date,THE HONGKONG AND SHANGHAI BANKING,ICBC (ASIA) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,GREAT BAY SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,HANG SENG SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD
2024-04-18,22.920192433452513,24.88719803909789,17.230650928710254,15.034482923638096,0.0,3.428176435154097,4.592303864208098,4.693421876772936,4.827506974675464,2.3860665242906487
2024-04-22,22.9197401063421,24.886706893379635,17.230310883984725,15.034186220011495,0.0,3.430086222811553,4.592213235669831,4.693329252683428,4.8274077495488665,2.386019435568365
2024-04-23,22.91992672004286,24.88680753238102,17.22790677108936,15.03424701654413,0.0,3.432077543972735,4.592231806055869,4.693348231971093,4.827425293584381,2.386029084358553
2024-04-24,22.921286491177383,24.88828399270859,17.22892885159693,15.035138953738,0.0,3.432281158933321,4.586571546719792,4.693626674373116,4.827711690379992,2.386170640372875
2024-04-25,22.91904975324688,24.885855308400096,17.237005937255155,15.033671773193785,0.0,3.431946225138951,4.586123973301369,4.693168654147321,4.827240585677403,2.3859377896390375
2024-04-26,22.925162975927996,24.883907167097117,17.235577482615874,15.032494891123477,0.0,3.4316775618317052,4.585764957409721,4.692801258468784,4.8268626944356585,2.3857510110896674
2024-04-29,22.92878979655258,24.887843866165674,17.23830419596383,15.03487307105473,0.0,3.4164002011486865,4.586490437396253,4.693543671877542,4.827626316713528,2.3861284431271725
2024-05-02,22.92878976799108,24.88784866477762,17.2383075196721,15.034875969920616,0.0,3.416400859862993,4.5864913217150365,4.693544576837203,4.827612416028016,2.3861289031953294
2024-05-03,22.889358269424793,25.745498702703134,16.99049496270797,14.516738908614391,0.0,3.4108197193703798,4.5592556599413685,4.6858770539772765,4.819725875705924,2.3822308475547644
2024-05-06,22.753850697733036,26.730640231537418,16.66725890115515,14.47715672985222,0.0,3.3444209244466485,4.519259261290163,4.669654662351695,4.462023272300103,2.3757353193335664
2024-05-07,22.596161318403553,26.943818905507772,16.82723574202613,14.38723595489099,0.0,3.342071619167396,4.501609195915139,4.575944336095369,4.454299833998334,2.371623093995318
2024-05-08,22.487401267456722,27.19620592821338,17.027772199770755,14.194938651997187,0.0,3.359686536840879,4.493622619974739,4.381433596305211,4.491523744784959,2.3674154546561703
2024-05-09,22.488893029831523,27.584999068361494,17.037015436922072,14.194666102314969,0.0,3.2993705012249497,4.464966268877638,4.266329391337245,4.295981109046751,2.3677790920833597
2024-05-10,22.51680781087787,27.626471344736352,16.91228591214826,14.216006872136461,0.0,3.308261444329296,4.4736443348255195,4.272743543869396,4.302439841034162,2.371338896042683
2024-05-13,22.574221083278832,27.85843249152927,16.64778976672709,14.21503398492942,0.0,3.311965322255165,4.51556414610445,4.223322606266639,4.282493987908674,2.371176611000458
2024-05-14,22.499493896301274,28.002778893084233,16.635467677495882,14.289391501423529,0.0,3.260423685367384,4.463132358941325,4.220199147098735,4.279326767131321,2.3497860731563134
2024-05-16,22.529787603139123,28.029473843296728,16.55304822368608,14.303013527871464,0.0,3.2438762384727724,4.4673870472552455,4.224222248039849,4.297165152318374,2.352026115920369
2024-05-17,22.517244145214104,28.35030091089452,16.52562940172885,14.166435081010546,0.0,3.2423530822373934,4.465289393726982,4.110254474346124,4.283359605357118,2.339133905484359
2024-05-20,22.41036672090667,28.321994492527285,16.406823925330688,14.644922050661346,0.0,3.133131286715489,4.40783878542671,4.059041470350692,4.2790828758300625,2.336798392251052
2024-05-21,22.48326911618681,28.3075247039054,16.724072886372213,14.636630727878863,0.0,2.9179240455916617,4.39479760929799,4.037350969658135,4.162825425892089,2.335604515216836
2024-05-22,22.47826599868706,28.30863534931828,16.744346549551008,14.619549250989841,0.0,2.9180385303087197,4.394970039132684,4.037509375077949,4.16298875430078,2.3356961526336795
2024-05-23,22.465443728352348,28.585568799513734,16.36337499579448,14.669854346011368,0.0,2.946200872922832,4.412279427289642,4.030973548022958,4.180681433639892,2.3456228484527477
2024-05-24,23.19497777618972,27.30430103350904,16.48667363541179,14.84935184223543,0.0,2.924663050122069,4.519570101409225,4.112466262502497,4.214952852937461,2.3930434456827627
2024-05-27,23.07377125283888,27.600834137166096,16.43795483929782,14.719149937379855,0.0,3.018243123384689,4.487179564307202,4.103064915957615,4.1722294260022466,2.3875728036655977
2024-05-28,22.714257730112113,28.72882032881941,16.21341445824849,14.453727854586187,0.0,2.9869854502245143,4.446191061042176,3.952571544074733,4.122195160312077,2.381836412580297
2024-05-29,22.734930501900678,28.779249034748204,16.205015282838282,14.47708279572703,0.0,2.9757820660759102,4.4511212014980766,3.8447453745102633,4.146388658707036,2.3856850839945216
2024-05-30,22.709826658810982,29.091472092792266,16.144275835716844,14.41604970926228,0.0,2.9598147654995945,4.448192445636569,3.747041495048533,4.102427037409228,2.380899959823704
2024-05-31,12.520557832013973,16.78715722056179,8.879058085096515,7.271496205478875,0.0,1.5644378460055484,2.452196042899122,2.009443599206869,2.261582759820911,1.3125406626112919
2024-06-03,22.75336165528794,30.506969525147053,16.135286272319608,13.264430883432906,0.0,2.7648904672709818,4.456327475075984,3.623674971443417,4.109804506632178,2.385254243389935
2024-06-04,22.758900235178643,30.993320274538377,16.13841341427456,12.788737776003115,0.0,2.765563674259745,4.457412520156775,3.5929964676288453,4.118820622982259,2.385835014977684
2024-06-05,22.630594650588485,31.19676207416193,16.111614281694376,12.764480877146003,0.0,2.80541839561473,4.45069841585927,3.5455691096896946,4.112619305638601,2.3822428896069083
2024-06-06,22.625131364562908,31.257298361193868,16.105752870816882,12.76142195011486,0.0,2.7827420851764715,4.44963183416098,3.5447194364993164,4.0916300972944795,2.3816720001802327
2024-06-07,24.85417556035482,24.474670757834634,17.722931740797403,14.018082111854142,0.0,3.0568998345128504,4.888012759050653,3.8741707650971784,4.4947404338818195,2.6163160366165013
2024-06-11,24.782690880330705,24.633375108048973,17.717823294595387,14.017734883261292,0.0,2.9909107321078015,4.883496907861122,3.8740748016941615,4.483642161762731,2.6162512303378254
2024-06-12,24.78269115261657,24.63337537869432,17.717822390566273,14.017735037273269,0.0,2.99091076496875,4.883496961515797,3.8740748442583786,4.483642211024226,2.6162512590824134
2024-06-13,24.78160205698508,24.632292844866633,17.717043766370608,14.017119016442498,0.0,2.9907793269490353,4.887676934033883,3.873904594870894,4.483445173700267,2.6161362857811037
2024-06-14,24.78147809925521,24.632333438168086,17.71707296354291,14.017142116246536,0.0,2.990784255666291,4.887684988783168,3.8739109789528796,4.483452562287381,2.6161405970975355
2024-06-17,24.755936648565047,24.994494087461323,17.589956425266166,14.003626353614692,0.0,2.893507888811557,4.882972131513137,3.786758953028676,4.479129478444721,2.6136180332946815
2024-06-18,24.745304705041235,25.32391824354449,17.526314439034408,13.779411373178021,0.0,2.8914246147499703,4.881308094422648,3.7854684874718667,4.4541226875689715,2.612727354988389
2024-06-19,24.745494626984748,25.32411260638736,17.525681447732143,13.779517131123603,0.0,2.8914468066360226,4.881345558803516,3.785497541207143,4.454156873271978,2.6127474078534894
2024-06-20,24.75724985612125,25.282264449831533,17.534695705702976,13.786613197105243,0.0,2.897326970192055,4.8838593152606435,3.787446966580335,4.456450639502285,2.61409289970368
2024-06-21,24.757554283807238,25.282715469306964,17.541595354959398,13.786859141493037,0.0,2.897378656657595,4.88394644019642,3.7875145322189865,4.44829658790634,2.614139533454019
2024-06-24,24.740397771723448,25.32892809452071,17.532549098781296,13.77974921464992,0.0,2.8958844693249883,4.879233292040506,3.7844640582327624,4.446002587293733,2.612791413432641
2024-06-25,24.72353279407754,25.432401891171548,17.517115177067303,13.717964802696622,0.0,2.894423882165769,4.876772370146459,3.782555301282499,4.443760172460667,2.6114736089315973
2024-06-26,24.720300687274296,25.444428729750722,17.51473744153392,13.71617145351248,0.0,2.891854599319976,4.87613482982054,3.7820608079257148,4.443179239808161,2.6111322110541897
2024-06-27,24.674367209552297,25.690435369682955,17.475615612441548,13.616056734577128,0.0,2.864591161620179,4.862696538004197,3.7750334230823204,4.434923441704418,2.606280509334956
2024-06-28,24.602071255680308,25.938375452420715,17.385852909715613,13.60029294879411,0.0,2.8350369792589314,4.8526938664329995,3.7706629346681466,4.411750525924663,2.6032631271045132
2024-07-02,24.5916341385625,26.058504494225325,17.355610852913742,13.539884418001607,0.0,2.833834250729357,4.848449621374026,3.7690600003509998,4.400863498146402,2.6021587256960426
2024-07-03,24.571098627893267,26.11836699202773,17.352554709387874,13.532067683055821,0.0,2.83516338269241,4.846985490099573,3.7679218223657163,4.374468364772452,2.601372927705158
2024-07-04,24.583993943773727,26.10591991880175,17.35664442823376,13.530146159768092,0.0,2.8347607958452286,4.846297229021321,3.7673867859102677,4.373847200067158,2.6010035385786967
2024-07-05,24.59166336478066,26.094888454289965,17.366427486597964,13.534367133277195,0.0,2.8356451506838694,4.847809118987578,3.7685620902738797,4.358822232490649,2.601814968618238
2024-07-08,24.5879633882533,26.097919641484413,17.36844477411015,13.535939287931589,0.0,2.8425310885728168,4.848372241414728,3.7689998471613833,4.347712535132926,2.6021171959386966
2024-07-09,24.57738167754956,26.08668810387168,17.360970065649287,13.503789804669275,0.0,2.9106680516075647,4.846285689078831,3.7673778150558634,4.345841447416413,2.600997345101526
2024-07-10,24.565997985004927,26.081560161023344,17.357557364813754,13.529529223596008,0.0,2.9035434535383517,4.849701331920249,3.766637249674517,4.344987171607942,2.6004860588209047
2024-07-11,24.62840077410736,26.147796373326198,17.101661060072587,13.563897066470151,0.0,2.910919063106157,4.908004174674402,3.7762052985712184,4.356024350650622,2.607091839021305
2024-07-12,24.614770780492844,26.147109701834882,17.10129198862584,13.563626052173017,0.0,2.9261884563289247,4.907906109988772,3.7761298478641083,4.35593731483253,2.6070397478590923
2024-07-15,24.613388556683606,26.147970959019773,17.09638097936668,13.564072823174625,0.0,2.926284841775007,4.912447216730884,3.7762482077118533,4.35608079464166,2.607125620895912
2024-07-16,24.537987084321866,26.18374701464384,17.04422439497495,13.681718219367767,0.0,2.9217433823590615,4.908755190353369,3.7700491114244237,4.348929844069434,2.6028457584852913
2024-07-17,24.384594204593256,26.41708579968345,17.024129114402538,13.67213801337618,0.0,2.9182986229104353,4.874581568221437,3.765604192552775,4.343791502305117,2.5997769819548147
2024-07-18,24.38086762430898,26.41304860348149,17.021527398606803,13.670048566263096,0.0,2.9178526333639,4.8891191285305,3.7650287133701146,4.343127661535996,2.599379670539124
2024-07-19,24.372357193693144,26.40382881602534,17.015584741634683,13.715461334174103,0.0,2.9015569377151857,4.887412523591042,3.7637144855040057,4.341611641384917,2.598472326277582
2024-07-22,24.424707819025972,26.329454763143556,17.033829579856317,13.730167638834018,0.0,2.8740809802922036,4.892653016478549,3.767580779643356,4.346266903206418,2.601258519519612
2024-07-23,24.419906094889395,26.324278579281874,17.00426846326656,13.773340061980171,0.0,2.8735159563780672,4.8916911556343905,3.7668401000127063,4.345412457992671,2.6007471305641654
2024-07-24,24.423951688991206,26.32863966673818,16.991611099990543,13.77452949832907,0.0,2.8739920056781503,4.892501551743623,3.7674641444308885,4.34613235326752,2.601177990830819
2024-07-25,24.42416512956549,26.32886975235423,16.990885690833863,13.774649873750871,0.0,2.874017121454336,4.892544307246672,3.7674970682476743,4.346170334057739,2.6012007224891214
2024-07-29,24.423101965694187,26.327723678253257,16.994499009481775,13.774050274542141,0.0,2.8738920178467886,4.892331338806661,3.767333072191025,4.345981148828554,2.6010874943556117
2024-07-30,24.369463890811442,26.490067870882765,16.95717565015806,13.743799672423606,0.0,2.8675803693315958,4.881041825660866,3.759059246297891,4.336436494647144,2.5953749797866275
2024-07-31,12.323094499052214,13.610500949260373,8.575632707110529,6.95055476350581,0.0,1.4502011722263959,2.4684548175050387,1.9010424899513239,2.1930354089041435,1.3125406626112919
2024-08-01,24.184874625093787,27.061986281010768,16.83023706977766,13.6409158870903,0.0,2.846114142365534,4.825031343814447,3.73091955758231,4.303974656432056,2.57594643683314
2024-08-05,24.181292596909692,27.057996277255864,16.827373280752607,13.638904678266057,0.0,2.8456945129267703,4.839462459308681,3.7303694729399846,4.303340080874228,2.575566640766115
2024-08-08,24.194400580393925,27.072663639097556,16.83649491600693,13.646297936362133,0.0,2.912168754993719,4.842085792769246,3.732294201470666,4.186631397513466,2.5769627813923615
2024-08-09,24.182597786150765,27.059456737050752,16.828281540990293,13.72617416993742,0.0,2.8847881080533466,4.83972367009008,3.7304734702494677,4.172798860079143,2.5757056573987342
2024-08-12,24.176322005493322,27.052434364322515,16.823914325990195,13.776679676045548,0.0,2.855923424598213,4.838467682438765,3.7295053512138403,4.171715950351864,2.575037219545741
2024-08-13,24.098481507349383,26.965333647908885,16.7683450976603,14.055694155168649,0.0,2.846728208635208,4.822889269205818,3.7174974637319065,4.158284277510288,2.5667463728295585
2024-08-14,24.09367669019737,26.962369237181722,16.764561669874993,14.06923795395733,0.0,2.846415256021708,4.8223590690283515,3.717088783850412,4.157827140110106,2.5664641997780078
2024-08-15,24.09108278431319,26.95946649016162,16.73472662331277,14.106519378108533,0.0,2.846108813241042,4.821839897723548,3.7166886050569294,4.15737951177912,2.5661878963032434
2024-08-16,24.091084082424683,26.959467942831626,16.73472752503816,14.106520138216958,0.0,2.8461089665993033,4.821840157541084,3.7166834169765774,4.157379735793216,2.56618803457839
2024-08-19,24.091071402688108,26.959472446109633,16.734730320387484,14.106522494553591,0.0,2.846109442010018,4.821840962975628,3.7166840378070303,4.157380430237067,2.5661884632314393
2024-08-20,24.07032223740422,26.93625278350516,16.72031648841109,14.202046994725348,0.0,2.822123309977855,4.8176880063287,3.7134829310517765,4.1537889929422755,2.563978255653571
2024-08-21,24.045283172127004,26.907028807822115,16.702176098714073,14.294196104768583,0.0,2.8189216763551013,4.812461147259732,3.709454058299924,4.149282418494155,2.561196516159317
2024-08-22,24.04520147715768,26.907057748340684,16.70219406315158,14.29421147924381,0.0,2.818924708315847,4.812466323421032,3.709458048094741,4.149286881357214,2.561199270917409
2024-08-23,24.041840092503268,26.90329629218917,16.699858114431567,14.322325109081497,0.0,2.818530638411069,4.811793567550603,3.7089394866108245,4.132575469634973,2.5608412295870284
2024-08-26,23.991309153127823,26.84675116799278,16.66046583569826,14.506855363523652,0.0,2.812606674177491,4.801680179885036,3.7011440684721126,4.123728682315004,2.555458874807839
2024-08-27,24.01361447712396,26.849792510019803,16.60997688588308,14.441955071869161,0.0,2.791459589856694,4.860181560098596,3.755222265446413,4.122049268991374,2.5557483707109236
2024-08-28,24.005887501886562,26.841152924252672,16.60462684971606,14.437302650419284,0.0,2.8227495748380544,4.858617676302598,3.75401392967157,4.120722897542413,2.554925995370789
2024-08-29,23.97964548798523,26.811811542555752,16.5886136929197,14.539414931970615,0.0,2.8196638887297167,4.842588809601269,3.749910232788024,4.1162183330870326,2.5521330803626627
2024-08-30,23.9797739916763,26.811955223443327,16.58870258906666,14.536813414067353,0.0,2.821822545064802,4.842614760382596,3.749930328051998,4.116240391346789,2.55214675690017
2024-09-02,23.973350493824043,26.8047730649771,16.58318746257266,14.53291941615994,0.0,2.8232096311887966,4.8670332252316495,3.748925828617737,4.115137767889105,2.55146310953897
2024-09-03,23.955886880887732,26.8116103919002,16.58120127678469,14.536626454490554,0.0,2.828216808993531,4.868274701786061,3.7498820997802857,4.116187451920544,2.552113933456406
2024-09-04,23.81093072528175,26.793754829547527,16.88372938263145,14.415719759655154,0.0,2.7775093338200656,4.90651686370834,3.7479840971651064,4.11303282705895,2.5508221811316547
2024-09-05,23.741103550171793,26.78742755056747,16.862606910104,14.52797961861553,0.0,2.7661437933786877,4.9053582018778314,3.7470990199840086,4.112061544522535,2.550219810778145
2024-09-09,23.749259554970163,26.784547548244504,16.860793957106523,14.526417668892263,0.0,2.765846396380206,4.904873645019662,3.7466961573402715,4.111619443586263,2.5499456284601427
2024-09-10,23.749265912937826,26.78455471879594,16.908638649648285,14.52642155779219,0.0,2.7658471368311623,4.90487495811441,3.746697160376722,4.111620544317147,2.5020793611863192
2024-09-11,23.74529920270354,26.780081040842546,16.883972821317034,14.523995288901517,0.0,2.8039292972913006,4.904055723626676,3.74607137000386,4.110933802783643,2.501661452529883
2024-09-12,23.74531572791377,26.780099678066932,16.88391497787563,14.524005396673736,0.0,2.8039312486468395,4.90405913653595,3.746073977030052,4.1109366637307625,2.501663193526326
2024-09-13,23.74531572791377,26.777958336309577,16.88391497787563,14.526146738431095,0.0,2.8039312486468395,4.90405913653595,3.746073977030052,4.1109366637307625,2.501663193526326
2024-09-16,23.7169751648284,26.76289250493688,16.87441573925658,14.614898693164402,0.0,2.774531918198421,4.903440148765631,3.7439663585873473,4.10862376601908,2.5002557062432555
2024-09-17,23.72586132258071,26.77291989177918,16.82828515920297,14.633220163484125,0.0,2.7777124048046926,4.905277345220411,3.745368058726338,4.110163164642891,2.5011924895586812
2024-09-19,23.725353631240136,26.77234699879097,16.827923993308875,14.632907038533222,0.0,2.7797938597250162,4.905172380987609,3.7452879144944875,4.110075214442952,2.5011389684767362
2024-09-20,23.728623345459976,26.771205154913552,16.82720306908761,14.632282943256422,0.0,2.77967530117655,4.904952470776344,3.745125501504213,4.109899919231832,2.5010322945934993
2024-09-23,23.729557664080943,26.77068935827108,16.826878861985428,14.63200102533864,0.0,2.7817625060872526,4.904857967820602,3.7434477743926173,4.109820734429842,2.5009841075935944
2024-09-24,23.716865856564436,26.75636918423062,16.817877829900056,14.624174077050576,0.0,2.7802744860107698,4.955724645433777,3.741445329744171,4.10762230960019,2.499646281465404
2024-09-25,23.711538831464797,26.75035945886971,16.8130308132577,14.620889353730004,0.0,2.8053196281535615,4.954611544329576,3.7406049668859,4.104560565271925,2.4990848380368282
2024-09-26,23.710968220703727,26.749715719841287,16.812893598344576,14.62053750660355,0.0,2.8073912023065777,4.954492313153387,3.740514950398054,4.10446179030651,2.4990246983423297
2024-09-27,23.711617831518915,26.750448583403546,16.812753658109123,14.620938066344502,0.0,2.8053289746748487,4.954628051675765,3.74061742950998,4.104574240491788,2.4990931642715304
2024-09-30,12.219728334931352,13.785782853341525,8.683153272838496,7.538174393715397,0.0,1.4457199084522458,2.553356300793151,1.9277186870295109,2.115283002018335,1.2879019798678095
2024-10-02,23.69146605196804,26.727714194439866,16.832156183490987,14.659807951508567,0.0,2.802944811288486,4.950417264669857,3.737438393041053,4.101085888248919,2.4969692613442245
2024-10-03,23.721734838415323,26.761864578809234,16.738734973591885,14.678538998716084,0.0,2.791545790575886,4.958882538716186,3.742213771764076,4.106324834572962,2.5001596748383625
2024-10-04,23.73152703519485,26.793571777399077,16.715824570196755,14.684598215855576,0.0,2.792698124749022,4.960929537131624,3.7437531839096208,4.075905829077835,2.5011917264856396
2024-10-07,23.728009464210174,26.799331581751503,16.73649561741664,14.687714807357416,0.0,2.7932984700463037,4.972767220466386,3.7445579771660866,4.036095454826683,2.501729406758809
2024-10-08,23.68581536406418,26.755418586671887,16.711091744682133,15.106190872287966,0.0,2.7887214117865904,4.964618916400731,3.7357498369471713,3.754763157832429,2.497630109326916
2024-10-09,23.683243236908236,26.740445113025217,16.701738436487954,15.074767352446692,0.0,2.8192111210432325,4.998164286818765,3.733616418106314,3.7525817061965663,2.4962323289670243
2024-10-10,23.66010023839466,26.743389233135584,16.684661740427075,15.076427082699267,0.0,2.8318088539801693,5.020083333581751,3.7340274888695144,3.7529948650359315,2.4965071638760468
2024-10-14,23.669961946013167,26.75454030750234,16.69161867106252,15.045301595409184,0.0,2.832989620967027,5.022176535834168,3.735584450025519,3.7502787516064706,2.497548121579606
2024-10-15,23.679965342407897,26.727038349387687,16.695204995584096,15.05166683608033,0.0,2.8341881785793133,5.024301276381299,3.737164869927441,3.7518653882509065,2.4986047634010284
2024-10-16,23.679572850888576,26.726595353135924,16.694447070427046,15.051417357185434,0.0,2.8362798907701263,5.024217999416448,3.7371029270362017,3.751803201701002,2.498563349439243
2024-10-17,23.668259257156485,26.730725791202907,16.69665277069072,15.053636514237878,0.0,2.836718221140107,5.024994462748475,3.7376804743064818,3.752383020812242,2.4989494877047025
2024-10-18,23.659405275840907,26.72072618184695,16.69040249829477,15.048005148830715,0.0,2.875748643834767,5.023114679085442,3.7336036041815004,3.7509793041808592,2.498014663904088
2024-10-21,23.64780269388695,26.70762232687766,16.68210264523694,15.040625600995622,0.0,2.923493289031933,5.020651341607228,3.731772643458014,3.7491398224070376,2.496789636498613
2024-10-22,23.598112452907227,26.651623033670706,16.637239379068657,15.230888780293547,0.0,2.915230756020401,5.010124274722445,3.723948037138327,3.7412788013989053,2.4915544847797846
2024-10-24,23.336402263182155,26.356048489963346,16.452722100141795,15.568142475057686,0.0,3.485782391938012,4.954560484309104,3.6826483294065877,3.6997710724840536,2.4639223935172594
2024-10-25,23.334887205960957,26.35433738980589,16.447601697297507,15.567131752564498,0.0,3.4961005860074086,4.954238821931374,3.682409242726401,3.6995308741528405,2.46376242955312
2024-10-28,23.254478170190495,26.263524901808548,16.397231005997515,15.851853028766355,0.0,3.484053628126878,4.937083306590053,3.6697202974416023,3.6867829306877637,2.4552727303907864
2024-10-29,23.240728048363927,26.251282188729192,16.439737938414865,15.84319591692547,0.0,3.48425138053345,4.934387036174515,3.6677161671369585,3.684769482032512,2.4539318416891125
2024-10-30,23.24170442552612,26.252385043698023,16.440428595981274,15.843861512884308,0.0,3.480196612001761,4.934594337030217,3.667870253286736,3.6849242846171264,2.4540349349744357
2024-10-31,12.197478005931215,13.777513185395204,8.62810069933263,8.315016351390145,0.0,1.826441850133239,2.59082666619719,1.9249348466000709,1.9338849721268563,1.2879019798678095
2024-11-01,22.99779177053745,25.978226507664665,16.268682021494705,16.72187682033374,0.0,3.443867861762293,4.885140088119444,3.629566002555705,3.6464419354674096,2.428406992064586
2024-11-04,22.937245220405,25.909833332820227,16.225851275767837,16.936998493110092,0.0,3.4389474801427906,4.872258192142804,3.620010402516996,3.636841905966591,2.4220136971276607
2024-11-05,22.875594669873532,26.09864210316178,16.18223180456999,16.903880912356676,0.0,3.427636711506865,4.859162574208273,3.610280566518805,3.6270668303834386,2.415503827420646
2024-11-06,22.700525521050373,25.898906659149123,16.82369732911679,16.774513869189416,0.0,3.401404674691281,4.8219749308645,3.582650738533366,3.5993085354895276,2.39701774191562
2024-11-07,22.611608279424193,25.948870637371606,16.840144119311233,16.790912577798068,0.0,3.419106297878393,4.826688877416163,3.5604809448980985,3.602827207465741,2.399361058436502
2024-11-08,22.6111438975211,25.94833771703349,16.83979826783186,16.790567737402764,0.0,3.419036078587935,4.8265897501476,3.560407822150849,3.602753215039619,2.401365514284784
2024-11-12,22.61912044730879,25.948417653688743,16.83985014464815,16.79061946255909,0.0,3.419046611297634,4.824550880350209,3.5604187903714632,3.5966030978254597,2.401372911950459
2024-11-13,22.49819055718418,25.810859921371364,16.750578743617922,17.21232188079032,0.0,3.417264374754625,4.798974974820708,3.541544300934761,3.5775367881650637,2.392728458361054
2024-11-14,22.35668357035255,25.836192762495696,16.799741914588076,17.22921542935535,0.0,3.453336053060465,4.8036850724682525,3.5450202556059214,3.5810480687402597,2.3950768733334327
