date,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,MERRILL LYNCH FAR EAST LTD,BANK OF CHINA (HONG KONG) LTD,TIGER BROKERS (HK) GLOBAL LTD
2024-04-25,29.30682134934996,13.230189739411621,19.778249307259344,15.910667170606295,2.135823743588095,5.877939471913903,4.020998770539131,6.111614196690454,3.0496463763451214,0.5780498742960761
2024-04-26,29.316353912957332,13.234599038309636,19.774915698899136,15.872750114481518,2.132052407471921,5.879752649235215,4.012230215876916,6.1308099626753645,3.068307813834391,0.5782281862585706
2024-04-29,29.575006043465084,13.202719065219599,19.703491070441288,15.813043447465544,2.087100383423479,5.871476332334498,3.9609485305510623,6.150104964506248,3.057143069998079,0.5789670925951226
2024-04-30,29.779697593687942,13.213117548744139,19.718918834248907,15.686254599961858,2.079004489700061,5.876365229807647,3.9412905221506733,6.153023723177395,2.9862689156206135,0.5660585429007666
2024-05-02,30.100752228339232,13.195638025953599,19.6873771136453,15.573551579499279,1.9847222768383799,5.871433346441211,3.901198715427972,6.092560787783458,3.001458251409097,0.5913076746624721
2024-05-03,30.305319910613036,13.202774895380276,19.70241723523592,15.450840831947252,1.9808997321261697,5.825895516742817,3.8799369189416586,6.036567273128582,3.023603785293816,0.5917439005904738
2024-05-06,30.50788749636905,13.170562412374753,19.660696109919456,15.4181226908736,1.961322438813469,5.813558811351157,3.8585474981275105,6.016174973373026,3.002636723664458,0.5904908451335203
2024-05-07,30.645854830800666,13.144404433916607,19.63030682717342,15.394291098785178,1.9617220772914619,5.804572868966863,3.878971177126478,5.940538753687133,3.010576760464314,0.5887611717878773
2024-05-08,30.859333556818026,13.126912070058195,19.599804140025615,15.20393642964434,1.987812667912685,5.7977490993293745,3.9290014430924343,5.9001807892905775,3.0071191710376777,0.5881506327910769
2024-05-09,30.955365939385686,13.127852703912863,19.599502987925813,15.088371506499085,1.981394255357984,5.81562564155151,3.9338594718933804,5.888408984646363,3.021053976351049,0.5885645324762682
2024-05-10,31.02243575410147,13.118350928543796,19.584020711461008,15.077304965672194,1.9786790686644362,5.8134233978174255,3.9144043469628853,5.862739975228347,3.023980397119091,0.6046604544293499
2024-05-13,31.187801639938883,13.057145077549444,19.60380187168322,14.898130548749982,2.01767858828565,5.825655770470358,3.9158532089545615,5.847272059677948,3.036557994482134,0.610103240207811
2024-05-14,31.27546410299391,13.059995233457833,19.59949814193913,14.791365311329388,2.040535367663819,5.830213661160212,3.92939231690867,5.8317144277828685,3.0312408625036884,0.6105805742604834
2024-05-16,31.32466106013019,13.039722196281206,19.615504973302595,14.768931071713531,2.0471134201347074,5.835904934636829,3.8789951487567156,5.8407620760896455,3.0373108285451678,0.6110942904094148
2024-05-17,31.387507671102505,13.05795874833861,19.57673563821932,14.624239043040218,2.0901073133912016,5.844801043598117,3.8866311143199384,5.849337413648819,3.070738230805835,0.6119437835354348
2024-05-20,31.41072380241613,13.078468723338851,19.575838074462997,14.650707100927294,2.08328733300566,5.855379408182086,3.9063230587395963,5.849378050364194,2.9770896998170397,0.6128047487461554
2024-05-21,31.449684342242147,13.06173952097529,19.555262892129534,14.633727799476654,2.0912876159854443,5.849249671369443,3.9103622284641273,5.836686090285754,2.9998366084177044,0.612163230653903
2024-05-22,31.33908108601167,13.06139783859386,19.54280285941328,14.626840650739217,2.1234802073805996,5.854248647991237,3.9693376492427843,5.847837566655408,3.020972262968067,0.6140012310038763
2024-05-23,31.19499256395517,13.066706185140319,19.537781970261417,14.645972020328207,2.1744059845143977,5.861938723435908,4.004832400584351,5.855519220575454,3.0430431550619,0.6148077761428774
2024-05-24,31.1792153315069,13.059529288448104,19.54181801901097,14.64504706654631,2.1985579800461807,5.86314966286039,3.998005671556689,5.856728833880802,3.0409558291474825,0.6169923169961687
2024-05-27,31.07519991663854,13.066631295203928,19.57230097905197,14.602599472758559,2.212679713108639,5.872889109310186,4.018331606803653,5.867034681565329,3.09456331934248,0.6177699062167105
2024-05-28,31.012135234490344,13.084841608783107,19.588754240115204,14.594005872580205,2.2008536379940744,5.882484154272484,4.047604231692776,5.876042151782087,3.0963162605734516,0.6169626077162665
2024-05-29,30.996424715651155,13.073710814335474,19.57962593063374,14.57426085808145,2.203351271934893,5.9147813526586,4.059427835647193,5.882341977978441,3.099361143668389,0.6167140994106675
2024-05-30,31.006277809198657,13.068454161523505,19.58337289611982,14.577737779227268,2.145512506656869,5.91666153382515,4.100514962989873,5.88280822850915,3.1026582064227948,0.6160019155269144
2024-05-31,30.999375972462182,13.06462566606433,19.57849235739699,14.581482007591399,2.1534138171391195,5.918181202533109,4.095208961682925,5.885145072362748,3.1079148098351235,0.6161601329320705
2024-06-03,30.998195866919158,13.064616650638005,19.586691915937116,14.587650330653076,2.1573817762399075,5.920849981657925,4.069180357125153,5.884494998066645,3.114517339044163,0.6164207837188473
2024-06-04,30.988730907525973,13.060424030311715,19.581355353987746,14.571034204759375,2.1543060957971156,5.919766962575405,4.087950894623503,5.88226422637638,3.137893692575959,0.6162736314668257
2024-06-05,30.99052785153339,13.062225908626019,19.58331336837253,14.57304449404934,2.159064450198025,5.92768845408417,4.061417616861111,5.883075771570006,3.139978883955937,0.6196632007494709
2024-06-06,30.984697889112034,13.059629376544441,19.57264759201086,14.569486861139747,2.1549183931977747,5.942451399125023,4.054745879345843,5.88091515698627,3.1554611691920362,0.6250462833459717
2024-06-07,30.985093756262682,13.053376728318167,19.56459641004241,14.56353407647519,2.1555363015004314,5.945836589351976,4.053937812967244,5.879288741206752,3.1740051391620643,0.6247944447130891
2024-06-11,30.91210004794619,13.081263179363322,19.60457275333558,14.578015933967512,2.158486453675524,5.929166106494056,4.065328832902313,5.888125586876013,3.1546399541085153,0.6283011513309736
2024-06-12,30.92076525848067,13.087362691687646,19.613465830623436,14.57138439596627,2.156899478660319,5.931832366893416,4.066510735166763,5.890796573720946,3.1323965058669514,0.6285861629335797
2024-06-13,30.991654169237957,13.091804207938152,19.61130380782496,14.553033355287145,2.1312587456214316,5.933742160250079,4.038666480228767,5.897900620604996,3.119240557681658,0.6313958953248582
2024-06-14,31.16646920500027,13.059812035707663,19.5625512992912,14.518939701243752,2.1455140260704715,5.9043243674540875,3.986214581003559,5.878961658686523,3.1418380144618694,0.6353751110806033
2024-06-17,31.168472442708435,13.065097569968131,19.551175222197767,14.510680431971442,2.136945383769477,5.900883059845499,3.9933592021928956,5.880901399122298,3.153426011759282,0.639059276464772
2024-06-18,31.150141286299675,13.090109988085748,19.465421414723572,14.509481990075344,2.1461768997015205,5.9019754516229845,4.033693459151907,5.907175786301147,3.1569922004673074,0.6388315235707935
2024-06-19,31.267921064545966,13.06067362409542,19.402330600285485,14.46283555757206,2.1848970778709997,5.883937460741988,4.058619551888818,5.880396113073571,3.1614118424513435,0.636977107474348
2024-06-20,31.284044075528385,13.061712987289342,19.39881238161343,14.446276216025383,2.1224022808332155,5.884368610769961,4.071678460258589,5.9272624332175985,3.1688887416640603,0.6345538128000345
2024-06-21,31.26546557887163,13.061280818356352,19.3925124216618,14.427859991266248,2.1191277558194255,5.950185782745193,4.06935311155897,5.911823225465131,3.1679304826628196,0.6344608315924286
2024-06-24,31.257197572979734,13.060963859806252,19.380057996618007,14.42514604924365,2.131239464351187,5.949066527412258,4.100686510367203,5.891287259852245,3.1663469241460214,0.6380078352234476
2024-06-25,31.263142405407855,13.061920521433477,19.377487710668685,14.404284202174336,2.138701513483621,5.8816444848721865,4.109623902274694,5.892176826641964,3.1664341970534977,0.7045842359896853
2024-06-26,31.267734610447352,13.06171042327533,19.36387691582067,14.393667094484014,2.147523053782208,5.87966065063199,4.134892086869514,5.883032258803959,3.163556320833902,0.7043465850510653
2024-06-27,31.252616230492634,13.05287240516653,19.347376027005648,14.383112525871953,2.1481678863868994,5.875349221074437,4.206421014574124,5.869018034120021,3.161236552561704,0.7038301027460493
2024-06-28,31.249984109741508,13.069206092466562,19.37396337741252,14.414637388865467,2.15683077695029,5.888885884351902,4.206990073588881,5.8873192263846255,3.170389771600563,0.5817932986376814
2024-07-02,31.249248239842352,13.046021754202286,19.362092675468194,14.40570192374209,2.1494255453619324,5.8846440179070845,4.256384396855412,5.879949538529368,3.1849279375761106,0.5816039705151719
2024-07-03,31.2579678391682,13.043836012460883,19.358848733754844,14.400983353351007,2.1588617920601667,5.883658099570783,4.256494502348415,5.871802359585325,3.1860407796162593,0.5815065280841172
2024-07-04,31.263738038556287,13.043439616158778,19.35691660596093,14.399381421565655,2.152966647513862,5.883070875635084,4.270886228586919,5.868664579823701,3.1782322049028844,0.582703781295901
2024-07-05,31.274974960111596,13.04486409444886,19.357808954076734,14.397740325923472,2.1523250370056273,5.883342083457997,4.268613576401364,5.866136312909792,3.1714640118971182,0.5827306437674348
2024-07-08,31.236460728133146,13.027379296657859,19.315635593648548,14.393610640488022,2.184460838868424,5.881901455020032,4.333306988169397,5.868897631328365,3.1754920058118246,0.5828548218743775
2024-07-09,31.335610062317127,13.009206190187097,19.294993604080336,14.378237268225213,2.1780371210703775,5.877422383850441,4.306340736600476,5.862865449639337,3.1748517596607857,0.5824354243688091
2024-07-10,31.343363784723984,12.989520259505838,19.282793553941495,14.361551314288418,2.1987245949780796,5.8768871439488555,4.326094343245467,5.861920397177937,3.1761249602974098,0.5830196478925141
2024-07-11,31.364080018190883,12.981344273083353,19.287056772387242,14.34340374951918,2.2080204281072913,5.8782115270101825,4.3038758270952835,5.862254453328064,3.1886019172751037,0.5831510340034223
2024-07-12,31.236419836827817,12.979503349872367,19.29091933902139,14.346459797817385,2.340606373776479,5.880374944442184,4.289903094433715,5.865724602545619,3.186813379364479,0.5832752818985651
2024-07-15,31.276824328833623,12.983947415165703,19.255655230977293,14.350284735429032,2.332360097007214,5.882110802742158,4.284591880096262,5.870011278409935,3.1806763676568894,0.5835378636818913
2024-07-16,31.29955019788525,12.971979580966103,19.236590909795424,14.335659669546628,2.4014170042333394,5.876689021169887,4.239859060650077,5.899546219845972,3.157023940832035,0.5816843950752795
2024-07-17,31.309646691469023,12.968240314621864,19.215799006735697,14.331436470619671,2.410327037137942,5.874957784007428,4.230554360170891,5.926085272187563,3.138009757930483,0.5949433051194348
2024-07-18,31.31752871442751,12.965479968089333,19.210804825407422,14.3266601156504,2.4077594097173427,5.87370727361015,4.2132994210146,5.92104345409988,3.15977781929561,0.6039389986877438
2024-07-19,31.32574684721563,12.9601757298062,19.202616997496545,14.315787890878944,2.45244952294593,5.871304312588939,4.1882452739905105,5.935379631799792,3.1414801866990025,0.6068136065785095
2024-07-22,31.322866370954372,12.95644989612222,19.196974884208615,14.31158162581118,2.4652796340397876,5.8695792058452145,4.197754221338827,5.9298579303627,3.14055715693137,0.6090990743857186
2024-07-23,31.318295094930992,12.949141021104902,19.185695734649862,14.30341764292639,2.4964585077721293,5.866230928524768,4.204880740924733,5.921222240412287,3.1459064724303945,0.6087516163235395
2024-07-24,31.323241810176285,12.947753588342744,19.16870659935772,14.301703802889392,2.497226274556288,5.865528034874973,4.2159485989354515,5.919117589610726,3.1520950257445604,0.6086786755118615
2024-07-25,31.322609426399428,12.945660594014589,19.152807343539486,14.299391943558879,2.500515094843982,5.864579876816135,4.215841482221181,5.938428463502687,3.1515854920277127,0.6085802830759209
2024-07-26,31.32006075163707,12.945774517596828,19.14292575825719,14.29778603101488,2.5272713908697195,5.865578981224408,4.214046636017855,5.928186126204682,3.1497059703320396,0.6086638368453325
2024-07-29,31.322657805152467,12.947390714122095,19.13300574566767,14.26420061883951,2.574118264093907,5.865326470281121,4.214572732584823,5.917344591237179,3.1500991908255638,0.6112838671956653
2024-07-30,31.328947846310744,12.949922878764141,19.13625516015503,14.26699031641268,2.571420497379915,5.866473571857804,4.210882484015412,5.92761296151055,3.127239831457804,0.6142544521359162
2024-07-31,31.325958670547198,12.947887356186186,19.132797696519223,14.264575287927423,2.5737082758751804,5.865514277171985,4.210850462246249,5.9373946450531765,3.1267284604416643,0.6145848680317142
2024-08-01,31.259659041140925,12.949946200880449,19.109124455734324,14.266753071305754,2.624991455157775,5.866409769623765,4.2249546276901295,5.951844484336089,3.129996576021945,0.6163203181088417
2024-08-02,31.277237840676047,12.946506105449052,19.100722780586665,14.262725336909119,2.6370300348957008,5.864888557647544,4.220822848331758,5.9461160704722085,3.127789924236535,0.6161605007953717
2024-08-05,31.28169765079568,12.947706714339319,19.102494107722663,14.244433904768833,2.637274582859299,5.865432444722975,4.22810793043269,5.94871917459407,3.127915848627985,0.6162176411364847
2024-08-06,31.29250318710886,12.948830204658954,19.07990082069394,14.245579620117036,2.63978477669644,5.865904216084384,4.232469632412225,5.9505929024682915,3.128167434701507,0.6162672050583647
2024-08-07,31.300598126354267,12.95024383236182,19.07541714452546,14.246313985007397,2.642042953207962,5.866544598618648,4.238431248962379,5.949765037684168,3.1390155532072654,0.5916275200706276
2024-08-08,31.32730601676597,12.947271299321702,19.067263722114227,14.235083741614233,2.644883204019581,5.86519802183782,4.233847560944866,5.950262377943777,3.137392334536205,0.591491720901622
2024-08-09,31.268700860789554,12.951900993806717,19.0654494136509,14.234219334074178,2.698061018077307,5.865826574387062,4.230964574373381,5.949654878422602,3.1437665491068167,0.5914558033114828
2024-08-12,31.27251380124446,12.950285706656576,19.056918013967188,14.21800352138021,2.707242200890069,5.864356582103245,4.256282308467829,5.9471898450430185,3.135825979927117,0.5913820403202878
2024-08-13,31.283423449812137,12.948624000144207,19.027691628796397,14.218971841422226,2.726873486058221,5.865330356554937,4.2573927280826735,5.939307378797532,3.1409628138163934,0.5914223165152732
2024-08-14,31.24070513501303,12.987177608095976,19.01890212859071,14.212403642905928,2.735209793382225,5.862785005721336,4.296434382049943,5.915721282146315,3.1395119024900655,0.5911491196044724
2024-08-15,31.24248832982645,12.988410110551369,19.01254859704554,14.20906932484931,2.7334835221295135,5.863304364820283,4.297799270739619,5.919526283666267,3.1414304949599305,0.591939701411719
2024-08-16,31.243363116124613,12.986990137962465,19.013131935625424,14.210118336290098,2.7359821633964,5.863819264245417,4.298198593787669,5.917785738675659,3.138053102243696,0.592557611648562
2024-08-19,31.239134169222382,12.985353717244575,19.009915227961784,14.210184806298756,2.7362033525476717,5.869935523744386,4.304979929212192,5.91349281686286,3.138212707117178,0.5925877497882164
2024-08-20,31.24432655083596,12.984239288858568,19.009484670697812,14.204202737084259,2.7382742171107326,5.863902655504552,4.304964457533414,5.913769042613373,3.1381416294579294,0.5986947503033986
2024-08-21,31.246988232721073,12.986597910668204,18.99661652878985,14.206439366634216,2.7401318092269085,5.870794659049607,4.301261573363882,5.914686511538812,3.137687469380616,0.5987959386268298
2024-08-22,31.253290679185024,12.997399050388639,18.97921687135208,14.20077087076385,2.758173416353201,5.871300461972571,4.301468045674303,5.903216339214565,3.136316736734732,0.598847528361032
2024-08-23,31.298433472638855,13.01415259478711,18.857785264562157,14.221320046743433,2.768738370647582,5.879796506836619,4.3049807985227,5.91422372373809,3.1408551329343046,0.5997140885891507
2024-08-26,31.303936782396935,13.016099188752653,18.844662194904107,14.217201207253666,2.7783571304071826,5.880675978343923,4.301762061468928,5.914533055622337,3.1406674536117216,0.6021049472385455
2024-08-27,31.409581267755016,12.998508279361987,18.818755598601744,14.197636034303606,2.7834134245593187,5.865729555553891,4.294061398804734,5.908233416046827,3.136363516315371,0.5877175086975017
2024-08-28,31.401902403430555,12.996703930543369,18.820477749482816,14.189088382627805,2.7952567316843067,5.881933280541645,4.288694297391384,5.899339404998552,3.1367599718978485,0.5898438474017222
2024-08-29,31.39734569850407,12.990928456548136,18.8081026490605,14.182603893815049,2.797917415335421,5.863790011302632,4.284765275883163,5.9242923357745125,3.129911526018282,0.6203427377582333
2024-08-30,31.395686773568954,12.99435068122466,18.80271698616232,14.178297575248914,2.795371835753123,5.865334720515815,4.288766329838455,5.929956283504514,3.125812084157599,0.6237067300256497
2024-09-02,31.391304591612208,12.990030137599733,18.79356920094332,14.176591188749585,2.7954549462587566,5.865681309100782,4.30912711684207,5.928993556965164,3.125504366438672,0.6237435854897101
2024-09-03,31.344354574305598,12.997835431144388,18.80096534341866,14.184527110186268,2.7977739307532166,5.869168728012218,4.315466596163772,5.941551779415216,3.1242420766921586,0.6241144299085072
2024-09-04,31.344566555505104,12.994756370525435,18.788163318136338,14.187015665636709,2.8055413006229712,5.870300380321622,4.319912635705868,5.935140923635558,3.1297726003409245,0.6248302495694716
2024-09-05,31.277491152549548,13.001488125103073,18.79765864004468,14.19418562037805,2.805562180071301,5.87326716269763,4.338695622688093,5.951042263715055,3.1354632011528274,0.6251460315997462
2024-09-09,31.224401535749013,13.00573650536528,18.803904048086217,14.20088815950833,2.8119021390485406,5.891528021123751,4.359982865175312,5.9261456406427975,3.1319286130617123,0.6435824722390465
2024-09-10,31.236281265958315,13.001822965096386,18.79696081811743,14.20668105222461,2.8197277042983178,5.878471553188542,4.3617044124543565,5.9212771519214105,3.1332243437782634,0.6438487329623709
2024-09-11,31.197922068139473,13.000167331292184,18.800169603448666,14.207560151788478,2.822710297494791,5.895857392719131,4.366591918510727,5.928898115476574,3.134252932720815,0.6458701884091638
2024-09-12,31.393137975754854,12.959574841733248,18.70221407037699,14.137488457682167,2.8218207148419436,5.868724980943415,4.368905378388588,5.987071739190712,3.118168594968202,0.642893246119876
2024-09-13,31.370569661851082,12.983548656883572,18.697016003809726,14.136840104777976,2.8238205441293207,5.868455838026221,4.331607114086671,6.009399865259103,3.1180255940617565,0.6607166171145678
2024-09-16,31.378262215908208,12.999610556768227,18.69233186191484,14.134536617479618,2.8220503369640646,5.852075301144464,4.330901312656167,6.012105302415708,3.1175175362285605,0.6606089585201396
2024-09-17,31.38210557040183,13.004537720215769,18.69454803085448,14.138216234538703,2.822981506274232,5.85516130579216,4.330768514914009,6.017098109487344,3.110174967793055,0.6444080397284155
2024-09-19,31.368229544065517,13.002977509438654,18.69477770390569,14.138389930487694,2.823835225738149,5.869167197905339,4.330821720844275,6.0171720329264105,3.110213178044164,0.6444159566441099
2024-09-20,31.355811664757066,12.994207710924105,18.687230540431663,14.132682200673791,2.8299817224995136,5.86679778945339,4.326993833666667,6.042742650159531,3.107565769664209,0.6559861177700637
2024-09-23,31.360858952415892,12.995594103654973,18.66851796436731,14.133881069408242,2.8427344475772878,5.8679413343157725,4.302575212079416,6.047523502356388,3.1110375230381737,0.6693358907865462
2024-09-24,31.374982014266177,12.996394952026098,18.662512368897744,14.113502457911615,2.847685117964728,5.860959700019253,4.2794746654928675,6.083200376595486,3.110200342042436,0.6710880047835992
2024-09-25,31.34011357928321,12.98609863855584,18.635894185164485,14.103668288871274,2.8107069468251384,5.880789629896584,4.334320499272624,6.0674929488983125,3.1080692504410203,0.7328460327915169
2024-09-26,31.38386683245465,12.972375090245917,18.615728428016514,14.086554888649383,2.7898716168013746,5.888335983669832,4.333940243078302,6.066241292209776,3.103548268276905,0.759537356597346
2024-09-27,31.40080633086118,12.973973974175435,18.612656046184643,14.091353805175302,2.7242418443979664,5.898564829661336,4.335813165837411,6.067864789180203,3.134902635911189,0.7598225786153331
2024-09-30,31.416994925338397,12.973612541860094,18.609979759806343,14.093012659031126,2.6914426721283817,5.901452059061139,4.332205760810382,6.075909763576471,3.145195361831108,0.7601944965565549
2024-10-02,31.417794450318286,12.97824935716049,18.591781106404472,14.073145604836007,2.68540795465943,5.888954035865114,4.338532290027454,6.100381168692313,3.165182270431906,0.7605717616045249
2024-10-03,31.295175590588393,12.982279004984626,18.547466394902624,14.036407683343219,2.713901195707819,5.891786303658533,4.345698725510143,6.220888757483896,3.204639459937211,0.7617568838835413
2024-10-04,31.562663658745816,12.966174716494184,18.522132367398576,14.017235321429379,2.487435139460601,5.899151799512291,4.356290754404355,6.2294922064962,3.1930619931517286,0.7663620429068755
2024-10-07,31.890603162314417,12.93437194295826,18.484050580999288,13.988415672005061,2.4738290530653404,5.887023053517503,4.467037027137705,5.953107694550152,3.1566121171638586,0.7649496962884175
2024-10-08,31.989720600597522,12.933746104889899,18.48934239866236,13.992420429772151,2.4261850449135247,5.888708455342229,4.421597178255872,5.91313434240991,3.1798950745541523,0.7652503706023838
2024-10-09,31.82833090342541,12.949193460193642,18.51376332617166,14.010901773111858,2.4921996621317932,5.896486326464443,4.43659707670708,5.913174998824396,3.1795969969824354,0.7797554759872816
2024-10-10,31.801480799228642,12.954125530806968,18.353194020074124,13.959198279963115,2.6267559031839136,5.89910623542761,4.4142677020602745,5.906065706773016,3.3059493488107807,0.7798564736715593
2024-10-14,31.889218055562825,12.98108619469787,18.368077721421862,13.972358014021987,2.576269300045252,5.912430224110278,4.314351124838621,5.91956942464545,3.2841404929192444,0.7824994477366124
