date,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,INNOVAX SECURITIES LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD
2024-03-27,23.45022211412858,17.444849351224747,21.314144172716013,6.843479051019218,5.792474968604408,9.896933741305372,0.0,3.558171869217324,6.825345961533542,4.874378770250801
2024-03-28,23.45261799255524,17.446631668595284,21.324495305901774,6.844178240295201,5.79306677817221,9.879554534201292,0.0,3.558535402968874,6.826043298175563,4.874876779134563
2024-04-02,23.450701250651708,17.44520578556571,21.322752491784502,6.827273223377259,5.792593320844453,9.87874709529746,0.0,3.5582445700254373,6.8459174850490845,4.878564777404385
2024-04-03,23.543269715971956,17.13269488002318,21.319651136711858,6.922643101238708,5.79003487577329,9.911699102854405,0.0,3.564216163079191,6.886059487161739,4.929731537185671
2024-04-05,23.595493426264056,17.126035236380456,21.311363982813887,6.940410605192701,5.787784233406656,9.903754649462758,0.0,3.5628307179009533,6.8445118455592775,4.927815303019251
2024-04-08,23.485483252603434,17.132344243340643,21.39698537695636,6.942967361511975,5.78991637727467,9.905356469029817,0.0,3.564143218049818,6.853173055630875,4.92963064560241
2024-04-09,23.48554714967907,17.130898018719805,21.389039889896612,6.942381271821196,5.789427622233417,9.918845257369084,0.0,3.5638423513615862,6.850803927449429,4.929214511469797
2024-04-10,23.482663824550368,17.128794855083896,21.406875652004036,6.97017533243348,5.739608776363233,9.929904538016752,0.0,3.5634048177524718,6.849962852937094,4.928609350858673
2024-04-11,23.45434879136436,17.087704192683777,21.385150977368976,6.996513747324625,5.8226109602346225,9.913843807313965,0.0,3.559108119284883,6.858052894564618,4.922666509860177
2024-04-12,23.377797965510926,17.017105051132788,21.33750178781595,6.9676071219031535,6.042785472341222,9.85456668201837,0.0,3.666518929766326,6.833788848446513,4.902328141064752
2024-04-15,23.39208064769267,17.02750166348513,21.27926036719008,6.969827484041629,6.046477316394338,9.81374778233485,0.0,3.7298540627393377,6.835927454216289,4.905323221905674
2024-04-16,23.420698432197018,17.04833304572051,21.313449310434343,6.97835434507528,5.921339956994511,9.83594885391,0.0,3.7344171523339638,6.8361345272345515,4.911324376099819
2024-04-17,23.400966880679253,17.008796897820762,21.274193418087485,6.980479493254761,5.948293305235858,9.843652653653375,0.0,3.72575680598467,6.828418165792378,4.9894423794914555
2024-04-18,23.415077771343014,17.010181026627336,21.255580345123025,6.979013114558851,5.948777360878546,9.844453702856425,0.0,3.7260599977596343,6.831008274353002,4.989848406500166
2024-04-19,23.386595740238107,17.010181026627336,21.255580345123025,6.983081976145266,5.948777360878546,9.844453702856425,0.0,3.7504731672781246,6.831008274353002,4.989848406500166
2024-04-22,23.446369985130296,16.97392214324313,21.169670089111975,7.045340425900518,5.936096953523148,9.888432290533238,0.0,3.742478662751979,6.818477398744275,4.979212051061447
2024-04-23,23.615476589487653,16.929243795650898,21.113947795191198,7.026795851122951,5.920472102602274,9.842156691690889,0.0,3.6820090349283485,6.903792249873626,4.966105889452164
2024-04-24,23.441564964936465,16.910412143375424,21.074281199722666,7.283926710292175,5.91388632279494,9.859523508538734,0.0,3.6536432831617303,6.904202643636424,4.958559223541442
2024-04-25,23.45003113550516,16.906308985516493,21.06916771687004,7.401457781050914,5.912451372012164,9.863197207593327,0.0,3.7336370644894785,6.706392662763203,4.957356074199217
2024-04-26,23.500814004935197,16.909386167202843,21.070980220678244,7.429095832022065,5.913527519804031,9.90543995868408,0.0,3.740383764941624,6.5640246476729,4.966347884059014
2024-04-29,23.580180989784996,16.91554389233667,21.066514759944482,7.43180121290781,5.707300442819033,9.913093349733828,0.0,3.8489708060698007,6.568438116198067,4.968156430205314
2024-04-30,23.643117075571716,16.91280657202153,21.063105717989426,7.408347946119882,5.7063768716027505,9.925648678555316,0.0,3.803846690788526,6.569397978023875,4.967352469326979
2024-05-02,23.684848717742724,16.870491110914145,21.01040630189814,7.555265775672301,5.6920996451976515,9.884673138951156,0.0,3.7943295520441622,6.552961492248777,4.954924265330948
2024-05-03,23.72185270294298,16.868108648048345,20.981212492486584,7.5541988156156314,5.691295802799471,9.883277218314392,0.0,3.793793714100921,6.552036078322554,4.954224527369122
2024-05-06,23.87224256946566,16.776724406987054,21.038098485606493,7.5995532738012255,5.680527873845189,9.76552552985368,0.0,3.769227534313483,6.5707156809243354,4.927384645202886
2024-05-07,24.11390627117453,16.78851461515404,21.052883467141957,7.622965299115737,5.6845199884264535,9.690063773349802,0.0,3.540965719287915,6.5753333943590215,4.930847471990548
2024-05-08,24.09982291707698,16.770330940552807,21.058161469420284,7.714996076650861,5.678363073171995,9.679568445409311,0.0,3.5170730466812996,6.55617717005256,4.9255068609839
2024-05-09,24.119162751782984,16.793572635993996,21.087345590899968,7.685517663598813,5.692258185660918,9.608625163560722,0.0,3.5219472939984895,6.55923768349636,4.93233303100775
2024-05-10,24.240647966114373,16.794247269056147,20.905409663478252,7.699886641617873,5.692486855620168,9.629097211691517,0.0,3.542174827503455,6.56753560163768,4.928513963280537
2024-05-14,24.260139580684132,16.807751322050738,20.922219452892836,7.706078028203704,5.475939911236171,9.636839853380279,0.0,3.6857384509284037,6.572816478320481,4.932476922303259
2024-05-16,24.31513142487528,16.79020028353011,20.9003719926039,7.720120495388471,5.470221809481972,9.636817449329833,0.0,3.756190192777676,6.5579205092510335,4.853025842761727
2024-05-17,24.302930618988245,16.781775324977172,20.889884638980643,7.742339179100147,5.4674769707521165,9.575782730969323,0.0,3.836597063046813,6.5526227735960925,4.85059069958945
2024-05-20,24.22450203120563,16.752522262143103,20.84745970332183,7.728843161539251,5.457946367209166,9.605173891920915,0.0,3.998212946078776,6.5432042184963475,4.842135418084981
2024-05-21,24.42966683729675,16.758566249603206,20.44008320876731,7.831848452905647,5.4599154891649615,9.412214181507887,0.0,4.250197608257668,6.547569218059572,4.869938754436999
2024-05-22,24.120878825817353,16.808765001540436,20.459092441028076,8.124693770052636,5.7577179458162915,9.546955695845044,0.0,3.9473051052217274,6.402333877565386,4.832257337113046
2024-05-23,21.67316936671795,16.76125386633866,21.004665735868453,8.462567366218204,5.663261660788293,11.416377897429687,0.0,3.7737704028013526,6.614773013611486,4.630160690225915
2024-05-24,22.180461089300017,16.716015488606942,20.752048111871982,8.467716498474525,5.332095358759159,11.025700555183525,0.0,4.129447503240301,6.7228724856674695,4.6736429088960785
2024-05-27,22.053216072703314,16.800321406626033,20.655776303021725,8.564674713367554,5.346931376557316,11.131541099958705,0.0,4.300973905609039,6.4312670776374,4.715298044518913
2024-05-28,22.195187044438406,16.786121547533888,20.60820326466088,8.465084611458863,5.342412077772203,10.911531857863702,0.0,4.427834816153997,6.552312169341103,4.71131261077696
2024-05-29,22.467039856685272,16.750810591536244,20.580879531650247,8.459298084860603,5.331173884526354,10.88857857349668,0.0,4.234206799927265,6.5605663627735105,4.727446314543822
2024-05-30,22.393208168826124,16.736057750753574,20.56275345725889,8.45585106895235,5.326478591777781,10.878988741102209,0.0,4.280518768349631,6.642860713828346,4.723282739151099
2024-05-31,22.332677307762808,16.76424485310287,20.59738553399494,8.391896882656024,5.37153982092239,10.869241053057495,0.0,4.287728077879297,6.654048712676186,4.731237757947991
2024-06-03,22.355985852017245,16.78174164212041,20.618882959745946,8.402662587999856,5.37714607994387,10.790265328379396,0.0,4.2922031660327225,6.644936648017084,4.736175735743472
2024-06-04,22.478240689572107,16.726348487203712,20.858898739998278,8.376927572491963,5.361397686099438,10.756649316292139,0.0,4.278035466399376,6.442959470017522,4.720542571925465
2024-06-05,21.776087739076562,16.734048012902097,20.89251743517148,7.98050265203309,5.363865661658775,11.610196601447571,0.0,4.300018795945553,6.584022263449888,4.758740838314983
2024-06-06,21.979002582235136,16.788143813532788,20.970095606196566,8.45606504649512,5.381205315950384,10.772295149398484,0.0,4.261714625885595,6.617353541828577,4.774124318477352
2024-06-07,21.977237480432414,16.786795582065107,20.968411528249025,8.646118755719522,5.380773159160354,10.588728093355616,0.0,4.261372373768344,6.6188298254898,4.771733201759822
2024-06-11,21.982273429690686,16.809069129230526,20.996233449405754,8.65759085192525,5.387912634003011,10.514321122492957,0.0,4.236870907692522,6.637663903168874,4.778064572390424
2024-06-12,21.910634601227002,16.829707911151555,21.022013382844882,8.678285184877005,5.420695106549541,10.549372292317894,0.0,4.242073090753294,6.514978872048012,4.83223955823081
2024-06-13,21.869745915774878,16.838520181932807,21.033020803489066,8.682829256548946,5.423533458430257,10.554896091405967,0.0,4.240266499591507,6.522418006282124,4.834769786544445
2024-06-14,21.95025102230219,16.86943593719524,21.085760902738524,8.698771050802872,5.433491140652142,10.344268903003424,0.0,4.248051687359345,6.526322865400747,4.843646490545514
2024-06-17,21.973748138171896,16.887494185844435,21.138628966946403,8.681825990819805,5.439307537502419,10.228097433791488,0.0,4.252599105182356,6.549467166171848,4.848831475569358
2024-06-18,21.95999843899803,16.8769271235756,21.12540182939045,8.676393485864212,5.435903983321108,10.284270675005908,0.0,4.249938113619351,6.545368948484192,4.845797401741142
2024-06-19,21.95999843899803,16.8769271235756,21.12540182939045,8.676393485864212,5.435903983321108,10.288307662052803,0.0,4.249938113619351,6.5413319614372964,4.845797401741142
2024-06-20,21.935525713966385,16.829115108833157,21.085681718005656,8.754464961173328,5.420504170340578,10.281301608262963,0.0,4.237898119474978,6.522800491941373,4.932708108001581
2024-06-21,21.96938150444343,16.588711808823795,20.288467830818302,10.143217103750226,5.34307246452377,10.203874383256299,0.0,4.177359898276971,6.423670454833222,4.862244551273983
2024-06-24,22.096196022350064,16.581145413791077,20.29904509184256,10.17428672947913,5.340635397835233,10.04453703312979,0.0,4.175454533017242,6.42867298013868,4.8600267984162215
2024-06-25,22.07672566032582,16.577693484288524,20.310680794632354,10.19596106495871,5.3395235628906565,10.042445921034766,0.0,4.166654450312736,6.431300043054685,4.859015018501747
2024-06-26,22.048592598639768,16.571450787765627,20.303032359312056,10.192121550689242,5.337512847394464,10.090195132541766,0.0,4.165085404578254,6.440769944924078,4.851239374154743
2024-06-27,22.108631365404456,16.551112546355327,20.282073377049297,10.197428431127555,5.330962085713355,10.095627107887275,0.0,4.1560145184661215,6.432865149159017,4.845285418837593
2024-06-28,22.08649191730157,16.541943888812888,20.27281634498532,10.191779461679932,5.328008944913983,10.159279556762005,0.0,4.147776964041576,6.429301597923162,4.842601323579569
2024-07-02,22.090425308262578,16.544889849303736,20.276426737838296,10.193594519198403,5.328957811864089,10.165046389579016,0.0,4.148515643071262,6.430446594461568,4.821697146421055
2024-07-03,22.09001174058311,16.5416166246279,20.270436879459233,10.175750707491476,5.32790353611096,10.1571001764494,0.0,4.147694904831559,6.470720593957823,4.818764836488541
2024-07-04,21.90101692312618,16.4265731025639,20.094096828790402,10.181601068678624,5.341929470769735,10.673884265213443,0.0,4.097237605520414,6.482692364869677,4.800968370467627
2024-07-05,22.212322380755754,16.392435712829254,20.156246704211632,10.205534463721742,5.330827975214938,10.59484611196979,0.0,4.047551297266046,6.263362620186891,4.79687273384395
2024-07-08,22.10898665766425,16.372534246720026,20.14352473714027,10.22251680789001,5.294983492682619,10.701431523181121,0.0,4.097466007817304,6.267507503570297,4.791049023334097
2024-07-09,21.96629561582585,16.287061546493177,20.14745053560371,10.213952968904955,5.3062999713824945,10.904641479198638,0.0,4.122825898728382,6.273746927490905,4.777725056371889
2024-07-10,21.946826689461577,16.248131469860645,20.126499228393996,10.21091529296918,5.313049502182414,10.971854583979544,0.0,4.1285176450271726,6.287900467881581,4.76630512024389
2024-07-11,22.021374224700065,16.191494910488004,20.071835858116394,10.214053130325789,5.36811724064492,10.993641662604604,0.0,4.114126757363732,6.265982560038516,4.759373655717978
2024-07-12,22.30012663499576,16.036838110220465,20.01437636177946,10.11649124467954,5.31684242998112,11.0075504873405,0.0,4.140042345958496,6.349982948698074,4.717749436346589
2024-07-15,22.243235100293777,16.04422365744491,20.023593710035502,10.121150256843894,5.319291029298621,11.02988997860456,0.0,4.145786789127062,6.352907346800723,4.719922131550953
2024-07-16,22.24238148148975,16.04360793536365,20.02282527342824,10.120761841933083,5.319086893217417,11.033304345200422,0.0,4.145627688099504,6.352663544082864,4.719740997185072
2024-07-17,22.235554888978164,16.038683859500573,20.016679903195016,10.117655595551184,5.3711650599253185,10.997307960198066,0.0,4.144355319358101,6.360304990694586,4.71829242259899
2024-07-18,22.26196947289097,16.03284044379136,20.009387173765518,10.113969403581486,5.373043249496251,10.99330128217781,0.0,4.142845395527078,6.35607018401,4.716573394759525
2024-07-22,22.264531060763833,16.03468527291568,20.011689566803568,10.115133173992826,5.373661502182521,10.981141908247167,0.0,4.143322094703997,6.358719310071763,4.71711611031864
2024-07-23,22.22809158047923,16.02915205876192,19.987530085962742,10.17874112991556,5.341133587283286,10.967767064940864,0.0,4.164897513818108,6.3565250571078025,4.74616192173049
2024-07-24,22.224683027122815,16.026694078064274,19.98254830516905,10.177180276968882,5.340314554360461,10.962251609297361,0.0,4.166175655103987,6.374718369532703,4.7454341243804645
2024-07-25,22.244296497288303,16.04083777072202,20.000183072537183,10.211102180056503,5.320086971301879,10.98919235809186,0.0,4.16985234024797,6.274826799746508,4.749622010007775
2024-07-26,22.226175845816332,16.03468527291568,19.992511959329818,10.207185689866833,5.318046440508642,10.994566233478793,0.0,4.206608199367377,6.272420076439881,4.747800282276643
2024-07-29,22.22702836826704,16.035300310305832,19.99327880583592,10.207577203684574,5.318250423146766,10.994987948604908,0.0,4.206769550917738,6.272660665688007,4.744146723549217
2024-07-30,22.224470997091956,16.033455339663874,19.99097844277945,10.20640275232402,5.329144204050027,10.993722900268969,0.0,4.2062855333958495,6.271938953306498,4.743600877119358
2024-07-31,22.230012711937665,16.037453312776282,19.992127048320953,10.20894773859889,5.330473036468778,10.984955655503644,0.0,4.20733437883243,6.265830506191884,4.742865611369478
2024-08-01,22.218076566674235,16.042684440846507,19.998648119649822,10.212277713255174,5.33221174064985,10.975107727770535,0.0,4.20870673543673,6.267874307112454,4.744412648604697
2024-08-02,22.21765027274057,16.042376632966008,19.99826440946009,10.212081772259788,5.332109432535499,10.976815831143325,0.0,4.208625983795404,6.267754046621585,4.744321618477727
2024-08-06,22.180986109789714,16.04083777072202,19.99634607935545,10.211102180056503,5.331597950847076,11.02948078650005,0.0,4.208222272065297,6.261397323610443,4.740029527053443
2024-08-07,22.183539652501512,16.042684440846507,20.01975401164426,10.212277713255174,5.33221174064985,10.998132337219015,0.0,4.20870673543673,6.2621181547503335,4.740575213696617
2024-08-08,22.33213385234697,16.01165537977481,19.981032675937744,10.192525570774645,5.321898409090039,10.967285197202196,0.0,4.213971482773837,6.248091232377276,4.731406199722481
2024-08-09,22.37383553177079,16.011348761428607,19.999799742045447,10.192330387000077,5.321796496348967,10.909626086538537,0.0,4.221550665227793,6.247971583324437,4.721740746315342
2024-08-12,22.62614020326725,16.02810732484807,19.924884187751857,10.202998371173534,5.327366649458391,10.633498738078767,0.0,4.2738935769300594,6.256428108107932,4.726682840384143
2024-08-13,22.633263662697654,16.03179522904126,19.929468700598925,10.205345977145567,5.328592422246595,10.611019001552442,0.0,4.274876956297578,6.257867648472036,4.727770401947942
2024-08-14,22.64411820621811,16.039483816141118,19.939026548224177,10.21024029436385,5.331147928125554,10.483742781603429,0.0,4.363252177010695,6.26086881956905,4.728119428744014
2024-08-15,22.64585589942635,16.04071467449635,19.94055665466048,10.211023820798944,5.331557036551082,10.484547296421034,0.0,4.36358700981826,6.253675346627646,4.728482261199853
2024-08-16,22.698419262072047,16.052109076175245,19.954721279917806,10.229796213074275,5.296947375255953,10.36528516941632,0.0,4.366686651209534,6.304193869675421,4.731841103203402
2024-08-19,22.739693298985255,16.04871986079324,19.950508073541965,10.227636311062922,5.295828986673076,10.334305071070084,0.0,4.365764676315367,6.3067016913472855,4.730842030210809
2024-08-20,22.734893091796952,16.045332076295622,19.96164891883549,10.225477320935209,5.294711070259886,10.332123563833552,0.0,4.36868115889405,6.31112748836146,4.726005310787778
2024-08-21,22.78257860201681,16.03702266603128,19.943639200910557,10.220181843982513,5.29388713387269,10.32485481759565,0.0,4.366418746131838,6.3078591392065775,4.723557850252087
2024-08-22,22.793649652438702,16.036715075373113,19.93366666364341,10.219985820535676,5.29378559693147,10.324656786517505,0.0,4.36633499806688,6.307738154246673,4.723467252246565
2024-08-23,22.794524051983025,16.037330268489097,19.94402173528516,10.201197104040215,5.299742905981689,10.325052856270574,0.0,4.366502497409499,6.307980128807651,4.723648451733087
2024-08-26,22.794961276913156,16.037637882747248,19.944404284334652,10.201392774617977,5.303680788849653,10.32333278866092,0.0,4.366586251900051,6.304264895286579,4.723739056689767
2024-08-27,22.777964674607297,16.039176131066725,19.946317249735017,10.20237124011312,5.304189490824354,10.322404652161968,0.0,4.367005072552627,6.316379355323538,4.724192133615354
2024-08-29,22.76660965858946,16.031180460492862,19.936373834899534,10.19728526818778,5.301545305644054,10.357523015474603,0.0,4.3648280820595255,6.32281729242596,4.721837082226221
2024-08-30,22.781672214363592,16.07834681504055,19.870036031383588,10.240748227954013,5.317143318912814,10.311077233924857,0.0,4.335364500637941,6.341420054891877,4.724191602890765
2024-09-02,22.779267197129215,16.064445572115247,19.852856516537667,10.231894138009858,5.312546148457719,10.379015142026995,0.0,4.331616170303585,6.330173340562972,4.718185774856737
2024-09-03,22.896952598630303,16.06074263279414,19.84828032853906,10.229535632516287,5.311321578587567,10.226794300602634,0.0,4.330617709960278,6.382498764641836,4.713256453727894
2024-09-04,22.83530351995548,16.072783431829627,19.8631606588015,10.237204753776346,5.315303496310976,10.207548924243236,0.0,4.333864390312325,6.418040824988139,4.71678999978237
2024-09-05,22.814281339377988,16.04717978142098,19.85071155771079,10.22089707360451,5.283805253731966,10.221996566870063,0.0,4.353830194907816,6.498021992902532,4.709276239473357
2024-09-09,22.818660822494422,16.050260235802764,19.854522147000147,10.22285910105139,5.284819545418608,10.204762570128556,0.0,4.354665966394403,6.499269368490868,4.710180243218844
2024-09-10,22.064031111894394,15.486895515987243,19.187263610023518,9.86588861832765,5.099322186575851,9.783598712877959,3.4951856908042465,4.201817032108868,6.271144776553225,4.544852744847048
2024-09-11,22.206467989332364,15.467413900225866,19.163127145954473,9.853477903022679,5.116956425697393,9.693595098075804,3.490788950051872,4.1965313901392,6.272505613641168,4.539135583859183
2024-09-12,22.198063839649844,15.452549233654702,19.141014510177335,9.844008403820059,5.088013092423061,9.743419629703007,3.487434193132096,4.192498392750482,6.196248340918907,4.656750363770504
2024-09-13,22.193552000363972,15.449408445376816,19.148210594691705,9.842007572388649,5.086978934781058,9.678615362970639,3.4867253591223757,4.184255207065512,6.274442661352333,4.6558038618869375
2024-09-16,22.17453512759781,15.424612574998807,19.12670222776108,9.831745811022097,5.0788144752337265,9.834647443872111,3.481129262006154,4.17753959396552,6.221942057216828,4.648331426325864
2024-09-17,22.17371700809464,15.42404349085324,19.09648091638721,9.831383073181058,5.078627094657255,9.83981878153197,3.481000827307256,4.177385465520552,6.251228141757339,4.646315200709479
2024-09-19,22.158550423069727,15.423758964527243,19.09612864484714,9.83120171429764,5.078533409553916,9.845171347502223,3.4809366135116466,4.177308405562864,6.264025680180975,4.644384796946621
2024-09-20,22.15446360359382,15.420914278511033,19.09260664413093,9.829388493402298,5.07759674858779,9.861799082735342,3.480294605831772,4.176537962324349,6.273936492134573,4.632462088748098
2024-09-23,22.063091550347444,15.43828320378503,19.12334323273249,9.899545335621687,5.0833157608917885,9.86552092816798,3.4842145405287974,4.245867162663471,6.114824215087026,4.681994070174283
2024-09-24,22.041521536245195,15.423189943365918,19.10464726792308,9.889867030475378,5.078346049716073,9.85403126160046,3.480808193027453,4.241716184349034,6.208455821554053,4.677416711743356
2024-09-25,22.045994862556544,15.42632007942595,19.11590455486701,9.89187417877185,5.079376699935249,9.820976140824666,3.4815146229737257,4.242577040555422,6.217095826727379,4.678365993362203
2024-09-26,21.945955988909944,15.437713110467682,19.130022509950468,9.89917977265292,5.083128048028447,9.937164755831967,3.484085878073293,4.245710374472463,6.155218384596151,4.6818211770166664
2024-09-27,21.931266682809653,15.444271726723455,19.13814978085577,9.903385377518818,5.085287583317607,9.94138649838137,3.4855660702567426,4.247514138079162,6.139361922476065,4.683810219581357
2024-09-30,21.750843344742165,15.384594755279013,19.07339963864009,10.428161382800935,5.065637931507135,9.849612511151404,3.4720977740157153,4.231101659432505,6.07883911818533,4.665711884245707
2024-10-02,21.747877696324284,15.37469340204208,19.061124211808547,10.55016769936508,5.06237774355106,9.742138024091245,3.46986317069463,4.228378569693853,6.100670398205391,4.662709084223833
2024-10-03,21.66871661030083,15.377238246843019,18.983357539458705,11.190091943214032,5.07976784290352,9.421902883323668,3.4704375082127195,4.240113235391852,5.9048933267719015,4.663480863579752
2024-10-04,21.626889616137447,15.307280347917567,18.767925039097594,11.205090687933128,4.957796540688562,9.580422336005284,3.4546489438080226,4.398407041599774,5.876198577075045,4.825340869737576
2024-10-07,21.915428257235504,15.272330334761453,18.75064573972702,11.22334488980882,4.902638779954489,9.576813871263008,3.4193624545275996,4.304341679537547,5.822597059988049,4.81249693319651
2024-10-08,22.612271797719135,15.319916954734856,18.93096892617444,11.746555003364705,5.235478097664152,9.979882940338968,1.19435689357325,4.212306252717314,5.96757124569567,4.80069188801751
2024-10-09,22.51913379198833,15.00519030459342,18.942165482081773,12.614055729830124,5.120745578977401,9.792801985639274,1.1698204717833482,4.290836899186928,5.818062643944575,4.727187111974827
2024-10-10,22.51005854614275,14.913568172319557,19.007591146039772,12.395555196967662,5.092479241537463,9.968996329807018,1.1629556279162976,4.388730555963267,5.853483871369501,4.70658131193671
2024-10-14,22.819085609410998,14.738745516095092,18.78125122684337,12.303132630357053,5.293672487888552,9.943799669315357,1.1493230089753204,4.42542241416034,5.895921270122321,4.649646166831599
2024-10-15,22.952408184128075,14.656162737176235,18.527022340034435,12.242961294758562,5.4410531977457515,10.031820336267403,1.142883228340468,4.407024338239552,5.975070644852996,4.6235936984565225
2024-10-16,23.002341181053872,14.641085026775064,18.45324102570045,12.230366195470612,5.46522409271647,9.919937041136773,1.1417074729501735,4.477787215421068,6.056477970387676,4.61183277838784
2024-10-17,23.067268901809058,14.636727900278196,18.449499981272247,12.226726488951645,5.5143640195752175,9.908232088974042,1.1413677055167513,4.574486226489414,5.8761180630492005,4.605208624084229
2024-10-18,23.053547620496857,14.628021422633847,18.43852552303057,12.26669068294745,5.511083867932969,9.900588776265822,1.1406887769693483,4.585761330909827,5.872622726461675,4.602469272351633
2024-10-21,23.060406220062024,14.63237336633553,18.38800973854392,12.247589552349963,5.551224405337139,9.91053444670875,1.1410281402499376,4.587125628552338,5.877869961131082,4.603838540729311
2024-10-22,23.571159968692445,14.43607400882892,18.196577060810956,12.16961133905386,5.69084656259014,9.831104050455359,1.1257207745054751,4.627454806427683,5.8024690289579,4.548982399677263
2024-10-23,23.487620956605948,14.384910834733672,18.13208621381679,12.212503102421943,5.734334039899902,9.792820548147013,1.121731085346675,4.593850088249118,5.78190438424014,4.758238746538803
2024-10-24,23.58253815141608,14.381941631482933,18.128343552499853,12.209982307936112,5.7228298625219365,9.764997832695673,1.1214995477568124,4.630743876523777,5.699866643254217,4.757256593912602
2024-10-25,23.662074132905005,14.37174433743439,18.14170272374326,12.275236492416813,5.718772178212457,9.790732674294565,1.1207043657878668,4.62917939067729,5.535970170081262,4.75388353444709
2024-10-28,23.7887170449725,14.302172748395368,18.06585515380319,12.2585775751826,5.691088407999953,9.897286699128376,1.1152791938852646,4.64098120381872,5.509171318629251,4.73087065418478
2024-10-29,24.083399073343866,14.2417568480265,17.999760482679587,12.206794324170659,5.6670478488278,9.804378368696701,1.1105679798727779,4.621376556122435,5.5540322269496425,4.710886291310033
2024-10-30,24.21772526502124,14.199672062835148,17.94657069285992,12.170722909492707,5.689362276014769,9.775406159580626,1.1072862207912209,4.658669013134106,5.53931819993056,4.695267200339706
2024-10-31,24.209502305415413,14.194850663281269,17.940477060024644,12.166590425464447,5.6874304927582235,9.806041290769993,1.1069102494823544,4.657087194582086,5.5374373630929385,4.693672955128628
2024-11-01,24.23867156431294,14.197019887843135,17.875299700732196,12.168449695942956,5.654340141907756,9.816029700274616,1.1070794049710537,4.657798879979057,5.59092079255857,4.694390231477717
