date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,ICBC (ASIA) SECURITIES LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BANK OF COMMUNICATIONS TRUSTEE LTD
2024-03-21,24.676578276399916,23.001627325620237,16.318555682129503,22.395489847715144,0.0,8.422480352066842,0.0,5.185268516068361,0.0
2024-03-22,24.66068255336872,22.9939679025703,16.308043882702254,22.388220875616703,0.0,8.417054907201164,0.0,5.23202987854086,0.0
2024-03-25,24.65803525698273,22.980764639196604,16.30629323263246,22.385817525422137,0.0,8.416151345874818,0.0,5.252937999891256,0.0
2024-03-26,24.58151013480752,22.90944485222387,16.23785141977127,22.262836272142465,0.0,8.404300954521334,0.0,5.604056366533539,0.0
2024-03-27,24.571868355760646,22.907590501879966,16.231482332814174,22.254103962893947,0.0,8.401004476298372,0.0,5.633950370352898,0.0
2024-03-28,24.585314007598523,22.90350704548752,16.228588944690905,22.250136995565892,0.0,8.399506931830354,0.0,5.632946074826807,0.0
2024-04-02,24.577427995326367,22.896160491460172,16.22338344471079,22.243000017232,0.0,8.396812696779136,0.0,5.663215354491531,0.0
2024-04-03,22.823258615916732,21.27432863084904,15.074212597163806,20.667434274802137,0.0,7.802030948795678,7.096669067601502,5.26206586487111,0.0
2024-04-05,22.813198739979978,21.243375215233634,15.052280136887791,20.650590829275977,0.0,7.793986002338427,7.119411057715161,5.327158018569031,0.0
2024-04-09,22.821499864101426,21.25110512178598,15.057757266471908,20.621717662387056,0.0,7.796822029234246,7.122001624497806,5.329096431521582,0.0
2024-04-11,22.818480574631455,21.24829359588709,15.072302649455796,20.618989404587985,0.0,7.7957905079585945,7.121059382110671,5.325083885368407,0.0
2024-04-12,22.819235322099097,21.248996407615977,15.07280118318678,20.619671401357554,0.0,7.796048362688443,7.117987304414735,5.325260018637418,0.0
2024-04-15,22.141086733896216,20.617512630392394,14.624863349233955,20.00689008539049,0.0,7.564363158688706,6.906452913660625,5.154165139098032,2.9846659896395824
2024-04-16,22.156076289483238,20.613543305126022,14.622047740937743,20.00303831841253,0.0,7.562906852181317,6.905123269365378,5.153172848792192,2.9840913757015803
2024-04-18,22.14186696598751,20.600323252017848,14.612670204779882,20.022276225289794,0.0,7.558056544363875,6.903901459488937,5.178727755259932,2.9821775928122207
2024-04-19,22.156076289483238,20.613543305126022,14.301177700539725,20.275777852750846,0.0,7.562906852181317,6.908331969769358,5.198094654447914,2.9840913757015803
2024-04-22,22.095812273978922,20.557474943692878,14.262278827679081,20.223828178355795,0.0,7.446336735923091,6.918341221772979,5.519953102478441,2.9759747161188117
2024-04-23,22.029547956706786,20.81486165308292,14.219506914271129,20.156797102168497,0.0,7.424005517053829,6.897593436987701,5.4906375139018655,2.9670499058272717
2024-04-24,22.02533181098578,20.8108779812407,14.216785500588502,20.168888202876623,0.0,7.422584666786952,6.896273334591058,5.492776448735339,2.966482054195043
2024-04-25,22.05905880934556,20.80357854181618,14.21179894669748,20.161813942106384,0.0,7.419981186664805,6.890665811939253,5.487661204232974,2.965441557197365
2024-04-29,22.064687328980135,20.80888671707896,14.21542518434005,20.166958366744925,0.0,7.4218744455820715,6.892424012420652,5.463545734972965,2.9661982098802433
2024-04-30,22.06116916766331,20.805568790148804,14.213158568990366,20.163742793746035,0.0,7.420691045555437,6.891325031991964,5.478619345193056,2.9657252567110257
2024-05-02,22.063279929809557,20.80755941932624,14.21451845145435,20.140157958477502,0.0,7.421401040281417,6.891984378190004,5.49508981194881,2.966009010512126
2024-05-03,22.060090672809004,20.80755941932624,14.21451845145435,20.136968701476953,0.0,7.424590297281967,6.891984378190004,5.49827906894936,2.966009010512126
2024-05-06,22.04462335954674,20.792970311577978,14.204552018721964,20.122849774783592,0.0,7.438506711172775,6.887152100618839,5.5454163142419155,2.963929409336196
2024-05-07,22.04602858261072,20.794295748668645,14.2054574805112,20.08588580708584,0.0,7.438980874918812,6.887591118551651,5.5776420441764865,2.964118343476647
2024-05-08,22.160891796018454,20.75262549074153,14.17699077577928,20.086986032992183,0.0,7.424073697704474,6.873788886349344,5.5664648547484274,2.958178465666307
2024-05-09,22.148914940806968,20.74140973313355,14.169328820321036,20.0761300202664,0.0,7.451852536421923,6.870073946760996,5.585710284340153,2.956579717948971
2024-05-13,22.110797406028755,20.735476885675276,14.165275842844638,20.000466878847053,0.0,7.7198687507896855,6.868108839216348,5.444271375093755,2.9557340215044907
2024-05-14,22.110797406028755,20.735476885675276,14.165275842844638,19.96232837534377,0.0,7.7198687507896855,6.868108839216348,5.482409878597039,2.9557340215044907
2024-05-16,22.10798685424845,20.726485544619546,14.163475263674766,19.9788577479747,0.0,7.718887461401391,6.867235818891892,5.481712997495842,2.9553583116934106
2024-05-17,22.02330408726977,20.647094501136788,14.441614668121991,19.924489855580845,0.0,7.68932091820875,6.840931455022277,5.489206452109499,2.9440380625500775
2024-05-20,22.021909821877824,20.645787361699707,14.282428793490404,19.970709941961648,0.0,7.688834117772204,7.017762552120617,5.428715731568272,2.9438516795093252
2024-05-21,22.01633452524395,20.640560458596735,14.402233494952595,19.8960320770747,0.0,7.686887532243432,6.987504187399546,5.427341341209339,2.9431063832796998
2024-05-22,22.01494114215141,20.639254146325246,14.40132199769025,19.660605047604818,0.0,7.7148809119685415,7.021870690589907,5.604205945486582,2.9429201181832414
2024-05-23,22.030120875736532,20.63272506442363,14.396766241452749,19.543665532782924,0.0,7.712440364021492,7.01964937151915,5.722643403820705,2.9419891462428165
2024-05-24,22.030120875736532,20.63272506442363,14.396766241452749,19.43610894033964,0.0,7.712440364021492,7.044956805035217,5.804892562747923,2.9419891462428165
2024-05-27,22.0154955388826,20.61902742944542,14.38720852921521,19.451657675293603,0.0,7.707320236041898,7.078215754100825,5.801038815888796,2.940036021131651
2024-05-28,21.995459459121612,20.588436622686217,14.599454649603539,19.233400471358785,0.0,7.695885499618038,7.09612411941811,5.8555650540572035,2.9356741241364954
2024-05-29,22.009535961251096,20.58388830958953,14.59622939787587,19.169188618961737,0.0,7.6941853561127305,7.1040242972148295,5.907922471961866,2.9350255870323374
2024-05-30,22.05756851426636,20.628809597718057,14.618595020496,19.081346550984936,0.0,7.710976776280669,7.119527778264062,5.841744916238882,2.941430845751034
2024-05-31,22.022514401138963,20.619679285357712,14.67851483842782,19.06341685886706,0.0,7.707563897498821,7.116376674844071,5.8518050755825755,2.940128968282979
2024-06-03,22.01555433994889,20.613162580365188,14.705480095288856,19.057391999697355,0.0,7.705127975997041,7.114127593916875,5.8499556536384425,2.9391997611473535
2024-06-04,21.938849457230873,20.624243431045063,14.713385200993839,19.026528853294632,0.0,7.709269959171068,7.117951877807249,5.928991457524919,2.9407797629323595
2024-06-06,21.939543213840455,20.624895616804658,14.713850471893867,19.02396828689308,0.0,7.7095137439237575,7.118176963729442,5.929178945798625,2.9408727571161175
2024-06-11,21.94578899832419,20.637093403292887,14.812933104518908,18.861738223840753,0.0,7.711708500708328,7.202444731793626,5.886583068014026,2.9417099695072784
2024-06-12,21.95134379289448,20.6423169482013,14.807190681860217,18.86651240084027,0.0,7.713660444951967,7.204267774058913,5.872253398618069,2.942454558574786
2024-06-13,21.95759629895821,20.6513614287287,14.811408284682104,18.87188623964944,0.0,7.715857563686959,7.206319800047255,5.842277712291274,2.943292671956059
2024-06-14,21.88540188766894,20.661065137151553,14.816097328842853,18.877860763224344,0.0,7.718300275153606,7.252922859055337,5.844127279710237,2.944224469193131
2024-06-18,21.84483010411399,20.66760815625406,14.820789342889745,18.953509448118616,0.0,7.720744533753248,7.255219740290684,5.792141817979775,2.945156856599885
2024-06-20,21.363136922392986,20.21187350947949,14.645734199187652,18.417885659244863,2.171000142446721,7.550496929080038,7.095237270107615,5.664421199051431,2.8802141690092022
2024-06-21,21.206677471783443,20.02764553877896,14.56306627773821,18.670361305616247,2.155100160585705,7.593576885373313,6.9817866828675275,5.924219699641446,2.87756597761515
2024-06-24,19.40448076128577,18.325645922996365,13.32546033143095,17.083707112683165,10.4280095943877,6.948255650967796,6.430652800855214,5.420764631342082,2.633023194050954
2024-06-25,19.405026636127804,18.32616144872449,13.325835195032965,17.084187700957397,10.42830294869901,6.948451114995023,6.430833703999443,5.418103986834176,2.633097264629693
2024-06-26,19.390843864478242,18.397099660490163,13.316095590900758,17.16727797627843,10.420681096784696,6.887150981149853,6.3558564768897226,5.433821570025579,2.6311727830025564
2024-06-27,19.500349260720355,18.52151345909584,13.700519039866615,16.3069318461389,10.411608052641562,6.881154499318,6.3531312152887,5.59760853760848,2.727184089321542
2024-06-28,19.32918863032844,18.53244414007108,13.708604556374254,16.316555566688994,10.41775258107408,6.885215490593875,6.415896720418701,5.665548746545817,2.7287935679047566
2024-07-02,18.767508078957675,18.842067268034704,13.743512589914566,16.341354515061226,10.433586150074401,6.895680083000346,6.428462575335833,5.814887776113761,2.7329409635074837
2024-07-03,18.92041072947803,18.88512149762766,13.351767404595128,16.381515596552692,10.457426953060244,6.911436750741191,6.454435626814631,5.898699692163197,2.7391857489672233
2024-07-08,19.31784914184165,19.098365584518344,12.269750854822611,16.474823557202388,10.4971074126073,6.937662034229264,6.495917023070176,6.1334595780165655,2.7750648136917055
2024-07-09,18.744753494884662,19.210425751571403,10.917587015027035,17.44877068981362,10.558699469007362,6.97836895038253,6.6137847766482585,6.736262272512115,2.791347580153012
2024-07-10,18.655689961926406,19.224225390944078,10.938059589653765,17.45871627051041,10.564717795426395,6.982346533259959,6.617554551114132,6.765751293860875,2.7929386133039835
2024-07-11,18.53187715873603,19.22586916662887,11.0815039054392,17.460209085576274,10.565621136178786,6.982943561812253,6.6181203879706345,6.740678172933054,2.7931774247249015
2024-07-12,18.51350889698096,19.23036364821363,11.10525491341614,17.36763813846112,10.566524631425468,6.983540692471648,6.6984982152279064,6.741254586814469,2.7934162769886592
2024-07-15,17.3916865163406,19.453142417500267,11.483547460215576,17.17179495499608,10.725500235580535,7.088609543342948,6.8368915718038314,6.897651082175342,2.9511762180448193
2024-07-16,17.234850481814306,19.44920333726064,11.481222148761493,17.182781447126043,10.723328421632363,7.087174165902156,6.9570015791815045,6.933859785986722,2.950578632334775
2024-07-17,16.94042520177825,19.459898839931085,11.48753590053953,17.22406806351997,10.752379911943653,7.09107154354292,7.067917024217066,7.024502300481089,2.95220121404644
2024-07-18,16.858888586496068,19.556690347112617,11.544673705970133,16.93160635990228,10.805861128163025,7.126341793808725,7.103072106318736,7.105980817254985,2.9668851549734283
2024-07-19,16.866666479064854,19.606305642922024,11.530221171891847,16.750022865793316,10.833275582594387,7.144421312881898,7.121092590227589,7.173582216199782,2.9744121384243005
2024-07-22,16.861749440612776,19.600589933841682,11.628893243188857,16.643106424007318,10.83011742252359,7.142338542444899,7.1190166206736505,7.20064334687302,2.973545025834203
2024-07-23,16.828389458102148,19.561811316018314,11.664075611606416,16.566536925040392,10.808690670271348,7.128207844458897,7.104932063742296,7.107841536331872,3.229514574428317
2024-07-24,16.860274888067845,19.59887587090469,11.846500197978513,16.248127978231356,10.829170333535968,7.141713948092361,7.118394065812876,7.121309051097811,3.23563366627858
2024-07-25,16.862241015445086,19.60116135478136,11.847881654005676,16.258768696946273,10.8304331556671,7.142546764841021,7.119224163159907,7.101732211899072,3.236010983254503
2024-07-26,16.890801479481187,19.63436087217803,11.91467324278756,16.07020756251469,10.848777229646025,7.154644471771941,7.131282367374318,7.113760789076102,3.2414919851701454
2024-07-30,16.95870216091127,19.61831948919759,11.904938887907429,16.057078112782985,10.839913717788258,7.148799087101275,7.125456069674005,7.107948806603553,3.2388436680336383
2024-07-31,16.95029415191083,19.608592860044393,11.899036500309048,16.098696441594594,10.834539362413752,7.145254761214992,7.121923317096739,7.104424734008048,3.237237871407608
2024-08-01,16.956228351324356,19.673806745180052,11.932376799194188,15.96721227921511,10.838332471639708,7.147756273355932,7.144838821815787,7.101077048713607,3.238371209561259
2024-08-02,16.95969188686946,19.677825382317838,11.934814146128026,15.970473795051024,10.840546345443917,7.149216297802852,7.146298250334361,7.082101206027559,3.2390326900249655
2024-08-05,16.913237641585145,19.657748597082357,12.447350005096272,15.531494338911694,10.829486011459636,7.171072836659678,7.139007063812826,7.074875518119122,3.2357279872732696
2024-08-06,17.00248882210566,19.592638730045408,12.865177803192735,14.896062917111372,10.793616878694898,7.147321001773742,7.400092110373056,7.077591040780827,3.2250106959222977
2024-08-07,16.423674446063377,18.925648086486866,12.359853427967039,17.765184423031645,10.426170636897718,6.904005320799027,7.148171362632164,6.932070383078698,3.1152219130434635
2024-08-08,16.413079861567507,18.913439528746036,12.351880333278075,17.641536624958924,10.413835530758742,6.941622121903551,7.14356021999529,7.067833433210888,3.113212345580987
2024-08-09,16.430988356323894,18.924200237688737,12.352672413224052,17.658687588679722,10.390596014481861,6.937341552695606,7.139155125137658,7.055066136620136,3.111292575148332
2024-08-12,16.51714072456473,18.972782113683223,12.40329999666821,17.449424084060734,10.409561486902662,6.950003960098217,7.208347541645302,6.9724686193631795,3.1169714730137454
2024-08-13,16.542116828146263,18.94671218838114,12.386256997783022,17.59370079331915,10.395258023722361,6.940454170141042,7.08907803721881,6.993734424376467,3.11268853691174
2024-08-15,16.543508579214233,18.94830624718248,12.3872991005915,17.595181018136987,10.396132616231084,6.94103809689019,7.08967446825794,6.985909454284227,3.1129504192113577
2024-08-16,16.506937075984,18.90641863671532,12.359915420346045,17.55628466091263,10.373150659547836,6.925694060528971,7.074001852532217,7.191528782044225,3.1060688513887507
2024-08-20,16.515255592898026,18.915946349972433,12.18416550945791,17.56513198675067,10.378378112031358,6.929184199427464,7.077566729758638,7.326737393899667,3.1076341258038327
2024-08-21,16.51340630911498,18.94462117639866,12.182801196349956,17.56316514381885,10.377216000659304,6.928408309045529,7.048780655424906,7.33431505846436,3.10728615072345
2024-08-22,17.271521002487216,19.817278492267366,12.718678968436084,13.842982081668001,10.853624064455008,7.246484909502603,7.3723834352030515,7.627108359294659,3.249938686686016
2024-08-23,17.261413158449283,19.805680789886246,12.71123559252478,13.893403911903238,10.847272178059246,7.242244035796232,7.3680688816706725,7.622644732625933,3.2480367190843706
2024-08-26,17.250812647357698,19.79351780317349,12.840874442201669,13.884871749390465,10.8406106939744,7.2377964574013065,7.363544032216762,7.541930126722411,3.246042047561798
2024-08-27,17.234684500168072,19.868504528545554,12.828869238894391,13.871890491065948,10.83047557927158,7.231029689424645,7.3566597001904075,7.534879017788347,3.2430072546510527
2024-08-28,17.230657174314473,19.89307119756324,12.820029553833908,13.868648968239553,10.827944761007586,7.229339973966489,7.354940628059644,7.533118300145284,3.2422494428698196
2024-08-30,17.22713480784933,19.88900456875355,12.817408827199644,13.959265024838075,10.825731265078398,7.227862120601304,7.3534370988582145,7.458569638794234,3.2415866480272513
2024-09-02,17.212055248800784,19.871594974984383,12.80618926716166,13.947045955122519,10.816255095322004,7.250713221439218,7.347000358786299,7.510396713072252,3.238749165310878
2024-09-03,17.231160487111673,19.89365228029317,12.820404030841354,13.909948506463094,10.845787233199806,7.2587614528687086,7.355155468138193,7.442786391110451,3.242344149973548
2024-09-04,17.23166382931358,19.885470048693982,12.820778529726615,13.910354832207366,10.846104051236026,7.2589734897176195,7.369975901230405,7.434240455264122,3.242438862610285
2024-09-05,17.227637914885744,19.869142378600603,12.852828354536728,13.90710489077571,10.843570025084043,7.2572775417004705,7.368254019199311,7.4325035588039015,3.2416813164134894
2024-09-09,17.230657174314473,19.869703634011028,12.869685626382365,13.90954220445593,10.845470433671748,7.2585494284067575,7.3695453552797785,7.404596700608101,3.2422494428698196
2024-09-10,17.2155714508158,19.849388993862497,12.858418005135515,13.897364171687546,10.818464717439255,7.252194449106164,7.363093197221268,7.360174809112976,3.385330205618974
2024-09-12,17.21858648189762,19.83535190051936,12.860669950710445,13.899798072011608,10.820359397930918,7.253464554588166,7.364382724839413,7.361463825622275,3.38592309188019
2024-09-13,17.211553051475747,19.806825628104612,12.870005172073151,14.063347297527223,10.81593950869988,7.250501666878663,7.317608925767277,7.279678735960669,3.384540013512776
2024-09-16,17.481879653917716,19.805669885307694,12.869254197835623,14.06252669090177,10.815308390699762,7.250078594790642,7.3171819379215,7.013758125503704,3.3843425231215876
2024-09-17,17.477290496704335,19.800470711384786,12.8658758980245,14.085086082874703,10.812469270908371,7.24817538122668,7.315261109101214,7.011916948277238,3.3834541014981685
2024-09-19,17.484430227224205,19.808559495231034,12.844870136889345,14.090840047941539,10.816886323818446,7.251136367598823,7.303659689376199,7.014781419600633,3.384836292319773
2024-09-20,17.47678073907095,19.799893193886202,12.83925046952442,14.140092293560741,10.812153905162885,7.247963974731526,7.3004643174056385,7.0000456898815555,3.3833554167760846
2024-09-23,17.477290496704335,19.800470711384786,12.839624961030118,14.143421498417776,10.812469270908371,7.24817538122668,7.300677255215445,6.994416323614318,3.3834541014981685
2024-09-24,17.475761313007148,19.798738259949353,12.751006084857682,14.238429027052884,10.811523228858059,7.24754119873544,7.300038479048212,6.9938043438903765,3.383158064600849
2024-09-25,17.472703748252165,19.795274266409248,12.748775164779449,14.253433898774462,10.809631641316884,7.246273166623269,7.298761261995189,6.992580705658994,3.382566146190339
2024-09-26,17.412860362491024,19.793542724145492,12.695176493349955,14.432963629325279,10.808686095739155,7.245639316944105,7.29229132059445,6.936569792760575,3.3822702646499647
2024-09-27,17.347879633788796,19.769332900641047,12.70877064325236,14.598778009767202,10.7954658053475,7.23677705052294,7.283371993302968,6.881490611825234,3.378133351551956
2024-09-30,17.406681725866797,19.763291336146327,12.59113506072856,14.543067810918087,10.832057941545779,7.261306712905655,7.308059593149715,6.9048160010446935,3.38958381769439
2024-10-02,17.38394395629095,19.75405574612,12.58233040384768,14.615130301962347,10.826996009067631,7.257913429331822,7.290041013928461,6.901589309259998,3.387999830191112
2024-10-03,17.370999635778308,19.745981682704212,12.577187635450917,14.562444736682723,10.822570697450452,7.254946906707412,7.287061359815573,6.992192290367908,3.386615055042494
2024-10-04,17.280643881397637,19.71949902576616,12.56031952776464,14.744089102113692,10.808055823914467,7.245216812092649,7.277288194359458,6.982814593546034,3.382073039045261
2024-10-07,17.298310219403685,19.70972992503196,12.516213341027429,14.815466501928626,10.802701479671404,7.200829607841391,7.273683003307209,7.0026683721743685,3.3803975496139276
2024-10-08,17.27515283424623,19.683344353179326,12.528560133327163,14.804363623283454,10.788239817478232,7.223202381165625,7.2552149622263915,7.066049710503681,3.3758721845898974
2024-10-09,17.260115163647576,19.702309323894696,12.538777553071686,14.801873989479747,10.797037953365098,7.2290931211902265,7.261131809479145,7.001909695141541,3.407751390730284
2024-10-10,17.422268557090785,19.72040439916075,12.563294160515213,14.801632516174951,10.818149001865248,7.243227899279618,7.2753292316293665,6.7412797934471875,3.414414440836887
2024-10-14,17.381182476780946,19.662253054557215,12.746200482972695,14.728878082082883,10.792637092366327,7.226146550648292,7.258172180002495,6.798167685642128,3.4063623949470196
2024-10-15,17.37966449125377,19.660535851736967,12.73053146067885,14.727591735553238,10.791694517433456,7.225515455157766,7.257538287553711,6.820863300336279,3.406064900295965
2024-10-18,17.341297103752122,19.611323727581237,12.702427510001346,14.628270052679346,10.76787074767322,7.209564390538152,7.241516529255283,6.808710286632325,3.6890196518869676
2024-10-21,17.32318214204513,19.59083746428599,12.70366690416643,14.612989157008254,10.756622479155997,7.202033178652599,7.248460467475501,6.877042156892288,3.6851660503178083
2024-10-22,17.840871706784647,17.187873389160917,13.08330591830874,15.049686752992878,11.078075614246345,7.417260230525878,7.465074962068349,7.082557109728578,3.7952943161836687
2024-10-23,17.84140488302516,17.18838705048121,13.083696914218452,15.053125024421728,11.07840668364728,7.417481896091867,7.4652980565823865,7.076791752596915,3.7954077389350007
2024-10-24,17.84033856241028,17.18735975854043,13.082914945767538,14.962575407368217,11.077744564632312,7.417038578208092,7.4648518808879185,7.076368796614328,3.890807505570885
2024-10-25,17.865965486875016,17.212048705375132,13.281265465787492,14.78057010714836,11.093657296456565,7.4276928540073355,7.472582214527122,6.915954144081769,3.95026372574121
2024-10-28,17.87720043220902,17.222872437595658,13.514205284850805,14.64013951642712,11.100633501205834,7.447336260452903,7.474286813868293,6.620852622380928,4.10247313100944
2024-10-29,17.890593804541307,17.23577559567474,13.52432995643131,14.576188989160624,11.108949955349184,7.452915710535047,7.479886454964004,6.625812881380373,4.105546651963415
2024-10-31,17.963806720813754,17.306308827235586,13.579674996822858,14.41016254371475,11.154410638870448,7.483414960580201,7.444297793516452,6.535575912497064,4.122347605948884
2024-11-01,17.669784318084176,18.61836019932286,13.357409820354086,14.174304371742902,10.971840949269355,7.360930251101398,7.3224533338258375,6.470041628028812,4.054875128270573
2024-11-05,17.603714714612845,18.603494948775037,13.329792702524793,13.908706810589244,10.94915611528017,7.3457111569198235,7.221658133763155,6.991273947900773,4.0464914696341605
2024-11-06,17.60007581025943,18.599649377550136,13.303413007587036,13.920596874087742,10.946892790038877,7.34419270807302,7.220165328202064,7.01935909412528,4.045655010076413
2024-11-07,17.59643841000767,18.59580539585041,13.315425709586343,13.923624755301372,10.94463040031853,7.345627309412599,7.215720717123952,7.017908406138966,4.044818896260153
2024-11-08,17.64697670203795,18.649213944883783,13.353668611777039,13.96361445080721,10.976064200411859,7.366724502461479,7.1861094724573995,6.8011921953995245,4.056435919763757
2024-11-11,17.64018668941067,18.642038302261668,13.348530531752031,13.967120971028347,10.971840949269355,7.363890013968749,7.183344479060351,6.828172934978258,4.054875128270573
2024-11-12,17.64070881255964,18.639630228248425,13.348925628295968,13.967534376924318,10.972165699355466,7.364107974102079,7.183557095315813,6.828375038687096,4.054995146511192
2024-11-13,17.619847966432296,18.617588117458343,13.333139988021756,14.069271220176393,10.959190673081297,7.355399620886503,7.175062250760266,6.82030021116767,4.050199952015478
2024-11-14,17.619847966432296,18.62645716844816,13.333139988021756,14.057445818856639,10.959190673081297,7.355399620886503,7.175062250760266,6.823256561497608,4.050199952015478
2024-11-18,18.43696097953291,18.435469926894964,13.198522859951337,13.915515786933172,10.848541960496586,7.281136336044108,7.102619729734346,6.7719250327998655,4.009307387612712
2024-11-19,18.58763780702698,18.433932678298145,13.201613623573492,13.918774452348547,10.851082417425042,7.262351086493533,7.104282985457398,6.630078682348993,4.010246267027868
2024-11-22,18.59253595177922,18.435862360832488,13.208020421807253,13.922442275702391,10.853941854054419,7.232057291479475,7.106155079522545,6.637681732706061,4.011303032116147
2024-11-25,18.600160421257605,18.440493422126497,13.213436796896543,13.945726577261016,10.858392863244399,7.144219097235795,7.109069187778299,6.675553637802532,4.01294799639731
2024-11-26,18.591447252089672,18.42892726134324,13.227741525187584,13.939193758614007,10.853306293464005,7.1408724169837345,7.105738973357739,6.701704371658781,4.011068147301237
2024-11-27,18.59465353822681,18.414677481293758,13.219613640552122,13.968666560424042,10.846637398301619,7.1481886064340046,7.10137279894201,6.697586459323551,4.008603516502082
2024-11-28,18.616442132503337,18.4538316848945,13.235103942509848,13.985034577587873,10.859347125915008,7.156564615217255,7.109693950524878,6.570681306562548,4.013300664284748
2024-11-29,18.90497477643529,17.157240350248646,13.440232264348486,14.201785929614802,11.027654051336839,7.315079933163552,7.2139360869953695,6.663594571080258,4.075502036776765
2024-12-04,18.95007320677179,17.078892882154207,13.472294374224228,14.149189200020796,11.053960877655868,7.33253029354081,7.231145165447931,6.616870565826375,4.115043434357998
2024-12-05,18.95685653616529,17.085006407671063,13.47711688912585,14.121441202550194,11.057917730852042,7.335155031066947,7.233733611361264,6.616256144329601,4.11651644687775
2024-12-06,18.118581081028104,16.332355561943228,12.88115646327065,17.916154762105524,10.568934707690195,7.010793214515831,6.9138566674261455,6.323684160144821,3.9344833818754967
2024-12-09,18.20158060352638,16.452886266672945,12.968447452787451,17.746898542888406,10.6006691747482,7.060440300095307,7.008966859268368,6.013813669947521,3.946297130065421
2024-12-10,18.205745547375905,16.45665106869514,12.971414934383304,17.750959444935564,10.603094853750585,7.06205589261133,7.010570673467139,5.992307450393168,3.9472001343878635
2024-12-11,18.203405927614202,16.457121790096167,12.971785965073918,17.751467188367968,10.60339814168225,7.062257893664278,7.010771201851415,5.9924788526636945,3.947313038986109
2024-12-12,17.933079827101327,17.69775887646944,12.779151008155958,17.487852515240547,10.445934462455158,6.957381221419419,6.9066591225998355,5.903488723723646,3.8886942428346685
2024-12-13,17.930048328157525,17.694767157374955,12.847426206222238,17.484896279784035,10.444168628610928,6.956205110342697,6.905491585844452,5.848959825464334,3.8880368781988346
2024-12-16,17.927522861852392,17.68945780948066,12.845616632628365,17.482433513616584,10.442697556393279,6.955225321482332,6.904518940037746,5.86503812042374,3.8874892440849
2024-12-17,18.83147195250658,18.575484959597187,13.49332371204117,13.333534352293313,10.969243640468555,7.30592461513808,7.252661495222128,6.154849412510006,4.083505860222985
2024-12-18,18.836275322729147,18.571426817231217,13.492525207609942,13.332745303835617,10.968594505396943,7.30549226701512,7.252232299090345,6.157444069525503,4.083264207566168
2024-12-19,18.837390076941684,18.566607772944526,13.49332371204117,13.33945247672842,10.969243640468555,7.30592461513808,7.252661495222128,6.151890350292454,4.083505860222985
2024-12-20,18.821239043912396,18.54477585629431,13.48175464031425,13.342797958714522,10.959838695536169,7.299660571696466,7.2464431191689105,6.223485420583661,4.080004693779313
2024-12-23,18.817900908084916,18.55922275861648,13.479363515687592,13.34043147945134,10.957894858038136,7.2983659035597945,7.245157889682082,6.222381622921575,4.079281063958088
2024-12-30,18.815501093671326,18.55977138560173,13.479761977555576,13.340825834365857,10.958218783069851,7.298581649689631,7.245372062936122,6.222565562007563,4.079401651102345
2025-01-02,18.81438875383731,18.558674164065106,13.478965077375985,13.345948974638722,10.95757095215631,7.298150170184496,7.244943729089591,6.222197694709747,4.079160483942732
