date,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,THE CORE SECURITIES COMPANY LTD,INTERACTIVE BROKERS HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,HUATAI FINANCIAL HOLDINGS (HONG KONG),UBS SECURITIES HONG KONG LTD
2024-03-20,58.01893503310502,14.588967298240371,7.527569441599156,5.841762865851404,5.146538360724132,3.1285325675984326,0.0,1.797462434180442,1.8723253775985451,2.077906621102491
2024-03-21,58.01908129882053,14.590828784871002,7.583888635722434,5.922376178896164,5.145281896781832,2.9894018257655843,0.0,1.7979992330501822,1.8726749268428953,2.078467219249375
2024-03-22,58.01365969149863,14.587820469880219,7.469649900637093,5.936557837192719,5.14489767129641,3.0889530935390908,0.0,1.807562384751699,1.8725869421244445,2.0783120090796956
2024-03-25,57.986097251782894,14.564701608352209,7.441024081366425,5.934907519848761,5.142209698819656,3.083814766161745,0.0,1.8088467390261547,1.8716086015465858,2.1667897330955626
2024-03-26,58.00191424752021,14.565575834439917,7.432202823110632,5.930184035492158,5.142518352851029,3.1670377230329274,0.0,1.8102511592304873,1.8717209422665981,2.0785948820560316
2024-03-27,57.989600583793255,14.557819540853354,7.466572431834514,5.92566023164316,5.141426608853814,3.1561044418535613,0.0,1.8133389791785903,1.8713235805144421,2.078153601475308
2024-03-28,58.003896175111755,14.557474194371482,7.446341511946007,5.778879672262923,5.144362892936263,3.262545165034508,0.0,1.8147375496959284,1.8723922989968018,2.1193705396443363
2024-04-02,58.15745465728024,14.600294852150016,7.518275194620608,5.399378658243429,5.159531738080396,3.360425218649031,0.0,1.8351700995638585,1.877913299249632,2.0915562821627915
2024-04-03,58.16593066562562,14.604173800886885,7.502959016210217,5.358899775508368,5.160994417842613,3.381665705752318,0.0,1.853949407130372,1.879382032116582,2.0920451789270245
2024-04-05,58.18022230885075,14.610048725639968,7.4380637503474,5.348877938906099,5.16307056773437,3.432465043911114,0.0,1.8892504475362712,1.880138064479078,2.0578631525949502
2024-04-08,58.17431042823272,14.608159083607438,7.455105587139142,5.369809701359199,5.162402783845012,3.3986150787077856,0.0,1.9007138103159884,1.879946924502132,2.0509366022905784
2024-04-09,58.20714226705708,14.61640349116505,7.414642406685297,5.354461789784832,5.165316289392356,3.410060804756036,0.0,1.8989750787277355,1.8810079102528738,2.051989962178746
2024-04-10,58.1878479032644,14.607273489292316,7.4094489750032295,5.395029284319635,5.1489185647988736,3.4240672176017535,0.0,1.8945559314353866,1.881169952778297,2.051688681506104
2024-04-11,58.14214216488194,14.597291707821547,7.393909939465791,5.471395035416761,5.129901630354509,3.442333324290662,0.0,1.8913230502539407,1.8800197109411565,2.0516834365736925
2024-04-12,58.12725431510049,14.595215933269698,7.398887619071645,5.500197483661138,5.126336699718447,3.427149610688982,0.0,1.8923392411977233,1.8807223867861398,2.05189671050574
2024-04-15,58.09399147072265,14.591270058015466,7.394227164043151,5.541157318299738,5.126029749505512,3.422414569544353,0.0,1.89368381079442,1.880922176869143,2.056303682205562
2024-04-16,58.10292863978026,14.581062116169369,7.47632592028939,5.6235224311231855,5.127401960581709,3.2526092533299584,0.0,1.891795014497847,1.881425689796436,2.0629289744318515
2024-04-17,58.096135250440625,14.57901753140801,7.448403492157135,5.6259103847082,5.126682986351269,3.2940724826328274,0.0,1.8930543566891413,1.881161872643451,2.0555616429693386
2024-04-18,58.093546098365664,14.55422005703495,7.465561303693654,5.620101436720358,5.126514243155119,3.3046908852883377,0.0,1.8988241081457775,1.8810478828070303,2.0554939847891003
2024-04-19,58.121405146281354,14.560593782423442,7.38347319872576,5.627931338727771,5.130044092182578,3.314469849047174,0.0,1.9089898691758016,1.882343073793497,2.0707496496426163
2024-04-22,58.122396296857325,14.546552229335305,7.528774961651415,5.6402468963280095,5.1304397495471425,3.1690728754746424,0.0,1.9169017657764804,1.8824882504988822,2.0631269745307947
2024-04-23,58.11336044038581,14.545193518514427,7.536610577498018,5.643829957161496,5.130842824074319,3.155146319459697,0.0,1.9290911494410878,1.8826361487490375,2.063289064716112
2024-04-24,58.10479602003852,14.547407321711518,7.361787476460294,5.645679311216872,5.131623747080482,3.329928760237202,0.0,1.9314697152059992,1.882922689173526,2.064384958875588
2024-04-25,58.064887816675025,14.53144412870323,7.407009937133373,5.6387456738097255,5.129962963229481,3.3409398959759797,0.0,1.9377748510780608,1.8823133055263626,2.066921427868766
2024-04-26,58.05856670771148,14.53236706657384,7.383067775068816,5.6545720520363405,5.1305647418380715,3.3524319035209498,0.0,1.9471219597619955,1.8825341133353177,2.058773680153191
2024-04-29,58.03981533995384,14.53142102322596,7.527147510911777,5.52023682366191,5.131205974518683,3.3499843205920774,0.0,1.9586231560278007,1.882508799708397,2.0590570513995576
2024-04-30,57.992259658424786,14.519857156535132,7.507942087619882,5.586250855001765,5.131042575995983,3.3623338375625043,0.0,1.9576747800391168,1.882344617017399,2.060294431803434
2024-05-02,57.99509256663035,14.462505119106709,7.462653632792071,5.613689737871303,5.13669900723827,3.461621026935755,0.0,1.912405450981468,1.8795152130509072,2.075818245393174
2024-05-03,57.941605530448534,14.267864714790427,7.612529499943101,5.6465875178663385,5.138813093849851,3.541132264957852,0.0,1.895549979953965,1.8795579995935148,2.076359398596414
2024-05-06,57.9102550267738,14.262868727536048,7.666279757343294,5.644192898932966,5.1343525949122855,3.5250144681394113,0.0,1.9021912471207134,1.8794216461022837,2.075423633139199
2024-05-07,57.904297075666356,14.262493652142345,7.670489740785717,5.643522699259001,5.13160871283954,3.5279193524443127,0.0,1.900367198203298,1.8793722223273537,2.079929346332082
2024-05-08,57.90975084654557,14.259409474324944,7.659441029060273,5.7085987541309215,5.108982663116289,3.505433246150586,0.0,1.9103237811343927,1.8804930704099228,2.0575671351270977
2024-05-09,57.93432034548122,14.268212127103293,7.6385759753516425,5.772664841822282,5.098658479370385,3.464567435250601,0.0,1.8973458659165165,1.8817061814856224,2.043948748218445
2024-05-10,57.90466325521889,14.243713707800321,7.677900688406527,5.80460436034997,5.079751524211085,3.4648362955134293,0.0,1.8975689820781214,1.8826597338395912,2.0443014525820624
2024-05-13,57.88204720055627,14.22921609102365,7.678151979713824,5.870330806767337,5.056112920969133,3.4499135647741834,0.0,1.8974749517314229,1.884237434053675,2.0525150504105034
2024-05-14,57.88726844069193,14.228269524610267,7.664278431904542,5.926680986725519,5.0408261530991885,3.4107991434314693,0.0,1.899781764206138,1.8854890835637663,2.056606471767181
2024-05-16,58.01049226016789,14.247615872824934,7.750257893456719,5.957829721679896,5.013812941335999,3.3799299915338867,0.0,1.8983042554519227,1.8902128822173687,1.851544181331384
2024-05-17,57.98967419749823,14.255794773141025,7.778036419945346,6.006318556572974,4.994990693458109,3.3283263493907755,0.0,1.896771401800174,1.8931850706620499,1.8569025375313124
2024-05-20,57.97732783346644,14.252678988967082,7.8109127790626856,6.030994495006126,4.968715173731876,3.3075200897795267,0.0,1.901411965758639,1.8927384833981573,1.8577001908294613
2024-05-21,57.957795620627486,14.24368304791457,7.8358798712045195,6.0299588353328915,4.960862883374958,3.319004589896144,0.0,1.9034976860381205,1.8889551067382004,1.8603623588731146
2024-05-22,57.848541535812146,14.214517751027639,7.815150745583768,6.0291017370744715,4.951762190227848,3.3049090007840487,0.0,1.899206186438795,1.8854898223311873,2.05132103072009
2024-05-23,57.865815220890696,14.218762233198767,7.808039966358354,6.031582564809991,4.953240795883012,3.2982006694245336,0.0,1.8982028474232062,1.8861575295704085,2.039998172441031
2024-05-24,57.8625340291129,14.220811971908297,7.835133996308786,6.018787215171977,4.953954841819672,3.300385962749952,0.0,1.9008324952720534,1.8901466900689328,2.01741279758743
2024-05-27,57.8650788667763,14.221437413889323,7.834064924405649,6.033921608208996,4.954172720470786,3.2911590277348726,0.0,1.9067278373212069,1.8912769808610963,2.0021606203317712
2024-05-28,57.84717596901332,14.217886512664341,7.866193810118194,6.046966919039164,4.952935730322046,3.2833671191018223,0.0,1.9086596213811666,1.8918516537529209,1.9849626646070266
2024-05-29,57.86809798653969,14.220410606466332,7.849926013141445,6.037424457966491,4.954727095352767,3.287172833610845,0.0,1.9126488658604255,1.8925358937835548,1.9770562472784488
2024-05-30,57.903202464034905,14.223772029271068,7.883760136660298,6.017161158404781,4.955916543689475,3.25293300207251,0.0,1.9187123045627246,1.892990222271825,1.9515521390324146
2024-05-31,58.01613899394352,14.250757779760129,7.9256220332343155,6.0349522129728435,4.965501897097035,3.2543966207440747,0.0,1.9252571301226178,1.8966514986709675,1.7307218334544956
2024-06-03,57.88701453700846,14.216664011937882,7.941158888786381,6.019131182657846,4.954078420757046,3.249003940569856,0.0,1.922451012793054,1.8928116927208787,1.9176863127685917
2024-06-04,57.921137727143055,14.231421796234386,7.984224737999872,6.226391878519674,4.965639950190412,3.2381501600555556,0.0,1.9300862666551906,1.8767621238759733,1.6261853593258775
2024-06-05,58.03956962443091,14.24891315121577,7.965873980787763,6.210130981667771,4.975201265950847,3.2720491257292745,0.0,1.9394438733892718,1.9011031371290164,1.4477148596993799
2024-06-06,57.9910724041394,14.236529657521855,8.107016670474886,6.153821934206038,4.970877401186636,3.2538110208748394,0.0,1.9388616893691264,1.899450919976713,1.4485583022505082
2024-06-07,58.07829338606374,14.252805768379694,8.098747102877569,6.085757220515946,4.976744095472008,3.2944204957577305,0.0,1.9556157006836221,1.902218703667611,1.3553975265820835
2024-06-11,58.28208508240395,14.23416667055669,8.075026006375639,5.924612855351818,4.971208162632082,3.377453815192049,0.0,1.9566455464762034,1.9007332811886262,1.278068579822934
2024-06-12,58.34611027215928,14.238595689321054,8.100206358615779,5.828414811362331,4.972773330798379,3.413207274658312,0.0,1.9781807588939604,1.9030662246426602,1.2194452795482476
2024-06-13,57.45966236073162,14.527406469694945,8.350235414936536,5.932549555035598,5.07388284386366,3.5037739347314036,0.0,2.0224245643697993,1.9421359539787468,1.1879289026576834
2024-06-14,57.41483087636412,14.521140703620613,8.367501546764021,5.9178221788148955,5.071694444781241,3.567089145831976,0.0,2.0210162164064864,1.9412982979526994,1.1776065894639483
2024-06-17,57.398563761767655,14.520619201271451,8.470219578001661,5.783982859308648,5.071512303403977,3.6123103350756027,0.0,2.0220157223658766,1.9415502056963359,1.1792260331087945
2024-06-18,57.38801996697438,14.5216135029334,8.493992988237968,5.73275437738234,5.071859575999035,3.6482938255902755,0.0,2.0186696577064454,1.9416831536491417,1.1831129515270122
2024-06-19,57.45263276672904,14.536553661433663,8.373596861560635,5.758109801217683,5.066419792305517,3.6782892239578016,0.0,2.021849629186029,1.9437095020216524,1.168838761587976
2024-06-20,57.459487479778645,14.534365222040405,8.417905027886139,5.685955225900662,5.065675757057193,3.6950799656328797,0.0,2.027132942724486,1.944497178258802,1.1699012007207834
2024-06-21,57.476040285081396,14.536868995533329,8.419945463514905,5.644056109643935,5.066548399549005,3.705215267685398,0.0,2.0363369304578107,1.9448321485459532,1.17015639998827
2024-06-24,57.572024429041015,14.554760278217865,8.277474025464562,5.610812691613397,5.07273364943882,3.7236731919027246,0.0,2.0631128461741244,1.9479500398199678,1.1774588483275286
2024-06-25,57.580899814435995,14.555550374473555,8.269738895554045,5.610311179098945,5.07300901968099,3.725487513319798,0.0,2.0630098831130526,1.949130572493505,1.1728627478301117
2024-06-26,57.53348704464254,14.541179560223005,8.337676889838527,5.618070420058289,5.068954846631265,3.722671322341372,0.0,2.0620055553671106,1.9475728948692903,1.1683814660285965
2024-06-27,57.52924740161828,14.541292303871511,8.336975762461737,5.6070155497523,5.069106461072804,3.7381403338736714,0.0,2.0622283251554188,1.947631147543805,1.1683627146504787
2024-06-28,57.540223406630496,14.547394005244643,7.810464017178384,5.627310314268938,5.071252246327688,3.7049653162145866,0.0,2.0622417458630555,1.9484555922917,1.6876933559805078
2024-07-02,57.51926403547264,14.539475173623053,7.757406733761554,5.655066092541846,5.068491724915069,3.7545461732565615,0.0,2.059025197494748,1.948468788500497,1.6982560804340372
2024-07-03,57.542543634119966,14.544323886675867,7.810271413149773,5.670925810649341,5.071343104038146,3.759666788676984,0.0,2.0706055759399877,1.9495649377154964,1.5807548490344399
2024-07-04,57.32674017149476,14.485776238131828,8.206482909057442,5.659932965201329,5.047935513961212,3.744410431499702,0.0,2.060916687401307,1.9419035258721726,1.525901557380247
2024-07-05,57.33477510398431,14.482012985004475,8.165151968791431,5.702300331441823,5.045048826213608,3.7430765354895796,0.0,2.0591716721777122,1.9418222540109602,1.5266403228860974
2024-07-08,57.44572804446666,14.508175208425872,8.120593714505423,5.761327235587233,5.037731414089648,3.7432225828159416,0.0,2.0688646375293307,1.945938168799985,1.3684189937799036
2024-07-09,57.634635899143824,14.55406480471575,8.135049372112743,5.775896928627051,5.053665841230778,3.848795197033745,0.0,2.078796420684279,1.9547820367774693,0.9643134996743572
2024-07-10,57.66782353004477,14.559458896385355,8.152216407432991,5.8614789651830925,5.055075600303017,3.737626808866977,0.0,2.0847083623319915,1.9555354292076326,0.9260760002441735
2024-07-11,57.539320384541405,14.586398345637742,8.191400947499043,5.86720428361237,5.06440208684532,3.7625980358052513,0.0,2.1046269981290027,1.9564589204894043,0.9275899974404613
2024-07-12,57.43744416008586,14.558335974693934,8.25485918117557,5.847090134206491,5.054658822839909,3.7497109856828867,0.0,2.1104759219197984,1.954308740409151,1.033116078986403
2024-07-15,57.45934062291585,14.562430326111834,8.22538846431725,5.868590653045739,5.056173796092318,3.7486286580670414,0.0,2.1113237074555027,1.9548944823103236,1.0132292896841393
2024-07-16,57.3228644800163,14.526322762981907,8.29046849468216,5.892726361377244,5.04133335823237,3.6260507105884674,0.0,2.10763833185808,1.9500905536062314,1.2425049466572402
2024-07-17,57.332075776263714,14.525395699979121,8.268615295061837,5.909960023387422,5.041794093442077,3.630139844245319,0.0,2.105952080514413,1.9502687753813686,1.2357984117247294
2024-07-18,57.31634766875361,14.52014721113665,8.249493090359742,5.949886604692415,5.039325222491437,3.6302234016112447,0.0,2.1040050835939024,1.9497081932444114,1.2408635241165893
2024-07-19,58.40885156119592,14.548902834464512,8.258354479516923,5.99220644708515,5.049435715086014,2.659997756407593,0.0,2.116937823269383,1.95361992931602,1.0116934536584823
2024-07-22,58.153601963934065,14.430184534067056,8.087975892237315,6.32407692068815,5.008232578816441,2.6449059124767276,0.0,2.095290208790367,1.9376784909635976,1.318053498026284
2024-07-23,58.33334527850093,14.470857394591388,7.943693608530768,6.2739766523933245,5.02234876317089,2.8866270358667943,0.0,2.120878769024678,1.94506551352483,1.0032069843964007
2024-07-24,58.154365230260105,14.428203750019183,7.860402264389296,6.217994057287623,5.007545115175435,2.949898264991794,0.0,2.1139340964725672,1.939332326414953,1.328324894989042
2024-07-25,58.361062504190485,14.476736478633311,7.884147644373769,6.1858346608241135,5.024444908505155,2.9908349938374235,0.0,2.1272752857794206,1.9458773129822697,1.003786210874045
2024-07-26,58.16538963810156,14.420469337402391,7.927700186301964,6.09561095081186,5.002137670570922,2.9977955678192028,0.0,2.1232881773316006,1.9393033937738997,1.3283050778865966
2024-07-29,58.357232911160665,14.468031471068965,7.8851358448125435,6.088964092124765,5.0186359089388795,3.0770232391478114,0.0,2.1263855479296225,1.9456996770762385,1.0328913077405144
2024-07-30,58.164358956696574,14.41888064818884,7.858715284885321,6.070172882314447,5.002049033491134,3.073092695913631,0.0,2.116318116831998,1.9392690296278152,1.3571433520502374
2024-07-31,58.07818048381841,14.397186658911101,7.978119562646048,6.0588260448655,4.993370229937477,3.0869569089793365,0.0,2.1159106290607395,1.936358455397285,1.3550910263841043
2024-08-01,58.05172824511149,14.39062932851547,7.995987601652255,6.059648666794077,4.991095953777755,3.077272966673193,0.0,2.1191514676554926,1.9354765232214208,1.3790092465988493
2024-08-02,58.06026740802099,14.38175487278751,7.974068620139284,6.073920557150897,4.991270366932795,3.0279511816991023,0.0,2.120037053585415,1.9357505753648105,1.4349793643191955
2024-08-05,58.015234472251635,14.366720604205426,7.958098296301638,6.078999424553731,4.986311012286794,3.0639650512511376,0.0,2.1387758750012127,1.9338272025751828,1.4580680615732495
2024-08-06,58.03201782992565,14.36747860656255,7.9089782664067725,6.083317903349031,4.9865925522850265,3.0674883776583752,0.0,2.1424065022202465,1.9341491106299784,1.477570850962362
2024-08-07,58.03440036159012,14.365106570408583,7.912365067810866,6.096310778520888,4.985769277850937,3.0623028934551475,0.0,2.122964401954934,1.934361497407037,1.4864191510014861
2024-08-08,58.037828949271386,14.365152398991935,7.960244375866946,6.07920910620414,4.979191957008553,3.0169044720215443,0.0,2.1457816126593765,1.9383555073334038,1.4773316206427107
2024-08-09,58.03509500714785,14.360526985976577,7.939503542398726,6.077100806560849,4.972502716096859,3.0376524582838953,0.0,2.162070351622596,1.9382766289774453,1.4772715029352002
2024-08-12,56.50400087526466,13.980629204410667,7.7226444785245025,8.568966292397153,4.841317099385946,2.9379448068186367,0.0,2.1153834158000753,1.8871406056414246,1.4419732217569323
2024-08-13,56.513249860446926,13.978943256939905,7.7073241789757665,8.560467379268626,4.842131741990295,2.9523148751351034,0.0,2.1149109685911793,1.8874581525209604,1.4431995861312443
2024-08-14,56.4979486131189,13.974123167651614,7.706766816009028,8.55637102997773,4.840820710408108,2.938937598939494,0.0,2.1182721814889267,1.8869471137099854,1.479812768696216
2024-08-15,56.49973021710982,13.972182186400012,7.713611962199248,8.545698485828405,4.84099110108281,2.941266846946106,0.0,2.1195890495835035,1.8870135318260584,1.4799166190240396
2024-08-16,56.465689585755165,13.963608864530805,7.715012000967675,8.541843062261037,4.838074443023916,2.9934508489281244,0.0,2.1379700342104275,1.8858766214062863,1.4584745389165645
2024-08-19,56.47814160626877,13.96213478319151,7.713660504323179,8.50497120423277,4.839141352905879,3.0047182987441667,0.0,2.1521016695918247,1.8862925018205374,1.4588380789213564
2024-08-20,56.484588896141794,13.960436650785955,7.706647826404748,8.505762342210458,4.840651687193036,3.0059148910324978,0.0,2.1500818797241337,1.8869847470059713,1.4589310795014017
2024-08-21,56.46896286189157,13.953539426348765,7.709140387123853,8.496326700357335,4.839552030441465,3.0270177019721984,0.0,2.156061871827849,1.8865560783780162,1.462842941658949
2024-08-22,56.44625049975273,13.947671548720168,7.704812225640843,8.5254443657074,4.837516855119695,3.0366588673736956,0.0,2.153706865054002,1.8857627255326082,1.4621760470988618
2024-08-23,56.471845842527145,13.952209178336341,7.747598042412599,8.541039481709852,4.839377809513311,3.036843880185154,0.0,2.150706207001833,1.8864881635071933,1.3738913948065705
2024-08-26,56.68920652130406,14.003146892259325,7.772645507278959,8.567566044145611,4.857586223384541,3.0503477757449176,0.0,2.1644079007942385,1.8943133382576096,1.0007797968307368
2024-08-27,56.69137411028813,14.002961978768584,7.772577418627116,8.566561381167178,4.857576131233234,3.0473289093181433,0.0,2.1664810102174874,1.8943094026204532,1.000829657759679
2024-08-28,56.69409422828237,14.001758017840093,7.761670454374394,8.566930867902284,4.857608930878305,3.055400264119343,0.0,2.167222805956753,1.8943221935010037,1.000992237145458
2024-08-29,56.69655093789654,14.002364752174703,7.744939957139185,8.556498002970859,4.857819424311966,3.079589742934892,0.0,2.16700506108717,1.8944042796443399,1.0008278418403438
2024-08-30,56.702115203526546,14.003431057486607,7.754804833745052,8.557557585192791,4.858189356016224,3.071876412272019,0.0,2.1663908817445634,1.8945485419444605,0.9910861280717328
2024-09-02,56.46728505791066,13.943586696270794,7.706009576919293,9.025083731681192,4.838073739733049,2.9802664025192014,0.0,2.1759924669485375,1.8837553506865647,0.9799469773307115
2024-09-03,56.45914347580213,13.937935688706595,7.672215882319719,9.03242957625691,4.8370494832273545,3.0423876192820587,0.0,2.1568326487647997,1.8819027085183608,0.9801029171220672
2024-09-04,56.460099635639004,13.92967029663682,7.688773072670449,9.042977883968348,4.837268785391845,3.010453855354333,0.0,2.168879729818401,1.8819880302292031,0.9798887102915941
2024-09-05,56.461022620357724,13.926883567446069,7.683412996834423,9.047632468280451,4.837378886849478,3.0090739442240335,0.0,2.1726536360840476,1.8820308663076948,0.9799110136160749
2024-09-09,56.47636042427515,13.914832525199984,7.663387593518141,8.557746248118454,4.839016622008989,3.03332720166501,0.0,2.177373743570443,1.8826162963901099,1.4553393452537162
2024-09-10,56.452162520156044,13.908712394829589,7.65250928512448,8.580801846691422,4.837014204974129,3.0375549283394605,0.0,2.1919904795845673,1.8818372573339408,1.4574170829663693
2024-09-11,56.45438278427718,13.897941912731513,7.6210437131467375,8.487462006510347,4.836380192382385,3.110649543914692,0.0,2.2531971091256784,1.8817457522805274,1.4571969856309415
2024-09-12,56.40600586860888,14.133168311561386,7.556738287357939,8.296989345912944,4.832457155016556,2.815995725899216,0.4076805909170638,2.2149370738186547,1.880012662892988,1.4560149780143758
2024-09-13,56.40385952252031,14.158695861511688,7.472544624302572,8.350657364955106,4.831874861031527,2.811729422516179,0.43853064509373396,2.210743195876036,1.879424431954093,1.4419400702387615
2024-09-16,56.584884485522245,14.330813574729456,7.387085810739993,7.73723457047651,4.824806274179302,3.1158869780594425,0.5067075457869964,2.2152491360680258,1.8798498642487191,1.4174817601893068
2024-09-17,56.562248218578645,14.398583051548986,7.39428664511303,7.701325350453711,4.809511479268236,3.1035119390096435,0.6508446121378525,2.17552213430016,1.8768650263005262,1.3273015432892126
2024-09-19,56.60360281860805,14.391144039277812,7.378732704886241,7.718573879554574,4.807026650394135,3.10144452695513,0.6505083539769635,2.178110041053109,1.8758953460262933,1.2949616392676893
2024-09-20,56.60748960398132,14.39040215650559,7.3770119864579655,7.716217025767327,4.8067788417245945,3.097830703491167,0.6504748193990533,2.1815547990815563,1.8757986411058292,1.2964414224855954
2024-09-23,56.54891378731526,14.43137200651106,7.41547152357552,7.699303861415182,4.804508904451366,3.0714802549198805,0.6884006727043129,2.1632630450757815,1.8730063213174983,1.304279622714138
2024-09-24,56.53318616744008,14.58382758951792,7.441703379888452,7.779073928453051,4.805778155393369,2.993949950474397,0.6840985008222823,2.133219412369737,1.873501130482179,1.1716617851585376
2024-09-25,56.44586455531335,14.639683118917349,7.4910459925777415,7.755242119334217,4.8025102034499225,2.981715949235596,0.7112402912700042,2.1284724571483853,1.8722271408258857,1.1719981719275465
2024-09-26,56.48912862944262,14.649194940116095,7.406906562756562,7.739022532119731,4.80564743910963,2.9915492512738093,0.7254143374196403,2.1299659583641364,1.8735017108022272,1.1896686385955497
2024-09-27,56.47188354843726,14.727162288411908,7.407783251861579,7.8463121460133625,4.8068380582390455,2.8980018559793943,0.7708051447665706,2.130235906404408,1.8708212081045241,1.0701565917819484
2024-09-30,56.38771401135719,14.895096088268419,7.464976606100933,7.886509767245464,4.799171053425898,2.753978571328948,0.8196961734993088,2.0735572971081453,1.868447825417081,1.0508526062486045
2024-10-02,56.39438289544088,15.078491675326456,7.471866270873166,8.031377091501867,4.788232279690608,2.739232576509813,0.8371700850526931,2.032227031960579,1.8693844131144004,0.7576356805295408
2024-10-03,55.62311176338574,15.381234417747356,7.856593136283066,7.953337167992952,4.7982259331106345,2.6636919618977974,1.0096796364165226,2.048699541308539,1.895901112307932,0.7695253295494667
2024-10-04,55.60699007085332,15.3796101560341,7.9014015743886725,8.000233591008358,4.794535076757158,2.6617375522149214,1.0095730140264372,1.9824471157039618,1.8927206539829626,0.770751195030097
2024-10-07,55.60948570903549,15.394920392347414,7.858967669642415,8.032063477895576,4.793812584031482,2.6609853685258043,1.0105780330915157,1.9634857603845153,1.8945001627141065,0.7812008423316805
2024-10-08,55.62240374401692,15.402512053163811,7.906230987025918,8.106400127447673,4.7774829691399905,2.6552809374522552,1.011076377055642,1.8318186341175218,1.8908788156743634,0.7959153549059024
2024-10-09,55.592852761113996,15.417842301449644,7.978775244438678,8.144921654257592,4.762582384012174,2.6338128255085658,1.0120827097786878,1.7956409280578618,1.785834067267578,0.8756551241152161
2024-10-10,55.43541121182932,15.860390904665714,8.245825980980067,8.16548510424954,4.7509488389178784,2.103374025255035,0.9928466741217158,1.7752468811133026,1.77843189809887,0.8920384807685496
2024-10-14,55.37332903593498,15.902923527495332,8.206491930791064,7.711512952322671,4.750046818834544,2.08639900010333,1.0714515116343106,1.7677462105071693,1.7781465323706205,1.3519524800059786
2024-10-15,55.319241317358426,15.965708348122861,8.274962583747174,7.627576251400389,4.748020976061386,2.0965897564751157,1.0996890769700942,1.7341686735082684,1.7773881724134224,1.356654843942862
2024-10-16,55.30413019956926,15.98296405198366,8.274471205075354,7.6456507144914445,4.748069822749669,2.0970817327020983,1.0804659735868294,1.7296392472813171,1.7772496555161692,1.3602773970442
2024-10-17,55.27886852235686,16.021008010481534,8.324773563281251,7.54230180035033,4.747246985875578,2.093007965133803,0.9878859156714702,1.7317956459314703,1.7769416595081875,1.4961699314095138
2024-10-18,54.986140354721556,15.88767020028624,8.193556277742912,7.539104083184522,4.722108032263937,2.0819765159971992,1.1025242601654444,1.9690172809316515,2.0284797612412317,1.489423233465303
2024-10-21,54.97491640693294,15.842976602128983,8.207003554769349,7.525528948734409,4.72248347314263,2.0713809396445604,1.207415248345383,1.965170926731839,2.0286410396827175,1.4544828598871937
