date,KINGSTON SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,ICBC (ASIA) SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HAFOO SECURITIES LTD
2024-06-03,73.48659435616945,0.0,8.045432213357627,3.8189129558847297,3.05893843276963,10.9869957206826,0.0,0.6031263211359631,0.0
2024-06-06,73.50093301298719,0.0,8.04700203289367,3.8196580997136276,3.059535290860529,10.989139496189917,0.0,0.5837320673550628,0.0
2024-06-07,73.47047005284723,0.0,8.043666898329722,3.8180750165108712,3.0582672457107374,10.984584972801954,0.0,0.6249358137994723,0.0
2024-06-11,73.47166420302305,0.0,8.043797635838738,3.810823011402162,3.058316953169619,10.987201531132257,0.0,0.6281966654341727,0.0
2024-06-24,73.47144861249886,0.0,8.04386300618696,3.810853981205052,3.0583418075050033,10.987290821940233,0.0,0.6282017706638953,0.0
2024-06-27,73.47801716651409,0.0,8.044582150148937,3.811194682262299,3.054551467734173,10.928942160402546,0.0,0.682712372937957,0.0
2024-06-28,73.15753320085426,0.0,8.009494654745877,3.8317952223188345,3.061458840118745,10.814109896732145,0.5462153307191508,0.5793928545109808,0.0
2024-07-02,73.15433438324793,0.0,8.010207666309215,3.832945611700702,3.061731373611529,10.81507257736756,0.5640681137820638,0.5616402739809931,0.0
2024-07-03,73.1484146288339,0.0,8.009559468733642,3.7970300085989757,3.061483613885925,10.814197406071592,0.6077200486372678,0.5615948252387002,0.0
2024-07-04,73.13870405548684,0.0,8.009559468733642,3.7970300085989757,3.060674399440336,10.814197406071592,0.6392794120152351,0.5405552496533887,0.0
2024-07-05,73.0636164055071,0.0,8.00133647646646,3.8238503775280064,3.057532166460206,10.803095039956071,0.7105692439936725,0.5400002900884793,0.0
2024-07-09,73.05298653409147,0.0,8.000172378902139,3.823294053603384,3.0570873325554864,10.801523320448945,0.7250146538131106,0.5399217265854602,0.0
2024-07-10,73.04975346986042,0.0,8.000172378902139,3.823294053603384,3.0570873325554864,10.801523320448945,0.7282477180441613,0.5399217265854602,0.0
2024-07-12,73.05034391099532,0.0,8.000237042102691,3.8233249562412834,3.0554954969729593,10.80161062620133,0.7290618768616147,0.5399260906247878,0.0
2024-07-15,73.03685715768069,0.0,7.999202556314823,3.8228305739737567,3.0542922322709236,10.80021390350173,0.7491718060246542,0.5374317702334358,0.0
2024-07-16,73.03240755638228,0.0,8.000043055636889,3.8232322498262152,3.0344068307771965,10.801348713178086,0.785621908314856,0.5229396858844773,0.0
2024-07-17,72.99756390772166,0.0,7.999590457132314,3.8230159523404543,3.034235160701882,10.800737632182525,0.8211385818268708,0.5237183080943034,0.0
2024-07-18,72.99016009295421,0.0,8.00010771674688,3.8232631514650324,3.0344313566594296,10.801436016107877,0.826849493947398,0.523752172119173,0.0
2024-07-19,72.98817196572544,0.0,7.99997839557214,3.8232013486869207,3.0343823052914223,10.801261411659544,0.8292608673621308,0.5237437057023984,0.0
2024-07-22,72.96322704462932,0.0,7.998750052904235,3.8226143219335507,3.03391639637617,10.79960295089839,0.853377210713919,0.5285120225444158,0.0
2024-07-23,72.93701505558016,0.0,7.999331852407399,3.822892364765065,3.0341370722368204,10.800388474085093,0.85586382563222,0.5503713552932407,0.0
2024-07-24,72.89780676803268,0.0,7.997069774073366,3.821811314228442,3.033279068610989,10.7973343034097,0.9242977723924776,0.5284009992523429,0.0
2024-07-25,72.88500221372297,0.0,7.995842324372951,3.8212247142255378,3.0206960695821055,10.796484876886387,0.9524299048699642,0.5283198963400818,0.0
2024-07-26,72.88500221372297,0.0,7.995842324372951,3.813146428348778,3.0206960695821055,10.796484876886387,0.9605081907467238,0.5283198963400818,0.0
2024-07-30,72.88068914440134,0.0,7.99687594117253,3.8136393510513162,3.021086552795416,10.797880530739034,0.960632354951296,0.5291961248890655,0.0
2024-07-31,72.88077127401532,0.0,7.997328232558347,3.812239087388531,3.0212574209486407,10.798491242770215,0.9606866868857009,0.52922605543325,0.0
2024-08-06,77.58692280752201,0.0,6.6095071073377465,3.1506799033687685,2.4969617122328436,8.924568623686714,0.7939733496301093,0.43738649622180115,0.0
2024-08-07,77.58640471216765,0.0,6.609462971614829,3.150658864351342,2.4969450384917495,8.924509028881603,0.7939680477842692,0.43805133670856233,0.0
2024-08-08,77.5967679340938,0.0,6.610345798082194,3.1377226905549893,2.49727855562877,8.925701076225355,0.7940740981562641,0.43810984725862845,0.0
2024-08-09,77.46409196389115,0.0,6.605581334899173,3.146139054420088,2.4954786207842883,8.919267800953632,0.9409903154594788,0.4284509095921881,0.0
2024-08-12,77.45520016866614,0.0,6.605449086737048,3.149412844893637,2.4954286596310618,8.95178965842617,0.9196160951829621,0.42310348646298834,0.0
2024-08-14,77.44176305701583,0.0,6.6043031577783005,3.162211274939798,2.4949957467544337,8.950236680745546,0.9194565580037993,0.4270335247622871,0.0
2024-08-16,77.44176305701583,0.0,6.6043031577783005,3.160209555292475,2.4949957467544337,8.950236680745546,0.9194565580037993,0.4290352444096103,0.0
2024-08-19,77.44021292105887,0.0,6.604170960790635,3.1601462980231436,2.4949458049340665,8.950057525685606,0.9194381534296372,0.4310283360780447,0.0
2024-08-20,77.44021292105887,0.0,6.604170960790635,3.1601462980231436,2.4949458049340665,8.94738861957986,0.9194381534296372,0.43369724218379113,0.0
2024-08-22,77.42809423510462,0.0,6.60342194448191,3.1597878879926906,2.494662839046543,8.94704099658167,0.9333440426612015,0.4336480541313659,0.0
2024-08-29,77.40340965356175,0.0,6.60342194448191,3.1597878879926906,2.494662839046543,8.950376750844221,0.9593629259090833,0.4289779981637974,0.0
2024-08-30,77.36144112406433,0.0,6.601263965429643,3.13541262948257,2.4938475904989876,8.947451793799129,1.0190733635599631,0.4415095331653766,0.0
2024-09-02,77.35965427071004,0.0,6.601396046061963,3.1074636247265017,2.4938974883622436,8.947630817861302,1.0384351926126962,0.4515225596652506,0.0
2024-09-03,58.59602038658832,10.316021988957262,9.05518611477552,4.262531935737961,3.4208985115751314,12.273534533709551,1.4244296011977926,0.6513769274584639,0.0
2024-09-04,58.59762863700817,10.316305126729855,9.055434647129337,4.259904285904499,3.4209924029594134,12.273871398174691,1.4244686966771283,0.6513948054169013,0.0
2024-09-05,58.601381564659725,10.316965841978448,9.056014609013024,4.251027725177367,3.421211502900545,12.277402303992375,1.424559927808573,0.6514365244699447,0.0
2024-09-09,64.17405462043713,11.298053250327895,9.91719240477352,4.655277369655797,3.7385345750249837,3.926442282746053,1.569045340488287,0.7214001565463388,0.0
2024-09-10,64.17083983891591,11.297487277474385,9.916695605762241,4.655044164823212,3.738347294169203,3.906207699311031,1.5940141013390456,0.7213640182049735,0.0
2024-09-11,64.12971906395562,11.290247829882302,9.910340971642166,4.651059952756654,3.735951755351372,3.9017020903735724,1.6600765690292416,0.7209017670090796,0.0
2024-09-12,64.12008900448393,11.288552426259162,9.908852782167228,4.6503615248732135,3.735390744978763,3.9011161900496734,1.6748438146199676,0.7207935125680673,0.0
2024-09-13,64.11559596643684,11.28776141214276,9.657900458859283,4.6500356636402005,3.710103199011571,3.7987375710778046,1.9219813465453868,0.8578843822861439,0.0
2024-09-16,64.12907696999861,11.290134787130665,9.659931137799758,4.629987293357487,3.7088808038284604,3.799536297096864,2.0295184040185665,0.7529343067695916,0.0
2024-09-17,64.12715076527228,11.289795672457332,9.656637351460917,4.624842163565334,3.7117730395764603,3.7994221728162856,2.0294574446515106,0.7609213901998756,0.0
2024-09-19,64.14384838479108,11.292735343257206,9.659151775607345,4.625044920760886,3.712739522153892,3.8004114777374607,2.0299858808573297,0.7360826948347988,0.0
2024-09-20,80.1686288047297,6.245802081757427,5.342297365015404,2.5580264051400263,2.0534472412246716,2.1019369707765603,1.1227474704051528,0.4071136609510544,0.0
2024-09-23,80.20416862809158,6.248570929198731,5.246582598173068,2.5159373608156264,2.054357561799242,2.1128433378597613,1.1975001853915648,0.4200393986704331,0.0
2024-09-24,80.33381082985397,6.258454930901208,5.1710739001513515,2.5199170754478835,1.9477135392016847,2.0884345261138986,1.2598913805181962,0.4207038178118029,0.0
2024-09-25,80.32378006836247,6.25767347825918,4.997006681789034,2.5190474808323033,1.9474703408551393,2.0881737568511722,1.4561859864937723,0.41066220655693275,0.0
2024-09-26,80.32378006836247,6.25767347825918,4.997006681789034,2.519602429760083,1.9474703408551393,2.0881737568511722,1.4561859864937723,0.41010725762915307,0.0
2024-09-27,80.25697228728596,6.113292449751202,4.992850516228217,2.517506798212564,1.9458505693245403,2.0864369579221544,1.57418961370902,0.5129008075663416,0.0
2024-09-30,80.26987979105758,6.100411220026661,4.993653502374251,2.497946926468138,1.9461635150144505,2.0862179371904888,1.5727790566012305,0.5329480512672011,0.0
2024-10-02,80.365913800777,6.061517791022757,4.961816253874166,2.482021160493351,1.9392660755504034,2.072917166750552,1.5627517373975786,0.5537960141341913,0.0
2024-10-03,80.34244965744902,6.059748031736672,4.960367570443071,2.4812964938094475,1.930987556147214,2.058539946552996,1.5479725884187723,0.6186381554428048,0.0
2024-10-04,80.35085975580773,6.032835475412427,4.963090562863447,2.47219029228987,1.925680312439021,2.037268864688101,1.5481346273132883,0.6699401091861062,0.0
2024-10-07,80.34864640132817,6.03266929419838,4.962953848971856,2.472122193037735,1.9256272674167438,2.0366618234204994,1.5480919822100156,0.6732271894165975,0.0
2024-10-08,80.31678761201995,6.030277299452755,4.963739523581508,2.4694898677277766,1.9232116310925145,2.0468683524222726,1.5452753372463264,0.7043503764568965,0.0
2024-10-09,80.3243075475666,6.030841904910326,4.937217249769516,2.4664165490283834,1.9233916983977237,2.0470599975134216,1.545420018965845,0.7253450338481888,0.0
2024-10-10,80.3243075475666,6.030841904910326,4.937217249769516,2.4465893499254716,1.9344068090104523,2.0470599975134216,1.545420018965845,0.7341571223383718,0.0
2024-10-14,80.31634530671853,6.0302440906592025,4.9367278423402805,2.446346828897215,1.9364178624204749,2.0468570802990897,1.545266827400575,0.7417941612646382,0.0
2024-10-15,80.33846654109311,6.0319049785190275,4.938087547058254,2.419477986475987,1.9369512028410103,2.0474208385855466,1.5456924345360799,0.7419984708909834,0.0
2024-10-16,80.33802399698799,6.031871751795817,4.938060345623765,2.420015508371179,1.9369405331534542,2.0474095603764666,1.5456839200958037,0.7419943835955266,0.0
2024-10-17,79.73235979361426,5.781386500569332,4.897552383830258,2.321406714053075,1.9354587608331668,2.0390813034960114,1.4367190670083054,1.1371292463383846,0.7189062302571999
2024-10-18,79.79823420127475,5.786163048161391,4.886825705234077,2.3331733184069052,1.9370578255009028,1.8503583266181463,1.5746931835423676,1.1211071344955912,0.7123872567658662
2024-10-21,79.83886004877007,5.789108824843426,4.864679408437642,2.371586188679314,1.9106726459981584,1.810243333088921,1.5754948710203782,1.126604740986775,0.7127499381753067
2024-10-22,79.82618733607755,5.788189927544062,4.836540239775383,2.367378369389538,1.932262971371531,1.8099559956488598,1.5752447948815558,1.1516035609558002,0.7126368043557281
2024-10-23,79.80827760525985,5.786891294514183,4.825605206698139,2.3684888784152105,1.9487931867463055,1.8122860020411014,1.5748913743914912,1.1622895341235329,0.7124769178101881
2024-10-24,79.81264509123349,5.78720798054373,4.801243160762213,2.4140400143269876,1.948899833915798,1.8123851788925716,1.5749775598874578,1.136085272524796,0.71251590791295
2024-10-25,79.80609404151541,5.786732964496259,4.800849073050688,2.4138418690814913,1.948739867538378,1.8122364176856014,1.5748482851805756,1.1442000570926278,0.7124574243589678
2024-10-28,79.7999806986431,5.786289686534253,4.800481316216899,2.4136569628639593,1.9540621933349736,1.8120975959236791,1.5747276479328214,1.146301050180424,0.7124028483698865
2024-10-30,79.79954406713395,5.786258026421353,4.8004550500275665,2.413643756360987,1.954051501538848,1.8120876808973705,1.5747190316937771,1.1468419355212498,0.7123989504048984
2024-10-31,79.79910744040289,5.786226366654914,4.800428784125667,2.414177704420724,1.9452863391686936,1.8202850822524037,1.5747104155490212,1.1473828149431193,0.7123950524825662
2024-11-01,79.81876037472993,5.787651399220224,4.789023383393678,2.4092993766982462,1.9457654245356515,1.820733382293914,1.5750982354303902,1.1410979224712867,0.7125705012266741
2024-11-04,79.80565734310467,5.786701299532331,4.787690018951141,2.3990542786836304,1.9454460080754936,1.8373976702542618,1.574839667621333,1.150760187980425,0.7124535257967253
2024-11-06,79.79910744040289,5.786226366654914,4.787297078089122,2.4070646969842624,1.9452863391686936,1.8372468692162742,1.5747104155490212,1.1506657414522554,0.7123950524825662
2024-11-07,79.80609404151541,5.786732964496259,4.787716217302136,2.3908593715215245,1.94545665360124,1.8374077245369935,1.5748482851805756,1.158427317486893,0.7124574243589678
2024-11-08,79.79954406713395,5.786258026421353,4.787323272139918,2.3906631450576032,1.950768557066936,1.8263137736089892,1.5747190316937771,1.172011176472575,0.7123989504048984
2024-11-11,79.79910744040289,5.786226366654914,4.787297078089122,2.3868199835112556,1.9507578833505872,1.826303780852487,1.5747104155490212,1.1763819991071562,0.7123950524825662
2024-11-12,79.76942802781522,5.784074315019627,4.785516554851235,2.3859322616139145,1.960971362895672,1.8256245298538112,1.5905332663280176,1.1857895878263898,0.7121300937961068
2024-11-13,79.77728219419105,5.784643819943048,4.7859877409202,2.386167182553019,1.961164441819806,1.8258042824125513,1.590689871599095,1.1760602558246405,0.7122002107365962
2024-11-15,79.76811915043798,5.783979408434405,4.78543803285964,2.392456415929734,1.9554697673472647,1.8255945745350184,1.5905071684473944,1.1863170730269594,0.712118408981605
2024-11-18,79.76109121349843,5.783469813335823,4.785016413833378,2.39224562955291,1.955297481497248,1.8342441896664237,1.5903670374752616,1.1862125530549665,0.7120556680855538
2024-11-19,79.76152742431024,5.783501442943994,4.7850425829324035,2.392258712666396,1.9553081749555339,1.8342542210881965,1.5903757351408268,1.1856721436675763,0.7120595622948268
2024-11-20,79.75716553088645,5.783185162429752,4.784780904822053,2.395955955831638,1.96066991400843,1.8303258439468804,1.5902887627659927,1.1856073031900525,0.7120206221187492
2024-11-21,79.75280411451155,5.782868916506283,4.784519255330753,2.3991059577064915,1.9605626973362749,1.8302257549698706,1.5902017999031002,1.1877298175342275,0.7119816862014569
2024-11-22,79.7558570558874,5.783090285020939,4.784702406969876,2.399197795603913,1.9606377477755055,1.830295816104354,1.5902626729084421,1.1839472788331422,0.7120089408964209
2024-11-25,79.7580378714048,5.783248415765157,4.784833238154448,2.395435288676777,1.9606913587500743,1.830345863055945,1.5903061564799543,1.1850733978996082,0.7120284098132396
2024-11-27,79.75847404881989,5.783280042951736,4.784859405249945,2.395448388732899,1.9607020812968106,1.8298089969653848,1.590314853479618,1.1850798787793442,0.7120323037243682
2024-11-28,79.76065500745781,5.783438184073612,4.784990245020584,2.3955138911627962,1.9607556957897103,1.829859032247344,1.5903583399048298,1.18237783042443,0.7120517739188749
2024-11-29,79.76239986024775,5.783564703198235,4.785094921989173,2.3955662956860033,1.9586109785863257,1.8298990624431508,1.5903931307573635,1.1824036962508324,0.712067350841158
2024-12-03,79.76327231527098,5.783627964836379,4.7769436315508615,2.3955924988074213,1.9641014893077524,1.8299190781978398,1.5904105267544533,1.1840573557164347,0.7120751395578743
2024-12-04,79.76807115908382,5.783975928585472,4.753712540196227,2.3957366262222988,1.9642196566798542,1.8300291726760565,1.590506211541382,1.201630724469194,0.7121179805456943
2024-12-10,79.7645810335929,5.783722859888512,4.753504549040468,2.3956318045643696,1.9641337153628091,1.8299491026508967,1.5904366214636514,1.2059534904839584,0.7120868229524325
2024-12-11,79.76283608537362,5.783596333844316,4.753400560287681,2.3955793971750587,1.9640907475243947,1.829362164547499,1.5904018287083388,1.2086616373608765,0.7120712451782177
2024-12-12,79.76370854993993,5.783659596174429,4.753452554095347,2.3956056005830924,1.964112231208606,1.8293821745389418,1.5904192248957092,1.2075810345838123,0.7120790339801284
2024-12-13,79.76283608537362,5.783596333844316,4.753400560287681,2.3955793971750587,1.9640907475243947,1.829362164547499,1.5904018287083388,1.2086616373608765,0.7120712451782177
2024-12-17,79.75934641796235,5.783343298362672,4.753192596430801,2.3954745892749925,1.9640048174871643,1.8292821289589671,1.5903322477643196,1.21298381208434,0.7120400916743962
2024-12-19,79.76021880618832,5.783406555157352,4.753244585689028,2.3955007903902366,1.9640262992915607,1.829302137199543,1.59034964242953,1.2119033038596416,0.7120478797947895
2024-12-20,79.76196363989332,5.78353307289813,4.75334856761743,2.395553194340251,1.9640692643101605,1.8293421549937943,1.590384432901527,1.2097422164986855,0.7120634565466947
2024-12-27,79.76196363989332,5.78353307289813,4.75334856761743,2.395553194340251,1.9640692643101605,1.8266076563127394,1.590384432901527,1.2124767151797404,0.7120634565466947
2025-01-02,79.76109121349843,5.783469813335823,4.7532965760845585,2.39552699207865,1.9640477815658874,1.826587677106364,1.5903670374752616,1.2135572407694653,0.7120556680855538
2025-01-03,79.75934641796235,5.783343298362672,4.753192596430801,2.3954745892749925,1.9640048174871643,1.8298290107498079,1.5903322477643196,1.2124369302934994,0.7120400916743962
2025-01-07,79.7558570558874,5.783090285020939,4.752984650770189,2.39536979054533,1.9639188949685766,1.8297489582388422,1.5902626729084421,1.2167587507638526,0.7120089408964209
2025-01-20,79.75716553088645,5.783185162429752,4.753062628260695,2.3954090889943735,1.9639511150320188,1.8297789771096158,1.5902887627659927,1.2151381124023508,0.7120206221187492
2025-01-22,79.75542090709502,5.7830586599097895,4.752958658841918,2.392622416973892,1.9639081551823585,1.829738952167464,1.59025397647949,1.220033226109265,0.7120050472408171
2025-01-23,79.75280411451155,5.782868916506283,4.752802713241902,2.3919970775831283,1.9638437189316733,1.829678918037304,1.5902017999031002,1.2172590118928133,0.7185437293922536
2025-02-04,79.73231184527867,5.781383023839672,4.752128189749319,2.391382460346,1.9633391145523482,1.8204616441554096,1.5897932018132899,1.256308383001011,0.7128921372642812
2025-02-05,79.72926070615696,5.781161786006309,4.751946338704297,2.391290948631228,1.9632639828943925,1.8242187085562311,1.5897323647433337,1.2562603074897458,0.712864856817506
2025-02-06,79.72359492442345,5.7807509606637,4.751608652257364,2.39166765353943,1.9631244679269406,1.8240890745304625,1.5896193939655596,1.262730674023536,0.7128141986695632
2025-02-07,79.7205444523983,5.780529771201451,4.7432276048808735,2.3954024510924823,1.9630493526956598,1.8240192792245875,1.589558570196931,1.2708815941223743,0.7127869241873446
2025-02-10,79.72010868973672,5.780498174088615,4.7366423247755165,2.3953893575172343,1.9630386224175793,1.8240093089026168,1.5895498814670932,1.277980613091494,0.7127830280031257
2025-02-12,79.72315912841279,5.780719361132725,4.7226110939966945,2.394934381882754,1.9631137368276677,1.8240791034454595,1.5896107045707697,1.2889621875439736,0.7128103021871678
2025-02-13,79.72141599201328,5.780592966463423,4.722507834725628,2.394882016957165,1.9630708136037456,1.8240392201955287,1.5895759479415734,1.2911204914160925,0.7127947166835666
2025-02-14,79.71052311629599,5.779803124988928,4.721862566571802,2.3945547880457907,1.962802585974686,1.8237899893924652,1.589358753439586,1.3046077525654374,0.7126973227253165
2025-02-17,79.71052311629599,5.779803124988928,4.69562830929357,2.3945547880457907,1.965535321107835,1.8237899893924652,1.589358753439586,1.3281092747105208,0.7126973227253165
2025-02-18,79.71052311629599,5.779803124988928,4.6726733341751165,2.3945547880457907,1.9884902962262887,1.8237899893924652,1.589358753439586,1.3281092747105208,0.7126973227253165
2025-02-19,79.71444420861754,5.7800874430534375,4.639562182053087,2.3946725801518496,2.0104510698363787,1.8359043307031027,1.5894369366224415,1.3227088674780978,0.7127323814840659
2025-02-20,79.71618704014612,5.780213815616576,4.630371659160113,2.394724935918923,2.0104950252016325,1.8430500860852919,1.5894716871727759,1.3227377864367669,0.7127479642617949
2025-02-21,79.70268208879217,5.779234572763979,4.629587214415206,2.394319238594872,2.0101544213855087,1.8449238226576952,1.58920241014623,1.3214207110500633,0.7284755201942656
2025-02-24,79.69745559408051,5.778855600085263,4.62928362973701,2.3941622313711433,2.0100226057278965,1.8448028419786284,1.5890981983709835,1.327891548157321,0.7284277504912382
2025-02-26,79.69963321690643,5.7790134993277,4.629410118514158,2.394227648545194,2.0100775268175877,1.844853248666622,1.5891416182829945,1.3251954691665273,0.7284476537727758
2025-02-28,79.70181095873669,5.77917140719913,4.629536614203754,2.39429306929421,2.010132450908647,1.8514615055944266,1.5891850405678487,1.3159413953532941,0.7284675581420021
2025-03-03,79.70485999724485,5.779392492717187,4.6297137197831875,2.3943846643493325,2.010209349678896,1.8515323343166232,1.589245835753391,1.3121661800701143,0.7284954260864066
2025-03-04,79.7104142025713,5.779795227664188,4.630036339766502,2.392911877368722,2.010349430415223,1.8479721703115983,1.589356581794301,1.3106179790724668,0.7285461910356957
2025-03-05,79.69908880004368,5.778974023708151,4.62937849567185,2.3925718880399067,2.0100637962637964,1.8515348873992994,1.5891307630825455,1.320814667940341,0.7284426778504239
2025-03-06,79.69081457936046,5.778374060683294,4.628897881653848,2.392323495390754,2.009855114938978,1.85134266426988,1.5889657822925989,1.331059369210719,0.7283670521994616
2025-03-07,79.6934273055447,5.778563509232544,4.629049643720321,2.3924019296026584,2.0099210096234907,1.8530426514187286,1.5890178777885122,1.3261851407815402,0.7283909322875126
2025-03-10,79.69168546905334,5.77843720881947,4.628948467903665,2.4027315789632504,2.009877079353735,1.8530021499944656,1.588983147078358,1.3124957081438153,0.7338391906899018
2025-03-11,79.7069291205242,5.779542524666901,4.629833906286678,2.403191180269863,2.010261534338174,1.8544496422655075,1.5892870922784696,1.2919789154560875,0.7345260839141208
2025-03-12,79.77232516249555,5.784284386004288,4.633632482091777,2.4549372344259432,2.0146457197295815,1.8674575233327926,1.590591032682873,1.1469977288638187,0.7351287303733773
2025-03-13,79.73786987734225,5.781786036263051,4.631631122244977,2.5123774923558346,2.024710244057936,1.8666509305533163,1.5899040241560218,1.0907353948388114,0.7643348781877988
2025-03-14,79.72522920189759,5.780869461981754,4.630896879583544,2.511979210478927,2.02165603173047,1.8663550143391268,1.5896519800421216,1.1091485101463083,0.7642137098001671
2025-03-17,79.71738528102962,5.780300699959221,4.63044125983764,2.517744599404883,2.0214571271917956,1.866171389391409,1.5894955790575915,1.1128655429715464,0.7641385211562975
2025-03-19,79.71433528417731,5.780079544951714,4.630264098592103,2.5165551238597716,2.0213797859963556,1.867193135777824,1.5894347647634977,1.1166489767578494,0.7641092851235797
2025-03-20,79.71433528417731,5.780079544951714,4.630264098592103,2.5056236605532827,2.0213797859963556,1.8742985869270419,1.5894347647634977,1.1204749889151204,0.7641092851235797
2025-03-21,79.71607811094292,5.780205917169488,4.6303653319295455,2.5056784420171763,2.021423980240489,1.872153225014311,1.5894695152188623,1.1204994863131594,0.7641259911540473
2025-03-26,79.71564239710703,5.780174323596999,4.630340023180192,2.5056647464266337,2.021412931498287,1.8732361564148554,1.5894608274625663,1.1199467797354878,0.7641218145779463
2025-03-27,79.71564239710703,5.780174323596999,4.630340023180192,2.4991057608937757,2.021412931498287,1.874329320670332,1.5894608274625663,1.1254126010128696,0.7641218145779463
2025-04-01,79.71564239710703,5.780174323596999,4.629246858924716,2.4991057608937757,2.021412931498287,1.875422484925808,1.5894608274625663,1.1254126010128696,0.7641218145779463
2025-04-02,79.72261439009938,5.780679862204816,4.629651736508208,2.493858035333391,2.0215897258684916,1.8723067312628916,1.5895998429608733,1.1255110304870832,0.7641886452748627
2025-04-03,79.72522920189759,5.780869461981754,4.629803583861369,2.4813669302580332,2.02165603173047,1.8723681408110882,1.5896519800421216,1.1348409596174156,0.7642137098001671
2025-04-07,79.72871588445803,5.781122281032123,4.63000606249424,2.4771020755734385,2.0217444463126495,1.8724500264752455,1.589721501470802,1.134890590458523,0.7642471317249591
2025-04-09,79.71651382954192,5.780237511087352,4.627111112338505,2.4767229683067082,2.021435029103473,1.8770827509067012,1.5894782030701309,1.1472884278693964,0.7641301677758058
2025-04-10,79.71651382954192,5.780237511087352,4.627111112338505,2.4767229683067082,2.021435029103473,1.8759895747010134,1.5894782030701309,1.1483816040750843,0.7641301677758058
2025-04-11,79.71389958939311,5.780047952760661,4.62695936988187,2.4766417461319015,2.0213687377372622,1.86718293025698,1.5894260773870759,1.1603684877210325,0.7641051087301005
2025-04-14,79.7186924939865,5.780395485857467,4.6272375719887995,2.4767906575220398,2.0214902752301955,1.8596427545459544,1.5895216437511153,1.1620780655484426,0.7641510515694839
2025-04-17,79.7186924939865,5.780395485857467,4.6272375719887995,2.479523672727939,2.0214902752301955,1.8596427545459544,1.5895216437511153,1.159345050342543,0.7641510515694839
2025-04-22,79.71782101391845,5.780332294913238,4.627186987299211,2.49042850803561,2.0214681764171383,1.859622425040495,1.5796655200103316,1.159332376450489,0.7641426979150324
2025-04-29,79.72566502054015,5.780901063153768,4.627642289324614,2.490673559110256,2.0216670831303385,1.8598054065925538,1.5798209546000062,1.1496067361674092,0.7642178873809026
2025-05-02,79.72479338801976,5.780837861155233,4.627591695785995,2.490646328831635,2.021644980451426,1.8575984940392933,1.5798036825795085,1.1528740368720358,0.7642095322651048
