date,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,SINOPAC SECURITIES (ASIA) LTD,EAST ASIA SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,SHANGHAI COMMERCIAL BANK LTD,PHILLIP SECURITIES (HONG KONG) LTD,HANG SENG BANK LTD,EVERBRIGHT SECURITIES INVESTMENT,INTERACTIVE BROKERS HONG KONG LTD
2024-08-21,37.70468500366213,23.547718678540164,12.210842973799533,7.732310549047582,5.77556721734481,3.2275228567515115,2.850123865732705,2.4092359605073947,2.3386939866932464,2.20329890792093
2024-08-22,37.716056773801924,23.524660595180862,12.21452577606927,7.734642621526233,5.777309134107043,3.2284962808245243,2.8509834658982527,2.4099625884464095,2.3393993391034686,2.2039634250420175
2024-08-23,37.71051369906985,23.45301661325932,12.210704043611646,7.815847994562004,5.775501505203529,3.2274861352607958,2.850091438139867,2.4092085491644286,2.3386673779492244,2.2089626437793335
2024-08-26,37.69721766964,23.423137679737017,12.206398775282006,7.869960254795635,5.773465170228139,3.226348183362784,2.849086548629698,2.4083591068039247,2.337842807100575,2.208183804420222
2024-08-27,37.670225574520664,23.406366161855107,12.197658706460633,7.921152442837326,5.7727408691669915,3.224038042125926,2.8470465356028014,2.4066346649986423,2.336168856625601,2.2179681458063047
2024-08-28,37.67782984285704,23.388157696930072,12.188169807620534,7.937703580391513,5.76825009307169,3.2215299730304894,2.8448317387127164,2.4047624767836084,2.3343514857278427,2.234413304874498
2024-08-29,37.64901657332606,23.377670797528065,12.182704814938196,7.990902029696493,5.765663696176494,3.220085487270409,2.843556158795473,2.4036842173282658,2.333304797505667,2.233411427434882
2024-08-30,37.63449147897594,23.36865162770835,12.178004693846535,8.026399393259354,5.763439287233039,3.2188431694152553,2.842459106992914,2.402756869332958,2.3324046020844844,2.2325497711511666
2024-09-02,37.611445233150334,23.35434135888684,12.170547245138968,8.077051201456689,5.759909928036337,3.216872045373421,2.840718469382184,2.4069555879384796,2.3309763067173357,2.2311826239194152
2024-09-03,37.594064031420324,23.350237018515543,12.168408367932743,8.103977219428078,5.758897669523483,3.216306705610581,2.8402192356286737,2.4065325845730805,2.3305666561083473,2.2307905112591455
2024-09-04,37.57633511407057,23.346266449544594,12.166339202439765,8.130939861998707,5.757918403215593,3.2157597917785616,2.8397362732348124,2.406123368015651,2.3301703571053807,2.230411178596369
2024-09-05,37.57036602302925,23.340445390399143,12.163305698978554,8.157246137277617,5.756482748240428,3.2149579878590373,2.8390282254259813,2.405523435411149,2.329589362302764,2.223054991076075
2024-09-09,37.546978549438805,23.334362840560473,12.160135925999525,8.200442309480454,5.754982601494041,3.214120165706833,2.8382883710493534,2.404896552935719,2.3289822683436374,2.216810414991159
2024-09-10,36.3862218582624,22.61298607875647,11.784207963563533,7.964495752577292,5.577068563657626,3.1147563385036197,2.7505433021925962,2.3305496980554636,2.256982287092111,5.222188157338885
2024-09-11,36.4102093642525,22.682830867298318,11.791976666789049,7.997214945310878,5.439007133650877,3.1168097321375785,2.7523565894911344,2.332086105849054,2.2584701957939832,5.219038399426623
2024-09-12,36.40600926786607,22.68021429140866,11.79061640439419,8.023757881823279,5.43837971747814,3.1164501928346815,2.741052909841586,2.331817088268626,2.2582096701701584,5.2134925759146125
2024-09-13,37.477126221435476,23.347498691062906,12.137513232081572,8.259828334789486,5.598384640634616,3.2081406226189277,2.8216986137076656,2.400422487929169,2.3246494341288133,2.4247377216113724
2024-09-17,37.478044242007016,23.348422890251467,12.137993689539934,8.260155296009001,5.598606249921785,3.2082676152788023,2.8218103092517435,2.400517507466161,2.3247414542269462,2.421440746047138
2024-09-19,37.48758546100859,23.3511959268769,12.139435290166178,8.261136334997172,5.58230438015719,3.208648653588893,2.822145448947232,2.400802611218114,2.3250175582373775,2.4217283348023475
2024-09-20,37.486878362466015,23.351460059957173,12.139572603323328,8.261229779435459,5.582367523443537,3.208684947672289,2.8221773711653806,2.400829767488432,2.32504385727796,2.421755727770427
2024-09-25,37.478399751605096,23.346178533419586,12.136826930260712,8.259361292231612,5.603722472138848,3.2079592219721245,2.821539063982818,2.4002867587816246,2.3245179894820396,2.42120798612554
2024-09-30,13.221367079222842,8.235901167957241,4.281544705363305,2.913679564983073,1.9768419224213216,1.131681361263433,0.9953627673680495,0.8467563328098272,0.8200271576398586,0.8463573898968426
2024-10-02,37.476704489648924,23.345122514791473,12.136277944682355,8.258987696211669,5.6034689987359565,3.207814116224227,2.821411437193395,2.4001781865145846,2.3244128444667744,2.4256217715306403
2024-10-03,37.49154858789437,23.339579983974236,12.133396585011942,8.25702687146995,5.602138639488998,3.2070525263639094,2.8207415859287965,2.3996083432183157,2.323860989156772,2.425045887492715
2024-10-04,37.48731043181064,23.34824590570083,12.132024989799426,8.256093472611091,5.601505357086669,3.206689991614416,2.8204227209161927,2.399337084359149,2.3235982930036423,2.4247717530979385
2024-10-07,37.46599240797757,23.33532022532199,12.125308653248938,8.251522866928944,5.598404341782201,3.2049147554757766,2.8188613238514617,2.3980088019520345,2.32231193988806,2.4793546835730225
2024-10-08,37.4618299216541,23.33307947194353,12.12414433126547,8.250730521781632,5.6035152370974535,3.2046070063856993,2.8185906451989364,2.3977785352887677,2.3220889419486745,2.4836353874357386
2024-10-09,37.44075120098911,23.320302225180605,12.117505122579097,8.246212403203328,5.65577150272145,3.202852156386237,2.8170471786264812,2.3964655063735285,2.320817360824871,2.48227534311529
2024-10-16,37.44745123793134,23.322013827587675,12.118394491453275,8.246817637083328,5.644895013528716,3.203087230932331,2.81725393687023,2.3966413958662787,2.3209876980933504,2.482457530653481
2024-10-28,37.45590997850842,23.32728187275981,12.121131830092498,8.248680452539991,5.646170099039902,3.2038107537098917,2.795302011963676,2.397182756283444,2.321511969630445,2.4830182754719203
2024-10-29,37.45633301584939,23.327545337492104,12.121268729486525,8.248773615403932,5.646233868436686,3.2038469384290185,2.7942041553907218,2.397209830724289,2.3215381894246296,2.4830463193627086
2024-10-31,13.230542766221486,8.239890597087086,4.281544705363305,2.913679564983073,1.9943954105926445,1.131681361263433,0.9758145646318038,0.8467563328098272,0.8200271576398586,0.8770759941966572
2024-11-01,37.46966358520562,23.331893120914252,12.12558264386292,8.251709323198327,5.648243342032323,3.204987175616717,2.763563377887009,2.3980629887709246,2.322364416216083,2.4839300262958197
2024-11-04,37.46881691775607,23.32684669598647,12.125308653248938,8.251522866928944,5.648115713883916,3.2049147554757766,2.7635009321927337,2.3980088019520345,2.32231193988806,2.4906527226870483
2024-11-07,37.471359623716914,23.32631961264373,12.125034675016904,8.251336419085732,5.647988091503169,3.2048423386075853,2.7634384893204507,2.397954617581908,2.3222594659315017,2.4894666665921013
2024-11-11,37.47241801191248,23.326978470544056,12.125377149741594,8.251569480206314,5.648147620380284,3.2021083344698753,2.7635165433517335,2.3980223484271788,2.3223250587477344,2.489536982218746
2024-11-12,37.465564451914936,23.329181108037993,12.126815754874936,8.252548480699723,5.6488177400854465,3.2024882459093797,2.7638444184385245,2.398306859763834,2.3226005890433736,2.489832351231853
2024-11-14,37.48278404218045,23.3325327153587,12.135317339416153,8.286602396848153,5.652777881193053,3.2047333715149127,2.6894573165319686,2.3999882086798396,2.324228863576636,2.4915778647001305
2024-11-18,37.418894568598745,23.463212552804773,12.114632668936773,8.272477867989258,5.643142711012062,3.199270897653702,2.684873131643772,2.395897424412526,2.320267211250859,2.4873309656975273
2024-11-19,37.41783512998017,23.463609974299516,12.114837867411309,8.272617987783686,5.643238294948243,3.1993250871224017,2.6849180437938864,2.395938006286535,2.320306512095158,2.487373096279095
2024-11-20,37.350104440288725,23.563695500089086,12.097835675637509,8.289189141113754,5.6353184679752335,3.1948350940021215,2.6811499792124924,2.3925755017357644,2.317050150208652,2.4782460497366676
2024-11-21,37.36063307814881,23.57033788088784,12.101245940016373,8.291525784395704,5.608717965151439,3.195735687514014,2.68190576979468,2.3932499459277734,2.3177033045251063,2.478944643638261
2024-11-22,37.33537431276218,23.571304446416143,12.093064533361794,8.314090039437307,5.627462014631401,3.193575115507653,2.6800925877619615,2.391631918236184,2.3161363523837344,2.4772686795016488
2024-11-25,37.32485990448288,23.564666282926762,12.089658877996282,8.339910674921198,5.625877205739373,3.1926757391587297,2.6793378186398416,2.3909583855636174,2.3154840808131993,2.4765710297581216
2024-11-26,37.31729319677161,23.55988911986352,12.087207993644865,8.360745036706525,5.622484188354053,3.1920285017894034,2.678794648050983,2.3904736768922477,2.3150146727217975,2.4760689652049974
2024-11-27,37.31561212278307,23.558827791096633,12.086663487620674,8.364873213073317,5.6222309059986015,3.19188470689901,2.6786739733820104,2.3903659905416514,2.314910385657651,2.4759574229473826
2024-11-28,37.30804916375315,23.554052994724785,12.084213817480881,8.385697354592008,5.62109141773672,3.188985840574083,2.6781310718895055,2.3898815220035634,2.3144412101193517,2.4754556071259524
2024-11-29,37.30670698816619,23.54609930035967,12.080133239782915,8.40537757766507,5.61919329671504,3.1879089890141294,2.677226724938248,2.389074510692214,2.3136596733700103,2.4746196992965057
2024-12-02,37.29549707977321,23.540799820989715,12.077414385331744,8.428805972195024,5.6179285947118816,3.1871914919159874,2.67662416620372,2.388536805872355,2.3131389420356303,2.4740627409707288
2024-12-03,37.28286142619559,23.538150975762495,12.076055417000378,8.447548806578238,5.6172964571694814,3.1868328644676507,2.676322988537641,2.388268044217424,2.3128786642586174,2.4737843558124886
2024-12-04,37.275521407864964,23.533516930707425,12.073677958169922,8.465573084873057,5.6161905587113985,3.186205460595013,2.675796090680474,2.3877978568296427,2.312423319063996,2.4732973325041083
2024-12-05,37.26608848706407,23.527561553210617,12.070622600561135,8.480301418255056,5.614769328940702,3.1853991613769193,2.675118955347434,2.387193602154689,2.311838138623776,2.4811067544656042
2024-12-06,37.25875507090262,23.500441934669233,12.068247280197465,8.48706627324312,5.64739903775841,3.1847723218389086,2.674592531422161,2.386723837689105,2.311383203001157,2.480618509277817
2024-12-09,37.25666033923373,23.48225435380856,12.067568788935004,8.509077597547874,5.647081534245779,3.184593270138763,2.6744421626386017,2.3865896532270057,2.311253254279439,2.480479045945241
2024-12-10,37.24619021294583,23.470034667711577,12.064177476668746,8.506686317271308,5.679217788188716,3.183698313548173,2.6736905722669055,2.3859189571732213,2.310603729785421,2.4797819644401065
2024-12-11,37.24095735628271,23.463927399847236,12.062482535222848,8.522350430192963,5.678419893626231,3.183251023856579,2.6733149354716734,2.385583750489227,2.3102791044196027,2.4794335705909236
2024-12-13,37.252582850614075,23.457821847807676,12.060788069967384,8.521153261479418,5.677622223230639,3.1828038598301363,2.672939404210853,2.3852486379808853,2.309954570256636,2.479085274622301
2024-12-16,37.24735056603186,23.454527096405368,12.059094080701701,8.534001856738122,5.676824776907483,3.182356821415893,2.6725639784399764,2.384913619608514,2.309630127258092,2.4787370764929944
2024-12-17,37.227481281985575,23.439207890298906,12.052661258984475,8.54910257501328,5.710295154439412,3.1806592200922967,2.6711383217956106,2.38364140761454,2.3083980746062127,2.477414815169694
2024-12-19,37.218076912808066,23.427672945382852,12.049616527722847,8.5469429092507,5.739728281204784,3.1798557251336392,2.670463541497903,2.3830392545004413,2.3078149293878245,2.4767889731109416
2024-12-20,37.22434596423251,23.397930919726008,12.05164617761137,8.565226668743657,5.740695086981491,3.18039134332557,2.6709133571428105,2.3834406561007424,2.3082036601248883,2.4772061660109483
2024-12-23,37.22539101146898,23.3845506530676,12.05198451907061,8.579504278488733,5.74085625294373,3.1804806305675113,2.670988341149928,2.3835075695147037,2.308268461313297,2.4744682824149113
2024-12-27,37.207633184840276,23.373395396265614,12.046235296676802,8.595054183019531,5.766178563370282,3.1789634289452064,2.66971418534926,2.3823705521983616,2.30716733570965,2.4732878736250132
2024-12-30,37.196151851682544,23.34935161280311,12.04251813358689,8.640090779750688,5.764399266718861,3.177982481351935,2.6688903791736376,2.381635412989719,2.3064554023087713,2.4725246796338496
2025-01-02,37.191978578030685,23.34112208095027,12.041167006625443,8.647536121456803,5.763752521978318,3.1776259232163415,2.668590939329874,2.3813682021137934,2.3061966263580223,2.480661999940446
2025-01-10,37.18676330266741,23.337849053174008,12.0394785242151,8.660346094802026,5.762944295105825,3.177180338043821,2.6682167340008576,2.381034272826075,2.305873238065488,2.4803141470993886
2025-01-13,37.181549489731495,23.334576943194996,12.037790515275997,8.673152476073147,5.762136294870091,3.1767348778188644,2.6678426336036187,2.3807004371762375,2.3055499404550086,2.479966391800547
2025-01-14,37.17946437389901,23.333268356100152,12.037115444227698,8.672666091621892,5.767421089730112,3.1765567287024274,2.667693022815735,2.3805669291260867,2.305420646793249,2.479827316983641
2025-01-15,37.17425260732822,23.329997530388876,12.035428097813826,8.685468232639208,5.766612620513535,3.1761114433157855,2.6673190692488515,2.380233224503127,2.305097476073582,2.479479698174989
2025-01-17,37.17425260732822,23.313176094173308,12.035428097813826,8.685468232639208,5.783434056729106,3.1761114433157855,2.6673190692488515,2.380233224503127,2.305097476073582,2.479479698174989
2025-01-20,37.17425260732822,23.299158230660332,12.035428097813826,8.699486096152182,5.783434056729106,3.1761114433157855,2.6673190692488515,2.380233224503127,2.305097476073582,2.479479698174989
2025-01-21,37.17425260732822,23.276729649039574,12.035428097813826,8.716307532367752,5.783434056729106,3.1761114433157855,2.6673190692488515,2.380233224503127,2.305097476073582,2.4850868435801785
2025-01-22,37.17425260732822,23.273926076336977,12.035428097813826,8.716307532367752,5.783434056729106,3.1761114433157855,2.6673190692488515,2.380233224503127,2.305097476073582,2.4878904162827733
2025-01-27,37.17842190367921,23.265320826262023,12.036777937095891,8.717285114071213,5.784082700583861,3.1764676616368592,2.6676182237141695,2.3805001807161337,2.3053560054002418,2.488169446840397
2025-02-03,37.17842190367921,23.24849750343011,12.036777937095891,8.73410843690313,5.784082700583861,3.1764676616368592,2.6676182237141695,2.3805001807161337,2.3053560054002418,2.488169446840397
2025-02-04,37.16800041584566,23.24198071434993,12.03340390645114,8.748478785020236,5.782461363679124,3.1755772656115746,2.66687046333491,2.379832902429407,2.3047097907861707,2.4986843924918416
2025-02-07,37.16800041584566,23.225162107265625,12.03340390645114,8.765297392104543,5.782461363679124,3.1755772656115746,2.66687046333491,2.379832902429407,2.3047097907861707,2.4986843924918416
2025-02-10,37.16800041584566,23.208343500181318,12.03340390645114,8.78211599918885,5.782461363679124,3.1755772656115746,2.66687046333491,2.379832902429407,2.3047097907861707,2.4986843924918416
2025-02-11,37.16800041584566,23.194327994277728,12.03340390645114,8.796131505092438,5.782461363679124,3.1755772656115746,2.66687046333491,2.379832902429407,2.3047097907861707,2.4986843924918416
2025-02-12,37.160708849965914,23.189777763737617,12.031043210251186,8.814023751330566,5.781326968567504,3.174954285344157,2.6663472804502075,2.3793660301684105,2.304257656071222,2.4981942041132172
2025-02-13,37.147383096908605,23.181461957567688,12.02672890312941,8.827672338408323,5.779253796717157,3.1928662680536966,2.6653911338501044,2.378512794448958,2.303431354058814,2.497298356857245
2025-02-14,37.145301811264034,23.01488118176138,12.02605507213163,8.84398607938102,5.778929997920025,3.192687378824504,2.66524179788505,2.378379531642219,2.3033022978989783,2.651234851291161
2025-02-17,37.1418602719441,23.008212494798975,12.02403403210126,8.859305313497064,5.777958819192799,3.1921508313899256,2.664793890376575,2.377979832803986,2.30291521617366,2.6507892977216634
2025-02-18,37.1348988803563,23.00563501842137,12.003082816100843,8.894720718876258,5.7773115480338335,3.1917932332773598,2.6672959737587365,2.377713441538395,2.302657233960976,2.644891135675925
2025-02-19,37.13905935341311,22.99980973920603,12.001626683853402,8.895717254399834,5.777958819192799,3.1921508313899256,2.667594808907557,2.377979832803986,2.30291521617366,2.645187460659699
2025-02-21,37.13801914775276,22.996364711234396,12.00129053748278,8.912273140075817,5.777796987806285,3.1920614243499705,2.6675200938429313,2.377913229391693,2.3028507152012367,2.63391001286213
2025-02-25,37.13177913723394,22.992500812163154,11.999274054619347,8.927577897485731,5.776826189826025,3.1915250872667937,2.667071891331685,2.3775136872538853,2.302463785229852,2.6334674575895805
2025-02-26,37.13073933934234,22.986256373098417,11.998938040020729,8.944129645680068,5.776664421878679,3.1914357152750967,2.65859633237591,2.3774471099506505,2.3023993095423143,2.6333937128357974
2025-02-28,13.22455862252672,8.134968610972134,4.273565847103613,3.192540661159313,2.0574283908442124,1.1366681476757405,0.9468910039689634,0.8467563328098272,0.8200271576398586,0.9379147884268098
2025-03-03,37.177587969593176,22.852636807164657,12.01407735105093,8.99186435627661,5.783952960173337,3.1954624164519254,2.6619507389613384,2.3804467846831434,2.3053042948957367,2.6367163207491497
2025-03-04,37.19218721947241,22.822341844680878,12.018795153546883,8.99539536734502,5.786224257994603,3.1967172411149893,2.6629960591697417,2.381381561233527,2.30620956377645,2.6377517316654995
2025-03-05,37.19010091038953,22.809842545488905,12.018120954921613,9.011719375025004,5.785899677669337,3.1965379201146895,2.662846677450588,2.38124797678065,2.3060801961237347,2.6376037660359524
2025-03-07,37.19010091038953,22.79301393787915,12.018120954921613,9.028547982634763,5.785899677669337,3.1965379201146895,2.662846677450588,2.38124797678065,2.3060801961237347,2.6376037660359524
2025-03-10,37.19343911728319,22.76925367200079,12.019199709031941,9.04618850894735,5.786419023670484,3.1968248433727497,2.6630856962463922,2.381461719099628,2.306287191335352,2.6378405190121206
