date,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES (INTERNATIONAL),CITIBANK N.A.,CITIC SECURITIES BROKERAGE (HK) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,TOTAL_CCASS_PCT
2024-10-24,0.10954679200137665,0.005897953946334978,4.597713228350313,0.006316092472381116,1.5794852345241959,1.966830095534937,1.038782640620959,0.023393750167739112,1.529995138006259,0.21248222704487468,11.070443152669371
2024-10-25,0.10954679200137665,0.005897953946334978,4.570307108915799,0.006316092472381116,1.4866404999513927,1.966830095534937,1.038782640620959,0.023393750167739112,1.5262766577693037,0.3138201986944906,11.047811790074713
2024-10-28,0.3325237642071473,0.01352898204667697,4.835981581471819,0.01452481195739211,1.3991942546895033,1.9717377213932679,1.1783654966704082,0.04029534953634084,1.4338529135006517,0.29376505541461695,11.513769930887824
2024-10-29,0.2610722070278609,0.020664846103016957,4.796809869187772,0.01949295786554555,2.0482227586254025,1.9744831309261235,1.2028453983383702,0.04449874208764674,1.3270179607438881,0.19302594799740336,11.888133818903029
2024-10-30,0.27903795060584097,0.04405859627075607,4.870563489856146,0.030276530379366968,2.0107506969223934,1.975869590249329,1.2252013213486992,0.04461428036458054,1.344342347678727,0.1045417838810586,11.929256587556898
2024-10-31,0.27894662034883616,0.0390849485398915,4.898988042523015,0.02650227999952947,2.0043557449911527,1.975952117589996,1.2414883212719448,0.045758659488496285,1.3544501129695308,0.09707420576375987,11.962601053486152
2024-11-01,0.2698277526721314,0.04464729130084734,4.879376226947499,0.028895572878872487,1.978490832813299,1.9747912329979471,1.2551599197329988,0.04525249179907201,1.3751474381659528,0.10603552874713133,11.95762428805575
2024-11-04,0.2779873042015139,0.04893871301553137,4.961603727446447,0.027531120846511412,1.9618093063531425,1.9817180277912638,1.1663575668698603,0.04252908955706099,1.3947252249679993,0.10191576390103466,11.965115844950365
2024-11-05,0.278148700170745,0.052586421473012804,4.964621477203504,0.021490119509686965,1.9439118770738255,1.9842598698838074,1.1563863476490421,0.03779202020277516,1.3899771978168138,0.07852277481877058,11.907696805801983
2024-11-06,0.28157679420500703,0.05582149322715923,4.986320665976214,0.020648340634883557,1.891431824173228,1.9859159185198587,1.1298572554335005,0.036961244973394015,1.3855611873268363,0.075132955131169,11.84922767960125
