date,WEST BULL SECURITIES LTD,SDICS INTERNATIONAL SECURITIES (HONG,REALORD ASIA PACIFIC SECURITIES LTD,GRAND CHINA SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,QUAM SECURITIES LTD,VALUABLE CAPITAL LTD,GET NICE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CHANGJIANG SECURITIES BROKERAGE (HK) LTD
2024-04-17,0.0,0.0,0.0,0.0,49.91843813767156,0.0,13.570487730437383,8.941982093806061,27.569092038084992,0.0
2024-04-18,0.0,0.0,0.0,0.0,49.9345934802078,0.0,13.554332387901146,8.941982093806061,27.569092038084992,0.0
2024-04-22,0.0,0.0,0.0,0.0,49.90228279513533,0.0,13.586643072973617,8.941982093806061,27.569092038084992,0.0
2024-04-23,0.0,0.0,0.0,0.0,49.926551406555255,0.0,13.580061356687207,8.937650369710308,27.555736867047226,0.0
2024-04-24,0.0,0.0,0.0,0.0,49.92656326476418,0.0,13.585941322811845,8.936207394148969,27.551288018275006,0.0
2024-04-25,0.0,0.0,0.0,0.0,49.97498587766553,0.0,13.60060119180033,8.940537719312925,27.483875211221214,0.0
2024-04-26,0.0,0.0,0.0,0.0,50.007291343679306,0.0,13.568295725786554,8.940537719312925,27.483875211221214,0.0
2024-04-29,0.0,0.0,0.0,0.0,50.027480040549136,0.0,13.623729988945316,8.939815707031693,27.408974263473862,0.0
2024-04-30,60.83428455765212,0.0,0.0,0.0,19.64878507928529,0.0,5.320792101242178,3.491474129267985,10.70466413255243,0.0
2024-05-03,60.73276256963518,0.0,0.0,0.0,19.83010847234129,0.0,5.2646816163640615,3.485647457724292,10.686799883935182,0.0
2024-05-06,60.740412783380414,0.0,0.0,0.0,19.829457245992398,0.0,5.2558973939994775,3.486086527955315,10.688146048672394,0.0
2024-05-07,60.76146081237342,0.0,0.0,0.0,19.833178413869824,0.0,5.257718690162341,3.4872945416475205,10.660347541946892,0.0
2024-05-08,60.78252343373004,0.0,0.0,0.0,19.909382358551998,0.0,5.218574181162223,3.4034179442362325,10.686102082319504,0.0
2024-05-09,60.795934524669725,0.0,0.0,0.0,19.93583923366157,0.0,5.175597495308361,3.404168876329495,10.688459870030849,0.0
2024-05-10,60.79210218055546,0.0,0.0,0.0,19.94403798288527,0.0,5.172119435830129,3.403954290491493,10.687786110237639,0.0
2024-05-13,60.80360066263063,0.0,0.0,0.0,19.916286228044978,0.0,5.16994530727469,3.404598129180894,10.70556967286881,0.0
2024-05-14,60.83428455765212,0.0,0.0,0.0,19.894796806550787,0.0,5.153630286561777,3.406316223676083,10.71097212555924,0.0
2024-05-16,60.83236590695847,0.0,0.0,0.0,19.894169345145258,0.0,5.1566216433988545,3.4062087919698856,10.710634312527528,0.0
2024-05-20,46.6843129884414,0.0,0.0,0.0,15.313281462433833,23.21629667073465,3.95248253370618,2.614011718556445,8.21961462612749,0.0
2024-05-21,46.66511193713887,0.0,0.0,0.0,15.386822906596981,23.20674791067171,3.936340580761351,2.6129365871064896,8.192040077724606,0.0
2024-05-22,46.78169037983531,0.0,0.0,0.0,15.46406903262236,23.26472283924618,3.946174318124847,2.3308380576017074,8.212505372569595,0.0
2024-05-23,34.866859573484454,25.46719675669658,0.0,0.0,11.527332298973935,17.339429543180366,2.9411230052913315,1.73719680890287,6.120862013470466,0.0
2024-05-24,28.22771611188043,20.59300284910265,15.229034314611559,0.0,9.367488768360353,14.031902845329197,2.3796280795270417,1.4064099535212098,4.880725489066841,3.884091588600719
2024-05-27,28.224824647569868,20.574796739411127,15.217230999070875,0.0,9.407502631341517,14.029002172140828,2.3779209898538487,1.4062658899997222,4.880225539176976,3.8822303914352374
2024-05-28,28.2231726481941,20.5662762445509,15.210487332951974,0.0,9.428900765253006,14.028181054450272,2.374855309416167,1.406183581237792,4.879939899508883,3.8820031644369015
2024-05-29,28.22275967856583,20.565975312846245,15.210264768700322,0.0,9.430226027782831,14.027975790046174,2.37482055984614,1.4061630055527665,4.8798684948163125,3.8819463618433816
2024-05-30,28.221520842190113,20.56507257056981,15.209597115023135,0.0,9.422496265037983,14.027360032874151,2.3864216348824177,1.406101282110364,4.879654293275821,3.8817759640362075
2024-05-31,28.219043495681944,20.563267323750978,15.20826198349304,0.0,9.430447355408038,14.026128680687618,2.3862121495985713,1.4059778514802128,4.879225946604069,3.8814352132955303
2024-06-03,28.21697937247521,20.561763193488883,15.207149552928238,0.0,9.451701490293049,14.02510271899211,2.3714083141218536,1.4058750091740293,4.878869048486355,3.8811513000402704
2024-06-04,28.21739217295887,20.562064001937554,15.207372026021748,0.0,9.451839764021612,14.025307899323764,2.3699800560033895,1.4058955764316403,4.878940423932904,3.8812080793685135
2024-06-05,28.21945635656246,20.563568176210946,15.208484489136604,0.0,9.4452159050006,14.026333891039213,2.370153426878432,1.4059984217470203,4.879297332493562,3.88149200093116
2024-06-06,28.222346721022756,20.565674389948104,15.210042210961818,0.0,9.440330496673385,14.027770531648962,2.3660065661496166,1.406142430469871,4.87979709221334,3.8818895609121413
2024-06-07,28.47903850041172,19.875675708302687,15.348382684144536,0.0,9.509951817506606,14.155357844434215,2.3712845205133357,1.4189317709921019,4.924180495586534,3.9171966581082684
2024-06-11,28.475254525489763,19.873034851644693,15.34634336335888,0.0,9.517546160117831,14.153477039396018,2.375398409970605,1.4187432392677137,4.923526225762565,3.9166761849919296
2024-06-12,28.473993423960152,19.872154722035066,15.345663710185908,0.0,9.52893468515871,14.152850215445149,2.367911937579432,1.4186804064924154,4.923308174455989,3.9165027246871777
2024-06-13,28.473993423960152,19.872154722035066,15.345663710185908,0.0,9.530410939483883,14.152850215445149,2.3664356832542577,1.4186804064924154,4.923308174455989,3.9165027246871777
2024-06-14,28.470210789496658,19.869514800890318,15.343625111821742,0.0,9.54390545188241,14.150970076674849,2.364645255328372,1.4184919415546604,4.92265413640457,3.9159824359464244
2024-06-17,28.51271808548463,19.89918087372074,15.366533829252008,0.0,9.435459180176927,14.176532892979967,2.3681757762829934,1.420609813363269,4.898960376155955,3.921829172583509
2024-06-18,28.524946615698465,19.907715231399845,15.373124225953214,0.0,9.398096769656867,14.17817623417157,2.369191439151231,1.4212190842848522,4.904019233598928,3.923511166085029
2024-06-19,28.519885262289552,19.904182885355254,15.370396479754248,0.0,9.40677964397507,14.177139148425564,2.3746855936974813,1.4209669088065253,4.9031490838735055,3.922814993822801
2024-06-20,28.51862020457065,19.90329999469963,15.369714694447941,0.0,9.415233795258095,14.175031724451411,2.3716231236069745,1.4209038789191413,4.902931594688733,3.9226409893574212
2024-06-21,29.28111628991084,17.761772116961676,15.780651380839029,0.0,9.67000303389285,14.554026434642017,2.4319964898609063,1.4588942738803563,5.034020199986745,4.0275197800255835
2024-06-24,29.28111628991084,17.761772116961676,15.780651380839029,0.0,9.67455733443566,14.554026434642017,2.4274421893180955,1.4588942738803563,5.034020199986745,4.0275197800255835
2024-06-25,29.281560813338526,17.762041762549813,15.7808909505731,0.0,9.676222329365288,14.554247382697866,2.424442794426671,1.458916421693194,5.034096622616682,4.027580922738859
2024-06-26,29.28111628991084,17.761772116961676,15.780651380839029,0.0,9.680629735159407,14.554026434642017,2.421369788594348,1.4588942738803563,5.034020199986745,4.0275197800255835
2024-06-27,29.270895974841455,17.755572527252436,15.775143283828127,0.0,9.713672484072099,14.548946480236676,2.4190070605504603,1.4583850597170591,5.032263119689665,4.026114009812027
2024-06-28,29.296682644639127,17.77121458638935,15.789040651753613,0.0,9.652360168580234,14.561763610232026,2.4029112372365766,1.4596698476512961,5.036696373373255,4.029660880144525
2024-07-02,29.29534773717497,17.770404838497882,15.788321221896195,0.0,9.656476871493071,14.561100101425573,2.402801748248175,1.4596033375894415,5.036466875594785,4.029477268079905
2024-07-03,29.294902795053286,17.770134938932156,15.7880814265128,0.0,9.657849022430552,14.56087894526005,2.4027652541359545,1.4595811689157097,5.036390380982823,4.029416067776668
2024-07-04,29.287785558794244,17.765817660612438,15.784245690774895,0.0,9.68131621616339,14.557341360024909,2.4006630531135267,1.4592265616964573,5.035166783127422,4.028437115692717
2024-07-05,29.27578306132334,17.758537008372205,15.777777111284538,0.0,9.697080400589368,14.551375581133705,2.3966435842922835,1.4586285525680076,5.057388488196255,4.026786212240296
2024-07-08,29.34255680336334,17.73834424921727,15.759836621419963,0.0,9.730020945073026,14.534829599764615,2.3863379357494003,1.4342285179281657,5.0516378665292265,4.022207460954993
2024-07-09,29.582820914810842,17.720612569285628,15.744082705788385,0.0,9.718779997437812,14.52030023091806,2.3824379120928456,1.2661907784549387,5.046588126569206,4.018186764642287
2024-07-10,29.61485443423032,17.717124143810135,15.740983373923617,0.0,9.7047525152774,14.51744180912032,2.3819689126678067,1.265941520019254,5.039537534239327,4.017395756711819
2024-07-11,29.66021899850993,17.712564428469076,15.736932242216756,0.0,9.755241184147849,14.513705570575475,2.381355884271954,1.2171710940589007,5.006448766234807,4.016361831515254
2024-07-12,29.835313556139326,17.735655350413072,15.757447638251618,0.0,9.686101698952088,14.532626311488048,2.3829444624657565,1.0489806412381066,4.999332593646352,4.0215977474056315
2024-07-15,30.18165936321047,17.703184165516745,15.728598239362956,0.0,9.681985809926486,14.506019367077696,2.3785816673668654,0.8019391117712713,5.00379743891999,4.014234836847516
2024-07-16,30.51900990135711,17.716319317582645,15.74026831677535,0.0,9.752766553168758,14.516782333133744,2.3773180622739103,0.48909155039138413,4.871230704672082,4.017213260645022
2024-07-17,30.56144562180404,17.703184165516745,15.728598239362956,0.0,9.756127350448736,14.506019367077696,2.3785816673668654,0.4872158377176404,4.864592913857807,4.014234836847516
2024-07-18,30.56871348810114,17.698631621673762,15.724553479256304,0.0,9.767232800611984,14.502289004870628,2.3749445851305815,0.4870905454853804,4.863341937066764,4.01320253780346
2024-07-19,30.755730405514647,17.667896388497144,15.697246406703233,0.0,9.85144627346132,14.47710450226685,2.358739671695089,0.4726539803076586,4.712949113546974,4.006233258007088
2024-07-22,30.746908669842625,17.66282866583978,15.69274393003457,0.0,9.88183271732432,14.472952001658626,2.3535341786362576,0.47251840789810684,4.711597287699653,4.005084141066062
2024-07-23,30.764561788960158,17.655632164165098,15.686350115085146,0.0,9.88233357164312,14.467055175884683,2.3465391466048486,0.4723258861011688,4.721749832621589,4.003452318934189
2024-07-24,30.764679859628107,17.64790911735874,15.679488485037957,0.0,9.908178140033945,14.460726898129764,2.3455127074780204,0.47211927809686205,4.719684412667991,4.00170110156861
2024-07-25,30.76375179826769,17.64737674248539,15.67901549043894,0.0,9.910895891011345,14.460290669248495,2.3454419516722034,0.4721050359314467,4.719542036515964,4.001580384428524
2024-07-26,30.779062330580224,17.63886311068714,15.671451456033575,0.0,9.924205714757669,14.453314584799795,2.3443104390699574,0.4718772780893226,4.7172651857555605,3.999649900226751
2024-07-29,30.778134311267547,17.638331281437612,15.67097894620034,0.0,9.926921589458596,14.452878803003621,2.344239755780811,0.4718630505205105,4.717122955522931,3.9995293068080326
2024-07-30,30.810575317502888,17.62584251979189,15.659883161815106,0.0,9.936464170663374,14.44264549036281,2.3425799246390078,0.47152894946109936,4.7137830123443445,3.996697453419478
2024-07-31,30.808718805961316,17.62478046302305,15.658939565224323,0.0,9.941891008429923,14.441775239230935,2.3424387709402428,0.47150053717318074,4.71349898023924,3.99645662977779
2024-08-01,30.807790634086995,17.624249482633378,15.658467809570425,0.0,9.943097835962693,14.441340152991982,2.340861854360023,0.47148633231318354,4.7163696692414625,3.9963362288398594
2024-08-02,30.80732656912174,17.623984004435968,15.658231942402722,0.0,9.945960707589762,14.441122619703215,2.3393202699905173,0.4714792302041417,4.716298625460599,3.9962760310913352
2024-08-05,30.806862518136914,17.623718534236353,15.65799608234076,0.0,9.960873898805295,14.440905092967856,2.3392850327922274,0.47147212830905805,4.702670877255205,3.996215835156329
2024-08-06,30.806398481131886,17.62345307203418,15.657760229384216,0.0,9.965242694470165,14.440687572785615,2.3362372405747878,0.47146502662792295,4.702600041956471,3.996155641034759
2024-08-07,30.794338423840845,17.616553860695184,15.651630545463796,0.0,10.000489408945887,14.435034347220915,2.335322652815233,0.4712804579827002,4.700759072913706,3.9945912301217366
2024-08-09,30.78182450839355,17.609395010180158,15.645270182121601,0.0,10.03706256893175,14.429168372871553,2.334373646221318,0.4710889434347341,4.698848822374568,3.992967945470766
2024-08-12,30.781361225360413,17.609129979303585,15.645034712381262,0.0,10.039921613424465,14.428951206118242,2.3328334587966286,0.4710818532924804,4.698778102169725,3.992907849153197
2024-08-14,30.764692318719998,17.599594178027772,15.636562519709289,0.0,10.082620377283073,14.421137554252327,2.3451083182517345,0.47082675023270876,4.688712397684835,3.990745585838263
2024-08-15,30.758677427162546,17.596153231850273,15.633505371374664,0.0,10.086664874686454,14.418318037072526,2.3431458748053613,0.4707346975700116,4.7028351415381024,3.9899653439400664
2024-08-16,30.769551998089252,17.5903331563395,15.628334458132404,0.0,10.096859651043633,14.413549057250155,2.3408674123436413,0.47057899811403964,4.7012796393054375,3.98864562938194
2024-08-19,30.766776624494526,17.588746531153422,15.626924802678618,0.0,10.104968797443389,14.4122489738605,2.3406562691458013,0.4705365525000873,4.7008555899928846,3.9882858587307717
2024-08-20,30.770939872663337,17.59112657628071,15.629039381234017,0.0,10.094308044285665,14.414199186906254,2.3394694831361353,0.47060022379280875,4.701491692652119,3.9888255390489515
2024-08-21,30.766776624494526,17.588746531153422,15.626924802678618,0.0,10.091438992419425,14.4122489738605,2.3391529574764722,0.4705365525000873,4.7158887066861785,3.9882858587307717
2024-08-22,30.763539321358905,17.58689583015241,15.625280526020024,0.0,10.091880317187513,14.41073250629668,2.3479257509998344,0.4704870422938209,4.715392497366505,3.9878662083243026
2024-08-26,30.764001751524823,17.58716019216459,15.625515401500076,0.0,10.081509783325345,14.410949124981359,2.334432459695009,0.4704941145425227,4.738011019290836,3.9879261529754397
2024-08-27,30.764464195593227,17.587424562124536,15.625750284041418,0.0,10.080158129766861,14.411165750178457,2.3344675508529407,0.4705011870038444,4.738082241009961,3.987986099428752
2024-09-04,30.762614502732035,17.586367129969936,15.624810796242523,0.0,10.076545850388753,14.410299288463403,2.3343271925507105,0.47047289843423856,4.746816016790176,3.987746324428226
2024-09-10,30.76215211426982,17.58610279179893,15.624575941944432,0.0,10.076394391268146,14.410082689314216,2.334292105612285,0.47196891253203965,4.746744668077009,3.987686385183124
2024-09-11,30.748748892813666,17.578440440042993,15.61776823711512,0.0,10.078013779742466,14.403804145187365,2.3452944894792402,0.49730459706446417,4.7446764880047665,3.9859489305499194
2024-09-20,30.74828692107839,17.578176340106378,15.617533594479127,0.0,10.079364775067793,14.40358774124785,2.3452592535817143,0.4972971255192488,4.744605203594525,3.985889045324976
2024-09-24,30.74828692107839,17.578176340106378,15.617533594479127,0.0,10.082369591536187,14.40358774124785,2.3422544371133203,0.4972971255192488,4.744605203594525,3.985889045324976
2024-09-25,30.747824963224303,17.577912248105363,15.61729895889361,0.0,10.085222886785493,14.403371343810779,2.3407168617562526,0.49728965419853627,4.744533921326217,3.9858291618994466
2024-09-26,30.747824963224303,17.577912248105363,15.61729895889361,0.0,10.085222886785493,14.40487372947301,2.3392144760940212,0.49728965419853627,4.744533921326217,3.9858291618994466
2024-09-27,30.57099666898325,17.476823073737123,15.527485115512599,0.0,10.605303105053679,14.320538701531438,2.3242680942508516,0.49442978097495627,4.717248484347166,3.9629069756089397
2024-09-30,30.570540022898417,17.47656201836761,15.527253177857375,0.0,10.605144691175527,14.32032479231541,2.325727099367382,0.49442239556236567,4.717178021709822,3.9628477807460913
2024-10-02,30.574650328841972,17.478911797491012,15.529340866232399,0.0,10.611052358728653,14.32225020534584,2.3111005598904786,0.49448887221961757,4.714824413066807,3.9633805981832184
2024-10-03,30.57602067645357,17.479695197620774,15.530036887116916,0.0,10.613021934286456,14.322892124751313,2.3112041427965244,0.4945110350779894,4.7090597660598865,3.9635582358365737
2024-10-04,30.597048065693073,17.491716132542216,15.540717025450967,0.0,10.611350488817818,14.33274209937455,2.284388226540556,0.49485111451892927,4.6809028385461255,3.9662840085157685
2024-10-07,30.563691968306184,17.472647123481988,15.523774944324382,0.0,10.93131455224678,14.317116920754,2.3222193399157685,0.49431164084380663,4.412963440161477,3.9619600699656163
2024-10-08,30.602080640038228,17.49459315393566,15.543273148304376,0.0,10.807480202370755,14.335099535622323,2.3326124205247547,0.4949325071754448,4.422992012764246,3.9669363792642147
2024-10-09,30.61581426092467,17.50244438839141,15.550248668147754,0.0,10.794379165080628,14.341532850556279,2.305236478847108,0.49515462329551774,4.426472901303435,3.968716663453198
2024-10-10,30.64102460759636,17.516856635829054,15.56305339567889,0.0,10.71942634492359,14.353342270743003,2.3086318745682397,0.4955623543982408,4.430117844907536,3.971984671355084
2024-10-15,30.642400911554684,17.517643441082274,15.563752441884635,0.0,10.703438250462582,14.353986980312456,2.305741102501427,0.49558461358959244,4.445289177484894,3.972163081127459
2024-10-16,30.644236175837943,17.518692624709466,15.564684601184178,0.0,10.702581986972394,14.354846683170052,2.3013872277075595,0.4956142956221224,4.445555419039522,3.9724009857567695
2024-10-17,30.65984480275991,17.527615762351754,15.572612465781749,0.0,10.706535255130238,14.362158317407372,2.2156704027793372,0.49586673652465213,4.485271930981295,3.9744243262836925
2024-10-18,30.656170754337847,17.525515382866843,15.570746359393233,0.0,10.717235521728362,14.360437262867046,2.2004258202932814,0.49580731553238677,4.499713522233504,3.9739480607474986
2024-10-21,30.656170754337847,17.525515382866843,15.570746359393233,0.0,10.714239707133,14.360437262867046,2.1989279129956003,0.49580731553238677,4.504207244126547,3.9739480607474986
2024-10-22,30.65571156019723,17.525252870825152,15.570513127540812,0.0,10.714079220158482,14.360222160051347,2.200392860448047,0.49579988890966886,4.50413977628814,3.973888535581122
2024-10-23,30.654334060310067,17.524465381883502,15.56981347390419,0.0,10.71509560563456,14.359576890266423,2.2032896219444984,0.4957776103763624,4.503937384899461,3.9737099707809342
2024-10-24,30.653415795824685,17.52394042857172,15.56934707307718,0.0,10.714774630083996,14.35914674262539,2.206219166776593,0.4957627591330973,4.5038024674115515,3.9735909364957918
2024-10-25,30.637813712439904,17.515021031737852,15.561422532044014,0.0,10.772195420880088,14.351838173612888,2.1931201548287143,0.495510424060276,4.501510106191088,3.971568444205173
2024-10-28,30.614898302710998,17.50192075352871,15.549783438712051,0.0,10.853891847368365,14.341103783254683,2.161562007593931,0.49513980935196616,4.513102129350097,3.9685979281292036
2024-10-29,30.619020546335246,17.504277357183735,15.551877190420937,0.0,10.859841581562266,14.34303478831799,2.1364194928255023,0.49520647907930065,4.52119027123156,3.9691322930434576
2024-10-30,30.604826378428164,17.496162837272035,15.544667751576307,0.0,10.901164600825433,14.336385736831367,2.1279521126015477,0.4949769144561576,4.526571359694227,3.9672923083147613
2024-10-31,30.546813210652218,17.46299787768157,15.515201960555547,0.0,11.207372329634484,14.3092103122507,1.9970505265246103,0.49403865790705975,4.5075430419314815,3.959772082862325
2024-11-01,30.549093034356595,17.464301206976067,15.516359918505659,0.0,11.178355271699926,14.310278262502527,1.9897361973418033,0.4940755298725708,4.537732963180106,3.960067615564744
2024-11-04,30.46088470554246,17.413874281972383,15.471557535137,0.0,11.583657972600909,14.268958353954636,1.8202707903292499,0.49264892199426147,4.539514235898783,3.948633202570319
2024-11-05,30.49219934271298,17.43177622934339,15.487462726839704,0.0,11.464455499786188,14.283627240232057,1.820652183953643,0.49315537879595406,4.573978890947368,3.9526925073887194
2024-11-06,30.49129076603336,17.43125681435504,15.487001246600055,0.0,11.467093595193678,14.283201630702717,1.8205979339437486,0.4931406842351725,4.573842600005981,3.9525747289302497
2024-11-07,30.50947259345377,17.441650998896176,15.496236079788522,0.0,11.408338840820361,14.291718643283557,1.8276465063800607,0.49343474193458403,4.576569962958227,3.9549316324847474
2024-11-08,30.22168682477734,17.447633270003692,15.501551097580204,0.0,11.671729383283012,14.296620526455165,1.8282733665832929,0.49360398396335237,4.582613422112936,3.9562881252410085
2024-11-11,26.51132438167333,15.305560804578011,13.598402099452004,12.296775347267804,10.189062266880446,12.541402686623023,1.6077379682757587,0.43300347233464287,4.046162356287161,3.4705686166278173
2024-11-12,26.51132438167333,15.305560804578011,13.598402099452004,12.296775347267804,10.190370434470582,12.541402686623023,1.6064298006856235,0.43300347233464287,4.046162356287161,3.4705686166278173
2024-11-13,26.51132438167333,15.305560804578011,13.598402099452004,12.296775347267804,10.191678602060717,12.541402686623023,1.605121633095489,0.43300347233464287,4.046162356287161,3.4705686166278173
2024-11-14,26.510977573656884,15.305360584811286,13.598224211890027,12.296614486942401,10.194161580523105,12.541238626203915,1.6037924852118497,0.43299780799765264,4.046109426394984,3.4705232163678925
2024-11-15,26.51063077471386,15.305160370282847,13.598046328982067,12.296453630825535,10.207109560944003,12.541074570077065,1.5919983051824123,0.4329921438088566,4.0460564978875935,3.4704778172957598
2024-11-19,26.51444606218413,15.30736301823519,13.600003296970497,12.298223279607761,10.194186983102568,12.542879423574425,1.5922274182215579,0.43305445803725195,4.046638787641149,3.470977272425467
2024-11-20,25.024595132940625,15.307563290396054,13.600181231082647,12.2983841820276,10.186470325143764,12.543043526925382,3.0759043842496685,0.4330601238565037,4.059775118811877,3.4710226845658747
2024-11-21,22.72994833311422,15.312972620339515,13.604987212686263,12.302730139418072,10.154732353124215,12.547475941127772,5.380481234377414,0.4332131570369555,4.061209747086625,3.472249261688951
2024-11-22,22.747811749447138,15.325007051795444,13.615679342172108,12.312398827938221,10.093291962800052,12.55733697483444,5.375540935091325,0.433553618302931,4.0644014428821595,3.474978094736181
2024-11-25,22.747811749447138,15.325007051795444,13.615679342172108,12.312398827938221,10.094601792462598,12.55733697483444,5.3742311054287795,0.433553618302931,4.0644014428821595,3.474978094736181
2024-11-26,21.61612355953965,14.562598355882644,12.938308539264968,11.69986534575187,9.589912873965503,11.932617986140762,5.1056220902419325,5.390650724728867,3.86220023062426,3.3021002938595436
2024-11-28,21.618814380999144,14.564411139384465,12.939919127683888,11.701321770103759,9.578658432255665,11.934103384040927,5.106257649038895,5.391321764502061,3.8626810055991445,3.30251134639205
2024-11-29,21.622582656701628,14.56694979463402,12.917273856352818,11.703361373466649,9.652540273725437,11.936183562491996,5.042405698142546,5.392261500902559,3.86335429168798,3.303086991894364
2024-12-02,21.663580081556198,14.594569410618272,12.941765609843126,11.725551492291604,9.571050012533243,11.95881512304251,4.949679608660967,5.40248548011861,3.8831533825004003,3.3093497988350666
2024-12-03,21.716132127665148,14.629973276540694,12.97316006359912,11.753995623887395,9.37419288969544,11.987825111298772,4.926674761501737,5.415590962452798,3.905077482276632,3.3173777010822616
2024-12-04,21.716675229166444,14.630339159396982,12.973484511003736,11.754289581053987,9.374427330073768,11.988124916336655,4.924297060658574,5.4157264016537034,3.905175144854425,3.3174606658017263
2024-12-05,21.716675229166444,14.630339159396982,12.950976296912353,11.754289581053987,9.411941020226068,11.988124916336655,4.909291584597654,5.4157264016537034,3.905175144854425,3.3174606658017263
2024-12-06,21.713959993275886,14.628509928100875,12.94935703635391,11.75281994223489,9.425767845172352,11.986626041085733,4.906177175886139,5.415049273385033,3.904686880808464,3.3170458836967196
2024-12-09,21.730533501677087,14.639675359568258,12.899180622375143,11.76179045982407,9.430459696441952,11.995775014716315,4.902414363999012,5.419182391648728,3.901410920609729,3.3195776691397083
2024-12-10,21.731077323757827,14.640041727872783,12.899503433559017,11.762084807008902,9.430695700413693,11.996075217531313,4.900034479175198,5.419318010548463,3.9015085561972076,3.319660743935597
2024-12-12,21.744681727512106,14.649206898824877,12.807413450263219,11.769448277688364,9.391525158353858,12.003585174276418,4.910614483520613,5.422710690496627,3.979075173031236,3.3217389660326835
2024-12-18,21.74794931940139,14.65140824765338,12.809338031217642,11.771216882730066,9.377909345475887,12.005388963269482,4.911352405751843,5.423525565862119,3.9796731120549094,3.322238126583284
2025-01-08,21.754487450208597,14.655812930698486,12.813188928898702,11.774755687911604,9.363191775508522,12.008998168086016,4.912828915743543,5.425156051526081,3.9683431935429745,3.323236897875477
2025-01-10,21.753942455830586,14.655445772627274,12.812867932325158,11.774460706213365,9.365462412821234,12.008697318134843,4.912705839337108,5.425020140277668,3.968243778434461,3.3231536439983036
