date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,MIB SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,CHINA MERCHANTS BANK CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CGS INTERNATIONAL SECURITIES HK LTD,FUTU SECURITIES INTERNATIONAL
2024-04-30,66.66079158134833,24.07869158394028,3.197428786190094,0.0,3.417226095746611,0.0,1.6588476192944714,0.0,0.0,0.9870143334802104
2024-05-02,66.66079158134833,23.000440631398874,4.234208548249138,0.0,3.417226095746611,0.0,1.6588476192944714,0.0,0.0,1.0284855239625723
2024-05-03,65.7419951840737,22.683421863896402,4.200387523581168,0.0,3.370125919601638,0.0,1.6359834561173001,0.0,1.3537763099370657,1.014309742792726
2024-05-06,65.7419951840737,22.683421863896402,4.2412871099841,0.0,3.370125919601638,0.0,1.6359834561173001,0.0,1.3537763099370657,0.9734101563897936
2024-05-07,65.76244497727517,22.131277447456814,4.772981733222223,0.0,3.370125919601638,0.0,1.6359834561173001,0.0,1.3537763099370657,0.9734101563897936
2024-05-08,65.76244497727517,21.59958282421869,5.304676356460345,0.0,3.370125919601638,0.0,1.6359834561173001,0.0,1.3537763099370657,0.9734101563897936
2024-05-09,65.76244497727517,21.59958282421869,5.308766315100639,0.0,3.370125919601638,0.0,1.6359834561173001,0.0,1.3537763099370657,0.9693201977495002
2024-05-10,65.76244497727517,21.067888200980565,5.840460938338761,0.0,3.370125919601638,0.0,1.6359834561173001,0.0,1.3537763099370657,0.9693201977495002
2024-05-13,65.76244497727517,20.004498954504324,6.903850184815006,0.0,3.370125919601638,0.0,1.6359834561173001,0.0,1.3537763099370657,0.9693201977495002
2024-05-14,64.43681903569191,19.080275516593613,7.345773324984346,0.0,3.302191609267376,0.0,1.6030056355666875,1.9556668753913586,1.326487163431434,0.9497808390732623
2024-05-16,64.43423682457309,19.0795109025061,7.34547895388037,0.0,3.302059278776555,0.0,1.602941397464347,1.9555885049065036,1.326434006401747,0.9537501314912865
2024-05-20,64.43423682457309,19.03943736756949,7.34547895388037,0.0,3.302059278776555,0.0,1.602941397464347,1.9956620398431122,1.326434006401747,0.9537501314912865
2024-05-21,64.43423682457309,18.518481413393577,7.8664349080562825,0.0,3.302059278776555,0.0,1.602941397464347,1.9956620398431122,1.326434006401747,0.9537501314912865
2024-05-22,64.43681903569191,17.9982467125861,8.387726988102692,0.0,3.302191609267376,0.0,1.6030056355666875,1.9917345021916093,1.326487163431434,0.953788353162179
2024-05-23,64.43681903569191,17.47326236693801,8.936756418284283,0.0,3.2701314965560426,0.0,1.6030056355666875,1.995742016280526,1.326487163431434,0.9577958672510958
2024-05-24,64.43681903569191,16.952285535378834,9.457733249843457,0.0,3.2701314965560426,0.0,1.6030056355666875,1.995742016280526,1.326487163431434,0.9577958672510958
2024-05-27,64.43681903569191,16.94827802128992,9.457733249843457,0.0,3.2701314965560426,0.0,1.6030056355666875,1.995742016280526,1.326487163431434,0.9618033813400125
2024-06-03,64.43681903569191,16.916217908578584,9.457733249843457,0.0,3.302191609267376,0.0,1.6030056355666875,1.995742016280526,1.326487163431434,0.9618033813400125
2024-06-05,64.439401453784,14.820881989008953,11.550118476883231,0.0,3.3023239503649484,0.0,1.6030698788179365,1.9958219991283308,1.3265403247218424,0.9618419272907618
2024-06-06,64.439401453784,14.941112229920298,11.429888235971886,0.0,3.3023239503649484,0.0,1.6030698788179365,1.9958219991283308,1.3265403247218424,0.9618419272907618
2024-06-12,61.31610935004886,14.133040970517435,10.875896751435993,4.9307624472674405,3.142264699573373,0.0,1.5253712133851323,1.8990871606644897,1.262244679076197,0.9152227280310794
2024-06-13,61.31610935004886,14.628786614867604,10.380151107085826,4.9307624472674405,3.142264699573373,0.0,1.5253712133851323,1.8990871606644897,1.262244679076197,0.9152227280310794
2024-06-19,61.311433215284964,14.62767098345575,10.386985762698938,4.930386413792117,3.142025061844319,0.0,1.525254884390446,1.8989423310661053,1.262148416833094,0.9151529306342677
2024-06-25,61.28806323583363,14.622095377856976,10.421143409837002,4.928507106407917,3.140827421252996,0.0,1.5246735054626193,1.898218514300961,1.2616673257703175,0.9148041032775716
2024-06-26,61.28806323583363,14.51917991623825,10.524058871455729,4.928507106407917,3.140827421252996,0.0,1.5246735054626193,1.898218514300961,1.2616673257703175,0.9148041032775716
2024-06-28,61.29039943203747,14.519733362557355,10.520648201531401,4.92869497267395,3.140947144225317,0.0,1.524731623410348,1.8982908711458837,1.2617154183720631,0.914838974046209
2024-07-02,61.29273580635171,14.520286851070926,10.517237271579347,4.928882853262811,3.1410668763252567,0.0,1.5247897457889596,1.8983632335072547,1.261763514640364,0.9148738474733757
2024-07-04,61.29507235879671,14.517028262102288,10.513826081569832,4.929070748176139,3.141186617553858,0.0,1.5248478725989603,1.9022477210672029,1.2618116145756395,0.9149087235593761
2024-07-05,61.29507235879671,14.566585817961755,10.464268525710365,4.929070748176139,3.141186617553858,0.0,1.5248478725989603,1.9022477210672029,1.2618116145756395,0.9149087235593761
2024-07-08,61.1924322935745,14.54219372148671,10.614198250312784,4.9208169012744465,3.1359266254061433,0.0,1.5222944783524968,1.8990623617447397,1.259698680836691,0.9133766870114981
2024-07-09,61.1924322935745,14.591668292033166,10.564723679766328,4.9208169012744465,3.1359266254061433,0.0,1.5222944783524968,1.8990623617447397,1.259698680836691,0.9133766870114981
2024-07-10,61.1924322935745,15.086413997497727,10.069977974301766,4.9208169012744465,3.1359266254061433,0.0,1.5222944783524968,1.8990623617447397,1.259698680836691,0.9133766870114981
2024-07-16,60.93271121006134,15.022382226853937,10.4516709694228,4.899931313801189,3.1226167073257387,0.0,1.5158333530707466,1.8910021079557564,1.254352099666043,0.9095000118424481
2024-07-29,60.93271121006134,15.067857227446058,10.406195968830676,4.899931313801189,3.1226167073257387,0.0,1.5158333530707466,1.8910021079557564,1.254352099666043,0.9095000118424481
2024-08-05,60.93963928539281,15.02409027813967,10.441489286103439,4.9004884380877485,3.1229717501812098,0.0,1.5160057039714612,1.8912171157043978,1.254494720036384,0.9096034223828767
2024-08-06,60.93963928539281,15.02409027813967,10.43769927184351,4.9004884380877485,3.1229717501812098,0.0,1.5160057039714612,1.8912171157043978,1.254494720036384,0.9133934366428055
2024-08-07,60.93963928539281,14.925549907381527,10.41116917202401,4.9004884380877485,3.2366721779790697,0.0,1.5160057039714612,1.910167187004041,1.254494720036384,0.9058134081229481
2024-08-08,60.93963928539281,14.925549907381527,10.388429086464438,4.9004884380877485,3.2366721779790697,0.0,1.5160057039714612,1.9291172583036844,1.254494720036384,0.9096034223828767
2024-08-09,60.93732975190559,14.924984248350222,10.39182524906556,4.900302715916036,3.236549512291024,0.0,1.515948249316639,1.929044147255423,1.2544471763095189,0.9095689495899834
2024-08-21,60.8425829863233,14.924984248350222,10.48657201464785,4.900302715916036,3.236549512291024,0.0,1.515948249316639,1.929044147255423,1.2544471763095189,0.9095689495899834
2024-08-23,60.8425829863233,14.924984248350222,10.494151755894434,4.900302715916036,3.228969771044441,0.0,1.515948249316639,1.929044147255423,1.2544471763095189,0.9095689495899834
2024-09-04,60.8425829863233,14.924984248350222,10.497941626517724,4.900302715916036,3.228969771044441,0.0,1.515948249316639,1.929044147255423,1.2544471763095189,0.9057790789666919
2024-09-09,60.8425829863233,14.924984248350222,10.501731497141016,4.900302715916036,3.228969771044441,0.0,1.515948249316639,1.929044147255423,1.2544471763095189,0.9019892083434002
2024-09-12,60.84488892889459,14.925549907381527,10.498339500002368,4.9004884380877485,3.2290921494592126,0.0,1.5160057039714612,1.9291172583036844,1.254494720036384,0.9020233938630193
2024-09-17,60.81031813296338,14.917069521451129,10.549192475414415,4.897704082840517,3.2272574466976955,0.0,1.515144341172627,1.928021174142168,1.253781942320349,0.9015108829977131
2024-09-19,60.82183736580144,14.919895245807702,10.528459327243194,4.898631849631324,3.2278687825876937,0.0,1.5154313533275559,1.928386397109315,1.2540194448785524,0.9054702336132145
2024-09-23,60.82183736580144,14.912318089041063,10.53603648400983,4.898631849631324,3.2278687825876937,0.0,1.5154313533275559,1.928386397109315,1.2540194448785524,0.9054702336132145
2024-09-27,60.82183736580144,14.912318089041063,10.630750943592805,4.898631849631324,3.1331543230047214,0.0,1.5154313533275559,1.928386397109315,1.2540194448785524,0.9054702336132145
2024-09-30,60.82183736580144,15.404833278872518,10.138235753761347,4.898631849631324,3.1331543230047214,0.0,1.5154313533275559,1.928386397109315,1.2540194448785524,0.9054702336132145
2024-10-02,63.00029817797564,17.01654626205136,4.925690909756697,5.411145578857612,3.460956994366006,0.0,1.6739816175893616,2.1301416083824627,1.385219788555197,0.9960190624656704
2024-10-03,62.60728526052578,16.369742307432382,6.059440323142424,5.37738938766174,3.43936660757638,0.0,1.6635388670260605,2.116853208290662,1.376578412464065,0.9898056258805059
2024-10-04,62.52927035685173,15.788599228456757,6.737244354909891,5.37068862570807,3.4350808147413563,0.0,1.6614659321602692,2.1142153986739425,1.3748630588626227,0.9885722296353601
2024-10-07,62.52927035685173,17.47083348476903,5.100700411732027,5.37068862570807,3.4350808147413563,0.0,1.6614659321602692,2.056064091048333,1.3748630588626227,1.0010332241265623
2024-10-08,62.52927035685173,17.512370133073038,5.1297760655448315,5.37068862570807,3.4060051609285518,0.0,1.6614659321602692,2.0145274427443263,1.3748630588626227,1.0010332241265623
2024-10-09,62.52667320841705,17.511642758126566,5.166944431464781,5.370465554569101,3.3726357543001626,0.0,1.6613969233005725,2.0144437695019444,1.3748059540312239,1.000991646288595
2024-10-10,62.59166670997719,17.529845277507807,5.064212173027249,5.376047897967351,3.380299258350701,0.0,1.6631238663472083,2.024853307277726,1.3762349994023149,0.993716510142457
2024-10-14,62.64636575964545,17.545164663105165,4.96460172387784,5.380746042727618,3.383253312248688,0.0,1.6645772753991084,2.0432686055524054,1.3774376953927623,0.9945849220509673
2024-10-17,62.64636575964545,17.545164663105165,4.960440280689343,5.380746042727618,3.383253312248688,0.0,1.6645772753991084,2.0432686055524054,1.3774376953927623,0.998746365239465
2024-10-18,62.648972861059235,18.08690495388409,4.4196365868503324,5.380969968735857,3.379232493900631,0.0,1.6646465487195228,2.043353638553214,1.377495019065405,0.9987879292317136
2024-10-21,62.648972861059235,18.08690495388409,4.382182039504143,5.380969968735857,3.379232493900631,0.0,1.6646465487195228,2.043353638553214,1.377495019065405,1.0362424765779028
2024-10-28,62.648972861059235,18.08690495388409,4.4154749704785345,5.380969968735857,3.379232493900631,0.0,1.6646465487195228,2.043353638553214,1.377495019065405,1.0029495456035125
2024-10-29,62.648972861059235,18.08690495388409,4.402990121363137,5.380969968735857,3.391717343016028,0.0,1.6646465487195228,2.043353638553214,1.377495019065405,1.0029495456035125
2024-10-30,62.648972861059235,18.08690495388409,4.3988285049913385,5.380969968735857,3.391717343016028,0.0,1.6646465487195228,2.043353638553214,1.377495019065405,1.0071111619753113
2024-10-31,62.65158017947717,18.087657692807905,4.394849785407725,5.381193913382754,3.3918584991546368,0.0,1.6647158278059566,2.0434386786318117,1.377552347509429,1.0071530758226037
2024-11-01,62.65679546743389,18.626078903693376,3.849975807584452,5.381641858601834,3.3921408466825174,0.0,1.664854403279763,2.0436087800259095,1.377667018714004,1.0072369139842567
2024-11-05,62.65940343702686,18.085753976306055,4.387073948626698,5.3818658591786726,3.392282038074724,0.0,1.6649236996685763,2.043693841343177,1.3777243614757466,1.0072788382994884
2024-11-08,62.65940343702686,18.62685417869834,3.845973746234411,5.3818658591786726,3.392282038074724,0.0,1.6649236996685763,2.043693841343177,1.3777243614757466,1.0072788382994884
2024-11-11,62.65940343702686,18.62685417869834,3.8875968387261253,5.3818658591786726,3.392282038074724,0.0,1.6649236996685763,2.002070748851463,1.3777243614757466,1.0072788382994884
2024-11-13,62.65940343702686,19.16795438109063,3.3464966363338378,5.3818658591786726,3.392282038074724,0.0,1.6649236996685763,2.002070748851463,1.3777243614757466,1.0072788382994884
2024-11-14,64.74055806161259,19.16795438109063,1.2611797024989464,5.3818658591786726,3.392282038074724,0.0,1.6649236996685763,2.002070748851463,1.3777243614757466,1.01144114754866
2024-11-15,64.45884553022415,19.084546806118908,1.6908325174444807,5.3584471692542,3.377520837542284,0.0,1.6576789386710595,1.9933589237519491,1.3717293217503017,1.0070399552426688
2024-11-18,64.46151694269892,19.089482109276652,1.6826138535898008,5.358669243082789,3.3776608144721365,0.0,1.6577476390047297,1.9934415359031874,1.371786171276414,1.0070816906953735
2024-11-20,64.46151694269892,18.550714126600116,2.2130930980713144,5.358669243082789,3.3776608144721365,0.0,1.6577476390047297,1.9934415359031874,1.371786171276414,1.0153704288903969
2024-11-21,64.46151694269892,19.122637062056747,1.6453145317121942,5.358669243082789,3.3776608144721365,0.0,1.6577476390047297,1.9934415359031874,1.371786171276414,1.0112260597928853
2024-11-22,64.67594974869148,18.853596544572827,1.6507877105715905,5.376494986823845,3.3888966854303435,0.0,1.663262176898328,2.0000727677202392,1.3763494513833665,1.0145899279079802
2024-11-27,64.67594974869148,18.31303633708087,2.1913479180635473,5.376494986823845,3.3888966854303435,0.0,1.663262176898328,2.0000727677202392,1.3763494513833665,1.0145899279079802
2024-11-28,64.21136826895787,18.586061872693964,2.4893567613592382,5.337874448486725,3.364553500012901,0.0,1.6513146012333255,1.985705807983074,1.366462832520577,1.0073019067523286
2024-12-02,64.21136826895787,18.586061872693964,2.485228474856155,5.337874448486725,3.364553500012901,0.0,1.6513146012333255,1.985705807983074,1.366462832520577,1.011430193255412
2024-12-04,64.21136826895787,18.049384627293133,3.021905720256986,5.337874448486725,3.364553500012901,0.0,1.6513146012333255,1.985705807983074,1.366462832520577,1.011430193255412
2024-12-09,64.2458475534513,18.046685012985268,2.9698318368864265,5.34074070249534,3.366360148904642,0.0,1.6522013000758977,1.9867720633412675,1.3671965758128057,1.0243648060470567
2024-12-10,64.2458475534513,17.509719590460605,3.5067972594110937,5.34074070249534,3.366360148904642,0.0,1.6522013000758977,1.9867720633412675,1.3671965758128057,1.0243648060470567
2024-12-11,63.894836837916245,17.414054276104647,4.033993170556369,5.311561272433182,3.3479678554006522,0.0,1.6431744075586021,1.9759172250892192,1.3597268222547434,1.0187681326863334
2024-12-12,63.894836837916245,16.880022593648103,4.568024853012914,5.311561272433182,3.3479678554006522,0.0,1.6431744075586021,1.9759172250892192,1.3597268222547434,1.0187681326863334
2024-12-16,63.641245697393124,16.416139442821997,5.34367152377494,5.290480306463245,3.3346801622332127,0.0,1.636652840359859,1.9680750405327303,1.3543302253977834,1.0147247610231125
2024-12-17,63.641245697393124,16.94805161593895,4.811759350657986,5.290480306463245,3.3346801622332127,0.0,1.636652840359859,1.9680750405327303,1.3543302253977834,1.0147247610231125
2024-12-18,63.641245697393124,17.47996378905591,4.279847177541032,5.290480306463245,3.3346801622332127,0.0,1.636652840359859,1.9680750405327303,1.3543302253977834,1.0147247610231125
2024-12-23,63.641245697393124,18.302381841336736,3.747935004424077,5.290480306463245,3.3346801622332127,0.0,1.636652840359859,1.6775691613688553,1.3543302253977834,1.0147247610231125
2024-12-27,63.72909810264258,18.77447191839367,3.177446680008394,5.294379584086151,3.337137943565517,0.0,1.6378591134063887,1.6788055912415483,1.3553284163437866,1.0154726503119609
2024-12-30,63.72909810264258,18.242167706536595,3.70975089186547,5.294379584086151,3.337137943565517,0.0,1.6378591134063887,1.6788055912415483,1.3553284163437866,1.0154726503119609
2025-01-07,63.72909810264258,19.839080342107824,2.1128382562942414,5.294379584086151,3.337137943565517,0.0,1.6378591134063887,1.6788055912415483,1.3553284163437866,1.0154726503119609
2025-01-09,63.72909810264258,20.3713845539649,1.5354929188184894,5.294379584086151,3.382179069184193,0.0,1.6378591134063887,1.6788055912415483,1.3553284163437866,1.0154726503119609
2025-01-13,63.72909810264258,20.903688765821975,0.9949994113943811,5.294379584086151,3.382179069184193,0.0,1.6378591134063887,1.6788055912415483,1.3553284163437866,1.0236619458789928
2025-01-14,63.72909810264258,20.903688765821975,0.9909047636108651,5.294379584086151,3.382179069184193,0.0,1.6378591134063887,1.6788055912415483,1.3553284163437866,1.0277565936625088
2025-01-15,63.72909810264258,21.4482769210296,0.45860055175378883,5.294379584086151,3.382179069184193,0.0,1.6378591134063887,1.6788055912415483,1.3553284163437866,1.0154726503119609
2025-01-17,63.72909810264258,21.4482769210296,0.4790737906713687,5.294379584086151,3.382179069184193,0.0,1.6378591134063887,1.6583323523239684,1.3553284163437866,1.0154726503119609
2025-01-22,63.72909810264258,20.91597270917252,1.0113780025284451,5.294379584086151,3.382179069184193,0.0,1.6378591134063887,1.6583323523239684,1.3553284163437866,1.0154726503119609
2025-01-24,63.72909810264258,20.91597270917252,0.9294850468581256,5.376272539756471,3.382179069184193,0.0,1.6378591134063887,1.6583323523239684,1.3553284163437866,1.0154726503119609
2025-01-27,63.72909810264258,20.383668497315448,1.461789258715202,5.376272539756471,3.382179069184193,0.0,1.6378591134063887,1.6583323523239684,1.3553284163437866,1.0154726503119609
2025-02-03,63.72909810264258,18.78675586174422,0.7083740665482631,5.376272539756471,3.382179069184193,2.350327827738168,1.6378591134063887,1.6583323523239684,1.3553284163437866,1.0154726503119609
2025-02-04,63.280833091923704,19.358002856257084,0.7033914241135184,5.338456299774854,3.3583891116633886,2.333795823359304,1.6263385528636265,1.6466677847744218,1.345795152494651,1.0083299027754484
2025-02-05,63.280833091923704,19.301081006906855,0.7033914241135184,5.338456299774854,3.419376807395775,2.333795823359304,1.6263385528636265,1.6466677847744218,1.345795152494651,1.0042640563932894
2025-02-06,63.72909810264258,18.7826612139607,0.5323042118570763,5.49911197326195,3.443598785936932,2.350327827738168,1.6378591134063887,1.6583323523239684,1.3553284163437866,1.0113780025284451
2025-02-07,63.72909810264258,18.76218797504312,0.5323042118570763,5.49911197326195,3.443598785936932,2.350327827738168,1.6378591134063887,1.6583323523239684,1.3553284163437866,1.031851241446025
2025-02-10,63.755203612958724,18.728910326323497,0.5325222609666302,5.501364588293727,3.445009395945662,2.351290598421891,1.638530033743478,1.6590116591652715,1.355883602922728,1.0322739212583911
2025-02-14,63.755203612958724,18.196388065356867,1.0650445219332605,5.501364588293727,3.445009395945662,2.351290598421891,1.638530033743478,1.6590116591652715,1.355883602922728,1.0322739212583911
2025-02-17,63.755203612958724,17.663865804390237,1.597566782899891,5.501364588293727,3.445009395945662,2.351290598421891,1.638530033743478,1.6590116591652715,1.355883602922728,1.0322739212583911
2025-02-18,63.75781534034175,17.111562863243705,2.1465622743728527,5.501589951302941,3.445150520510628,2.351386918874079,1.638597156009811,1.6590796204599338,1.3559391465981185,1.032316208286181
2025-02-19,63.75781534034175,16.394676607489416,2.957667866597709,5.501589951302941,3.4615364920707257,2.351386918874079,1.638597156009811,1.5484743124292715,1.3559391465981185,1.032316208286181
2025-02-20,63.627490558999234,16.36116490962701,3.1560281875833596,5.490344372959134,3.454460904803029,2.346580543617679,1.6352477655872328,1.5453091384799351,1.353167526023435,1.0302060923199567
2025-02-24,63.627490558999234,15.29825386199531,4.231203593456965,5.490344372959134,3.442196546561125,2.346580543617679,1.6352477655872328,1.5453091384799351,1.353167526023435,1.0302060923199567
2025-02-25,63.627490558999234,15.833797505225128,3.6997480696411142,5.490344372959134,3.442196546561125,2.346580543617679,1.6352477655872328,1.5453091384799351,1.353167526023435,1.0261179729059886
2025-02-26,63.627490558999234,17.223758105974277,2.309787468891966,5.490344372959134,3.442196546561125,2.346580543617679,1.6352477655872328,1.5453091384799351,1.353167526023435,1.0261179729059886
2025-02-27,63.69063730472042,17.111062310721163,2.369656144508169,5.486979658749087,3.4400870235790997,2.345142460254636,1.6342456169021853,1.5443621079725651,1.3523382479865584,1.0254891246061213
2025-02-28,62.69171412916166,16.84269261897461,3.9008892619979996,5.400921936972488,3.3861327408271293,2.30836127462562,1.6086141286589688,1.5201403515827254,1.3311281914652968,1.009405365733503
2025-03-03,61.72364129493341,16.58261114878074,5.3848323921425,5.317521987240719,3.3338447604294013,2.2727160243307316,1.5837742329830884,1.4966666501690185,1.3105731777935055,0.9938183311968879
2025-03-04,59.87910098764602,18.583781863227593,5.7155752305867775,5.158613934595459,3.2342166291357977,2.204798509648394,1.5364449544588112,1.4519404819635766,1.2714081998146662,0.964119208922904
2025-03-07,59.87680105242437,18.583068066698356,5.719196662201545,5.158415794047465,3.234092404011888,2.204713824112617,1.5363859401481652,1.4518847134400161,1.2713593654726068,0.9640821774429736
2025-03-10,59.82822850613571,18.460005760341467,6.153177867068316,5.072877762721148,3.18046394356754,2.168154754878584,1.5109092368491877,1.4278092288224824,1.2502773934927027,0.9480955461228652
2025-03-11,59.82822850613571,18.271142105735315,6.342041521674465,5.072877762721148,3.18046394356754,2.168154754878584,1.5109092368491877,1.4278092288224824,1.2502773934927027,0.9480955461228652
2025-03-12,59.84179083331366,18.290396467449057,6.305697891331555,5.074027722024132,3.1811849158185552,2.168646249025951,1.511251741481499,1.4281328957000166,1.2505608160759403,0.9483104677796407
2025-03-13,59.84179083331366,17.799239651467566,6.7968547073130425,5.074027722024132,3.1811849158185552,2.168646249025951,1.511251741481499,1.4281328957000166,1.2505608160759403,0.9483104677796407
2025-03-14,59.84179083331366,17.30808283548608,7.288011523294529,5.074027722024132,3.1811849158185552,2.168646249025951,1.511251741481499,1.4281328957000166,1.2505608160759403,0.9483104677796407
2025-03-17,59.84179083331366,16.816926019504592,7.741387045738978,5.074027722024132,3.218966209355593,2.168646249025951,1.511251741481499,1.4281328957000166,1.2505608160759403,0.9483104677796407
2025-03-18,59.84179083331366,16.828260407565704,7.730052657677867,5.074027722024132,3.218966209355593,2.168646249025951,1.511251741481499,1.4281328957000166,1.2505608160759403,0.9483104677796407
2025-03-19,59.844051819001876,16.828896225033887,7.764349169016279,5.074219432597987,3.1813051096407334,2.168728186382163,1.511308840684434,1.4281868544467902,1.2506080656663692,0.9483462975294824
2025-03-24,59.84631297554893,16.829532090549712,7.760864123478598,5.074411157659084,3.181425312545754,2.168810129930241,1.5113659442022584,1.4282408172711343,1.250655318827369,0.9483821299869173
2025-03-25,59.844051819001876,16.828896225033887,7.764349169016279,5.074219432597987,3.1813051096407334,2.168728186382163,1.511308840684434,1.4281868544467902,1.2506080656663692,0.9483462975294824
2025-03-27,59.844051819001876,16.828896225033887,7.7567926248128565,5.074219432597987,3.1813051096407334,2.168728186382163,1.511308840684434,1.4281868544467902,1.2506080656663692,0.9559028417329045
2025-04-01,59.84631297554893,16.829532090549712,7.74952887889708,5.074411157659084,3.181425312545754,2.168810129930241,1.5113659442022584,1.4282408172711343,1.250655318827369,0.9597173745684341
2025-04-02,59.84631297554893,16.829532090549712,7.734415219455058,5.074411157659084,3.181425312545754,2.168810129930241,1.5113659442022584,1.4282408172711343,1.250655318827369,0.9748310340104568
2025-04-07,59.84631297554893,16.829532090549712,7.783534612641632,5.074411157659084,3.181425312545754,2.168810129930241,1.5113659442022584,1.3791214240845608,1.250655318827369,0.9748310340104568
2025-04-09,59.844051819001876,16.893126850762975,7.582992108134147,5.074219432597987,3.2757619121835106,2.168728186382163,1.511308840684434,1.379069317124546,1.2506080656663692,1.0201334674619928
2025-04-10,57.95491576814633,16.896905122864688,9.457015070582846,5.074219432597987,3.2757619121835106,2.168728186382163,1.511308840684434,1.379069317124546,1.2506080656663692,1.0314682837671263
2025-04-11,57.95710554529611,16.8899867283178,10.069475603247549,5.074411157659084,2.6675608915169864,2.168810129930241,1.5113659442022584,1.3791214240845608,1.250655318827369,1.0315072569180415
2025-04-14,57.95710554529611,16.738850133897575,10.220612197667773,5.074411157659084,2.6675608915169864,2.168810129930241,1.5113659442022584,1.3791214240845608,1.250655318827369,1.0315072569180415
2025-04-15,58.15481560910168,16.741380369112456,10.018091895492143,5.075178202808731,2.667964118527896,2.169137966055258,1.5115944014322358,1.379329891306915,1.250844367185175,1.0316631789775008
2025-04-16,58.157013354496456,16.74201304744224,10.014691363273482,5.075370000330674,2.6680649443287083,2.1692199405731993,1.5116515265318462,1.3793820179603096,1.2508916382051027,1.031702166857985
2025-04-23,58.157013354496456,17.02544770866696,9.73125670204876,5.075370000330674,2.6680649443287083,2.1692199405731993,1.5116515265318462,1.3793820179603096,1.2508916382051027,1.031702166857985
