date,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,MORGAN STANLEY HONG KONG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,HUATAI FINANCIAL HOLDINGS (HONG KONG),FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL
2024-03-20,3.452952525824387,22.238255326190735,19.9461636040405,0.0,0.0,0.0,48.07799832568645,2.728599842311567,2.025126653916479,1.5309037220298831
2024-03-21,3.453424950456511,22.239935657591094,19.955703855158603,0.0,0.0,0.0,48.06660042425041,2.729298918916687,2.0249595139140033,1.5300766797126975
2024-03-22,3.453267461216236,22.238891819557075,19.95982798336162,0.0,0.0,0.0,48.06440840545979,2.728730259875889,2.0248671681007866,1.5300069024286078
2024-03-26,3.453469950020783,22.231311463973267,19.95907341741294,0.0,0.0,0.0,48.06980322070644,2.7312594306588087,2.0249858999791712,1.5300966172485864
2024-03-27,3.4533635893041947,22.230626779220763,19.961420080550546,0.0,0.0,0.0,48.06781932408869,2.7311753127384453,2.0249235340241984,1.5306713800731633
2024-03-28,3.4532960945551374,22.23010345034357,19.961029941775895,0.0,0.0,0.0,48.06723521294741,2.7311219328994576,2.0227222019565034,1.5344911655220275
2024-04-02,3.4533267736594597,22.230300942723073,19.96120727569201,0.0,0.0,0.0,48.06769185592312,2.7301689555089865,2.0227993985421118,1.5345047979512367
2024-04-03,3.4532807552073894,22.229975092509925,19.957979980022326,0.0,0.0,0.0,48.06705131394178,2.728770377586983,2.0279547110172382,1.5349877697143564
2024-04-05,3.4530997611947556,22.228809970795837,19.962856220089538,0.0,0.0,0.0,48.05858012149227,2.728627356751087,2.033030417812195,1.5349961518643194
2024-04-08,3.4545554083521406,22.195522078215916,19.97127152138972,0.0,0.0,0.0,48.0793427240019,2.7297776040448523,2.0338874376358973,1.5356432263595794
2024-04-09,3.4545574551007636,22.19553522857794,19.971283353931874,0.0,0.0,0.0,48.079045346975704,2.729779221378457,2.034155257840614,1.5356441361946485
2024-04-10,3.454195218367121,22.146792061116884,19.97511337265536,0.0,0.0,0.0,48.118731302245436,2.7294929831781762,2.04122867831388,1.5344463841231413
2024-04-11,3.454058120327027,22.144491306279914,19.98711623283546,0.0,0.0,0.0,48.12952827494476,2.705688948050998,2.0446723968222327,1.5344447207396061
2024-04-12,3.453690873983125,22.142136834181734,19.989729775920225,0.0,0.0,0.0,48.12441099183111,2.687364836385487,2.050378296143188,1.552288391555126
2024-04-15,3.4566484515689817,22.082695649689928,20.019594026146244,0.0,0.0,0.0,48.17747919777497,2.6416463896974944,2.0583292874940518,1.56360699762833
2024-04-16,3.455614924992503,22.073129698347238,20.03651452349047,0.0,0.0,0.0,48.19564092976619,2.640856546070737,2.041949110537629,1.5562942667952309
2024-04-17,3.4553558720240636,22.066526632313302,20.0639320864054,0.0,0.0,0.0,48.201924576571656,2.5655742401068795,2.046388801125063,1.6002977914536352
2024-04-18,3.184412899459203,20.28069276008472,18.506152965419503,0.0,0.0,7.789644775485348,44.50871144598002,2.3671046649871497,1.8884659922422067,1.474814496341852
2024-04-19,3.179194430318059,20.219840697578714,18.496218347445883,0.0,0.0,7.776879464527009,44.59700354230842,2.362789361579556,1.895676517946578,1.47239763829578
2024-04-22,3.169812969052035,20.11997174185105,18.564229423080487,0.0,0.0,7.753930728592132,44.47472604763784,2.358562419618406,2.0401551479072704,1.5186115222607872
2024-04-23,3.1760106536362134,20.151385264116186,18.610930470328274,0.0,0.0,7.7690913760538525,44.41630202565416,2.3550033455230497,1.9870317152309618,1.534245149457301
2024-04-24,42.46537417062412,20.157510736584918,18.629724163252607,0.0,0.0,7.774615773210066,5.162578961043226,2.3577408579385217,1.9203897842080777,1.5320655531384548
2024-04-25,42.459564923637835,20.15475319680611,18.635977671261056,0.0,0.0,7.773552208738255,5.161872722210844,2.357418319888618,1.9250049903020199,1.531855967155258
2024-04-26,42.466739921583475,20.15815903275949,18.639126858063765,0.0,0.0,7.77486581666684,5.161573009852237,2.357816686467094,1.9096038479124877,1.5321148266946132
2024-04-29,42.437141335946436,20.136401205894387,18.720564751812496,0.0,0.0,7.769446869224299,5.146536140531255,2.35617332888326,1.9397038406854181,1.4940325270224515
2024-04-30,42.453896075777735,20.144351321117103,18.734631460256583,0.0,0.0,7.772514348720537,5.157559663443139,2.35710357700743,1.8853211630237354,1.4946223906537361
2024-05-02,42.48564955018271,20.144339311259394,18.670740355898772,0.0,0.0,7.778327815993219,5.172624279076778,2.352349606161306,1.908054603851812,1.4879144775760174
2024-05-03,42.48539468516457,20.12049574532371,18.711038784658975,0.0,0.0,7.7782811549751845,5.155305655684509,2.3523354947700152,1.9092429276220548,1.4879055518009776
2024-05-06,42.50171221320475,20.128223501084,18.717952425188113,0.0,0.0,7.781268589169716,5.156821948147501,2.353238965260998,1.9094033804750523,1.4513789774698722
2024-05-07,42.54165490249085,20.147139806694273,18.678751871310663,0.0,0.0,7.788581348522793,5.155934521194494,2.355040961902839,1.884713321005203,1.4481832668788892
2024-05-08,42.53783377720444,20.141398808442787,18.68116930400649,0.0,0.0,7.787881771950037,5.155471411054111,2.3548294302501405,1.8877655706867578,1.4536499264052356
2024-05-09,42.5002978405214,20.11847041182854,18.66468479772362,0.0,0.0,7.78100964398466,5.231634984878046,2.352751498194263,1.8824173783701654,1.4687334444993054
2024-05-10,42.490573679123,20.113785449190015,18.677867602784044,0.0,0.0,7.779229331905328,5.231665162291482,2.352213183489161,1.8802686153758332,1.4743969758411326
2024-05-13,42.464783915618064,20.101359300973698,18.66653102277244,0.0,0.0,7.7745077085581,5.232305387347023,2.3507855016185073,1.90801690727337,1.5017102558387996
2024-05-14,42.52918361366807,19.95712474181875,18.69451208448766,0.0,0.0,7.786298088792071,5.291255886775361,2.35620667135391,1.89464231944712,1.490776593657061
2024-05-16,42.513761383262505,19.90816790839554,18.675236097260193,0.0,0.0,7.7834745668495255,5.317714266443822,2.3546155331874408,1.9564122469396612,1.4906179976613114
2024-05-17,42.51827433190336,19.909326112265177,18.63142825196223,0.0,0.0,7.784300803339188,5.3471773835777965,2.355793294285487,1.9621049339405616,1.491594888726198
2024-05-20,42.47510173710254,19.843911839962836,18.64691334701035,0.0,0.0,7.776396708695861,5.317396035700776,2.3524743769972103,2.0080918032263475,1.5797141513040698
2024-05-21,42.48201557992524,19.800191016532864,18.620938269844515,0.0,0.0,7.7776625040058684,5.366493936687049,2.3738788673919786,2.0353022828325718,1.5435175427799102
2024-05-22,42.47896950582161,19.776497113295793,18.589858757692234,0.0,0.0,7.777104824808758,5.390264494132965,2.3655023783404285,2.0720164279349924,1.549786497973219
2024-05-23,42.46998439527421,19.771877886035462,18.60334425982992,0.0,0.0,7.775459819117645,5.407305174688845,2.366692001219513,2.055877775202398,1.5494586886320048
2024-05-24,42.46786603775189,19.77089168585558,18.601326094950977,0.0,0.0,7.775071987475325,5.407035464074268,2.366083340687372,2.0623439859192914,1.5493814032852988
2024-05-27,42.48020873040945,19.776637819636534,18.572433985711953,0.0,0.0,7.777331703653354,5.408606943480893,2.367588934875384,2.0710135715618776,1.5461783106705498
2024-05-28,42.48144802730236,19.777214773623687,18.570249312364865,0.0,0.0,7.777558595735656,5.408764731542213,2.3676580057603527,2.0708831355483106,1.546223418122551
2024-05-29,42.476178619911735,19.774761603909997,18.581304030480716,0.0,0.0,7.7765938657970946,5.408093827272843,2.3673643209832704,2.0699447232151305,1.545759008429205
2024-05-30,42.47710501440535,19.77519288635719,18.593950001581025,0.0,0.0,7.776763471302354,5.4018596890681785,2.3665163007337897,2.0628199155178564,1.5457927210342555
2024-05-31,42.46970656585381,19.77174854270155,18.581852736440897,0.0,0.0,7.775408953747065,5.42795818989505,2.366104112824764,2.061697415905598,1.545523482631261
2024-06-03,42.46997281897578,19.771872496696098,18.599141518620254,0.0,0.0,7.775457699713918,5.426084187117986,2.3661189465181867,2.06127421959956,1.5300781127582144
2024-06-04,41.85842949512973,19.487168838494377,18.33097526954513,1.4451009193798083,0.0,7.663495554921046,5.347951677511668,2.330839256886236,2.027993125283839,1.5080458628481748
2024-06-05,41.85702387839809,19.486514454397742,18.329768698237224,1.4450523925225973,0.0,7.6632382127869825,5.350834611176951,2.3307609867098877,2.0288115434868117,1.507995222283718
2024-06-06,41.85005341451294,19.483000761466187,18.325910443950907,1.444811747474744,0.0,7.661962051219436,5.361734956498107,2.3313935140677784,2.033389015464074,1.507744095345825
2024-06-07,41.86530150845215,19.49009940535288,18.28672123645748,1.4453381655662998,0.0,7.664753692031898,5.371292581273812,2.333586434625773,2.035527096924032,1.5073798793156739
2024-06-11,41.86044250268608,19.487837329075393,18.276995637029504,1.4451704155148877,0.0,7.663864098954977,5.388992057250331,2.334202183092575,2.035290847869455,1.5072049285268019
2024-06-12,41.87791544148356,19.495971733983428,18.281936864101674,1.4457736431138462,0.0,7.6670630672493205,5.384817723415781,2.3352302560607905,2.0357641106640316,1.47552715992757
2024-06-13,41.868912750249685,19.491780593809064,18.300041614797458,1.4454628383957553,0.0,7.66541484286333,5.383660123979334,2.334190804011158,2.035326472937318,1.4752099589568919
2024-06-14,41.86556023714594,19.490219854693486,18.30032282956359,1.4453470977951905,0.0,7.664801060416682,5.389409072410047,2.3350249494317947,2.034223062088091,1.475091836455176
2024-06-17,41.86298434186058,19.489020664591884,18.302474750778337,1.4452581687863864,0.0,7.664329462167359,5.392543449785976,2.334908148542759,2.0334799361682974,1.4750010773184183
2024-06-18,41.85615806547691,19.48584273918606,18.299812670110022,1.4450225016006615,0.0,7.663079698634569,5.410791046542331,2.331035138676277,2.033497579588877,1.4747605601842895
2024-06-19,41.8509526987516,19.4834194169774,18.313008383470812,1.4448427939448516,0.0,7.662126693344061,5.388226992618383,2.3403343733656286,2.0425114933195965,1.4745771542076642
2024-06-20,41.852650203075385,19.484209678287353,18.32718187050261,1.4449013977933127,0.0,7.662437474637021,5.3705021298329925,2.3404292989876683,2.0430509827807914,1.474636964102866
2024-06-21,41.86113979067267,19.48816194663894,18.311582179972195,1.4451944883604926,0.0,7.66399175934382,5.367239078662216,2.340930909474353,2.0468237605037234,1.4749360863715923
2024-06-24,41.853560841612236,19.484633619712973,18.30568812231846,1.4449328362539213,0.0,7.6626041955212845,5.366267341347471,2.361378843981311,2.046265149696324,1.4746690495560182
2024-06-25,41.85372948272706,19.484712129408912,18.303344293615044,1.444938658341205,0.0,7.662635070555283,5.366423274168232,2.3613883587168023,2.048153741007638,1.4746749914598254
2024-06-26,41.853167350962636,19.484450432882845,18.311774802268665,1.4449192515660494,0.0,7.66253215474287,5.366351198465039,2.3602015888934615,2.0419480349184136,1.4746551853000127
2024-06-27,41.85584323329527,19.485534990580636,18.318855523780357,1.606407217020261,0.0,7.663022058750471,5.194741377258224,2.361238982109783,2.039607149822962,1.4747494673820347
2024-06-28,41.83558025641806,19.46673097693408,18.30912790522356,1.7449027722074548,0.0,7.659312286666308,5.11231962003375,2.3596662674889144,2.038324393705671,1.4740355213222056
2024-07-02,41.8403099000061,19.46893175193901,18.310929274802454,1.804929585099749,0.0,7.660178195947914,5.04203125870724,2.3599330351628303,2.038554832672692,1.4742021656620052
2024-07-03,41.84238858518147,19.46987214091554,18.309422054428907,1.8054757883130361,0.0,7.660558764325506,5.042281753879389,2.360667940589668,2.0350575662768944,1.4742754060895875
2024-07-04,41.84323135422902,19.467605613791168,18.30979083390608,1.805512153328561,0.0,7.660713059575655,5.0423833130669715,2.3596144185939525,2.0338900645883387,1.4772591889202524
2024-07-05,41.84466975848517,19.468274832822914,18.303437620378777,1.8055742196719535,0.0,7.660976404492226,5.042556650196632,2.3596955327744955,2.0375050099485668,1.4773099712292665
2024-07-08,41.883116259385744,19.38444459050159,18.3202546519151,1.8072331647959876,0.0,7.6680152397353885,5.047189705252675,2.3618635995067585,2.039753384270416,1.4881294046363416
2024-07-09,41.90527360118583,19.316676613636478,18.354152233746692,1.8081892417673586,0.0,7.672071834606288,5.049859809996949,2.363113091515313,2.041746906765763,1.4889166667793277
2024-07-10,41.89818565890578,19.31340935209363,18.35104777551382,1.8247976021768697,0.0,7.670774164941855,5.049005666549605,2.3627133898130093,2.0414015615864582,1.488664828418973
2024-07-11,41.89691256244677,19.312822504890796,18.350490170128893,1.8247421548268423,0.0,7.670541084791159,5.048825360286904,2.3626415976338753,2.044404970370321,1.4886195946244325
2024-07-12,41.8853117975001,19.307475010275244,18.34540913407874,1.8574635012203462,0.0,7.668417201700589,5.047400517250286,2.36287452767381,2.0374408970271976,1.4882074132736824
2024-07-15,41.89336407364022,19.29771614044358,18.339794203008946,1.8578205908154843,0.0,7.6698914228586945,5.048370858904925,2.362898579988659,2.0400642512957923,1.4900798790436975
2024-07-16,41.89509881528864,19.27915540872143,18.322269350799296,1.8946005149984946,0.0,7.670209021609339,5.04857990440364,2.3629964240904235,2.039987395465659,1.4871031646230786
2024-07-17,41.89463695445346,19.27894287104828,18.322067362049683,1.8945796285033931,0.0,7.670124463528684,5.0478520391344155,2.3629703738952266,2.041739536917964,1.4870867704688928
2024-07-18,41.89496363545353,19.279093202088127,18.322210231679882,1.8945944018303087,0.0,7.6701842727098235,5.047891400672603,2.363284573677352,2.0406799155917383,1.487098366296633
2024-07-19,41.88830710785388,19.276030022057405,18.333493987826845,1.8942933771048633,0.0,7.668965587004545,5.047089360868464,2.3646027903468467,2.0403556799079845,1.486862087029159
2024-07-22,41.800543823385006,19.235643388577554,18.29717471162381,1.890324503211385,0.0,7.652897771070583,5.24254457940392,2.3604533751183614,2.036670995100772,1.4837468525086055
2024-07-23,41.78363960207649,19.227864456939102,18.32731924588126,1.8895600523017937,0.0,7.649802924311645,5.24042448416869,2.358908826862347,2.039333585066096,1.483146822392572
2024-07-24,41.76810382012779,19.22071524944097,18.339966854015056,1.8888574856218416,0.0,7.646958613205325,5.256195531723243,2.358031749290359,2.038575330347264,1.4825953662281486
2024-07-25,41.76436441316419,19.218887241914683,18.34904681060492,1.8886883803431964,0.0,7.646273997729082,5.255832174972699,2.3560515274054157,2.0383928211575015,1.4824626327083181
2024-07-26,41.76239421657745,19.210314815722626,18.34818121071123,1.8885992831558538,0.0,7.6459132915829855,5.273676577876218,2.3559403827790653,2.0325875227368027,1.4823926988577742
2024-07-29,41.74032058022743,19.198928839375178,18.338376068331495,1.8876010584474932,0.0,7.641872021614438,5.358141919538693,2.3243428635837198,2.028807473046729,1.4816091758348173
2024-07-30,41.731287527306584,19.193381243048474,18.356209220372374,1.8871925613392446,0.0,7.640218238571422,5.356982360176335,2.3238398508660145,2.029600458596461,1.4812885397230844
2024-07-31,41.71242910584796,19.18470772986102,18.34791402627768,1.8863397366409402,0.0,7.636765614314752,5.396913890614495,2.3227897047069415,2.031521048172196,1.480619143564012
2024-08-01,41.69898836780592,19.178525960145432,18.34200189142168,1.8857319130544943,0.0,7.634304866563764,5.43317801741032,2.322041246546701,2.025085684236776,1.480142052814917
2024-08-02,41.70056195991328,19.174592800336924,18.342694062396067,1.8858030748013648,0.0,7.63459296184745,5.430599615238827,2.3291677488008493,2.0217898678225503,1.480197908842683
2024-08-05,41.70057312056513,19.174597932185147,18.342698971596636,1.8858035795137857,0.0,7.634595005154064,5.430574304880791,2.329168372174472,2.021790408930194,1.4801983049997791
2024-08-06,41.70399972314686,19.17617353946968,18.344206220417178,1.8859585390006854,0.0,7.635222351998422,5.451309165515286,2.329359763653296,2.0220903726300334,1.4516803241685639
2024-08-09,41.69954636560145,19.174099050513966,18.35295258953014,1.8857571471019285,0.0,7.634407025523792,5.450727047997403,2.329111023197984,2.021874443906692,1.4515253066266476
2024-08-12,41.700595441886755,19.146238560711843,18.364119835423,1.8858045889394377,0.0,7.634599091770575,5.466039255710096,2.3291696189227165,2.020774466489027,1.4526591401465474
2024-08-13,41.717734106386494,19.102753457199608,18.37380934979028,1.886579641952936,0.0,7.637736860692991,5.476318203067479,2.3301268919841367,2.021685315634753,1.4532561732913172
2024-08-14,41.71744369250086,19.102620475268143,18.373681442331222,1.886566508715091,0.0,7.637683691342194,5.476654924900957,2.3301106710359183,2.0219389880733667,1.4532996058322534
2024-08-19,41.711859596523574,19.10006349054641,18.381930444357543,1.8863139820135544,0.0,7.636661347809091,5.478598949885045,2.329798773650243,2.0216683410641005,1.4531050741504339
2024-08-20,41.71222810078123,19.097153534077137,18.384850280979144,1.8863306466921466,0.0,7.636728814046469,5.478647350677016,2.3298193563040943,2.021124004806493,1.4531179116362671
2024-08-21,41.71145759930462,19.093802447412383,18.389356189876334,1.886295802699993,0.0,7.636587749636926,5.478546149996406,2.329776320260804,2.021086670933405,1.4530910698791235
2024-08-22,41.710206990840625,19.093229969912795,18.391803070608283,1.8862392470763771,0.0,7.636358786617521,5.478381890184356,2.329706468039064,2.021026073959753,1.4530475027612249
2024-08-26,41.70519414368739,19.090935293132087,18.389592693237454,1.8860125536667258,0.0,7.635441028059935,5.477723483212928,2.3294264775216655,2.0328014559574727,1.4528728715243355
2024-08-27,41.71781229543117,19.096711367873024,18.364097738879774,1.8865831778559055,0.0,7.637751175644687,5.479380800665604,2.3310148294721516,2.0333361674221653,1.4533124467555198
2024-08-28,41.71328898272463,19.094640779977095,18.364328657799636,1.8863786224108618,0.0,7.63692304168844,5.486630873469004,2.330762085897713,2.0338920867313206,1.4531548693013037
2024-08-29,41.70680169615279,19.08257011642354,18.365755468015283,1.886085251185408,0.0,7.63573534085001,5.5064690895875605,2.3305066749338925,2.033602541875049,1.4524738209764636
2024-08-30,41.70595325024205,19.08218191766642,18.365381851494934,1.8860468823521814,0.0,7.635580006272387,5.509007028200692,2.3294688771062724,2.0339359135182993,1.452444273146763
2024-09-03,41.701733860976795,19.08025137424837,18.368341443440194,1.8858560710806733,0.0,7.6348075150139065,5.506576164607814,2.329233204853086,2.047246231717287,1.4459541340618691
2024-09-04,41.67204369723923,19.066666908208084,18.355263832162414,1.884513408070005,0.0,7.62937180133396,5.567727434325096,2.3275748729605654,2.0515924342009613,1.4452456114996786
2024-09-05,41.671263534618724,19.066309951853185,18.354920194330887,1.8844781271769078,0.0,7.629228968149665,5.573400114149007,2.3275312972980537,2.047622513089386,1.4452452993341813
2024-09-09,41.651112030558906,19.0570898133258,18.346044071616095,1.8835668260689178,0.0,7.625539604653471,5.703883976582028,2.3192950185837455,2.0233754365107286,1.3900932221003077
2024-09-10,41.650366052840454,19.056748497963824,18.346784753955365,1.8835330911020716,0.0,7.625403030085376,5.705519371149175,2.319253479659044,2.0222966663552024,1.3900950568894839
2024-09-11,41.666750309964826,19.06424496670912,18.354001939956397,1.8842740279386823,0.0,7.628402681127179,5.73544184354455,2.3201658184677623,1.9560765252778538,1.3906418870136297
2024-09-12,41.649519901505506,19.0478876138134,18.36814435255894,1.8834948260352666,0.0,7.625248115601665,5.770119274265902,2.3192063626799175,1.9463127372369653,1.390066816302436
2024-09-13,41.63312694047202,19.040390497876363,18.365938233757312,1.8827534955862484,0.0,7.622246871036893,5.795397036045451,2.318293539203874,1.9523336903394677,1.3895196956823785
2024-09-16,41.62794353081452,19.038019930224063,18.35870895883873,1.8825190889161545,0.0,7.621297885674837,5.815862219498083,2.3180049069054354,1.9482967814966117,1.3893466976315674
2024-09-17,41.62222770446762,19.035405868450162,18.35621488502475,1.8822606050398367,0.0,7.620251424774834,5.815063658346977,2.3311235229517258,1.948296400950461,1.3891559299936362
2024-09-19,41.62113605142488,19.035761826855545,18.3565581426902,1.882295802948834,0.0,7.620393922001554,5.815172398911865,2.331167114510409,1.9483328337160604,1.389181906940652
2024-09-20,41.62123611973254,19.03580759390209,18.35660227675001,1.8823003284897821,0.0,7.620412243460212,5.8152130942101286,2.3311727192576632,1.94807037729326,1.389185246904325
2024-09-23,41.62894282467828,19.039332317485698,18.36534504074809,1.8826488605038056,0.0,7.621823260388118,5.8369169387503055,2.3181646987390074,1.953427544193713,1.3533985145129825
2024-09-24,41.62392702576939,19.037038301453,18.376757290556746,1.8824220234174036,0.0,7.620904920161362,5.8352518899612225,2.317885387106821,1.9537264951180757,1.3520866664559799
2024-09-25,41.625439423205,19.03773000860237,18.38426449996834,1.8824904208619597,0.0,7.621181824285547,5.824777204213424,2.3178627399443914,1.9541180846522965,1.3521357942666692
2024-09-26,41.63715310362234,19.043087354693668,18.36784473048089,1.8830201664090156,0.0,7.623326476438875,5.8264430602363095,2.318595175077751,1.948040362898891,1.3524895701422612
2024-09-27,41.601531948422426,19.026528718172848,18.37971336118273,1.8814092168461267,0.0,7.616804616145472,5.839748935528939,2.316611585124527,1.9969462895713674,1.3407053290055613
2024-09-30,41.567502058659024,19.01093841281421,18.371081928206454,1.8798702314950941,0.0,7.610574099880875,5.859330504844374,2.3197056883212133,1.9971803662914203,1.383816709487341
2024-10-02,41.60837827530859,19.030290031680384,18.286586452180558,1.882259264193142,0.0,7.620245996414429,5.800019820697697,2.314933487023525,2.0653535290599447,1.3919331434417317
2024-10-03,41.59633304883868,19.021309196769547,18.318493780757887,1.8817143681877684,0.0,7.618040008279639,5.742766089552045,2.3156520353620262,2.109995181960906,1.3956962902914969
2024-10-04,41.53862041417433,18.99017544138057,17.86479714960974,1.8786344101131145,0.0,7.605570929957654,5.695612970813691,2.366145740771598,2.6016024444104877,1.4588404987688108
2024-10-07,41.42380986708659,18.95215138096872,17.799969778947915,1.9512662811341415,0.0,7.590342282418297,5.907029557137626,2.3626586101887277,2.603151851165033,1.4096203909529574
2024-10-08,41.33928280764579,18.90862030900002,17.82858661315928,2.0078437795596935,0.0,7.572908075107416,5.9514946689754815,2.3660721670039813,2.565395279696047,1.4597962998522906
2024-10-09,41.35684957158793,18.916655360575188,17.850743508441717,2.008696995080445,0.0,7.576126115660514,6.004166764358875,2.365616873187907,2.4148876530395142,1.5062571580679127
2024-10-10,41.3352159873771,18.879939102810948,17.90045653258628,2.006615357040791,0.0,7.568274880579165,6.116088453928373,2.3819760469825333,2.3392648089470933,1.4721688297477182
2024-10-14,41.39112333088292,18.900267720716567,17.88022063261187,1.9376245416522886,0.0,7.578511240384911,6.040355239543489,2.458656021910971,2.2934122901585536,1.5198289821384348
2024-10-15,41.393531694985626,18.896399089891297,17.90288794989324,1.937737283347007,0.0,7.578952200014766,6.033267455986833,2.46334233315454,2.288763361906516,1.505118630820177
2024-10-16,41.401465047345766,18.89247921236778,17.89942583642885,1.937362557975441,0.0,7.577486559804589,6.039193204307444,2.456171939184006,2.2915880760619385,1.5048275665241897
2024-10-17,41.40072821343138,18.891611715007723,17.899479158830548,1.9373280781705464,0.0,7.577351701072496,6.042273297507263,2.4582267125088046,2.286447172838193,1.5065539506330565
2024-10-18,41.41483158732567,18.89804724102333,17.915408412438506,1.9379880390799662,0.0,7.579932965431372,6.042099567166285,2.417956974017173,2.280662737117552,1.5130724764001402
2024-10-21,41.41414929977251,18.89773590564136,17.907779467550963,1.937956111747014,0.0,7.579808090025198,6.042026598487713,2.4179171394486323,2.284690639357105,1.5179367479695052
2024-10-22,41.39683944772663,18.900901810384255,17.911414855463466,1.9383897954133262,0.0,7.581504330173516,6.0396844104135825,2.419149250367376,2.293919395090346,1.5181967049675105
2024-10-23,41.40468558781113,18.867826623659237,17.914809691203164,1.9387571876605627,0.0,7.582941288787253,6.035645511039396,2.4256420396557474,2.2977035947051188,1.5319884754783968
2024-10-24,41.40351893276992,18.865886142866607,17.91430490768067,1.938702559523323,0.0,7.582727625126819,6.034996969957087,2.4284977089304376,2.2994198443289866,1.5319453088161548
2024-10-25,41.38665380736925,18.858201396647072,17.917131378168012,1.9379128570385162,0.0,7.579638910554405,6.0850698422734375,2.428146202794388,2.279139419912505,1.5281061852424151
2024-10-28,41.40001936208538,18.86429153197881,17.93607456219507,1.93853869358105,0.0,7.582086706383927,6.092483819126085,2.429701168925392,2.222968273606701,1.5338358821175826
2024-10-29,41.411697909199646,18.86073283645156,17.946930169672818,1.93908553669404,0.0,7.584225540089546,6.052726390830878,2.439266694904419,2.2310663596956157,1.5342685624614778
2024-10-30,41.38790749253486,18.849897620427182,17.95519370851203,1.9379715603251462,0.0,7.579868513095048,6.089930833372606,2.4378122278656544,2.2117688668611493,1.5496491770063237
2024-10-31,41.38593769028262,18.850428566502753,17.941669072026748,1.938026147273852,0.0,7.580082015657311,6.09012894147249,2.441175907663991,2.2228588330625683,1.5496928260576666
2024-11-01,41.39471767834087,18.850433575570413,17.94167383961248,1.9380266622597084,0.0,7.5800840298896945,6.085958646028013,2.441176556350319,2.2182357740956213,1.5496932378528778
2024-11-04,41.39447568649272,18.84503544049247,17.933065739314653,1.9380153326340928,0.0,7.580039717024517,6.089643223883187,2.4412154304182194,2.2273637614256225,1.551145668314515
2024-11-05,41.38878969244819,18.84215460634794,17.933710992799,1.9377491245602663,0.0,7.578998513821107,6.088806743301417,2.4527563976709295,2.2255699500625954,1.5514639789885538
2024-11-06,41.37149252983933,18.83528366606865,17.908526761634096,1.937042509059584,0.0,7.57623477223989,6.142334183507655,2.45531467737565,2.2228726748624337,1.5508982254127124
2024-11-07,41.34442817978219,18.82906583521441,17.92349953498277,1.9367662817745663,0.0,7.575154381514336,6.143954479991739,2.4715351238029863,2.2249191196330913,1.5506770633039095
