date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-05-24,48.75571155350543,14.749259216072632,24.282796372361513,2.1553128085352187,1.8987842493509217,1.9840199160843845,1.6139322645551952,1.2935649794976483,2.0006992401087187,1.2659193999283362
2024-05-27,49.32282872547628,14.306512861782771,24.033567692696447,2.0624053860686598,1.813884619509378,1.9841548935808515,1.9107896451692998,1.308524968098811,1.9931570991259937,1.264174108491512
2024-05-28,49.31354936288768,14.458786099684811,24.06097269763,2.0618072853336242,1.8043924270193357,1.9863439253228385,1.8112600032065929,1.3075740543814527,1.9297453277661845,1.2655688167674832
2024-05-29,49.740296628029554,14.61688764122782,24.067896762429093,2.085951090912772,1.8261838023187051,2.000774109906385,1.1264096527936607,1.3175555718742602,1.943281951137473,1.2747627893702729
2024-05-30,50.032538290310015,14.734942022244285,23.742623410531746,2.0974046071849854,1.8281531085529237,2.0103652077191803,1.0005083797348693,1.3262950396344493,1.9462963226407497,1.280873611446801
2024-05-31,50.12341708310289,14.807367408074976,23.57652281147824,2.100633764525196,1.9444751128900761,1.9279749215297897,0.9677917145922834,1.325937287351399,1.9462870543171862,1.2795928421379636
2024-06-03,50.216338271326464,14.785115167149488,23.550261429608497,2.098787113292653,1.879148243321109,1.9253924084412943,1.0002044577119813,1.3256119070763226,1.9412621683613438,1.2778788337108498
2024-06-04,50.15908643019077,14.87439317741108,23.44779687329252,2.0936707689885283,1.873703908957161,1.919814093856153,1.0324455699139972,1.3217712976488305,2.003141361519086,1.2741765182218718
2024-06-05,50.0349109845034,14.961507558413231,23.347266903413967,2.0847801157233863,1.8657473323918174,1.9116617130258788,1.2155262250088401,1.3161584713739098,1.9936748956878718,1.2687658004576985
2024-06-06,50.01977697802198,14.934682877396144,23.286683126732413,2.0932343413904047,1.8621631797972604,1.907989357627212,1.3256665880494531,1.314588490162023,1.988886594808636,1.2663284660144725
2024-06-07,49.986086651733956,14.920043295158955,23.24878150906398,2.090042420616571,1.8593245706017472,1.9050799123030833,1.4101031817428928,1.3116269725636465,2.003557078416768,1.2653544077983956
2024-06-11,50.85108404261495,14.760073456626364,23.480201292835392,2.099881719249661,1.880856586976769,1.915802778627614,0.9995316193145907,1.5629578240283604,1.1771341422574686,1.2724765374688383
2024-06-12,51.301737367968684,14.684983881050803,23.492180869797807,2.1043519289282617,1.8740322371663138,1.9176840621611082,0.7669780689181658,1.567382416987289,1.0169430807038649,1.2737260863177091
2024-06-13,51.411151934236045,14.910402319284216,23.254959940348378,2.1040879543202933,1.8685537660349836,1.9170047498121974,0.6492296053811256,1.5764564376652621,1.0353598681617884,1.2727934247557158
2024-06-14,51.25267363292348,15.207254823715424,23.17480253040969,2.098146444578454,1.8985104536110569,1.9098434655250085,0.6294419187864096,1.5768029540293955,1.0492396655589666,1.2032841108621155
2024-06-17,51.33931889722887,15.281058815553916,23.100186317233526,2.104359019331244,1.8545319222588883,1.908517487228129,0.5834421377794811,1.5733115483337758,1.0528251679537197,1.2024486870984488
2024-06-18,51.100244036191015,15.234956527689198,22.925158738329618,2.0898521116444186,1.800956007819181,1.897521746568433,1.1533616976694077,1.5642470645770623,1.0481891234944156,1.1855129460172562
2024-06-19,51.190397089341154,15.242300722004021,22.834595669874854,2.0902057069027116,1.8365327928914998,1.897842800239339,1.1114400840687861,1.5683249261560148,1.0426466780926564,1.1857135304289574
2024-06-20,51.32449772341865,15.257268148854255,22.705179639214222,2.0880791871739675,1.8503777871393865,1.8959119854188478,1.093481675260042,1.5648246954079403,1.037776599767563,1.182602558345123
2024-06-21,51.38275890021381,15.327274224686882,22.667664678303694,2.0890540262073047,1.8193237263994564,1.8967971094210934,1.035396580524851,1.5650788612888065,1.0334972256938129,1.1831546672602828
2024-06-24,51.34939908110584,15.631658283352682,22.448265670917134,2.0960922215760167,1.8389365190250189,1.8954074733503006,1.0398268394806305,1.5605999837652016,0.9575260657913776,1.1822878616357986
2024-06-25,51.302268749005655,15.94534080315266,22.201139769510704,2.104350411984759,1.8883976148061203,1.8972735034933366,1.1382446895386917,1.368198204031326,0.9713344295145605,1.1834518249621955
2024-06-26,51.144147491683,16.19725578501546,22.219605995865805,2.105673760744995,1.7900041280168402,1.8951766500040261,1.167113863724037,1.3239390330296454,0.9731553247708526,1.183927967145341
2024-06-27,50.594995827781695,16.46249842005309,22.152948014521755,2.1014701608361506,1.8017894489846906,1.8875474146684574,1.4709698601251673,1.3304788587269707,1.0181400552109485,1.1791619390910728
2024-06-28,50.56798894385145,16.557854875569223,22.11804466323677,2.127294911371878,1.8211104252954173,1.8881344979581844,1.3954428550833022,1.3313676041541977,1.013232530014579,1.179528693464999
2024-07-02,50.544753848237356,16.698911776579457,22.10505895762181,2.1321659189131545,1.8221643170829016,1.8882423085194218,1.2639497942342033,1.3456922473819033,1.019464788074951,1.1795960433548378
2024-07-03,50.847308331898155,16.58694181821687,22.030370047674754,2.125350581488417,1.825206868789942,1.8859877044959061,1.160686019025424,1.3464573954544008,1.0135036539564597,1.1781875789996687
2024-07-04,50.8768523420356,16.59200005246933,22.063188187670818,2.1292871875074706,1.8414197174326927,1.8894809590272035,1.0616437168000192,1.351327652292589,1.0144303491734155,1.1803698355908692
2024-07-05,50.7603273146286,16.566285639569973,22.00223528298925,2.1227645345939807,1.8045444007063254,1.8836929053749345,1.3286754292797283,1.3471881255533031,1.0075323627725068,1.176754004531403
2024-07-08,50.79368956188692,16.54829533737521,22.014704492775667,2.125344024112697,1.8154836293948695,1.884719853909656,1.2810448476201943,1.3469744471033767,1.0123482605180212,1.1773955453033798
2024-07-09,50.90240708408157,16.575678986754212,22.038048432999094,2.1270938383367426,1.8198250833160827,1.8862715601611129,1.108198200066111,1.3509301733391097,1.0131817356476214,1.1783649052983387
2024-07-10,50.88171330926489,16.61849167423989,21.98579643856059,2.125254955043948,1.8156147461466654,1.8833805779176174,1.1029590598246561,1.3644928094136233,1.0457375378508886,1.1765588917372347
2024-07-11,50.97013744261565,16.529311319483543,21.976880212126872,2.127739880023883,1.854731869300486,1.885582694625396,1.0541992660627215,1.3660882237703837,1.0545488142088997,1.1807802777821648
2024-07-12,50.81080606411889,16.495303071155476,22.14562209727588,2.1217910370531277,1.7926290323471576,1.876963801026959,1.1657919357754414,1.3598439104977196,1.051144881864708,1.1801041688846339
2024-07-15,50.838662908076714,16.56830527543056,22.081796968664797,2.1245532938273546,1.8219084835513975,1.879407329104807,1.074943023641305,1.3658688117825346,1.062913416692438,1.1816404892280938
2024-07-16,50.75331233226789,16.562423544614553,22.040867594567317,2.1243445915665653,1.823620252721908,1.879222708384928,1.2023594393994705,1.3676253793164395,1.0646997445887012,1.1815244125722346
2024-07-17,50.74977899356694,16.60744441338813,22.01629830339108,2.125062837988883,1.8238980019143036,1.8790218806034116,1.1713258241166618,1.367479224648529,1.0782923743377522,1.1813981460443104
2024-07-18,50.84432729435553,16.5986418319436,21.963927516901936,2.12690244234239,1.797567299193071,1.8806484945416444,1.1642980579641091,1.3686630111653433,1.0726032039442184,1.1824208476481581
2024-07-19,50.97188642662434,16.481128112787385,21.95108302951142,2.1314650562396333,1.7293593780856784,1.8846828464640462,1.305687343110834,1.2838981786556753,1.0753782024484966,1.1854314260724885
2024-07-22,50.74007430032271,16.143861681007127,22.420067438521563,2.1194258194811657,1.724776563095067,1.8740375192339418,1.4629695859554361,1.2785318113762099,1.0575195732420508,1.1787357077647285
2024-07-23,50.87703436471256,16.24081704121093,22.40431414548086,2.1252441982425574,1.7130595676705562,1.878764387184405,1.2271899149455079,1.2864823417656162,1.065385216566501,1.1817088222205037
2024-07-24,50.81461485040838,16.470063427020484,22.397578928998016,2.1251744079268984,1.7368373879465004,1.8766162654026388,1.0443862072970935,1.2953960725497702,1.0589747599818204,1.1803576924684003
2024-07-25,51.03304954768758,16.625813001925525,22.1932701928633,2.1242068732766075,1.7912489945034982,1.8757618925778472,0.7975804200218799,1.2952781285066166,1.0844424561116612,1.179348492525485
2024-07-26,51.188899001965446,16.66768108413122,22.117872384480112,2.1285292993249163,1.7093216366791972,1.879578772264521,0.7441704744040443,1.2979138152624106,1.0842852507366236,1.1817482807515076
2024-07-29,51.24723956789229,16.699042630708885,22.029103830475517,2.1337342329194104,1.7230713083141023,1.8837565347152,0.7107614419915899,1.3007987039840936,1.0881167820630704,1.1843749669358434
2024-07-30,51.27982627178975,16.726943050985316,21.906053356541168,2.1338480695458717,1.7776561096690033,1.8838570348082662,0.7098056960387111,1.300868102756388,1.096704153467703,1.1844381543978157
2024-07-31,51.4500011065276,16.778508796066017,21.82513952602985,2.1208425184000155,1.6985683899739368,1.8819873519753056,0.6717041483660611,1.300523784011966,1.0870948466938553,1.1856295319553927
2024-08-01,51.59202912871328,16.915033486737588,21.5976692866377,2.1194429099288423,1.696056631963552,1.880745371291868,0.6328638011258318,1.3043962127563602,1.0754968666906275,1.1862663041543566
2024-08-02,51.67485080796762,16.819314682152683,21.580084218959275,2.1222389553785153,1.7352449249499393,1.8786140599292396,0.627061702724307,1.303863100399245,1.0738055523443046,1.1849219951948664
2024-08-05,51.68313369555545,16.861974258948266,21.556913155493657,2.121958201117585,1.7043048305145747,1.878365535181057,0.6288686269170433,1.3036906103409605,1.0760258458927812,1.1847652400386302
2024-08-06,51.83583829921593,16.90714820468428,21.300389749371522,2.1277026352127004,1.7169723493085038,1.8834505302661164,0.6524719958066028,1.3072198809870932,1.081307540703694,1.1874988144435557
2024-08-07,51.899101044871685,16.981930286732865,21.111571698671842,2.1360961364385025,1.726994219552456,1.8824974483541732,0.6838044319542426,1.3065583888993104,1.0930716035154526,1.1783747410094638
2024-08-08,51.927530103680965,16.950709484506028,20.97264999304608,2.137831877585103,1.7208152324044677,1.884027121210998,0.8392669741530138,1.307620067312263,1.0915903383202195,1.1679588077808596
2024-08-09,51.98671192105239,16.918368742883043,20.988522384566412,2.1285152002535757,1.7475704519330029,1.883750384911131,0.775651248217023,1.3074279968611606,1.0956944177760362,1.167787251546226
2024-08-12,51.63130132262069,16.68721617313179,21.666983739267252,2.134883834547719,1.7672796222066467,1.866533886323724,0.7061195312388532,1.2954787850964826,1.0889667969939048,1.1552363085729422
2024-08-13,51.68394170335009,16.627499350175253,21.578951129533287,2.1336070083560776,1.7246485075342484,1.86541755422402,0.8516543512577983,1.2947039882589406,1.0850310196916617,1.1545453876186254
2024-08-14,51.6675881062182,16.61956539906788,21.534788507570056,2.1313259140646137,1.715773971773249,1.863423188196222,0.9332834174543571,1.2933197868267245,1.0876206754667965,1.153311033361905
2024-08-15,51.642400262187195,16.63182307699713,21.466644739619074,2.131214913571934,1.6964684508245602,1.8633261402081152,1.0167135714448348,1.2932524301017008,1.1049054466844335,1.1532509683610195
2024-08-16,51.633277912060585,16.689074795983817,21.509908830083674,2.130625741720388,1.6826343349867565,1.8628110258922996,0.9417088542406157,1.2928949119912994,1.1041314395508244,1.152932153489746
2024-08-19,51.54151755688654,16.653709260881257,22.017283023985108,2.1265884124098933,1.6780428976167088,1.8592811795154904,0.5798783215743617,1.290445001422136,1.1025068869237649,1.1507474587847353
2024-08-20,51.503086170006654,16.65488091484279,22.090267228920236,2.1261409633772264,1.6879763888587955,1.8588899737888083,0.5334667768650593,1.2901734827943532,1.1046127670519212,1.1505053334941653
2024-08-21,51.54366980239764,16.641978362418204,22.079635776092868,2.1252694857051004,1.673437927016809,1.8581280388395274,0.5312379169279571,1.289644657376476,1.1046273799724475,1.152370653252965
2024-08-22,51.51947903375695,16.64579695239283,22.070404112776476,2.12510063690012,1.689194612569917,1.857980413937853,0.5433466100442873,1.2918789087952445,1.1045396193311214,1.1522790994951924
2024-08-23,51.59276555043621,16.58291164397613,22.10775411367707,2.1253666157201394,1.6968844453368475,1.8582129598368742,0.5879214510022917,1.2920406011037415,1.00371929949956,1.1524233194111317
2024-08-26,51.54876634766556,16.553616174975453,22.097976698212896,2.127122389380341,1.6992245416308074,1.8623780779394676,0.6510581258742095,1.2888840126346903,1.0188651226531094,1.1521085090334635
2024-08-27,51.59929535919767,16.60676622838026,22.082807856725015,2.1298638545077346,1.682699513646891,1.864778336890332,0.569939968650202,1.2905451444019709,1.01971037498386,1.1535933626160582
2024-08-28,51.62196922478305,16.628241057658176,21.929327396285625,2.1308770502388814,1.6788190103893061,1.8656654290143067,0.6730507946633265,1.2939676558312945,1.0215997541886954,1.156482626947338
2024-08-29,51.70045765160436,16.47892670828261,21.91252564138397,2.135123700038451,1.682633779192879,1.8693835354715982,0.7410413964062572,1.296546419108917,1.024573773808312,1.158787394702653
2024-08-30,51.7284848149079,16.477583469805293,21.912630191277486,2.1367472696961145,1.6936797118336362,1.8687524537558984,0.7094846181080788,1.2914199962074786,1.0228212725897985,1.1583962018183125
2024-09-02,51.46542231413442,16.57333667962786,21.9636173116335,2.138681419164591,1.6938236981472696,1.8683940839441613,0.8308471414118662,1.2935162537043605,1.0127806940138409,1.1595804042181217
2024-09-03,51.32096666360134,16.678871422736446,21.898498123158934,2.1438986699370712,1.7555207770564532,1.87008262265374,0.8415686404673113,1.2984389027724645,1.0315258165370782,1.1606283610791592
2024-09-04,50.97283614461018,17.96093647810768,21.188304670564552,1.9185596601970265,1.7436463979913817,1.8746036327597055,0.7154047454875173,1.3417550012235844,1.121976743041711,1.1619765260166641
2024-09-05,50.71310023870422,18.332339075376268,21.11135611195881,1.9191708332188984,1.844038110964475,1.8770391434690927,0.6500061836073292,1.3609016028268612,1.0257403491029564,1.166308350771084
2024-09-09,50.51671594304186,18.726302755434624,20.774447293332035,1.922724160344633,1.8474523305467874,1.872032281678578,0.7063419652656041,1.3704897850136657,1.0940832606791207,1.1694102246630906
2024-09-10,50.33517776287043,18.782603960349164,20.798020892396504,1.922543098249219,1.9225831394143629,1.8713973403292001,0.7311545019683412,1.3709670980097257,1.0965386132147574,1.1690135931982968
2024-09-11,50.11956949933128,18.87253067637229,20.79659377116186,1.9224246662813034,1.9262311876862794,1.870365483682363,0.8370547631734454,1.3951642479381507,1.0916966853762649,1.1683690189967688
2024-09-12,49.9488201978766,19.11762033403187,20.56067512532249,1.9698849627850408,1.9552886022943985,1.8756575828012483,0.8451021240747487,1.4401883994245819,1.1150878147311607,1.1716748566578619
2024-09-13,49.44514908417927,19.339972763627898,20.706243059947425,1.972849258793417,1.908139279054118,1.877580042520622,0.9876293603491642,1.4468634413739423,1.141280055987236,1.174293654166908
2024-09-16,48.55347422759376,19.710766634045825,21.09187208635789,1.998598287492041,1.898050223130177,1.88492616061278,1.0652264436232717,1.4529988390329036,1.164250010050631,1.179837088060718
2024-09-17,48.61950003567392,19.432122896912496,21.376229460975864,1.994105922354043,1.8341340134577926,1.8806893028987353,1.0751407721127058,1.4516264954815639,1.1602128232875826,1.176238276845294
2024-09-19,48.457275884630505,19.367285544870413,21.178454430596496,1.9874523751125621,1.8978453563369395,1.874414182313058,1.461833955726056,1.4467829887468413,1.1563416493728071,1.1723136322943217
2024-09-20,48.50584309335148,19.38669676810252,21.1381216633936,1.9894443363312426,1.9139166524498974,1.8762928488942892,1.4118792781460965,1.448233053986904,1.1560836998422828,1.1734886055016818
2024-09-23,48.65884015701303,19.288373427069786,21.135070191478235,1.9733726841364805,1.9199925834313156,1.8780781915674918,1.4069478517550458,1.419354814309458,1.1472559050433377,1.1727141941958164
2024-09-24,48.63177121333067,19.214572398165743,21.20940402370176,1.9715138724889107,1.928297132924116,1.8770085548366469,1.3740514987923442,1.4275037695169654,1.195010181155638,1.1708673550872049
2024-09-25,48.759825142509804,19.220591084409673,21.05342215159836,1.961021360583934,1.94282214216624,1.876904902501955,1.1831526221128428,1.4288408907925312,1.4026170059795044,1.1708026973451522
2024-09-26,48.88441552467561,19.124582166500378,20.844906332257075,1.9739819175910376,1.8886291867558018,1.8798083472662968,1.381988718392104,1.4376692040635555,1.4114047526768259,1.1726138498213126
2024-09-27,48.9849688302307,19.092394487834575,20.67986814193677,1.9783935617223163,1.9346570701643535,1.8790597149994333,1.4291544440847581,1.4342615001328836,1.4160404427428233,1.1712018061513867
2024-09-30,49.001282229839646,19.09260246572999,20.529851335270468,1.9518022860536004,1.898094320946567,1.8807558977407985,1.62236940743153,1.4303537011848662,1.420629333494364,1.172259022308166
2024-10-02,48.779122061112275,19.22087436748138,20.38011176961829,1.9566441000553676,1.901108258883329,1.8790656900533171,1.8323341213905997,1.4523293994812023,1.431278415562768,1.1671318163614788
2024-10-03,48.58196494945538,19.517475704153693,20.556478561140956,1.9377412769428064,1.9007557169794087,1.872667802069388,1.659055584020372,1.4497384723696813,1.3628471940641451,1.1612747388041658
2024-10-04,48.68408061663059,19.55849998250841,20.63481052078021,1.9455885795269034,1.9001873451985372,1.9313315766570793,1.3689496876506704,1.4542010826197775,1.4072292614899407,1.115121346937883
2024-10-07,48.76506468985111,19.591034785971985,20.69087413674581,1.934175191136758,1.8093059730846799,1.9345442715634236,1.2752943256908875,1.4457508836132755,1.4369794344463898,1.1169763078956818
2024-10-08,48.83707691823353,19.619965211476966,20.675779260852455,1.9256728929640599,1.811398995334352,1.9374010471011112,1.1752608102761668,1.4786485312106716,1.4069189493065646,1.131877383244122
