date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,BANK OF COMMUNICATIONS TRUSTEE LTD,CHONG HING SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,4.070056722061897,1.753408299333267,0.0,0.0,0.7845556771818092,0.0,0.0,0.0,6.608020698576973
2024-03-05,4.597173848144094,4.070056722061897,1.753010249776097,0.0,0.0,0.7845556771818092,0.0,0.0,0.0,11.204796497163896
2024-03-06,4.599164095929943,4.070056722061897,1.7550004975619464,0.0,0.0,0.7845556771818092,0.0,0.0,0.0,11.208776992735595
2024-03-07,4.594785550801075,4.072843068962086,1.7550004975619464,0.0,0.0,0.7845556771818092,0.0,0.0,0.0,11.207184794506917
2024-03-08,4.594785550801075,4.072843068962086,1.7550004975619464,1.5312966464324809,1.6387700268683452,0.7793810329386008,0.0,0.6492188277440541,0.0,15.02129565130859
2024-03-11,4.594785550801075,4.048960095531894,1.7418648621753408,1.5312966464324809,1.6387700268683452,0.8522241019006868,1.0818986963877004,0.6492188277440541,0.0,16.139018807841577
2024-03-12,4.543039108368991,4.094735794606429,1.5961787242511694,1.587819683550602,1.633197333067967,0.9167081301622052,1.0679669618867549,0.6611603144591501,0.0,16.10080605035327
2024-03-13,4.546223504826351,4.155637376853418,1.6009553189372077,1.581450890635884,1.6081202109662653,0.9493481938501345,1.0679669618867549,0.6512090755299035,0.4036222509702458,16.564533784456163
2024-03-14,4.525922977410687,4.2296745944870136,1.5902079808936214,1.5826450393073936,1.6053338640660761,0.8852622151457856,1.0659767141009056,0.6512090755299035,0.4036222509702458,16.539854711911634
2024-03-15,4.511593193352573,4.27226589710419,1.5866255348790925,1.5806547915215445,1.6053338640660761,0.8952134540750324,1.0659767141009056,0.6512090755299035,0.4036222509702458,16.572494775599562
2024-03-18,4.511593193352573,4.294158622748532,1.572693800378147,1.5722957508209772,1.59339237735098,0.9266593690914519,1.0659767141009056,0.6512090755299035,0.4036222509702458,16.591601154343717
2024-03-19,4.511593193352573,4.334361628022688,1.5539854711911634,1.5699074534779578,1.59339237735098,0.9322320628918299,1.0659767141009056,0.6512090755299035,0.4036222509702458,16.616280226888247
2024-03-20,4.472584336749925,4.398845656284207,1.5209473579460642,1.5623445118917305,1.591004080007961,0.9975121902676883,1.0592098716290177,0.6512090755299035,0.4036222509702458,16.657279331276744
2024-03-21,4.472584336749925,4.388496367797791,1.515772713702856,1.5523932729624839,1.5890138322221117,1.0683650114439247,1.0580157229575082,0.63170464722858,0.39367101204099914,16.670016917106178
2024-03-22,4.424420340332371,4.378147079311375,1.5328888446611602,1.5551796198626728,1.5890138322221117,1.0667728132152454,1.0739377052443029,0.63170464722858,0.39168076425514975,16.64374564633297
2024-03-25,4.424420340332371,4.462533585431387,1.5500049756194647,1.4918897402726639,1.6069260622947557,1.0281620061697683,1.077122101701662,0.63170464722858,0.39168076425514975,16.664444223305804
2024-03-26,4.414867150960294,4.458553089859688,1.5500049756194647,1.4918897402726639,1.6069260622947557,1.0237834610408996,1.0783162503731716,0.63170464722858,0.3745646332968455,16.630610010946363
2024-03-27,4.413274952731615,4.458155040302517,1.5500049756194647,1.4942780376156832,1.6069260622947557,1.0273659070554284,1.0783162503731716,0.63170464722858,0.3745646332968455,16.634590506518062
2024-03-28,4.3961588217733105,4.458155040302517,1.551995223405314,1.4942780376156832,1.6268285401532492,1.0293561548412777,1.0783162503731716,0.63170464722858,0.3745646332968455,16.64135734898995
2024-04-02,4.3961588217733105,4.45099014827346,1.546024480047766,1.4962682854015326,1.6268285401532492,1.028560055726938,1.0783162503731716,0.63170464722858,0.3745646332968455,16.629415862274854
2024-04-03,4.371380236839487,4.497163896905165,1.5480147278336152,1.5210468703353568,1.6268285401532492,1.028958105284108,1.0783162503731716,0.63170464722858,0.3745646332968455,16.677977908249577
2024-04-05,4.357050452781372,4.5429395959797,1.5444322818190863,1.5190566225495075,1.6132948552094735,1.0301522539556174,1.077122101701662,0.63170464722858,0.3745646332968455,16.690317444521842
2024-04-08,4.3443128669519355,4.5429395959797,1.5444322818190863,1.5365708030649816,1.6132948552094735,1.0389093442133546,1.077122101701662,0.63170464722858,0.3745646332968455,16.70385112946562
2024-04-09,4.334361628022688,4.538959100408,1.5444322818190863,1.5365708030649816,1.6172753507811721,1.040899591999204,1.0779182008160015,0.6297143994427306,0.3745646332968455,16.69469598965071
2024-04-10,4.336351875808538,4.517066374763658,1.5444322818190863,1.5365708030649816,1.6371778286396657,1.0412976415563737,1.0779182008160015,0.6297143994427306,0.3745646332968455,16.69509403920788
2024-04-11,4.336351875808538,4.529007861478754,1.5464225296049359,1.5365708030649816,1.6371778286396657,1.0420937406707136,1.0779182008160015,0.6297143994427306,0.3745646332968455,16.709821872823166
2024-04-12,4.312070852821176,4.529007861478754,1.5464225296049359,1.5365708030649816,1.6371778286396657,1.0890635884167579,1.0779182008160015,0.6297143994427306,0.3745646332968455,16.732510697581848
2024-04-15,4.312070852821176,4.529007861478754,1.5464225296049359,1.5365708030649816,1.6371778286396657,1.0866752910737387,1.0779182008160015,0.6297143994427306,0.3745646332968455,16.73012240023883
2024-04-16,4.312070852821176,4.5250273659070555,1.5464225296049359,1.5405512986366803,1.639168076425515,1.0866752910737387,1.0779182008160015,0.6297143994427306,0.3745646332968455,16.732112648024682
2024-04-17,4.3021196138919295,4.524231266792715,1.5464225296049359,1.5405512986366803,1.639168076425515,1.0811025972733606,1.0791123494875112,0.6297143994427306,0.3745646332968455,16.716986764852223
2024-04-18,4.29973131654891,4.524231266792715,1.5404517862473879,1.5405512986366803,1.639168076425515,1.076326002587322,1.0803064981590207,0.6297143994427306,0.3745646332968455,16.705045278137128
2024-04-19,4.303313762563439,4.524231266792715,1.5404517862473879,1.5524927853517763,1.627226589710419,1.0803064981590207,1.0803064981590207,0.6313065976714101,0.3745646332968455,16.714200417952036
2024-04-22,4.303313762563439,4.583938700368196,1.5404517862473879,1.5524927853517763,1.627226589710419,1.077122101701662,1.0803064981590207,0.6313065976714101,0.3745646332968455,16.770723455070154
2024-04-23,4.30132351477759,4.581550403025177,1.5464225296049359,1.5524927853517763,1.627624639267589,1.079510399044681,1.0803064981590207,0.6313065976714101,0.3745646332968455,16.775102000199023
2024-04-24,4.301721564334759,4.5891133446114045,1.5464225296049359,1.5524927853517763,1.6280226888247589,1.0938401831027964,1.0803064981590207,0.6313065976714101,0.3745646332968455,16.797790824957705
2024-04-25,4.305304010349288,4.5891133446114045,1.5464225296049359,1.5524927853517763,1.627226589710419,1.0938401831027964,1.0803064981590207,0.6313065976714101,0.3745646332968455,16.800577171857896
2024-04-26,4.309284505920987,4.574783560553289,1.5464225296049359,1.5524927853517763,1.627226589710419,1.100607025574684,1.0715494079012837,0.6313065976714101,0.3745646332968455,16.78823763558563
2024-04-29,4.309284505920987,4.57438551099612,1.5444322818190863,1.5524927853517763,1.627226589710419,1.100607025574684,1.0715494079012837,0.6313065976714101,0.3745646332968455,16.785849338242613
2024-04-30,4.306498159020798,4.5763757587819685,1.5444322818190863,1.5524927853517763,1.627226589710419,1.0954323813314757,1.070355259229774,0.6313065976714101,0.37257438551099614,16.776694198427705
2024-05-02,4.297741068763061,4.5863269977112155,1.5794606428500348,1.5425415464225296,1.615285102995323,1.0926460344312867,1.070355259229774,0.6313065976714101,0.37257438551099614,16.78823763558563
2024-05-03,4.30132351477759,4.5863269977112155,1.5921982286794707,1.5425415464225296,1.615285102995323,1.0906557866454374,1.070355259229774,0.6313065976714101,0.37257438551099614,16.802567419643747
2024-05-06,4.304507911234949,4.593093840183103,1.5921982286794707,1.5425415464225296,1.615285102995323,1.0906557866454374,1.070355259229774,0.6313065976714101,0.37257438551099614,16.81251865857299
2024-05-07,4.310080605035327,4.595084087968952,1.5921982286794707,1.5425415464225296,1.615285102995323,1.0954323813314757,1.0679669618867549,0.6313065976714101,0.37257438551099614,16.82246989750224
2024-05-08,4.2535575679172055,4.591501641954424,1.6081202109662653,1.5715991640959297,1.615285102995323,1.1133446114041199,1.0679669618867549,0.6313065976714101,0.37257438551099614,16.82525624440243
2024-05-09,4.227684346701165,4.581550403025177,1.6081202109662653,1.5795601552393272,1.6741964374564635,1.094636282217136,1.0679669618867549,0.6313065976714101,0.37257438551099614,16.837595780674693
2024-05-10,4.230072644044183,4.576773808339138,1.6081202109662653,1.5795601552393272,1.6741964374564635,1.0958304308886457,1.0679669618867549,0.6313065976714101,0.37257438551099614,16.836401632003184
2024-05-13,4.230072644044183,4.572793312767439,1.6101104587521147,1.5795601552393272,1.6821574285998606,1.0938401831027964,1.0655786645437357,0.6309085481142401,0.37257438551099614,16.837595780674693
2024-05-14,4.223703851129466,4.572793312767439,1.6041397153945667,1.5755796596676288,1.6821574285998606,1.097422629117325,1.0623942680863767,0.6309085481142401,0.37257438551099614,16.8216737983879
2024-05-16,4.223703851129466,4.572793312767439,1.5977709224798489,1.5755796596676288,1.6821574285998606,1.085481142402229,1.0655786645437357,0.6309085481142401,0.37257438551099614,16.806547915215443
2024-05-17,4.230072644044183,4.57120111453876,1.5977709224798489,1.5755796596676288,1.6821574285998606,1.08229674594487,1.0695591601154344,0.6309085481142401,0.37257438551099614,16.812120609015825
2024-05-20,4.191859886555877,4.553288884466116,1.59379042690815,1.6452383321723556,1.6821574285998606,1.0353268981988257,1.0878694397452484,0.6309085481142401,0.37257438551099614,16.79301423027167
2024-05-21,4.198228679470594,4.550900587123097,1.59339237735098,1.643248084386506,1.678176933028162,1.0241815105980694,1.0870733406309085,0.6309085481142401,0.37257438551099614,16.778684446213553
2024-05-22,4.204597472385312,4.544929843765549,1.59379042690815,1.6428500348293362,1.678176933028162,1.02258931236939,1.0870733406309085,0.6309085481142401,0.37257438551099614,16.777490297542045
2024-05-23,4.214150661757389,4.544929843765549,1.5918001791223009,1.6428500348293362,1.6650412976415563,1.0126380734401432,1.0870733406309085,0.6309085481142401,0.37257438551099614,16.76196636481242
2024-05-24,4.227286297143994,4.544929843765549,1.5918001791223009,1.6428500348293362,1.6650412976415563,1.0098517265399543,1.0870733406309085,0.6229475569708429,0.37257438551099614,16.76435466215544
2024-05-27,4.236839486516071,4.502338541148373,1.599761170265698,1.6428500348293362,1.6650412976415563,1.0154244203403324,1.0850830928450592,0.6229475569708429,0.37257438551099614,16.742859986068265
2024-05-28,4.236839486516071,4.5047268384913925,1.599761170265698,1.6428500348293362,1.6650412976415563,1.0154244203403324,1.0850830928450592,0.6189670613991443,0.37257438551099614,16.741267787839586
2024-05-29,4.250373171459847,4.4947755995621455,1.599761170265698,1.6424519852721662,1.6650412976415563,1.019404915912031,1.0850830928450592,0.6189670613991443,0.37257438551099614,16.748432679868642
2024-05-30,4.2404219325306,4.494377550004976,1.599761170265698,1.6424519852721662,1.6650412976415563,1.0237834610408996,1.0870733406309085,0.6189670613991443,0.37257438551099614,16.744452184296946
2024-05-31,4.245596576773809,4.4864165588615785,1.599761170265698,1.6424519852721662,1.6650412976415563,1.0269678574982586,1.0870733406309085,0.6189670613991443,0.37257438551099614,16.744850233854113
2024-06-03,4.245596576773809,4.466514081003084,1.6017514180515473,1.6424519852721662,1.6650412976415563,1.037317145984675,1.0870733406309085,0.6189670613991443,0.37257438551099614,16.737287292267887
2024-06-04,4.245596576773809,4.446611603144592,1.6017514180515473,1.6444422330580157,1.6650412976415563,1.0460742362424122,1.088267489302418,0.6189670613991443,0.37257438551099614,16.729326301124487
2024-06-05,4.248780973231167,4.406806647427604,1.6017514180515473,1.6444422330580157,1.6940989153149566,1.0416956911135435,1.088267489302418,0.6189670613991443,0.37257438551099614,16.717384814409396
2024-06-06,4.252363419245696,4.406806647427604,1.6017514180515473,1.6444422330580157,1.6940989153149566,1.0448800875709026,1.088267489302418,0.6189670613991443,0.37257438551099614,16.724151656881283
2024-06-07,4.255547815703055,4.406806647427604,1.6037416658373969,1.6484227286297144,1.68414767638571,1.0448800875709026,1.088267489302418,0.6189670613991443,0.37257438551099614,16.723355557766943
2024-06-11,4.255547815703055,4.4048163996417555,1.6037416658373969,1.6484227286297144,1.68414767638571,1.0452781371280724,1.088267489302418,0.6189670613991443,0.37257438551099614,16.721763359538265
2024-06-12,4.261518559060603,4.384913921783262,1.6037416658373969,1.6484227286297144,1.6972833117723156,1.046870335356752,1.088267489302418,0.6189670613991443,0.37257438551099614,16.722559458652604
2024-06-13,4.242014130759279,4.353866056324012,1.6077221614090955,1.6524032242014133,1.6972833117723156,1.0986167777888347,1.088267489302418,0.6189670613991443,0.37257438551099614,16.73171459846751
2024-06-14,4.254751716588715,4.353866056324012,1.6077221614090955,1.6524032242014133,1.6972833117723156,1.1021992238033635,1.088267489302418,0.6189670613991443,0.37257438551099614,16.748034630311473
2024-06-17,4.254751716588715,4.353866056324012,1.6124987560951338,1.6683252064882077,1.6972833117723156,1.0962284804458156,1.088267489302418,0.6189670613991443,0.37257438551099614,16.76276246392676
2024-06-18,4.234849238730222,4.339536272265898,1.6164792516668327,1.6683252064882077,1.6972833117723156,1.1077719176037417,1.088267489302418,0.6189670613991443,0.37257438551099614,16.744054134739773
2024-06-19,4.236839486516071,4.339536272265898,1.6164792516668327,1.6683252064882077,1.6972833117723156,1.1077719176037417,1.088267489302418,0.6189670613991443,0.37257438551099614,16.746044382525625
