date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,17.731371045910006,0.0,6.310343696410345,15.497955543005975,4.750970521684192,2.554751493816041,0.0,1.9988848905596328,0.41565560034781357,0.9952842420435678,50.25521703377757
2024-03-04,17.802945959481413,0.0,6.327465365056867,15.466715669221376,4.693984773381373,2.5550757957619936,0.6214002948801384,2.024482632793543,0.41620838775568664,0.995505357006717,50.9037842353391
2024-03-05,17.794602554871915,0.0,6.381498491551768,15.42949884423839,4.69781806660552,2.555576989678465,0.6212381439071623,2.0277846162432374,0.4155597838637822,0.9955495799993469,50.91912707095958
2024-03-06,17.772299425588926,0.0,6.433585806370957,15.36389416734099,4.6866358701711315,2.560058252931623,0.6225795746836009,2.0293913849754555,0.41854483586629687,1.0033623086972865,50.89035162662626
2024-03-07,17.79516271277856,0.0,6.459058250125747,15.327152761640269,4.709970869282148,2.5605373353517797,0.6225795746836009,2.0313224556536253,0.42046853604569523,0.9868671324463537,50.91311962800778
2024-03-08,17.848775720843474,0.0,6.503480246222429,15.322322210450324,4.6599108396320945,2.5626821504943273,0.6226901321651755,2.03151983761073,0.4283402287338079,0.9873830673603685,50.96710443351273
2024-03-11,17.870857735163312,0.0,6.500126669281332,15.140973019244772,4.373081364412767,2.562770596479587,0.6215845573494294,2.032124218510005,0.42731572940454987,0.9874567723480849,50.51629066219384
2024-03-12,17.863059747462913,0.0,6.4942966047529636,15.15452180175925,4.359958950511233,2.5637213908211285,0.6215845573494294,2.0481919058321822,0.42562788518584405,0.9881201172375327,50.51908296091248
2024-03-13,17.883358101080017,0.0,6.491716930182889,15.142178110534935,4.4174880519835,2.562394701042233,0.6205084645287697,2.046938921041003,0.42651234503844093,0.9881274877363042,50.57922311316809
2024-03-14,18.043555891881635,0.0,6.476865375158032,15.103676504429068,4.348364713713516,2.5247349901585574,0.6207148384943757,2.047005255529948,0.4286719011785318,0.9873167328714239,50.58090620341509
2024-03-15,18.100109728956436,0.0,6.509074454790103,15.172871277573147,4.3110319581553505,2.5263196473944602,0.6207148384943757,2.048368797802701,0.42657130902861407,0.9878179267878954,50.70287993898308
2024-03-18,18.132355661082368,0.0,6.529181175439142,15.15123237026896,4.295567546157631,2.527926416126678,0.6207148384943757,2.0427598482374827,0.42957847252744363,0.9804474280162543,50.709763756350334
2024-03-19,18.365211828774825,0.0,6.635117354283938,14.311645367178569,4.644819065311273,2.532731981325788,0.6207885434820921,2.0447056599131956,0.43445774271427,0.9813687403627094,50.57084628334666
2024-03-20,18.44176919951586,0.0,6.631948039812133,14.442817013501655,4.500345585035058,2.5311841765837433,0.6207148384943757,2.0455164147780764,0.4358507669821102,0.9815530028320004,50.631699037535014
2024-03-21,18.513204073610606,0.0,6.7241603499441345,14.43615120811757,4.436089252441945,2.5354811773676103,0.6207148384943757,2.049201664163897,0.43645514788138484,0.9758777187778367,50.72733543079936
2024-03-22,18.54965119003637,0.0,6.75139434290535,14.452306972900066,4.370490973137478,2.538687344333274,0.6207000974968324,2.048249248312626,0.43924856691583675,0.9752143738883892,50.74594310992623
2024-03-25,18.52314687645355,0.0,6.7610570667949705,14.575867223069658,4.220666414936567,2.539276984235005,0.6207000974968324,2.067456768111522,0.4433391937340976,0.9747721439620907,50.72628276879429
2024-03-26,18.671927764657898,0.0,6.873803586504764,14.417377736991336,4.112605122292439,2.547718563888141,0.6221004922634442,2.073647987079701,0.44523341191840937,0.9762830962102771,50.74069776180641
2024-03-27,18.730854902337168,0.0,6.909970623977207,14.398892526072057,4.1268545075676535,2.547681711394283,0.6251223967598171,2.073721692067417,0.4395802393605606,0.9762830962102771,50.82896169574644
2024-03-28,18.881242559273733,0.0,6.991849494831369,14.315263906180009,4.127661754075119,2.549046727766791,0.6259036696296111,2.072561420780287,0.4450270379528034,0.9774623760137395,50.986018946503464
2024-04-02,19.03002344747808,0.0,7.131955305981495,14.172152081328862,4.133258792914322,2.541646747000063,0.6295594370203451,2.0766520475985475,0.4587287951692842,0.9760693517458995,51.150046006236906
2024-04-03,19.188481800569594,0.0,7.151848282166154,14.068405080658716,4.112298627471519,2.5306794448278613,0.6297215879933211,2.0946655465964383,0.46730068524070284,0.9766589916476307,51.22006004717194
2024-04-05,19.196390345751567,0.0,7.162506023389947,14.010763041033774,4.094831798367521,2.542391167375999,0.6306060478459181,2.1007609490805854,0.46252460203667944,0.9766368801513159,51.1774108550333
2024-04-08,19.27653714939439,0.0,7.184941821650822,13.988310209550237,4.127882308880361,2.553071020096107,0.6309745727845002,2.1034880336260926,0.47290963480592174,0.9778161599547783,51.31593091074321
2024-04-09,19.27653714939439,0.0,7.184941821650822,13.967708390387212,4.11721393202684,2.5483264089218385,0.633259427403709,2.1058908162256476,0.4710817511105548,0.9794376696845395,51.28439736680556
2024-04-10,19.33676149485747,0.0,7.161835308001728,13.794592282165546,4.12066115852533,2.5495130592240725,0.6328171974774105,2.105824481736703,0.46831781407118933,0.9794376696845395,51.14976046574399
2024-04-11,19.43345506824263,0.0,7.200220865604434,13.465567379564458,4.26967045848661,2.5499479186515996,0.6328171974774105,2.09392702261952,0.46536224406376125,0.9796219321538304,51.09059008686425
2024-04-12,19.539700808035835,0.0,7.24861556053903,13.399402522648918,4.165567123682853,2.554352248638579,0.6334805423668581,2.094848334965975,0.473027562786268,0.9796219321538304,51.08861663581815
2024-04-15,19.519859425342577,0.0,7.315952437316743,13.370645003368614,4.207495694786085,2.553293918719959,0.6339227722931566,2.094383993543362,0.46734490823333275,0.9797693421292633,51.14266749573309
2024-04-16,19.59015187212772,0.0,7.346554748216598,13.27406966752475,4.216254832378797,2.5544731985234215,0.6339669952857865,2.094383993543362,0.4651779815944702,0.9331288259023183,51.10816211509722
2024-04-17,19.636040597479955,0.0,7.362165464614934,13.253054311787144,4.245608794531199,2.555188136904271,0.6338932902980701,2.094605108506511,0.469762431830431,0.9329666749293423,51.18328481088186
2024-04-18,19.66969429487127,0.0,7.385021381305792,13.240667436810524,4.228384521171277,2.5636789514892016,0.6417797239837261,2.0959244277866347,0.46839888955767744,0.9326350024846183,51.226184629460725
2024-04-19,19.714772265358626,0.0,7.452572002547883,13.200300711249499,4.26011969247333,2.5660596225924417,0.6414849040328604,2.0990716307621256,0.4721799554275293,0.9326350024846183,51.33919578692891
2024-04-22,19.67282675684922,0.0,7.530588732045704,13.215133102977546,4.279074227272388,2.5667377084794323,0.6413743465512858,2.099712127105381,0.46916542142992806,0.936298140374124,51.41091056308501
2024-04-23,19.68674962902885,0.0,7.502057531300682,13.199775703251495,4.288372848522691,2.5790169594329866,0.6413743465512858,2.099925871569759,0.46381443932171657,0.936298140374124,51.39738546935359
2024-04-24,19.639666882875606,0.0,7.506243974602973,12.98388761038166,4.414321147664792,2.579311779383852,0.6390157869443606,2.0991298577024216,0.46183914565091677,0.936298140374124,51.25971432558071
2024-04-25,19.63837704559057,0.0,7.474948836818586,12.967757273819922,4.32792598894731,2.5798277142978674,0.6389420819566443,2.097950577898959,0.46213396560178244,0.9357748349613375,51.123638319892976
2024-04-26,19.614474518074136,0.0,7.451547503218626,12.967128901947145,4.3138928909585506,2.5793412613789384,0.6390600099369904,2.0964543666483157,0.4620528901152944,0.9354800150104718,51.05943235728847
2024-04-29,19.697915934667883,0.0,7.475442660236285,12.891514217999001,4.342505167190061,2.583232884730365,0.6391337149247069,2.0956436117834354,0.46368177034382707,0.9354800150104718,51.12454997688604
2024-04-30,19.55804597947845,0.0,7.411164540448803,12.895100577402802,4.458293956084334,2.5843532005436547,0.6390600099369904,2.092606966289519,0.4628267924863167,0.9365708488286747,51.03802287149954
2024-05-02,19.55672666019833,0.0,7.453021602972953,12.776505618511202,4.705116938870098,2.58761096100072,0.6398412828067844,2.1050336272185057,0.4284581567141542,0.936791963791824,51.189106812084574
2024-05-03,19.665183549623027,0.0,7.57013882845433,12.692670440391076,4.665973693993667,2.5916205123324927,0.6396938728313516,2.123968438562852,0.43024918791566297,0.9424009133570428,51.321899437461504
2024-05-06,19.665183549623027,0.0,7.57013882845433,12.69227980395618,4.658707509891141,2.6550510247612364,0.6395980563473203,2.1244696324793235,0.4304850438763555,0.9430642582464905,51.37897770763541
2024-05-07,19.665183549623027,14.877691638996945,7.57013882845433,12.756429500173066,4.658733513010807,2.5994185000328893,0.6416839074996947,2.1235704316291835,0.43448722470935663,0.9449658469295739,66.27230294105887
2024-05-08,19.689034483648058,14.877691638996945,7.536072383131806,12.753727291060912,4.5362930184965995,2.654829909798087,0.6416839074996947,2.100685032943238,0.4338902143088537,0.9461746087281231,66.17008248861231
2024-05-09,19.660112646468136,14.877691638996945,7.535092106795177,12.878885988669609,4.499378966232653,2.6294606530260984,0.640652037671665,2.100596586957978,0.4344724837118133,0.9461746087281231,66.2025177172582
2024-05-10,19.658785956689243,14.877691638996945,7.556540258220652,12.918864148905893,4.402046842315913,2.5797392683126072,0.6449269269592167,2.101186226859709,0.45639971755744563,0.9461746087281231,66.14235559354576
2024-05-13,19.609101424469607,14.877691638996945,7.465367188415452,12.912114415652296,4.4383812859269565,2.529597765169133,0.6436739421680379,2.1027266611029822,0.4566208325205949,0.946749507632311,65.98202466205431
2024-05-14,19.382008986816572,14.877691638996945,7.421586425711904,12.906567982657657,4.424713971051236,2.4146253990532958,0.6442562115709974,2.1026455856164943,0.44899236629194633,0.9449732174283456,65.5680617851954
2024-05-16,19.41334097709482,14.877691638996945,7.435103920459094,12.845375522180923,4.418905664235242,2.4062031964414303,0.646791663148442,2.1032352255182256,0.4441646895965214,0.9549897252590058,65.54580222293065
2024-05-17,19.659427190082372,14.877691638996945,7.493721497189957,12.750050709381647,4.313169609173091,2.3987073991906716,0.6468579976373867,2.102999369557533,0.4458083108225974,0.9588223846202593,65.64725610665246
2024-05-20,19.70598663082283,14.877691638996945,7.495969499315307,12.706201703229972,4.261681405346557,2.383479948728461,0.64494166795676,2.0888185299208955,0.452758691164255,0.9588223846202593,65.57635210010224
2024-05-21,19.684582702389985,14.877691638996945,7.485908768492017,12.695775351444617,4.273112164481519,2.38945005273349,0.6408215591434127,2.096985042559874,0.4486017298570493,0.9886876456429491,65.58161665574185
