date,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CHAOSHANG SECURITIES LTD,NANYANG COMMERCIAL BANK LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,CMB WING LUNG BANK LTD,FUTU SECURITIES INTERNATIONAL,HAITONG INTERNATIONAL SECURITIES CO LTD,LONG BRIDGE HK LTD
2024-06-06,4.0745151936176285,16.74478713262513,15.034322184258498,0.876855655655782,4.608676305021903,0.770556656408772,4.074949671645205,1.1627224488003192,52.181601072070585,0.4710136798961803
2024-06-07,4.1338954189710835,16.689513009148328,14.984694262791306,0.9290758458940319,4.301552273153337,1.540602622214219,3.921743311618416,0.7927654596055538,51.93848919512348,0.7676686014802383
2024-06-11,4.031729552964807,16.70661319900159,15.000047683627876,0.9300277833977904,4.261625721668063,1.5717371019530346,3.925761556797151,0.8024445228575214,51.991705728490366,0.7783071492417948
2024-06-12,4.022505292738998,16.713314836491314,15.006064754874265,0.9304008517740949,4.177292849699931,1.5575836717173634,3.927336324256682,0.8427815342712167,52.00270557413794,0.8200143100381854
2024-06-13,4.017058424362553,16.707057612931134,15.000446701074143,0.9300525231398842,4.204300460403585,1.5767050375073237,3.9258659862885827,0.8355694331302285,51.9832365126325,0.8197073085300673
2024-06-14,4.005667285449274,16.71296892020858,15.00575417362876,0.9303815952228216,4.223528357084872,1.5634648766755541,3.927255039987486,0.9620185117552925,51.84502160692986,0.8239396330574988
2024-06-17,4.008116467898224,16.723187719532714,15.014929131790868,0.8757245831984901,4.228083098846899,1.564420824951492,3.9296562788900355,0.9596481890883455,51.87672117355299,0.8195125322499384
2024-06-18,4.022988460404791,16.723517566277092,15.015225284986913,0.8757418559163226,4.203511598609165,1.5782584224275753,3.9405819407196923,0.9429017887855811,51.877744385626855,0.8195286962460181
2024-06-19,4.023504295591147,16.72566188731734,15.017150565561115,0.8758541451927877,4.194187358457828,1.5745155007640839,3.941087209586295,0.9390774004933031,51.884396248093346,0.8245653889427597
2024-06-20,4.026443109664466,16.737878504208712,15.028119266022447,0.8764938791905587,4.207121267981844,1.5361838388268312,3.8946136924294534,0.9456855694284619,51.922293211207474,0.8251676610397601
2024-06-21,4.044775585832026,16.727971771189303,15.019224496872653,0.8838667719204681,4.290453063004786,1.5244235669501065,3.840026269783128,0.9530175093218352,51.891561700253476,0.8246792648722224
2024-06-24,4.054866636873314,16.72483708338225,15.016410014606318,0.883701142373091,4.301484349652768,1.5340006381584679,3.839306679644449,0.9390310911310491,51.881837637589115,0.8245247265891786
2024-06-25,4.068530857384257,16.728301806683003,15.01952081953744,0.8838842102214423,4.282645888442922,1.4652649683620749,3.8894259274648313,0.9451444886307632,51.89258549784345,0.8246955354298279
2024-06-26,4.100372237240716,16.721373794993653,15.013300498012361,0.8835181503421305,4.285802581182499,1.4646581301458523,3.88781512508921,0.9477112659529261,51.87109422855178,0.8243539884888629
2024-06-27,4.1110842318680305,16.72483708338225,15.016410014606318,0.883701142373091,4.28669024570679,1.4590438448321787,3.888620359464376,0.9232507135886725,51.881837637589115,0.8245247265891786
2024-06-28,4.110557194444473,16.722692973811956,15.0144849239006,0.8835878526550986,4.306849786041568,1.4608290909940072,3.888121841715807,0.913270882080231,51.87518643112002,0.8244190232362305
2024-07-02,4.032834932847865,16.735731049751777,15.026191172107259,0.8842767539905751,4.310207680291002,1.4619680463436815,3.8911532690053576,0.9169436742551823,51.91563162862145,0.8250617927858491
2024-07-03,4.033870016492836,16.740026509839943,15.030047854809977,0.8845037160212369,4.311313955541685,1.462343280946495,3.892151988064254,0.8915126182352444,51.92895650358208,0.8252735564662433
2024-07-04,4.033949660320175,16.74035702117907,15.030344604713013,0.8845211794647667,4.3084375107109985,1.4623721531251477,3.8922288338425384,0.8925174088773389,51.9299817772842,0.8252898504827512
2024-07-05,4.034308096465289,16.74184448372664,15.031680124298905,0.8845997734950687,4.301909400712877,1.4625020920389733,3.892574677399495,0.8906221603458722,51.93459600999692,0.8253631815199525
2024-07-08,4.045299133887462,16.746473835902293,15.035836592312615,0.8848443776000697,4.273472452463908,1.462906494149401,3.8936510282800216,0.8790178353814978,51.94895664602267,0.8295416040000654
2024-07-09,4.045139342869419,16.74581234313889,15.03524267044017,0.8848094258748138,4.287128795783062,1.4628487087272941,3.8934972274259643,0.8691080086076157,51.94690464037514,0.829508836757638
2024-07-10,4.038805863122418,16.740026509839943,15.030047854809977,0.8845037160212369,4.325134326104516,1.462343280946495,3.892151988064254,0.8688077237391636,51.92895650358208,0.8292222337699097
2024-07-12,4.038965348830451,16.740687545569536,15.030641366334208,0.8845386435978989,4.324317910138455,1.4624010264439147,3.8923056826553344,0.8658804065845056,51.93100709147267,0.8292549783730301
2024-07-15,4.038486929488825,16.738704594981407,15.028860972365548,0.8844338691423235,4.340586243831469,1.4622278036316751,3.8918446352926384,0.8608423853560494,51.92485581358913,0.8291567523209281
2024-07-16,4.047958272738485,16.737052494970673,15.027377632885312,0.884346576054832,4.332261879024863,1.481823361562413,3.891460512583068,0.8400305478574415,51.9197308617531,0.8379578605698129
2024-07-17,4.04241638428332,16.71413850432506,15.15258084034398,0.8831358545626642,4.326330762527489,1.479794659874616,3.8861328785919627,0.8388804975650486,51.84864975427336,0.8279398636524977
2024-07-18,4.041380711365778,16.709856317894122,15.148698727242463,0.8829095938809005,4.350842494801377,1.4794155343449664,3.885137245734354,0.8386655751696812,51.83536605530301,0.8277277442633442
2024-07-19,4.041540011118004,16.71051497298289,15.14929584593188,0.882944395670088,4.358897424762594,1.479473848704561,3.8852903868128155,0.8268734848289853,51.83740925824748,0.8277603709407074
2024-07-22,4.041420535126529,16.710020976798525,15.148848002501811,0.8829182940709948,4.359753966934158,1.479430112503893,3.8851755298721806,0.8288198405615108,51.835876840938845,0.8277359006915576
2024-07-23,4.041022332833627,16.7083745337695,15.147355382281521,0.8828312998851413,4.368192124269856,1.4792843438421392,3.8847927224432386,0.8297234795014258,51.83076943753123,0.8276543436423198
2024-07-24,4.041181604334021,16.709033072045695,15.147952395071856,0.8828660955022268,4.369349632355245,1.4793426478596743,3.8849458363621094,0.827785498695782,51.83281227811338,0.8247309396600044
2024-07-25,4.0411019670144865,16.708703796418874,15.14765388279419,0.8828486973508352,4.371234172424528,1.4793134952764246,3.8848692778940084,0.8277691859870944,51.831790837693745,0.8247146871458136
2024-07-26,4.041022332833627,16.7083745337695,15.147355382281521,0.8828312998851413,4.373118638220108,1.4792843438421392,3.8847927224432386,0.827752873921325,51.83076943753123,0.8246984352721688
2024-07-29,4.04122142417085,16.70919771472589,15.148101655622783,0.882874794835072,4.368407334466593,1.4793572245821824,3.884984116727715,0.8277936552912322,51.83332301342036,0.8247390661573163
2024-08-05,4.041540011118004,16.71051497298289,15.14929584593188,0.882944395670088,4.39831458528358,1.4548381233789447,3.8774069547086185,0.8229317687768868,51.83740925824748,0.8248040839016335
2024-08-06,4.041579838018312,16.71067964486838,15.149445132959533,0.8829530965460728,4.397372489254875,1.4548524599171813,3.8774451641782304,0.8229398782652069,51.83792008415173,0.824812211840472
2024-08-07,4.035623049041599,16.70845684821525,15.147430006306758,0.8828356491872827,4.396787566016598,1.454658940488443,3.8739734769370613,0.844507181828594,51.831024783797886,0.8247024981805309
2024-08-08,4.036599341283097,16.704342119219973,15.14369970553649,0.8826182365634377,4.41639115055434,1.4543007070875347,3.8887804879586443,0.8305082982663329,51.81826055174042,0.8244994017897291
2024-08-09,4.0370765552192625,16.706316936183413,15.145490020584775,0.8827225812573721,4.428735441579606,1.4544726370974568,3.889240226487699,0.8059769461235001,51.824386598442715,0.825582057024194
2024-08-12,4.039126503574151,16.70664611774112,15.145788447581953,0.8827399744383725,4.422911500273334,1.454501296051441,3.8765092489080817,0.8168300366147931,51.82540774705212,0.8295391277646313
2024-08-13,4.038251236080356,16.703025833933648,15.142506397295996,0.8825486871379087,4.446577751987744,1.454186109660772,3.8756692201216683,0.8186230065628526,51.81417732514938,0.8244344320696759
2024-08-14,4.038330790177166,16.70335488580698,15.142804706724869,0.8825660734666911,4.446665350172274,1.454214757324274,3.8757455713307234,0.8166691199902161,51.81519807146705,0.8244506735397551
2024-08-16,4.038119978672959,16.70248292668532,15.142014212433045,0.882520001192978,4.445448267170008,1.4541388434835414,3.8709139570183604,0.8274609966542642,51.81249318164654,0.824407635042994
2024-08-19,4.0381597527438275,16.70264744030629,15.142163355982408,0.8825286937066367,4.4435221231623165,1.4541531662430727,3.870952084168337,0.8274691468559658,51.81300351660105,0.8254007202300909
2024-08-21,4.037722281053283,16.700837968700494,15.140522938513204,0.8824330854733747,4.448949886900836,1.4539956314047062,3.870532726823417,0.8273795034667211,51.80739038496971,0.8302355926942577
2024-08-22,4.037801814310281,16.70116693437614,15.140821169797613,0.8824504672476736,4.447067764828999,1.454024271563731,3.8715938446085882,0.8273958008200565,51.80841086389497,0.8292670685519433
2024-08-23,4.0348471810494075,16.70116693437614,15.140821169797613,0.8824504672476736,4.447067764828999,1.454024271563731,3.874548477869462,0.8273958008200565,51.80841086389497,0.8292670685519433
2024-08-26,4.034588898554079,16.70009784331094,15.139851961077285,0.8823939789846844,4.446290687521208,1.4539311951719183,3.876270085985354,0.8322669103124517,51.80509445436656,0.8292139847155181
2024-08-28,4.033953267112221,16.697466817563775,15.137466745092832,0.8822549617585799,4.463314066302878,1.4537021348128119,3.8736900778534866,0.8321357903818928,51.79693279336178,0.8290833457597369
2024-08-29,4.033873827264024,16.697137997634183,15.137168645937813,0.8822375876851606,4.46322617113692,1.4536735073426192,3.8736137940367517,0.834088683625111,51.795912766552924,0.8290670187844924
2024-08-30,4.034112156195529,16.698124496277565,15.138062978627397,0.8822897119584051,4.457581676985386,1.4537593931359278,3.873842654500942,0.8341379631696036,51.79897296750976,0.8291160016394834
2024-09-02,4.033556099156639,16.695822847413353,15.13597636671665,0.8821680982338286,4.462874625088404,1.4535590087360633,3.8831543149086487,0.8340229866226296,51.79183306102957,0.8270325920942142
2024-09-03,4.033516386662442,16.69565846820264,15.135827345019951,0.8821594128220925,4.462830685726141,1.4535446976784556,3.8831160831996043,0.83499932814109,51.791323143026865,0.8270244495207117
2024-09-04,4.052182996182414,16.695494092228703,15.135678326257619,0.8821507275813798,4.462786747229082,1.4436849546751744,3.883077852243376,0.8271147614298183,51.79081323506489,0.8270163071075436
2024-09-05,4.059050108129593,16.71972511412233,15.15764550799375,0.7629452423413037,4.417993265889158,1.4457802482646298,3.9242085581908532,0.8184554738530837,51.86597988317098,0.8282165980443204
2024-09-09,4.06563122518356,16.7184064034865,15.156450000997726,0.762885067667452,4.417644811912254,1.4456662173354462,3.9248849441546043,0.8183909210012302,51.86188913294375,0.8281512753174718
2024-09-10,4.06563122518356,16.7184064034865,15.156450000997726,0.762885067667452,4.417644811912254,1.4525674779630917,3.919955472277715,0.8164191322504742,51.86188913294375,0.8281512753174718
2024-09-11,4.099005995974088,16.713792553946856,15.152267211192758,0.7626745310389413,4.411497544262917,1.452166606753973,3.918873665536408,0.8142225770112036,51.8475765873861,0.8279227268967573
2024-09-13,4.084221661565217,16.713792553946856,15.152267211192758,0.7626745310389413,4.426281878671788,1.452166606753973,3.918873665536408,0.8142225770112036,51.8475765873861,0.8279227268967573
2024-09-16,4.085026920286,16.71708790085177,15.155254682569808,0.7628249024849914,4.382792831109975,1.4524529207498864,3.918660507074102,0.8153689284638619,51.85779902795326,0.8527313784563421
2024-09-17,4.085349112691119,16.7184064034865,15.156450000997726,0.762885067667452,4.383138508774026,1.4446803229600682,3.9189695779023372,0.8154332378750964,51.86188913294375,0.8527986347019203
2024-09-19,4.060021285441301,16.71560483395274,15.153910174680671,0.7627572279971055,4.426761821337299,1.441481044664729,3.918312860658587,0.8152965924998786,51.853198430908435,0.8526557278592611
2024-09-20,4.0264478354198845,16.67861349350422,15.120374837134326,0.7610692596237985,4.662852415982792,1.4382910723841582,3.9096417029917085,0.8134923554340188,51.73844821184328,0.8507688156818115
2024-09-23,3.9463201234250795,16.69330819952944,15.133696655720112,0.7612475931562099,4.681726840698255,1.4395582799068714,3.883553866423088,0.8250376410503292,51.784032413849665,0.8515183862409434
2024-09-24,3.946164736982135,16.69265090014648,15.133100766076495,0.7612176190152378,4.68351124871544,1.4395015972674678,3.883400951402914,0.8269739062908331,51.781993416417514,0.8514848576854787
2024-09-25,3.9464366712881693,16.69380120803805,15.134143603750353,0.7612700753111008,4.682849550942208,1.4396007948159684,3.883668560591368,0.8162020166047248,51.78556176730586,0.856465751352202
2024-09-26,3.976976568585645,16.706300477446046,15.14547509954362,0.7618400665099284,4.650889277102541,1.4406786774353986,3.9023392952909437,0.7360283378890049,51.82433554206857,0.8551366581283045
2024-09-27,3.9715911710281437,16.833800821883507,15.2610634247068,0.7676543322725614,4.0274305040041325,1.436783263694157,3.932121448732583,0.682083656672025,52.219852229965845,0.8676191470402413
2024-09-30,3.947701241688504,16.841993148551357,15.268490364005704,0.768027918435574,4.009526843554034,1.43748248771205,3.92807595826902,0.6863883285022957,52.245265509625106,0.8670481996563509
2024-10-02,3.940910401514339,16.82995819189109,15.257579801450685,0.7674791008086627,4.0969767258414596,1.4483649628412285,3.905419579524273,0.6849053762680177,52.20793207167828,0.8604737881819612
2024-10-03,3.9274175348563394,16.83806318073218,15.264927562664518,0.7678487041954863,4.077104838823066,1.4371470606715857,3.91027920738393,0.6802704606806255,52.233074422124595,0.8638670278676751
2024-10-04,3.9629042914281953,16.79908048494861,15.229586916834506,0.7660710168140947,4.1320580818342565,1.4140068095817901,3.8398059019941857,0.8626595647765599,52.112146852950936,0.8816800788368606
2024-10-07,3.9879040655661093,16.750129525638453,15.185209315920906,0.7638387570659283,4.246451582263389,1.4098865251494281,3.9718430049300144,0.7692714651531681,51.96029690006516,0.9551688582474495
2024-10-08,3.932483862336949,16.73706901435647,15.173369013594511,0.8866175372179005,4.23327056440436,1.4186571491930862,3.9638110811183096,0.7805155832482642,51.919782106263746,0.9544240882664031
2024-10-09,3.954421349187892,16.71298539208783,15.15153546032705,0.8853417486168741,4.353332707033467,1.4560387758200366,3.9314968817796454,0.7488396533442067,51.84507270407123,0.9609353277317736
2024-10-10,3.944421588235556,16.720730770779596,15.158557208814758,0.8857520467744919,4.311964809247682,1.4567135548283376,3.8672547673732924,0.8241250814807085,51.86909951388255,0.961380658583023
2024-10-14,4.029314205454123,16.729308495376355,15.166333539335472,0.8901525861423634,4.168169327364283,1.4574608479856153,3.8731848158022433,0.8284940062533046,51.89570833001692,0.9618738462693165
2024-10-15,4.0301292593679605,16.73269251748774,15.169401401229457,0.890332647143381,4.1492777323177155,1.4577556646982979,3.87347491928098,0.8286615948919555,51.906205848460274,0.9620684151222393
2024-10-16,4.087760387466382,16.726255796525702,15.16356604604805,0.889990154576386,4.143736161900838,1.4571948962245638,3.8700121590232,0.8283428259040774,51.871443245042784,0.9616983272880155
2024-10-18,4.095534095402717,16.725777366360205,15.16313231434496,0.8899646977053371,4.146477990599968,1.4334813181979957,3.8777920953302014,0.8362097647285657,51.86995953802084,0.9616708193092137
2024-10-21,4.091989849710507,16.729836642816572,15.166812343360064,0.8901806884282351,4.214570976317188,1.4338292181393941,3.878733219309701,0.7456484144010418,51.88254816101475,0.9658504865025404
2024-10-22,4.08989167156181,16.72125837674934,15.159035521957028,0.8897242460279724,4.19663294345866,1.4330940185800218,3.876744389037808,0.816262585461549,51.855945253175705,0.9614109939901064
2024-10-23,4.088000166923962,16.721588147388967,15.15933448299977,0.8897417928493356,4.196715707943179,1.4331222815444773,3.876820844795386,0.8162786834984818,51.856967937464724,0.9614299545917125
2024-10-24,4.089411540219343,16.727361239855682,15.164568210737398,0.8900489742962379,4.1222100865956595,1.433617063940416,3.878159308882446,0.8579902447554778,51.874871444494545,0.9617618862227996
2024-10-25,4.089250191092081,16.726701256112076,15.163969887525845,0.8900138571103515,4.122047443390561,1.4335605000901357,3.878006294784032,0.8619019265687967,51.87282470374661,0.961723939579511
2024-10-30,2.7418657824099055,10.848013210959879,13.280609359119655,13.677870666317668,3.3779524003102726,2.1793091475480706,2.5248889368091385,0.7162875363943974,49.64306992880059,1.0101330313304213
2024-10-31,2.760288302227394,10.839969216657872,13.270761551605556,13.667728282494584,3.4317006590280514,2.177693151141699,2.5281306023443575,0.7080855232432557,49.6062587114951,1.0093839997621261
2024-11-01,2.7698079050259916,10.837198190874185,13.267369141378765,13.664234395499312,3.461499061272408,2.1771364665469215,2.530040639387768,0.6900103862955438,49.59357784320347,1.009125970515633
2024-11-04,2.7654377257347926,10.820099351989931,13.24643599949368,13.642356049151683,3.3512518269313856,2.173701399196961,2.526048762843521,0.9518055854685237,49.515329519024185,1.0075337801653363
2024-11-05,2.7657024315424708,10.821135044499464,13.24770393928761,13.643661886141976,3.342000674859466,2.1739094644081827,2.5288430695979867,0.9493441765535894,49.52006909249958,1.0076302206096681
2024-11-06,2.7576058983141456,10.809408793378292,13.233348152899934,13.628877022554992,3.4658665919522194,2.171553721855344,2.5261027056012164,0.9342918061097877,49.466406998520675,1.006538308813395
2024-11-07,2.751992386273271,10.787404653318445,13.206409728071792,13.601133440589027,3.4995242502231996,2.167133205141011,2.5209604523288953,1.0952416739781379,49.365710857902926,1.0044893521732967
2024-11-08,2.752202480495391,10.78822819171217,13.20741793957436,13.602171786321524,3.497246660014937,2.1672986496993736,2.521152908975167,1.0902357816668644,49.369479564049726,1.0045660374904963
2024-11-11,2.752132445523856,10.787953664943274,13.20708185196961,13.60182565346225,3.497157665992142,2.1672434987065543,2.521088753494795,1.092752726757451,49.368223264732904,1.0045404744171618
2024-11-12,2.762606295564743,10.779176179394192,13.196336072584414,13.590758695647779,3.5426219837704456,2.165480147742872,2.5190375007003323,1.1122045638691656,49.328055418285985,1.0037231424400772
2024-11-13,2.7626414172700935,10.779313217759125,13.196503840908115,13.590931478365018,3.5426670220104888,2.165507678034037,2.5190695258546256,1.1109473785729176,49.32868253820195,1.0037359030236317
2024-11-14,2.7624307004322977,10.77849103983163,13.195497294947451,13.589894847955467,3.542396809746394,2.1653425067862284,2.518877387142248,1.1184900108996365,49.32492005786986,1.0036593443887885
2024-11-18,3.058117528594846,10.745434088225204,13.155027537734698,13.548215498344735,3.5315325023514346,2.1587015380092773,2.511152149204806,1.1175943312158245,49.17364364178172,1.0005811845374522
2024-11-19,3.0582725621301976,10.745978835972801,13.15569444160865,13.548902335173855,3.5317115360098637,2.1588109749841737,2.5112794539247383,1.1125814143506032,49.176136536102696,1.0006319097424174
2024-11-20,3.0607297662170647,10.74570645519508,13.15536098121959,13.54855890805459,3.531622016911645,2.158756255109764,2.5112157999513616,1.1125532134956095,49.17489005734823,1.000606546497063
2024-11-25,3.0585051419087415,10.746796061163536,13.15669492421367,13.549932721001348,3.5319801205360095,2.158975151253058,2.506400475531798,1.110131045655988,49.17987635154193,1.0007080071939178
2024-11-26,5.829151839481655,20.48213199647281,25.07511639202842,25.824581480410796,6.731539579425506,4.11475325049411,4.77690514304841,2.1157794826569494,3.1428088222146386,1.9072320137667105
2024-11-27,5.829363068232755,20.482874199675024,25.07602502945373,25.820685726789765,6.7040021001777745,4.1149023552376685,4.777078241937455,2.1158561513507887,3.1429227069787937,1.9362904201662483
2024-12-03,5.826266579979989,20.47199394078571,25.062704943533376,25.806970085973518,6.700441014085394,4.132032498763599,4.774540714855069,2.114732233756274,3.1412532238590085,1.9690647644080608
2024-12-04,5.961046307772571,20.470511164632217,25.060889664506824,25.80510090019962,6.699955704536049,4.100347103862035,4.779023530193719,2.0324923053923927,3.1410257044788295,1.9496076144257437
2024-12-05,5.961370142037848,20.471623226609356,25.06225109912295,25.806502764144128,6.700319680106939,4.100569855510522,4.779283150987409,2.0289810492662963,3.1411963409239623,1.9479026912905877
2024-12-09,5.961370142037848,20.471623226609356,25.06225109912295,25.806502764144128,6.647201832681629,4.100569855510522,4.7985987318693395,2.062783315809675,3.1411963409239623,1.9479026912905877
2024-12-10,5.961658024257243,20.472611827583407,25.063461387411973,25.807748993301782,6.642693706180037,4.100767877294551,4.798830462364176,2.0628829302648986,3.141348033329002,1.9479967580129307
2024-12-11,5.96597959649529,20.48745230829438,25.081629749045682,25.826456884818228,6.488032199613867,4.103740500772967,4.797476478446801,2.296344495506271,3.14362517878009,1.8092626082264247
2024-12-12,5.9662273042540725,20.488302948296138,25.082671139514968,25.827529200545886,6.512465731386458,4.094926053809536,4.7976756699001175,2.2771085211480186,3.14375570224818,1.8093377288966321
2024-12-13,6.023129681834978,20.48459050316532,25.078126202797918,25.822849296833823,6.506453729864092,4.0941840602765485,4.787142431404569,2.1643529831526496,3.1431860591411476,1.8959850515289538
2024-12-16,6.022838661043036,20.4836007450054,25.07691449783165,25.821601608929107,6.448158710132591,4.093986240745752,4.786911130062058,2.227060774244195,3.1430341891757854,1.8958934428304277
2024-12-17,6.0240029129791575,20.487560351624186,25.081762020386904,25.826593084105326,6.449405179062808,4.094777633588147,4.787836469568041,2.208160660825876,3.1436417571094437,1.8962599307501147
2024-12-18,6.058709884080373,20.490531061343006,25.08539889236777,25.830337957080058,6.450340347053395,4.095371379036787,4.788530709003491,2.160147293117759,3.1440975872307493,1.8965348896866112
2024-12-20,6.05783149453145,20.487560351624186,25.081762020386904,25.826593084105326,6.454237833570277,4.094777633588147,4.787836469568041,2.164666770258643,3.1436417571094437,1.901092585257585
2024-12-23,6.059881466475309,20.49449334802015,25.090249695966975,25.835332810734513,6.456421949534836,4.096163307533151,4.779788095066866,2.141227844728966,3.1447055663965515,1.9017359155426836
2024-12-27,6.05021288671698,20.49449334802015,25.090249695966975,25.835332810734513,6.480593398930659,4.096163307533151,4.881308182529322,1.9236848001665605,3.1447055663965515,2.0032560030051396
2024-12-30,6.059000175685131,20.52425941388872,25.12669060779763,25.872855876326916,6.490005769693102,4.102112547885182,4.888397762077284,1.7763981009206533,3.1492729158517,2.011006829873681
2025-01-02,5.970918967166383,20.571067154366084,25.183994678522293,25.931861655724138,6.53392102678977,4.111467848638221,4.89469391698381,1.7998587734996616,3.1564551652262045,1.8457608130834413
2025-01-03,5.971614400209948,20.57346306694155,25.186927858852602,25.934881940135245,6.532255573971502,4.1119467113753005,4.89089637637568,1.7952154856401534,3.1568227976182195,1.8459757888797956
2025-01-08,5.971614400209948,20.57346306694155,25.186927858852602,25.934881940135245,6.532255573971502,4.1119467113753005,4.8860434589312245,1.7952154856401534,3.1568227976182195,1.850828706324251
