date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,BNP PARIBAS,DBS BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-05-09,1189.44047,933.7904347058825,332.67645529411766,423.61545352941175,230.4520288235294,179.58340470588234,164.31390823529412,86.12392764705884,74.72510764705882,69.34961470588236,3684.0708052941172
2024-05-10,1198.3572894117647,926.7998464705884,332.74724588235296,423.12783882352943,229.89093705882354,179.00913470588236,164.52264588235295,86.3027511764706,73.70666176470588,69.2835911764706,3683.7479423529408
2024-05-13,1210.3307964705882,918.9494935294117,332.62677529411764,423.71303058823526,230.22493411764705,178.99287294117647,167.58741352941175,86.34181,73.13223705882353,69.23111882352941,3691.1304823529413
2024-05-14,1212.2066111764707,913.63467,332.6255829411765,422.7721588235294,230.91853294117647,183.55380823529413,172.97519,86.39484823529412,74.44634470588235,69.06679823529412,3698.5945452941173
2024-05-16,1214.0830035294118,913.6525523529413,332.79771,421.9695570588235,232.38769588235294,185.49711470588235,173.4478082352941,86.3447305882353,75.50068764705883,69.05315117647058,3704.7340111764706
2024-05-17,1213.5848988235293,913.7477041176471,332.8330805882353,420.9661117647059,244.68936235294117,186.2888982352941,169.64089235294117,86.35482764705881,65.72289117647058,68.84485529411765,3702.6735223529413
2024-05-20,1209.9547652941176,913.91241,332.83401000000003,419.6345652941177,245.91874588235294,186.58901529411764,169.59290470588235,86.27200411764706,66.7927788235294,68.81102647058823,3700.3122258823532
2024-05-21,1201.2427023529413,912.7597017647058,332.56628411764706,419.04021117647056,246.1640917647059,186.4841494117647,171.34181764705883,85.98071,66.28576588235295,69.4451205882353,3691.3105547058826
2024-05-22,1203.7301647058823,912.252878235294,331.95821764705886,418.38386529411764,247.50063235294118,186.4748076470588,172.3548905882353,85.88729823529412,65.12594235294118,69.43916176470589,3693.1078588235296
2024-05-23,1204.8248229411765,912.0827605882353,331.83870529411763,418.0950076470588,250.64915470588235,186.46927588235295,172.40145705882352,85.98612176470589,64.53706411764706,69.43086000000001,3696.3152299999997
2024-05-24,1204.241878235294,912.1154664705882,331.78124941176475,417.7109176470588,253.25143411764705,186.2631294117647,172.51766470588234,85.98635705882353,66.71274294117647,69.33627117647059,3699.9171111764704
2024-05-27,1205.507742352941,912.088878235294,331.7931658823529,417.5269364705882,249.54346764705883,193.2048205882353,171.80535882352942,85.98635705882353,66.20523647058823,69.34297176470588,3703.004935294118
2024-05-28,1208.6767076470587,911.9420547058824,331.7492741176471,416.53661117647056,250.42393529411763,186.28814411764708,170.70659235294116,85.98521117647059,65.83715647058823,69.32443235294117,3697.470119411765
2024-05-29,1210.392094117647,912.1427605882353,331.52996411764707,417.1749152941176,250.59518,186.3520794117647,170.58021529411764,85.98521117647059,65.23469235294118,69.28812705882353,3699.2752394117642
2024-05-30,1212.657052352941,912.0924076470588,331.40990529411766,417.0499105882353,252.13301529411766,184.09327411764707,169.99453647058823,85.93909352941176,65.41272411764706,69.2831105882353,3700.0650299999998
2024-05-31,1215.575127647059,912.0058194117646,331.50780000000003,416.96212294117646,254.31415294117645,184.70652352941178,170.03792823529412,86.10874058823529,63.341329411764704,69.28446764705882,3703.8440123529413
2024-06-03,1217.2918205882352,911.9371135294118,331.5094317647059,418.60876941176474,249.43556588235296,183.96202470588236,171.0988288235294,86.10756411764706,63.50197823529412,69.29082058823529,3702.743917647059
2024-06-04,1196.9395029411764,911.9797017647059,331.53472411764704,418.49192176470586,247.54377,184.48846470588236,171.0857605882353,86.10756411764706,64.83260470588236,69.29070823529412,3682.2947229411766
2024-06-05,1197.7982947058824,912.0853488235294,331.41478941176473,418.16613647058824,249.35123058823527,185.03134647058823,171.50834176470588,86.01164647058823,64.66473470588235,69.27682588235294,3685.3086952941176
2024-06-06,1199.7005929411764,912.2041723529412,331.3066135294118,418.0992417647059,249.97822764705884,185.77674117647058,171.83099529411766,86.01164647058823,64.69256882352941,69.28385529411764,3688.8846552941177
2024-06-07,1201.5988776470588,911.9825252941176,331.54267000000004,418.1439976470588,249.97343352941175,185.03083764705883,172.20324823529413,85.94352882352942,64.78723411764706,69.24254470588235,3690.448897647059
2024-06-11,1202.7673335294119,911.8606429411765,331.57425764705886,417.9701023529412,247.73883529411768,184.93585705882353,160.44787647058823,85.89388176470588,69.54353823529412,69.23530588235293,3681.96763117647
2024-06-12,1195.45369,911.4651135294117,331.5732194117647,417.74575529411766,251.94532705882352,187.9574982352941,160.69432294117647,83.95764647058823,68.61727235294117,69.23295294117648,3678.642798235294
2024-06-13,1197.5725870588235,911.4874664705882,331.34227588235296,417.74684352941176,247.04126647058823,188.25372117647058,160.0681117647059,83.97171647058823,68.76011117647059,69.22942176470588,3675.4735217647058
2024-06-14,1200.0376258823528,911.5865252941177,331.31003764705883,418.0390623529412,246.69184705882353,188.33709000000002,159.12388823529412,83.89806941176471,69.0424611764706,69.23849411764705,3677.3051011764705
2024-06-17,1202.9805529411765,911.4288782352942,331.34636,418.11529294117645,248.80427764705883,184.87201411764707,158.79436176470588,83.79901058823529,69.12687294117647,69.24037647058825,3678.5079976470593
2024-06-18,1189.8751635294118,911.3667605882354,331.33440352941176,418.1457852941176,245.10110470588234,184.81534117647058,158.64075647058823,83.74842235294118,68.67384764705882,69.24531764705883,3660.946902941176
2024-06-19,1191.9897305882353,911.4615841176471,331.3384735294118,418.15314294117644,246.4559094117647,184.19966470588236,158.0924088235294,83.74818705882353,68.47714176470589,69.24226470588235,3663.1585076470587
2024-06-20,1193.7011476470589,911.5479370588234,331.30834999999996,418.0840505882353,244.9061782352941,183.5182317647059,157.69146999999998,83.76936352941176,68.5440711764706,69.21778647058824,3662.2885864705886
2024-06-21,1194.8045841176472,911.7258194117647,331.32186352941176,417.8692547058824,243.62179176470588,184.4155235294118,159.14897823529412,83.92795176470588,68.77787176470588,69.19778647058824,3664.8114252941177
2024-06-24,1196.6147994117646,911.1987605882354,331.31650705882356,417.79479529411765,243.58102470588236,183.76819235294118,158.09170470588236,83.87830470588236,68.67876000000001,69.17095352941176,3664.0938023529416
2024-06-25,1199.2342017647059,910.4738194117648,331.33063411764704,417.88537529411764,244.87372,183.3515923529412,158.73320294117647,83.87830470588236,68.14685941176471,69.17165941176471,3667.0793694117647
2024-06-26,1198.3160282352942,909.1380547058824,331.3199517647059,418.21539235294114,247.71365588235295,183.42063529411766,157.61306411764707,83.87639411764705,68.61961352941177,69.17165941176471,3667.4044494117643
2024-06-27,1196.2578035294118,907.790995882353,331.3231558823529,418.24046529411766,245.73687999999999,183.38047764705883,157.48879117647058,83.87639411764705,70.13781,69.14636,3663.379133529412
2024-06-28,1200.89916,906.7537805882353,331.32012647058826,418.1348064705882,244.61491529411762,183.3892411764706,158.0413629411765,83.80486470588235,67.29531647058823,69.12541647058823,3663.3789905882354
2024-07-02,1201.5058735294117,905.8093100000001,331.3328323529412,418.15911705882354,244.0922505882353,183.51416529411765,158.43464,83.80486470588235,65.69797176470588,69.12659294117647,3661.477618235294
2024-07-03,1185.6589323529413,904.8223099999999,331.3086558823529,418.0259988235294,236.81941235294119,183.45237647058823,157.6874405882353,83.73215294117648,70.08311352941176,69.11963705882353,3640.71003
2024-07-04,1184.4131905882352,903.1717217647058,331.30826411764707,417.90496705882356,237.3453611764706,183.3391205882353,157.18744352941175,83.73215294117648,69.65794,69.10960588235294,3637.169767647059
2024-07-05,1184.9033123529412,902.043015882353,331.2554929411765,417.88223764705884,237.8864305882353,183.17246058823528,156.97122529411763,83.72697647058823,69.46013823529412,69.12231176470588,3636.423601764706
2024-07-08,1185.8398347058824,900.6206035294118,331.26386882352944,417.62517647058826,241.64932588235294,183.15899647058825,163.13242823529413,83.79285882352941,70.24832235294117,69.05648411764706,3646.387899411765
2024-07-09,1182.581417647059,898.9182505882352,331.2794329411765,417.9081935294118,244.1133023529412,183.15291823529412,162.62511882352942,83.95568235294118,68.74777823529412,69.06850352941176,3642.3505982352945
2024-07-10,1182.5044052941178,896.9408388235295,331.25485000000003,418.48433529411767,242.50422117647057,183.30180764705884,158.79580705882353,83.95634117647059,70.2711905882353,69.09007647058823,3637.1038735294123
2024-07-11,1180.3189123529412,894.2662505882354,331.25656000000004,418.71337000000005,240.6364782352941,183.4210005882353,159.28230352941176,83.95634117647059,71.04560588235293,69.11027235294117,3632.0070947058825
2024-07-12,1180.917401764706,892.8664858823529,331.2420888235294,418.81316764705883,244.5531029411765,183.1944911764706,158.9381682352941,83.90645882352942,69.30134411764706,69.11004823529412,3632.842757647059
2024-07-15,1182.152415882353,891.7116623529412,331.24554,418.91153294117646,242.3239705882353,183.17432647058826,158.91593705882352,83.80528235294118,69.67416882352941,69.10557764705882,3631.020414117647
2024-07-16,1165.6925547058825,889.5401329411765,331.29098470588235,418.81648705882355,242.35854058823531,183.11677411764705,159.0362076470588,83.70768,71.11125,69.80511,3614.475721764706
2024-07-17,1167.6547347058824,888.8114270588236,331.30289588235297,418.8588876470588,242.2736394117647,183.17713,159.02106529411765,83.68462117647059,71.12739647058824,69.81475705882353,3615.726554705882
2024-07-18,1169.455658235294,888.1994270588235,331.5513429411765,418.7779852941176,242.77136705882353,183.17358235294117,159.00830352941176,83.71144470588236,70.63967117647059,69.87056176470588,3617.159344117647
2024-07-19,1170.8306988235295,887.6269564705883,331.59377117647057,418.8743758823529,242.70230352941175,182.86882470588236,159.29086588235296,83.69732705882353,70.77507411764707,69.88232647058824,3618.142524117647
2024-07-22,1192.6669676470588,887.0455447058823,331.61679823529414,418.7659494117647,241.4088282352941,182.86509235294116,159.37868882352942,83.6641505882353,71.87907764705882,69.81206764705883,3639.1031652941174
2024-07-23,1196.3742711764705,885.0886035294117,331.62032764705884,418.49345529411767,239.33858529411768,182.68317705882353,158.37494999999998,83.67026823529412,71.18739,69.83442058823529,3636.665448823529
2024-07-24,1198.9296035294117,884.3530741176471,331.58377764705887,417.72971117647063,239.60758588235294,182.58457235294117,158.2529511764706,83.67026823529412,70.76771352941176,69.83053823529411,3637.309795882353
2024-07-25,1200.8421305882352,883.5606035294118,331.5443970588235,417.81707117647056,240.65489529411767,181.68097529411764,159.0201276470588,83.67026823529412,70.37441705882352,69.8474794117647,3639.012365294118
2024-07-26,1201.3215823529413,882.7243682352942,331.55827,417.89449529411763,239.79772529411764,181.57032,158.9784217647059,83.67026823529412,66.82312647058824,69.82889117647059,3634.1674688235294
2024-07-29,1202.5632405882354,881.2135447058823,331.5566805882353,417.8879994117647,239.14372294117646,181.46172647058822,158.7936394117647,83.67026823529412,66.65038294117647,69.82442117647058,3632.765626470588
2024-07-30,1204.7109176470587,880.3467211764706,331.58642,417.83403000000004,239.93955764705882,181.40288705882352,158.7430794117647,83.67026823529412,66.17455176470588,69.82912705882353,3634.2375599999996
2024-07-31,1186.3425264705882,879.1208388235294,331.56309705882353,417.67916588235295,240.4790888235294,181.3424688235294,160.6482605882353,83.58956235294117,66.96735588235295,69.79597764705883,3617.5283423529413
2024-08-01,1184.5875888235294,877.9686035294118,331.56219999999996,417.8122811764706,238.29799058823528,181.23611647058823,160.28989588235294,83.33403294117647,68.13524352941175,69.79984823529412,3613.0238011764704
2024-08-02,1179.4882664705883,874.2958976470587,331.56219999999996,416.040474117647,246.92740470588234,181.62579764705882,161.52502470588234,83.2401505882353,69.11939176470588,69.73226529411764,3613.5568729411766
2024-08-05,1179.1526247058823,871.8888388235295,331.56219999999996,415.7921094117647,247.59501470588233,182.55794176470587,163.8564376470588,83.33050352941177,66.17333823529412,69.73704823529413,3611.6460570588238
2024-08-06,1184.3291088235294,867.3937799999999,332.07184294117644,417.95199058823533,239.03476647058827,183.5094111764706,160.81067117647058,83.20626823529412,65.60867588235294,69.82034,3603.7368552941175
2024-08-07,1191.512214117647,861.3074611764706,332.0962523529412,419.5064235294118,238.00179764705885,181.08976705882353,159.58830235294116,82.71262117647059,63.887073529411765,69.85822235294118,3599.560135294118
2024-08-08,1193.6257952941176,859.267931764706,332.10265764705883,419.88615176470586,238.48371882352941,180.75506,156.99896117647057,82.66320941176471,63.95732705882353,69.88635529411765,3597.6271682352944
2024-08-09,1198.3958082352942,857.6444023529411,332.12311764705885,420.21812823529416,238.23716235294117,180.7435905882353,154.09317823529412,82.45403294117646,63.7796805882353,69.89744764705883,3597.5865488235295
2024-08-12,1213.8433235294117,856.0724023529411,332.1051223529412,420.4266158823529,239.18023529411764,179.66962352941175,153.84268470588236,82.50872235294118,63.12534176470588,69.90733,3610.681401764706
2024-08-13,1213.335524117647,855.182045882353,332.12308294117645,420.4076023529412,236.67867823529414,179.9198670588235,154.13136,82.61578117647059,64.16616176470589,69.90944764705883,3608.4695511764708
2024-08-14,1215.1705417647058,854.4116929411764,332.13288,419.50733117647064,234.7947994117647,180.56995647058824,153.8736529411765,82.64636941176471,64.77188352941177,69.90229647058823,3607.7814041176475
2024-08-15,1214.4067935294117,853.9763988235293,332.12390941176466,419.83387117647055,235.3278094117647,180.56266764705882,156.41104117647058,82.64636941176471,65.96537176470588,69.9009305882353,3611.1551629411765
2024-08-16,1213.3825088235294,853.0785164705883,332.12650352941176,419.7743747058824,231.92437411764706,178.88059705882353,159.54328176470588,82.64636941176471,65.08776235294118,69.89466176470587,3606.33895
2024-08-19,1216.265977647059,851.9029870588236,332.1217923529412,419.574584117647,237.92702470588236,178.85094411764706,160.39400411764706,82.64636941176471,63.54557647058824,69.8793405882353,3613.1086005882353
2024-08-20,1200.73131,851.2975752941177,332.1219070588235,419.0739735294118,238.5259652941176,179.1169094117647,161.93213588235292,82.79366352941176,63.28948,69.86759588235294,3598.7505158823533
2024-08-21,1201.05626,851.3775752941177,332.1730394117647,418.81786999999997,240.48171294117648,179.0961005882353,162.83513,82.79295764705881,63.504681764705886,69.8594005882353,3601.9947282352937
2024-08-22,1203.0160670588236,851.8961635294116,331.9403288235294,418.5394782352941,238.80884529411765,179.0707494117647,162.8120811764706,82.66778117647058,63.800451764705876,69.84010647058824,3602.3920529411766
2024-08-23,1203.7611194117646,851.9766341176471,331.93278,418.51071352941176,238.7014588235294,178.96886999999998,163.15919529411764,82.66778117647058,63.9048194117647,69.8523005882353,3603.4356723529413
2024-08-26,1204.4043235294116,852.2855752941176,331.9285317647059,418.38662882352946,238.3804023529412,179.29815764705884,162.8450617647059,82.63327705882352,63.617803529411766,69.85347705882353,3603.6332388235296
2024-08-27,1204.4119217647058,852.5862811764705,331.93164588235294,418.29587588235296,238.3930894117647,179.85541529411765,162.88722764705884,82.63327705882352,63.7632905882353,69.84329529411765,3604.6013199999998
2024-08-28,1205.6647235294117,852.7123988235294,331.72905470588233,417.90915941176473,237.47142529411764,179.77366529411765,162.8638188235294,82.62188176470589,64.06923352941176,69.69098352941177,3604.5063447058824
2024-08-29,1208.429307647059,853.0011047058824,331.80222176470585,417.30093764705884,236.79055,178.86354352941177,163.0200570588235,82.62188176470589,64.16491058823529,69.64967764705882,3605.6441923529414
2024-08-30,1207.5957252941175,853.2585164705882,331.80151588235293,416.0009605882353,240.3941288235294,178.75750647058823,163.56714705882354,82.62070529411764,63.821868823529414,69.6098488235294,3607.427923529412
2024-09-02,1211.5102794117647,853.2883988235294,331.80729,415.31770058823525,240.6745811764706,179.0440011764706,164.22433470588237,82.62070529411764,63.33424176470588,69.44800176470588,3611.2695347058825
2024-09-03,1197.4727888235295,853.563928235294,331.8079994117647,415.79060529411765,237.84628176470588,178.9172005882353,164.06418529411764,82.62070529411764,63.38754352941176,69.30659588235294,3594.777834117647
2024-09-04,1202.4236305882353,853.6055752941177,331.81333,415.63701294117647,239.39086705882352,178.51884,162.4642505882353,82.62323352941176,63.65749176470589,69.29738117647058,3599.4316129411764
2024-09-05,1204.70641,853.5665164705882,331.83529,415.4757776470588,240.59393058823528,177.98122470588237,162.41069705882353,82.62323352941176,63.41510294117647,69.28167058823529,3601.889853529412
2024-09-09,1207.4251676470587,853.1952223529412,331.8343094117647,415.48418588235296,240.31617294117646,178.31709705882352,161.85793235294116,82.62252764705882,62.9805011764706,69.27484705882353,3603.3079635294116
2024-09-10,1207.443434117647,853.100634117647,331.83744352941176,415.40585176470586,240.2620394117647,178.31868647058823,161.79641,82.6248805882353,63.28022941176471,69.27367058823529,3603.34328
2024-09-11,1209.5063705882353,851.7935752941175,331.74508823529413,415.5022835294118,240.15765529411763,178.8280811764706,159.58366235294116,81.15217470588235,64.23236176470589,69.27546470588236,3601.7767176470584
2024-09-12,1210.3275111764706,851.6081635294117,331.75912529411767,415.3725052941177,240.41660352941173,178.4955694117647,159.65008882352942,81.12182176470589,64.40577764705883,69.27403882352941,3602.4312052941177
2024-09-13,1210.2905082352943,851.9034576470588,331.6894041176471,415.43787588235296,241.78392529411764,178.63979705882355,159.38394529411767,81.12182176470589,66.17029529411764,69.30655999999999,3605.7275905882357
2024-09-16,1209.101254117647,851.9443988235294,331.6879411764706,415.2923394117647,242.99544941176472,179.26091647058823,160.92279882352943,81.06017470588235,65.47688411764706,69.2988894117647,3607.041046470588
2024-09-17,1190.864325882353,851.8236929411765,331.7024447058824,415.07618882352944,244.83842529411763,179.0941305882353,161.68091882352942,81.06017470588235,63.860200588235294,69.27959529411764,3589.280097647059
2024-09-19,1190.529365882353,851.8236929411765,331.74871705882356,415.0462505882353,245.6324370588235,179.0670094117647,161.7031711764706,81.04366588235294,63.68736117647059,69.28453647058824,3589.5662076470585
2024-09-20,1190.6144564705883,851.8236929411765,331.7600929411765,414.4549423529412,245.32330058823527,178.80816823529412,161.67258294117647,81.3997311764706,64.27711647058824,69.28053647058825,3589.4146205882353
2024-09-23,1192.20347,851.7719211764706,331.73784,413.5846241176471,244.7866129411765,178.5616505882353,162.17320470588234,81.29053235294118,64.00602411764706,69.2492894117647,3589.3651694117643
2024-09-24,1195.2918547058823,851.2278405882354,331.7296735294118,412.32501058823533,247.13017176470586,178.16692588235296,160.6222105882353,81.16229705882353,64.31535411764706,69.21402294117647,3591.185361764706
2024-09-25,1200.3908011764706,851.4292523529411,331.5716417647059,411.86083294117645,245.57618764705884,177.97542823529412,158.53650294117648,81.15759117647059,64.60785117647059,69.2042111764706,3592.3103005882354
2024-09-26,1199.669538235294,851.4068964705883,331.58722411764705,409.2599676470588,250.34127352941175,178.92618764705884,158.8157505882353,80.50770882352941,66.37876941176471,69.01506470588235,3595.908381176471
2024-09-27,1202.46383,851.3323082352942,331.41639764705883,408.18941058823526,252.26879294117649,178.5453011764706,158.51132352941178,80.29782647058823,65.56841705882353,68.97404,3597.567647647059
2024-09-30,1201.4277335294119,851.8137629411765,331.4221535294118,407.3791735294118,255.75700411764709,177.22355411764704,162.5010082352941,79.79769882352942,64.25189588235294,68.95083294117647,3600.5248176470586
