date,ABN AMRO CLEARING HONG KONG LTD,BOCI SECURITIES LTD,KINGSWAY FINANCIAL SERVICES GROUP LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CMB WING LUNG BANK LTD,UBS SECURITIES HONG KONG LTD,DBS BANK LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD
2024-03-01,46.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11,41.0,0.0,54.0,0.0,5.0,0.0,0.0,0.0,0.0
2024-04-11,32.35294117647059,0.0,39.705882352941174,0.0,3.6764705882352944,0.0,0.0,24.264705882352942,0.0
2024-04-15,17.647058823529413,0.0,54.41176470588235,0.0,3.6764705882352944,0.0,0.0,24.264705882352942,0.0
2024-04-26,14.50381679389313,0.0,56.48854961832062,0.0,3.816793893129771,0.0,0.0,25.190839694656486,0.0
2024-05-03,8.558558558558559,40.99099099099099,33.33333333333333,0.0,2.2522522522522523,0.0,0.0,14.864864864864865,0.0
2024-05-07,0.9615384615384616,45.19230769230769,35.57692307692308,0.0,2.403846153846154,0.0,0.0,15.865384615384615,0.0
2024-05-08,82.94701986754967,7.781456953642383,6.125827814569536,0.0,0.4139072847682119,0.0,0.0,2.7317880794701987,0.0
2024-05-20,83.27814569536423,7.781456953642383,6.125827814569536,0.0,0.08278145695364239,0.0,0.0,2.7317880794701987,0.0
2024-05-29,83.19536423841059,7.781456953642383,6.125827814569536,0.0,0.16556291390728478,0.0,0.0,2.7317880794701987,0.0
2024-06-19,83.27814569536423,7.781456953642383,6.043046357615895,0.0,0.16556291390728478,0.0,0.0,2.7317880794701987,0.0
2024-08-08,82.6158940397351,7.781456953642383,6.043046357615895,0.0,0.8278145695364238,0.0,0.0,2.7317880794701987,0.0
2024-08-09,82.6158940397351,7.781456953642383,6.622516556291391,0.0,0.24834437086092717,0.0,0.0,2.7317880794701987,0.0
2024-08-12,82.69867549668875,7.781456953642383,6.622516556291391,0.0,0.16556291390728478,0.0,0.0,2.7317880794701987,0.0
2024-09-19,82.78145695364239,7.781456953642383,6.622516556291391,0.0,0.08278145695364239,0.0,0.0,2.7317880794701987,0.0
2024-09-30,83.08943089430895,7.642276422764227,6.504065040650407,0.0,0.08130081300813008,0.0,0.0,2.682926829268293,0.0
2024-10-04,83.03425774877651,7.6672104404567705,6.525285481239804,0.0,0.08156606851549755,0.0,0.0,2.691680261011419,0.0
2024-10-07,75.79617834394905,7.484076433121019,6.369426751592357,0.0,5.015923566878981,0.0,0.0,2.627388535031847,2.7070063694267517
2024-10-09,75.87579617834395,7.484076433121019,6.289808917197452,0.0,5.015923566878981,0.0,0.0,2.627388535031847,2.7070063694267517
2024-10-10,64.88853503184714,7.484076433121019,6.369426751592357,0.0,11.78343949044586,0.0,3.9808917197452227,2.786624203821656,2.7070063694267517
2024-10-14,64.13130504403523,7.526020816653323,6.965572457966374,0.0,11.849479583666934,0.0,4.00320256204964,2.8022417934347477,2.722177742193755
2024-11-06,64.13130504403523,7.526020816653323,6.885508406725379,0.0,11.849479583666934,0.08006405124099279,4.00320256204964,2.8022417934347477,2.722177742193755
2024-11-19,70.93674939951961,7.526020816653323,6.885508406725379,0.0,5.044035228182546,0.08006405124099279,4.00320256204964,2.8022417934347477,2.722177742193755
2024-11-20,71.73738991192954,7.526020816653323,6.885508406725379,0.0,4.2433947157726175,0.08006405124099279,4.00320256204964,2.8022417934347477,2.722177742193755
2024-12-11,71.81745396317054,7.526020816653323,6.805444355484387,0.0,4.2433947157726175,0.08006405124099279,4.00320256204964,2.8022417934347477,2.722177742193755
2025-01-22,71.89751801441153,7.526020816653323,6.725380304243394,0.0,4.2433947157726175,0.08006405124099279,4.00320256204964,2.8022417934347477,2.722177742193755
2025-02-03,71.97758206565253,7.526020816653323,6.645316253002402,0.0,4.2433947157726175,0.08006405124099279,4.00320256204964,2.8022417934347477,2.722177742193755
2025-02-04,71.84231697506034,7.56234915526951,6.6773934030571205,0.0,4.263877715205148,0.08045052292839903,4.022526146419952,2.815768302493966,2.7353177795655674
2025-02-06,71.92276749798874,7.56234915526951,6.596942880128721,0.0,4.263877715205148,0.08045052292839903,4.022526146419952,2.815768302493966,2.7353177795655674
2025-03-04,69.95305164319248,7.355242566510173,6.416275430359937,2.7386541471048513,4.147104851330203,0.0782472613458529,3.912363067292645,2.7386541471048513,2.660406885758998
2025-03-13,69.97654417513682,7.349491790461298,6.411258795934324,2.7365129007036746,4.143862392494136,0.07818608287724785,3.9093041438623923,2.7365129007036746,2.6583268178264268
2025-03-25,69.83503534956796,7.384131971720345,6.441476826394343,2.7494108405341713,4.163393558523174,0.07855459544383347,3.927729772191673,2.7494108405341713,2.670856245090338
2025-04-09,66.69285153181461,7.384131971720345,6.441476826394343,5.89159465828751,4.163393558523174,0.07855459544383347,3.927729772191673,2.7494108405341713,2.670856245090338
2025-04-10,65.12175962293794,7.384131971720345,6.441476826394343,7.462686567164178,4.163393558523174,0.07855459544383347,3.927729772191673,2.7494108405341713,2.670856245090338
2025-04-11,68.26394344069128,7.384131971720345,6.441476826394343,4.32050274941084,4.163393558523174,0.07855459544383347,3.927729772191673,2.7494108405341713,2.670856245090338
2025-04-14,66.69285153181461,7.384131971720345,6.441476826394343,5.89159465828751,4.163393558523174,0.07855459544383347,3.927729772191673,2.7494108405341713,2.670856245090338
2025-04-17,63.00078554595444,7.384131971720345,6.441476826394343,5.655930871956009,4.163393558523174,4.006284367635507,3.927729772191673,2.7494108405341713,2.670856245090338
