date,SOUTH CHINA SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,SOOCHOW SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,BNP PARIBAS,CITIC SECURITIES BROKERAGE (HK) LTD
2024-05-28,55.58112703878696,14.207435050305458,1.8879599877841442,9.856421098719755,7.133178118575348,4.373202218920669,0.0,3.687278657355876,0.0,3.273397829551787
2024-05-29,55.93790598131668,14.1874625444773,1.8893982039923647,9.863929554762759,7.138612053856096,4.05074977012584,0.0,3.6560504424311233,0.0,3.275891449037834
2024-05-30,55.89680828047931,14.209431475193199,1.8880100590343416,9.828339075388111,7.206027704713816,4.044534426463265,0.0,3.6533643342421693,0.0,3.2734846444857792
2024-05-31,55.89395087094958,14.210352092575443,1.8881323816537392,9.828975845395918,7.206494577323988,4.044796468523328,0.0,3.6536010327135786,0.0,3.2736967308644274
2024-06-04,55.90300564537996,14.212654158018475,1.888438257558809,9.830568131462208,7.207662023564855,4.029251803852814,0.0,3.6541929130994584,0.0,3.2742270670634177
2024-06-12,55.96107308965805,14.17772786284405,1.8881017995129423,9.828816645158629,7.206377853499983,4.028533922723895,0.0,3.6357251199090586,0.0,3.273643706693388
2024-06-14,55.97467244315428,14.181173256621102,1.8885606356715576,9.83120519034955,7.208129107978254,4.0052114626516,0.0,3.636608653915662,0.0,3.274439249657989
2024-06-18,55.97423716147246,14.18106297808483,1.8893235898876026,9.831128738923525,7.208073054652278,4.005180316508078,0.0,3.6365803741765963,0.0,3.2744137862946254
2024-06-19,53.94520063090378,13.667006935805531,1.8208366077267142,9.474755515105306,6.946784213846706,3.8599946456383516,0.0,3.504756256515689,3.6249471783159737,3.1557180161419494
2024-06-24,53.94435836687447,13.66679354836428,1.8208081784102963,9.47460758265416,6.9466757514368105,3.86149571092944,0.0,3.504701535612034,3.624890580832217,3.155668744886294
2024-06-26,53.94351612914583,13.6665801675863,1.8207797499816176,9.474459654822377,6.94656729241378,3.862996729348015,0.0,3.5046468164171034,3.624833985115783,3.1556194751691913
2024-06-28,53.951097215631385,13.66850083449211,1.8210356378018089,9.461737422388268,6.947543545561525,3.86353962522133,0.0,3.5051393506922692,3.625343410194251,3.156062958017055
2024-07-11,53.951816270772355,13.668287400399217,1.8210072022700572,9.461589677045279,6.9474350594391305,3.8634792959222173,0.0,3.505084617825305,3.6252868003369194,3.1560136759895157
2024-07-15,53.95223750375945,13.668394116612461,1.8210214199249268,9.461663549140006,6.946708544326284,3.863509460336261,0.0,3.5051119840451213,3.625315105044592,3.156038316810899
2024-07-16,53.953147389460035,13.666938164137893,1.8210521308171368,9.461823116801432,6.946825698147202,3.8635746170781258,0.0,3.5051710965383345,3.6253762447215885,3.1560915422982525
2024-07-17,53.98346659385601,13.671848471710016,1.821706405092749,9.418359509087615,6.949321579113235,3.8649627363093577,0.0,3.506430447240753,3.626678783169663,3.1572254744206005
2024-07-18,54.068262981006264,13.535301670774183,1.8243567497066657,9.432061990632972,6.959431933320746,3.8752788782920615,0.0,3.5115318450422524,3.6319551265763224,3.161818824648529
2024-07-19,54.07003882114738,13.535354606717934,1.8243638846822015,9.43209887899462,6.957503674282725,3.8752940343299325,0.0,3.5115455784821683,3.6319693309861663,3.1618311903768688
2024-07-25,54.06906566317545,13.534719402719587,1.824278268659004,9.431656237697448,6.95717716387492,3.8782407861599957,0.0,3.511380784292681,3.6317988854006638,3.161682808020249
2024-07-26,54.06145447313965,13.532814148389926,1.8240214687973706,9.416251770811584,6.9561978165002705,3.877694854262227,0.0,3.5390400789814405,3.6312876446172404,3.161237744500293
2024-07-29,54.06614673721736,13.532814148389926,1.8240214687973706,9.416251770811584,6.9561978165002705,3.873002590184514,0.0,3.5390400789814405,3.6312876446172404,3.161237744500293
2024-07-31,54.06656956158763,13.532919981780422,1.824035733559619,9.415543360491771,6.956252217454262,3.873032879006264,0.0,3.5390677560489405,3.631316043106947,3.1612624669641494
2024-08-06,54.06716076830036,13.53228500626639,1.8239501483326992,9.415101575607705,6.955925824492991,3.874415180050656,0.0,3.5389017001370893,3.631145658831109,3.161114137981
2024-08-15,54.06716076830036,13.53228500626639,1.8239501483326992,9.415101575607705,6.951227487778479,3.874415180050656,0.0,3.543600036851601,3.631145658831109,3.161114137981
2024-08-19,54.069443161419414,13.532073361003091,1.8239216217084662,9.414954323192386,6.951118770413213,3.8727905816963655,0.0,3.5435446148617094,3.631088867625581,3.161064698079775
2024-08-21,54.06859752725234,13.531861722359961,1.823893095976533,9.414807075383056,6.951010056448578,3.8742939900526783,0.0,3.5434891946053924,3.6310320781964576,3.1610152597250085
2024-08-22,54.067329125596295,13.531544276807406,1.8230683384229067,9.414586212304823,6.9508469918774605,3.874203102529463,0.0,3.5465339499859874,3.630946897383347,3.160941105092309
2024-08-26,54.077511475787134,13.529005248469852,1.8227262620066556,9.412819680659181,6.949542750682119,3.871912508026106,0.0,3.545868486383689,3.630265594726679,3.1603479932585823
2024-08-27,54.07666590718875,13.528793705784297,1.8226977614331537,9.412672499612436,6.949434086008713,3.8734155892513438,0.0,3.5458130423559533,3.630208831046048,3.16029857731931
2024-08-28,54.08317578256289,13.521821310440393,1.822811769075195,9.413261251417424,6.94986876509289,3.872094145771228,0.0,3.546034828870774,3.6304358964200802,3.1604962503491296
2024-08-29,54.08233008572553,13.521609870166184,1.8227832658276346,9.413114056561458,6.949760090224048,3.873597294667096,0.0,3.5459793796410177,3.6303791274136117,3.16044682977342
2024-09-09,54.08233093140915,13.521610081603155,1.8227817306337077,9.413114203754015,6.94976019889722,3.8735973552384104,0.0,3.545979435089381,3.6303791841817312,3.160446879193224
2024-09-10,51.63188269989843,12.90149099059417,1.7391865268756697,8.981416218945416,6.631034917568917,3.6959490088973617,4.5562938395575685,3.3833560839682053,3.4638851478852937,3.0155045658089645
2024-09-24,51.619126929472124,12.897930943044264,1.7387066143804124,8.97893787990474,6.613543640583279,3.6964207176371113,4.555036572259394,3.42269491690748,3.4629293206988945,3.014672465112303
2024-09-26,51.62061850128222,12.897930943044264,1.7387066143804124,8.97893787990474,6.610560496963089,3.6979122894472063,4.555036572259394,3.42269491690748,3.4629293206988945,3.014672465112303
2024-09-27,51.428843966566426,12.850014145895905,1.7322471867009126,8.945580440878356,6.586001760544923,4.055681890026327,4.538114263991492,3.409979344250253,3.450064274162999,3.0034727269824106
2024-10-02,51.42570241456974,12.848486686441055,1.7171827387554128,8.944517094856442,6.58521889365119,4.078973459819417,4.537574826021928,3.4095740057711605,3.4496541708560624,3.0031157092575955
2024-10-03,51.42757033770566,12.812921384321788,1.7171954962632394,8.943840614124607,6.585267817379388,4.113178656629392,4.537608537137845,3.4095993366029247,3.4496797994563804,3.003138020378771
2024-10-04,50.84436595892168,12.65329437285945,1.6977710267091564,8.989575930126763,6.460829033482524,4.967183502775736,4.4862802876346395,3.520874667246611,3.4106579173342277,2.969167302909213
2024-10-07,51.224090871716996,12.787042130364714,1.7138947396438804,7.992866118896733,6.85881924030372,4.985238096677282,4.513265384563915,3.5110170576336905,3.426739435881656,2.987026924317416
2024-10-08,51.20809092280902,12.781941735879165,1.7575302382546585,7.951268080549623,6.872333793850882,4.993590753033539,4.511465168873329,3.5140485231911525,3.423895300975562,2.985835482583068
2024-10-09,51.13611430690468,12.75877608486344,1.86987441025596,7.889512687995831,6.878497051107132,5.059517647267305,4.520495947239503,3.4772443440227936,3.424021759011347,2.9859457613320113
2024-10-10,51.30624535371504,12.686550855071108,1.8363859542545242,7.904343176465657,6.897347603351942,5.002422279199062,4.528993450909843,3.415694526440883,3.4304581407278905,2.9915586598640513
2024-10-14,51.28536551218041,12.657212321012432,1.8329946031453201,7.889745807684367,6.8846099065780155,5.093647399717605,4.520629519064396,3.4271154105849924,3.422645529835959,2.9860339901965047
2024-10-15,51.17460348629361,12.637247345108996,1.8806332525856069,7.846170358457266,6.7967676054158375,5.2669229922523035,4.510866225407138,3.493424378869893,3.4137793625257142,2.979584993083626
2024-10-16,51.42242630554268,12.75035355210821,1.888627264379621,7.331842940955418,6.825749600978106,5.299745084201643,4.530100942925295,3.532008601247593,3.4268555105661083,2.9922901970953304
2024-10-17,51.46389854725278,12.756963881679345,1.8673874305976303,7.369713183716406,6.790775464958985,5.262498536787649,4.532449541346576,3.533839745835617,3.4286321392866324,2.9938415285383715
2024-10-18,51.53106998951119,12.772131261151568,1.8698247723169577,7.305172310416716,6.799638885626883,5.282716015552969,4.538365361586587,3.470225028302211,3.4331072407124976,2.997749134822423
2024-10-21,51.5463606879351,12.75366652570862,1.870379601213483,7.213870716683937,6.801656527170377,5.284283543987163,4.539712020526439,3.5573057877007166,3.4341259388975995,2.998638650176566
2024-10-22,51.57314125667367,12.760292608297233,1.8713513444909722,7.143398157127795,6.805190282565153,5.316717149580351,4.533164140331478,3.559153962254656,3.437394525742463,3.0001965729362223
2024-10-23,51.557834668120165,12.756505432569357,1.8707959390149587,7.14127804084632,6.832849924248947,5.315139180895858,4.531818725321828,3.5580976274266556,3.4363743283602686,2.999306133195641
2024-10-24,51.55247950842401,12.680989708964924,1.8706016249775896,7.14053629743158,6.857365069017238,5.301232779354764,4.531348018723222,3.628951171770452,3.4375012171918797,2.998994604144347
2024-10-25,51.515979324482984,12.672011315270867,1.8692772017094343,7.135480655282472,6.850656462381659,5.313789808004636,4.528139733927586,3.681244080758609,3.4365501620457493,2.996871256136003
2024-10-28,51.47853351780294,12.66243585732229,1.8678647041355383,7.130088812325766,6.84547984351322,5.317182723839994,4.524718097809312,3.7451363651297935,3.433953372890014,2.99460670523114
2024-10-29,51.479296257634424,12.618173497954801,1.8678923796482683,7.13019445641404,6.845581270647708,5.3231881699652925,4.524785139010442,3.7822335008270107,3.43400425260313,2.994651075294886
2024-10-30,51.51669821756953,12.538376614395924,1.8692494851455355,7.13537485449201,6.850554884800005,5.282573429754582,4.528072593284045,3.8457738934377566,3.436499206862606,2.9968268202580113
2024-10-31,51.51822598263413,12.535782876494913,1.8693049190952882,7.135586459210533,6.850758042975668,5.282730088302517,4.528206876562231,3.845887942652944,3.4366011187400054,2.996915693331773
2024-11-01,51.53269880528855,12.534494133563983,1.8697762404493292,7.137385606175522,6.8302379719327515,5.284062061204755,4.52934860607604,3.8468576341645346,3.437467613807791,2.997671327336744
2024-11-04,51.51741708933771,12.530777103729001,1.8692217694035544,7.135269056839008,6.828212505404052,5.258771578816538,4.528005454631519,3.899094802950361,3.4364482531905085,2.996782385697739
2024-11-08,51.51970876891262,12.531334517659449,1.8693049190952882,7.135586459210533,6.8285162487983415,5.2545571490112355,4.528206876562231,3.8992682486785313,3.4366011187400054,2.996915693331773
2024-11-12,51.50061766661018,12.526690916308056,1.8686122309513207,7.13294230196788,6.825985879248614,5.248163314038439,4.526528907823805,3.9393259698525633,3.435327654562931,2.99580515863621
2024-11-14,51.499090989634624,12.526319576866541,1.8685568380764679,7.132730854042131,6.825783530695344,5.250972123990919,4.526394724045515,3.939209193034538,3.435225818199187,2.99571635141474
2024-11-18,51.4823035148266,12.5548339094159,1.867947733134152,7.130405753982623,6.8235584881389695,5.2492604323754914,4.5249192273728385,3.9379251048337407,3.434106016552698,2.9947398193669907
2024-11-19,51.44723777358764,12.544801832485316,1.8666754324135924,7.125549076133584,6.818910810783098,5.2575306483717235,4.521837204310127,3.992990215790257,3.431766970613759,2.9927000355108997
2024-11-20,51.44643317131118,12.542763969686819,1.8266153789604989,7.125232566072122,6.778630783780283,5.2602583833445475,4.521636348634842,4.074247760752823,3.4316145348136278,2.9925671026432625
2024-11-21,51.46069384904198,12.544435605111106,1.8253779888605148,7.126182180622194,6.779534205017717,5.263921107783805,4.52223896919873,4.052578274838801,3.432071882845749,2.9929659366793993
2024-11-22,51.47975206579433,12.549081375599538,1.8038333015885841,7.1288213274050465,6.759824265315835,5.2436498681701,4.5239137583248485,4.083706736885088,3.4333429339132837,2.9940743670033463
2024-11-25,51.47975206579433,12.549081375599538,1.8038333015885841,7.1288213274050465,6.7583428848425555,5.245131248643379,4.5239137583248485,4.083706736885088,3.4333429339132837,2.9940743670033463
2024-11-26,51.48966791831621,12.551498536429031,1.79380908906408,7.13019445641404,6.752236324511631,5.2461415477577376,4.524785139010442,4.084493326410497,3.4325225867914457,2.994651075294886
2024-11-29,51.4980168407109,12.53835386683553,1.7940483252702057,7.131145394103614,6.753136854791573,5.246841213629839,4.5253885992319285,4.08503806592225,3.432980374460217,2.995050465043935
2024-12-02,51.49873556320589,12.538168068309632,1.794021740318324,7.131039721834649,6.753036784009864,5.246763463761438,4.525321540147475,4.084977532134566,3.432929503133743,2.9950060831444203
2024-12-04,51.49873556320589,12.538168068309632,1.796985423236704,7.131039721834649,6.750073101091483,5.246763463761438,4.525321540147475,4.084977532134566,3.432929503133743,2.9950060831444203
2024-12-05,51.50021740466508,12.538168068309632,1.796985423236704,7.131039721834649,6.750073101091483,5.245281622302247,4.525321540147475,4.084977532134566,3.432929503133743,2.9950060831444203
2024-12-09,51.499409827306096,12.537610705769342,1.7998690925358112,7.130722723817665,6.749773038285636,5.2450484523946805,4.525120374818098,4.08479594153521,3.432776898199906,2.994872945337558
2024-12-10,51.590379812017204,12.114439577985575,2.059848426400509,7.143318630049214,6.772086775687171,5.255797844371855,4.533113672851872,4.092011438287417,3.4388406504447,3.0001631719044775
2024-12-11,51.56971138749575,12.146681182665926,2.0590231984824006,7.140456834061748,6.764922309616709,5.26111122919673,4.531297591672864,4.090372073935742,3.4374629630021185,2.998961229870003
2024-12-12,51.56129566529726,12.14469895139651,2.088358308198491,7.139291574465194,6.763818333943385,5.260252662232342,4.530558123859215,4.076352555412586,3.4369019993553205,2.998471825839699
2024-12-16,51.561678138535584,12.144789038782339,2.0883737992980578,7.139344532559683,6.76312672323286,5.260291681924229,4.530591730796641,4.076382793127568,3.4369274937309084,2.998494068012136
2024-12-19,51.564645272959865,12.144789038782339,2.0883737992980578,7.139344532559683,6.76312672323286,5.257324547499946,4.530591730796641,4.076382793127568,3.4369274937309084,2.998494068012136
2024-12-27,51.563115326014795,12.14442869725783,2.088311836278677,7.1391327048956015,6.7629260581257,5.2601356066298806,4.530457306038336,4.076261844959142,3.436825518497847,2.998405101302196
2025-01-02,51.56617531069879,12.145149401691116,2.0884357659945993,7.139556372794561,6.763327400248379,5.254513321549257,4.530726163532309,4.076503748473596,3.4370294750156343,2.9985830400017566
2025-01-03,51.72726986928397,12.125181550032455,2.0850021667695278,7.127818221385674,6.741839603066634,5.174778113950341,4.523277192346591,4.069801564791593,3.431378651593569,2.9936530667796406
2025-01-09,51.720375259712036,12.136894183735116,2.084724261596244,7.126868170786435,6.740940998675231,5.1740883796031145,4.522674295068121,4.069259110243046,3.4309212909759292,2.993254049604726
2025-01-10,51.718843373840116,12.139496567221057,2.0846625149513844,7.126657082823384,6.74074134134043,5.173935130272479,4.5225403397203285,4.069138584424955,3.4308196718398167,2.9931653935660445
2025-01-13,51.74472498209888,12.132625363124866,2.0837367540075897,7.123492263223197,6.737747899945826,5.168676933026636,4.5205319612978165,4.067331553526989,3.429296106833677,2.9918361829145326
2025-01-14,51.7308388592127,12.159751152396629,2.0815785938735685,7.12117318140416,6.735554398769909,5.166994249272525,4.519060283769935,4.066007417231302,3.428179685567312,2.9908621785019562
2025-01-15,51.73236992130349,12.157151370950565,2.081640201729624,7.121383944626647,6.735753748949179,5.1671471752484575,4.5191940330390175,4.066127757630852,3.428281148371177,2.990950698150994
2025-01-22,51.76240322936728,12.1455225184344,2.080408737086511,7.117171049174997,6.731768986078221,5.167048293685571,4.516520551011514,4.0637223022770685,3.426253032745162,2.9891813001392697
2025-01-23,51.76240322936728,12.138127720800245,2.0286451536474415,7.117171049174997,6.790927367151443,5.167048293685571,4.516520551011514,4.0637223022770685,3.426253032745162,2.9891813001392697
2025-01-24,51.777192824635584,12.126296044585601,2.0286451536474415,7.117171049174997,6.780574650463629,5.174443091319724,4.516520551011514,4.0637223022770685,3.426253032745162,2.9891813001392697
2025-01-27,51.79887717976347,12.090931436256069,2.028915215161235,7.118118516002308,6.781477308206016,5.184006872752352,4.517121808641461,4.064263281558052,3.4267091495179742,2.9895792321410632
2025-02-04,51.79280144409057,12.060277965768035,2.028735166163484,7.117486843424222,6.780875509676688,5.223480515193268,4.516720952435993,4.063902612701624,3.4264050581772696,2.9893139323688387
2025-02-07,51.79203542686124,12.060099593862002,2.028705161103944,7.117381575560742,6.780775220305857,5.223403259745402,4.516654149985205,4.065321510723457,3.426354381534259,2.9892697203178926
2025-02-10,51.78437650061974,12.05831616495265,2.02840515931667,7.116329068161284,6.779772489734555,5.237418676553623,4.515986234142392,4.064720337254565,3.425847697537983,2.988827671726537
2025-02-11,51.778250990363496,12.056889801552474,2.0281652217631674,7.115487286341369,6.778970518778693,5.248628025840626,4.515452043680642,4.064239526481178,3.42544245822401,2.988474126974346
2025-02-14,51.81219750589335,12.014574471951384,2.0285101498489286,7.11669741034044,6.780123411698553,5.254696668765541,4.516219982215955,4.061973005534897,3.426025019889758,2.988982373861189
2025-02-18,51.80989891656418,12.014041458992946,2.0210261798190925,7.116381686138151,6.770949846244087,5.27516668705556,4.516019625242906,4.0617928007133415,3.4258730281787066,2.988849771051033
2025-02-20,51.796005453650196,12.010134141892548,2.020368883090118,7.1140672310107815,6.768747735637888,5.303017339779623,4.514550883790026,4.060471787087521,3.4247588342321915,2.9878777098291027
2025-02-21,51.85415494393604,11.911939458007408,2.0225216277558644,7.121647416199487,6.775959975790484,5.310147703723562,4.519361230759167,4.064798303424824,3.428407985322158,2.9910613550810035
2025-02-24,51.84264673391839,11.90929579133984,2.0220727610511116,7.120066879129201,6.7744561585832255,5.331162619653508,4.518358229972723,4.0638961856947065,3.4276471043635555,2.990397536293731
2025-02-25,51.82117840331305,11.904364085197644,2.021235409386465,7.117118419524547,6.771650818315196,5.330433903920326,4.516487152503005,4.102144915443148,3.4262276964846983,2.98915919591192
2025-02-27,51.83421062587795,11.907357848115277,2.021743718740339,7.118908264412714,6.748205334570341,5.331774425366264,4.517622978966171,4.103176541260598,3.4270893396058004,2.9899109230845418
2025-02-28,51.83497743133716,11.907533998709495,2.0217736272525344,7.117534235034445,6.748305163633576,5.331853300566392,4.517689810078694,4.103237241291213,3.427140037991732,2.989955154104763
2025-03-03,51.84297749483831,11.906653297851957,2.02162409353989,7.111090878490957,6.737451416903662,5.331458947900711,4.517355674287836,4.114767623036406,3.426886561061018,2.9897340120892535
2025-03-04,51.84221062775464,11.906477173313359,2.0215941894516645,7.110985690444529,6.737351755773665,5.332859295479113,4.5172888530607525,4.114706756936511,3.426835870174226,2.9896897876115403
2025-03-06,51.84297749483831,11.906653297851957,2.02162409353989,7.111090878490957,6.735972183911115,5.332938180893257,4.517355674287836,4.114767623036406,3.426886561061018,2.9897340120892535
2025-03-10,51.84336093688802,11.906741362075241,2.021639045915769,7.111143473681163,6.7352823826744155,5.332977624475511,4.517389085642714,4.114798056761622,3.426911907066796,2.989756124818751
2025-03-12,51.841827202720424,11.906389112997987,2.0215792377393074,7.110933097588272,6.735083126057327,5.3357782539898375,4.5172554431885255,4.114676324561812,3.4268105252931953,2.98966767586331
2025-03-13,51.84489476180898,11.907093631995602,2.0216988576311703,7.111353862222325,6.735481651081816,5.330176829243713,4.517522736004728,4.11491979616451,3.4270132948393086,2.98984457900785
2025-03-19,51.84949678117259,11.880041605700734,2.041110761105231,7.111985102546484,6.736079527056373,5.330649963138426,4.517923734544741,4.115285057598035,3.4273174941556475,2.9901099729817404
2025-03-20,51.87266880215713,11.873920796946079,2.0405673673585287,7.110091717677319,6.734286217471198,5.321835687627079,4.516720952435993,4.114189467780565,3.4264050581772696,2.9893139323688387
2025-03-21,51.847310424249805,11.863042439314212,2.0386978903783763,7.103577768172101,6.728116564235188,5.386410554909095,4.512582933774408,4.110420230545355,3.423265938399405,2.986575256022051
2025-03-24,51.90806787719475,11.852487165313075,2.0404472560207845,7.109673205335431,6.732410887602073,5.395469339709233,4.516455090399536,4.029647828236722,3.426203374027178,2.989137976161219
2025-03-25,51.93495087919019,11.858625525863692,2.0415039963291504,7.113355279563627,6.735897579030345,5.3464739929254605,4.518794146276068,4.031734768379894,3.4279777924539756,2.9906860399875956
2025-03-26,51.94417431966758,11.859251603719793,2.0418665593098737,7.114618583136748,6.7370938476188424,5.331143870423281,4.5195966661231495,4.032450788420873,3.428586587660118,2.9912171739197437
2025-03-27,51.944943087588726,11.857947130584918,2.0418967787046496,7.11472387868932,6.73719355584791,5.331222770751264,4.519663555644042,4.032510468237722,3.4286373303549054,2.9912614435965383
2025-03-28,51.96186174083449,11.858848364744173,2.0425618317687038,7.072627046875739,6.7393878838199095,5.310752107644437,4.521135626185279,4.07083564024605,3.4297540497629897,2.9922357081182316
2025-03-31,51.997747117952606,11.863866613799706,2.0229433572882582,7.073540808379376,6.706049515633692,5.313662794928371,4.523613544888571,4.073066761053966,3.431633810161766,2.9938756759136815
2025-04-01,51.998517362717266,11.862561049634316,2.022973323231333,7.073645589030024,6.706148852620722,5.313741506433693,4.5236805533618885,4.073127095559261,3.431684643094403,2.993920024317088
2025-04-03,48.41281246128664,11.044544585770835,8.779256436687593,6.585862341622398,6.243707382552835,4.947317424922939,4.2117373604521955,3.7922530912329675,3.195043118124107,2.787465797347489
2025-04-08,48.41366620887471,11.04436180291813,8.77911114345946,6.585753348200625,6.243604051660558,4.947235548772669,4.211667657861598,3.792190330941421,3.194990241421848,2.7874196658889847
2025-04-09,48.414377643612134,11.04420948849565,8.77899006944291,6.585662523104912,6.243517945196255,4.947167320717583,4.211609574131779,3.7921380322852833,3.1949461788402216,2.787381224173275
2025-04-10,48.41508905872683,11.044057178274292,8.778868998765812,6.58557170051433,6.2434318411069345,4.947099094544356,4.211551492004021,3.7920857350716424,3.194902117473925,2.7873427835178615
2025-04-11,48.418645839987725,11.04605369145888,8.77826369546729,6.585117625134742,6.243001356281605,4.943999990622796,4.211261105393812,3.7918242706388043,3.1946818288706402,2.7871505961437
2025-04-15,48.42575793127133,11.044530649975062,8.77705333924981,6.584209662200734,6.242140564698047,4.943318306711777,4.2106804522898305,3.791301449926101,3.194241342784941,2.7867663008923698
2025-04-16,48.44045177607267,11.017538860549376,8.779716563638845,6.586207511259766,6.244034619610228,4.944818259528326,4.211958100543923,3.7924518458616565,3.195210572561696,2.78761189037351
2025-04-24,48.443296115860974,11.016931065771693,8.7792322208156,6.585844175801571,6.24369016049994,4.944545473132673,4.211725743193545,3.792242631040116,3.1950343052188557,2.7874581086650343
