date,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FOSUN INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,ABCI SECURITIES CO LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-03-18,33.03622480877985,23.91156000247694,22.43769557585333,0.014923574930463205,2.2254866967308775,9.183926803124407,4.742898338708032,4.3443007395209285,0.0,0.10298345987517542
2024-03-19,32.9967771930356,23.87598478959197,22.41535044524494,0.011301608151598835,2.2007651939545334,9.173800572383227,4.74048825879948,4.482651037573101,0.0,0.10288090126555194
2024-03-20,32.95450823128394,23.859989989328007,22.406258001731945,0.011179448557719452,2.2820184090107993,9.17007936072037,4.739701913300012,4.492668629332354,0.0,0.08359601673484869
2024-03-21,32.982902364850005,23.860150008708082,22.422576949622126,0.011187590784700873,2.249872551671746,9.17695422345338,4.768490251939368,4.494528803345718,0.0,0.03333725562487552
2024-03-22,32.98906744578146,23.851514237211973,22.424635025772407,0.011188617647662467,2.259728137772068,9.177796538351526,4.773203337220455,4.479604792529149,0.0,0.03326186771329631
2024-03-25,32.997328586112786,23.85405989014433,22.415628588766996,0.011189995819707855,2.2198754897305104,9.178927024978714,4.762336492781415,4.527309509415755,0.0,0.033344422249786766
2024-03-26,33.01987581741892,23.874272330334342,22.431265301977646,0.012414740761880295,2.1464448865710377,9.185330068681132,4.763460266065737,4.533568905509153,0.0,0.03336768268015257
2024-03-27,33.05211444738062,23.862822073801798,22.42371489523924,0.014254977465323495,2.160124527401877,9.182238269038473,4.7607580755026175,4.510616283115618,0.0,0.03335645105443901
2024-03-28,33.0152271611237,23.85811453910012,22.41626841240344,0.011190315222921946,2.2150743514358098,9.179189024968789,4.7594909584646015,4.512099863259644,0.0,0.03334537402097688
2024-04-02,33.01558781001074,23.861000008073976,22.41757877545977,0.011190969362825477,2.204728852875384,9.17972560268833,4.75714062505799,4.519700033216288,0.0,0.033347323254694666
2024-04-03,33.02668669573491,23.87169515527053,22.42596767190269,0.012686536534081548,2.187029383949557,9.183160753657429,4.761884717990008,4.497529282783013,0.0,0.033359802177785974
2024-04-05,33.0246805048796,23.85926562712896,22.425351585191095,0.013392611471483448,2.196074315340071,9.182908473649114,4.762538814339018,4.5024291822841525,0.0,0.033358885716515546
2024-04-08,33.05804987413386,23.84574606455312,22.42378366520203,0.013744862131782673,2.1917610133395975,9.182266429501048,4.760871568359466,4.490419969425736,0.0,0.03335655335336266
2024-04-09,33.063089244998686,23.8371144162809,22.426775985000784,0.012843986765563887,2.1920534907364666,9.183491748030903,4.760250934490308,4.4910191891105065,0.0,0.033361004585880226
2024-04-10,33.09386116025485,23.813527861642157,22.422342884046245,0.01123258811255612,2.2104163786210873,9.181676447157455,4.765863136232896,4.467489690921927,0.0,0.033589853010822845
2024-04-11,33.14642285215879,23.80834250841034,22.43217223143886,0.011198254490287078,2.1589370988215513,9.185701445254772,4.76763829998382,4.4559827315496054,0.0,0.03360457789197454
2024-04-12,33.13808314247185,23.77598449885466,22.438646767899492,0.011672714795318955,2.1922320476483637,9.188352689116053,4.76575504210524,4.455658820019732,0.0,0.03361427708929529
2024-04-15,33.142590072517024,23.759102331039635,22.44124644256613,0.01120278438264228,2.197316681593174,9.18929940354962,4.766189367570677,4.459434745241948,0.0,0.03361817153914738
2024-04-16,33.15417086303039,23.747057169745354,22.448422907457697,0.011206366910422793,2.1729940983323597,9.192238040880504,4.772663594384377,4.467618036996599,0.0,0.03362892226230293
2024-04-17,33.213371064845134,23.70987613936326,22.43090181107661,0.01119762028997962,2.170709234618766,9.185063457198787,4.770665748989135,4.474612248883109,0.0,0.03360267473522368
2024-04-18,33.24734488842903,23.70094328607064,22.422562192181893,0.01554919326821997,2.126030894836315,9.181648528570326,4.772306011325574,4.500024823772017,0.0,0.03359018154598434
2024-04-19,33.25752966605553,23.686899819736816,22.427842720046268,0.015552855113267724,2.111302534757815,9.183810812723246,4.771310386663329,4.512153112848314,0.0,0.03359809205541242
2024-04-22,33.22913663740715,23.690025093999918,22.43282387322313,0.015559032279944374,2.1161461871622516,9.187458370017637,4.771595526478033,4.523643843137594,0.0,0.03361143629434041
2024-04-23,33.227570992941295,23.68883037249509,22.43176691447834,0.017953393829863988,2.1113740837771595,9.187025488071011,4.765245544984585,4.536623356785445,0.0,0.033609852637208476
2024-04-24,33.142546911986905,23.012366512725208,22.41510480003295,0.04780549792612927,2.442868987134956,9.180201448276083,4.7626083611884535,4.962912593187959,0.0,0.03358488754135718
2024-04-25,33.158144262305015,22.718098463347207,22.425786404735256,0.019879873513995647,2.54326564289721,9.184576144885035,4.7684107196548755,5.14823759671159,0.0,0.033600891949808025
2024-04-26,33.1869599197979,22.7479812054677,22.447294840748008,0.015576927306753158,2.405318037242565,9.193385016277604,4.804299021336764,5.165551913460792,0.0,0.033633118361913746
2024-04-29,33.11691599191219,22.732220749351903,22.433835123651015,0.015567587159698611,2.4477768020859445,9.18787253192879,4.83059402307848,5.201604239365964,0.0,0.03361295146601592
2024-04-30,26.317781041044984,18.05706337101415,17.828328638417045,0.012378849863109451,1.890311662947098,7.301667774780938,3.8542921182572862,4.147420243538112,3.9008917724315153,0.026712452059145127
2024-05-02,31.623282151487388,21.67634155510501,21.405200531516286,0.014837859809131715,2.1916683224416857,8.766590862415995,4.624313566800649,4.9821713480696665,4.683522069517583,0.03207173283660563
2024-05-03,31.64755764583369,21.692607579706266,21.41730203255441,0.014856370245451214,2.1890835971003373,8.77154708360468,4.629439644495883,4.919346267525682,4.686169914236575,0.03208986469702176
2024-05-06,31.69313587217935,21.679890609861335,21.39934717785342,0.014843915643618746,2.187248413665257,8.764193596543162,4.63181390162038,4.915222211782198,4.682241338182207,0.032062962669066344
2024-05-07,31.663892123886363,21.68156741166241,21.41091614279608,0.020659186347249375,2.1884308890000543,8.768931715310355,4.630870081299061,4.9178794906693,4.68477266240646,0.03208029662266751
2024-05-08,31.67613932588279,21.688354947007134,21.41876665376592,0.024453324284722314,2.2209129586855734,8.772146925447359,4.633730245184213,4.846913182831361,4.686490377749986,0.032092059160938755
2024-05-09,31.668100466650174,21.680989473766015,21.41823106278776,0.02434024345503272,2.2766047347713774,8.771927571885675,4.64399904625235,4.797342954916915,4.686373188837751,0.03209125667694726
2024-05-10,31.60993928170405,21.617435421846483,21.355114904791208,0.025801068268888398,2.2855204900150845,8.74607808109727,4.626949773693046,4.748256285590183,4.672563184185622,0.3123415088081586
2024-05-13,31.70268279523884,21.639434889881922,21.376921343328117,0.023956540691164704,2.2511851841362485,8.755009000690295,4.632086102692131,4.628729193597078,4.677334498334014,0.31266045141018706
2024-05-14,31.71704647140971,21.653786526812237,21.3902851702228,0.023335022378351982,2.223388638453356,8.760482212799161,4.634307925301076,4.604253577144736,4.680258543736079,0.31285591174249366
2024-05-16,31.72342523636563,21.66422086329264,21.394081972065884,0.021766368699652493,2.2143465186199593,8.762037209132645,4.634756045479245,4.59136504692816,4.681089295365782,0.31291144405040217
2024-05-17,31.706054934847387,21.67038512357533,21.36265230599629,0.019902159488255633,2.283148813890842,8.749165055799214,4.626077582513984,4.595949882312801,4.674212390173616,0.31245175140228104
2024-05-20,31.609647107708444,21.627401585713258,21.363297838231667,0.014817226870303714,2.396296150232613,8.749429436270105,4.630816789170357,4.621479038235548,4.674353634562638,0.3124611930050671
2024-05-21,31.619009040710864,21.604773998364525,21.33958141667933,0.02578230084061581,2.4664725409755652,8.739716275014562,4.644874887038318,4.60876603233765,4.6691644104025185,0.2818590976360549
2024-05-22,31.606462008310686,21.631234823585395,21.369153305273862,0.033223997922049796,2.3952323725688744,8.75182756768643,4.651012414045366,4.603968990970183,4.67563482831175,0.28224969132540134
2024-05-23,31.537608929934617,21.622077351599447,21.360106784150478,0.019264191196848995,2.391563811931379,8.748122526507293,4.658053951183571,4.707416828765972,4.6736554223598485,0.28213020237054354
2024-05-24,30.343298791718276,20.788253815244552,20.536385756514758,0.01424369444991741,2.320149547684338,8.410764078338637,4.4821973221354785,4.528254690068001,4.4934227912112945,4.083029512634749
2024-05-27,30.366981719497698,20.79124125569361,20.536673660769168,0.014819041911322176,2.3004473163298336,8.410881990749793,4.480426875541934,4.521955600428585,4.493485785525572,4.08308675355248
2024-05-28,30.352974425539404,20.794174394800425,20.541133516457847,0.014246987416983412,2.2850549862434417,8.412708543604111,4.481471778482396,4.539800293262865,4.494461615325159,4.083973458867372
2024-05-29,30.307835217098965,20.7914851124658,20.538796576347153,0.014245366554321444,2.3067966948254632,8.411751439848402,4.472154066107283,4.579656163083659,4.493950285820563,4.083329077848386
2024-05-30,30.291419953289463,20.79999996981121,20.532273039847567,0.015031500670489388,2.3214818548960237,8.409079697746117,4.4677147408811155,4.588444196302191,4.492522916470664,4.082032130085155
2024-05-31,26.306410915100663,18.05518866860152,17.828028212729627,0.012833307000479565,2.0282710154654597,7.30154473416367,3.881532077979711,3.9969705219609115,3.900826038390146,3.544399776838699
2024-06-03,30.292277789554078,20.78502606643826,20.524407129302745,0.014774265249653504,2.3448420494708433,8.405858180647725,4.464978571513457,4.596565811945694,4.490801831653949,4.080468304223594
2024-06-04,30.300553727048403,20.79712536718616,20.532912237426277,0.014241285275043657,2.322488569737782,8.409341483831446,4.464744284955147,4.583771060425977,4.492662774817811,4.082159209295952
2024-06-05,30.31556072563862,20.79480979540329,20.542862305182503,0.01424818647599284,2.2978684081976586,8.413416576374665,4.459896134729859,4.582360600952871,4.494839879482672,4.084137387561874
2024-06-06,30.362167926854106,20.803949564614452,20.545958284905275,0.014250333795862906,2.2540521673774117,8.414684548029868,4.4597770923408175,4.56488989201329,4.495517289130717,4.084752900938203
2024-06-07,30.329647961813695,20.82594226505876,20.56309273732876,0.014262217966124431,2.2344801351545,8.42170203585144,4.461048833539174,4.562398044037856,4.499266358706419,4.088159410543269
2024-06-11,30.347813724384544,20.82852864150301,20.568952511631096,0.01567040840616224,2.199293665476913,8.424101931324461,4.473949124230649,4.551817102755381,4.500548494896965,4.08932439539082
2024-06-12,30.915038471730828,21.2230557762068,19.119709102278502,0.016036749385778745,2.2136398992065454,8.58160660362128,4.55866176174297,4.621774668608138,4.584694843270181,4.165782123948973
2024-06-13,30.933495778635063,21.24562624907533,19.117367764707627,0.015999034388135644,2.2067115144263836,8.581049545897711,4.544613093765241,4.605228071488754,4.58439723703039,4.165511710585363
2024-06-14,31.14904982635343,21.33241638697918,18.712069400448854,0.014616543726809792,2.1589695590825246,8.630927977230698,4.56553304048776,4.635648370200412,4.611044623409795,4.189724272080538
2024-06-17,31.14100098103434,21.57257244932598,18.662230638258713,0.014616482666851754,2.055603103030026,8.630891921914888,4.528442510561958,4.593872895513062,4.611025360977002,4.189743656717181
2024-06-18,31.155141453766678,21.40015640822959,18.62239342174198,0.014879657721041722,1.975730015011956,8.655237034066477,4.492276679905542,4.858592028266563,4.624031656335859,4.201561644954318
2024-06-19,31.174607839192586,21.363273063810162,18.54677428609032,0.014637676484572173,1.9558891024066698,8.643406666694938,4.478859153864651,5.009022128147717,4.617711321835861,4.1958187614725215
2024-06-20,31.12456027770527,21.403991064203595,18.488381082510823,0.02181619746080346,1.9729222190810995,8.633561354814754,4.473646793575033,5.109030584046966,4.612451496643173,4.159638929958483
2024-06-21,31.155861376836636,21.361870881424274,18.487343188996142,0.02634282596928636,1.9724340986887319,8.641769137582008,4.4739479293944155,5.100000654461796,4.616836477342687,4.163593429304025
2024-06-24,31.13909359217384,21.374063538133832,18.478302943818818,0.01529246940017942,1.9772969125224145,8.637681392151844,4.487755203465752,5.114237376687162,4.614652612914974,4.16162395873119
2024-06-25,31.142509119910784,21.352601828869616,18.480943225125728,0.015294654472110354,1.9713028161132553,8.638915591460302,4.488064146722349,5.132838043131572,4.615311979798872,4.162218594395409
2024-06-26,31.132580021448174,21.350204654758816,18.468575571775588,0.01599452955709228,1.990668257997761,8.638035351232901,4.487533011790681,5.139772391291537,4.614841714379142,4.161794495768302
2024-06-27,31.12704984769083,21.34803442795894,18.46676212300671,0.01698963507675813,1.9941641849356384,8.637187173499196,4.487646085137267,5.146392099644348,4.614388578240246,4.161385844810066
2024-06-28,31.06997583553855,21.358875838026876,18.476044460984042,0.021097680460071624,2.0014450756975077,8.641528664984484,4.489163155657163,5.161683713084657,4.6167080056556555,4.163477569910996
2024-07-02,31.044142767837585,21.365860136325416,18.48224587265857,0.02069836815063012,1.9981637508734138,8.64442916010193,4.490669925618728,5.170657408102792,4.61825758554461,4.164875024786319
2024-07-03,31.04001179050203,21.36429067880206,18.480952147688193,0.02069691930096612,1.9954748647228668,8.643824065140196,4.494732509357667,5.177499218116382,4.61793431556978,4.1645834907998545
2024-07-04,31.034474269595623,21.360936910401225,18.478051006046652,0.020915289255587825,2.000775961848444,8.642467156809005,4.500232256669031,5.181008023492792,4.617209391797793,4.163929734083843
2024-07-05,31.04277063935774,21.36853899844022,18.480153389589578,0.02317105137948379,1.990771032111217,8.643450473757035,4.497752084785103,5.1712541100218035,4.617734725613378,4.164403494944445
2024-07-08,31.043058642404464,21.371203200468592,18.48041280772586,0.02368855364654853,1.9859966200266599,8.643571807588286,4.498812635491139,5.170994231407746,4.617799547809985,4.164461953430723
2024-07-09,31.042199499357093,21.380296942513848,18.482078718775025,0.016597336534799764,1.9845131425783067,8.64435097967326,4.51347877365984,5.169982587297372,4.6182158179100945,4.148286201700365
2024-07-10,31.03853258855123,21.379999265630094,18.479873499242323,0.01655841606015273,1.9774424319376143,8.643319564759494,4.52272937663594,5.176088827138115,4.617664787915966,4.147791242129073
2024-07-11,31.035311492658145,21.386784152934425,18.48174646844029,0.01656009428610211,1.991755411593136,8.644195581108505,4.501538649804475,5.175763724025284,4.618132796742684,4.148211628406957
2024-07-12,31.044825482023334,21.370257623029705,18.486113789251533,0.016564007511756157,1.9825075359859854,8.646238243868885,4.506353812861591,5.178723553229374,4.6192240825422575,4.149191869695577
2024-07-15,31.064881093889362,21.362576732128154,18.479469516369402,0.016558054081674288,1.9768081744133845,8.643130615789174,4.505399048586218,5.185912353655891,4.617563842555746,4.147700568530992
2024-07-16,31.062689081074847,21.364334222664628,18.478146114918484,0.016556868281790982,1.9732314943666212,8.642511640683463,4.503709738555821,5.1941841500470165,4.617233157160068,4.1474035322472655
2024-07-17,31.053563908343452,21.374576693478886,18.472520166139876,0.015554840486255503,1.9767663634212511,8.639880298366617,4.506880345359775,5.198289220116504,4.615827371261442,4.146140793025943
2024-07-18,31.050733425738276,21.371001921434004,18.47112195491376,0.015553663118338576,1.9746229164836728,8.639226333584507,4.5097514830907,5.206683343135033,4.615477992747289,4.145826965754421
2024-07-19,31.01737771359202,21.37377698967999,18.47447801751855,0.01644279352437405,1.9812596801407474,8.640796015410181,4.511826468625218,5.221145500422351,4.61631659005245,4.146580231034118
2024-07-22,31.04594757018282,21.365539829154585,18.46879416412534,0.016696160663678235,1.971420628945092,8.63813759021919,4.5078910199340845,5.2253722063836765,4.614896335218208,4.145304495173327
2024-07-23,31.017863143028123,21.356250777100268,18.473997316336344,0.01670086441772414,1.9698341841243583,8.640571184112872,4.509161013140943,5.25295270498177,4.616196474678139,4.146472338079456
2024-07-24,31.009319902391596,21.34980943397596,18.46842530105922,0.01706499972377589,1.9763281670364923,8.637965067319819,4.506398131707956,5.274663127168528,4.614804165431869,4.145221704184781
2024-07-25,31.08166993363432,21.811290061720314,17.585718801451183,0.015624047403726141,2.1972091388529593,8.657768466096316,4.520877411794421,5.3497330340573725,4.625384065495282,4.154725039494105
2024-07-26,31.130113257549947,21.66280078148971,17.615415692578644,0.01917154709794658,2.207813525342453,8.672388784460738,4.531736389111027,5.36562400315947,4.6331949220526125,4.161741097157452
2024-07-29,31.144901372175955,21.61139995510724,17.623280170435628,0.01973632013031363,2.1883676257596787,8.676260609613935,4.532239284495006,5.404952106180638,4.635263431789056,4.1635991243125465
2024-07-30,31.1597148920284,21.536174905758912,17.614100743460646,0.019726040085529736,2.1839292890934914,8.671741411149652,4.526283604004191,5.494049616381426,4.632849065009975,4.161430433027774
2024-07-31,26.206893905020266,18.11836386831598,14.828747762918942,0.01320581502971359,1.883478393582258,7.300461597446992,3.8118125648829264,4.6388057874605275,3.90024737619449,3.503375115372451
2024-08-01,31.095484006646814,21.4860543019817,17.587151184459113,0.014848217056902388,2.2361322375439188,8.658991722874816,4.627930777393752,5.512583294080229,4.625760809921561,4.155063448041198
2024-08-02,31.021705033530612,21.480266736363642,17.582413842270352,0.01706391355691085,2.23046159839504,8.656141374721741,4.708184021083872,5.5253044584613695,4.624514797329179,4.15394422428728
2024-08-05,31.02477046738382,21.484330537179286,17.584801355540826,0.017547230118110914,2.2094154966217716,8.65731679082721,4.714817337876216,5.5273497372363805,4.625142759481996,4.154508287734385
2024-08-06,31.01692873652478,21.48149058366954,17.582537430586402,0.017544971030200727,2.210425881040513,8.656202219492293,4.708772043237549,5.547577408250332,4.624547303445886,4.153973422722504
2024-08-07,31.00947083175826,21.484474183977724,17.581769910207683,0.017433224410732185,2.2140657421375516,8.655824355282876,4.708344532445944,5.550479697319568,4.62434543074624,4.1537920917134175
2024-08-08,30.955793697273187,21.449707545672727,17.548363273391594,0.019947806973824582,2.196012623356255,8.63937766180107,4.881097842667661,5.548241123766362,4.615558839344688,4.145899585752634
2024-08-09,30.94551972985396,21.446413533345236,17.540656134639274,0.0199759530860765,2.1925753735568274,8.635583297544084,4.884268711442501,5.577396822850589,4.6135317128349325,4.144078730846523
2024-08-12,30.945431113075628,21.446990505119746,17.5403130329871,0.019975562349124877,2.185778623791078,8.635414382374996,4.890188908533299,5.5784687301522835,4.613441470466524,4.143997671150217
2024-08-13,30.944744633057493,21.443907107804986,17.53815345152138,0.01997310293724692,2.187502206036138,8.634351181232924,4.8905093685919665,5.5844980321576445,4.612873458785429,4.143487457874788
2024-08-14,30.937336959524288,21.44280109838936,17.536192686421316,0.019601893132943405,2.1899142763921393,8.63338586099527,4.894685512964164,5.590699756443203,4.612357739652626,4.1430242160846875
2024-08-15,30.94083064674879,21.451454072230447,17.54317863513499,0.019535877240821873,2.14627034892317,8.636825170309939,4.897004548162622,5.606030836225944,4.614195179237973,4.144674685785301
2024-08-16,30.946774019070528,21.4526285395576,17.546011036231917,0.019132929630917814,2.1418913234866546,8.638219612765047,4.881883380395079,5.613175146885937,4.614940155491077,4.1453438564852405
2024-08-19,30.949322612634205,21.452209507776498,17.54615144141594,0.019059245464241998,2.1091616336506447,8.63828873678485,4.881147154442469,5.644305555061769,4.614977084769214,4.145377028000167
2024-08-20,30.889336707488734,21.41107313971889,17.510305424075742,0.02075193923233859,2.0998051889368368,8.62064109200746,5.0553912456777335,5.650238169076278,4.605548889124284,4.1369082046617
2024-08-21,31.14964191141032,21.589567278385125,16.72648751866882,0.020778375057654185,2.186958806694038,8.693360030514135,5.125529678119991,5.691472796748885,4.644398740647302,4.171804863753733
2024-08-22,31.129374923602416,21.573671173478814,16.700979909453913,0.019986512251201016,2.2109000017626745,8.688304899689857,5.166736768298567,5.698968770603955,4.641698053783803,4.169378987074796
2024-08-23,31.12278347233705,21.56653856285809,16.697383828997854,0.019351093911491726,2.215732736716493,8.686434120632851,5.180362645773925,5.702233712455263,4.640698596282228,4.168481230034753
2024-08-26,31.17435676248616,21.601019872124656,16.72445443022525,0.02005178943079903,2.0660501147038586,8.700516985144798,5.1601291654283115,5.729959188389386,4.648222319902831,4.1752393721639525
2024-08-27,31.16721546021305,21.59648693524224,16.718728766156694,0.02004492464422359,2.07552788583193,8.69753833865516,5.1620425946600985,5.741974139486068,4.6466309879026895,4.173809967207841
2024-08-28,31.162428199330606,21.600347200725746,16.720767423913692,0.020047368893525427,2.0607988871113494,8.698598903979764,5.1734160237390885,5.74207948530268,4.647197591407052,4.174318915596495
2024-08-29,31.162319799405434,21.59901870023581,16.71831193891652,0.01945185241245182,2.069275605990073,8.698288467844854,5.173565970127523,5.738565980889705,4.647031741932398,4.1741699422452285
2024-08-30,31.157139609284663,21.5965094668261,16.71752064599308,0.019450931738569315,2.0850506664431014,8.69787676993326,5.175254112390242,5.730413628719377,4.646811793689667,4.173972374981942
2024-09-02,31.15134718331611,21.593746712570464,16.71443263241971,0.017774849095480112,2.0965959484059145,8.696270122506657,5.172588497791271,5.7380892357597055,4.645953447634911,4.173201370499774
2024-09-03,31.15076977918466,21.593046191440887,16.712308343961226,0.017958398608736752,2.113869814921413,8.695164886890266,4.817891442117734,5.727920888893202,4.645362979175435,4.525707274806433
2024-09-04,31.145640436958182,21.5905213456425,16.71061302752087,0.017956576887417516,2.114249908571483,8.694282839019861,4.817179761808618,5.739416173886207,4.644891748028431,4.525248181676429
2024-09-05,26.07135153558952,18.07516641232574,13.988164622375981,0.015031139380816124,1.781186128592727,7.277833519656994,4.031413479435905,4.809404724967513,3.8881584007440018,3.788006844401712
2024-09-09,31.061255780698882,21.53095826033531,16.665000018833975,0.01790756291670299,2.128378238352308,8.670551070591651,5.03681992261639,5.7442422150168255,4.6322131295179325,4.512673801120022
2024-09-10,31.058917986330055,21.52860510514336,16.663666224303437,0.017906129672811806,2.133469496743214,8.669857117181412,5.035972154691864,5.74745077249702,4.631842387211934,4.512312626224898
2024-09-11,31.056546994537122,21.523930071356734,16.663030277087067,0.02242580730113479,2.171774091943353,8.669526243325338,5.010658612909926,5.771648788277683,4.59831869359774,4.512140419663904
2024-09-12,31.08133130652831,21.52457833616411,16.665253433055227,0.016351437751442034,2.1620213772971844,8.67068291823311,5.016365593557042,5.779163221871138,4.571509953017326,4.512742422525109
2024-09-13,31.083541968600727,21.52734676401117,16.666995150270054,0.02194935097112638,2.1491648169111333,8.671589107734738,5.041757764657491,5.770094303751132,4.5543467153056625,4.513214057786762
2024-09-16,31.079661388095207,21.52398300411727,16.663444162072956,0.019943809331535903,2.1676780929187434,8.669741581513362,5.05531955103282,5.773607747403483,4.534368168967406,4.512252494547217
2024-09-17,31.08043690973219,21.527365840063425,16.66574750024223,0.019946566104795217,2.172684113623853,8.670939974025032,5.058945929096893,5.773849943256142,4.51720701410871,4.512876209746727
2024-09-19,31.079054239690436,21.52732080424851,16.66574132422159,0.019872442377754908,2.1726833084669326,8.670936760733563,5.062649871104652,5.773847803573153,4.515018908225915,4.512874537357497
2024-09-20,31.081449463184747,21.52516988519462,16.664104840067726,0.023983543698439042,2.1724699629135302,8.670085322424757,5.066525181112716,5.773280843468976,4.510499560040464,4.5124313978940265
2024-09-23,31.0802229642993,21.531526872288435,16.667878500602974,0.025730932111753334,2.183339545943503,8.672048701744107,5.087686494960632,5.7545742518277,4.48353847820081,4.513453258020789
2024-09-24,31.07411288508884,21.53130433813718,16.669571335585946,0.02569647873099212,2.1984250321458965,8.672929458549227,5.119746962353734,5.742185362584413,4.452116490239011,4.513911656584764
2024-09-25,31.070495834860978,21.52259129364483,16.667273117551314,0.016205173109311046,2.2927030735007428,8.671733729967283,5.144873024565308,5.71178149551648,4.389053929430005,4.513289327853745
2024-09-26,31.083452951585944,21.52995961908866,16.67392671401902,0.014357823797493974,2.341520991883627,8.67519549701866,5.16499658882577,5.671127210889821,4.33037156424043,4.515091038650572
2024-09-27,31.172140022724946,21.572423253640675,16.700428160698916,0.027935027711751735,2.2920277107305136,8.688983804646796,5.165004475267567,5.569106328848101,4.2896839164147575,4.522267299315977
2024-09-30,26.095150979283694,17.976750215385557,13.966365746061744,0.014262375963233475,1.9378508388237463,7.266491889284925,4.337505144296153,4.563587638639591,3.538342526665228,3.781917355408603
2024-10-02,31.20254671163769,21.416593852095904,16.641440148683785,0.025542101548313163,2.6205215579092984,8.658293221379356,5.061505732067585,5.6511969058388845,4.2160656862108805,4.506294082628308
2024-10-03,31.392823498748907,21.389825476016192,16.563207396415645,0.01609047676749941,2.6165093030977733,8.6281110525557,5.199908268201191,5.4795975379341355,4.211989593348754,4.501937396914203
2024-10-04,31.41509983560341,21.41677705573226,16.53092022265698,0.014923796973897709,2.619371552192333,8.616084405028342,5.1777720382480945,5.485591773487945,4.216597168558055,4.5068621515186775
2024-10-07,31.398240134825805,21.39794129621047,16.517799616410482,0.014916961271719537,2.618171774156215,8.607217974829947,5.276462128407189,5.48307915074856,4.214665796635749,4.471505166503871
2024-10-08,31.41047044244655,21.405715365958688,16.493659454644646,0.014919853046865793,2.6186793282033975,8.603669693345239,5.280888923253575,5.484142090560781,4.215482844128094,4.472372004412162
2024-10-09,31.48281852767722,21.43195178208255,16.40169705461586,0.016677408979961512,2.62160349888892,8.565976552211179,5.291452954760903,5.490266004765831,4.220190099126963,4.477366116890616
2024-10-10,31.3885217872432,21.411001925374695,16.210649323733158,0.01735306307736515,2.7539950378392666,8.530769514772501,5.309880911014502,5.674831485127114,4.222362502337637,4.480634449480559
2024-10-14,31.32183861834904,21.435343538193337,16.131810046874097,0.014959275852339056,2.7249067537699023,8.539374172712861,5.316090008840626,5.803902256481097,4.226621436419715,4.485153892506984
2024-10-15,31.408327688486086,21.50085736421571,16.061871772910155,0.015001258087531178,2.604359767369827,8.56333937119246,5.325540739320218,5.784477678374421,4.238483174712622,4.497741185330964
2024-10-16,31.41353460486559,21.504264884899353,16.01746123281295,0.015008829201989482,2.6274849068449986,8.567661276871725,5.344530744953886,5.769419999009026,4.240622331379224,4.5000111891612615
2024-10-17,31.747527378744177,21.71930595975643,16.14286476889294,0.015161566806878982,2.679188908926429,7.52689733388557,5.497201748143504,5.804671179285353,4.28377709644577,4.583404059112943
