date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,DBS BANK LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,SDICS INTERNATIONAL SECURITIES (HONG,BANK OF CHINA (HONG KONG) LTD,MERRILL LYNCH FAR EAST LTD,HSBC BROKING SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-15,22.978549576321193,11.363735562603559,9.04678176310371,11.692684740627362,6.5005674466707815,4.2969176825341115,2.1413521869735797,1.4269177863198739,2.70300223212647,1.438555964083774,73.58906494136441
2024-03-18,22.938089415832437,11.615287739454724,9.13472954849246,11.75268989822721,6.500628905640306,4.3359748576665735,2.1412292690345316,1.4268255978655882,2.034383649483773,1.438555964083774,73.31839484578137
2024-03-19,22.922618349434178,11.695483582099483,9.104614653425733,11.884195376168721,6.500782553064115,4.34482494927802,2.13901674613167,1.4591044017902848,2.052559525130782,1.438555964083774,73.54175610060676
2024-03-20,23.04162516257949,11.675656611236214,8.907577197131994,12.09372049610312,6.500782553064115,4.33686601272467,2.139631335826909,1.4620851618121957,2.018949642844136,1.438555964083774,73.61545013740661
2024-03-21,23.330589811079683,11.578766545781729,8.761798242272366,12.036454318939077,6.500782553064115,4.423249237126252,2.139784983250719,1.4745920621103166,2.022672950135835,1.438555964083774,73.70724666784386
2024-03-22,23.397811788175876,11.604610042466543,8.64149230942926,12.091054160169294,6.500782553064115,4.3628625422436,2.140245925522149,1.4783410592512767,2.00879422417897,1.438555964083774,73.66455056858486
2024-03-25,23.37584795040123,11.581962412196974,8.628217172012091,12.065485753832068,6.500782553064115,4.3717740928245705,2.14838923898407,1.4863307252893885,1.97584324350459,1.438555964083774,73.57318910619287
2024-03-26,23.3492599397596,11.394589809073661,8.689061551840787,12.109053710032738,6.500782553064115,4.354061556348802,2.1546580538755116,1.4601492042721917,1.9912689531833418,1.4377569974799629,73.44064232893072
2024-03-27,23.342380284170062,11.405529505648921,8.66069823740549,12.182426439339919,6.500782553064115,4.276605493106452,2.154719512845036,1.4774191747084175,1.9653585891396848,1.4377569974799629,73.40367678690805
2024-03-28,23.352939303888093,11.399079448256353,8.749106965065673,12.216408394228063,6.500782553064115,4.275560690624544,2.153490333454557,1.4814447372122355,1.9294897209692168,1.4373267846932953,73.49562893145615
2024-04-02,23.38776269352799,11.393271575636343,8.770433227490479,12.177023089657315,6.500782553064115,4.275560690624544,2.153490333454557,1.483903095993193,1.9258099266279405,1.4373267846932953,73.50536397076976
2024-04-03,23.383821821484176,11.249301972839499,8.815728488029619,12.205477178990597,6.500782553064115,4.275560690624544,2.153490333454557,1.4872526098322474,1.9364730578403433,1.4373267846932953,73.44521549085299
2024-04-05,23.481861169668754,11.149154582000245,8.808222073868874,12.198274556516209,6.500782553064115,4.2770247661965435,2.1531830386069375,1.4890041904636795,1.9496614151925458,1.4373267846932953,73.4444951302712
2024-04-08,23.53451435949827,11.072914730305802,8.833911923129879,12.12222160154809,6.500782553064115,4.2770247661965435,2.153336686030747,1.4915547376989229,2.0575613633654877,1.4373267846932953,73.48114950553115
2024-04-09,23.530067803053214,11.072914730305802,8.833911923129879,12.121685064744145,6.500782553064115,4.27611382135026,2.153336686030747,1.4929682939979734,2.062871356873386,1.4373267846932953,73.48197901724282
2024-04-10,23.48898961116693,11.103582756098247,8.833389521888927,12.12832134281437,6.500782553064115,4.27611382135026,2.1531830386069375,1.4917391146074948,2.043212046078978,1.436712194998056,73.45602600067431
2024-04-11,23.39495554402622,11.158595663062632,8.889409372609993,12.182265355380798,6.500782553064115,4.27611382135026,2.1531830386069375,1.4907557710951118,2.052051628206636,1.436712194998056,73.53482494240076
2024-04-12,23.278795264513384,11.174643767725755,8.93528849335961,12.22576724318923,6.500782553064115,4.276141109132729,2.1531830386069375,1.7626355635752873,2.059573284191823,1.436712194998056,73.80352251235692
2024-04-15,23.240017236020503,11.195877841696273,8.891376059634759,12.212146337609516,6.500782553064115,4.275622149594068,2.1531830386069375,1.7626744056440264,2.06476337125018,1.436712194998056,73.73315518811843
2024-04-16,23.238280712836605,11.221383314048706,8.908922595433841,12.202609380554671,6.500782553064115,4.275345584231211,2.1435954393612033,1.7615066852230714,2.071677505321623,1.436712194998056,73.7608159650731
2024-04-17,23.19175701041462,11.191237689497216,8.920630529128152,12.220994646910848,6.500782553064115,4.278725827555027,2.141936047184057,1.7658088130897471,2.08571473396089,1.435667392516149,73.73325524332081
2024-04-18,23.229167269540746,11.138611664532231,8.910950741428133,12.274844258500087,6.500782553064115,4.278699154362254,2.141936047184057,1.7655322477268895,2.0951148833495763,1.435667392516149,73.77130621220424
2024-04-19,23.163549617385005,11.163932759976092,8.972314756844153,12.289736750159248,7.639064127616929,4.279839341164862,2.1419975061535808,1.7671916399040355,2.0473046603185465,1.435667392516149,74.9005985520386
2024-04-22,23.079314199591376,11.135449539091255,9.030906481062889,12.477289550981205,7.639064127616929,4.280085177042958,2.143533980391679,1.781265743925017,2.0451598037411305,1.435667392516149,75.04773599596058
2024-04-23,23.04666455224457,11.179327125580386,9.036775812652426,12.487862767721195,7.639064127616929,4.282505554180749,2.143533980391679,1.7961695440345715,2.026691629235066,1.435667392516149,75.07426248617372
2024-04-24,22.86237233413277,11.27699968663485,9.0801043861668,12.43792299139616,7.639064127616929,4.257625734138069,2.143533980391679,1.7989659271479104,2.1025042181733777,1.435667392516149,75.03476077831469
2024-04-25,22.04978095282681,11.41155586490559,9.13381952553072,13.335871723984404,7.639064127616929,4.271331084341907,2.14261209584882,1.7922668994698014,2.0910233139124896,1.435667392516149,75.30299298095362
2024-04-26,22.138920919306386,11.59378170954406,9.100170739716365,12.99740175261474,7.639064127616929,4.267674275655233,2.1407683267631024,1.7830173245564493,2.096532127186798,1.435667392516149,75.1929986954762
2024-04-29,22.09877604333129,11.553612557276002,9.081087729679183,13.02411981043588,7.639064127616929,4.254214761329491,2.14058394985453,1.7748432816097657,2.1275213990129433,1.435636663031387,75.12946032317741
2024-04-30,22.09787112146402,11.490887840274722,9.049866573161024,13.039587435131846,7.639064127616929,4.254214761329491,2.139293311494528,1.7720468984964266,2.132649105217234,1.435636663031387,75.0511178372176
2024-05-02,22.863345967127966,11.41981054202029,9.088708641900151,12.354580756806625,7.639064127616929,4.255735317694483,2.1371422475611896,1.7668536155716543,2.0599495360032485,1.435636663031387,75.02082741533393
2024-05-03,22.86483106166754,11.254700774558358,9.106070800790663,12.583019690235103,7.63891048019312,4.253215499944001,2.1375724603478576,1.7674682052668935,1.8703939102824456,1.435636663031387,74.91181954631737
2024-05-06,22.918181687883216,11.254700774558358,9.106070800790663,12.773585148284155,7.63891048019312,4.253320164569101,2.137203706530714,1.7565511255924178,1.5984073021132374,1.4356059335466251,74.87253712406161
2024-05-07,22.954653161249865,11.254700774558358,9.106070800790663,12.951513966150419,7.641983428669316,4.244655371750769,2.137111518076428,1.3905972561823745,1.5846446721498035,1.4356059335466251,74.70153688312462
2024-05-08,23.043220821805235,11.180354535173919,9.1263215312488,12.980571889859274,7.641860510730268,4.244655371750769,2.137111518076428,1.3831299913852164,1.5732639460092395,1.4356059335466251,74.74609604958577
2024-05-09,23.139366619138784,11.140777355700315,9.083208064127758,12.939363404957598,7.641860510730268,4.248206040797075,2.137111518076428,1.3831607208699783,1.582893030059402,1.4359132283942448,74.73186049285185
2024-05-10,23.218114672838468,11.099814952512611,9.09823478217636,12.901477084653537,7.641860510730268,4.248267499766599,2.137111518076428,1.3749252189537708,1.5715907870229195,1.4356059335466251,74.72700296027759
2024-05-13,23.25639955455989,11.092194040291643,9.100109280746842,12.993714583197121,7.641860510730268,4.24775880387585,2.135882338685949,1.374863759984247,1.4972806240535899,1.4356059335466251,74.77566942967204
2024-05-14,23.273672106272837,11.132840913129812,9.097528004026836,12.673268868196649,7.641860510730268,4.24775880387585,2.135882338685949,1.392164459905235,1.7882781508887287,1.4356059335466251,74.81886008925879
2024-05-16,23.300415485189426,11.06705523215139,9.102997852314466,12.820433046770379,7.641860510730268,4.2527677098920496,2.135882338685949,1.385250325833792,1.6575645717695324,1.4356059335466251,74.79983300688387
2024-05-17,23.34008399269174,11.050799334712309,9.126198613309752,12.801576390117953,7.641860510730268,4.24775880387585,2.136005256624997,1.3019820263845925,1.6473446826453364,1.4356059335466251,74.72921554463943
2024-05-20,23.38832805458864,10.989494688660848,9.149921775545991,12.876448288068731,7.632641665301679,4.24775880387585,2.136005256624997,1.3023815096864981,1.5299354954128037,1.4356059335466251,74.68852147131267
2024-05-21,23.413785343108966,10.949483670321374,9.200578286373613,12.880384612148802,7.632641665301679,4.247973910269183,2.136005256624997,1.2998309624512547,1.5392449928214418,1.4356059335466251,74.73553463296794
2024-05-22,23.507853950190544,10.935186900453807,9.15322415035542,12.784932317827359,7.626495768349286,4.247697344906325,2.1366198463202366,1.2982022997588705,1.540661806445877,1.4356059335466251,74.66648031815436
2024-05-23,23.614371563220953,10.894224497266105,9.106791898880088,12.787296767302884,7.626495768349286,4.247697344906325,2.1366198463202366,1.3027195340188797,1.5053570701566692,1.4356059335466251,74.65718022396806
2024-05-24,23.5677661203695,10.904698273393405,9.10869712693533,12.800693163266924,7.626495768349286,4.247728074391087,2.1366198463202366,1.3036106890769767,1.5021796414322819,1.4356059335466251,74.63409463708165
2024-05-27,23.590657742748082,10.803082935067073,9.111432051079145,12.813577421637923,7.626495768349286,4.247789533360611,2.1366198463202366,1.30444038516555,1.5051505680190689,1.4356059335466251,74.5748521852936
2024-05-28,23.51050762557665,10.81824332637439,9.058239312956177,12.953533446430008,7.626495768349286,4.262201661713974,2.14479388926692,1.2956517525236273,1.5084485177826927,1.4356059335466251,74.61372123452034
2024-05-29,23.56602338982968,10.810714602607707,9.067611805808578,12.903283240849905,7.6264035798949985,4.2488224742614,2.148358509499308,1.2954059166455314,1.5018403879205098,1.4356059335466251,74.60406984086426
2024-05-30,23.583914464611915,10.804445787716265,9.11313544787847,12.952665707239298,7.6264035798949985,4.248250475632041,2.1417209407907234,1.29476059746553,1.494982796101029,1.4356059335466251,74.6958857308769
2024-05-31,23.569496503761872,10.745263753050027,9.09173391189038,13.038718397714716,7.622089714241022,4.244250121599964,2.1423522051771897,1.2972529885317508,1.4968476268595494,1.4347938848444428,74.68279910767092
2024-06-03,23.303375765604347,10.75943769555202,9.091417761505523,13.078924225558552,7.622089714241022,4.244035136881292,2.1423522051771897,1.3008463045438268,1.5062461445178015,1.4347938848444428,74.48351883842602
2024-06-04,23.524068021435255,10.749723396054142,9.11365332383666,13.011388127520506,7.622089714241022,4.24686495002106,2.1423522051771897,1.2976215337637587,1.539854828436083,1.4347938848444428,74.68240998533012
2024-06-05,23.54036361741371,10.771483412187578,9.0887150964708,12.947588341044558,7.622089714241022,4.248032009922417,2.1423522051771897,1.2893599781462504,1.6088522697432428,1.4347938848444428,74.69363052919121
2024-06-06,23.599224467811318,10.770500624902224,9.09190903229979,13.018610754128987,7.622089714241022,4.248027710228044,2.1423522051771897,1.283862511768801,1.602380984014418,1.4347938848444428,74.81375188941624
2024-06-07,23.51871293636577,10.782332462454807,9.038899943096002,13.098761541216602,7.622089714241022,4.248027710228044,2.1491088677639993,1.2816512403767542,1.592852492737678,1.4347938848444428,74.76723079332513
2024-06-11,23.399961581616534,10.759052688632982,9.024084486193495,13.095760723089183,7.622089714241022,4.376058665374007,2.1423522051771897,1.2824804671487717,1.5956472940804038,1.4347938848444428,74.73228171039803
2024-06-12,23.360816979768263,10.75026902727013,9.017160074101916,13.038989217036034,7.622089714241022,4.309259842072595,2.1423522051771897,1.2831561334074526,1.7419163242743259,1.4347938848444428,74.70080340219337
2024-06-13,23.34581503897836,10.75174320819816,8.991761165196046,13.048821819553389,7.622089714241022,4.262669582326276,2.1423522051771897,1.285213844286163,1.7576080588901373,1.4347938848444428,74.64286852169118
2024-06-14,23.26224740762059,10.758868416016979,8.985035214711903,12.982220597920534,7.622089714241022,4.376150801682009,2.142966447230536,1.2877322367048827,1.7554188387878058,1.4347938848444428,74.60752355976071
2024-06-17,23.27555637446306,10.695335149167978,8.996524612319746,12.976480014538371,7.622089714241022,4.379189764240939,2.142966447230536,1.292031931078307,1.7653388479493488,1.4347938848444428,74.58030674007375
2024-06-18,23.13996532812451,10.86550568899012,9.000563560941524,13.00012145408121,7.622089714241022,4.378468766918721,2.1423522051771897,1.2828183002781122,1.7668551044580343,1.4347938848444428,74.6335340080549
2024-06-19,23.135936514496613,10.829965643783503,8.998180363198745,13.151936721471616,7.622089714241022,4.383231108406726,2.1423522051771897,1.280944862015406,1.6252570779587843,1.4347938848444428,74.60468809559406
2024-06-20,23.14491194222852,10.754444583324572,8.992467912102626,13.250148927592651,7.622089714241022,4.388385889142614,2.142413629382524,1.2817433766847561,1.6105527374437267,1.4347938848444428,74.62195259698746
2024-06-21,23.119140618365705,10.791944060681367,8.989949519683906,13.294685714730425,7.622089714241022,4.382322030167773,2.142413629382524,1.282204058224766,1.596883579061174,1.4347938848444428,74.6564268093831
2024-06-24,22.969828387342687,10.70333964448616,9.015409852795111,13.350804772874511,7.622089714241022,4.517383538432133,2.142413629382524,1.2805148925780636,1.5712734323131576,1.4347938848444428,74.60785174928981
2024-06-25,22.96924098766707,10.672285961812978,8.996829030681385,13.437094356467478,7.622089714241022,4.51288857650995,2.142413629382524,1.2816819524794214,1.5641581137913994,1.4347938848444428,74.63347620787766
2024-06-26,22.957459210841836,10.712795225231167,8.984943446949133,13.607943019516517,7.622089714241022,4.291172440600321,2.142413629382524,1.275485110100032,1.5705154576193283,1.4347938848444428,74.59961113932631
2024-06-27,22.93613284959806,10.758060626292623,8.990686610147922,13.624055939908306,7.622089714241022,4.261985316678848,2.142413629382524,1.274410186506676,1.5301913267560172,1.4347938848444428,74.57482008435645
2024-06-28,23.14422165700897,10.795872322885131,8.987154718341179,13.369870784786176,7.622089714241022,4.314728316225126,2.1423522051771897,1.2854972555695767,1.519753511543503,1.4347938848444428,74.61633437062231
2024-07-02,23.172382996701355,10.780761968372813,8.99148512481727,13.356002919099364,7.622089714241022,4.346585734625111,2.1423522051771897,1.285312982953573,1.525399194528425,1.4347938848444428,74.65716672536057
2024-07-03,23.21607679804512,10.722347549099577,9.027418284938031,13.272615076390611,7.623502470963718,4.34684052222884,2.1417379631238433,1.2801379936541302,1.5689847664223895,1.4347938848444428,74.6344553097107
2024-07-04,23.1380457602836,10.751959237128322,9.043235017811698,13.253077817975619,7.623502470963718,4.34684052222884,2.142966447230536,1.2799537210381262,1.6057966612246664,1.4347938848444428,74.62017154072957
2024-07-05,23.118444559270852,10.752292156321236,9.02901531427673,13.231744515796645,7.623502470963718,4.348311877643425,2.142966447230536,1.2784488280074278,1.6011245518942983,1.4347938848444428,74.56064460624931
2024-07-08,23.097906147733113,10.743593567482772,9.04962589925574,13.236331306905802,7.623502470963718,4.351189970208584,2.1408166000438236,1.2800765694487954,1.6056085188837264,1.4347938848444428,74.56344493577052
2024-07-09,23.051994871152566,10.734441360887912,9.089305935901914,13.407825354080291,7.623502470963718,4.25136679145424,2.1403252064011467,1.2717535896259529,1.54914597658341,1.4347938848444428,74.5544554418956
2024-07-10,23.086116262912775,10.841491834490341,9.185557665661282,13.296809088084638,7.623502470963718,4.249357789970359,2.1403252064011467,1.2752854814326944,1.5498718878420545,1.4347938848444428,74.68311157260345
2024-07-11,22.994940813754873,10.897664270268862,9.21565552627525,13.271614046116273,7.630259133550528,4.2524452162273,2.139280994910458,1.2814279019661574,1.5591470042717892,1.4347938848444428,74.67722879218593
2024-07-12,22.971378427164304,10.936967899384744,9.241146571489123,13.299012558602607,7.63148761765722,4.301250617090601,2.139280994910458,1.2823185529435097,1.5630228716284045,1.4347938848444428,74.8006599957154
2024-07-15,22.910043102654793,10.930820073521211,9.237215422347706,13.258144762097878,7.63148761765722,4.3503690971284925,2.1397109643478003,1.27731481432854,1.583533826546361,1.4347938848444428,74.75343356547445
2024-07-16,22.98366535665421,10.928569306365134,9.261232286633549,13.198513345044349,7.63148761765722,4.313478026525539,2.133568543814337,1.2666577147029812,1.6092767110021051,1.435101005871116,74.76154991427055
2024-07-17,23.01325118509251,10.929690912354545,9.290209769742214,13.21533356516057,7.63148761765722,4.307122586847976,2.133568543814337,1.2665962904976467,1.599116348925088,1.4347938848444428,74.82117070493655
2024-07-18,22.962050301645366,10.932125337884573,9.273379537480524,13.316059249763896,7.63148761765722,4.305863390638616,2.133568543814337,1.2657056395202944,1.5453292607365319,1.4347938848444428,74.8003627639858
2024-07-19,23.10131027719276,11.036116517516103,9.295922220838335,13.150755779699852,7.63148761765722,4.2900783526549,2.132954301760991,1.2596561538095024,1.5638611891828118,1.434732460639108,74.89687487095158
2024-07-22,26.335130194039248,11.03295317094137,9.294509464115638,13.217954536002196,7.63148761765722,4.286677294405522,2.132954301760991,1.2599632748361755,1.4932385248267024,1.434732460639108,78.11960083922418
2024-07-23,26.301996442076614,11.046190087190984,9.297451683551166,13.284646911155765,7.63148761765722,4.283256826107258,2.132954301760991,1.259103335961491,1.4687817403822547,1.4347017485364408,78.14057069438019
2024-07-24,26.442336869395845,11.050950463104419,9.33746955332668,13.05900595279787,7.63148761765722,4.281875518577693,2.1326471807343177,1.2575370187254578,1.5582758861917336,1.4347017485364408,78.18628780904767
2024-07-25,26.485735036039333,11.070790481427505,9.284245479404222,12.99591119335075,7.63148761765722,4.285304033446856,2.1326471807343177,1.2568306403641094,1.6022892776758537,1.4347017485364408,78.1799426886366
2024-07-26,26.531920203151465,11.050520493667076,9.225493227001644,12.993739724843762,7.632224708121236,4.286593757486267,2.1326471807343177,1.257659867136127,1.6230322318173587,1.4347017485364408,78.1685331424957
2024-07-29,26.53907077916709,10.996436480869933,9.171380406252199,13.038538363368879,7.632224708121236,4.288939302191175,2.1326471807343177,1.2673648915789988,1.6450738165080487,1.4347017485364408,78.14637767732832
2024-07-30,26.458860594872913,11.013635258363628,9.199266995474122,13.074874834821868,7.632224708121236,4.286682146917744,2.1326471807343177,1.267487739989668,1.636680321697482,1.4347017485364408,78.13706152952942
2024-07-31,26.39587463530929,11.013153255188344,9.25453125416394,13.071505464034772,7.6263401458705085,4.2833722004974675,2.131616645528143,1.2730778100691391,1.6244301806576715,1.4335955714945743,78.10749716281384
2024-08-01,26.410413214407026,11.00090857434537,9.258336618636442,13.013666440503421,7.6263401458705085,4.286747927045656,2.131616645528143,1.2770979935037996,1.6850295664758965,1.4335955714945743,78.12375269781084
2024-08-02,26.310559345865308,11.057620780354933,9.321708212472887,12.95927544544524,7.6263401458705085,4.2892336893220495,2.132046283452458,1.2682290392090143,1.6950053294405636,1.4335955714945743,78.09361384292754
2024-08-05,26.31607479203028,11.052700014454063,9.338556156790661,12.932174314817383,7.6263401458705085,4.357669241241854,2.132046283452458,1.2671856328213924,1.6280252066777992,1.4335955714945743,78.08436735965097
2024-08-06,26.35308723993416,11.04129619640582,9.34978811966918,12.915625275741235,7.6263401458705085,4.357730249827106,2.132046283452458,1.2669401254360695,1.6159747221766156,1.4335955714945743,78.09242393000773
2024-08-07,26.45157528951448,11.031557961836452,9.44673794272676,12.853291380245704,7.6263401458705085,4.35812478019532,2.131616645528143,1.2611093250346535,1.612594699249184,1.4335955714945743,78.20654374169578
2024-08-08,26.442410928458305,11.012399547515404,9.548562130789385,12.858892692618692,7.6263401458705085,4.357541700155179,2.1304197970246945,1.2575617433167392,1.5630084678523077,1.4308643018328582,78.22800145543407
2024-08-09,26.473109049165373,11.035960216139522,9.597909115239263,12.627750374049068,7.6263401458705085,4.369285545932094,2.1291922600980806,1.2575801563706386,1.6062841774168475,1.4308643018328582,78.15427534211426
2024-08-12,35.39936710000543,11.024747586967598,9.705042400509493,12.647689072217519,7.6263401458705085,4.357255684051277,2.1291922600980806,1.2572732721389848,1.6337220214236754,1.4308643018328582,87.21149384511543
2024-08-13,35.40636657693783,10.93769735820839,9.781732769999698,12.684340378757586,7.6263401458705085,4.3725385187876205,2.129806028561388,1.251902798085049,1.599696048108557,1.4308643018328582,87.22128492514949
2024-08-14,35.42253863942381,10.900874073744903,9.808155502345063,12.681370353163643,7.6263401458705085,4.358268402015733,2.129806028561388,1.2462868166457903,1.6139853758333451,1.4306801712938662,87.21830550889806
2024-08-15,35.48155830797118,10.929080294490944,9.770838379775999,12.698717107111552,7.6263401458705085,4.352656839709411,2.129806028561388,1.247883289795698,1.604466870373842,1.4306801712938662,87.27202743495438
2024-08-16,35.454775661798934,10.8936647493749,9.805025283182196,12.730375775463692,7.6263401458705085,4.353853688212859,2.129806028561388,1.2492335804149732,1.6126916132895404,1.4306801712938662,87.28644669746286
2024-08-19,35.407015391580394,10.89412507572238,9.809383039271676,12.79667271254995,7.6263401458705085,4.362538511968653,2.129806028561388,1.2488039424906585,1.6160302682225447,1.4306801712938662,87.32139528753203
2024-08-20,35.409630229364616,10.901766493090552,9.778725304529495,12.746456877463414,7.6263401458705085,4.3646867015902275,2.129806028561388,1.2488039424906585,1.6238451979352932,1.4306801712938662,87.26074109219002
2024-08-21,35.45787052789831,10.834810982443166,9.790478970601821,12.808107157644514,7.6254194931755475,4.318300229323109,2.129806028561388,1.2487425656443278,1.6095070756176721,1.4306801712938662,87.25372320220373
2024-08-22,35.51697692192954,10.796575539499303,9.762613882367686,12.815385224082407,7.6254194931755475,4.324688822503978,2.129806028561388,1.2475764055640446,1.6044486414504817,1.4306801712938662,87.25417113042823
2024-08-23,35.66346565483548,10.765796462731924,9.708835182728498,12.760224195110158,7.6254194931755475,4.410953980021771,2.130297043332033,1.242236619933274,1.5726802312970987,1.4304960407548741,87.31040490392066
2024-08-26,35.70384069464242,10.771185656723992,9.76502568554425,12.74594008441731,7.6254194931755475,4.328535739101447,2.130174289639372,1.234656579411433,1.5855389261107646,1.4304653523317088,87.32078250109825
2024-08-27,35.68615280818261,10.907848324793461,9.767757200713351,12.671976442702192,7.6254194931755475,4.3297632760280615,2.130174289639372,1.2046126131325574,1.581026500368532,1.4304653523317088,87.3351963010674
2024-08-28,35.70421988079906,10.846734846510369,9.771255680954201,12.715026101341694,7.6254194931755475,4.33096012453151,2.130174289639372,1.2050422510568723,1.5847606063224453,1.4304653523317088,87.34405862666279
2024-08-29,35.70734703111961,10.909093722382357,9.746336681343939,12.749274136086838,7.6254194931755475,4.330254290798707,2.130174289639372,1.2031395688206208,1.55261755189906,1.4304653523317088,87.38412211759776
2024-08-30,35.74182130092032,10.905423816609705,9.725468553591503,12.649997209900633,7.6254194931755475,4.347950647263312,2.130174289639372,1.2020654740098335,1.5727524104683837,1.4304653523317088,87.33153854791033
2024-09-02,35.81970268811357,10.926046436976819,9.72310554500777,12.72325544752087,7.625910507946193,4.296608915307685,2.130174289639372,1.2021575392793296,1.5704812216467623,1.4304653523317088,87.44790794377009
2024-09-03,35.76371190555578,10.942955758140926,9.748423494119182,12.76360759376414,7.625910507946193,4.374956459648819,2.130297043332033,1.202372358241487,1.5675266630180955,1.4304653523317088,87.55022713609837
2024-09-04,35.72221538801268,10.980538519700907,9.735043341619091,12.83434888967005,7.625910507946193,4.296025835267543,2.130297043332033,1.270775625940121,1.567943780065759,1.4304653523317088,87.59356428388608
2024-09-05,35.71681391865135,11.015738141071562,9.761404697118124,12.858311085622862,7.625910507946193,4.289059563209009,2.130297043332033,1.271205263864436,1.5781200611873885,1.4304653523317088,87.67732563433466
2024-09-09,35.77865342364968,11.013589951449989,9.760545421269494,12.832086109476373,7.625910507946193,4.284047345807106,2.130297043332033,1.267380442931646,1.5872494374411552,1.4304653523317088,87.71022503563537
2024-09-10,35.756867712044595,11.004625617536004,9.767082055403714,12.763502209718988,7.628365581799422,4.379191462045636,2.1307880581026786,1.2659575435031614,1.5908257435231519,1.4304653523317088,87.71767133600908
2024-09-11,35.80967641200438,10.9793502025791,9.69376587804054,12.802437778348946,7.628365581799422,4.3836293149195775,2.128946752712758,1.2673078341224366,1.5687610741514986,1.4304653523317088,87.69270618101037
2024-09-12,35.88876618654819,11.012800583829328,9.684804858476257,12.79161476939753,7.628365581799422,4.340605802816611,2.1290081295590886,1.2677067836235862,1.5788314802132073,1.4304653523317088,87.75296952859493
2024-09-13,35.86230079729462,11.015992179838525,9.67833058321791,12.716450596568185,7.628365581799422,4.320024980081848,2.1290081295590886,1.2661723624653187,1.569692345040874,1.4304653523317088,87.6168029081975
2024-09-16,35.927062147062536,10.98674611256195,9.718225533332864,12.657308235705006,7.628365581799422,4.302715972894435,2.1308494349490092,1.2647300065765474,1.5646197941990274,1.4304653523317088,87.6110881714125
2024-09-17,35.886918620719946,10.987267815755759,9.669776123883723,12.676713691832534,7.626309457447343,4.31082937821089,2.1308494349490092,1.2602494967944067,1.5920123420932635,1.4304653523317088,87.57139171401857
2024-09-19,35.80834072907453,10.987267815755759,9.669776123883723,12.720058143464966,7.626309457447343,4.322101297416369,2.1308494349490092,1.254786957470975,1.5954636235392845,1.4304653523317088,87.54541893533366
2024-09-20,35.80409559949806,10.987267815755759,9.669776123883723,12.64571672726068,7.626309457447343,4.382966567732898,2.131585957104978,1.2563213786292422,1.5831869039825264,1.4304653523317088,87.51769188362692
2024-09-23,35.770820387767266,11.019275841117217,9.755979904555186,12.535440149559317,7.626309457447343,4.402784169383539,2.132936247724253,1.213148229774921,1.5904692667996632,1.4304653523317088,87.4776290064604
