date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,DEUTSCHE BANK AG,CITIBANK N.A.,CMB INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-03-01,157.08215723070924,54.501180549223214,34.49677304820034,83.23319272334156,143.57033645709967,26.756770792312697,21.090531973758242,22.86826098107448,9.572721950928916,2.1023828989645574,555.2743086056129
2024-03-04,155.92016094739606,54.30331069557541,34.24545263668404,83.5472415903085,143.32067324129846,25.465110650877946,21.095785661070103,22.88093835697919,9.369752023217826,2.1620322368080824,552.3104580402156
2024-03-05,152.3084662074609,53.85817148017112,34.15619705767927,84.76288030528765,143.29520427889534,28.469474569138253,21.093273028007907,22.627837402306543,9.26471139805279,2.2346056454387853,552.0708213724386
2024-03-06,152.16301045054342,52.89701909436664,33.08804247976234,84.86388073069928,142.76900523669278,29.666452986259827,21.04787431699781,23.361995662007544,9.446762513415177,2.1615673996915765,551.4656108704364
2024-03-07,152.87178997421034,53.20904243645368,34.09606518007721,84.26385367649384,142.7864628969983,29.523138677974913,21.047017737544788,23.35553134240208,9.498928202104143,2.1304221707797404,552.782252295039
2024-03-08,153.33370672583447,53.794714361132435,34.11890729882444,84.30708923885858,142.4386984917075,28.75438602943125,21.047360369325997,23.51371301472659,9.614794849449423,2.12955245710844,553.052922836399
2024-03-11,153.3675958642608,54.103082964219915,33.93831293958515,84.2278841921026,141.96799095068351,29.122241220266186,21.03993668073315,23.583289537377656,9.421436314254194,2.1102554351907874,552.8820260986739
2024-03-12,153.59902535877202,54.758366245780834,33.942081889178446,84.23696393430461,141.5834119026078,29.001623412221484,21.03902299598326,23.71099468381665,9.316773155101458,2.116308596658801,553.3045721744253
2024-03-13,153.45496525531001,55.41803578519418,33.92327140439011,84.20491644170225,140.6403179248319,29.59577947085592,21.05404168905956,23.714535212222472,9.302089099064807,2.1380360200111577,553.4459883026424
2024-03-14,154.40326780721324,54.861224306499565,34.348306128979026,81.95748837290472,140.605563641158,31.291299692800912,21.04576142101369,23.803562370039767,9.204750836341336,2.1893736818955376,553.7105982588458
2024-03-15,155.37889695682676,54.314074472982064,34.338084280839645,81.98391955956009,140.66209788505736,31.65117384734557,21.056668532715488,24.374803786199962,9.228476374031105,2.1806936767715936,555.1688893723297
2024-03-18,156.7596133797802,54.11413854969358,34.13901521595761,81.93781445602774,140.0271440891815,31.32634464243587,21.056097479746807,24.503233598856212,9.190378575225584,2.1572976366447523,555.2110776235498
2024-03-19,157.0348226501353,54.64764078831258,33.962288598475205,81.98612153980733,139.9263395349381,31.380349121683988,21.056782743309224,24.564107845317558,9.288211369819933,2.2199312973026015,556.0665954891018
2024-03-20,156.86201916654773,54.53241771766301,32.89007097868611,82.00542655646655,141.34417268769687,31.72684864464918,21.079282230275236,24.579298425337427,9.268434663408588,2.240323598814183,556.528294669545
2024-03-21,156.5717860636396,56.30947745089995,31.866970766839163,82.51784551948185,141.26425953525973,31.1352897349163,21.113031460724255,24.462272540465726,9.625098358163326,2.3399894734379965,557.206020903828
2024-03-22,156.78689086693515,56.75695455715801,32.71915311200112,81.92807115027611,141.235774271076,31.442710390075774,21.114002250771012,25.172719538801175,9.692155395116574,2.3225038315369986,559.170935363748
2024-03-25,157.5571008426549,57.059669735855564,32.413297141975825,81.7409205319034,141.48554941325906,31.315069772622238,21.118170937442382,24.764131139710255,9.336453353561096,2.3193630402092555,559.109725909194
2024-03-26,157.3569496323972,57.39533467084599,32.916774557607546,81.80002794047965,140.90286295350057,30.38644342180786,21.132732788143734,24.6562592339265,9.480244491074853,2.338488746236304,558.3661184360202
2024-03-27,156.01264525988574,57.93489064198597,33.01059856036176,81.79512830600837,140.83261201729348,30.38720178015027,21.133874894081096,24.640218927089236,9.25899572888927,2.354832282199941,557.3609983979452
2024-03-28,155.66372275917445,58.17793478282719,33.61922681438147,81.2203001061519,140.72795628182934,30.27945207970182,21.13199041928445,24.524619532533297,9.319210409171786,2.3621000733323383,557.026513258388
2024-04-02,155.96880780769203,58.17513662328066,33.92296988842264,80.5967091222468,140.67810335766353,30.010204031286758,21.14518174286097,24.463174233103274,9.09444396069913,2.4174922112943498,556.4722229785501
2024-04-03,156.68805587438078,58.4861606226725,34.67561770114359,79.58098291738445,140.10779275784228,30.64067563241147,21.13575936887774,24.755640153118947,9.464543389700982,2.4027019394055236,557.9379303569383
2024-04-05,156.43460943266209,59.993055196426695,34.808330411064944,79.43160573973105,138.39736120077913,30.114063718912558,21.132504366956262,24.980838317635925,9.131278019284961,2.3945358819533924,556.8181822854069
2024-04-08,156.63696833369667,60.62789478170883,35.076085727019866,79.35857320451353,138.30042610145154,29.893010827895232,21.13575936887774,25.10715523430806,9.107444552584111,2.4739179551296733,557.7172360871853
2024-04-09,156.93538690985787,60.62789478170883,35.076085727019866,79.50273267119209,138.0377417358585,30.24401367457144,21.136444632440156,24.98426463544801,9.107160168205708,2.463353475209083,558.1150784115115
2024-04-10,157.41843547658803,60.50488997225505,35.72531584711277,79.89352249135517,138.0377417358585,29.602765732874758,21.136444632440156,25.0718641608436,9.030467754511912,2.4488150376794455,558.8702628415193
2024-04-11,157.9688471646626,60.268987990893116,35.310959813038174,79.50756891878385,137.26682022813975,30.377158100537116,21.133817788784228,25.048051252049625,8.96229088268708,2.4518987237103205,558.296400863286
2024-04-12,157.23380205970125,59.96241534939214,35.750864756931534,79.38044510426695,137.17682228027573,30.14706829629042,21.1272506796444,25.042683354144025,9.082499816806209,2.400846588310281,557.3046982857629
2024-04-15,158.42961667087266,60.1058889814553,36.01086517357178,79.44679403553904,136.87142315262537,30.460525552381824,21.128050153800555,24.94858695912375,9.095231442742941,2.4307697638691406,558.9277518859824
2024-04-16,159.14490734048846,59.86387673332849,36.42407910170901,79.32092139807655,136.22310671728238,29.890751742351135,21.13992805554911,25.05674439139185,9.13395739981401,2.5436635094594697,558.7419363894504
2024-04-17,158.79982117362076,59.870443842468326,36.27372085505542,79.52263272504466,136.74727623723422,29.490534408728102,21.139699634361637,25.093805729059216,9.220129292787902,2.5523292382591967,558.7103931366195
2024-04-18,158.81441900065914,59.9766596946429,35.8813966155655,80.07348983443484,136.39899103163597,29.501758454827513,21.140955950892735,24.955953542419735,9.222162241356404,2.5709969598053632,558.5367833262401
2024-04-19,158.47547736373443,61.1515554934656,36.231337874772926,79.41482192192856,136.3655273276713,29.60395580726149,21.140270687330318,24.93556695143784,9.105716546300883,2.583971283253785,559.0082012571571
2024-04-22,159.1134491745498,61.86662802084736,36.34731873271194,79.44301537804529,136.19381169998906,29.734951360906024,21.245058907083195,24.62991084995158,9.061060204150067,2.6267431506079566,560.2619474788422
2024-04-23,158.98624826788216,61.334816099015654,35.203436820618286,79.5862383178552,136.17495553096322,30.254742046694044,21.256765492941145,24.61203689203188,9.099183700339179,2.7000280912376353,559.2084512595784
2024-04-24,158.1592145244079,61.439775634659135,34.84881007180283,79.77768268349942,135.88386813281394,31.43015293529449,21.28971524923401,23.75748125073209,9.606009199526273,2.8094835269035388,559.0021932088736
2024-04-25,158.01374449116622,61.54433543322454,34.95536855575862,79.7736333468985,135.52883879165557,33.11677558093447,21.286631563203137,23.013399232541357,9.435051930186445,2.825774525994057,559.493553451563
2024-04-26,157.50672140765195,61.653406550242515,36.009075493567934,80.42737764070881,135.94432208429035,32.73686260666584,21.289543933343406,22.1776632128774,8.74236467917696,2.92199124068704,559.4093288492122
2024-04-29,157.3530533379919,61.760340787051696,35.80285970078286,80.3645047088571,136.2087196087894,32.51053718358869,21.296396568967573,21.07334327940096,8.743047658527502,2.935710217206621,558.0485130511644
2024-04-30,157.23135224246562,61.5559980480039,36.49006484329301,80.49500687273668,136.28874697182033,31.034099148866108,21.309188155466018,20.46628998946887,8.64274448879064,2.9728840523088174,556.48637481322
2024-05-02,157.16393715530103,61.33168844190619,38.177868997525195,80.11315745785127,136.14851920483113,31.276063999596516,21.314270526887274,20.631601829160324,8.827292247732098,3.041056926762868,558.0254567875538
2024-05-03,157.98657950144607,60.83932657230984,39.106401124599735,80.08517871765076,135.04450250048106,31.53460708906069,21.309873419028435,21.10648947791505,8.637482235684251,3.0469387723402774,558.6973794105162
2024-05-06,157.63956488870315,60.83932657230984,39.106401124599735,79.88979579968156,135.06083461538532,31.339742116134083,21.303763152263553,20.61385007657592,8.624815709785947,3.142818565781739,557.5609126212208
2024-05-07,157.6758678680281,60.83932657230984,39.106401124599735,80.40548975147227,134.76622838884302,31.258618331403326,21.285774983750116,20.22290721421723,8.686185630224106,3.1951841230097435,557.4419839878575
2024-05-08,158.64191646198606,61.41601354957936,40.14446121106721,79.99411290073527,134.69113492346153,31.04041842101753,21.276752346844965,20.17476802001043,8.770328572000277,3.11792808003586,559.2678344867385
2024-05-09,158.51616945617667,62.31593877818786,41.033362262115325,79.72225742446523,134.2343622169793,30.130133149451233,21.27600997798568,20.293661248089716,8.667706927210574,3.1707681822808387,559.3603696229425
2024-05-10,158.43322115721097,62.54584241916676,42.57875665596498,79.80692230865478,134.1689195467685,29.311932453296546,21.27983603287584,20.274074131263973,8.79113660007306,3.22340784493381,560.4140491502093
2024-05-13,158.38723197743124,61.817052057371356,42.06292450935586,80.41589376550866,133.27023750047283,29.681392302973475,21.27920787461029,20.267792548608483,8.863942427262014,3.3218539504165214,559.3675289140108
