date,ACER KING SECURITIES INTERNATIONAL LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,ABCI SECURITIES CO LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FIRST SHANGHAI SECURITIES LTD,CMB WING LUNG BANK LTD,CCB INTERNATIONAL SECURITIES LTD
2024-04-17,0.0,14.842888018404068,17.61163998481456,19.188218218973336,7.816577522724499,11.496984990576562,8.414741960945937,7.817344154494088,7.248925028932683,5.562680120134265
2024-04-18,0.0,14.85063601604465,17.608193940720778,19.186342839328077,7.815813561724346,11.499694105492173,8.413919537747827,7.815047004882277,7.248216548015166,5.5621364460447085
2024-04-19,0.0,14.837638344715383,17.656201677622676,19.178955205261584,7.812804110105061,11.49852280072936,8.410679787518701,7.799777661510339,7.2454256476367105,5.559994764900188
2024-04-22,0.0,14.846418972826585,17.741175951032684,19.19005718241037,7.817326649094805,11.511120829526003,8.415548414292552,7.665519011146514,7.24961975253515,5.563213237135338
2024-04-23,0.0,14.852653086047379,17.76816204597573,19.219454817646984,7.829302169291075,11.491128838554198,8.428440362463824,7.5785894232854325,7.260533621155149,5.571735635580231
2024-04-24,0.0,14.880791232848553,17.801823584364875,19.05583883734476,7.844134674468026,11.513475624828487,8.454409275343052,7.592946956616535,7.274288602147659,5.582291212038054
2024-04-25,0.0,14.880705371047123,17.802105533314222,19.055728885620773,7.844089414002823,11.515140185017728,8.454360493608329,7.59136448535434,7.274246629680355,5.582259002354304
2024-04-26,0.0,14.889931098783043,17.812451792703314,19.066803728061736,7.848648255854232,11.521832574692251,8.459274013892323,7.5370809371452285,7.278474289287812,5.585503309580061
2024-04-29,0.0,14.889636420723972,17.810329563934715,19.07060604192208,7.848391491561555,11.52164808215902,8.458997273307457,7.536834365609265,7.278236177928793,5.585320582853143
2024-04-30,0.0,14.883970354317139,17.85880110437948,19.126042428023617,7.837908726645784,11.506835646525998,8.504776696473678,7.435289592124332,7.268514945376019,5.5778605061339555
2024-05-02,0.0,14.9666190043854,17.90943224981217,19.227577823744536,7.826357415527382,11.490260959433432,8.502221254716464,7.250088503237545,7.257802792373093,5.569639996769977
2024-05-03,0.0,15.022658492703957,17.846069474797925,19.28439051879011,7.818270752789208,11.478388531403477,8.493436248849516,7.242597276165386,7.250303594433875,5.563885110066545
2024-05-06,0.0,14.79640747188542,17.59732298750135,20.946848033429237,7.678375461807735,11.066489074340462,8.314712164509878,7.077255509210978,7.085722515087381,5.436866782227559
2024-05-07,0.0,14.792073369610836,17.59939540159867,20.882934604564827,7.754960776648735,11.068852809907643,8.297751822069161,7.078767168460157,7.087235982838134,5.438028064301833
2024-05-08,0.0,14.803725724220099,17.623170178049353,20.920053663090002,7.7837607813627,11.088715202347373,8.318882604069838,6.801546646593685,7.212451134236783,5.4476940660301665
2024-05-09,0.0,14.811171621647082,17.62019365923748,20.916520307136196,7.7824461194625565,11.087217669106531,8.317477561145404,6.80039787873076,7.217801222326338,5.44677396120765
2024-05-10,0.0,14.808559323452265,17.617085923991127,20.91283118721807,7.781073502193073,11.085262177708385,8.316010578507335,6.799198468747779,7.2341655435677445,5.445813294614221
2024-05-13,0.0,14.828954148276013,17.648864333947206,20.941633011846378,7.7917898472170375,11.100717047586924,8.327463656100948,6.658250706916569,7.249013804037857,5.45331344407107
2024-05-14,0.0,14.787795567318925,17.649063554819058,20.94454510891682,7.790618365158523,11.102260688695324,8.321105017791128,6.659176588502161,7.291363339046479,5.45407176975158
2024-05-16,0.0,14.78491469550581,17.648765071259895,20.93479525440642,7.800258071848363,11.102260838374969,8.320964290038964,6.659063967528077,7.294998281350027,5.45397952968747
2024-05-17,0.0,14.793904585843409,17.680591987113615,20.88689066793999,7.801035006219028,11.103554595818812,8.321793088662606,6.6597272347719505,7.297980067538057,5.454522766092533
2024-05-20,0.0,14.798941755582348,17.683205877017166,20.88975653296165,7.802105376802783,11.105078101123556,8.306018759486673,6.660641007895933,7.298981414561739,5.455271174568152
2024-05-21,0.0,14.799219917647616,17.683538251936167,20.89014917845726,7.802252025784911,11.105662754601337,8.306174880064106,6.660766201824618,7.2968630774127,5.45537371227129
2024-05-22,0.0,14.811651885165963,17.690753866313777,20.843766279344564,7.80543566703888,11.110382361422772,8.309564142667194,6.6634840696906,7.307361998167463,5.457599730188785
2024-05-23,0.0,14.88995378450574,17.67949555107371,20.8307228139984,7.800551236448445,11.103429784552947,8.279558827431512,6.659314241532728,7.302789248611667,5.454184511844849
2024-05-24,0.0,14.889669482808834,17.68138948056558,20.824121143979884,7.801386876469785,11.104619247966603,8.280445781507643,6.660027625667545,7.303571565499098,5.454768795535029
2024-05-28,0.0,14.872190194567345,17.677891965146205,20.828857778840174,7.805041199413765,11.107145094136843,8.282329243857685,6.6615425092395375,7.3089924827227,5.45600953207575
2024-05-29,0.0,14.868872267894991,17.676629263039445,20.836768471570064,7.804483698441065,11.106351729433737,8.281737651002285,6.66106668645607,7.308470413675981,5.455619818486356
2024-05-30,0.0,14.865621010047414,17.670750137217333,20.839588857087705,7.805540083591469,11.10785504284888,8.282858635427662,6.661968303040243,7.309459660359745,5.456358270379547
2024-05-31,0.0,14.84944917641797,17.668146195579286,20.845388714636158,7.807712440296011,11.110946465494461,8.285163834465365,6.663822392744935,7.311493953122284,5.457876827243531
2024-06-05,0.0,14.847131850480523,17.680994466113273,20.84213569431394,7.806494010283213,11.109212550375576,8.283870895931313,6.662782472119611,7.310352960323306,5.457025100059249
2024-06-06,0.0,14.841387584290135,17.729660571738695,20.810170298728238,7.8046597427755575,11.106602253411287,8.281924460668312,6.661216938938763,7.308635269528059,5.455742879920948
2024-06-07,0.0,14.844703622440436,17.73092709062331,20.811656873926264,7.805217268900337,11.107395653907643,8.273116733791785,6.661692783189337,7.309157362128318,5.456132611092567
2024-06-11,40.99147380116932,8.77217796998532,10.50149056997043,12.27619016819088,4.614885300654102,6.561946211542772,4.887531578102863,3.8462560190969226,4.324714142316781,3.2233342389706086
2024-06-12,41.00595558741713,8.77527707315261,10.549639330962735,12.280527196003431,4.6165156831772185,6.564597757213714,4.898034929006045,3.758737428621429,4.3262420109193025,3.2244730035263895
2024-06-13,41.006775617163854,8.773452777501758,10.549850300758337,12.280772779784177,4.616608003430026,6.564729034862511,4.89813287903025,3.7588125951785165,4.326328526331264,3.2245374859593077
2024-06-14,40.90251815147424,9.043057848883198,10.960191424671438,11.89975378181066,4.613870738426284,6.560947729066013,4.986497927100265,3.4647888625064303,4.345747932940608,3.2226256031208664
2024-06-17,40.81216000317651,9.2237175331783,10.798380653924823,12.021810847743287,4.6227337016453145,6.546453876005886,4.965954451482279,3.4571347639323693,4.336147699166857,3.215506469744371
2024-06-18,40.90978589808137,9.15260804088451,10.874407122095334,11.788372161411157,4.619132666500887,6.562224561143529,5.052127768359014,3.465404502047415,4.35273906549107,3.223198213985713
2024-06-19,40.75192352716244,9.167950618047707,10.92414189471581,11.816330332735845,4.621380559278378,6.565418056169606,5.052808666978477,3.4670909350454817,4.408188632146018,3.224766777720239
2024-06-20,40.74431820908478,9.166239651434708,10.921992093153127,11.814125112885765,4.620518095225908,6.564192786579653,5.02975954021346,3.4664438900207832,4.448245665017792,3.224164956384015
2024-06-21,40.755546105196835,9.174654777941559,10.920557191095796,11.817380726803306,4.6217913696218815,6.566001678663428,5.002144109397226,3.4673991366315047,4.449471466366372,3.2250534382820955
2024-06-24,40.754866822757954,9.174501861775074,10.920375175556032,11.817183763691082,4.621714337119227,6.565892241542342,5.003727461392341,3.4673413446604187,4.449397305960778,3.224999685544752
2024-06-25,40.70894691133808,9.155832376772247,10.904440426336668,11.838569655273613,4.626598136270924,6.572830467624781,4.995667055253154,3.471005309475746,4.497702095488341,3.228407566166449
2024-06-26,40.353835454464864,9.149166759269779,11.123856054272618,11.862748630440091,4.636918801012349,6.587492640059161,5.0625512475735155,3.4787481652543724,4.509072994381563,3.2356092532716847
2024-06-27,40.12854917088839,9.230957661674275,11.245909162818903,11.878626206532685,4.643125038149444,6.596309603050651,5.035838263235028,3.483404260601371,4.517340711251651,3.2399399217976024
2024-06-28,40.06671733199246,9.229391645096403,11.288645611195397,11.876611017400249,4.642895393453994,6.639834848240861,5.017126222422268,3.4828133068759315,4.516574351931092,3.2393902713913487
2024-07-02,40.066851488727146,9.22495810341815,11.244038961745154,11.876315950898608,4.6429109394165025,6.639857080622782,5.066251913795858,3.482824968496646,4.516589474928616,3.239401117950541
2024-07-03,40.06591241045036,9.22474189082751,11.246119204934953,11.876037596351061,4.642802119865121,6.639701457075795,5.066133172069463,3.4827433387915843,4.516483616072643,3.2393251935615113
2024-07-04,40.06555467792373,9.224659526792207,11.246018792829101,11.87593155995553,4.642760666139671,6.63964217383387,5.066087938590157,3.482712242767577,4.517336150247275,3.2392962709208826
2024-07-05,40.06796949645506,9.2162863739067,11.246696609342639,11.876200885440177,4.643040493152757,6.640042356262185,5.069741707252206,3.4829221517063336,4.517608417713322,3.2394915087686154
2024-07-08,40.07221849490373,9.217263712838454,11.253693818264365,11.876120781550371,4.643532863295303,6.640746497999974,5.055209807448603,3.483291497370849,4.518087486440781,3.239835039887567
2024-07-09,40.07763168218605,9.23067771937854,11.282007908033773,11.840213650791934,4.6336658706355065,6.6416435684851685,5.055892694457781,3.4837620405536915,4.51423216991497,3.2402726955625814
2024-07-10,40.15478283995563,8.98524985422918,11.325314476608481,11.861999864698907,4.642585875926034,6.654429016858588,5.071777587910812,3.490468431713574,4.566881692795646,3.2465103593031492
2024-07-11,40.144005998885675,8.980601849549064,11.333457564611297,11.858816311501192,4.641339887114741,6.652643084552297,5.08025710327967,3.4895316510641012,4.573707496710525,3.245639052731436
2024-07-12,40.178602207235365,8.863324018702325,11.343000922867459,11.868476658043269,4.645339805851322,6.6583763495940484,5.136791127077514,3.4925389384794725,4.5651138192753855,3.248436152873841
2024-07-15,40.221995689711925,8.857654532229125,11.296681762497771,11.87250497135954,4.647004138403223,6.6607619129682245,5.115343333944499,3.493790245485425,4.5846634106773365,3.2496000027229286
2024-07-16,40.24777139202393,8.806417430165235,11.292605622094447,11.88000126553904,4.650878379995305,6.668839533862177,5.064844983567262,3.496029192006203,4.64092973739796,3.251682463348439
2024-07-17,40.24867323811642,8.806614758684889,11.290617924037454,11.880267464942126,4.650982593877181,6.66898896491555,5.06495847334569,3.496107528772612,4.641033728357072,3.2517553249510103
2024-07-18,40.22271623953994,8.952087336624732,11.18100085711079,11.87260569473044,4.647983102493844,6.664688029676151,5.077367035191165,3.493852834372857,4.638040653152639,3.249658217107444
2024-07-19,40.21825825175495,9.002481172229949,11.139458878131485,11.871289823100888,4.647467954492094,6.663949365045695,5.076804297456399,3.4934656016169825,4.637526607098292,3.2492980490732672
2024-07-22,40.189282920535874,9.046225598094999,11.131433430868833,11.87560234387701,4.644119676143775,6.659148308300007,5.073146702810394,3.4909487267618937,4.643135207347251,3.2469570852599645
2024-07-23,40.18968576917743,9.044750059437899,11.131545009939432,11.875837729813679,4.644166227790553,6.659215058156064,5.0736450452329915,3.490983719273582,4.643181749125929,3.2469896320524416
2024-07-24,40.16793810371792,9.104706696449815,11.116576483548961,11.86515808075441,4.641653150827462,6.655611586804247,5.07089956631241,3.48909465881943,4.643129069734575,3.2452326030307685
2024-07-25,40.15765575331135,9.129204056915286,11.112389416578653,11.86223257326721,4.640464961778791,6.65390785657222,5.069601497039282,3.4882015063307197,4.641940502874242,3.2444018753322488
2024-07-26,40.148949059137465,9.156282115397433,11.095227896414618,11.86703679519017,4.639458849532223,6.652465204114508,5.06850234249477,3.487445219561415,4.640934070711464,3.2436984474459383
2024-07-29,40.15034008155663,9.154364087902623,11.094271151112945,11.867559710081279,4.639619590757679,6.652695689057664,5.068677948595433,3.4875660474933965,4.641094863048238,3.243810830394114
2024-07-30,40.149666994156725,9.154322383703217,11.094196925968545,11.868813655535149,4.639541811354551,6.652584162090903,5.068592976382136,3.4875075813195573,4.641017058913385,3.243756450575832
2024-07-31,40.153975143524576,9.153516292303294,11.086445504521068,11.870087205875048,4.640039644602449,6.653297999300478,5.069136847782869,3.487881798709306,4.641515050458657,3.244104512922253
2024-08-01,40.15720686233404,9.153135174552549,11.080407282348832,11.871042548003846,4.64041308965596,6.6538334777484405,5.0695448279352755,3.4881625144584643,4.6418886142574936,3.2443656087050945
2024-08-05,40.1506093048861,9.17409590050639,11.074116294315525,11.869092260719247,4.639650701174955,6.6527402979172585,5.068711936012491,3.4875894329526766,4.639561290133572,3.2438325813817808
2024-08-06,40.14576351428014,9.172988675771759,11.07277975547745,11.866989274085617,4.639090740163853,6.6519373764424,5.058489664545009,3.487168514605378,4.661351402497114,3.2434410821312767
2024-08-07,40.14186082923097,9.17209694317964,11.071591599285172,11.865835605257063,4.638639760820368,6.6680516398948635,5.04011960233092,3.486829516932035,4.671848725166857,3.2431257779021117
2024-08-08,40.133968025653196,9.156440532763675,11.06941467235699,11.863502511878139,4.637727698655239,6.700255792808228,5.039128600090169,3.4861439268792123,4.670930133363411,3.2424881055517467
2024-08-09,40.11908777456731,9.148690283294018,11.065310526223392,11.872616749166237,4.636008193806383,6.6977715757362235,5.065179284520085,3.4848513884259913,4.669198318230039,3.241285906030315
2024-08-12,40.10068201874118,9.161348413579079,11.052085392811325,11.869402349979364,4.633881295126567,6.729637355059631,5.062855491575183,3.4832526151910135,4.667056192650514,3.2397988752861395
2024-08-13,40.09222372556585,9.158969638068571,11.049754216039629,11.879844527812088,4.63290388714843,6.736811195233179,5.061787601606826,3.4825179051975708,4.66607178721011,3.2391155161177467
2024-08-14,40.13141249892423,9.142675674156415,11.057762212601627,11.843532921625528,4.63743239176986,6.743954748901462,5.044393252300719,3.485921946984763,4.67063271231605,3.2422816404193484
2024-08-15,40.11545902614243,9.148197787388197,11.03293154135379,11.838713086472955,4.635588869530478,6.770195301971994,5.0422762846252684,3.4845361856213377,4.69110918331003,3.2409927335835182
2024-08-16,40.11545902614243,9.148197787388197,11.03293154135379,11.838601420516037,4.635588869530478,6.770306967928912,5.0422762846252684,3.4845361856213377,4.69110918331003,3.2409927335835182
2024-08-19,40.100368684981,9.16462554830243,11.028781253534294,11.845087208890874,4.6338450874767885,6.76787178712223,5.047076954936116,3.48322539818161,4.6893445160291325,3.2397735605455233
2024-08-20,40.102562124136014,9.154410356197223,11.029719404009805,11.84830261140211,4.634098552908316,6.768353611156433,5.049585624763512,3.483415926179847,4.6896010172088,3.239950772037939
2024-08-21,40.10041344664695,9.160617311501094,11.024663473503704,11.84755616052828,4.633850259963543,6.77122806397149,5.049315070205739,3.4832292862997702,4.689349750466611,3.239777176912819
2024-08-22,40.099473472646736,9.160402581991878,11.024405049808397,11.847278447811632,4.633741640166615,6.7734133936017775,5.049196711703247,3.4831476376412027,4.689239829733519,3.2397012348949934
2024-08-23,40.10045820841283,9.166208746988435,11.023559537691852,11.847122888466394,4.633855432461845,6.773802978910572,5.042623254437497,3.4832331744266103,4.689354984915775,3.2397807932881886
2024-08-26,40.098623057950576,9.165231170729795,11.022608581043631,11.846580718775162,4.633643369500002,6.779073938361795,5.04239248469546,3.4830737683435933,4.689140382081974,3.2396325285180083
2024-08-27,40.098533542712424,9.16521071047983,11.022583974427318,11.846554272742518,4.633633025461776,6.779282042599823,5.042381228175167,3.483065992810318,4.689129914153502,3.239625296437323
2024-08-28,40.099428713079234,9.165415317090316,11.020485997505396,11.846818738382451,4.6337364679223505,6.779545006436533,5.042493795639731,3.4831437497053197,4.689234595541433,3.239697618697234
2024-08-29,40.090031417166784,9.152107885574056,11.052497852685619,11.84404243794929,4.6326505523827315,6.777956220944521,5.041312087873434,3.4823274754198232,4.688135674022812,3.238938395980931
2024-09-02,40.0906577665296,9.1578307201501,11.063383836444983,11.826371976995679,4.632722930917222,6.778062116809656,5.0413908511595285,3.4823818818026133,4.688208919432917,3.2389889997577006
2024-09-03,40.09079198679652,9.157861379823753,11.063086083875543,11.82641157072878,4.632738440897426,6.778084809211259,5.041407729326747,3.482393540534391,4.688224615175705,3.2389998436298724
2024-09-04,40.10977082829698,9.145449161076606,11.065643707396825,11.832010152836961,4.634931563163802,6.865031123365034,5.043794314213011,3.4840420935255563,4.578793881233834,3.2405331748913877
2024-09-05,40.18379850816955,9.195885106156219,11.08606675926271,11.926554153361186,4.654671537213189,6.575689704134567,5.053103277668177,3.4904723360184935,4.587244627290037,3.2465139907258695
2024-09-09,40.19413922348338,9.220628527705204,11.09451384569818,11.920672480597691,4.655869349143187,6.53262787322287,5.054403620203866,3.4913705582393284,4.5884250878867645,3.247349433819524
2024-09-10,40.18065238995365,9.251088845916609,11.090791167113169,11.916672590852214,4.6543071080786635,6.530435900304927,5.052707654037287,3.4901990557660993,4.586885477224127,3.246259810753253
2024-09-11,40.181461344727566,9.251275097558647,11.091014457376703,11.914899214264933,4.654400812977176,6.53056737719699,5.05280937991118,3.4902693237438482,4.586977824726806,3.24632516751615
2024-09-12,40.18218044298367,9.251440660869855,11.089423318221574,11.915112446510848,4.654484109387904,6.530684249989944,5.052899806348943,3.490331786543858,4.5870599145175746,3.246383264625827
2024-09-16,40.181820890638356,9.251357878473518,11.08932408945603,11.915900634895793,4.65444246080987,6.530625813070576,5.052854592725491,3.490300554864393,4.587018869254918,3.2463542158110608
2024-09-23,40.178585209063634,9.253073420436525,11.088431110471078,11.909349011209981,4.654067657145496,6.530099927853172,5.063631874108147,3.490019494898834,4.586649494943123,3.246092799870013
2024-09-24,40.17876495547988,9.253114815791239,11.088480716641717,11.908954921205622,4.654088477987693,6.53012914147664,5.063654527212477,3.4900351081538448,4.586670014177561,3.2461073218733283
2024-09-26,40.17481090579356,9.246612645054533,11.086047509369997,11.90778294393049,4.653630462488538,6.529486502134388,5.079930881179964,3.489691648810584,4.586218633425791,3.2457878678121577
2024-09-27,40.17552976603114,9.24677809753615,11.084456544694104,11.907996013550065,4.6537137313285015,6.529603336242934,5.080021777944324,3.4897540909356666,4.58630069604518,3.2458459456919337
2024-09-30,40.191261272666665,9.250398852554085,11.088796878292678,11.91265881997462,4.655535983054131,6.53216012886794,5.0820109588406,3.4911205717252822,4.548939614499738,3.2471169195242613
2024-10-02,40.202730558941916,9.225509031002431,11.090954082351153,11.916058307574145,4.656864522474483,6.534024196133843,5.083461200427832,3.4921168246417285,4.5502377347635825,3.2480435416888804
2024-10-03,40.20745510907765,9.232189297593852,11.09180978249653,11.928538942400307,4.657411788533426,6.534792062506936,5.084058599335084,3.4925272117171455,4.522791960613112,3.248425245725955
2024-10-04,40.15083369332655,9.196835350032995,11.067137025019628,12.062511006001884,4.650853073278078,6.536766003335854,5.088075509119374,3.4876089239334447,4.515528705865848,3.2438507100863414
2024-10-07,40.086497383971,9.182098658668348,11.048064402772726,12.154544623133239,4.665717774700899,6.526291715230466,5.079922552633354,3.4820204998335815,4.508293178605234,3.266549210451154
2024-10-08,39.99669446962189,8.995353025780682,11.324832747882317,12.134928644406365,4.669931770336854,6.524384288075187,5.067282580501913,3.481002816170879,4.539995155042003,3.2655945021819046
2024-10-09,39.13752938383092,9.10667128558643,10.71709165938884,11.958528224938481,6.589448795615508,6.3842346266861725,5.160918035627101,3.4062277348084535,4.349361491395283,3.1899887621228085
2024-10-10,38.99369414341168,9.00822279726183,10.717011349914554,11.787460052300714,7.255505443246355,6.36878315869776,5.097945239464461,3.398448647671192,4.190225650020145,3.1827035180113095
2024-10-14,38.63974698348008,9.957077739658999,10.653295347127175,11.680464854744548,7.205834754477782,6.310973485601626,4.835833750402861,3.367600807438546,4.189962341578691,3.159209935489697
2024-10-15,38.646545195400975,10.039458970041137,10.58393084359248,11.709504299953972,7.126149325128693,6.312083827633644,4.879859605111529,3.3681932974453717,4.169111993350007,3.165162642342191
2024-10-16,38.6740126204808,10.072517797197218,10.5905890915809,11.65949890769428,7.093409108122647,6.316570042087136,4.883327888690973,3.370587187936337,4.172075124226201,3.167412231983501
2024-10-17,38.68236912089792,10.080096103396716,10.576671806234698,11.662018237882268,7.084138051917459,6.317934897105139,4.884383055423713,3.3713154887081833,4.1729766067762,3.168096631657708
2024-10-18,38.68027965725561,10.084953209468067,10.576100497607593,11.661388303272323,7.083755395703971,6.317593628057717,4.8841192209936795,3.371133384010346,4.172751199617896,3.1679255040127994
2024-10-21,38.68111541562452,10.095974530210178,10.565525596816396,11.661640268949766,7.083908453228573,6.31773013125244,4.88206406797821,3.3712062235286577,4.172841359559016,3.1679939528522465
2024-10-22,38.68613072437615,10.097283552167626,10.553929718637796,11.663152291699648,7.084826937291908,6.318549274311715,4.882697065718402,3.3716433267480133,4.173382401035326,3.1684047080134192
2024-10-23,38.66777991601529,10.081926006090022,10.584102776825793,11.664243374046292,7.0854240796663985,6.3190818312182415,4.883108602280346,3.3719275046284176,4.173734153237415,3.168671755991787
2024-10-24,38.70391446810125,10.115683047321792,10.500544749896353,11.675143462198708,7.092045319003488,6.324986933400513,4.887671805611744,3.3750785283052545,4.177634455103225,3.1472972310576703
2024-10-25,38.70391446810125,10.104867221241658,10.511360575976484,11.675143462198708,7.092045319003488,6.324986933400513,4.887671805611744,3.3750785283052545,4.177634455103225,3.1472972310576703
2024-10-28,38.70391446810125,10.104867221241658,10.532992228136749,11.675143462198708,7.0704136668432245,6.324986933400513,4.887671805611744,3.3750785283052545,4.177634455103225,3.1472972310576703
2024-10-30,38.70207265059964,10.104386357185522,10.532490990737465,11.679346609834656,7.070077204451391,6.324685943906518,4.887439214164666,3.3749179171942556,4.177435652466322,3.1471474594595623
2024-10-31,36.198976984022366,10.0881633901104,13.05180962438986,11.679346609834656,7.070077204451391,6.324685943906518,4.887439214164666,3.3749179171942556,4.177435652466322,3.1471474594595623
2024-11-01,36.20289243956951,10.089254574408889,13.05322137092669,11.669793422947736,7.070841938024418,6.325370052373834,4.887967863109383,3.3752829645569435,4.177887504009129,3.147487870073466
2024-11-05,36.20156108965032,10.094291586986383,13.031109175945533,11.690996436879262,7.070581910048518,6.32513743889075,4.887788109637187,3.375158839593459,4.176003290166056,3.1473721222025337
2024-11-07,36.20743542929532,10.095929563235826,13.033223702472746,11.692893506557796,7.071729236251512,6.326163803624729,4.8885812391764825,3.375706518444393,4.160454162286705,3.147882838654491
2024-11-08,36.20351899106271,10.089429185802976,13.031813941880829,11.69162872503886,7.070964310748693,6.325479523462587,4.888052457553554,3.3753413794635687,4.176229142380542,3.1475423426056843
2024-11-11,36.21507492154763,10.092649666727288,13.009680719003104,11.695144215333912,7.067811256578742,6.327498575855671,4.889612692469395,3.3764187667295302,4.177562167870975,3.1485470178837556
2024-11-12,36.21605457678181,10.092922683339683,13.00732754089175,11.69546058108132,7.0680024481835275,6.327669741236732,4.889744961550092,3.3765101023494273,4.177675175248503,3.1486321893371576
2024-11-13,36.21875870026221,10.093676285838155,13.006242719482078,11.690923228540045,7.068530190688971,6.328142205742415,4.890110061346804,3.3767622143024347,4.177987107336823,3.1488672864600717
2024-11-14,36.21076506808162,10.113086235795521,13.003804940415925,11.688342992676255,7.066970136384809,6.326745558176502,4.8890307935155555,3.3760169486977847,4.177065008032767,3.14817231822326
