date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,HANG SENG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,THE BANK OF EAST ASIA LTD,TOTAL_CCASS_PCT
2024-03-22,6.999635121880835,1.2061109612877403,0.5041973523061252,0.42140403011507005,0.28164262144711055,0.07551097880848623,0.2243191386663964,0.17939783601612597,0.14559537040058954,0.09950168937779022,10.13731510030627
2024-03-25,6.99469660767443,1.2082715097214374,0.5041973523061252,0.42054826192484285,0.2833344727543815,0.07542509279983235,0.22442220187678108,0.17939783601612597,0.145406421181551,0.09950168937779022,10.135201445633298
2024-03-26,7.001158018231882,1.2405120523835944,0.5041973523061252,0.41536497259377464,0.2531080257039647,0.07554533321194777,0.22557307439274296,0.17939783601612597,0.14544077558501256,0.09984523341240571,10.140142673837575
2024-03-27,7.005386049020299,1.2430096175152492,0.5041973523061252,0.41502417691143606,0.25315395754139275,0.07582016843964018,0.23069191486291735,0.17939945067308866,0.14569843361097418,0.09984523341240571,10.152226354293527
2024-03-28,7.0170270729876485,1.2323897438363907,0.5041973523061252,0.4148290438997745,0.2656074287962045,0.07559686481714009,0.23094995078731706,0.17873641068628074,0.14600762324212813,0.09984523341240571,10.165186724771415
2024-04-02,7.015595456286598,1.215161044854827,0.5041973523061252,0.4148048583997375,0.286145315691202,0.0756655736240632,0.23094995078731706,0.17917016938438626,0.14600762324212813,0.09984523341240571,10.16754257798879
2024-04-03,7.00609914337295,1.2116085590560786,0.5041973523061252,0.41726587044610913,0.29814187337997516,0.07556251041367855,0.23110488914692864,0.1786033217272707,0.1460248004438589,0.09984523341240571,10.16845355370538
2024-04-05,7.028891915893549,1.248354475605797,0.5041973523061252,0.4173861108582246,0.2836280654863639,0.07399938505617804,0.22839398316977774,0.18026119652951816,0.13430994886347045,0.099518866579521,10.198941300348526
2024-04-08,7.044396298656571,1.2446915403999197,0.5041973523061252,0.4168646797224851,0.2746854424933052,0.07427422028387044,0.22870420343303555,0.1802955509329797,0.12568699359462146,0.099518866579521,10.193315148402435
2024-04-09,7.052486279710117,1.185538823052492,0.5041973523061252,0.4152671999615231,0.2996682738801753,0.07427422028387044,0.2309108554761778,0.19429497034356122,0.12568699359462146,0.099518866579521,10.181843835188186
2024-04-10,7.060462547688207,1.0837480654176552,0.5041973523061252,0.41467276571842787,0.39714078606310554,0.07430857468733199,0.23083809284964624,0.19675131019106204,0.12015593463731197,0.0987630697033669,10.18103849926224
2024-04-11,7.066457597218667,1.0854657855907326,0.5041973523061252,0.41690580194342863,0.3903729685811803,0.07150869080521569,0.23092397885830013,0.19690253827509976,0.10892204470538522,0.09878024690509768,10.170437005189232
2024-04-12,7.076241490843693,1.2130760761087453,0.5041973523061252,0.41152933780169604,0.26445786174757413,0.07180070323463886,0.23092397885830013,0.19685100666990743,0.10926558874000072,0.09872871529990536,10.177072111610585
2024-04-15,7.072450173232079,1.2078173101532723,0.5041801751043944,0.41244728746218867,0.2651107671853609,0.0726595633211776,0.23143510367300107,0.18892163245254368,0.10773681778596177,0.0987630697033669,10.161521900073346
2024-04-16,7.077353405466129,1.235620157102687,0.5041801751043944,0.4126778055094157,0.2649856828023574,0.07322641097829317,0.23163779465342418,0.18879970867465865,0.10625957843711513,0.09853976608086683,10.193280484809343
2024-04-17,7.084258640561901,1.219375883552314,0.5046954911563176,0.4119220086332616,0.26316692632869954,0.07405091666137036,0.23163951237359726,0.2031083177163941,0.1062080468319228,0.09853976608086683,10.196965509896645
2024-04-18,7.08465601794674,1.2122523949313513,0.5046954911563176,0.4117158822124923,0.26503515314334203,0.0745147011081013,0.23193118125898585,0.20421848026425407,0.10622522403365357,0.09853976608086683,10.193784292136106
2024-04-19,6.916911813964035,1.195942229635139,0.5046954911563176,0.4110482387356206,0.2711798848096852,0.07460058711675516,0.23196553566244738,0.2060220864459854,0.10689513490115378,0.09874589250163614,10.018006894928774
2024-04-22,6.918116588539028,1.1949930861763034,0.5046954911563176,0.41080741436735513,0.2697199944345866,0.07480671353752445,0.2318624724520627,0.2057816056217546,0.10526330073673017,0.09874589250163614,10.014792559523299
2024-04-23,6.930624681094189,1.1976941206029719,0.505632205765559,0.4109331366908827,0.27025821368001607,0.07730319908241172,0.23213128464941224,0.20268730150398775,0.1052521603852081,0.0989291648346164,10.031445468289252
2024-04-24,6.917119165152985,1.1941622317426692,0.505632205765559,0.4100210553125728,0.2693426904851843,0.07754412623894638,0.231873148410268,0.21349835696283784,0.10516611497216001,0.0989291648346164,10.023288259877798
2024-04-25,6.921163850256888,1.1938881254748632,0.505632205765559,0.41019665679152145,0.2683273546112167,0.0783357440389889,0.23185483794637132,0.21342263699935551,0.10382380652860967,0.0989291648346164,10.02557438324799
2024-04-26,6.920056170445638,1.1998396801864086,0.505632205765559,0.4101931461386691,0.26840544942809913,0.07892085284771597,0.2316655380376655,0.21342373838064252,0.1036861338677327,0.09887753758678755,10.030700452684918
2024-04-29,6.921192210825029,1.204011540410798,0.505632205765559,0.40893474918192324,0.2687427474472477,0.07818086229550232,0.23085671115501338,0.21349257471108102,0.10210289826764771,0.09781057446499114,10.030957074524792
2024-04-30,6.898691059967629,1.188395227233029,0.505632205765559,0.4278659102701224,0.2750044786637491,0.0786110893607428,0.22769901658697428,0.21342373838064252,0.10191359835894188,0.09571106638661753,10.01294739097401
2024-05-02,6.910472776521994,1.1837471228565013,0.505632205765559,0.42864892352886,0.2756514713335404,0.08059013386084908,0.227217334364731,0.21342373838064252,0.0997452539501298,0.09569385730400791,10.020822817866813
2024-05-03,6.909471930695582,1.1834452411293634,0.505632205765559,0.4288210143549563,0.2747514707312225,0.08055571569562983,0.22682152546470977,0.21411612861035795,0.0976824012177147,0.09444816065022797,10.015745794315324
2024-05-06,6.908998336742165,1.1854078681646598,0.505632205765559,0.4274442877461867,0.27645516990957486,0.08055571569562983,0.22654583596130365,0.21191336603632668,0.0976824012177147,0.09444816065022797,10.015083347889348
2024-05-07,6.921750370210391,1.2129470123741908,0.505632205765559,0.4282152890652629,0.2755049187860369,0.08055571569562983,0.21776059928909278,0.21232638401895754,0.0976824012177147,0.09434490615457027,10.046719802577405
2024-05-08,6.922541024301807,1.2138229546790205,0.505632205765559,0.42160796505179504,0.2809014117470919,0.08234546028703028,0.21714100347881604,0.21261893842332105,0.09761356488727621,0.09434490615457027,10.048569434776287
2024-05-09,6.929434535359072,1.215954299560222,0.505632205765559,0.4195161322242653,0.29003083007149516,0.0822766239565918,0.21638380384399278,0.21196354772121628,0.09704566516115876,0.0929853886284103,10.061223032291982
2024-05-10,6.932028701307977,1.2200655838138252,0.5058387147568744,0.41940458295078975,0.2894132649329663,0.08256917836095534,0.216418222009212,0.21850296469470656,0.0976824012177147,0.09279608871970448,10.074719702764726
2024-05-13,6.772843551369542,1.2183409583910196,0.5058387147568744,0.41971692780015435,0.28904822587265105,0.08511612258717906,0.2164007031631154,0.21776297414249293,0.0977856557133724,0.09279608871970448,9.915649922516105
2024-05-14,6.775682843491138,1.2114117556964215,0.5058387147568744,0.4193039098175235,0.2939450014928879,0.0899518748004822,0.2162802395848481,0.21612687224063115,0.10009167278306144,0.09279608871970448,9.921428973383573
2024-05-16,6.797952882265995,1.214250671171307,0.5066463153449368,0.4095996759416867,0.2938641109727351,0.09149476206276906,0.21439994484113817,0.21653100746799278,0.10416771741425597,0.09294740516338658,9.941854492646202
2024-05-17,6.808447062575143,1.2153561237109847,0.5026757046760063,0.41482253067134367,0.2871897852682746,0.09154647349573596,0.2142792848308821,0.21734115325114087,0.1063395975988658,0.09294740516338658,9.950945121241764
2024-05-20,6.8150121737331775,1.214316448114041,0.5026825995337353,0.415686973459107,0.2860555466975786,0.09197740210379347,0.21362427334663467,0.21725496752952939,0.10754619770142682,0.09322319947254339,9.957379781691566
2024-05-21,6.805256329263932,1.2145253967775158,0.5026825995337353,0.4154284162942726,0.2869510163451221,0.09328742507228828,0.21357256191366775,0.2172032560965625,0.10911477783475611,0.0932404366168657,9.951262215748716
2024-05-22,6.797408050608256,1.2397133462899201,0.5026825995337353,0.4143941876349345,0.2818257238523294,0.09364940510305658,0.21347051801927974,0.2162207388701914,0.10432285171315667,0.08570004783307549,9.949387469457935
2024-05-23,6.813400638636197,1.2402677962741913,0.5026825995337353,0.42307136608678036,0.27325493305524073,0.09377006511331268,0.21319644742455518,0.21601758188720876,0.10516747178494938,0.08570004783307549,9.966528947629246
2024-05-24,6.8263642811895355,1.2340080928392594,0.5026825995337353,0.4220909517920166,0.27276170940760247,0.09413204514408098,0.21187835747251754,0.21767234774214958,0.10334033448678556,0.08532083065798489,9.970251550265667
2024-05-27,6.834342596861978,1.2173613896585753,0.5026825995337353,0.42223105530106825,0.2725514162468704,0.09423546801001478,0.21177493460658373,0.21739655343299275,0.10316796304356257,0.08532083065798489,9.961064807353367
2024-05-28,6.8512956040972695,1.2079038856832587,0.5026825995337353,0.42222884894659496,0.27268931340144875,0.09540759382393119,0.21096478882343564,0.21735442585226905,0.10590866899080831,0.08480371632831589,9.971239445481068
2024-05-29,6.856304373494443,1.1958732897520867,0.5026825995337353,0.4223874306743602,0.2727375774055512,0.09551101668986499,0.21113716026665863,0.21735442585226905,0.1057880089805522,0.0849625738503902,9.964738456499912
2024-05-30,6.857071529839652,1.1948282361661142,0.5026825995337353,0.42200645531054864,0.27188968227633725,0.09482153091697298,0.2111885269567391,0.2173402569196361,0.1057880089805522,0.0849625738503902,9.962579400750677
2024-05-31,6.862373675433191,1.1947059903385806,0.5026825995337353,0.4222477753310609,0.27360994927970284,0.0949421909272291,0.2110049858439952,0.2172338003163016,0.10540879180546159,0.08494533670606791,9.969155095515326
2024-06-03,6.870011074865228,1.191026790831563,0.5026825995337353,0.423747406887101,0.27220250197149837,0.09483876806129529,0.2110221885140289,0.22046769543689698,0.10554668896003999,0.08494533670606791,9.976491051767454
2024-06-04,6.984928840758951,1.0809962379932516,0.5026912181058963,0.4253159870204303,0.2707373447041029,0.09399414798950258,0.21096702965219752,0.21616275311669114,0.10552945181571768,0.08494533670606791,9.97626834786281
2024-06-05,7.002054150488888,1.0754680444890694,0.5026912181058963,0.4248388973398777,0.2697755120509185,0.09408033371111409,0.2109497925078752,0.21027933654231504,0.1053398432281724,0.08494533670606791,9.980422465170195
2024-06-06,7.00956858013333,1.076205690843198,0.5026912181058963,0.42518364022632366,0.26699278194581505,0.09430441658730399,0.21098426679651983,0.21027933654231504,0.10556392610436229,0.08494533670606791,9.986719193991132
2024-06-07,7.01458176223945,1.0738685753931145,0.5026912181058963,0.4254728795080519,0.2635770004783307,0.09413204514408098,0.211053215373809,0.20918605342652882,0.10563287468165149,0.08494533670606791,9.985140961056981
2024-06-11,7.022006627681993,1.0715510413389813,0.5026912181058963,0.4244731251373585,0.2643285054964944,0.09420099372137018,0.21108768966245361,0.2076991773572872,0.10456417173366889,0.08494533670606791,9.98754788694157
2024-06-12,7.019845675846883,1.07322366487544,0.5026912181058963,0.42345010062183003,0.2654116186971305,0.09418375657704788,0.21096478882343564,0.20654428868769312,0.1062189375886097,0.08494533670606791,9.987479386530033
2024-06-13,7.0177790801397935,1.0707164188108955,0.5026912181058963,0.42367418349801994,0.2659597598865796,0.09395967370085798,0.21114067664410036,0.20640639153311469,0.10465035745528038,0.0849625738503902,9.981940333624928
2024-06-14,7.024958798915784,1.070197925509681,0.5026222695286072,0.42370865778666444,0.26851085724628,0.09401138513382488,0.21127964250162676,0.20436558259393167,0.10475378032121418,0.0849625738503902,9.989371473388003
2024-06-17,7.068505410308674,1.0567903920157546,0.5025877952399626,0.4232087806013178,0.2669767514015953,0.09363216795873427,0.21050865951037892,0.19346139956993325,0.10277150872414968,0.08494533670606791,10.003388202036568
2024-06-18,7.08573528055607,1.0474188324420293,0.502553320951318,0.41914081454125496,0.2672525457107521,0.09287373360855307,0.21087063954114724,0.19423265835549025,0.10271979729118277,0.08492809956174562,10.007725722559544
2024-06-19,7.095078433315953,1.045271256630914,0.502553320951318,0.42072663181890657,0.26493945883985404,0.09013302766130735,0.21093517540948992,0.19108750005386607,0.10285769444576118,0.08476924203967129,10.00835174116704
2024-06-20,7.104269140771448,1.0474001129032953,0.502553320951318,0.42045083750974976,0.2647812563292639,0.08980552191918365,0.21101908582805087,0.19082894288903157,0.10354718021865317,0.08476924203967129,10.019424641359667
2024-06-21,6.873037090025296,1.0461495580827123,0.502553320951318,0.4204491482696061,0.26431002727778086,0.09106383345471156,0.21103632297237318,0.19080887885304043,0.10382297452780997,0.08476924203967129,9.788000396454319
2024-06-24,6.875302050789246,1.0422392429446214,0.502553320951318,0.41913912530111136,0.26410866295780777,0.09149476206276906,0.21095013725076164,0.19091230171897422,0.10382297452780997,0.0847864791839936,9.785309057688412
2024-06-25,6.888108044082898,1.0951315665475572,0.504137488014843,0.4070421626799719,0.2657631637874912,0.09250941737223109,0.21163242809554236,0.1838066328387682,0.10454795316429759,0.08505374624234528,9.837732602825946
2024-06-26,6.8924804368519474,1.0941867946697283,0.504137488014843,0.40607729810251947,0.26864392433594236,0.09244025145270045,0.2116843025351903,0.18358184360029361,0.1046344105637109,0.08505374624234528,9.84292049636922
2024-06-27,6.894201457844669,1.0882392172492887,0.504137488014843,0.4040714864361309,0.27027364631488304,0.09382356984331326,0.21166704563826744,0.18308128984065036,0.10430587244594033,0.08505374624234528,9.838854819870331
2024-06-28,6.890673926782687,1.0852233756599943,0.504137488014843,0.40403690347636556,0.2724013974974041,0.09425506143230515,0.21143966267781045,0.18366539603108661,0.10406379172758311,0.08505374624234528,9.834950749542424
2024-07-02,6.891027848792924,1.0780494519033164,0.504137488014843,0.4042444012349575,0.2738139730719784,0.09460089102995836,0.2116298689565197,0.18923325255330314,0.10402920876781778,0.08505374624234528,9.835820130567964
2024-07-03,6.891873817154705,1.0821188633618612,0.504137488014843,0.4036279945601004,0.27421330250838855,0.09425506143230515,0.21162990353947947,0.18464319463549128,0.10425399800629237,0.08505374624234528,9.83580736945581
2024-07-04,6.901500537332737,1.0722380967613923,0.504137488014843,0.3991095579519625,0.2764218394849214,0.09361527667664674,0.21138782282112226,0.18382741719758713,0.10447878724476696,0.08505374624234528,9.831770569728326
2024-07-05,6.898095464531284,1.0861595709638012,0.504137488014843,0.3972576750394894,0.2758640163439068,0.09427235291218782,0.21129901378044488,0.1837582512780565,0.10719354958634458,0.08501916328257995,9.843056545732939
2024-07-08,6.91004719709434,1.0860150833579016,0.504137488014843,0.39519348733701704,0.2768074740692645,0.09389194035476929,0.20916690514499336,0.1845017849130109,0.11066913704275924,0.08493270588316666,9.855363203212066
2024-07-09,6.9133166009446345,1.0800926131662514,0.504137488014843,0.39552202545478754,0.277986441750624,0.09352881927723343,0.21084417869361138,0.18450392905651633,0.1144905540968271,0.08493270588316666,9.859355356338495
2024-07-10,6.90921599565638,1.084929109255351,0.504137488014843,0.39565862814586056,0.2798289872639605,0.09394381479441728,0.21078870762614782,0.18512427818878663,0.12284233888015189,0.08493270588316666,9.871402053709065
2024-07-11,6.902206098877869,1.0631357580022807,0.504137488014843,0.394413641594309,0.29540515234226067,0.09352881927723343,0.21139390942204092,0.2007848256889142,0.12531502050337226,0.084915414403284,9.875236128126408
2024-07-12,6.896246452004472,1.0602931770414106,0.504137488014843,0.3932551124421708,0.2950420312647248,0.09058926769718123,0.21170384190745775,0.19852628175256065,0.135551576593907,0.08494999736304931,9.870295226081776
2024-07-15,6.890337123337533,1.0671243145008944,0.504137488014843,0.3931340720829922,0.29162544233766974,0.09157488205049286,0.21184646203352991,0.19752337591936636,0.1357244913927336,0.08494999736304931,9.867977649033104
2024-07-16,6.8854319109073785,1.063845262004826,0.504137488014843,0.3920620003302673,0.29289176657539645,0.09446255919089708,0.21179458759388192,0.19800100117668523,0.13501554071754454,0.0873362215868564,9.864978338098577
2024-07-17,6.8783580702362626,1.0712354330089162,0.504137488014843,0.39007348014376136,0.2938213219509285,0.0974366937307146,0.21241144384721594,0.19798370969680257,0.13335555864880919,0.0873362215868564,9.86614942086511
2024-07-18,6.789693102169303,1.0746436182767483,0.504137488014843,0.3901599375431747,0.29394772266887076,0.09773064888871981,0.21248126684298213,0.1999203554436605,0.13371867972634505,0.0873362215868564,9.783769041161504
2024-07-19,6.787829564799389,1.0770046315228865,0.50327291402071,0.3897065549406513,0.29470889361330543,0.09716003005259204,0.21252937174001568,0.19829564799388574,0.1339953434044676,0.0873362215868564,9.78183917367476
2024-07-22,7.204381682734823,1.079066277139103,0.5041787138141683,0.3896457614625819,0.2960257621728085,0.0975427716681925,0.21299780609253216,0.19986394828857026,0.1343058010793713,0.08751073351689517,10.205519257969046
2024-07-23,7.2012000058896835,1.084770332619931,0.5041787138141683,0.3897323744696036,0.29582953174410015,0.09749080386397947,0.2134655163304494,0.19705768686106667,0.13409792986251917,0.08752805611829952,10.205350951573802
2024-07-24,7.210498570452319,1.0845967947990622,0.5041787138141683,0.38950977904155776,0.2920021029638105,0.0980624497103228,0.2135001615332581,0.19672855743438417,0.13425383327515827,0.08752805611829952,10.21085901914234
2024-07-25,7.208219886173187,1.0816576690187871,0.5041787138141683,0.3891460044120666,0.2934329498398093,0.09804512710891845,0.2134135485262364,0.20090330437283085,0.1351892537509928,0.08752805611829952,10.211714513135297
2024-07-26,7.2105137796963525,1.0846215661190703,0.5041787138141683,0.38510983828485457,0.29372743406368307,0.09846086954262269,0.21339522121395058,0.20098575995551554,0.1362286098352534,0.08752805611829952,10.21474984864377
2024-07-29,7.214195802560454,1.0799655280232052,0.5041787138141683,0.38505787048064155,0.2937205050231213,0.09865141815807046,0.21358576982939836,0.20074324353585474,0.13752780494057915,0.08752805611829952,10.215154712483793
2024-07-30,7.211098763945777,1.0855756950044215,0.5041787138141683,0.3850751930820459,0.2939183984215646,0.0985474825496444,0.21415741567574167,0.20109901512349715,0.13744119193355744,0.08752805611829952,10.218619925668717
2024-07-31,7.213780649095197,1.0878301276415885,0.5041787138141683,0.3850405478792372,0.2937278498061168,0.09853015994824006,0.2142786738855721,0.21566732290454987,0.13745851453496177,0.08752805611829952,10.238020615627931
2024-08-01,7.209546901376367,1.0833526509209994,0.5041787138141683,0.3872578408589932,0.29623962700974654,0.09877267636790087,0.21439993209540248,0.21622164614948886,0.1376663857518139,0.08752805611829952,10.235164430463179
2024-08-02,7.2059490317098875,1.0924835673472428,0.5041787138141683,0.38806819215268834,0.29272528692723904,0.09948290302547896,0.21446922250101985,0.21671111357476996,0.1383419672065833,0.08752805611829952,10.239938054377378
2024-08-05,7.2263414405995,1.0702502856063907,0.5041787138141683,0.3880855147540927,0.2938016440880993,0.0995002256268833,0.21455930002832246,0.21643395195230047,0.13841125761220066,0.08761466912532123,10.23917700320728
2024-08-06,7.226305063136551,1.0727206964378668,0.5041787138141683,0.3881721277611144,0.29293908247377143,0.09801048190610977,0.2151309458746658,0.216539619820867,0.13827267680096592,0.08759734652391689,10.239866754549997
2024-08-07,7.227214326484265,1.0750990896106831,0.5041960364155728,0.38794118283919166,0.29220647501517893,0.0974215134583621,0.21518294832408164,0.21636060805795448,0.14185845529166496,0.08685247466353012,10.244333110160484
2024-08-08,7.242759247887292,1.0639184244054667,0.5041267460099553,0.3871732372737343,0.2949954138412782,0.09397431577889778,0.21478452849178176,0.216278117830067,0.14303639218716033,0.08683515206212578,10.247881575767758
2024-08-09,7.25000913767224,1.0591797228557,0.5041267460099553,0.3872511889800539,0.2939716480982815,0.09399163838030213,0.21370806739531303,0.2155636991029491,0.14896072186744572,0.08816899237026021,10.254931562732502
2024-08-12,8.102306348473576,1.0710186815594844,0.5041267460099553,0.38976296618368367,0.279819637074178,0.0943034452055803,0.21360413178688697,0.21455205918093542,0.15213075792444053,0.08680050685931709,11.108425280258038
2024-08-13,8.10249758999308,1.0629439934312697,0.504161391212764,0.3897355964734648,0.2819508713701571,0.09530815608703222,0.2134135831714392,0.2143872519511745,0.1521134353230362,0.0844099878655177,11.100921856878935
2024-08-14,8.11834153414155,1.0526273795841017,0.504268063792212,0.3895935511419492,0.28233969448127905,0.09411289659013253,0.21379468040233474,0.21443450800780556,0.15590708503058737,0.08442731046692205,11.109846703638873
2024-08-15,8.122755367624578,1.048062389081218,0.504268063792212,0.395387961311702,0.2910791201157843,0.09795851410189674,0.21529686175091656,0.2140943267614271,0.15038117518260186,0.0844446330683264,11.123728412790662
2024-08-16,8.128919234237083,1.0467054057776073,0.504268063792212,0.3955746989548408,0.2915185252230068,0.098426224339814,0.21573027323805324,0.21134003313813648,0.1509528210289452,0.08446195566973075,11.127897235399429
2024-08-19,8.115026057523163,1.0451066336035948,0.504268063792212,0.39578257017169294,0.2899934433953684,0.09898054758475298,0.21720241719579997,0.21146129134796687,0.15291027498763599,0.08446195566973075,11.115193255271917
2024-08-20,8.103396147973125,1.0525214345539127,0.504268063792212,0.3905799693563181,0.2912811362933617,0.09993329066199189,0.21729457343527106,0.21266032717197272,0.15304885579887073,0.08447927827113509,11.109463077308172
2024-08-21,8.111958328750061,1.046026186576543,0.504268063792212,0.3881582696799909,0.29135825651481384,0.1032245849288171,0.21736386384088843,0.2122214763879951,0.15438377010829224,0.08447927827113509,11.113442078850749
2024-08-22,8.111602903614447,1.0439602238426553,0.504268063792212,0.3886904199951323,0.2944968000824556,0.1034671013484779,0.21758905765914488,0.21242934760484722,0.1529979619959448,0.08447927827113509,11.113981158206453
2024-08-23,8.123506683492687,1.0299556974469084,0.504268063792212,0.38872506519794103,0.29244296316955104,0.10724342845462474,0.2176756706661666,0.21181889913135815,0.15273812297487963,0.08447927827113509,11.112853872597464
2024-08-26,8.12603034400088,1.0232847636460958,0.5041641281837859,0.3898683568906277,0.2970230589808594,0.10710484764339,0.21784494712708985,0.21227275128815193,0.15474754473778346,0.08447927827113509,11.116820020769799
2024-08-27,8.134880807510388,1.0150976518347665,0.5041641281837859,0.38941935506222713,0.2975981693474836,0.10651587919564233,0.21782776310649674,0.2118171668712177,0.15537115838833981,0.08447927827113509,11.117171357771483
2024-08-28,8.124795658263185,1.009987726936905,0.5041641281837859,0.3895419990801699,0.30263904635614747,0.10691429902794222,0.21808621631944958,0.21725414248359334,0.16034274499138632,0.08449660087253943,11.118222562515104
2024-08-29,8.121290707030637,1.0130338024582504,0.5041641281837859,0.3873939965060313,0.30150185221915515,0.10667178260828142,0.2165791499972717,0.2122569530756712,0.16204035992901197,0.08449660087253943,11.109429332880635
2024-08-30,7.982405087301581,1.0126485131578151,0.5041641281837859,0.38787902934535295,0.3010732910604117,0.10629068537738587,0.21540121310177635,0.21210104966303212,0.16204035992901197,0.08449660087253943,10.968499957992691
2024-09-02,7.990195650121561,1.0148058006463063,0.5041641281837859,0.38832896659422933,0.30037075563785715,0.10589226554508598,0.21314927491921173,0.211034982127406,0.16299310300625086,0.08447927827113509,10.97541420505283
2024-09-03,7.989628692158926,1.0376999677093424,0.5052691408949026,0.3985374415382853,0.3023644747212761,0.10683614053727487,0.21438031450406064,0.19966466325705098,0.1635065918078949,0.0847165192754393,11.002603946404452
2024-09-04,8.00166477436469,1.0289028815071752,0.5052691408949026,0.4027126582849841,0.29935859643275037,0.1055340978927742,0.21431090695082444,0.2008972636271783,0.16345451010211487,0.0847165192754393,11.006821349332833
2024-09-05,8.011992298851773,1.0053777486120226,0.5052691408949026,0.4020912888138912,0.31113611032988553,0.10638476575384798,0.21488380571440474,0.2001471481793972,0.1633503466905548,0.084751240412626,11.005383894253304
2024-09-09,7.975225913079105,1.007174671624845,0.5052691408949026,0.40172876542052505,0.3044359377658337,0.10676669826290151,0.21664416736976969,0.21260786989295474,0.1635413129450816,0.084751240412626,10.978145717668546
2024-09-10,7.994643222954838,1.0105993562701165,0.5052691408949026,0.40157252030318497,0.3013191948862709,0.1065583714397814,0.21674833078132974,0.21951737619310507,0.16288161133853454,0.084751240412626,11.00386036547469
2024-09-11,7.99957605491495,0.9950866118767122,0.5052691408949026,0.40118190750983473,0.30382304025221435,0.10714863077195504,0.2181702655125361,0.21876469138117213,0.15862827203316562,0.084751240412626,10.99239985556007
