date,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,CMB WING LUNG BANK LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD,BANK OF COMMUNICATIONS TRUSTEE LTD
2024-07-24,83.89436072708766,15.925833345151183,0.0704135469873383,0.0,0.05251402850083735,0.019763174234801343,0.010529128521471148,0.026586049516714647,0.0,0.0
2024-07-25,83.89567686815283,15.925833345151183,0.0704135469873383,0.0,0.05251402850083735,0.01844703316961745,0.010529128521471148,0.026586049516714647,0.0,0.0
2024-07-29,83.89633938465774,15.925959110003907,0.07041410303669374,0.0,0.05304090378278053,0.018447178844155133,0.010529211669038316,0.025270108005691964,0.0,0.0
2024-07-30,83.89424145162084,15.925560861450919,0.0704123422438617,0.0,0.05619826194042793,0.01844671754934515,0.010528948372913897,0.02461141682168624,0.0,0.0
2024-07-31,84.63247179592344,15.195590134356912,0.06718489241579574,0.0,0.05362233469447623,0.01760118602055688,0.01004633905282927,0.023483317535988417,0.0,0.0
2024-08-12,84.63268435808395,15.195628299465417,0.06718506115677166,0.0,0.05425036713967357,0.01672217335259012,0.010046364285124735,0.023483376516479068,0.0,0.0
2024-08-14,84.6328099376375,15.195628299465417,0.06718506115677166,0.0,0.05425036713967357,0.01659659379902606,0.010046364285124735,0.023483376516479068,0.0,0.0
2024-08-19,84.63312878335338,15.195685547487631,0.06718531426982483,0.0,0.05450173157589528,0.01596875619168397,0.01004640213380558,0.023483464987770545,0.0,0.0
2024-08-20,84.63547687034402,15.196219883163142,0.06718767675029157,0.0,0.051991959204898526,0.0155925643837686,0.010046755401912758,0.023484290751971074,0.0,0.0
2024-08-21,84.63505171651249,15.196143547194508,0.06718733924290983,0.0,0.05249403327763796,0.01559248605682184,0.010046704933519226,0.02348417278210119,0.0,0.0
2024-08-22,84.6355831594693,15.196238967275132,0.06718776112766682,0.0,0.05186643989855402,0.015592583965628248,0.010046768019090367,0.02348432024462373,0.0,0.0
2024-08-23,84.63537058148569,15.196200799099083,0.06718759237312824,0.0,0.05236864676559715,0.015341376232338964,0.01004674278476684,0.02348426125939249,0.0,0.0
2024-08-26,84.6332448603803,15.195819127883627,0.06718590487436565,0.0,0.054878954074949145,0.0153409909148645,0.010046490448503274,0.023483671423376404,0.0,0.0
2024-08-27,84.6369649423923,15.196487065093036,0.0671888580528311,0.0,0.05048583352754785,0.015341665233147377,0.010046932045283155,0.023484703655849374,0.0,0.0
2024-08-28,84.63292601142426,15.195761878854913,0.0671856517568624,0.0,0.055255489295363475,0.015340933118912733,0.010046452599156996,0.023483582950529477,0.0,0.0
2024-08-29,84.6364913652667,15.196334388554098,0.06718818301772207,0.0,0.05111325324899605,0.015341511098027904,0.010046831105453768,0.023484467708998185,0.0,0.0
2024-08-30,84.63877988455366,15.195685547487631,0.06718531426982483,0.0,0.051111070855735886,0.013708315711577716,0.01004640213380558,0.023483464987770545,0.0,0.0
2024-09-02,84.6393113349024,15.195780961816558,0.06718573612915157,0.0,0.051111391784233066,0.013080497710677435,0.010046465215574068,0.023483612441404383,0.0,0.0
2024-09-03,84.64425790341681,15.196105379497785,0.06718717049049051,0.0,0.052117150941221616,0.006676018660326123,0.0100466796995126,0.023609697293854613,0.0,0.0
2024-09-04,84.64319492458162,15.19591454389008,0.06718632674110933,0.0,0.05337231563546068,0.0066759348216025634,0.010046553531380835,0.02360940079874496,0.0,0.0
2024-09-05,84.6420256786989,15.19570463025756,0.06718539864126637,0.0,0.05475296038802268,0.006675842601438729,0.010046414750095904,0.023609074662725375,0.0,0.0
2024-09-09,84.63841185019464,15.195055842966676,0.0671825301311293,0.0,0.058517867366553754,0.0066755575734034275,0.010045985814000645,0.024110365953601547,0.0,0.0
2024-09-10,84.6378804308533,15.194960437743548,0.0671821083120624,0.0,0.05914537012146054,0.006675515659568668,0.010045922738252323,0.024110214571805573,0.0,0.0
2024-09-11,84.63841185019464,15.195055842966676,0.0671825301311293,0.0,0.058517867366553754,0.0066755575734034275,0.010045985814000645,0.024110365953601547,0.0,0.0
2024-09-12,84.63841185019464,15.195055842966676,0.0671825301311293,0.0,0.05475062268630351,0.0066755575734034275,0.013813230494250886,0.024110365953601547,0.0,0.0
2024-09-13,84.63617993380434,15.194655149080225,0.06718075852664308,0.0,0.05788846669305133,0.006173095493775279,0.013812866239122878,0.02410973016283266,0.0,0.0
2024-09-16,84.63936842182592,15.19522757538742,0.06718328941879831,0.0,0.05437451274456013,0.005922175568206595,0.013813386609472547,0.02411063844562481,0.0,0.0
2024-09-17,84.63671133179187,15.19475055046972,0.06718118032876022,0.0,0.05751211325340594,0.005921989652905292,0.013812952964791817,0.02410988153854572,0.0,0.0
2024-09-23,84.63416068230667,15.194292634725365,0.06717915572690217,0.0,0.06052402441190064,0.005796242669820194,0.013812536691512596,0.024234723467835735,0.0,0.0
2024-09-24,84.63405440858104,15.194273555501638,0.0671790713711396,0.0,0.06077508512828331,0.005670667033870401,0.013812519347337114,0.02423469303669148,0.0,0.0
2024-09-25,84.63958099623588,15.195265738674745,0.06718345815172216,0.0,0.054249072750549486,0.005671037327349108,0.01381342130222325,0.024236275557537153,0.0,0.0
2024-09-26,84.64128162995618,15.195571051874552,0.06718480804562564,0.0,0.0573896397698148,0.0005224089747099116,0.013813698850502468,0.024236762528608874,0.0,0.0
2024-09-27,84.64393900696292,15.196048128312192,0.06718691736345099,0.0,0.05425186598319781,0.0005224253761344974,0.01381413254201796,0.024237523460086056,0.0,0.0
2024-09-30,84.63947470889742,15.195246657007122,0.0671833737851543,0.0,0.059523213409650715,0.000522397822329424,0.013813403955826115,0.024236245122494914,0.0,0.0
2024-10-02,84.64383270867893,15.196029044679527,0.067186832988195,0.0,0.05437738071754847,0.0005224247200577405,0.013814115193834485,0.024237493021909595,0.0,0.0
2024-10-03,84.64420945727512,15.196029044679527,0.067186832988195,0.0,0.053749466390555986,0.0005224247200577405,0.013814115193834485,0.024488658752706585,0.0,0.0
2024-10-04,84.64367796749427,15.195933627235162,0.06718641111509381,0.0,0.05337238266152312,0.0005224214396986733,0.01381402845357069,0.025493161600680457,0.0,0.0
2024-10-07,84.64378426491648,15.195952710628172,0.0671864954892902,0.0,0.05324686745319448,0.0005224220957671911,0.013814045801536305,0.02549319361556245,0.0,0.0
2024-10-09,84.64850954493622,15.196620659581237,0.06706386096506214,0.0,0.048979224300326286,0.0005224450592034804,0.012809950970854567,0.02549431418709291,0.0,0.0
2024-10-15,84.64808431442256,15.196544319586074,0.06706352407076596,0.0,0.048978978253930196,0.0010247909296206932,0.012809886620258667,0.02549418611678931,0.0,0.0
2024-10-25,84.64707961743274,15.196544319586074,0.06706352407076596,0.0,0.048978978253930196,0.0010247909296206932,0.013814583610082877,0.02549418611678931,0.0,0.0
2024-10-28,84.64709889869964,15.196525234707126,0.06706343984772077,0.0,0.04897891674271743,0.001024789642616857,0.013814566260766454,0.02549415409941445,0.0,0.0
2024-10-31,84.64735007263165,15.196525234707126,0.06706343984772077,0.0,0.04872774281070349,0.001024789642616857,0.013814566260766454,0.02549415409941445,0.0,0.0
2024-11-05,84.64749494034297,15.196506149876113,0.06706335562488715,0.0,0.048602094806800236,0.001024788355616253,0.013814548911493607,0.02549412208212002,0.0,0.0
2024-11-07,84.64738863438929,15.196487065093036,0.06706327140226506,0.0,0.048602033769057265,0.001024787068618882,0.013814531562264339,0.025619676715472047,0.0,0.0
2024-11-12,84.63782219184904,15.194769630891377,0.06705569223245508,0.0,0.047843106255740425,0.0010246712520914486,0.013812970310056292,0.02561678130228621,0.012054955906958218,0.0
2024-11-13,84.6372907862196,15.194674229262287,0.06705527121769579,0.0,0.046712660848282454,0.0010246648186074863,0.013812883584169544,0.025616620465187156,0.013812883584169544,0.0
2024-11-14,84.6372907862196,15.194674229262287,0.06705527121769579,0.0,0.04658708917933546,0.0010246648186074863,0.013812883584169544,0.025616620465187156,0.01393845525311654,0.0
2024-11-18,91.05402710335643,8.848412501752987,0.0390487279423498,0.0,0.02720248463399649,0.0005966996629392778,0.008043745456289286,0.014917491573481947,0.00775124562151513,0.0
2024-11-19,91.05391660953455,8.848160163427867,0.03904761435382699,0.0,0.027567323242308563,0.0005966826463056708,0.008043516065395072,0.01491706615764177,0.007751024572107979,0.0
2024-11-20,91.05332160411392,8.847953127346047,0.039046700687603624,0.0,0.02829788982416218,0.0005966686846645048,0.008043327856997,0.014989838278948956,0.007750843207651657,0.0
2024-11-21,91.05360914220601,8.8484642652397,0.039048956378615586,0.0,0.02749514531527988,0.000596703153650755,0.008043792512448902,0.01499070422774568,0.00775129096654167,0.0
2024-11-22,91.0542672706843,8.8484642652397,0.039048956378615586,0.0,0.02720264376937265,0.000596703153650755,0.008043792512448902,0.014917578841268875,0.007458789420634437,0.0
2024-11-27,91.05280476295478,8.8484642652397,0.039048956378615586,0.0,0.02720264376937265,0.000596703153650755,0.008043792512448902,0.016380086570805037,0.007458789420634437,0.0
2024-11-28,91.05227325607015,8.848483676703358,0.03904904204290431,0.0,0.027714582273896504,0.0005967044626780883,0.0080438101586507,0.016380122504888697,0.007458805783476104,0.0
2024-12-02,84.38770445338692,8.200819141223157,7.3556882803338235,0.0,0.025686014136091173,0.000553028694856211,0.007455043680659707,0.015181179858797947,0.006912858685702637,0.0
2024-12-04,84.38765154850525,8.200846931074105,7.355713206317121,0.0,0.025686101177457652,0.0005530305688866873,0.007455068943325441,0.015181231302771806,0.006912882111083591,0.0
2024-12-05,84.38805818862943,8.200846931074105,7.355713206317121,0.0,0.02527946105327627,0.0005530305688866873,0.007455068943325441,0.015181231302771806,0.006912882111083591,0.0
2024-12-06,84.38818315468559,8.200852489066897,7.355718191534054,0.0,0.025143931386101437,0.0005530309436943067,0.007455073995879134,0.015181241591608418,0.006912886796178833,0.0
2024-12-09,84.38432210667366,8.200780235748237,7.355653384241009,0.0,0.025347028264932073,0.0005530260712348816,0.0074550083132153165,0.01897638479727535,0.006912825890436019,0.0
2024-12-10,84.38435385615688,8.200763562086275,7.355638428874019,0.0,0.025346976729862372,0.0005530249468333609,0.007454993155841873,0.018976346214870224,0.006912811835417011,0.0
2024-12-11,78.00453515022214,7.550430340335192,6.772324936018145,7.616354025953553,0.024085700566670393,0.0005091692140518923,0.006364615175648653,0.019031447338949403,0.006364615175648653,0.0
2024-12-12,79.56478773205099,7.5504586084313345,6.772350290961344,6.056422000625182,0.023711400211595544,0.0005091711203332095,0.006364639004165119,0.019031518590885897,0.006364639004165119,0.0
2024-12-13,79.56359621777382,7.550345537316742,6.772248872327653,6.056331303301805,0.023087070252282526,0.0005091634952935822,0.006364543691169777,0.021027953175727598,0.00648933866550644,0.0
2024-12-20,79.56389409299747,7.550373804777899,6.7722742267013025,6.056353977377981,0.023336747570220272,0.0005091654015320788,0.006364567519150983,0.02102803190150864,0.005865385752943063,0.0
2025-01-07,79.56374515510683,7.550359671020863,6.772261549490747,6.056342640318671,0.023523896697422112,0.0005091644484110462,0.006364555605138078,0.021027992538544437,0.005865374773362543,0.0
2025-01-10,79.56374515510683,7.550359671020863,6.772261549490747,6.056342640318671,0.023399101489478227,0.0005091644484110462,0.006364555605138078,0.02115278774648832,0.005865374773362543,0.0
2025-01-17,79.56368275750287,7.550359671020863,6.772261549490747,6.056342640318671,0.02346149909345017,0.0005091644484110462,0.006364555605138078,0.02115278774648832,0.005865374773362543,0.0
2025-01-22,79.56363311170217,7.550354959780277,6.772257323764443,6.056338861308333,0.023087099063821878,0.0005091641307048284,0.006364551633810356,0.021152774547663827,0.0063021540687729985,0.0
2025-01-23,79.56353382028665,7.550345537316742,6.772248872327653,6.056331303301805,0.023211865226619187,0.0005091634952935822,0.006364543691169777,0.02115274815006426,0.006302146204001447,0.0
2025-01-24,79.56035662583439,7.5500440309003976,6.771978437487553,6.056089457052726,0.021214298457126503,0.0005091431629710361,0.005927524568902993,0.020590348502505133,0.013290134033435132,0.0
2025-01-27,79.56035662583439,7.5500440309003976,6.771978437487553,6.056089457052726,0.021401483443512913,0.0005091431629710361,0.005740339582516583,0.020590348502505133,0.013290134033435132,0.0
2025-02-03,79.56070411911845,7.550077006991838,6.772008015246208,6.056115908045448,0.020964810042223878,0.0005091453867397227,0.005740364654418442,0.02059043843432702,0.013290192080338352,0.0
2025-02-04,79.56060483501327,7.550067585222034,6.771999564431656,6.0561083505953786,0.020964783880157708,0.0005091447513752587,0.005615567110756529,0.020839993499918677,0.013290175495457118,0.0
2025-02-05,79.56059208180584,7.550072296103997,6.772003789836297,6.0561121293180555,0.020777611274029214,0.0005091450690572925,0.00561557061460249,0.02096479696118263,0.0133525790169437,0.0
2025-02-06,79.56058659834586,7.550166514977811,6.772088299036411,6.056187704761859,0.020528286531252687,0.0005091514227812217,0.0055532446847461675,0.021027454592802905,0.013352745646468316,0.0
2025-02-07,79.5564275156233,7.549801429940027,6.770700156794833,6.055894860423574,0.025050785710562636,0.0005091268029842867,0.006800835971236183,0.021463188753259147,0.013352099980225166,0.0
2025-02-10,79.55548025156341,7.549782587799478,6.7706832590677655,6.055879746645658,0.02554986586975543,0.0005091255323497053,0.00680081899829876,0.021962277866065718,0.013352066657210409,0.0
2025-02-11,80.06268514579698,7.552022658614359,6.773316279391099,5.4833049380947,0.03735319130921865,0.03483551756249538,0.019597163026056234,0.0222184396091593,0.01385531908211619,0.0008113475138176149
2025-02-12,80.03904132672453,7.553973298092778,6.775190638893848,5.46586814569074,0.04749169603090874,0.03871501835100672,0.025407979342201584,0.02534555187453033,0.01504501970877293,0.013921325290690303
2025-02-13,80.00791541383269,7.554376516602159,6.775489856482422,5.465473165826565,0.0630707156449153,0.04233807129102277,0.02921761437448192,0.02753198277595412,0.014421514787404537,0.020165148382388164
2025-02-14,80.00780249769383,7.554789445382512,6.775020359848233,5.46509444468463,0.0637530364744122,0.04214785812099304,0.029402869208761954,0.026219119039660344,0.015544192002084345,0.020226177544880836
2025-02-17,79.9976270268884,7.554897663591574,6.775829859607018,5.464992096628678,0.06993194770943095,0.04183494226909372,0.030775675269582196,0.027966536553291732,0.015918452725645963,0.020225798757291344
2025-02-18,79.99507977805605,7.554166648965426,6.776238063028115,5.465321329876315,0.0722772506515464,0.0384662930351603,0.029965951468574625,0.03183882343536054,0.016418844242156515,0.02022701724128787
2025-02-19,79.97899289675439,7.556020490088707,6.778275661785058,5.466662554911992,0.07922631480612251,0.030670184654325222,0.030535304780448396,0.04289929321915756,0.016547762304332973,0.020169536695470003
2025-02-20,79.93519191134507,7.554855247093554,6.777230357812621,5.465819519843821,0.08233583482450685,0.05002022932929054,0.02953163971335866,0.06817875384141153,0.016670079922762714,0.020166426273604328
2025-02-21,79.91739823152564,7.558262352586861,6.781973266953746,5.468284507338935,0.08562103831119997,0.05366563653142481,0.02910771756558029,0.0663980767644031,0.019051188535411993,0.020237983886798313
2025-02-24,79.92354539403573,7.558182094554561,6.7829006480105525,5.468226441908794,0.10473357762589965,0.0556638586772606,0.030419115732108617,0.03910136847700204,0.01705219423997054,0.02017530673813364
2025-02-25,79.96207203591771,7.56317904496626,6.787822560446687,5.41365085626248,0.1156940631072737,0.052762993145670546,0.04287743235634239,0.020376155901118978,0.021938744543842825,0.01962611335261153
2025-02-26,79.94733935427635,7.564287465215341,6.79445621606962,5.389600139928628,0.13096195428016907,0.04726882641932823,0.05044691985875725,0.02287927220359994,0.03313118652433871,0.0196286652238535
2025-02-27,79.93506340132804,7.564443977783597,6.796253879007597,5.383050391492059,0.14158601788002617,0.04432986332882974,0.05063341036769148,0.023316372922406077,0.03538087687421405,0.025941809015545637
2025-02-28,79.85497476511358,7.565492329355668,6.796351240188739,5.376828897562292,0.16361910505201216,0.08592941531828821,0.05920798337189741,0.03213611769076585,0.03938862674160017,0.0260715196051544
2025-03-03,79.84085248299306,7.565404185544892,6.795959452957244,5.376078523451126,0.183686408088284,0.08030997337700593,0.0705860975941704,0.02422684926283528,0.036449685471568946,0.026446341259817603
2025-03-04,79.82721155695562,7.564134685767993,6.795806536097119,5.375265242695787,0.17209400342070744,0.09029965519844334,0.07045039660557112,0.04147634263335975,0.03681924010708198,0.026442340518328826
2025-03-05,79.84168476967474,7.565541661230676,6.797820874659559,5.376265075011851,0.15493216948637745,0.0933800819584299,0.06852528561625087,0.03957710382763394,0.0362008580034756,0.026072120531000564
2025-03-06,79.86444529270386,7.567852458973691,6.797958374728822,5.3779071862786285,0.14197072065279062,0.07712449950669396,0.06473114355754991,0.039276481308349126,0.03639954159468024,0.032334300694930734
2025-03-07,79.86228322858503,7.8804548680554,6.484970681276249,5.377833191182675,0.14134335419355898,0.07718597965111626,0.066919198666862,0.039651188742794864,0.03708699514901791,0.03227131449729046
2025-03-10,79.87447361870207,7.887915984708529,6.4907460560334,5.373179133157252,0.12358809676449993,0.07544304454689363,0.0621618235214124,0.03862421461501657,0.04156641572831604,0.03230161222260705
2025-03-11,80.44123606806043,7.884575209876041,6.487283372564696,4.807398458806249,0.12815703948472867,0.07972297006218083,0.06087967748987721,0.03647775126063557,0.0419838269226183,0.03228562547253509
2025-03-12,80.41269942263375,7.900172131984194,6.496063485145301,4.807992248858858,0.12702929614043434,0.07994209858923443,0.06438449704440521,0.03661202168834726,0.042755819848378146,0.03234897806710135
2025-03-13,80.38541454352402,7.897373883012138,6.493880929584218,4.800207849310077,0.12422191047207062,0.1072021457274069,0.07225519625390209,0.04537099920886827,0.041861640154038676,0.0322109027532573
2025-03-14,80.41878144959452,7.900134830360442,6.4802358435830225,4.782167499758091,0.12297931383803642,0.10612684786621712,0.06992542803352815,0.044844840697709915,0.042655762002563685,0.03214818426586178
2025-03-17,82.04922101070535,7.9081140348017245,6.48063540200113,3.1554708529857542,0.11873242111619191,0.10505997547847906,0.06936612933905272,0.04434678602469646,0.03690353138867548,0.03214985615894778
2025-03-18,82.054871445895,7.908628493399422,6.480806786945872,3.15536336850476,0.1117968257626876,0.1049417052505416,0.06999616619300457,0.04409946127441307,0.03734379912173702,0.032151947652550805
2025-03-19,82.0461906058658,7.9077918149964,6.479620795763708,3.1547793695623807,0.11384901014970258,0.10931787896426366,0.07167749794344687,0.046721719863660395,0.03790276069260803,0.032148546198020676
2025-03-20,82.05579868923164,7.906814351853164,6.479617286017215,3.154400737258806,0.11016087440632671,0.11007049401540143,0.0657368794895951,0.04728551940450418,0.03765328397025333,0.032461884353092156
2025-03-21,82.0515438824074,7.906567085893268,6.479477197124408,3.1543020912186326,0.11234650535570255,0.10962923664300749,0.06404610799400941,0.04772185585881756,0.04190516831639288,0.03246086918837
2025-03-24,82.04833163026139,7.906576976234731,6.479610392527266,3.1543060369417786,0.11422299905745152,0.10919155803942185,0.06404618810942113,0.04759682534303661,0.043969209219651424,0.03214818426586178
2025-03-25,82.04553671168807,7.9060726003663415,6.479197045622737,3.1541048176465867,0.11440333589808195,0.11012270923385113,0.06397956136325698,0.04740616570219823,0.04703091900798558,0.03214613347088376
2025-03-26,82.0478811304641,7.90623824612825,6.479708050454201,3.154170901544631,0.11215420550626895,0.10990611800205993,0.06341802001023657,0.047344616516517835,0.04703190438628984,0.03214680698743747
2025-03-27,82.00720892574486,7.908033599139991,6.481179466189653,3.154887152440613,0.11230478680253825,0.131700782163664,0.0635575342661907,0.061993618560821834,0.046980027789280725,0.03215410690238388
2025-03-28,82.00835640772334,7.908216642346276,6.481329482733606,3.1549601769988183,0.11055576013089101,0.13157871442190053,0.06380923770463083,0.06230784387628658,0.04673088290721493,0.032154851157039456
