date,CGS INTERNATIONAL SECURITIES HK LTD,PHILLIP SECURITIES (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FORTUNE (HK) SECURITIES LTD,CMB WING LUNG BANK LTD,MIB SECURITIES (HONG KONG) LTD,DEUTSCHE BANK AG,BLACKWELL GLOBAL SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-25,0.0,19.932223456529588,0.42489691986155287,0.0,0.0,0.0,0.0,0.0,0.0,20.35712037639114
2024-03-27,0.0,19.93650841941645,0.42489691986155287,0.0,0.0,0.0,0.0,0.0,0.0,20.361405339278004
2024-04-02,0.0,19.932223456529588,0.42489691986155287,0.0,0.0,0.0,0.0,0.0,0.0,20.35712037639114
2024-04-08,0.0,19.93976499121047,0.42489691986155287,0.0,0.0,0.0,0.0,0.0,0.0,20.364661911072023
2024-04-09,0.0,19.932223456529588,0.42489691986155287,0.0,0.0,0.0,0.0,0.0,0.0,20.35712037639114
2024-04-11,0.0,19.940107788241416,0.42489691986155287,0.0,0.0,0.0,0.0,0.0,0.0,20.365004708102973
2024-04-12,0.0,19.932223456529588,0.42489691986155287,0.0,0.0,0.0,0.0,0.0,0.0,20.35712037639114
2024-04-16,0.0,19.93942219417952,0.42489691986155287,0.0,0.0,0.0,0.0,0.0,0.4953417097216166,20.85966082376269
2024-04-17,0.0,19.93342324613791,0.42489691986155287,0.0,0.0,0.0,0.0,0.0,0.4953417097216166,20.85366187572108
2024-04-19,0.0,19.93907939714857,0.42489691986155287,0.0,0.0,0.0,0.0,0.0,0.4953417097216166,20.859318026731742
2024-04-22,0.0,19.93342324613791,0.42489691986155287,0.0,0.0,0.0,0.0,0.0,0.4953417097216166,20.85366187572108
2024-04-24,0.0,19.93942219417952,0.42489691986155287,0.0,0.0,0.0,0.0,0.0,0.4953417097216166,20.85966082376269
2024-04-25,0.0,19.93342324613791,0.42489691986155287,0.0,0.0,0.0,0.0,0.0,0.4953417097216166,20.85366187572108
2024-04-29,0.0,19.939250795664044,0.428324890171045,0.0,0.0,0.0,0.0,0.0,0.4953417097216166,20.862917395556707
2024-04-30,0.0,19.93376604316886,0.4284962886865197,0.0,0.0,0.0,0.0,0.0,0.4953417097216166,20.857604041576995
2024-05-03,0.0,19.935822825354556,0.4284962886865197,0.0,0.0,0.0,0.0,0.0,0.4953417097216166,20.85966082376269
2024-05-06,0.0,19.93376604316886,0.4284962886865197,0.0,0.0,0.0,0.0,0.0,0.4953417097216166,20.857604041576995
2024-05-07,0.0,19.93376604316886,0.4284962886865197,0.0,0.0,0.0,0.0,0.0,0.4828296180919703,20.845091949947346
2024-05-08,42.62866404498354,19.93976499121047,0.4884857691026323,1.0698695335925021,0.0,0.0,0.0,0.0,0.47237430864801916,64.59915864753717
2024-05-09,42.62866404498354,19.93376604316886,0.4884857691026323,1.0698695335925021,0.0,0.0,0.0,0.0,0.47237430864801916,64.59315969949554
2024-05-20,42.5918133641565,19.916111996074974,0.4884857691026323,1.0698695335925021,0.0,0.0,0.0,0.0,0.47066032349327314,64.53694098641988
2024-05-21,42.5918133641565,19.904971092569124,0.6170346557085883,1.0698695335925021,1.0472449295498538,0.0,0.0,0.0,0.4698033309159001,65.70073690649248
2024-05-27,42.5918133641565,19.9044568970227,0.6168632571931136,1.0698695335925021,1.0472449295498538,0.0,0.0,0.0,0.4698033309159001,65.70005131243057
2024-05-28,42.5918133641565,19.901200325228682,0.6168632571931136,1.0698695335925021,1.0472449295498538,0.0,0.0,0.0,0.4698033309159001,65.69679474063655
2024-05-29,42.5918133641565,19.90805626584767,0.6168632571931136,1.0698695335925021,1.0472449295498538,0.0,0.0,0.0,0.4698033309159001,65.70365068125554
2024-05-30,42.5918133641565,19.901200325228682,0.6168632571931136,1.0698695335925021,1.0472449295498538,0.0,0.0,0.0,0.4698033309159001,65.69679474063655
2024-06-03,42.5918133641565,19.909084656940514,0.6168632571931136,1.0698695335925021,1.0472449295498538,0.0,0.0,0.0,0.4698033309159001,65.70467907234838
2024-06-04,42.5918133641565,19.899314941558462,0.6168632571931136,1.0698695335925021,1.0472449295498538,0.0,0.0,0.0,0.4698033309159001,65.69490935696633
2024-06-06,42.5918133641565,19.909770251002413,0.6168632571931136,1.0698695335925021,1.0472449295498538,0.0,0.0,0.0,0.4698033309159001,65.70536466641028
2024-06-07,42.5918133641565,19.899314941558462,0.6168632571931136,1.0698695335925021,1.0472449295498538,0.0,0.0,0.0,0.4698033309159001,65.69490935696633
2024-06-19,42.5918133641565,19.902742911867954,0.6168632571931136,1.0698695335925021,1.0472449295498538,0.0,0.0,0.0,0.4698033309159001,65.69833732727582
2024-06-20,42.5918133641565,19.90137172374416,0.6168632571931136,1.0698695335925021,1.0472449295498538,0.0,0.0,0.0,0.4698033309159001,65.69696613915202
2024-06-25,42.578615678464956,19.90137172374416,0.6168632571931136,1.0698695335925021,1.0472449295498538,0.4252157211003357,0.0,0.0,0.4718601131015954,66.1110409567465
2024-06-26,42.57621609924831,19.90137172374416,0.6168632571931136,1.0698695335925021,1.0472449295498538,0.4252157211003357,0.0,0.0,0.4718601131015954,66.10864137752986
2024-06-27,42.571588339330496,19.90137172374416,0.6168632571931136,1.0698695335925021,1.0472449295498538,0.4252157211003357,0.0,0.0,0.4718601131015954,66.10401361761205
2024-07-04,42.571588339330496,19.90171452077511,0.6168632571931136,1.0698695335925021,1.0472449295498538,0.4252157211003357,0.0,0.0,0.4718601131015954,66.10435641464301
2024-07-05,42.571588339330496,19.90171452077511,0.616691858677639,1.0698695335925021,1.0472449295498538,0.4252157211003357,0.0,0.0,0.4718601131015954,66.10418501612753
2024-07-09,42.569702955660276,19.90171452077511,0.616691858677639,1.070726526169875,1.0472449295498538,0.42555851813128487,0.0,0.0,0.4718601131015954,66.10349942206562
2024-07-10,42.56644638386626,19.90171452077511,0.6165204601621644,1.070726526169875,1.0472449295498538,0.42555851813128487,0.0,0.0,0.4718601131015954,66.10007145175614
2024-07-12,42.56644638386626,19.902057317806058,0.6165204601621644,1.070726526169875,1.0472449295498538,0.42555851813128487,0.0,0.0,0.4718601131015954,66.10041424878709
2024-07-15,42.56644638386626,19.90325710741438,0.6165204601621644,1.070726526169875,1.0472449295498538,0.42555851813128487,0.0,0.0,0.4718601131015954,66.10161403839541
2024-07-16,42.56644638386626,19.903771302960802,0.6165204601621644,1.070726526169875,1.0472449295498538,0.42555851813128487,0.0,0.0,0.4718601131015954,66.10212823394184
2024-07-17,42.56096163137107,19.903771302960802,0.6165204601621644,1.070726526169875,1.0472449295498538,0.42555851813128487,0.0,0.0,0.4718601131015954,66.09664348144665
2024-07-18,42.5601046387937,19.905999483661972,0.6165204601621644,1.070726526169875,1.0472449295498538,0.42555851813128487,0.0,0.0,0.4718601131015954,66.09801466957045
2024-07-19,42.55993324027823,19.905999483661972,0.6165204601621644,1.070726526169875,1.0472449295498538,0.42555851813128487,0.0,0.0,0.4718601131015954,66.09784327105497
2024-07-23,42.55993324027823,19.9058280851465,0.6165204601621644,1.070726526169875,1.0472449295498538,0.42555851813128487,0.0,0.0,0.4718601131015954,66.0976718725395
2024-07-26,42.562504218010346,19.9058280851465,0.6165204601621644,1.070726526169875,1.0472449295498538,0.42555851813128487,0.0,0.0,0.4732313012253923,66.10161403839541
2024-07-29,42.562675616525816,19.9058280851465,0.6165204601621644,1.070726526169875,1.0472449295498538,0.42555851813128487,0.0,0.0,0.4732313012253923,66.10178543691089
2024-07-30,42.56576078980436,19.9058280851465,0.6165204601621644,1.070726526169875,1.0472449295498538,0.42555851813128487,0.0,0.0,0.4732313012253923,66.10487061018942
2024-07-31,42.568503166051954,19.9058280851465,0.6165204601621644,1.070726526169875,1.0472449295498538,0.42555851813128487,0.0,0.0,0.4732313012253923,66.10761298643702
2024-08-08,42.568503166051954,19.9058280851465,0.6165204601621644,1.070726526169875,1.0472449295498538,0.4253871196158102,0.0,0.0,0.4732313012253923,66.10744158792154
2024-08-12,42.568503166051954,19.908227664363142,0.6165204601621644,1.070726526169875,1.0472449295498538,0.4253871196158102,0.0,0.0,0.4732313012253923,66.1098411671382
2024-08-14,42.56576078980436,19.908227664363142,0.6165204601621644,1.070726526169875,1.0472449295498538,0.4253871196158102,0.0,0.0,0.4732313012253923,66.10709879089059
2024-08-15,42.55136331450449,19.908227664363142,0.6310893339775061,1.070726526169875,1.0472449295498538,0.4253871196158102,0.0,0.0,0.4732313012253923,66.10727018940608
2024-08-19,42.55136331450449,19.908227664363142,0.6310893339775061,1.070726526169875,1.0472449295498538,0.4272725032860309,0.0,0.0,0.4732313012253923,66.1091555730763
2024-08-20,42.54879233677237,19.908227664363142,0.6310893339775061,1.070726526169875,1.0472449295498538,0.4272725032860309,0.0,0.0,0.4732313012253923,66.10658459534417
2024-08-21,42.54022241099864,19.908227664363142,0.6413732449059826,1.070726526169875,1.0472449295498538,0.4272725032860309,0.0,0.0,0.4732313012253923,66.10829858049891
2024-08-22,42.54022241099864,19.908227664363142,0.6413732449059826,1.0698695335925021,1.0472449295498538,0.4272725032860309,0.0,0.5537886034984579,0.47340269974086685,66.66140158993548
2024-08-29,42.53405206444156,19.908227664363142,0.6413732449059826,1.0698695335925021,1.0472449295498538,0.4272725032860309,0.0,0.5537886034984579,0.47357409825634145,66.65540264189387
2024-08-30,42.53165248522491,19.908227664363142,0.6413732449059826,1.0698695335925021,1.0472449295498538,0.4272725032860309,0.0,0.5537886034984579,0.47357409825634145,66.65300306267721
2024-09-02,42.521711371327385,19.908227664363142,0.6413732449059826,1.0698695335925021,1.0472449295498538,0.4272725032860309,0.0,0.5537886034984579,0.47357409825634145,66.64306194877969
2024-09-03,42.51794060398694,19.919711364899943,0.6413732449059826,1.0698695335925021,1.0472449295498538,0.4272725032860309,0.0,0.5537886034984579,0.47357409825634145,66.65077488197605
2024-09-04,42.5162266188322,19.908227664363142,0.6413732449059826,1.0698695335925021,1.0472449295498538,0.4272725032860309,0.0,0.5537886034984579,0.47357409825634145,66.6375771962845
2024-09-05,42.51108466336796,19.908227664363142,0.6413732449059826,1.0698695335925021,1.0472449295498538,0.4272725032860309,0.0,0.5537886034984579,0.47357409825634145,66.63243524082027
2024-09-10,42.51108466336796,19.908227664363142,0.6412018463905079,1.0698695335925021,1.0472449295498538,0.4272725032860309,0.0,0.5537886034984579,0.47357409825634145,66.6322638423048
2024-09-11,42.502514737594225,19.908227664363142,0.6410304478750333,1.0698695335925021,1.0472449295498538,0.4272725032860309,0.0,0.5537886034984579,0.47357409825634145,66.62352251801559
2024-09-12,42.502514737594225,19.908227664363142,0.6408590493595587,1.0698695335925021,1.0472449295498538,0.4253871196158102,0.0,0.5537886034984579,0.47357409825634145,66.6214657358299
2024-09-16,42.4939448118205,19.908227664363142,0.6408590493595587,1.0698695335925021,1.0472449295498538,0.5969421219350464,0.0,0.5537886034984579,0.47357409825634145,66.78445081237541
2024-09-17,42.48287246772084,19.906513679208395,0.6408590493595587,1.0698695335925021,1.0472449295498538,0.5969421219350464,0.0,0.5537886034984579,0.47357409825634145,66.771664483121
2024-09-19,42.476016527101855,19.906513679208395,0.6408590493595587,1.0698695335925021,1.0472449295498538,0.5969421219350464,0.0,0.5537886034984579,0.47357409825634145,66.76480854250201
2024-09-20,42.476016527101855,19.9044568970227,0.6408590493595587,1.0698695335925021,1.0472449295498538,0.5969421219350464,0.0,0.5537886034984579,0.47357409825634145,66.76275176031632
2024-09-23,42.476016527101855,19.9044568970227,0.6406876508440841,1.0736403009329436,1.0472449295498538,0.5969421219350464,0.0,0.5537886034984579,0.47203151161706997,66.76480854250201
2024-09-24,42.476016527101855,19.905313889600073,0.6405162523286095,1.0736403009329436,1.0472449295498538,0.5969421219350464,0.0,0.5537886034984579,0.47203151161706997,66.7654941365639
2024-09-25,42.476016527101855,19.9044568970227,0.6405162523286095,1.0736403009329436,1.0472449295498538,0.5969421219350464,0.0,0.5537886034984579,0.47203151161706997,66.76463714398653
2024-09-26,42.476016527101855,19.90188591929058,0.6403448538131349,1.0626707959425685,1.0472449295498538,0.5969421219350464,0.0,0.5537886034984579,0.47203151161706997,66.75092526274857
2024-09-27,42.476016527101855,19.89948634007394,0.6403448538131349,1.0626707959425685,1.0472449295498538,0.5969421219350464,0.0,0.5537886034984579,0.47203151161706997,66.74852568353192
2024-09-30,42.46744660132812,19.888688233599037,0.7431839630978997,1.0626707959425685,1.0472449295498538,0.5969421219350464,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.41389472060435
2024-10-02,42.45579150227585,19.888688233599037,0.7431839630978997,1.0626707959425685,1.0445025533022603,0.5969421219350464,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.39949724530449
2024-10-03,42.45579150227585,19.87583334493844,0.8288832208352035,1.0626707959425685,1.0215351522286629,0.5969421219350464,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.4493742133076
2024-10-04,42.45579150227585,19.872919570175373,0.9114973052939646,1.0628421944580433,0.9834846817932998,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.4480030251838
2024-10-07,42.45579150227585,19.86383544885522,0.9114973052939646,1.0628421944580433,0.9774857337516886,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.43291995582203
2024-10-08,42.45579150227585,19.93410884019981,0.9114973052939646,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.4946234213929
2024-10-09,42.45579150227585,19.931023666921266,0.9114973052939646,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.49153824811435
2024-10-10,42.45579150227585,19.92759569661177,0.9113259067784899,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.48793887928937
2024-10-14,42.45579150227585,19.93016667434389,0.9111545082630154,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.49033845850603
2024-10-17,42.45579150227585,19.93016667434389,0.9109831097475407,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.49016705999054
2024-10-22,42.45579150227585,19.928452689189147,0.9109831097475407,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.4884530748358
2024-10-23,42.45579150227585,19.9267387040344,0.9109831097475407,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.48673908968105
2024-10-25,42.45579150227585,19.924681921848705,0.9109831097475407,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.48468230749538
2024-10-28,42.45579150227585,19.922967936693958,0.9109831097475407,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.48296832234062
2024-10-29,42.45579150227585,19.916111996074974,0.9838274788242489,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.54895675079834
2024-11-04,42.45579150227585,19.920568357477315,0.9836560803087745,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.55324171368521
2024-11-05,42.45579150227585,19.916111996074974,0.9834846817932998,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.54861395376739
2024-11-06,42.45579150227585,19.920568357477315,0.9834846817932998,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.55307031516973
2024-11-07,42.45579150227585,19.916111996074974,0.9834846817932998,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.54861395376739
2024-11-08,42.45579150227585,19.92125395153921,0.9834846817932998,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.55375590923163
2024-11-11,42.45579150227585,19.916111996074974,0.9834846817932998,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.54861395376739
2024-11-13,42.45579150227585,19.91097004061074,0.9834846817932998,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.54347199830315
2024-11-14,42.45579150227585,19.91097004061074,0.9833132832778252,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.54330059978768
2024-11-15,42.45579150227585,19.920739755992788,0.9833132832778252,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.55307031516973
2024-11-18,42.45579150227585,19.91097004061074,0.9833132832778252,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.54330059978768
2024-11-20,42.45579150227585,19.920739755992788,0.9833132832778252,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.55307031516973
2024-11-21,42.45579150227585,19.91097004061074,0.9833132832778252,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.54330059978768
2024-11-25,42.45579150227585,19.92125395153921,0.9833132832778252,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.55358451071616
2024-11-26,42.45579150227585,19.91097004061074,0.9833132832778252,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.54330059978768
2024-12-02,42.45579150227585,19.919711364899943,0.9833132832778252,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.55204192407689
2024-12-03,42.45579150227585,19.91097004061074,0.9934257956908271,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.55341311220067
2024-12-04,42.45579150227585,19.90411409999175,0.9934257956908271,1.0624993974270942,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.54621437455074
2024-12-12,42.45579150227585,19.90188591929058,0.9934257956908271,1.0624993974270942,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.54398619384958
2024-12-13,42.45579150227585,19.901028926713206,0.9934257956908271,1.0624993974270942,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.5431292012722
2024-12-16,42.45579150227585,19.900857528197736,0.9934257956908271,1.0624993974270942,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.54295780275673
2024-12-17,42.45579150227585,19.904285498507228,0.9934257956908271,1.0624993974270942,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.54638577306622
2024-12-18,42.45579150227585,19.90000053562036,0.9934257956908271,1.0630135929735178,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.54261500572578
2024-12-27,42.45579150227585,19.90000053562036,0.9932543971753525,1.0630135929735178,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.54244360721032
2025-01-02,42.46436142804958,19.90000053562036,0.9930829986598779,1.0630135929735178,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.55084213446855
2025-01-03,42.46436142804958,19.90000053562036,0.9930829986598779,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.55067073595309
2025-01-06,42.46436142804958,19.90000053562036,0.9929116001444033,1.0628421944580433,0.9689158079779582,0.5537496960354452,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.55049933743761
2025-01-14,42.46436142804958,19.90000053562036,0.9929116001444033,1.0628421944580433,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.70673131247342
2025-01-16,42.46436142804958,19.911998431703584,0.9929116001444033,1.0628421944580433,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.71872920855664
2025-01-17,42.46436142804958,19.903428505929853,0.9929116001444033,1.0628421944580433,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.71015928278291
2025-01-21,42.46436142804958,19.903428505929853,0.9929116001444033,1.0626707959425685,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.47203151161706997,67.70998788426745
2025-01-27,42.464532826565055,19.89657256531087,1.0443311547867855,1.0626707959425685,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.471174519039697,67.75386590422895
2025-02-04,42.464532826565055,19.90325710741438,1.0443311547867855,1.0626707959425685,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.471174519039697,67.76055044633245
2025-02-05,42.464532826565055,19.89657256531087,1.0443311547867855,1.0626707959425685,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.471174519039697,67.75386590422895
2025-02-06,42.464532826565055,19.89657256531087,1.0443311547867855,1.0609568107878224,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.471174519039697,67.7521519190742
2025-02-07,42.464532826565055,19.89657256531087,1.0443311547867855,1.060785412272348,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.471174519039697,67.75198052055872
2025-02-24,42.464532826565055,19.89657256531087,1.044159756271311,1.060785412272348,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.471174519039697,67.75180912204324
2025-03-05,42.464532826565055,19.89657256531087,1.044159756271311,1.060785412272348,0.9689158079779582,0.7144380324735913,0.5818979600362937,0.5537886034984579,0.471174519039697,67.75626548344557
2025-03-06,42.464532826565055,19.89657256531087,1.044159756271311,1.058214434540229,0.9689158079779582,0.718037401298558,0.5818979600362937,0.5537886034984579,0.471174519039697,67.75729387453843
2025-03-07,42.464532826565055,19.89485858015612,1.044159756271311,1.058214434540229,0.9689158079779582,0.7223223641854232,0.5818979600362937,0.5537886034984579,0.471174519039697,67.75986485227054
2025-03-10,42.464532826565055,19.8929731964859,1.044159756271311,1.058214434540229,0.9689158079779582,0.7223223641854232,0.5818979600362937,0.5537886034984579,0.471174519039697,67.75797946860033
2025-03-12,42.464532826565055,19.8929731964859,1.044159756271311,1.058214434540229,0.9689158079779582,0.7130668443497944,0.5818979600362937,0.5537886034984579,0.471174519039697,67.7487239487647
2025-03-13,42.464532826565055,19.8929731964859,1.044159756271311,1.058214434540229,0.9689158079779582,0.713238242865269,0.5818979600362937,0.5537886034984579,0.471174519039697,67.74889534728017
2025-03-14,42.464532826565055,19.886117255866917,1.044159756271311,1.058214434540229,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.471174519039697,67.73878283486717
2025-03-18,42.464532826565055,19.882689285557426,1.044159756271311,1.058214434540229,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.471174519039697,67.73535486455768
2025-03-19,42.464532826565055,19.86726341916471,1.044159756271311,1.058214434540229,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.471174519039697,67.71992899816497
2025-03-20,42.464532826565055,19.855436921596965,1.1170041253480194,1.058214434540229,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.471174519039697,67.78094686967393
2025-03-25,42.464532826565055,19.85526552308149,1.1170041253480194,1.058214434540229,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.471174519039697,67.78077547115845
2025-03-31,42.54509012883812,19.85098056019462,1.1170041253480194,1.058214434540229,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.471174519039697,67.85704781054464
2025-04-15,42.54509012883812,19.859207688937406,1.1170041253480194,1.058214434540229,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.471174519039697,67.86527493928743
2025-04-23,42.54509012883812,19.85903629042193,1.1170041253480194,1.058214434540229,0.9689158079779582,0.7099816710712514,0.5818979600362937,0.5537886034984579,0.471174519039697,67.86510354077195
