date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,FIRST SHANGHAI SECURITIES LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-03-20,91.44866916994052,3.4998809352088336,0.0,2.197663467735184,0.0,0.0,1.3872286247509673,0.45521398614049335,1.0113438162240118
2024-03-21,91.4407868850905,3.4995792680689752,0.0,2.1992950336903307,0.0,0.0,1.3871090546000662,0.45517474963394783,1.0180550089161697
2024-03-22,91.37866434289195,3.4972017430261184,0.0,2.189915291348842,0.0,0.0,1.386166688029154,0.5166158081833844,1.0314361265205556
2024-03-25,87.47497004001141,3.4042426046748946,0.0,1.9741889566195703,2.8643345819841572,1.4321672909920786,1.3335693320193025,0.5198632550597584,0.9966639386388273
2024-03-26,84.35299672361212,3.293608484185837,3.5785095376971867,1.8793166506228962,2.7688261191095087,1.3810533773199507,1.2859743700750075,0.49862163940799126,0.9610930979694954
2024-03-27,84.3586650897812,3.3071574436794497,3.57875000695361,1.8601794647147114,2.769012179130032,1.3826021416987642,1.286060785186465,0.4964152071985097,0.9611576816572536
2024-03-28,84.35705897535681,3.3070944783246943,3.5786818707164922,1.8586881161289683,2.768959459585484,1.3825758181759746,1.286036299725777,0.4997655999213017,0.961139382064497
2024-04-02,84.36792505968,3.29631954447514,3.579142842915445,1.8580314610643422,2.7693161309457803,1.382753908612104,1.2862019548475327,0.49904591044393426,0.961263187015721
2024-04-03,84.36603510480279,3.2973657696679224,3.5795106921786566,1.8586618789708698,2.769254094543623,1.3827229330666972,1.2861731421956164,0.49903473114502733,0.9612416534287886
2024-04-05,84.37633638579983,3.2972082834094376,3.579947758415397,1.8596729684900712,2.7662316148166286,1.3828917666198786,1.2863301868040558,0.4969672769082567,0.9544137587364412
2024-04-08,84.32570476082138,3.3198594292210037,3.5777995426938975,1.8677371966540721,2.76457168493908,1.3820619361210391,1.2855582999172046,0.5282398573830305,0.9484672922492866
2024-04-09,84.31551022069301,3.3194580754431997,3.5773670052948603,1.8733322581829446,2.764237462568098,1.3818948520046639,1.2854028825896764,0.5344446157481626,0.9483526274753757
2024-04-10,84.26636561088262,3.3175232775457237,3.5752818811562093,1.9066976705964551,2.7626262836620388,1.3810893930431631,1.2846536654770873,0.5474461592480692,0.9583160583886379
2024-04-11,84.2650458167524,3.3174713179326942,3.575225884484152,1.906444062290235,2.7625830149399726,1.3810677621865215,1.2846335450131898,0.5492275473210618,0.9583010490797687
2024-04-12,84.19449705132698,3.331125359431036,3.573909302274706,1.9534717964661816,2.7602701126066242,1.3810292881369903,1.283558018266051,0.5646403355803475,0.9574987359110854
2024-04-15,84.19233253673968,3.331263273391575,3.5738174224121337,1.9520802623616798,2.7601991501906364,1.3809937839396338,1.2835250199092525,0.5683144310046682,0.9574741200507408
2024-04-16,84.14154545970568,3.332605026257622,3.5716615997229564,1.9788298848970192,2.758534123903252,1.3801607313851414,1.282750763131977,0.5970158650598745,0.9568965459364728
2024-04-17,84.07758460545159,3.3300717204666914,3.586025008940198,2.017063721488862,2.7564372026012967,1.37911159140435,1.2817756701008622,0.5963387912520113,0.9755916882941335
2024-04-18,84.06350937758474,3.3295142411040466,3.5854246810481216,2.0265472963770153,2.755975754024849,1.3788807176227835,1.2815610910936805,0.6031584743278486,0.9754283668169266
2024-04-19,84.05956915824045,3.3293581803290806,3.585256625255658,2.0312511015253465,2.7546189778119095,1.3788160868154657,1.281501021845568,0.6042462015745576,0.9753826466019564
2024-04-22,84.03096673746981,3.3304565580018077,3.584036692538976,2.05253762923086,2.7536816809419022,1.3783469257398697,1.286643067143498,0.6082799496482448,0.9750507592850233
2024-04-23,84.01418946085518,3.3297916127667824,3.58332111853903,2.04978549647063,2.7531318922025423,1.3780717306714099,1.2863861812896293,0.6304664225371976,0.9748560846675939
2024-04-24,84.06694326667105,3.2654459936602773,3.5828455598473385,2.0407030014069156,2.7527665116638187,1.377888840562593,1.2858808847985994,0.6527992342654052,0.9747267071240036
2024-04-25,84.0383575668762,3.2671227996718106,3.581627267096284,2.048816553971295,2.7518304748097355,1.3774203101841058,1.285443640341784,0.6749861210828532,0.9743952659659317
2024-04-26,84.02992615657622,3.266795015388277,3.58126792917126,2.0402503235161,2.740406820108855,1.3772821161959448,1.2853146741998576,0.7044594581212993,0.9742975067221817
2024-04-29,83.9947198886607,3.2977407213418215,3.579767474702732,2.0523212756823095,2.7359157942593595,1.3767050722141647,1.2847761620905964,0.7041643086483361,0.9738893023999838
2024-04-30,83.96945698466854,3.235369964527595,3.578690796047842,2.0354402653161108,2.8771221403325544,1.3762910037094904,1.2398315557496258,0.7086311283688832,0.979166161279354
2024-05-02,83.96749272906207,3.235294281132465,3.578607081519817,2.0353926512776694,2.89487769515461,1.3762588088208099,1.2420304102267934,0.7025993371717019,0.9674470056340537
2024-05-03,83.97637937983194,3.247334174987303,3.5789858213195,2.018785963558953,2.8951840728522424,1.3764044643716122,1.242161859793078,0.7035649335728433,0.961199329712527
2024-05-06,84.05813117478516,3.2606431778578115,3.5802397355780746,1.9813871447610523,2.886851251312689,1.3777444070599612,1.2412523670566107,0.7091564372527006,0.9045943043359291
2024-05-07,84.09461023743131,3.2620582129661275,3.5817934673560363,1.9851476146772185,2.8825259954384,1.3783423126264196,1.2417910385952793,0.690721861140851,0.8830092597683619
2024-05-08,84.08832495434679,3.261814404721476,3.5815257619010845,1.990800007850219,2.882310553665988,1.3782392944710615,1.2416982263664416,0.698925170018534,0.8763616266584102
2024-05-09,84.10727746819627,3.2689095423774233,3.582332995445593,1.965139387727742,2.8829601923728663,1.3785499333062452,1.2419780904598798,0.6962932419105052,0.8765591482034691
2024-05-10,84.10108412307447,3.272350644976798,3.5820692058515196,1.9623170001357284,2.882747901974446,1.3784484220486988,1.241886635841689,0.7026014644281242,0.876494601668521
2024-05-13,84.11994851568406,3.280561525983977,3.582872686098635,1.9321800990982678,2.8833945201338236,1.3787576165435942,1.2421651986844797,0.7034286329519136,0.8766912048212446
2024-05-14,84.09639280215346,3.2932536770771548,3.584100668375646,1.9755952018841314,2.8189956947181667,1.378371529533123,1.2418173610063286,0.7545510322010783,0.8569220330509038
2024-05-16,84.07810165038774,3.3059221388401387,3.58332111853903,1.9838655941778898,2.818382556908554,1.3769563346935294,1.2415472629788316,0.7621946875248897,0.8497086559493972
2024-05-17,84.0569126266377,3.3198085101087136,3.5824180644167987,1.9755598242177954,2.817672279514526,1.3766093197169078,1.24123437324981,0.7802904863335027,0.849494515804245
2024-05-20,84.02533643333408,3.332718054590744,3.5838590599085904,1.997557498223194,2.7977754516079036,1.3760921929200194,1.2407681003963333,0.7874658313215217,0.858427377697616
2024-05-21,84.01644537564408,3.3301162725031723,3.5853356165203074,2.042557539064523,2.7918030383770365,1.3764450860163948,1.2410862901942885,0.7575632638663259,0.8586475178138726
2024-05-22,83.99949329395207,3.346723083159421,3.5846121997892997,2.062545460969697,2.791239733503056,1.3761673593232648,1.240835874979932,0.7399087266725182,0.8584742676507462
2024-05-23,84.00501835907383,3.3469432138084754,3.5847364945710316,2.057106973880379,2.7914233272450337,1.3762578767059366,1.2409174909367175,0.7399573941553651,0.8576388696232297
2024-05-24,83.96851021310813,3.3622038350650647,3.5831785866537578,2.035820439598657,2.787981497729447,1.3756597621595594,1.2403781946211467,0.8561963723431965,0.790071098721043
2024-05-27,83.93596049373964,3.3616802433312465,3.581789596219763,2.0121960386886344,2.786900759067711,1.3751264986886322,1.2398973719646145,0.9405219181067314,0.7659270801930365
2024-05-28,83.92436841497192,3.3612159743582892,3.5812949287746707,2.0037876946842124,2.7865158707203697,1.3749365851569992,1.2397261344173802,0.9632241039345315,0.764930292981634
2024-05-29,83.92483577555154,3.3611233157908975,3.581314872398976,2.00546950257784,2.786531388354843,1.374944241945743,1.2397330382420464,0.9611133123893554,0.7649345527487534
2024-05-30,83.96196082762867,3.379324026465335,3.5830105313577985,2.022179118210835,2.7862040781378825,1.3755524632918281,1.2402814474606187,1.0498991923953764,0.6015883150516468
2024-05-31,83.85656286358146,3.4126966097768197,3.578512756276769,2.0668259302190393,2.7827065390813726,1.3738257238536111,1.2426195247103624,1.0792961847081297,0.6069538677924339
2024-06-03,83.81421669782728,3.429214943215999,3.5767056670143904,2.0685629627627824,2.7813013186868654,1.3716859772863996,1.2419920225737866,1.1096730444210214,0.6066473662114842
2024-06-04,83.81319122007007,3.4291729863286413,3.576661905558994,2.0697611665326185,2.7812672891063146,1.3716691945314565,1.2419768266411162,1.1096594674281237,0.606639943802673
2024-06-05,83.8152422006788,3.4292569011300773,3.5787515905598157,2.066363649162299,2.7803342685905745,1.371702760452031,1.242007218878315,1.1096866217461598,0.606654788801928
2024-06-06,83.81123355948637,3.4290928896673365,3.5785804291974346,2.066598498494877,2.7802012932249354,1.3716371558669347,1.2419478172567462,1.114082582551538,0.6066257742538325
2024-06-07,83.78886678888585,3.430401688217538,3.57762541059031,2.0677149261829095,2.7894669935372822,1.3712711059675422,1.2417275738192948,1.1382484227316048,0.5946770900676627
2024-06-11,83.7087241417685,3.4680016157034936,3.5742034718317703,2.08440027919046,2.7867989150982715,1.3699595081317022,1.2438725764312903,1.1699312004490925,0.594108291395422
2024-06-12,83.65849585871533,3.5012766681456435,3.571997194435676,2.0679037155155653,2.788298301058371,1.3691138621800447,1.2431047611766106,1.2060680773926937,0.5937415613800584
2024-06-13,83.64939473683897,3.5008957678515062,3.5716086005280903,2.051138386078126,2.787994964948809,1.368964917688581,1.2429695250858777,1.240127690680037,0.5869054102999941
2024-06-14,83.62182485576498,3.4986321870692207,3.5698765764528737,2.07376659390998,2.7870760737857543,1.368513722553292,1.2484414027509352,1.245156614704586,0.5867119730083729
2024-06-17,83.6165357449426,3.4984108973114805,3.5696507804616044,2.079960463773459,2.786899790210861,1.3684271635628247,1.2483624383783472,1.2450778580960362,0.5866748632627842
2024-06-18,83.58592772206266,3.5115505370696196,3.568344101683438,2.102493325006317,2.7825518912844363,1.3679262476906386,1.2501239710893204,1.2446220945173565,0.5864601095962054
2024-06-19,83.5773985702754,3.5316003212328835,3.5679799859847567,2.1042752305045225,2.78226795823394,1.3677866637807834,1.2499964077853898,1.2322945953024662,0.586400266899854
2024-06-20,83.56312540664314,3.5309972023259655,3.5673706542389994,2.1157815967657285,2.7817928086538375,1.3675530761937065,1.249782936158212,1.2372961962636768,0.5863001227567407
2024-06-21,83.56720295591393,3.531169500992362,3.567544727785663,2.11588483852057,2.7819285491157126,1.3676198073627652,1.2498439206112848,1.2324769678191174,0.5863287318786037
2024-06-24,83.55182155554682,3.537172333210424,3.566888084606944,2.1151627492175384,2.781416506648177,1.3673680829174932,1.2496138740253122,1.2443360017623482,0.5862208120649357
2024-06-25,83.54172479962642,3.5370774851380413,3.5664570467466663,2.1149071439941793,2.781967318661261,1.3672028443681772,1.2494628653932336,1.2550505254123834,0.5861499706596296
2024-06-26,83.53996506440163,3.538665938639466,3.566381922368902,2.1108714936208264,2.781908718890947,1.3671740454056174,1.249436546522973,1.2594586462395374,0.5861376239101118
2024-06-27,83.53959460327445,3.5448585991159387,3.5663661071137027,2.087802536677754,2.7818963824117673,1.3671679826207273,1.2494310058494646,1.27674775827549,0.5861350246607027
2024-06-28,83.51181937971955,3.5545410105908863,3.565291189184324,2.0936471530344702,2.780971458197148,1.3667134269512304,1.249015595340607,1.2920606403477315,0.5859401466340541
2024-07-02,83.4847503283186,3.5543322359068896,3.565081783092465,2.118015419795456,2.780808118841754,1.3666331535311247,1.2489422348601829,1.2955309940026158,0.5859057316509128
2024-07-03,83.47744205703164,3.570642644901497,3.564769695139533,2.10996247183994,2.7805646863579825,1.3665135181989654,1.2488329022139426,1.2954175829673358,0.5858544413491673
2024-07-04,83.47420462432291,3.5657395065447113,3.564631445790658,2.1174154561362397,2.780456850146875,1.3664605218989865,1.2487844698184865,1.2964754046729567,0.5858317206681756
2024-07-05,83.48576803720842,3.5662334569613927,3.56512524271125,2.1136083821584553,2.7808420178847806,1.3666498132768148,1.248957459911588,1.296655001237759,0.5761605886495427
2024-07-08,83.4903017691747,3.566427122864016,3.5653188484318026,2.1149422644822433,2.780993032754094,1.3667240298060612,1.2490252851049555,1.2900757700741545,0.576191877307956
2024-07-09,83.48595307785419,3.566352182951028,3.5651331445739585,2.11172909842977,2.7808481814359447,1.3666528423651245,1.2489602281426333,1.2982093785762256,0.5761618656711225
2024-07-10,83.47781206533088,3.566004415252229,3.5647854957479317,2.1073123633738753,2.7750364678276487,1.3665195751807115,1.2488384375840595,1.3175854976263974,0.5761056820762666
2024-07-11,83.4779045679182,3.553819158226976,3.5647894459219174,2.118063364228807,2.775039542872943,1.3665210894345379,1.248839821434256,1.3189166894977007,0.576106320464658
2024-07-12,83.4804947235983,3.5539294262664813,3.5649000543479374,2.1218967740337327,2.775125646908157,1.3665634899042203,1.248878570484963,1.3188467984711392,0.56936451598507
2024-07-15,83.45561737156565,3.552870348289893,3.5638377071025498,2.1433099436386214,2.7742986539934456,1.3661562512896686,1.2485064022084467,1.3299750453481176,0.5654282765636124
2024-07-16,83.45820614435293,3.5529805574569218,3.5639482564743594,2.153125494380804,2.7743847120574254,1.3661986291215977,1.2485451305709054,1.3300163008479102,0.5525947747371496
2024-07-17,83.45802122668476,3.552972685146815,3.563940359863211,2.1558903385455412,2.7743785648757973,1.3661956020464134,1.2485423641796205,1.3274653083004333,0.5525935503574043
2024-07-18,83.44979321995146,3.552622402660519,3.56358899608958,2.1655366491250985,2.774105042868242,1.3660609107795056,1.2484192721768592,1.3273344353976928,0.5525390709510358
2024-07-19,83.44212137216807,3.55506488413761,3.563261382188027,2.1664451982123736,2.773850009143138,1.3659353237532716,1.2514058780217696,1.3294276783827659,0.5524882739929711
2024-07-22,83.43574464468648,3.5575620782095014,3.5629890743127444,2.1711528573692136,2.773638028847189,1.3658309376569713,1.2513102443762945,1.3293260822359743,0.5524460523056255
2024-07-23,83.44073504415027,3.560211616816436,3.563202181283164,2.165855396122078,2.7738039237138414,1.3659126297663657,1.251385086855368,1.3294055909428988,0.5494885303495735
2024-07-24,83.43981085106346,3.5601721837629983,3.5631627151061087,2.166163688277065,2.7737732009450506,1.3658975008606944,1.2513712264615735,1.3301661893315295,0.5494824441915265
2024-07-25,83.4409198852244,3.5603302654242275,3.563210074623488,2.164752575084127,2.77381006834927,1.365915655587717,1.251387858970972,1.3301838691384307,0.5494897475973616
2024-07-26,83.43907151133429,3.560251397387874,3.5631311427939245,2.165812216115044,2.773748623220027,1.3658853979774537,1.2513601383676023,1.331261997441632,0.5494775753621591
2024-07-29,83.42271697098256,3.561436108929741,3.562432748492577,2.1808909864893535,2.773204952455692,1.3656176765436885,1.2511148645467558,1.333215816978599,0.549369874581028
2024-07-30,83.42715146697012,3.5616254239593683,3.5626221165005094,2.185658147829573,2.773352367532554,1.3656902685944758,1.251181369978948,1.3343941228026497,0.5383247158317992
2024-07-31,83.48086475895958,3.56391852186563,3.564915856111978,2.1539316903456553,2.765053790541065,1.3665695473289683,1.2519869239152355,1.328050282436692,0.5247086284951885
2024-08-01,83.48410270830735,3.564056754593413,3.5650541275230903,2.1563424378044695,2.765161037922168,1.364073710154856,1.2519246651734022,1.3245555782967666,0.5247289802244895
2024-08-02,83.48419522483664,3.5640607042574866,3.5650580782924455,2.15623400811165,2.765164102255303,1.3640752218123007,1.2519260525480187,1.3245570461604794,0.5247295617256678
2024-08-05,83.48382515994975,3.5654855506514926,3.5650422752675617,2.1589949212066424,2.7651518449635124,1.364069175202624,1.2519205030680027,1.3207833339617316,0.5247272357286883
2024-08-06,83.48650820471312,3.565600140002391,3.5651568503722544,2.1607266441740105,2.7652407127910625,1.3641130143373352,1.2519607379128181,1.3159495960230119,0.5247440996740014
2024-08-07,83.47864459599708,3.565264295505576,3.564821047628967,2.1696097064263933,2.7649802542877833,1.3639845282954601,1.251842815513349,1.3161580824093344,0.5246946739360633
2024-08-08,83.48872878597537,3.565694978138873,3.5652516767180815,2.1644413520870214,2.7653142628992713,1.3641492971315778,1.2519940376712515,1.3165387245385383,0.5178868848400247
2024-08-09,83.48817362958552,3.5656712681317844,3.5652279696587152,2.165646030484765,2.765295875005417,1.364140226252071,1.2514315894742372,1.3165299702444433,0.5178834411630455
2024-08-12,83.4869708160683,3.5656198975314606,3.565176605444989,2.1670555293190055,2.7652560354076274,1.3641205730936392,1.2514135601083252,1.3165110030066274,0.5178759800200322
2024-08-13,83.47734955546933,3.565208986009631,3.564765745009319,2.161265279571363,2.7649373599463014,1.3639633682101244,1.2512693438807965,1.3334240632886272,0.5178162986145025
2024-08-14,83.47725705411203,3.5652050353970157,3.5604401999235877,2.165695289762117,2.7649342961156935,1.36396185680058,1.251267957347644,1.3334225857197255,0.517815724821603
2024-08-15,83.47892210990932,3.565276147763691,3.560511217249803,2.163743865122875,2.764989446105539,1.3639890626848783,1.251292915414546,1.3334491824609809,0.5178260532883611
2024-08-16,83.47327968967055,3.565035167336722,3.5602705588890475,2.1703567113090645,2.7648025578226485,1.363896869358728,1.2512083393288451,1.333359053354563,0.5177910529298347
2024-08-19,83.46976512492043,3.5648850648490917,3.5601206570108213,2.174475737386598,2.76468614838424,1.3638394437504653,1.2511556583662569,1.3333029135126209,0.5177692518194755
2024-08-20,83.4663433330797,3.5647389245717145,3.5599747120474223,2.177378078369747,2.7645728117707904,1.3637835339887248,1.2511043680072045,1.3343562119782115,0.5177480261864742
2024-08-21,83.45339855128432,3.564186069783863,3.559422596140527,2.175600269214249,2.7641440546169873,1.363572025019257,1.2509103344315093,1.3341492668873929,0.5346168326218973
2024-08-22,83.43860943065698,3.563554445684194,3.558791816195649,2.18518301640432,2.763654209259402,1.3633303808020993,1.2506886554567638,1.3350204250515902,0.5411676204889965
2024-08-23,83.4305700460747,3.563211094028836,3.558891916038312,2.192171102052141,2.7633879287066425,1.3631990227015895,1.2505681504871515,1.3368852614054731,0.5411154785051561
2024-08-26,83.42068465120146,3.5677719780907955,3.558470235449508,2.1954548804129153,2.763060504588023,1.3630375020428813,1.250419975064442,1.3400489095151291,0.5410513636348622
2024-08-27,83.41902191775873,3.5848644533505647,3.5592851709411013,2.1980687085902075,2.763005431519222,1.3630103341042845,1.2503950518080738,1.3146643830221552,0.5476845489056618
2024-08-28,83.41634320884901,3.5847493380191864,3.5591708769985395,2.2121714716999725,2.7629167073038468,1.3629665658144858,1.2503548997625455,1.289929540320032,0.5613973912323864
2024-08-29,83.44581847210549,3.5952097901945694,3.560428514225715,2.21849156483886,2.7638929871810363,1.3634481716580384,1.2507967141410814,1.240318023992503,0.5615957616627065
2024-08-30,83.44923858124147,3.5953571434121945,3.560574441898455,2.2254504138577094,2.7640062680599278,1.363504053925523,1.250847979277521,1.2294023391085405,0.5616187792186531
2024-09-02,83.43777769833495,3.5948633585924843,3.560085434120166,2.2485146506287625,2.7636266606155737,1.3633167908591335,1.2545527085922012,1.215721051522154,0.5615416467345687
2024-09-03,83.4203151491526,3.6104997078761905,3.559340349954436,2.3329774557729537,2.6889668580388757,1.3630314646295976,1.2587195270488778,1.1980812924212745,0.5680681951051942
2024-09-04,83.3754449968369,3.6085576908562538,3.557425850550301,2.3621582121601965,2.687520515475001,1.362298316722884,1.2580424864886686,1.2207892885514744,0.5677626423583064
2024-09-05,83.37710599353906,3.6086295801568053,3.5574967212077966,2.3602130815138755,2.6875740559714068,1.362325456284316,1.2580675490765958,1.2208136089851749,0.5677739532649719
2024-09-09,83.3920579425103,3.607062772149828,3.55813468421703,2.350562906748009,2.6880560164527934,1.3625697610063598,1.258293157312478,1.2153869878944858,0.5678757717087193
2024-09-10,83.39556596631623,3.597694163983347,3.5593913798749677,2.3404772317230904,2.6881690939415863,1.3626270797400233,1.2583460894796366,1.2298293346058833,0.5678996603352279
2024-09-11,83.38485818661567,3.5972322291539403,3.5589343630261436,2.361096653020971,2.6878239398303068,1.3624521218700838,1.2569669588071062,1.2228088042202911,0.5678267434554821
2024-09-12,83.42807537964183,3.599096623757326,3.5607789083870056,2.3515781263481284,2.6481306645522995,1.3631582615412452,1.2576184270096986,1.2234425687343207,0.5681210400281572
2024-09-13,83.4306624439929,3.59898673345402,3.56088932642235,2.3498790752307626,2.648212781806091,1.3632005324210092,1.2576574251501322,1.2223730243353357,0.5681386571874056
2024-09-16,83.42881452451319,3.598907018904271,3.5608104556983418,2.3520419438376674,2.648154126105146,1.3631703386679592,1.2576295690887438,1.2223459497939504,0.5681260733907411
2024-09-17,83.43177123497479,3.593275576977919,3.5609366505338578,2.354340294976483,2.6482479764739093,1.3632186493148775,1.2576741393792956,1.2223892696358785,0.5681462077329857
2024-09-19,83.43103203771227,3.5932437409107862,3.5609051009864237,2.355205425888641,2.6482245132580897,1.3632065713321273,1.2576629965104913,1.2223784393875394,0.5681411740136333
2024-09-20,83.42752102958318,3.593092527295468,3.5607552482703397,2.3609757499743425,2.648113068660479,1.363149203836644,1.2576100705799764,1.2206658367348304,0.5681172650647481
2024-09-23,83.4263199630617,3.5930407992435036,3.560703985762872,2.3598343350050754,2.6480749450303795,1.36312957922294,1.2575919653632064,1.223195341160863,0.5681090861494583
2024-09-24,83.43167883460066,3.5821966348945593,3.5609327068098553,2.3646374027194534,2.648245043549195,1.3632171395553294,1.257672746509897,1.2232739128478702,0.5681455785131888
2024-09-25,83.4354674177743,3.574938738471768,3.5628664811295097,2.3643017608868124,2.648365298789792,1.3632790424390915,1.257729856685216,1.2248800261557307,0.5681713776677666
2024-09-26,83.4784595877473,3.485582764799288,3.56470233542611,2.4110636437150172,2.649729933933574,1.36398150538593,1.2583779328266003,1.2196381542675847,0.5684641418985963
2024-09-27,83.48826615513778,3.4859922309351856,3.56534274555447,2.4111252320671466,2.650041208905489,1.364141738056945,1.258525759799713,1.2080340077598442,0.5685309217834209
2024-09-30,83.4826224717251,3.485756583011992,3.5651017336537527,2.442434342422537,2.6443212075610285,1.364049524091388,1.2584406853182064,1.1726016438557652,0.5846718083602375
2024-10-02,83.51195944482292,3.4980671463516835,3.566465416968035,2.4192368546430694,2.642035629820937,1.3645288703673861,1.2599914810785369,1.1448562398108817,0.592858916136549
2024-10-03,83.50621999224501,3.495498917740483,3.564557579050571,2.467733113671662,2.6722265621224652,1.364435091598516,1.2587964010230521,1.0773816255814945,0.5931507169667446
2024-10-04,83.48300177734721,3.5169122092374465,3.5635664832508374,2.5151308038843587,2.6719268426053713,1.364055721688421,1.255011052735508,1.1394724634567406,0.4909226457941103
2024-10-07,83.47504633267025,3.5046098911391246,3.5669943406367635,2.620822802776391,2.671672223512566,1.3639257351091274,1.2585480948386927,1.0990300602084955,0.4393505191085946
2024-10-08,83.49984271954914,3.496783732076244,3.57359592702771,2.6312444115040945,2.672465847726966,1.364330891280794,1.2589219484253196,1.0654394556298241,0.4373750667799182
2024-10-09,83.49900976601454,3.502290799997802,3.5746686686096942,2.5913161226099315,2.6839664447733016,1.3643172813840416,1.2589093900365542,1.0865990767991156,0.43892244977502676
2024-10-10,83.51576458132075,3.505210790509277,3.5743882063255143,2.5795304951182523,2.6845050063945264,1.3645910437212565,1.264926785998825,1.0735137633252427,0.43756932728635956
2024-10-14,83.50447054182227,3.5055126961073726,3.5744590643912866,2.5847239715130854,2.683698589263418,1.3644065067631825,1.2536711017541307,1.0915473746607982,0.4375101537244522
2024-10-15,83.47634130173552,3.5095398511347207,3.5732549753580876,2.6123311740491966,2.682794560994655,1.3639468940268147,1.2532487912456962,1.0911796770037903,0.4373627744515263
2024-10-16,83.48633241374237,3.523369383834618,3.573682650914193,2.6290455203864695,2.683115659170885,1.3641101420319037,1.2458628821774849,1.0852150584802351,0.40926628926182634
2024-10-17,83.48420447650085,3.506656676184102,3.5735915632812545,2.6354060323610833,2.6830472707105297,1.3640753729782293,1.2458311270632265,1.1212036866171045,0.38598379430361307
2024-10-18,83.49651100511738,3.507173597570662,3.574118351637365,2.62847936617097,2.683442782630702,1.3642764533229237,1.2460147768507848,1.13001414836368,0.36996951833552033
2024-10-21,83.48679502314938,3.5118633373359978,3.5737024531879804,2.6178669866794366,2.683130526688814,1.3641177007563758,1.2458697856774048,1.1548177828387147,0.3618364036858857
2024-10-22,83.47837633430244,3.5159416705886315,3.573342086150575,2.617492193108548,2.6939411249544647,1.363980145081013,1.2457441539524534,1.1571391881545185,0.3540431037073553
2024-10-23,83.49512286924,3.4744193068892364,3.574058931646587,2.612808095653233,2.6944815544782514,1.364253772122611,1.2459940617598824,1.1613613393297235,0.3775000688804625
2024-10-24,83.49197659879029,3.4161028086397547,3.57392425364845,2.6166995075841246,2.6943800207910025,1.3642023641938403,1.2459471101037576,1.1650857854700891,0.43168155077869913
2024-10-25,83.37148655483865,3.3784146787957723,3.5714226782657432,2.6244329129764083,2.6904916715105975,1.3622336384609413,1.2474691341889454,1.178676833460428,0.5753718975025132
2024-10-28,83.23156820324206,3.324242375271232,3.568301515359444,2.6983616044764296,2.685976348883904,1.3599474673362666,1.2581917099703797,1.204982619039423,0.6684281564208638
2024-10-29,83.19957927166706,3.332131394483537,3.566930086759961,2.699202031563988,2.6849440300715677,1.359424789854425,1.2577081409425779,1.1974512423038117,0.702629012353063
2024-10-30,83.1818488815338,3.338267210487506,3.5685991458256114,2.7154103485274304,2.6843718504336906,1.3591350872851096,1.257440114875524,1.1994044172658846,0.6955229437654484
2024-10-31,83.1855229529612,3.340071001972306,3.568756767810862,2.709457027985145,2.684490416852312,1.3591951191244749,1.2574956549345615,1.1994573939375819,0.6955536644215669
