date,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,KGI ASIA LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,HANG SENG SECURITIES LTD
2024-03-01,0.0,55.563836992130646,0.0,44.436163007869354,0.0,0.0,0.0,0.0
2024-03-04,0.0,55.217577665364395,0.0,44.782422334635605,0.0,0.0,0.0,0.0
2024-03-05,0.0,32.407409836153924,25.67368148984668,26.167175850482742,15.751732823516651,0.0,0.0,0.0
2024-03-06,0.0,32.60340917234102,25.704173451609357,25.94092151109083,15.751495864958795,0.0,0.0,0.0
2024-03-07,0.0,32.53302766904658,25.728812534374136,25.959330149357918,15.778829647221364,0.0,0.0,0.0
2024-03-08,0.0,29.491546554786503,23.32345087508747,23.5324176224542,14.377434811322948,9.275150136348877,0.0,0.0
2024-03-11,0.0,29.490896526065498,23.32366589771527,23.532634571579898,14.37756735919636,9.275235645442972,0.0,0.0
2024-03-13,0.0,29.715584084395896,23.538848995486187,23.17540991539861,14.254264616308438,9.315892388410871,0.0,0.0
2024-03-14,0.0,27.811110747778432,21.910091508893085,21.770363142856073,13.267948751240285,8.67059497270952,0.0,6.5698908765226065
2024-03-15,0.0,27.807626615367298,21.911148979935344,21.771413870033257,13.268589116963492,8.671013451249378,0.0,6.570207966451232
2024-03-18,0.0,27.861722321787934,21.82737102232509,21.797950629990286,13.270053042186197,8.671970125330231,0.0,6.570932858380263
2024-03-19,0.0,27.966850634555286,21.80181367880854,21.758652615541518,13.247627775378549,8.661816244717143,0.0,6.563239050998969
2024-03-20,0.0,28.006394253965833,21.832640268253304,21.789418177569164,13.124964596923483,8.674063586023495,0.0,6.572519117264725
2024-03-21,0.0,27.99037044597576,21.88908228024539,21.776951401234925,13.10573647406699,8.669100736178002,0.0,6.5687586622989365
2024-03-22,0.0,28.015645122643523,21.872152330162777,21.786960725117662,13.097249782761287,8.663487012600426,0.0,6.564505026714327
2024-03-25,0.0,28.054729254826288,21.623301299793944,21.873713527866148,13.13943026804097,8.69138829664608,0.0,6.617437352826573
2024-03-26,0.0,28.036581119532585,21.582729822345183,21.847848040837754,13.114776951166803,8.675080774525062,0.0,6.742983291592615
2024-03-27,0.0,28.02189047186846,21.57142087286599,21.88879831661247,13.107905051680852,8.670535193358337,0.0,6.7394500936138915
2024-04-03,0.0,28.024048403801622,21.56262317339724,21.89324195586435,13.108914475613767,8.671202900799065,0.0,6.739969090523952
2024-04-12,0.0,28.01477660195036,21.555489144559704,21.919083703401856,13.104577370005337,8.668334019260257,0.0,6.7377391608224855
2024-04-15,0.0,28.065534804010774,21.52833391112529,21.931397960586064,13.088068449462856,8.657413801574549,0.0,6.729251073240464
2024-04-16,0.0,28.064182435645407,21.5272965449057,21.935159781212818,13.08743778662823,8.656996634660292,0.0,6.7289268169475545
2024-04-23,0.0,28.054526450532087,21.5198896925791,21.927612596227426,13.117341611862301,8.654018039761901,0.0,6.726611609037185
2024-04-24,0.0,28.66926174287025,19.800220902673413,22.40809396750946,13.404770909401373,8.843646273870693,0.0,6.874006203674813
2024-04-30,0.0,28.672772826200095,19.799246284616213,22.406990983198554,13.404111091925339,8.843210966739912,0.0,6.873667847319885
2024-05-02,0.0,28.67220856826232,19.799402913190193,22.407168241211025,13.404217129638877,8.8432809239243,0.0,6.873722223773283
2024-05-07,0.0,28.64896147134493,19.850535097707365,22.395042384625306,13.396963307433046,8.838495296616273,0.0,6.870002442273082
2024-05-08,0.0,28.649162819040235,19.84997179945119,22.395199779167335,13.397057462597752,8.83855741442322,0.0,6.870050725320266
2024-05-13,0.0,28.621604525401274,19.877218476022467,22.423508810480353,13.384170522557506,8.830055401219203,0.0,6.863442264319196
2024-05-14,0.0,28.668183085116773,19.86424743343167,22.408876165164983,13.37543657187422,8.824293275858132,0.0,6.8589634685542205
2024-05-16,0.0,28.79168175030441,19.828490595620085,22.373441730123282,13.351359983130425,8.808409018247865,0.0,6.846616922573931
2024-05-17,0.0,28.65510132008654,19.828490595620085,22.439980914075576,13.351359983130425,8.808409018247865,0.0,6.916658168839504
2024-05-20,0.0,28.629505354258157,19.835020162419916,22.449472379873953,13.355756616170043,8.811309647259815,0.0,6.918935840018116
2024-05-21,0.0,28.761495219657395,19.800476224984802,22.402681557307847,13.332496724464878,8.795964196300655,0.0,6.906886077284424
2024-05-22,0.0,28.925657192685616,19.75019421853487,22.394626694674777,13.298639726346453,8.773627424021731,0.0,6.857254743736552
2024-05-23,0.0,26.6264894257511,18.300841175796847,20.580383172724616,12.756067154350962,8.152277963956678,6.962943069270714,6.620998038149081
2024-05-24,0.0,27.226377580679927,18.088554979312793,20.35037051848827,12.664060173861424,8.077420028804848,6.939696792431384,6.653519926421348
2024-05-27,0.0,27.101729794080814,18.124176196975263,20.24307251216596,12.817709451433235,8.093326635901231,6.953362917239995,6.666622492203506
2024-05-28,0.0,27.11603926468822,18.11764831176067,20.21705885668367,12.824477087227814,8.097599839880921,6.957034230585779,6.670142409172926
2024-05-29,0.0,27.056805662697396,18.078071234937877,20.391340614251945,12.796462672434043,8.079911046863828,6.941836944852842,6.655571823962071
2024-05-30,0.0,27.059413452659086,18.093949667857753,20.35796589402376,12.797696021533648,8.080689805124578,6.942506013216867,6.667779145584304
2024-05-31,0.0,27.060108948216172,18.094414728256275,20.355918891749493,12.798024954780463,8.080897499347792,6.942684453229829,6.667950524419973
2024-06-03,0.0,27.11416002135688,18.11664671878858,20.367147428853944,12.768406670413027,8.062195994941803,6.926617098842279,6.6448260668034855
2024-06-05,0.0,27.10720890532588,18.11200224839615,20.387562488647998,12.765133300475432,8.060129131731532,6.924841358081052,6.643122567341958
2024-06-06,0.0,27.104603155580726,18.11026118588367,20.395215437702284,12.763906219407781,8.05935433121613,6.9241756900048195,6.64248398020459
2024-06-12,0.0,27.23343282852366,18.096442874852034,19.99312960624112,12.828027272601105,8.035291723728633,7.191024007875013,6.622651686178433
2024-06-13,0.0,27.231692894897613,18.095286700025742,19.998241214645017,12.827207694836229,8.034778352008171,7.1905645760965875,6.6222285674906445
2024-06-14,0.0,27.231518551753947,18.095330053915564,19.998289127759662,12.827238427112448,8.034797602263842,7.190581803728819,6.622244433465715
2024-06-19,0.0,27.2271697076406,18.092440249241818,19.995095422576277,12.84115982302322,8.033514453761194,7.189433475577774,6.621186868179119
2024-06-20,0.0,27.227343634735945,18.092555823707105,19.994584351436092,12.841241852321634,8.03356577183242,7.189479401661719,6.6212291643050865
2024-06-21,0.0,27.238963567928376,18.08966690497784,19.991391727365755,12.839191434212902,8.032283016712185,7.188331425560415,6.620171923242527
2024-07-03,0.0,27.238963828890356,18.08966707828529,19.991391918892614,12.839191557218346,8.032283093665203,7.188330536381332,6.620171986666862
2024-07-05,0.0,27.232147903089228,18.0851405540993,20.01193104964743,12.835460031995366,8.030273199091974,7.186531821574199,6.618515440502504
2024-07-09,0.0,27.266979998143654,18.07648366349857,20.002351854103555,12.829316028139015,8.026429314308741,7.1830918140391775,6.615347327767285
2024-07-18,0.0,27.26698413127776,18.07647124551611,20.002354886063923,12.829317972809221,8.02643053095645,7.183092902853626,6.615348330522913
2024-07-19,0.0,27.266981229992215,18.076471966577984,20.00235568394838,12.829318484564636,8.026430851126962,7.183093189383798,6.615348594406023
2024-07-24,0.0,27.267851391330485,18.077048834508645,20.002994011911554,12.829727901978591,8.026686995720013,7.180131156910797,6.6155597076399175
2024-07-25,0.0,27.267677354619796,18.07757170669047,20.002866343059623,12.829646016405318,8.02663576549353,7.180085329816063,6.6155174839151965
2024-07-31,0.0,27.267677354619796,18.07693345797703,20.003504591773062,12.829646016405318,8.02663576549353,7.180085329816063,6.6155174839151965
2024-08-16,0.0,27.267671551955413,18.07693490017459,20.003506187674574,12.829647039968533,8.026636405867327,7.180085902651137,6.61551801170843
2024-09-04,0.0,27.266453357343945,18.076127305560384,20.007080064436025,12.829073870130351,8.026277812534587,7.1797651293155855,6.615222460679125
2024-09-05,0.0,27.264132282158805,18.076704151492816,20.007718530992495,12.829483271931622,8.026533947359846,7.179994250201971,6.615433565862447
2024-09-20,0.0,27.264131701871484,18.076704295708904,20.00771869061423,12.829483374285338,8.026534011395595,7.179994307484021,6.615433618640427
2024-09-25,0.0,27.248982839975,18.080627824701565,20.011422965027826,12.83226799968809,8.028276161866673,7.181552717433741,6.616869491307102
2024-09-26,0.0,27.24915447076502,18.08074382551913,20.01091297010003,12.832350328332515,8.028327669292599,7.181598792492341,6.616911943498371
2024-09-30,0.0,27.249176215037018,18.080678455615985,20.010928938402277,12.832360568287529,8.028334075735073,7.181604523262363,6.616917223659753
2024-10-04,0.0,27.14594487650976,18.044382401912618,19.894504918651382,12.792920159145616,7.969167761960473,7.584927270716681,6.568152611103471
2024-10-07,0.0,26.370667197702097,18.043586523009754,19.92645627527572,13.324887349888085,7.995209040553801,7.60971294596745,6.729480667603095
2024-10-08,0.0,26.15786969377342,18.037579363098853,20.18826558029048,13.297749666633758,8.034123911026175,7.726607019370138,6.557804765807175
2024-10-09,0.0,26.321688404924675,18.288082638562884,19.87416822984983,13.132560590054974,7.996169198472113,7.69010507445541,6.697225863680117
2024-10-10,0.0,26.168122167007223,18.334543505805364,20.062624342959325,13.02972408370183,7.947406123151389,7.643208471386831,6.814371305988036
2024-10-14,0.0,26.361603430069774,18.374555032561084,20.15377512954386,12.944087501460311,7.896704554467742,7.482678336919631,6.786596014977602
2024-10-15,0.0,26.085896316143987,18.365201171336537,20.30137719546436,12.956537050243238,7.904299559412211,7.5684245440408455,6.81826416335882
2024-10-16,0.0,25.984288549623507,18.512652025075678,20.404676371130968,12.912395807439125,7.867066597516079,7.532773711156296,6.7861469380583435
2024-10-17,0.0,25.998386605221945,18.518516652831053,20.377349413230178,12.912731777429235,7.869558807549448,7.535160020460959,6.788296723277182
2024-10-18,0.0,26.065259895783633,18.56615015269783,20.17254329472622,12.945946025575067,7.88980095952298,7.5545420287805,6.805757642913768
2024-10-22,0.0,26.043202684732496,18.54229003129882,20.233827330185044,12.949408030490039,7.883124371389524,7.548149146891362,6.799998405012714
2024-10-23,0.0,26.02949702855288,18.610845267736053,20.222552444315724,12.942593195296995,7.878975749825449,7.544176811451203,6.771359502821701
2024-10-24,0.0,26.02884473807296,18.610378886185234,20.22455164043908,12.942268858245171,7.878778305331326,7.543987756906372,6.771189814819858
2024-10-28,0.0,25.961346787337682,18.53712380651875,20.222094732515043,12.908706991224667,7.8583470723949835,7.758749831755534,6.753630778253345
2024-10-30,0.0,25.921177511252807,18.508441825953444,20.111570320961786,12.888733704812491,7.846188068638068,7.980707496821987,6.743181071559418
2024-11-01,0.0,26.045158877071618,18.477776579875773,20.07700323882083,12.867379330716375,7.83318830938448,7.967484862438969,6.732008801691963
2024-11-04,0.0,26.04100136812761,18.478815342453448,20.07813190489957,12.86810269437778,7.833628666634415,7.9679327694194155,6.732387254087765
2024-11-05,0.0,26.07004021127386,18.472026653173,20.068887645745416,12.863375251129817,7.830750772680141,7.965005535244678,6.7299139307530895
2024-11-06,0.0,26.070041996915112,18.472028074064106,20.068889020343743,12.8633761321938,7.830751309039559,7.964999075731889,6.729914391711793
2024-11-07,0.0,26.073126651497596,18.474213717879074,20.05943142653565,12.864898150153614,7.831677857716106,7.965941508847315,6.730710687370641
2024-11-08,0.0,26.033160389292636,18.50290503424597,19.925300575092173,12.897352208134446,7.843840819048629,8.05627717889684,6.741163795289302
2024-11-11,0.0,26.029392426285426,18.503067123242996,19.91731910470162,12.909504405392752,7.8436451315455376,8.056076191548714,6.740995617282958
2024-11-12,0.0,26.03077645991711,18.50272091995999,19.916946439931138,12.90926286096245,7.843498372325719,8.055925457618653,6.7408694892849415
2024-11-14,0.0,26.01411402680081,18.50595265450794,19.924167958273035,12.911517627218549,7.844868338655335,8.057332527029132,6.7420468675152
2024-11-15,0.0,26.301444075765307,18.434083321426215,19.846790873715296,12.861374725728139,7.814402171031386,8.026041237899294,6.715863594434361
2024-11-18,0.0,26.151619978901785,18.938876267241376,19.693576048716675,12.78811092138513,7.769888046847538,7.98032152850259,6.677607208404902
2024-11-19,0.0,26.185756944612827,18.963596236213924,19.58875007205701,12.80480385682792,7.780030454929632,7.990738625516134,6.686323809842556
2024-11-22,0.0,26.272417463308432,18.941332306948517,19.56575219019064,12.789770566529251,7.770896425414678,7.98135721719459,6.678473830413885
2024-11-25,0.0,26.272417463308432,18.941139209055816,19.565945288083345,12.789770566529251,7.770896425414678,7.98135721719459,6.678473830413885
2024-11-26,0.0,26.576313567267047,19.166995528820365,19.79925186730791,12.85348731177767,7.863557487061727,6.982285518217589,6.758108719547691
2024-11-27,0.0,26.694533556899998,19.223355920253578,19.51026223903993,12.872805211064273,7.875375868165997,6.992779408720569,6.830887795855654
2024-11-28,0.0,26.66789676945214,19.19967014106595,19.603182007119095,12.856944170826582,7.865672338012013,6.984163356993188,6.8224712165310395
2024-11-29,0.0,26.600739263248396,19.21938417769475,19.615171173802306,12.870145557436652,7.873748734712704,6.991334628750965,6.829476464354227
2024-12-02,0.0,26.621573696031515,19.234437329557196,19.63053431695805,12.8802258104654,7.879915671922272,6.996810434890993,6.756502740174575
2024-12-03,0.0,26.619572049354908,19.23299111349211,19.636576738274382,12.879257360535213,7.87932365968112,6.996284352454479,6.755994726207791
2024-12-04,0.0,26.613468442892657,19.234919329386777,19.637292220365495,12.88054857876578,7.880113606342571,6.996985769442218,6.756672052804497
2024-12-05,0.0,26.612634672015727,19.234316720388573,19.639809896161193,12.880145045257665,7.879866730996504,6.996766561525994,6.756460373654344
2024-12-06,0.0,26.4474069253129,19.276469689032094,19.687247182629893,12.908372528360362,7.897135853682558,7.012100325951397,6.771267495030791
2024-12-09,0.0,26.446912855943793,19.276093882905254,19.686879401175084,12.91001520319445,7.896988325687092,7.011969331484003,6.7711409996103225
2024-12-10,0.0,26.457213370141208,19.28611425112669,19.70020068245848,12.867929569924202,7.900063564776804,7.014700345498537,6.773778216074078
