date,INTERACTIVE BROKERS HONG KONG LTD,BOCI SECURITIES LTD,REALINK FINANCIAL TRADE LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,KGI ASIA LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,VALUABLE CAPITAL LTD
2024-03-21,37.75564122785561,0.0,23.05209897343076,18.881639715812074,9.524840099359894,9.670602233335927,0.0,1.1151777502057294,0.0
2024-03-22,37.75275759530224,0.0,23.027425480444318,18.857284746672313,9.562300730187824,9.677501249839295,0.0,1.1227301975540016,0.0
2024-03-25,37.74122746856165,0.0,22.951675049665447,18.851525514844976,9.597556732345131,9.674545629560132,0.0,1.1834696050226694,0.0
2024-03-26,37.56626164541761,0.0,22.81487304461737,18.764131094990105,9.63666189892566,9.629695078765765,0.0,1.1855830096470055,0.40279422763648254
2024-03-27,38.418264269624004,0.0,22.225442139451904,18.664835592621344,9.540308836730716,9.578736928576795,0.0,1.1793091747464275,0.3931030582488092
2024-03-28,38.744835948771225,0.0,21.904191294343413,18.53606236345785,9.536724613293954,9.590336900161688,0.0,1.2942697689470366,0.39357911102482984
2024-04-02,38.858368384643775,0.0,21.487905696144075,18.53606236345785,9.990854356784142,9.438960318998292,0.0,1.2942697689470366,0.39357911102482984
2024-04-03,38.858368384643775,0.0,21.29868496968983,18.53606236345785,10.180075083238387,9.438960318998292,0.0,1.2942697689470366,0.39357911102482984
2024-04-05,39.3524441879461,0.0,20.83320210180467,18.51924208614143,10.178399284584058,9.430395073207078,0.0,1.2930953028706345,0.39322196344604093
2024-04-08,39.161963219201674,0.0,21.132994772962814,18.450874937249885,10.148357917711554,9.425717233312323,0.0,1.2883216064800858,0.3917703130816635
2024-04-09,39.084367981944226,0.0,20.97999490864379,18.47323556003296,10.207704734883738,9.417912186684346,0.0,1.4528665293750453,0.3839180984358928
2024-04-10,39.12200701120265,0.0,20.867077820868527,18.47323556003296,10.28298279340058,9.417912186684346,0.0,1.4528665293750453,0.3839180984358928
2024-04-11,39.262911984919675,0.0,20.74423097786162,18.413418508438966,10.360837364078765,9.331394939458763,0.0,1.50374998027268,0.3834562449695334
2024-04-12,39.3616157040099,0.0,20.683053836457617,18.38577090580207,10.360295569623052,9.317383923567505,0.0,1.5089995720972704,0.38288048844259104
2024-04-15,39.416627093624385,0.0,20.9361418517237,18.16889135183251,10.386463002272565,9.192637751559856,0.0,1.4911993310405613,0.40803961794642224
2024-04-16,39.597469125719726,0.0,20.73022141858204,18.17698254712045,10.391088430366938,9.196731530636347,0.0,1.4992856163815154,0.40822133119298687
2024-04-17,39.664268979914944,0.0,20.663421564386823,18.17698254712045,10.383666224345246,9.196731530636347,0.0,1.506707822403206,0.40822133119298687
2024-04-18,39.686651884693426,0.0,20.6260781902127,18.170239384111834,10.416911431316054,9.193319794959272,0.0,1.5061488750407115,0.4006504396660021
2024-04-19,39.73279126870503,0.0,20.55604654663127,18.160807356673875,10.411504095047007,9.225625621459825,0.0,1.5127826462888814,0.4004424651941156
2024-04-22,39.73279126870503,0.0,20.526384141802076,18.160807356673875,10.411504095047007,9.225625621459825,0.0,1.542445051118075,0.4004424651941156
2024-04-24,40.10939834694901,0.0,20.188051439866282,18.143316688525697,10.401476778558628,9.216740424175631,0.0,1.5409595227494264,0.4000567991753318
2024-04-25,40.15087454123644,0.0,20.149516374937846,18.141972647876024,10.393298336043308,9.216057656300261,0.0,1.5482532802801505,0.40002716332597194
2024-04-26,40.77780579561533,0.0,19.701305992146704,18.009891143996743,10.427940237724533,9.119544811142612,0.0,1.5663972289388755,0.39711479043520787
2024-04-29,40.740763350186924,0.0,19.56811100403715,17.861462485608268,10.706666773733334,9.044386011424786,0.0,1.6847684092182562,0.3938419657912807
2024-04-30,40.98241229516299,0.0,19.55913083268798,17.694980202900943,10.758605766484079,8.93840935191481,0.0,1.676290488800743,0.3901710620484488
2024-05-02,31.987637688250825,21.703877887097015,15.270167797095347,13.811558655425374,8.632930850116475,6.982572837612089,0.0,1.2946569513272248,0.3165973330756533
2024-05-03,31.959603061729975,21.70019740961821,15.211052677593804,13.809216533393407,8.676687424788735,6.97573618908911,0.0,1.3509630583221548,0.31654364546460534
2024-05-06,32.08822053628824,21.691614481213342,15.024225815458786,13.803754669863036,8.76931119428057,6.944725477701871,0.0,1.361729380039702,0.31641844515445355
2024-05-07,32.25099167141289,21.67569275674967,15.391492173717008,13.635529566957658,8.77416685178145,6.5952109208362195,0.0,1.360729865688114,0.3161861928569892
2024-05-08,32.24552974750887,21.672021831352684,15.400175971849473,13.627575071863864,8.783971338782177,6.594093977191583,0.0,1.3604994168679334,0.3161326445834202
2024-05-09,32.262465424897265,21.672021831352684,15.428402100830136,13.627575071863864,8.817842693558973,6.515060816045729,0.0,1.3604994168679334,0.3161326445834202
2024-05-10,32.34250540657002,21.65002236370049,15.412740588693264,13.613741595721018,8.814531116036434,6.491528832373576,0.0,1.3591183614617917,0.31581173544340385
2024-05-13,32.427404374631614,21.642699129730662,15.418802323473136,13.609136676001516,8.73826091458258,6.489333038592732,0.0,1.3586586325254206,0.3157049104623384
2024-05-14,32.85146829511517,21.503288454381433,15.375495391319886,13.493467540141932,8.665169898131825,6.447532231029247,0.0,1.3499068813508532,0.31367130852965885
2024-05-16,32.842270368399504,21.497267850688097,15.376790184420294,13.489689568196827,8.668343483424113,6.44572701707579,0.0,1.3663280426069018,0.3135834851884693
2024-05-17,32.88816180042195,21.534650034422626,14.93794556959298,13.51314715627093,8.857309821399669,6.473763994808955,0.0,1.4808928390433895,0.3141287840395069
2024-05-20,33.120078572086975,21.52861185882863,14.759913105610046,13.470103069785457,8.854826289421831,6.471948793554592,0.0,1.4804776063377856,0.3140407043746818
2024-05-21,32.98434452986181,21.484034382446467,15.053933964256577,13.442211666224646,8.780528769486457,6.46414413435523,0.0,1.47741210652927,0.31339044683954215
2024-05-22,32.934981384171635,21.430066700649984,15.300810843053297,13.330294160237605,8.769636568565025,6.447906268248736,0.0,1.4737008619358156,0.3126032131379003
2024-05-23,32.964609038256945,21.438443858693613,15.306792033518937,13.33550506240176,8.795402208242367,6.372245445465706,0.0,1.4742769415720538,0.31272541184861746
2024-05-24,32.86807289666393,21.426478493851732,15.298248906394269,13.32806216288563,8.79049326069718,6.619845876365379,0.0,1.3562475316504221,0.31255087149145533
2024-05-27,32.86217607264636,21.440838535501257,15.28057677341272,13.336994639952332,8.779629637355555,6.613112489680514,0.0,1.3739115081357929,0.3127603433154651
2024-05-28,32.04444430113049,20.8753812441948,14.790580094871023,12.985259289173529,8.548085260712224,6.449580899940785,2.6318532227638145,1.3703037440836388,0.30451194312969754
2024-05-29,32.077070580751524,20.8753812441948,14.790580094871023,12.95263300955249,8.548085260712224,6.460456326481132,2.620977796223468,1.3703037440836388,0.30451194312969754
2024-05-30,32.062500907807625,20.876516449300112,14.780508389996797,12.953337374897856,8.56486413327629,6.460807646675895,2.62112032523122,1.375816270297715,0.30452850251649033
2024-05-31,32.36157543726679,20.83798861181939,14.579535663283899,12.92943185031357,8.576197448990529,6.4217442907615805,2.616283019249009,1.3732771864522808,0.30396649186295543
2024-06-03,32.329987902608735,20.817649036919647,14.700871721565296,12.916811671253608,8.681702554860212,6.247373222374631,2.613729313830495,1.3882047807896405,0.30366979579773384
2024-06-05,32.34833055318578,20.81200619971178,14.696886899562035,12.913310437018355,8.684770495425443,6.2456798078104745,2.613020835702287,1.3878284936510072,0.29816627793283357
2024-06-06,32.3666632625305,20.806366420772704,14.69290423722709,12.909811100359619,8.676997301291248,6.243987311032302,2.6123127415505194,1.3928721464283889,0.29808547880763187
2024-06-07,32.46640097236031,20.79734912946625,14.616110432742888,12.904216104815996,8.68948893036308,6.241281223320554,2.6111805887998782,1.3922684882190224,0.28170412991202004
2024-06-11,32.462883692204564,20.795096027761275,14.517024577858873,12.902818113604416,8.721048347146562,6.321857071085314,2.6054809037127304,1.3921176554140786,0.2816736112121871
2024-06-12,32.497968149544846,20.68640353608069,14.742901816805617,12.835377239631207,8.659299422370843,6.288813780677447,2.5918624904544965,1.4225607016215946,0.2748128628132626
2024-06-13,32.818800096123454,20.57002017453354,14.595659014178006,12.763164380239358,8.792759340038952,6.215925211028769,2.5772804646914906,1.3931245755089139,0.27326674365751774
2024-06-14,32.82415826756772,20.57002017453354,14.595659014178006,12.763164380239358,8.792759340038952,6.215925211028769,2.5772804646914906,1.387766404064649,0.27326674365751774
2024-06-17,32.79719504709506,20.576635362934784,14.611072675009174,12.719029881803658,8.865265665614517,6.212564318668181,2.5781093017899535,1.3667731225705575,0.27335462451411147
2024-06-18,32.820476234221005,20.574429827428876,14.609506566702557,12.717666574756114,8.848237469415231,6.21189841625285,2.577832963530422,1.3666266230774584,0.2733253246154917
2024-06-19,32.815116914130506,20.574429827428876,14.609506566702557,12.717666574756114,8.85895610959623,6.21189841625285,2.577832963530422,1.3612673029869586,0.2733253246154917
2024-06-21,32.76143176311825,20.577738308018812,14.622576218878697,12.719711644941038,8.892541769472052,6.212897323416218,2.5782474931380692,1.36148620219765,0.2733692768192132
2024-06-25,32.71319012603251,20.577738308018812,14.606495673183447,12.719711644941038,8.865740859979972,6.287939869994041,2.5782474931380692,1.377566747892898,0.2733692768192132
2024-06-26,32.71319012603251,20.577738308018812,14.590415127488201,12.719711644941038,8.865740859979972,6.287939869994041,2.5782474931380692,1.3936472935881457,0.2733692768192132
2024-06-27,32.66459558403872,20.533712534325304,14.559199145202781,12.692498005718663,8.846772735549376,6.483086754325703,2.5727313698907195,1.3746194637461846,0.27278440720255026
2024-06-28,32.631433705667774,20.51286621844745,14.544418298154197,12.679612278295336,8.859164415260711,6.5619975092496645,2.5647761877714963,1.3732239172026555,0.2725074699507215
2024-07-02,32.61714668118422,20.513962337658292,14.545195489217472,12.680289822157626,8.87032494933909,6.5623481541305315,2.56491323836311,1.3732972963735819,0.27252203157608046
2024-07-04,32.63666531454571,20.516154927548875,14.552094260931383,12.681645127135576,8.892649596103496,6.5096081525032545,2.5651873834913936,1.3734440782443502,0.2725511594959606
2024-07-05,32.62794689811526,20.510674331400768,14.569577729025763,12.678257407766091,8.895616765246752,6.507869204172426,2.564502130521586,1.3730771823834327,0.27247835136791854
2024-07-08,32.629690208741486,20.511770216367868,14.570356181306373,12.67893480683536,8.917464050825206,6.481501928344163,2.564639151825104,1.3731505458730247,0.27249290988141733
2024-07-11,32.631433705667774,20.51286621844745,14.571134716776815,12.679612278295336,8.907253968781427,6.481848253381806,2.5647761877714963,1.3732239172026555,0.2778507536752455
2024-07-12,32.65466046197486,20.510674331400768,14.606976718429202,12.678257407766091,8.911644903562511,6.454442076453226,2.564502130521586,1.3410209057519127,0.2778210641398385
2024-07-15,32.670688600290624,20.510674331400768,14.606976718429202,12.678257407766091,8.911644903562511,6.438413938137466,2.564502130521586,1.3410209057519127,0.2778210641398385
2024-07-16,32.6814785060278,20.507387378986717,14.604635867191895,12.676225644786527,8.910216761695713,6.4373821456232525,2.5640911544448097,1.340805999511765,0.27777654173152105
2024-07-18,32.6814785060278,20.507387378986717,14.609977723763654,12.676225644786527,8.904874905123954,6.4373821456232525,2.5640911544448097,1.340805999511765,0.27777654173152105
2024-07-19,32.684970474514344,20.509578563527388,14.622223633335363,12.677580081075929,8.879114241360385,6.422042688526767,2.564365123858595,1.3623189720498787,0.27780622175134784
2024-07-22,32.690209826637535,20.51286621844745,14.624567554022056,12.663582427121764,8.880537550158806,6.423072132412042,2.5647761877714963,1.3625373497536075,0.2778507536752455
2024-07-23,33.46141009053478,20.510674331400768,14.623004856744961,12.656886556678412,8.088867136686837,6.422385799821706,2.564502130521586,1.3944480334711125,0.2778210641398385
2024-07-24,33.44903029972603,20.526027385014107,14.687417876174461,12.666360738499197,8.014721294643435,6.427193210437126,2.5664217621273173,1.384798409147865,0.2780290242304594
2024-07-29,34.20445371017708,20.562307828589066,14.713378381123773,12.688748957001172,7.177257746889645,6.422485003052985,2.5709579988858433,1.3818899244011407,0.2785204498792997
2024-07-30,34.19163419376086,20.554601263678038,14.707863941475274,12.683993329943547,7.174567776329402,6.42007791441397,2.569994427341875,1.4188510900949936,0.27841606296203647
2024-08-07,34.538879710595545,20.541403440585018,14.281064283126183,12.675849114546994,7.266273996435127,6.4159556718332995,2.568344269726702,1.4446936517212698,0.26753586142986474
2024-08-08,34.44845452054274,20.551300218238318,14.293298146052699,12.681956295130654,7.3768407660152135,6.392280381319285,2.5695816891780137,1.418623224233695,0.2676647592893764
2024-08-14,34.376686275059306,20.543601900677565,14.448482712120194,12.677205757412127,7.363374893287922,6.389885895141272,2.5686191488213677,1.3485250531312183,0.28361836434902604
2024-08-15,34.435550463886464,20.55430448046432,14.469887871693707,12.677205757412127,7.315213284247521,6.347075575994249,2.5686191488213677,1.3485250531312183,0.28361836434902604
2024-08-16,34.44274488490587,20.55540445974572,14.599100069301308,12.53874320468217,7.315604763465868,6.347415244584723,2.5687566104342476,1.34859722047798,0.2836335424021148
2024-08-19,34.42064032306455,20.56360504073698,14.488116009195446,12.530696127554423,7.332302343524162,6.321949052392979,2.5671080414964242,1.4921315491197966,0.2834515129152302
2024-08-20,34.42414741261675,20.562505328804008,14.48734120565151,12.530026004002027,7.331910222572248,6.316263107935349,2.5669707562616186,1.4973996078192775,0.28343635433722036
2024-08-21,34.55717382439891,20.581216442815027,14.09371726760259,12.541427860992355,7.541985427289043,6.322010672118136,2.5693066040445287,1.5094676298761605,0.28369427086325
2024-08-23,34.71775548715169,20.581216442815027,13.933135604849808,12.541427860992355,7.541985427289043,6.322010672118136,2.5693066040445287,1.5094676298761605,0.28369427086325
2024-08-27,34.738715018463125,20.574608633085447,13.92866222936838,12.53740130749524,7.5395639958432765,6.319980926026801,2.56848170191964,1.5089829998777884,0.2836031879202936
2024-08-29,34.74615208978435,20.579013368025393,13.915587713099095,12.540085389150454,7.5411781106756255,6.299925348759283,2.56903157780291,1.5253624993204777,0.2836639033824046
2024-08-30,34.7424331561232,20.576810764832672,13.898043577703628,12.53874320468217,7.545722543150603,6.29925105813908,2.5687566104342476,1.5466055425322867,0.2836335424021148
2024-09-02,34.738715018463125,20.574608633085447,13.634357034356755,12.53740130749524,7.502106971023615,6.298576911844138,2.56848170191964,1.8621492338917391,0.2836031879202936
2024-09-03,34.738715018463125,20.574608633085447,13.602251013082759,12.53740130749524,7.502106971023615,6.298576911844138,2.56848170191964,1.8942552551657343,0.2836031879202936
2024-09-04,34.82256607199733,20.61354303984685,13.624355795266977,12.56766363319312,7.47730392858353,6.185046118417548,2.5210422140848343,1.9041914595747154,0.28428773903509835
2024-09-05,34.85060644967161,20.630141803155883,13.635326614628141,12.57778356617076,7.3759601450783725,6.190026539123324,2.5230722475886718,1.9325659768764294,0.2845166577068077
2024-09-09,34.82376525554833,20.630141803155883,13.635326614628141,12.57778356617076,7.41353781685097,6.1631853450000404,2.5230722475886718,1.9486706933503997,0.2845166577068077
2024-09-10,34.786416896797114,20.608016052781146,13.668965110210548,12.56429394006407,7.464574120601446,6.156575351634127,2.5203662619846834,1.946580751277532,0.28421151464933664
2024-09-11,34.819308951744425,20.617966764492117,13.874072873530213,12.570360689358582,7.301861245504493,6.046881608174368,2.5215832368751743,1.9636158823325822,0.28434874798805154
2024-09-12,34.82304551377951,20.62017933889902,13.87556174092971,12.571709651584806,7.29191353670668,6.04753051675205,2.521853835358454,1.9638266037046685,0.2843792622851023
2024-09-19,34.810839817547624,20.62248457204186,13.887845452106252,12.573115105983366,7.314193721491817,6.020928360611752,2.5221357660316612,1.964046149718272,0.28441105446740006
2024-09-20,34.737802587086044,20.62691213568783,13.885459717674841,12.575814502710536,7.369438033385219,6.022221029467017,2.522677258332886,1.97520261929043,0.2844721163651978
2024-09-23,34.69957081545064,20.61695278969957,13.88412017167382,12.569742489270386,7.430257510729614,6.01931330472103,2.521459227467811,1.9742489270386268,0.2843347639484978
2024-09-24,34.6572332100552,20.598166907863,13.892908827785819,12.558289114005467,7.557485126226081,5.933429811866859,2.5191617087420273,1.9992496114059066,0.28407568204963285
2024-09-25,34.58771741464462,20.630234056259393,13.914537255744042,12.577839811037148,7.542409276358171,5.942666952974018,2.523083530169637,1.996993772815117,0.2845179299978527
2024-09-26,34.366938950988825,20.652407566638008,14.020851246775582,12.591358555460017,7.57201203783319,5.943680137575236,2.5257953568357694,2.04213241616509,0.2848237317282889
2024-09-27,34.26881720430108,20.661290322580644,14.053763440860214,12.596774193548388,7.612903225806451,5.946236559139785,2.5268817204301075,2.0483870967741935,0.2849462365591398
2024-09-30,34.16025399558736,20.680191572943013,14.082763816391324,12.59753538180057,7.662917720497228,5.951676263251359,2.529193348759619,2.050260991228542,0.28520690954097827
2024-10-02,34.097267054013344,20.67462879276953,14.111254572842693,12.59414676135141,7.725414245749946,5.950075317409081,2.5285130191521414,2.0497094899935444,0.2689907467183129
2024-10-03,34.001935900193594,20.665734566573455,14.142826414282641,12.588728758872875,7.808130780813078,5.947515594751559,2.527425252742525,2.0488277048827706,0.2688750268875027
2024-10-04,33.97180673625309,20.676853545679545,14.198859356504896,12.595501990745722,7.758527924244055,5.950715592381362,2.5287851070698375,2.044549661035188,0.2744000860863015
2024-10-07,34.06693930262591,20.67907877744296,14.243435213086524,12.596857511838142,7.716315109771847,5.908308222126561,2.529057253551442,1.985578992681877,0.27442961687473094
2024-10-08,34.00010754422757,20.66462332634296,14.244232940796902,12.62031510458676,7.727052750443619,5.904178093240845,2.5272893477442597,1.9841909985481527,0.3280098940689358
2024-10-09,33.844168414260366,20.66462332634296,14.244232940796902,12.62031510458676,7.899123514545357,5.882669247728129,2.5272893477442597,1.989568209926332,0.3280098940689358
2024-10-10,33.824319965595095,20.65906891732072,14.24040425760671,12.61692291151489,7.907751854639286,5.881088055047845,2.5266100419309754,1.9890334372648102,0.35480055907966884
2024-10-14,33.74549755389496,20.6601795602387,14.241169829579055,12.617601204236331,7.908176979732271,5.88140422557927,2.526745873877749,2.0644051395086285,0.35481963335304556
2024-10-15,33.591231463571894,20.647969052224372,14.297227595099935,12.610143993122716,7.935740382548893,5.87792821835375,2.525252525252525,2.159896840747905,0.3546099290780142
2024-10-16,33.57515180826482,20.651297759148797,14.288784996507067,12.612176903648772,7.9531409533021655,5.878875812778763,2.5256596270621743,2.160245042721264,0.3546670965661777
2024-10-17,33.480342064217716,20.669069004464045,14.30108105200882,12.623030172645619,7.965363308772118,5.883934814177379,2.5278330554509765,2.1943742268595705,0.3549723014037541
2024-10-18,33.464206959608454,20.669069004464045,14.30108105200882,12.623030172645619,7.98149841338138,5.883934814177379,2.5278330554509765,2.1943742268595705,0.3549723014037541
2024-10-21,33.45521023765997,20.609742983116462,14.297236261963652,12.619636520055922,8.033121841058179,5.88235294117647,2.5271534573610066,2.1937842778793417,0.38176147972900315
2024-10-22,33.46949744692287,20.601988712711634,14.291857027680733,12.614888470841171,8.04084923407686,5.8801397473797365,2.526202633700618,2.192958882020962,0.3816178446654125
2024-10-23,33.0126310131685,20.601988712711634,14.291857027680733,12.614888470841171,8.035474334856222,5.8801397473797365,2.526202633700618,2.192958882020962,0.8438591776404193
2024-10-24,32.912548345509244,20.589815212720243,14.208207993124194,12.607434464976365,8.111302105715513,5.876665234207134,2.524709926944564,2.3259561667382895,0.8433605500644608
2024-10-28,32.84247863707207,20.59977427849734,14.225828989090129,12.613532541516634,8.142097060246144,5.879507712151341,2.5259311011984735,2.3270812059977426,0.8437684742301284
2024-10-29,32.83894889569563,20.597560320275136,14.22430006985867,12.612176903648772,8.15196947713472,5.878875812778763,2.5256596270621743,2.32683110322962,0.8436777903165136
2024-10-30,32.819300413733814,20.59534683789157,14.249637311267529,12.610821557143625,8.151093439363818,5.878244049218204,2.525388211272903,2.326581054215249,0.8435871258932889
2024-10-31,32.720923986032766,20.59092130002686,14.246575342465754,12.608111737845823,8.256782164920763,5.876980929358044,2.5248455546602204,2.331453129196884,0.8434058554928822
2024-11-05,32.582396903059305,20.608634872842625,14.199688155277165,12.61895800849508,8.414430883380827,5.876660035485779,2.527017581590408,2.328082154954567,0.8441314049142427
2024-11-06,32.52448079199397,20.623049607231252,14.209620144194554,12.6277843538147,8.420316367158076,5.88077047239858,2.5287851070698375,2.3404713225008074,0.8447218336382224
2024-11-07,32.421664692581025,20.636373425218046,14.229568213631957,12.619791105846884,8.468827393130182,5.884569828792936,2.5304188650802195,2.363518897383439,0.8452675783353075
2024-11-08,32.45486391808138,20.65750471571005,14.319590406898412,12.632713554298034,8.299649690110481,5.89059552681218,2.533009970358394,2.365939099973053,0.8461331177580167
2024-11-11,32.35785502559957,20.65750471571005,14.330369172729723,12.632713554298034,8.299649690110481,5.89059552681218,2.533009970358394,2.4521692266235515,0.8461331177580167
2024-11-13,32.35611123086872,20.65639146367752,14.329596895882734,12.632032765682258,8.304591506790256,5.890278077171804,2.532873464108644,2.4520370769562407,0.8460875188618237
2024-11-14,32.215994826471224,20.65639146367752,14.329596895882734,12.632032765682258,8.444707911187756,5.890278077171804,2.532873464108644,2.4520370769562407,0.8460875188618237
2024-11-15,32.217009113951356,20.573801434503586,14.339642991964624,12.640888745079003,8.49916410505312,5.89440759316184,2.5346491937658415,2.453756134390336,0.8466806881302918
2024-11-18,31.958487134221365,20.408709142459745,14.224576044508638,12.53945327127802,8.489809019419035,6.644198363023592,2.5143101695821968,2.4340662279997862,0.7863906275076231
2024-11-20,31.931739153693893,20.408709142459745,14.224576044508638,12.53945327127802,8.650296902583856,6.510458460386241,2.5143101695821968,2.4340662279997862,0.7863906275076231
2024-11-21,32.074664384660636,20.404342942718085,14.221532866235226,12.536770604909877,8.648446274803444,6.380702786543297,2.5137722629298818,2.4335454885810557,0.786222388618495
2024-11-22,32.10213585996467,20.42181896044109,14.23371339864033,12.547508163374552,8.575558053637385,6.386167764038328,2.515925271666399,2.4302767517798833,0.7868957764573631
2024-11-25,31.965546757971325,20.409800984378343,14.225337042585062,12.54012411726942,8.747057564733577,6.382409586989087,2.5144446822169915,2.428846565375562,0.7864326984806335
2024-11-26,32.17135207496653,20.42838018741633,13.777777777777779,12.551539491298527,8.921017402945115,6.420348058902276,2.5167336010709507,2.42570281124498,0.7871485943775101
2024-11-27,32.16771982435472,20.42947413516119,13.778515583163758,12.552211631144909,8.921495126914426,6.420691871050659,2.516868373139124,2.4258327085787728,0.7871907464924494
2024-11-28,32.16771982435472,20.42947413516119,13.778515583163758,12.552211631144909,8.926850166006211,6.420691871050659,2.516868373139124,2.4204776694869876,0.7871907464924494
2024-12-02,32.15146483851963,20.43275668148466,13.780729473515077,12.554228482673665,8.933640404906004,6.4217235284666065,2.5172727759627227,2.420866584542874,0.7873172299287665
2024-12-03,32.14974293059126,20.431662382176523,13.688946015424165,12.553556126820908,8.938517566409597,6.421379605826906,2.5171379605826907,2.4207369323050556,0.8783204798628963
2024-12-04,32.14802120709045,20.430568200074976,13.640014994912441,12.552883842981846,8.991592138381622,6.421035720023563,2.517003159642264,2.420607293953837,0.8782734429390029
2024-12-05,32.14974293059126,20.431662382176523,13.640745501285348,12.553556126820908,8.986718080548414,6.421379605826906,2.5171379605826907,2.4207369323050556,0.8783204798628963
2024-12-06,32.144578313253014,20.42838018741633,13.63855421686747,12.551539491298527,9.001338688085676,6.420348058902276,2.5167336010709507,2.4203480589022757,0.8781793842034806
2024-12-09,32.13731055534729,20.430568200074976,13.640014994912441,12.552883842981846,9.002302790124778,6.421035720023563,2.517003159642264,2.420607293953837,0.8782734429390029
2024-12-10,32.14955273447962,20.434945631796026,13.648293963254593,12.55557341046655,9.004231613905404,6.390272644490867,2.5175424500508865,2.4211259306872357,0.8784616208688198
2024-12-11,32.11014089034124,20.4371350511598,13.649756254352601,12.54084748486634,9.05340976053999,6.390957304333851,2.517812181925323,2.4213853324047787,0.87855574007607
2024-12-16,32.115302186026575,20.440420060008574,13.65195027861123,12.542863266180884,9.060222888984141,6.370552936133733,2.5182168881268754,2.421774539219889,0.8786969567081011
2024-12-17,32.08447231602079,20.448089189044328,13.662432331028567,12.54756927694699,9.063622232942059,6.372943131264405,2.5191617087420273,2.4226831752157367,0.8790266387950904
2024-12-18,31.987977672820954,20.475525976814083,13.680764276513525,12.564405324173464,9.097252039501932,6.381494203520824,2.5225418634607126,2.409832546157149,0.8802060970373551
2024-12-20,31.993128992431156,20.478823339953838,13.758119061678029,12.566428686456598,9.216812496645016,6.291266305223039,2.5229480916850076,2.292125181169145,0.8803478447581727
2024-12-23,31.93557046979866,20.483221476510067,13.814765100671142,12.569127516778522,9.213422818791946,6.29261744966443,2.523489932885906,2.287248322147651,0.8805369127516779
2024-12-27,31.928939458995277,20.475525976814083,13.809574924860454,12.564405324173464,9.242164018892227,6.290253327608415,2.5225418634607126,2.286389008158008,0.8802060970373551
2024-12-30,31.918433056077273,20.4722296753421,13.807351757445666,12.562382613361953,9.262141132277971,6.289240676147036,2.5221357660316612,2.2860209283606117,0.8800643949557284
2025-01-02,31.920145969732744,20.473328324567994,13.818825802296878,12.56305677793281,9.294837394010948,6.246645916067404,2.5222711173124397,2.2807770741655036,0.8801116239132769
2025-01-03,31.96251673360107,20.42838018741633,13.895582329317268,12.535475234270416,9.279785809906292,6.232931726907631,2.5167336010709507,2.27041499330656,0.8781793842034806
2025-01-06,31.947940656633282,20.43275668148466,13.898559263028226,12.538160784103692,9.28712977344545,6.234267045150233,2.5172727759627227,2.2655454983664507,0.8783675218252904
2025-01-07,31.947940656633282,20.43275668148466,13.898559263028226,12.538160784103692,9.281773873922125,6.234267045150233,2.5172727759627227,2.233410101226501,0.9158588184885651
2025-01-08,31.973007712082264,20.431662382176523,13.897814910025708,12.537489288774637,9.313410454155955,6.233933161953727,2.5171379605826907,2.1797343616109686,0.9158097686375322
