date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA MERCHANTS BANK CO LTD,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD
2024-04-16,39.42954693863629,20.459681475538854,13.261097270443086,11.245722305525325,5.802094184703713,3.455292497741301,1.5703071938239888,2.167717743225707,1.3435961226477946,1.2649442677139366
2024-04-17,39.32565595390381,20.473466921808686,13.445192621463756,11.210619034663562,5.78313873958105,3.448449165491435,1.565921888341968,2.1437638286249463,1.3408819698080066,1.2629098763127737
2024-04-18,39.21928878584481,20.49922025303203,13.602948269242109,11.131514116684162,5.7765166075163075,3.4570395628735158,1.5645545220186095,2.1419325361468453,1.3468240750929803,1.260161271548625
2024-04-19,39.13454203792209,20.589855317708096,13.663510103116682,11.128489584617768,5.759948697900528,3.4387565606639567,1.5624090045434522,2.1248341052603426,1.3408605412234063,1.2567940470436805
2024-04-22,39.11007694914535,20.54631623698208,13.676918114552889,11.184032059266173,5.733545024265867,3.477459353142029,1.5623095538999145,2.12875529774424,1.3262757977046302,1.2543116132968277
2024-04-23,39.02453779822682,20.95486176784265,13.653443584707073,11.025790336708452,5.689718314773167,3.4481413573773225,1.5587263344803535,2.090420135177894,1.3099487893692106,1.2444115813370622
2024-04-24,38.3461751030057,21.066722832399396,13.637360133568107,10.985032375486483,5.669374188331075,3.4648956671262456,1.5571989820864485,2.731743046627885,1.3030393834138534,1.238458287954812
2024-04-25,38.32065495557514,21.200037843550152,13.589647376303777,10.954682960386581,5.66580233841749,3.452128937477757,1.5569062893850325,2.7256498929622417,1.297475511586737,1.2370138943550977
2024-04-26,38.31762670829652,21.29554555279479,13.579841041023691,10.915493553835251,5.642904034634184,3.4291153369889007,1.5556063905715,2.7460499229792856,1.2900500572401628,1.227767401635717
2024-04-29,38.27541635802137,21.34796025941384,13.627992243216983,10.909394134617736,5.628555742941719,3.420670517928338,1.555665829198722,2.723997932867213,1.2849166907520897,1.225430291041988
2024-04-30,38.26777342377945,21.369319509702294,13.654905421208213,10.878269180784104,5.611684826620113,3.4408212992365046,1.5552766069337884,2.7171995826209447,1.283715214407935,1.2210349347066516
2024-05-02,38.20441300116058,21.46918844287697,13.67034993757584,10.861762252699048,5.5868910811785355,3.4496880654326554,1.5534710423453648,2.715332345844372,1.273069274593009,1.2158345562936241
2024-05-03,38.01261396804494,21.629857878905458,13.70217390479756,10.835087029787232,5.588321101934497,3.5091971221880716,1.5520202491686432,2.6807645771068684,1.2762888980228042,1.2136752700439246
2024-05-06,37.991493839828465,21.667133609005585,13.72578749204902,10.722655345614482,5.626627223770957,3.5167912934853858,1.554797961762669,2.684407657289829,1.2868775803796055,1.2234279968139996
2024-05-07,38.01305960158003,21.672174079023986,13.728980550327108,10.665797397308015,5.611212972232352,3.5518819627836864,1.5551596576220457,2.679137947944641,1.3018901402241854,1.2207056909539458
2024-05-08,37.94951311440018,21.718542258712976,13.750482444755932,10.741003799349043,5.590927289022205,3.5212564026281563,1.5509956003241943,2.6688040643145805,1.2967788911579807,1.211696135334748
2024-05-09,37.892935523814046,21.794347612005367,13.769217199448477,10.735137763163886,5.573928102304531,3.517508297229156,1.5494055858262774,2.668778961734154,1.2907316830784452,1.2080092713956607
2024-05-10,37.897629512994946,21.841975071564416,13.843736281358801,10.654676547089005,5.567698841769446,3.4883810005385074,1.5489191555817006,2.673476645759177,1.279300081937227,1.204206861406775
2024-05-13,37.910674738219626,21.85112697527113,13.894969849547357,10.59033374248006,5.5590904729326445,3.484461738513277,1.5535246426953893,2.675607996643681,1.2777040605718568,1.2025057831249768
2024-05-14,37.87485123578038,22.580779368911656,13.429004703592426,10.590299173947013,5.473182573235493,3.463560286729682,1.5511285426893473,2.632420181160202,1.226509782664696,1.1782641512891032
2024-05-16,37.925390082081336,22.861196684619987,13.263779991147775,10.423658817093658,5.472077823043651,3.4677966707442955,1.5534187165017124,2.6350074254875335,1.2231905172741424,1.17448327200591
2024-05-17,37.99981877929584,22.854954774216623,13.254961551566835,10.344235622564232,5.484614263775725,3.4724223612867444,1.5553533484861806,2.631487455654021,1.226051704055161,1.1761001390986332
2024-05-20,37.828630330871015,22.97835056355202,13.50691081924819,10.249349620839496,5.436586972903506,3.4534138169487125,1.551175725632636,2.610652106489075,1.213693257961025,1.1712367855543213
2024-05-21,37.86001229772275,22.899340278964956,13.695025620451956,10.108927287594495,5.429126614653603,3.4588586305268363,1.5501790126835537,2.6160266172466042,1.212986013205587,1.1695176269496577
2024-05-22,37.82200810883238,22.799019295938862,13.832438005274925,10.170427425398962,5.41246632542179,3.455746900030232,1.5484145817332602,2.571729940066584,1.2156648278082949,1.1720845894947132
2024-05-23,37.86678353367464,22.598419723368057,14.010239215509488,10.135416997354879,5.408558661634098,3.4428317614654556,1.547767113788166,2.5914203118135792,1.2176080648056011,1.1809546165860325
2024-05-24,37.69951274425261,22.688079879501927,14.288500092502698,9.991216170688379,5.411380093243276,3.441051996409741,1.5492858449303655,2.5261759191003357,1.2188154007337888,1.1859818586368864
2024-05-27,37.56537240502089,22.83226172156662,14.455298489237,9.896831913666922,5.368377452376453,3.439941948744836,1.547494461266978,2.4959901296454667,1.214586683267636,1.1838447952072024
2024-05-28,37.504821460768625,22.78722183193159,14.63594075861182,9.882059393212801,5.353574985373616,3.435660477028731,1.5463242027467945,2.4696446457638905,1.2091083371715268,1.1756439073906053
2024-05-29,37.432037172514086,22.766116289787995,14.71076894730542,9.77497542753093,5.350170644520765,3.430778791029164,1.5458686904724106,2.6077227964862018,1.2072263617759977,1.1743348785770298
2024-05-30,37.66259625055975,22.943124433260085,15.033066866071094,8.89310155651473,5.402911579640251,3.4573493461075846,1.560862493936542,2.6487286568870676,1.213892678340967,1.184366138681926
2024-05-31,37.068922081459114,23.715224967103147,15.13105350955497,8.81713045911503,5.385181072603485,3.377592431262444,1.5491082778816676,2.570776008636243,1.2035700215668834,1.1814411708170154
2024-06-03,37.050218574088426,23.435934273194984,15.205652389590046,8.9702453607822,5.407939846971765,3.384812342721873,1.5485194057321654,2.6120826650984466,1.2096639867000432,1.1749311551200534
2024-06-04,37.17860151684682,23.182300251275613,15.343272858348737,9.00565507607363,5.461440480257367,3.2641123303145543,1.5537449929171463,2.6047128668004174,1.2255986136915957,1.1805610134741251
2024-06-05,37.17218592966949,23.087608925042467,15.515362389452633,9.028654202396003,5.50771671907316,3.28682941937972,1.5564358609951832,2.4271091607878263,1.229356958447616,1.188740434755897
2024-06-06,37.220308874159386,23.09107940388352,15.577294676868497,8.947873329641462,5.510882099758057,3.2670051232486146,1.558246175921929,2.4067735719386794,1.2299025792114406,1.1906341653684176
2024-06-07,37.177263896160326,23.00381412920622,15.557632887452424,9.019270194448245,5.512487446631025,3.3480381850745005,1.555562200717382,2.4128830484439137,1.224424186904495,1.188623824961469
2024-06-11,37.164669206530384,23.00181756095326,15.566315296930322,9.003362654419092,5.514579071243449,3.3534920653999523,1.5553435728926002,2.420778156035388,1.2256899311186433,1.1939524844769143
2024-06-12,36.71356304060596,22.539731334541884,15.445027038502584,10.214667559894284,5.46265172071037,3.3008681995264433,1.5390152988947308,2.376756098451794,1.2201323383756086,1.187587370496343
2024-06-13,36.73222514472801,22.49232401008584,15.458345848289717,10.220185105970872,5.476057607774246,3.2952828048751326,1.5399516239828472,2.3777989052128663,1.2136640394849045,1.1941649095955584
2024-06-14,36.614241178235964,22.489496155168858,15.48998787784542,10.303692461520665,5.480370429783967,3.28289751888991,1.540066469356866,2.3869574665013626,1.2155847773007422,1.1967056653962445
2024-06-17,36.63115388129575,22.52098499487808,15.494996172800798,10.253773160204197,5.482198273101284,3.27809245115262,1.539983679413384,2.3862448537419105,1.215640199027698,1.1969323343842728
2024-06-18,36.6094594400577,22.55560322880807,15.542674975884507,10.206334519102057,5.485606617929539,3.269771692066016,1.5387995424097383,2.3876447064312294,1.2138663284385793,1.1902389488725695
2024-06-19,36.575377237739,22.58300382834805,15.568829836367396,10.196657654323323,5.479362955832968,3.267872051272099,1.538632934781729,2.386353583612024,1.2133966172613202,1.1905133004620922
2024-06-20,36.5569289225037,22.54684728764402,15.62424502422474,10.207960771450079,5.478298787974938,3.2512040546374097,1.5404386758113988,2.386667453286017,1.2149999415437525,1.192409080923943
2024-06-21,36.61690419495856,22.44135565872648,15.686891715087267,10.151951986909824,5.479215721151986,3.2763576717413243,1.545011060289471,2.3964803187740595,1.2136165359278255,1.192215136433202
2024-06-24,36.543826304259376,22.532683983655236,15.716948912955505,10.101160030554544,5.468521620745409,3.291804917709091,1.545902741409516,2.3974244895016215,1.2117243944283254,1.190002604781378
2024-06-25,36.557989867868976,22.458286919603776,15.735121759058469,10.165323244249794,5.4626689830740895,3.2870982285709784,1.543203366513862,2.3903017747407653,1.2107558803818477,1.189249975937444
2024-06-26,36.58619605948447,22.361478695658782,15.779141185584647,10.22367444507484,5.462455063990593,3.2594639356192174,1.54300702205219,2.382611735638985,1.2125350298991324,1.1894368269971438
2024-06-27,36.65596385135388,22.297177432148782,15.826662243736415,10.147100529568325,5.469094657208493,3.2672172450941424,1.5454794638845346,2.3865715835875463,1.2139762788610076,1.1907567145568687
2024-06-28,36.713968915230254,22.156044617164184,15.864012078015644,10.17264775978979,5.482571729953797,3.2705358296841442,1.5467928254702108,2.3952035973070407,1.214936167853459,1.1832864795314746
2024-07-02,36.67352866868656,22.1125106008486,15.935659844007283,10.160673793396684,5.494347035237532,3.272963027132078,1.5480476526576477,2.397695601083385,1.217478730265837,1.187095046684393
2024-07-03,36.600664893659,22.02309706416387,16.019020024071285,10.249285235907738,5.490843289983094,3.267948849785994,1.547660253058316,2.3975803512002054,1.2169643225532707,1.1869357156172236
2024-07-04,36.59602658132253,21.97075583130633,16.115576532374295,10.230602823761902,5.474080561766445,3.2694897188333996,1.5491203254148256,2.3996234074131793,1.2078089111860548,1.1869153066210356
2024-07-05,36.55280693637304,21.900380984784,16.222957288138534,10.224779228743165,5.4776724736612925,3.2737385078159953,1.5500436489242149,2.4018767500982126,1.2096901395097783,1.18605404195177
2024-07-08,36.69953068894797,21.935312852755747,16.32990635689912,9.859659279613073,5.5031860681794535,3.291522001900414,1.5573003951534128,2.4124211835167118,1.2193449837744559,1.1918161892596388
2024-07-09,36.64125405184702,22.087998720605643,16.28030324831883,9.77180227357822,5.516177744306884,3.292939659730694,1.5574491713410725,2.432444982800112,1.2215648055391797,1.198065341932339
2024-07-10,36.62475375065543,22.126349784580384,16.25615587492769,9.775587843092632,5.5168203956503685,3.288285669354156,1.5569617323561806,2.4341821021656296,1.2216890608123099,1.1992137864052155
2024-07-11,36.52428808816636,22.152707459323175,16.27581740224244,9.738832723884878,5.5243748241159585,3.456958629839091,1.5572997562083233,2.344271376145456,1.2248638745386713,1.20058586553565
2024-07-12,36.58044953752477,22.152406527756206,16.301616772073736,9.721186314044292,5.517635034968456,3.456257738825519,1.55692458600819,2.287847773387258,1.2244543071741536,1.2012214082374193
2024-07-15,36.55182145382872,22.169917954058025,16.353612110811763,9.674993187581668,5.524759428541861,3.4575592862836473,1.5574496925771961,2.283086472359198,1.2244578249992109,1.2023425889587118
2024-07-16,36.54139459245099,22.09634233215092,16.460184246844907,9.6644321424984,5.510460128912782,3.486975569555624,1.5579379275881156,2.264904237820206,1.2159687800007848,1.2014000421772744
2024-07-17,36.488359019231574,22.05683285753333,16.544450382868547,9.678837508153194,5.493669138223317,3.4959264913571597,1.5563404723461198,2.281210213169554,1.2056038493210792,1.1987700677961257
2024-07-18,36.50602421313611,22.1167604790152,16.550214484789876,9.621087096383505,5.494255631507676,3.4686456467866145,1.556973879494136,2.275682989850573,1.2114484645471353,1.1989071144891756
2024-07-19,36.46606961426936,22.164165354727782,16.550081145225274,9.632166611121225,5.488810234052947,3.4622850016250513,1.556145611449958,2.2714360793631823,1.2106315742386207,1.1982087739266034
2024-07-22,42.87538407506254,19.962406248213785,14.876859907629553,8.638058538867229,4.930974583692351,3.1111519173465125,1.3985831848975452,2.041592202110805,1.0881012727855792,1.0768880693941032
2024-07-23,42.8695306937814,19.96566399992466,14.904469596035423,8.596342156180222,4.933202961654056,3.1193812383899417,1.39796909891485,2.0485287825653016,1.0900402331922057,1.0748712393619442
2024-07-24,42.868771133462346,19.927301541500437,14.867233651717743,8.665705898340901,4.9310899203798,3.118770467381923,1.3979564415771375,2.060067434888704,1.0889410367900798,1.0741624739609312
2024-07-25,42.8485979506118,19.981497930493113,14.84730426317031,8.689599003085062,4.920379082853564,3.103103587044297,1.3966652934040025,2.0597134517461058,1.081837034315755,1.0713024032759915
2024-07-26,42.740482022968195,20.05835921450769,14.834277209857886,8.800004312700061,4.881901871731442,3.094917199957031,1.3947969024598506,2.0582451759762663,1.0712392775741189,1.0657768122674576
2024-07-29,42.70475298887859,20.139288974993676,14.943364857321505,8.683216856138175,4.870225755747285,3.0891801407702677,1.3930023206274524,2.044328245376219,1.0686982922048454,1.063941567941986
2024-07-30,42.64503772901932,20.23684250930804,14.943825902950886,8.639253023705146,4.854315588518517,3.086656263010333,1.3920431027214142,2.072579683225666,1.0674420202980213,1.062004177242653
2024-07-31,42.60077362313032,20.249327245240785,15.03438728878977,8.619210206098005,4.834972306741754,3.06293122648346,1.3926151226000665,2.0813683172736814,1.0642948863543675,1.0601197772877946
2024-08-01,42.51548677671159,20.40499553698739,15.034402246184348,8.585943919116028,4.824806907638517,3.052822787046398,1.392094524366484,2.07647835009785,1.0618990578546004,1.051069893996798
2024-08-02,42.609690623493854,20.438364681218875,15.03049088723262,8.496413432550474,4.831145209321678,3.039844262812602,1.3905442899621014,2.050834402568461,1.0615073451752228,1.051164865664118
2024-08-05,42.55793468799987,20.436811295264786,15.051695821298171,8.547802800813379,4.826622734891696,3.0339277479346003,1.3823436716691755,2.054414265038212,1.0601579068498164,1.048289068240299
2024-08-06,42.52106593395838,20.49039184139184,15.031418136010831,8.570277015401384,4.81246713402331,3.0343898492396604,1.3812811023633123,2.054121679948688,1.057888157880497,1.0466991497820906
2024-08-07,42.51964615624659,20.527217513119627,15.015897585634146,8.556579517929249,4.8118075850085695,3.0292359945705263,1.3817048654649688,2.0492820527400992,1.0609961137832222,1.0476326155030005
2024-08-08,42.54396520662479,20.596200110966905,14.965634599170444,8.511381377868066,4.817900566453366,3.023249467744588,1.3822924829365972,2.0476948688603493,1.063145272299697,1.0485360470752008
2024-08-09,42.56018762573566,20.603029993369688,14.95542586691464,8.486588542849137,4.8427149873094235,3.0226956964118097,1.3815539261496261,2.037600184506858,1.0627280276281448,1.047475149125016
2024-08-12,46.887902346882754,19.077573653997543,13.851356308942053,7.7869570441621585,4.482936441755646,2.792203034015928,1.279235352706115,1.8899093863428307,0.9828454099076822,0.9690810212872913
2024-08-13,46.94243119426725,19.071116493355525,13.847567753339373,7.759075483971286,4.474343688982474,2.7877602904128937,1.278462330150891,1.8897680252767872,0.9813945277917534,0.9680802124517709
2024-08-14,46.95483153829579,19.097289283843686,13.861470029288325,7.726386886934604,4.466550130346734,2.7853130514536524,1.2780434478032665,1.8880544052284307,0.9802265932372891,0.9618346335682226
2024-08-15,46.967330889668304,19.087135562925532,13.86022955318856,7.729147982971124,4.466645714073575,2.7823168657832977,1.2781269807833002,1.888177905793871,0.9797292893504136,0.9611592554620187
2024-08-16,46.9708088392477,19.07513986652787,13.861438663381689,7.7384678605718324,4.466326958972093,2.781735731052206,1.2782272300743402,1.8873389975375414,0.9793810187535064,0.9611348338812187
2024-08-19,46.90271718847637,19.051620544112147,13.88336616051286,7.910519926660887,4.408128502638948,2.7737755223459226,1.2738327899364223,1.869151993053534,0.9733543156440831,0.9535330566188203
2024-08-20,46.80361401599219,19.040705119654632,13.845700449800688,8.097264169696397,4.385649240906877,2.761537211654528,1.27033022047856,1.879673768265333,0.9683265339299745,0.9471992696208212
2024-08-21,46.808108877624996,19.05775284440509,13.920567685068283,8.071097890315421,4.3492004117798615,2.7578174480713558,1.2700887472670408,1.8651859590991766,0.9571673667741531,0.9430127695946242
2024-08-22,46.80805545905674,19.104010798826035,13.94473337557421,8.00520289962784,4.344436223520335,2.7574200845506676,1.271135600934383,1.8637969866510677,0.9578100365405332,0.94339853471819
2024-08-23,46.77978590547633,19.173952455629212,13.99921324909799,7.905071250866841,4.345822080245452,2.7525366551735204,1.2749658367356935,1.8618278005841857,0.9646079064301493,0.9422168597606261
2024-08-26,46.76893329538195,19.24842446137445,13.994716057072191,7.850949769030559,4.331624000686181,2.765864819314821,1.2737254857430265,1.861375264952731,0.9633216487402394,0.9410651977038522
2024-08-27,46.780632881486426,19.27369188595452,14.033209946748148,7.810825458643539,4.3075844150214,2.764300676568795,1.276055792876245,1.8594415851876382,0.9589117814891331,0.9353455760241608
2024-08-28,46.841604024685054,19.371534022401576,14.09263963730939,7.612503338553046,4.287819716472054,2.767099390970731,1.277869166024273,1.8598009134375144,0.9566925648947545,0.932437225251604
2024-08-29,46.855686745002984,19.410873250806997,14.156872979022067,7.576961807181676,4.227747874444878,2.764296235064533,1.2781945942105386,1.8499600440974076,0.9487935035839491,0.93061296658497
2024-08-30,46.77690823249328,19.41253420155011,14.178212047755418,7.646770799094322,4.217504492867657,2.762631815952663,1.2746970467550787,1.853097425256351,0.9479933845812739,0.9296505536938516
2024-09-02,47.09708802093821,19.378622872044083,14.082809242134198,7.491366982142557,4.19762483970424,2.750441812315916,1.267957700665356,1.858794791694183,0.9477608673550908,0.9275328710061673
2024-09-03,46.99458122951363,19.438790808977487,14.06762195073048,7.625325807466789,4.222894204738518,2.669432843225827,1.259647181873842,1.841909153168382,0.9508172178969243,0.9289796024081285
2024-09-04,46.988881537222134,19.305421923651153,14.093838068150715,7.766077474091892,4.223991452680081,2.6497557996514716,1.259382110865136,1.8398481061058711,0.9466951616533505,0.9261083659281931
2024-09-05,47.04355535644887,19.316985958348205,14.073442501171431,7.6684787622915405,4.2514610645210675,2.6537475888174455,1.2581087382127534,1.842579955364203,0.9607111027918754,0.9309289720326073
2024-09-09,46.98982549623011,19.360854060520666,14.235166479747024,7.526485920979869,4.233472857306095,2.651898164426321,1.251458110447297,1.8657541713083992,0.9585582970575349,0.9265264419766841
2024-09-10,47.0355098218784,19.399278726209776,14.251495644793573,7.461453634561045,4.227455606968415,2.650722664557458,1.251096421059591,1.8394160665765917,0.9563845709786214,0.9271868424165348
2024-09-11,47.13764448661164,19.43439225191,14.215204465811787,7.383902682659875,4.214685914448048,2.640555847079295,1.2494336338076657,1.8514794036055011,0.951613296429962,0.9210880176362214
2024-09-12,47.244032144381656,19.362911991149232,14.237754416322213,7.413166990634454,4.189085134046738,2.5918772195122157,1.2460692243845937,1.8510908501007597,0.9471629374827117,0.916849091985429
2024-09-13,47.21640327373333,19.44393651329136,14.240694915348309,7.402997401490893,4.197955232243022,2.5923183634038995,1.2452301250848452,1.7914750638295327,0.9493693188461447,0.9196197927286656
2024-09-16,47.26414189394164,19.460858871094437,14.227910314801742,7.387537273319087,4.1865598177054455,2.5838624263033036,1.243681183054354,1.7814541890703937,0.9476136042789275,0.9163804264306704
2024-09-17,47.26887192338626,19.474227464099545,14.237951406411394,7.337428423783273,4.170965331959104,2.623107982339019,1.2435630254313048,1.781316940194434,0.9464079144639821,0.9161595879316874
2024-09-19,47.26643925573753,19.482308067429518,14.243859278123313,7.288883972391501,4.171767946348362,2.642681923898343,1.2408034545185824,1.8012441752928376,0.9463274770753223,0.9156844491846894
2024-09-20,47.29271091334662,19.491199221628072,14.250359757880949,7.237783280270029,4.1490319106534255,2.6960920197803704,1.2412568440580423,1.786529268015071,0.9412211086974845,0.9138156756699368
2024-09-23,47.246713649234906,19.38362503363521,14.269923462255496,7.217638244582528,4.140539964294741,2.8598081516693123,1.2399222766317557,1.7897874748688536,0.9390089251452414,0.9130328176819561
2024-09-24,47.20718804967134,19.347706876128825,14.302376050826096,7.18964913784492,4.1117367064622385,2.9909491777749233,1.2403779692012933,1.768484172078387,0.9321898954729312,0.9093419645390441
2024-09-25,47.327406386192074,19.266756177910153,14.305871893600505,7.124480642437166,4.100778895483562,3.037422526181662,1.2401562401941515,1.7617912970131278,0.9296786447350346,0.9056572962525622
2024-09-26,47.352426611975915,19.06349345079778,14.331449023223788,7.251627366485403,4.03636888650896,3.112476902823559,1.23998362274878,1.810570330784131,0.9079389897441954,0.8936648149074853
2024-09-27,47.589105732536005,18.947560749549584,14.341271100664338,7.133336005819745,4.001247365406483,3.2337887606546913,1.2436844579285697,1.7347012219283011,0.8919556112597734,0.8833489942525063
2024-09-30,47.585354268321616,18.84679710601879,14.330978757159492,7.248327639508314,3.9433909928564757,3.334304782386275,1.2428159812240436,1.7167492681089844,0.88156168797678,0.8697195164392281
2024-10-02,47.19435590599887,18.96593266998996,14.32848669338579,7.439653791296514,3.959553093957882,3.3718636804124102,1.2453876718585475,1.726865476399234,0.892964561651035,0.8749364550497608
2024-10-03,47.12187550903129,18.96651517875769,13.988936976156612,7.783022639341372,3.995341152896439,3.381411052137364,1.2514808032519733,1.7104138618511529,0.9098069479050567,0.8911958786710478
2024-10-04,47.16275793780061,18.990821410787753,14.006864273015934,7.693373140592227,4.013581444318815,3.3676597732382594,1.2538816535989654,1.6927111056775814,0.9238919787807651,0.894457282189083
2024-10-07,47.05460962013385,18.951727720088737,13.978030342786813,7.7863520123092345,4.017648096586362,3.4521478488769715,1.2514617447440697,1.6929343259711929,0.9279667512426858,0.8871215372600837
2024-10-08,46.84507415009513,18.92035861871636,13.954893758234457,8.073631266742206,4.016364458380268,3.445277463819201,1.24935005914687,1.6842369573144647,0.924483124364231,0.8863301431868139
2024-10-09,47.02615787054455,18.972823560619272,13.993589784300415,7.819061085094796,4.027557777908116,3.373254504729005,1.2537538169307378,1.704173880378075,0.9354089903949068,0.894218729100129
2024-10-10,47.208330473372676,18.97715998797177,13.991154332546643,7.586787717353014,4.072484781786034,3.358233054215303,1.2549959362274055,1.6927747995893732,0.9519497638918234,0.9061291530459546
