date,CHINA MERCHANTS SECURITIES (HK) CO LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,CHINA CONSTRUCTION BANK (ASIA)
2024-05-22,25.04852221935715,13.697635778864441,14.269478416211125,15.893427101458387,9.579946765881715,7.38584353963418,4.343893923401784,3.0250686527682884,3.7117018416709113,3.044481760752013
2024-05-23,25.04989653511876,13.698387315285748,14.270261327431424,15.894299112476856,9.580472380595449,7.386248772370087,4.344132256099955,3.036629902131465,3.6950235987715048,3.0446487997187477
2024-05-24,25.018325378636675,13.681122815654911,14.251854562039256,15.874267037543948,9.568397816044811,7.376939655444945,4.3386572123589975,3.159257340583959,3.69036664667279,3.040811535019704
2024-05-27,25.00114784060643,13.671729380886369,14.242069263861387,15.86336779382508,9.561828170999185,7.3718746617029405,4.335678297977736,3.234172541715055,3.6794083292369115,3.0387237191889045
2024-06-04,24.994725500740536,13.66821736243032,14.261572209263495,15.859292783347994,9.55937191136483,7.36998096126854,4.334564541131198,3.235868447882262,3.6784631562014,3.0379431263694223
2024-06-05,24.99156818318664,13.66649080205631,14.259349632179097,15.85728944774442,9.553953732589509,7.369049990041825,4.334017001742787,3.2527233399847493,3.677998495115441,3.0375593753592205
2024-06-06,24.994830758398283,13.630374168868068,14.26121114804329,15.859359569919098,9.555200972954443,7.3700119976939495,4.334582794826799,3.2779940226301187,3.67847864692627,3.0379559197396806
2024-06-07,24.99125249530203,13.62842284279797,14.259169511272384,15.871405154522408,9.553833049188556,7.368956905854955,4.333962255411979,3.2775247445960214,3.6779520354632895,3.0375210055904027
2024-06-13,24.99830475851127,13.63226863744281,14.263193295856913,15.84724379004613,9.556529038328462,7.371457524408319,4.335185253041642,3.27844962689946,3.6789899140502036,3.0383781614147876
2024-06-14,24.984297745910357,13.634737977718176,14.265776921414588,15.850114349480151,9.558260101783464,7.372792785430331,4.335970525679031,3.2794647374343002,3.679656323890637,3.0389285312589647
2024-06-18,24.993773607089533,13.618838557533344,14.254330977769145,15.856125864583644,9.561885288561179,7.375589084195582,4.337615040773919,3.2807085487637186,3.6810519169494,3.040081113780535
2024-06-20,25.010110006144014,13.56996862208312,14.255214085441887,15.866489725745788,9.568135116067932,7.380409907510839,4.340450187293399,3.283696260415204,3.68345792150081,3.042068167797005
2024-06-21,25.009793615111136,13.571062007393811,14.255033749493451,15.866289006313878,9.568014074131236,7.380316541447549,4.340395278317885,3.2836547199321253,3.6834113238226682,3.04202968403626
2024-06-26,25.008211780014527,13.570203656360935,14.258770370801399,15.865285485325685,9.567408910382177,7.379849746562753,4.340120754277821,3.285133663322501,3.6831783531153954,3.041837279836802
2024-07-02,25.006524709782173,13.576034266637377,14.257808464878089,15.86421520284785,9.566763486754311,7.379351897098897,4.339827966908865,3.2849120460688783,3.6829298835081055,3.0416320755154524
2024-07-03,25.00863358314151,13.577179173309641,14.25901086756231,15.865553078510159,9.56757027989676,7.379974219424993,4.340193957292963,3.2851890723083144,3.6748071833098397,3.041888585243509
2024-07-09,25.00863358314151,13.575492514820459,14.25901086756231,15.865553078510159,9.56757027989676,7.379974219424993,4.340193957292963,3.2868757307974983,3.6748071833098397,3.041888585243509
2024-07-11,25.00367829485633,13.572802624595123,14.256185542888918,15.862409428576369,9.56567453182368,7.39832623882652,4.339333977790266,3.286224459037707,3.6740790456079053,3.0412858559971805
2024-07-15,25.00378370607581,13.572859845203208,14.256245644522183,15.86247630177406,9.565714859066961,7.3983574289011065,4.3393522716781066,3.2862383131964283,3.6736729520453726,3.041298677536759
2024-07-16,24.995142936734275,13.602727204147952,14.25131899295062,15.856994571467945,9.56240915395226,7.395800715853159,4.337852684955073,3.285102659984921,3.672403409763772,3.040247670190022
2024-07-17,24.99493226086909,13.602612551219986,14.251198873255108,15.856860918059398,9.562328555540525,7.39573837907363,4.337816122616951,3.2859178381467373,3.672372456279424,3.0402220449391515
2024-07-18,24.99451091979284,13.601961824658758,14.250958639938673,15.856593618001316,9.563853068806727,7.395613708667015,4.337742999789708,3.2862838737355626,3.6723105508760825,3.0401707957333093
2024-07-24,24.99451091979284,13.601961824658758,14.250958639938673,15.856593618001316,9.563853068806727,7.395192282163587,4.337742999789708,3.2862838737355626,3.6723105508760825,3.040592222236738
2024-07-25,24.993457629247114,13.601388626093714,14.25457217952181,15.855925407281015,9.563450039675633,7.394880642294352,4.337560203506711,3.2861453868595487,3.6721557964983464,3.040464089021754
2024-07-30,24.993457629247114,13.595067494931506,14.25457217952181,15.855925407281015,9.563450039675633,7.394880642294352,4.337560203506711,3.286566795603695,3.6721557964983464,3.0463638114398144
2024-07-31,16.306580529366627,8.87483266380526,9.300166971897417,10.34494419927311,6.239519578437887,4.8246712594706995,2.8299715793100018,2.144267788500797,2.3958391471978384,1.987551204394443
2024-08-02,24.991561929956223,13.59614322259692,14.253491001288149,15.854722769894988,9.562724672832532,7.374515047996923,4.337231209018475,3.311600123547672,3.6718772714842114,3.0461327513839067
2024-08-08,24.981035501625197,13.590416536621383,14.247487440889945,15.848044771800538,9.558696859917116,7.371408907438506,4.335404370279672,3.3102052799016755,3.6703306793565593,3.086969652169408
2024-08-12,24.969887164753942,13.584351514146192,14.285756386847101,15.840972233039874,9.554431081077098,7.3681192539847675,4.333469600666545,3.308728027945048,3.668692713514843,3.0855920240245904
2024-08-13,24.95853871101997,13.578177622224008,14.323870634886903,15.833772739533892,9.550088729893748,7.364770550007512,4.331500101207206,3.308065898726304,3.667025345566851,3.084189666933607
2024-08-14,24.95139867891912,13.602900807869439,14.319772923184882,15.829243081489933,9.547356681319634,7.36266366791993,4.330260964167753,3.3071195413701258,3.665976298626037,3.083307355133145
2024-08-15,24.956753319926968,13.605820029009255,14.301385703158829,15.832640082003532,9.549405571173873,7.364243716449896,4.331190250466761,3.3078292586145155,3.666763027549534,3.083969041646837
2024-08-16,24.953813232535175,13.604217164269219,14.311481624377356,15.830774881635232,9.548280581614573,7.363376154879557,4.330680004695462,3.307439572224913,3.6663310561465323,3.08360572762198
2024-08-20,24.953918223727918,13.604274402935435,14.31154183880277,15.830841488366692,9.548320755248863,7.363407135701522,4.330698225688575,3.3070327459353157,3.666346481944064,3.083618701648846
2024-08-22,24.95265838772202,13.60358757072843,14.315867949192068,15.830042244579328,9.547838693947888,7.363035383043183,4.330479583890263,3.3068657854248,3.6661613809404208,3.083463020531598
2024-08-23,24.948459852949156,13.62653763366681,14.313459160979827,15.82737868137147,9.546232174428432,7.361796478570194,4.329750937313468,3.2978963711782368,3.6655445125570347,3.0829441969853693
2024-08-26,24.946361115352307,13.625391329365256,14.3122550708252,15.826047235867662,9.545429117386401,7.361177182664114,4.329386705968901,3.306031235685957,3.6652361562045077,3.0826848506796924
2024-08-27,24.938389131762953,13.621037131349198,14.223164845496635,15.820989785273351,9.542378732445474,7.358824808166399,4.328003185558353,3.421447772358722,3.664064875056397,3.0816997325325146
2024-08-28,24.92350775512228,13.612909109017155,14.210475224749155,15.811548994748396,9.511470790068973,7.354433608597557,4.325420555013693,3.508494725911719,3.661878433536318,3.0798608032347574
2024-08-29,24.89797837447992,13.604842464169115,14.195919302898755,15.690403355368577,9.501728102135392,7.3469003938973,4.320989986537049,3.714800387726256,3.658127537421923,3.068310095365714
2024-08-30,24.88679960204149,13.585306586246935,14.189545574515886,15.68335862884746,9.497461986444067,7.343601759510365,4.319049934897445,3.7714583517787075,3.6564850998441987,3.066932475873451
2024-09-02,24.87573519758848,13.475249588650055,14.180301087607997,15.676385975640702,9.49323951660562,7.340336872851239,4.317129731572927,3.9211936131813174,3.654859465746283,3.06556895055538
2024-09-03,24.8684339075098,13.471294461079037,14.176139020001905,15.671784791374815,9.490453150898373,7.338182406727596,4.315862608562205,3.9493937540121844,3.6537867260284713,3.064669173805611
2024-09-13,24.86686990293379,13.449483516856716,14.175247466220112,15.670799174700315,9.489856285321247,7.337720899947298,4.3155911789702035,3.949145372070373,3.6745206540848017,3.070765548895149
2024-09-17,24.846243464221367,13.438327510951789,14.163489457502621,15.657800643722616,9.481984689908435,7.331634446323563,4.311173652197919,4.029654976240578,3.671472732276996,3.0682184266541213
2024-09-19,24.847804875187638,13.433306673962035,14.164379532808832,15.658784625935784,9.482580565695379,7.332095187780986,4.311444579021435,4.029489258675363,3.6717034584145227,3.0684112425180246
2024-09-20,24.85092828593612,13.434995263141797,14.153589851349386,15.660752961426763,9.483772541977027,7.333016844443756,4.311986534836334,4.029995772233589,3.672164997697564,3.0687969469576633
2024-09-23,24.860303231374566,13.440063578743874,14.121204525458534,15.666660938096651,9.487350269501276,7.335783205201989,4.3136132200864905,4.031516077231743,3.67355031200447,3.0699546423004036
2024-09-24,24.860511643835327,13.440176251413117,14.120484574019265,15.666792277096327,9.487429805217207,7.335844703592221,4.313649382587712,4.031549874815724,3.6735811086384906,3.0699803787846083
2024-09-26,24.92455515804859,13.474379431767227,14.11483585362461,15.497028223368003,9.51187050677165,7.353902182468724,4.324761835521209,4.041935607233796,3.6788422027162246,3.0778889984799664
2024-09-27,24.962635573627598,13.482339284564357,14.136400885045516,15.378444503462443,9.526403002117492,7.365137674916232,4.331369324679294,4.05021543206577,3.6844628382317106,3.082591481289587
2024-09-30,16.306580529366627,8.801698257888962,9.239954810635503,9.963325569905358,6.223023095900377,4.800201477040058,2.8294216965587515,2.6490601541486316,2.406836802222846,2.0136706350788356
2024-10-02,24.990298617200075,13.483763403392556,14.581357418324048,14.923907872888078,9.53663836236445,7.314063149787244,4.336023035570052,4.059623160792677,3.688421499696845,3.085903479983972
2024-10-03,25.350685342530216,13.926115762600375,14.82411985127582,13.395690691659759,9.67416684582582,7.4387735170430584,4.398553106406005,4.119876920867504,3.741612466570612,3.1304054952208316
2024-10-04,25.615198276982714,14.58967562999007,14.955907497085906,12.011368735459234,9.775108584725453,7.5163908194999465,4.444448283352904,4.181435067478653,3.7806530242416994,3.129814081183413
2024-10-07,25.672853381396916,14.622514308915008,14.989570496646934,11.8319350137408,9.797110557929734,7.51383061655484,4.454451919751476,4.1917124080141175,3.7891625794873596,3.136858717562816
2024-10-08,25.77939457992719,14.837602499312288,15.051412077546821,11.328431067922349,9.83610974341547,7.533311054259395,4.472183678072307,4.2083982837870195,3.804246032246135,3.1489109835110227
2024-10-09,25.76853223797752,15.111965989062949,15.015531585959325,11.19551293328694,9.745087383904055,7.52275222048901,4.459005170534685,4.2048874866805415,3.8291408259389432,3.1475841661660326
2024-10-10,25.713020030315732,15.297004446798578,14.983184174789221,11.171394848752932,9.724093898146249,7.5433897704127295,4.449399298585685,4.195829051174811,3.7818810404442376,3.1408034405798224
2024-10-14,25.690080996469206,15.256507585380188,14.96332141389356,11.161428652473916,9.715418864299842,7.536660180770712,4.445429911831946,4.191652812140419,3.814884763110337,3.224614819629875
2024-10-15,25.656978355790823,15.35562173856826,14.95474699268263,11.145355799040235,9.701428316287148,7.525807122597183,4.439028334968689,4.184751797125378,3.8163102831075184,3.219971259832134
2024-10-16,25.649546736367828,15.35117393746004,14.937445771131804,11.14212751387416,9.698618268973457,7.523627250376441,4.437742557324264,4.182242717930339,3.8152048775827208,3.262270368978947
2024-10-17,25.64965762441188,15.351240303609481,14.937510348652872,11.142175683486641,9.698660198011071,7.52365977649936,4.43776174255967,4.181828478887451,3.8152213714650838,3.26228447241649
2024-10-18,25.636357901277407,15.395131925249201,14.929765030767363,11.136398302210212,9.6936313006551,7.519758648716265,4.435460698102194,4.179660139575501,3.8132431233075357,3.2605929301392256
2024-10-21,25.636025584909344,15.404870431351064,14.920929701991891,11.136253944441012,9.693505645038982,7.519661172355059,4.435403202564195,4.179605959902918,3.8131936933881163,3.2605506640574196
2024-10-22,25.62096961902981,15.395823194179883,14.903529958418495,11.129713653752894,9.672698410367868,7.597293769079062,4.43279830271111,4.177583125224285,3.810954215433566,3.2586357518030242
2024-10-23,25.62163347991672,15.396222112916858,14.903916121423386,11.13000203400107,9.67294903812478,7.597490621354938,4.432913160246032,4.177691369919153,3.808461876299051,3.2587201857980084
2024-10-24,25.616102356816295,15.42743875243779,14.887746083666178,11.127599321800604,9.67086087025227,7.595850497359176,4.431956195952478,4.17678950215726,3.8076397167174774,3.2580167028404676
2024-10-25,25.615991758712653,15.427372144120636,14.887681805484377,11.127551278137835,9.670819116090845,7.595817702102159,4.431937060880956,4.177203221044642,3.8076232771465315,3.258002636279366
2024-10-30,25.615659970131766,15.427172322620114,14.887488974269193,11.12740714963865,9.67069385576984,7.595719318030217,4.431879656657771,4.178444356272179,3.807573959285425,3.257960437324846
2024-11-01,25.614885830200024,15.426706092581824,14.887039054192499,11.127070864326411,9.67040159430595,7.5954897651066835,4.431745719253119,4.181340213440472,3.8074588892443493,3.257861977348663
2024-11-04,25.62705629846623,15.481981026657966,14.894112372324301,11.037331171335852,9.674996317722059,7.599098630192606,4.433851386285858,4.182894965883317,3.8092679372289315,3.259409893902882
2024-11-05,25.62661353335784,15.481713540571091,14.893855042992282,11.037140476584357,9.674829160373069,7.598967338650983,4.433774781518351,4.184550422148055,3.809202123547037,3.2593535802569384
2024-11-06,25.62108026012196,15.478370744182172,14.890639176433043,11.03475734804807,9.672740180758765,7.5973265770833045,4.432817445220265,4.183646898128975,3.808379644364104,3.2802417256593412
2024-11-08,25.623293282654203,15.471070182765324,14.891925356394326,11.035710475956853,9.673575664343034,7.597982796677842,4.433200330125507,4.184008260911439,3.80870859341226,3.2805250567592164
2024-11-11,25.63214919710388,15.441855321009399,14.89707229888499,11.039524634690798,9.676919042477955,7.600608809068024,4.434732531409268,4.1854543365117385,3.8100249580612116,3.281658870782738
2024-11-12,25.69679488812044,15.428790711387125,14.884468603923867,11.03018462490768,9.667005231276464,7.594178300238751,4.430980517930471,4.181913225300575,3.806801479554683,3.278882417359947
2024-11-14,25.69635120558143,15.428524316878917,14.884211607716722,11.029994177019471,9.666838320132708,7.59404717866018,4.430904012331424,4.183567626645511,3.8067357510716833,3.2788258039619578
2024-11-15,25.674297324374763,15.415282793218363,14.871437240180052,11.02052768976048,9.658541760739872,7.58752959127915,4.427101191069202,4.1795458005505735,3.8897248555531547,3.2760117532743944
2024-11-18,25.677841122555538,15.3992942403508,14.87780333711044,11.022048842432538,9.659874919824547,7.588576890577061,4.42771225952217,4.180122699174802,3.8902617504754455,3.2764639379766582
2024-11-19,25.69990109494928,15.41252385744376,14.890584938543745,11.031517944294569,9.581831517771612,7.5950962780876745,4.431516131107258,4.184145576492113,3.8936038954170824,3.27927876589291
2024-11-20,25.697793229854877,15.411259746701242,14.88936363640288,11.03924667382961,9.581045631159745,7.594473340346627,4.43115266518832,4.183370723657089,3.893284548205891,3.279009804653725
2024-11-21,25.76274076443072,15.450209524073305,14.926994395236449,11.067146807067775,9.475430310904038,7.613667296630953,4.442351776269922,4.193943600957799,3.9031242737631198,3.1643912506659198
2024-11-22,25.763855738715225,15.450878186870757,14.91941748791338,11.067625777228814,9.475840393869506,7.613996805176808,4.442544034851357,4.195423465547887,3.903293195355518,3.1671249144707487
2024-11-25,25.75003687518194,15.49276705742104,14.911415215413784,11.061689475931212,9.470757872580998,7.609912914013131,4.44016120402119,4.1931731818588815,3.90119960049363,3.168886603084193
2024-11-26,25.74357830043076,15.488881191368572,14.90767516291283,11.058915004240124,9.468382435296503,7.608004210284147,4.4390475313230695,4.192986348145006,3.900221109108891,3.1923087068901026
2024-11-27,25.75003687518194,15.49276705742104,14.911415215413784,11.061689475931212,9.470757872580998,7.609912914013131,4.44016120402119,4.1689501884419125,3.90119960049363,3.193109596501162
2024-11-29,25.739905039988965,15.48667113750955,14.940138699901373,11.05733704664075,9.467031425182778,7.612107250072748,4.43841413927843,4.166877453504747,3.8996646003070783,3.191853207613577
2024-12-02,25.742131133292368,15.479362075757502,14.941430784804567,11.058293330819529,9.467850173162851,7.612765576548617,4.438797991665525,4.1672378222777064,3.9000018594088033,3.192129252262533
2024-12-10,25.74446894570163,15.480335398617772,14.880081025691148,11.059297607242492,9.468710010971508,7.613456941911551,4.439201108135307,4.221673766937833,3.900356044254489,3.192419150536272
2024-12-11,25.74602772322446,15.481272702817602,14.880981985656167,11.059967226202776,9.46928332294646,7.613917921921553,4.439469893128358,4.221929381073457,3.894537397722442,3.1926124453067257
2024-12-12,25.743466974104873,15.489679096955038,14.879501894749406,11.058867180726184,9.46834148993078,7.613160627094376,4.439028334968689,4.22150945990885,3.8941500395901647,3.1922949019716382
2024-12-13,25.743689627719498,15.489813066208042,14.879198139786709,11.058962828167685,9.468423381016363,7.61322647283823,4.439066727843478,4.221113524644929,3.8941837198471037,3.192322511927965
2024-12-18,25.747586689520617,15.487832780366364,14.870637735054212,11.060636926256223,9.469856704351463,7.614378957757821,4.439738710672198,4.221752513869588,3.894773218665674,3.192805763485841
2024-12-20,25.747698051480434,15.487899767437133,14.87070205266898,11.060684765077768,9.469465148657282,7.61441189102546,4.439757913171051,4.22177077354726,3.894790064111575,3.192819572823059
2024-12-30,25.74190850663522,15.484417207944537,14.867358274275993,11.058197694958407,9.467335875079943,7.612699738776943,4.438759603439099,4.221686313529071,3.8939142941031735,3.2137224912576112
2025-01-02,25.742131133292368,15.4845511235802,14.86748685333113,11.058293330819529,9.46741775251096,7.611900735244835,4.438797991665525,4.221722824416027,3.8939479702823228,3.2137502848571047
2025-01-03,25.742131133292368,15.493199536618029,14.86748685333113,11.0496449177817,9.46741775251096,7.611900735244835,4.438797991665525,4.221722824416027,3.8939479702823228,3.2137502848571047
2025-01-06,25.746918537990677,15.475753341178903,14.870684342120457,11.051699880586455,9.469178459889635,7.613316361991288,4.439623499167219,4.223805464478039,3.894672149050249,3.2143479635470795
2025-01-08,25.682745031325172,15.48878566206215,14.883623079810034,11.061315782752693,9.477417436214436,7.619940583250329,4.443486342502109,4.227480528093093,3.8980608391847533,3.217144714805229
2025-01-13,25.68997342683807,15.465000023814957,14.88781206794797,11.064428984447968,9.480084850526506,7.622085211647852,4.44473695947084,4.228670350335336,3.8991579464232746,3.218050178547227
2025-01-15,25.69030714332417,15.465200916411446,14.888005462789081,11.064572712987504,9.480207998205628,7.620885209117523,4.44479469724951,4.228725281377371,3.8992085970513237,3.218091981486445
2025-01-20,25.690529625798302,15.465334847708714,14.88813439547454,11.064668534088383,9.480290098435844,7.620085190110257,4.444833189935322,4.228761902864915,3.899242364867762,3.218119850715958
2025-01-23,25.689862189936015,15.467531044826915,14.887747604117457,11.064381075764576,9.4800438020111,7.619887221512347,4.444717713877955,4.228652040305125,3.8991410631730132,3.218036244475495
2025-02-03,25.703106148136307,15.475505059366379,14.895422721465604,11.018531876152638,9.484931072441844,7.623815520819931,4.4470091101952836,4.230832047751304,3.901151197010085,3.2196952466606277
2025-02-05,25.700322671052696,15.469497427598272,14.89380964530442,11.017338641732035,9.483903916886105,7.62298991181884,4.446527528402113,4.230373876509989,3.9007287280332226,3.234507652662307
2025-02-06,25.668078338942387,15.450088970396415,14.875988722196482,11.003515985468818,9.472005150029657,7.651497354682768,4.440948792594064,4.225066333022273,3.8958347664208026,3.31697558624634
2025-02-07,25.669633103059187,15.451024811545693,14.877322445391192,11.004182489271203,9.47257888732027,7.651960820368424,4.441217789272977,4.225322253291758,3.8895808987398013,3.317176501739495
2025-02-10,25.6740763242767,15.453699268208144,14.879897598471247,11.006087230835739,9.4309453923423,7.653285317471135,4.441986530806355,4.226053624924975,3.890254156059341,3.343714556604063
2025-02-11,25.67918793062629,15.478416909657586,14.863383342501848,10.814809108036858,9.605950027765237,7.654809056098766,4.442870912634503,4.226895015371511,3.8910286901689415,3.342649007138458
2025-02-12,25.68808253050363,15.505426596231539,14.85640854452398,10.513746063785616,9.782464216331269,7.657460481987909,4.444409807056761,4.229225036077004,3.978969910068353,3.3438068134339374
2025-02-14,25.685524702007427,15.513839938386223,14.854929253686242,10.512699183028678,9.78149015119013,7.656698008938154,4.443967265732791,4.228803921254546,3.9785737137929225,3.343473861982888
2025-02-17,25.685524702007427,15.513839938386223,14.854929253686242,10.426114336156143,9.868074998062664,7.656698008938154,4.443967265732791,4.228803921254546,3.9785737137929225,3.343473861982888
2025-02-18,25.68380685985643,15.506791009479763,14.848179710011975,10.421377086125327,9.863591300965027,7.653219081726219,4.44194808740923,4.228613415505406,3.976765993501298,3.375707455419328
2025-02-19,25.682917763412682,15.510581336328858,14.84766571051617,10.421016329273481,9.863249852985911,7.652954150210969,4.441794320474703,4.227601608479089,3.976628329777157,3.3755905985409798
2025-02-20,25.683251167365434,15.510782687638496,14.846560301656488,10.421151610165934,9.863377893207753,7.653053497379675,4.441851981827568,4.227656489279624,3.9766799525567804,3.3756344189222465
2025-02-21,25.683028897101806,15.51064845285122,14.846431815241326,10.421061422514045,9.863292532690494,7.652987265647278,4.441813540759319,4.22848533076474,3.976645537221445,3.3756052052083234
2025-02-24,25.66004471127678,15.496767705851505,14.870325624507416,10.464047023362529,9.854465701971801,7.646138475259861,4.437838485160153,4.2247011862625445,3.9730867684970104,3.3725843178504
