date,GF SECURITIES (HONG KONG) BROKERAGE LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,ORIENT SECURITIES (HONG KONG) LTD,ZINVEST GLOBAL LTD,TOTAL_CCASS_PCT
2024-07-03,27.47295977509835,17.580755574621893,0.0,6.512646382314552,2.651995728329028,0.0,1.649161638934273,0.0,0.0,55.86751909929809
2024-07-04,27.47295977509835,17.580755574621893,0.0,6.512555107293787,2.651995728329028,0.0,1.6500743891419236,0.0,0.0,55.868340574484975
2024-07-08,27.47295977509835,17.580755574621893,0.0,6.512555107293787,2.651995728329028,0.0,1.6578327659069543,0.0,0.0,55.87609895125001
2024-07-15,27.47295977509835,17.580755574621893,0.0,6.378380826769138,2.651995728329028,0.0,1.6578327659069543,0.0,0.0,55.74192467072536
2024-07-17,27.47295977509835,17.580755574621893,0.0,6.355562071577871,2.651995728329028,0.0,1.6578327659069543,0.0,0.0,55.719105915534094
2024-07-22,27.47295977509835,17.580755574621893,0.0,6.355562071577871,2.651995728329028,2.5157221223267827,1.6578327659069543,0.0,0.0,58.23482803786087
2024-07-25,27.47295977509835,17.580755574621893,0.0,6.350998320539618,2.651995728329028,2.5157221223267827,1.6578327659069543,0.0,0.0,58.23026428682263
2024-07-26,27.47295977509835,17.580755574621893,0.0,6.350998320539618,2.651995728329028,2.5157221223267827,1.6395777617539409,0.010314077346452597,0.0,58.22232336001606
2024-07-31,27.47295977509835,17.580755574621893,0.0,6.350998320539618,2.651995728329028,2.5157221223267827,1.6395777617539409,0.08315154391697624,0.0,58.29516082658659
2024-08-01,27.47295977509835,17.580755574621893,0.0,6.350998320539618,2.651995728329028,2.515265747222957,1.6395777617539409,0.08315154391697624,0.0,58.29470445148276
2024-08-02,27.47295977509835,17.580755574621893,0.0,6.34634338575562,2.645150101771648,2.515265747222957,1.6395777617539409,0.08315154391697624,0.0,58.28320389014139
2024-08-05,27.47295977509835,17.580755574621893,0.0,6.317591754214624,2.645150101771648,2.5143529970153065,1.6395777617539409,0.08315154391697624,0.0,58.253539508392734
2024-08-06,27.44338666837047,17.580755574621893,0.0,6.291030723171989,2.645150101771648,2.5143529970153065,1.6395777617539409,0.08315154391697624,0.0,58.19740537062222
2024-08-07,27.44338666837047,17.580755574621893,0.0,6.291030723171989,2.645150101771648,2.4673463613212974,1.6395777617539409,0.08315154391697624,0.0,58.15039873492821
2024-08-12,27.44338666837047,17.580755574621893,0.0,6.290939448151224,2.645150101771648,2.4673463613212974,1.6395777617539409,0.08315154391697624,0.0,58.150307459907445
2024-08-13,27.44338666837047,17.580755574621893,9.974167297985561,6.263100566817879,2.645150101771648,2.4673463613212974,1.6395777617539409,0.08315154391697624,0.0,68.09663587655966
2024-08-19,27.44338666837047,17.580755574621893,9.974167297985561,6.260818691298753,2.645150101771648,2.4673463613212974,1.6395777617539409,0.08315154391697624,0.0,68.09435400104053
2024-08-20,27.44338666837047,17.580755574621893,9.974167297985561,6.260818691298753,2.645150101771648,2.4673463613212974,1.6193147071440959,0.08315154391697624,0.0,68.07409094643069
2024-08-21,27.44338666837047,13.473379640193869,9.971611597404138,5.258262671254758,2.645150101771648,2.4673463613212974,1.6193147071440959,0.08315154391697624,0.0,62.961603291377244
2024-08-22,27.44338666837047,13.473379640193869,9.971611597404138,5.258262671254758,2.645150101771648,2.027309486212908,1.6175804817495598,0.08315154391697624,0.0,62.519832190874325
2024-08-23,27.44338666837047,13.473379640193869,9.971611597404138,4.170173148714391,2.603711242344308,2.027309486212908,1.6175804817495598,0.08315154391697624,0.0,61.39030380890662
2024-08-27,27.44338666837047,13.473379640193869,9.971611597404138,4.172181199171223,2.603711242344308,2.008141731852244,1.617854306811855,0.08315154391697624,0.0,61.373417930065074
2024-08-29,27.44338666837047,13.473379640193869,9.971611597404138,4.175101999835705,2.603711242344308,2.008141731852244,1.6164851815003787,0.08315154391697624,0.0,61.37496960541809
2024-09-04,27.44338666837047,13.473379640193869,9.971611597404138,4.17555837493953,2.603711242344308,2.008141731852244,1.61831068191568,0.08315154391697624,0.0,61.37725148093721
2024-09-05,27.44338666837047,13.473379640193869,9.971611597404138,4.186967752535164,2.603711242344308,2.008141731852244,1.5818006736096533,0.08315154391697624,0.0,61.35215085022681
2024-09-11,27.44338666837047,13.473379640193869,9.971611597404138,4.191531503573417,2.603711242344308,2.008141731852244,1.579975173194352,0.08315154391697624,0.0,61.354889100849775
2024-09-16,27.44338666837047,13.473379640193869,9.971611597404138,4.192170428718772,2.603711242344308,2.008141731852244,1.579975173194352,0.08315154391697624,0.0,61.35552802599512
2024-09-24,27.44338666837047,13.473379640193869,9.971611597404138,4.210516707892551,2.603711242344308,2.008141731852244,1.579975173194352,0.08315154391697624,0.0,61.373874305168904
2024-09-25,27.44338666837047,13.473379640193869,9.971611597404138,4.208599932456485,2.603711242344308,2.008141731852244,1.579975173194352,0.08315154391697624,0.0,61.37195752973283
2024-09-26,27.44338666837047,13.473379640193869,9.971611597404138,4.2113381830794365,2.603711242344308,2.008141731852244,1.579975173194352,1.5698390821383912,0.0,62.861383318577204
2024-09-30,27.44338666837047,13.473379640193869,9.971611597404138,4.213620058598563,2.603711242344308,2.008141731852244,1.579975173194352,1.5698390821383912,0.0,62.86366519409633
2024-10-02,27.44338666837047,13.473379640193869,9.971611597404138,4.213620058598563,2.603711242344308,2.008141731852244,1.5804315482981772,1.5698390821383912,0.0,62.86412156920016
2024-10-08,27.44338666837047,13.473379640193869,9.971611597404138,4.186328827389809,2.603711242344308,2.008141731852244,1.611008680254475,1.5698390821383912,0.0,62.8674074699477
2024-10-10,27.44338666837047,13.473379640193869,9.971611597404138,4.180852326143905,2.603711242344308,2.008141731852244,1.613838205898192,1.5698390821383912,0.0,62.86476049434552
2024-10-14,27.44338666837047,13.50852052318842,9.971611597404138,4.180852326143905,2.600060241513705,2.008141731852244,1.6147509561058426,1.5698390821383912,0.0,62.89716312671712
2024-10-18,27.44338666837047,13.50852052318842,9.971611597404138,4.178022800500187,2.600060241513705,2.008141731852244,1.6175804817495598,1.5698390821383912,0.0,62.89716312671712
2024-10-21,27.44338666837047,13.50852052318842,9.971611597404138,4.178022800500187,2.600060241513705,2.008141731852244,1.618036856853385,1.5698390821383912,0.0,62.897619501820934
2024-10-23,27.44338666837047,13.50852052318842,9.971611597404138,4.178022800500187,2.600060241513705,2.008141731852244,1.6182194068949152,1.5698390821383912,0.0,62.89780205186246
2024-10-25,27.44338666837047,13.50852052318842,9.971611597404138,4.177110050292536,2.600060241513705,2.008141731852244,1.6184019569364452,1.5698390821383912,0.0,62.89707185169635
2024-10-28,27.44338666837047,13.50852052318842,9.971611597404138,4.173276499420404,2.600060241513705,2.008141731852244,1.623878458182349,1.5698390821383912,0.0,62.898714802070124
2024-10-29,27.44338666837047,13.50852052318842,9.971611597404138,4.173276499420404,2.600060241513705,2.008141731852244,1.6163026314588487,1.5698390821383912,1.3753320128880329,64.26647098823464
2024-10-30,27.44338666837047,13.50852052318842,9.971611597404138,4.17555837493953,2.600060241513705,2.008141731852244,1.6199536322894514,1.5698390821383912,1.3734152374519666,64.2704870891483
2024-11-04,27.44338666837047,13.50852052318842,9.971611597404138,4.176288575105651,2.600060241513705,2.008141731852244,1.6199536322894514,1.5698390821383912,1.3734152374519666,64.27121728931444
2024-11-11,27.44338666837047,13.50852052318842,9.971611597404138,4.176288575105651,2.600060241513705,2.008141731852244,1.6199536322894514,1.5698390821383912,1.3737803375350268,64.2715823893975
2024-11-13,27.44338666837047,13.50852052318842,9.971611597404138,4.176288575105651,2.600060241513705,2.008141731852244,1.6199536322894514,1.5698390821383912,1.3735977874934966,64.27139983935596
2024-11-18,27.44338666837047,13.50852052318842,9.971611597404138,4.177018775271772,2.600060241513705,2.008141731852244,1.6199536322894514,1.5698390821383912,1.3735977874934966,64.27213003952208
2024-11-19,27.44338666837047,13.50852052318842,9.971611597404138,4.168530198340621,2.600060241513705,2.008141731852244,1.6199536322894514,1.5698390821383912,1.3734152374519666,64.2634589125494
2024-11-22,27.44338666837047,13.50852052318842,9.971611597404138,4.173093949378873,2.600060241513705,2.008141731852244,1.6202274573517466,1.5698390821383912,1.3748756377842075,64.26975688898219
2024-11-25,27.44338666837047,13.50852052318842,9.971611597404138,4.173824149544994,2.600060241513705,2.008141731852244,1.6202274573517466,1.5698390821383912,1.3734152374519666,64.26902668881607
2024-11-26,27.44338666837047,13.50852052318842,9.971611597404138,4.152465794685968,2.600060241513705,2.008141731852244,1.6201361823309814,1.5698390821383912,1.3734152374519666,64.24757705893627
2024-12-09,27.44338666837047,13.50852052318842,9.971611597404138,4.14927116895919,2.600060241513705,2.008141731852244,1.6197710822479214,1.5698390821383912,1.3734152374519666,64.24401733312645
2024-12-13,27.44338666837047,13.50852052318842,9.971611597404138,4.144707417920937,2.600060241513705,2.008141731852244,1.6197710822479214,1.5698390821383912,1.3734152374519666,64.23945358208819
2024-12-16,27.44338666837047,13.50852052318842,9.971611597404138,4.141512792194161,2.600060241513705,2.008141731852244,1.6197710822479214,1.5698390821383912,1.3734152374519666,64.23625895636141
2024-12-17,27.44338666837047,13.50852052318842,9.971611597404138,4.118602761982128,2.600060241513705,2.008141731852244,1.6243348332861747,1.5698390821383912,1.3734152374519666,64.21791267718764
2024-12-18,27.44338666837047,13.50852052318842,9.971611597404138,4.11340008579852,2.600060241513705,2.008141731852244,1.6243348332861747,1.5698390821383912,1.3734152374519666,64.21271000100403
2024-12-20,27.44338666837047,13.50852052318842,9.971611597404138,4.110205460071742,2.6017031918874762,2.008141731852244,1.6243348332861747,1.5698390821383912,1.3734152374519666,64.21115832565101
2024-12-27,27.44338666837047,13.50852052318842,9.971611597404138,4.110022910030212,2.6017031918874762,2.008141731852244,1.6257039585976505,1.5698390821383912,1.3734152374519666,64.21234490092097
2024-12-30,27.44338666837047,13.50852052318842,9.971611597404138,4.110022910030212,2.6017031918874762,2.008141731852244,1.6265254337845363,1.5698390821383912,1.3734152374519666,64.21316637610785
2025-01-02,27.44338666837047,13.50852052318842,9.971611597404138,4.110022910030212,2.6017031918874762,2.008141731852244,1.6266167088053012,1.5698390821383912,1.3734152374519666,64.21325765112861
2025-01-03,27.44338666837047,13.50852052318842,9.971611597404138,4.110022910030212,2.6017031918874762,2.008141731852244,1.6265254337845363,1.5698390821383912,1.3734152374519666,64.21316637610785
2025-01-06,27.44338666837047,13.50852052318842,9.971611597404138,4.109931635009447,2.6017031918874762,2.008141731852244,1.6265254337845363,1.5698390821383912,1.3734152374519666,64.21307510108709
2025-01-07,27.44338666837047,13.50852052318842,9.971611597404138,4.109931635009447,2.6017031918874762,2.008415556914539,1.6265254337845363,1.5698390821383912,1.3734152374519666,64.21334892614938
2025-01-08,27.44338666837047,13.50852052318842,9.903155331830337,4.11376518588158,2.6017031918874762,2.008415556914539,1.653451564910231,1.5698390821383912,1.3734152374519666,64.17565234257341
2025-01-13,27.44338666837047,13.50852052318842,9.903155331830337,4.11376518588158,2.6017031918874762,2.008415556914539,1.650713314287279,1.5698390821383912,1.3734152374519666,64.17291409195045
2025-01-15,27.44338666837047,13.50852052318842,9.903155331830337,4.116047061400707,2.6017031918874762,2.008415556914539,1.650713314287279,1.5698390821383912,1.3746018127219124,64.17638254273953
2025-01-16,27.44338666837047,13.50852052318842,9.903155331830337,4.116047061400707,2.6017031918874762,2.008415556914539,1.650713314287279,1.5698390821383912,1.3734152374519666,64.17519596746958
2025-01-17,27.445577268868824,13.50852052318842,9.903155331830337,4.115955786379941,2.6017031918874762,2.008415556914539,1.650713314287279,1.5698390821383912,1.3734152374519666,64.17729529294718
2025-01-20,27.44338666837047,13.50852052318842,9.903155331830337,4.115955786379941,2.6017031918874762,2.008415556914539,1.6533602898894657,1.5698390821383912,1.3774313383656294,64.18176776896468
2025-01-21,27.44338666837047,13.50852052318842,9.903155331830337,4.115955786379941,2.6017031918874762,2.008415556914539,1.6605710165299061,1.5698390821383912,1.3774313383656294,64.18897849560511
2025-01-22,27.44338666837047,13.50852052318842,9.903155331830337,4.115955786379941,2.6017031918874762,2.008415556914539,1.6774568953714437,1.5698390821383912,1.3774313383656294,64.20586437444665
2025-01-23,27.44338666837047,13.50852052318842,9.903155331830337,4.115955786379941,2.6017031918874762,2.008415556914539,1.674992469810787,1.5698390821383912,1.3734152374519666,64.19938384797233
2025-01-24,27.44338666837047,13.50852052318842,9.903155331830337,4.115955786379941,2.6017031918874762,2.00932830712219,1.674992469810787,1.5698390821383912,1.3734152374519666,64.20029659817997
2025-02-03,27.44338666837047,13.50852052318842,9.903155331830337,4.115773236338411,2.6017031918874762,2.00932830712219,1.674992469810787,1.5698390821383912,1.3734152374519666,64.20011404813845
2025-02-11,27.44338666837047,13.50852052318842,9.903155331830337,4.115773236338411,2.6017031918874762,2.00932830712219,1.674992469810787,1.5698390821383912,1.3738716125557917,64.20057042324228
2025-02-13,27.44338666837047,13.50852052318842,9.903155331830337,4.116685986546062,2.6017031918874762,2.008415556914539,1.674992469810787,1.5698390821383912,1.3738716125557917,64.20057042324228
2025-02-14,27.44338666837047,13.50852052318842,9.903155331830337,4.118055111857538,2.6017031918874762,2.008415556914539,1.674992469810787,1.5698390821383912,1.3734152374519666,64.20148317344993
2025-03-10,27.44338666837047,13.50852052318842,9.903155331830337,4.118055111857538,2.6017031918874762,2.008415556914539,1.6667777179419307,1.5698390821383912,1.3734152374519666,64.19326842158107
2025-03-11,48.892504723482325,13.50852052318842,9.903155331830337,4.118055111857538,2.6017031918874762,2.008415556914539,1.6667777179419307,1.5698390821383912,1.3734152374519666,85.64238647669292
2025-03-12,48.892504723482325,13.50852052318842,9.903155331830337,4.118055111857538,2.6017031918874762,2.008415556914539,1.6666864429211659,1.5698390821383912,1.3734152374519666,85.64229520167216
