date,ZHONGTAI INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,REALINK FINANCIAL TRADE LTD,THE HONGKONG AND SHANGHAI BANKING,EVERBRIGHT SECURITIES INVESTMENT,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-03-01,0.0,0.0,0.0,0.0,0.0,56.60589060308555,43.39410939691445,0.0
2024-03-04,0.0,36.43009985734665,0.0,0.0,0.0,35.984308131241086,27.58559201141227,0.0
2024-03-07,0.0,36.498040612753826,0.0,0.0,0.0,35.94584966156039,27.556109725685786,0.0
2024-03-12,0.0,19.28571428571429,40.225563909774436,6.9830827067669174,0.0,18.966165413533833,14.539473684210527,0.0
2024-03-13,0.0,19.331204208153295,40.202893105391695,6.979147097501409,0.0,18.955476235205712,14.531279353747886,0.0
2024-03-14,0.0,19.338780877242414,40.199117122194046,6.9784915938762095,0.0,18.953695876772798,14.529914529914532,0.0
2024-03-18,0.0,16.72564797058184,33.84670133053913,5.875724086119294,15.359522350289634,15.958561515193454,12.233842747276645,0.0
2024-03-19,0.0,16.732295150088056,33.797020005144745,5.880839780754695,15.372895106555593,15.972455824445456,12.244494133011457,0.0
2024-03-22,0.0,17.947568463112756,33.32228827599649,5.7928077185459514,15.142773608810057,15.733359321703539,12.061202611831206,0.0
2024-03-25,0.0,17.947568463112756,33.33008478705779,5.7928077185459514,15.142773608810057,15.733359321703539,12.053406100769907,0.0
2024-03-26,0.0,16.72699938678219,33.825885704112515,5.878978497814176,15.368029592704685,15.967400549917906,12.232706268668526,0.0
2024-03-27,0.0,18.234437214722735,33.21355734680004,5.77255511313975,15.08983198989997,15.678352918325725,12.01126541711178,0.0
2024-04-02,0.0,17.081289763438317,33.681971281687645,5.8539660028757705,15.30264531505446,15.899466209694893,12.180661427248912,0.0
2024-04-03,0.0,16.621463781600777,33.85267158949181,5.883633916021618,15.380199156652743,15.980044740957775,12.281986815275275,0.0
2024-04-05,0.0,16.6003366003366,33.858033858033856,5.892485892485892,15.382635382635382,15.982575982575984,12.283932283932284,0.0
2024-04-08,0.0,16.60694133718743,33.85535251143361,5.892019244095112,15.38141717317706,15.981310261537548,12.282959472569246,0.0
2024-04-09,0.0,16.61354502801259,33.85267158949181,5.891552669609804,15.380199156652743,15.980044740957775,12.281986815275275,0.0
2024-04-24,0.0,16.59373081721154,33.86071562939348,5.892952614799707,15.383853785073562,15.98384190412071,12.284905249401001,0.0
2024-04-26,0.0,16.646538240709578,33.81575560791146,5.892019244095112,15.38141717317706,15.981310261537548,12.282959472569246,0.0
2024-04-30,0.0,1.051,2.1375,0.372,0.9711249999999999,1.009,0.7755,0.0
2024-05-02,0.0,16.748086469808747,33.84426732066217,5.885959534028204,15.365597990546073,15.964874112458219,12.191214572496587,0.0
2024-05-03,0.0,16.749411555274246,33.84694503233974,5.886425223015606,15.358901833573984,15.966137231243943,12.192179124552485,0.0
2024-05-06,0.0,16.7545887420228,33.77788315254974,5.879912275502342,15.341908205401774,15.948471736510383,12.297235888012962,0.0
2024-05-07,0.0,16.802007389405883,33.77788315254974,5.879912275502342,15.341908205401774,15.948471736510383,12.249817240629877,0.0
2024-05-08,0.0,16.741322493438837,33.940446356335215,5.872486532351955,15.32253290447343,15.928330406298716,12.194881307101841,0.0
2024-05-09,0.0,15.044300175622077,35.708506817688495,5.872486532351955,15.32253290447343,15.928330406298716,12.123843163565326,0.0
2024-05-10,0.0,15.050239848392128,35.6831237538741,5.874805061491995,15.328582426910398,15.934619104960815,12.12862980437057,0.0
2024-05-13,0.0,14.15187102280106,33.11255820856756,5.536075397487987,14.480250830225785,14.975603421086808,11.43578041223725,6.3078607075935516
2024-05-14,0.0,14.202807186694603,33.09291157547327,5.5327906847384725,14.47165928095971,14.966717964882353,11.428995234828399,6.304118072423191
2024-05-16,0.0,14.227197746186496,33.08805812466406,5.530739717902619,14.466294738012714,14.9611699071414,11.424758586176857,6.301781179915852
2024-05-17,0.0,14.226143039828013,33.018885408751416,5.530329706988899,14.465222306651594,14.960060789146915,11.498044739329465,6.301314009303704
2024-05-20,0.0,14.492271896293834,32.72210219193766,5.783613096227356,14.405480767455172,14.905914723099368,11.412110132402637,6.278507192583975
2024-05-21,0.0,14.460680176602073,32.734191713003156,5.785749912253154,14.410803022186098,14.911421868361257,11.416326455212163,6.280826852382096
2024-05-22,0.0,14.665120644911934,32.61369701654611,5.573040325400769,14.770029263983215,14.856532862164798,11.315406842986766,6.206173044006405
2024-05-23,0.0,14.79042025724061,32.427685383390966,5.803465246903416,14.682474339974751,14.768465155423824,11.358106006549939,6.169383610516494
2024-05-24,90.42336784450873,1.416424142287199,3.105480145707362,0.5557765189677134,1.406086558863777,1.414321582946842,1.087724032078047,0.590819174640331
2024-05-30,90.42336784450873,1.4269369389889843,3.105480145707362,0.5557765189677134,1.3955737621619917,1.414321582946842,1.087724032078047,0.590819174640331
2024-05-31,64.5095,1.0194999999999999,2.2155,0.39649999999999996,0.995625,1.009,0.776,0.4215
2024-06-03,90.42083297561625,1.429700271047343,3.1060939221969726,0.5557609386963447,1.3955346395701087,1.41428193479095,1.0869927060757005,0.5908026120063286
2024-06-04,90.42019928059949,1.4696374789094406,3.0380917840116477,0.5844910145018948,1.395524859264866,1.414272023099309,1.0869850881204304,0.5907984714929225
2024-06-05,90.41703093874447,1.4730900025053744,3.0379853286683147,0.584470533819925,1.3954759597948747,1.4142224667249503,1.0869469999456876,0.590777769796399
2024-06-06,90.41639729701792,1.4737804781902564,3.0379640384948936,0.5844664378557651,1.395466180312101,1.4142125558668273,1.086939382631045,0.590773629631187
2024-06-07,90.41576366417242,1.5025027111974645,3.0379427486198733,0.5844623419490137,1.395456400966395,1.4142026451476135,1.0869317654231658,0.5627377225240504
2024-06-12,90.4030928719951,1.5050949355447298,3.051530933099301,0.5815776520028518,1.3952608428321431,1.4140044599298252,1.0867794436824376,0.5626588609136025
2024-06-17,90.41956559446488,1.4850452994882235,3.0520869652058584,0.5837860946076877,1.3955150790967086,1.4142621115465952,1.086977470271937,0.5627613853180952
2024-06-19,90.41322922159716,1.4919489766063943,3.0518730827246814,0.5837451843650194,1.3954172849541957,1.414163003659795,1.0869012976592378,0.5627219484335061
2024-06-27,90.41132848290759,1.4940198910668894,3.051808923825658,0.5837329124102808,1.3953879493841197,1.4141332740023371,1.0868784479571976,0.562710118445925
2024-07-10,90.40942782413401,1.493287738187628,3.0517447676241765,0.583720640971513,1.3953586150474493,1.4141035455948536,1.089658579484637,0.5626982889557322
2024-07-11,90.40689373674095,1.496048784504158,3.051659230218083,0.5837042798557206,1.3953195045170512,1.414063909662478,1.089628037425745,0.5626825170758026
2024-07-24,90.40689373674095,1.4953480590781605,3.0523599556440804,0.5837042798557206,1.3953195045170512,1.414063909662478,1.089628037425745,0.5626825170758026
2024-07-26,90.40372632725884,1.4973977721215646,3.0522530160793333,0.5850852315028107,1.3952706194370919,1.4140143678714634,1.0895898622597253,0.5626628034691701
2024-07-30,90.38156067369881,1.521549149995534,3.051504648886071,0.5849417772772887,1.3949285197645522,1.4136676725096629,1.0893227109774657,0.5625248468906141
2024-08-02,90.3587730525387,1.5421761001223866,3.0507352825309337,0.5889964124445628,1.39457682078506,1.4133112488860018,1.0890480634379252,0.5623830192544398
2024-08-07,90.3334669464958,1.5697504467872454,3.049880885907779,0.588831456622691,1.3941862520807768,1.4129154333704999,1.0887430618885667,0.562225516846636
2024-08-19,90.33283447545531,1.570439607565136,3.0498595321238215,0.5888273339109583,1.3941764906661067,1.412905540823203,1.088735439038692,0.5622215804167652
2024-08-20,90.33220201327129,1.5711287586927563,3.0498381786388804,0.5888232112569556,1.3941667293881246,1.4128956484144308,1.0887278162955598,0.5622176440420158
2024-08-21,90.33220201327129,1.5746294912210381,3.046337446110599,0.5888232112569556,1.3941667293881246,1.4128956484144308,1.0887278162955598,0.5622176440420158
2024-08-22,90.3315695599435,1.5767188913957848,3.0463161174347513,0.5888190886606817,1.394156968246828,1.41288575614418,1.087319910451889,0.5622137077223869
2024-08-30,90.32587787849458,1.5829204216687174,3.046124172791061,0.5887819878918139,1.3940691241255345,1.4127967319449233,1.0872513997574162,0.5621782833259531
2024-09-03,90.32208382265175,1.5975553622589795,3.0459962231326996,0.5887572566432085,1.3940105675276921,1.4127373887110521,1.076704709533002,0.5621546695416129
2024-09-04,90.29553435361592,1.6159820555305744,3.0555988109339487,0.5885841960594252,1.3936008090408212,1.412322125621784,1.0763882206175934,0.561989428579927
2024-09-11,90.26205371900103,1.6321733335898543,3.0712562942389456,0.5918639692314688,1.3930840765155583,1.411798451429201,1.075989107184396,0.5617810488095384
2024-09-12,90.26205371900103,1.6321733335898543,3.0719558970394556,0.5911643664309588,1.3930840765155583,1.411798451429201,1.075989107184396,0.5617810488095384
2024-09-17,90.25826502290228,1.6363022646941026,3.071826953515094,0.591139552657767,1.393025602638791,1.4117391920276612,1.0759439431806457,0.5617574683836531
2024-09-19,90.25889645016466,1.635614133580984,3.0718484433507705,0.5911436881419725,1.3930353479440267,1.4117490682491127,1.075951470251306,0.5617613983171643
2024-09-23,90.25258257507261,1.6417954820894243,3.072333087915105,0.5911023359035209,1.392937901027084,1.4116503122524322,1.0758762042835683,0.5617221014562453
2024-09-25,90.25195123614724,1.6417839973278163,3.0723115961924883,0.5910982009978717,1.3929281570852212,1.4116404374126688,1.076568202764171,0.5617181720725337
2024-09-26,90.24816338807466,1.6452125678291691,3.072882147310179,0.5910733927787619,1.3928696962966978,1.4115811912751972,1.076523019510668,0.5616945969246696
2024-09-27,90.22544297490319,1.6699738629509515,3.072108534314711,0.5909245871832303,1.3925190345900678,1.4112258188588862,1.0762519996153745,0.5615531875835905
2024-09-30,64.5095,1.1965,2.1965,0.4225,0.995625,1.009,0.7695,0.4015
2024-10-02,90.21976465898979,1.6356042872551884,3.071915191924772,0.5908873974906516,1.39243139674942,1.4111370037114022,1.0712893407759505,0.6069707231028232
2024-10-03,90.24500709088397,1.5961920816422175,3.072774677762603,0.6029437223381207,1.3928209827213256,1.4115318232927232,1.0715890749675183,0.6071405463915183
2024-10-04,90.26457969311065,1.5482643243309424,3.0734411101607906,0.6324586304542124,1.3931230618273787,1.4118379604608413,1.0620267710503257,0.6142684486048655
2024-10-07,90.26710580860244,1.5301169626443667,3.0735271224950633,0.6380734659038237,1.4029570367364501,1.4118774717038556,1.062056492589917,0.6142856393240759
2024-10-09,90.25700219488094,1.547434787551265,3.0738826656872775,0.638002046223668,1.4028000034978183,1.4117194399993003,1.0549419799400124,0.6142168822197155
2024-10-10,90.25384527942218,1.550878358881087,3.0737751506195297,0.6386792700308672,1.4027509378197114,1.4116700623464293,1.0549050812777083,0.6134958596024869
2024-10-14,90.25384527942218,1.5634700640952772,3.0737751506195297,0.6386792700308672,1.4027509378197114,1.4116700623464293,1.0549050812777083,0.6009041543882967
2024-10-16,90.25384527942218,1.5669677599881078,3.0737751506195297,0.6386792700308672,1.4027509378197114,1.4116700623464293,1.0549050812777083,0.5974064584954661
2024-10-17,90.25384527942218,1.5809585435594302,3.0737751506195297,0.6386792700308672,1.4027509378197114,1.4116700623464293,1.0549050812777083,0.5834156749241437
2024-10-18,90.2564012903113,1.580543923910098,3.072969027283615,0.6385117710309377,1.4023830546109397,1.4112998400223793,1.054628423564791,0.5832626692659387
2024-10-28,90.2551388813612,1.5889139682112303,3.062435856864867,0.6419995699022489,1.4023634395931204,1.4112801002862072,1.0546136725627355,0.583254511218383
2024-10-30,90.22422088964781,1.6093428574924105,3.065581420549183,0.6487707088414235,1.4018830430002849,1.4107966491831816,1.0563497209691712,0.5830547103165379
2024-10-31,64.52825,1.2035,2.1925,0.4705,1.002625,1.009,0.795,0.41700000000000004
2024-11-01,90.04292609072563,1.7449516928857112,3.059421500721249,0.669793532655051,1.3990661264130637,1.4079618217686387,1.0939961033365835,0.5818831314940757
2024-11-04,89.93061301994504,1.829182251009099,3.05630222968606,0.6961345023840342,1.397321031937522,1.4062056314424234,1.1030840012752012,0.5811573323206051
2024-11-05,89.74238175619882,2.0082366909989204,3.067289488918365,0.697458933889168,1.394396338166754,1.40326234156365,1.100775166846015,0.5861992834183136
2024-11-06,89.71992179013687,2.031370845101021,3.066521833586791,0.6972843797523354,1.3940473604171193,1.4029111449054963,1.1004996741255701,0.5874429719747991
2024-11-07,89.65572338382076,2.0702099908473097,3.064327607257545,0.6967854432281382,1.3930498604518684,1.4019073025268023,1.1309737802347049,0.587022631632878
2024-11-08,89.62023558414278,2.074251538588405,3.0631146758330945,0.6965096395059157,1.3924984592415128,1.4013523953369271,1.1305261147713166,0.6215115925800543
2024-11-11,89.47670377630911,2.2331650313118026,3.0582089267669548,0.6953941404550568,1.3902682952617174,1.3991080512844514,1.128715514118477,0.6184362644924333
2024-11-12,89.30581288935252,2.361762014244615,3.0627479270573295,0.704445863024031,1.3876130322484659,1.396435905287323,1.1611592909178037,0.6200230778679094
2024-11-13,89.30581288935252,2.3576100739910353,3.0627479270573295,0.704445863024031,1.3876130322484659,1.396435905287323,1.1653112311713834,0.6200230778679094
2024-11-14,89.29716190479485,2.367068616275067,3.0624512410504083,0.7043776239017885,1.3874786152544807,1.3963006336284962,1.1651983483797759,0.6199630167151301
2024-11-15,89.2940726736191,2.3704462230094494,3.0623452956917174,0.7043532559905487,1.3874306154961176,1.3962523286728166,1.165158038396939,0.619941569123312
2024-11-18,89.27924733879267,2.3852719144262946,3.0618368599915256,0.7042363134820093,1.3920427522634313,1.3960205114014683,1.164964589296369,0.616379720346238
2024-11-19,89.2854239633329,2.378518614606304,3.0620486876810653,0.7042850348078004,1.3921390582436113,1.3961170925757773,1.1650451852812729,0.6164223634712673
2024-11-20,89.2798649627904,2.3804458925893837,3.061858041441619,0.7042411853112446,1.3920523822618387,1.3960301689175751,1.1649726483930607,0.6205347182948785
2024-11-21,89.26874903810072,2.3926001628960214,3.061476820172822,0.7041535026967765,1.391879062673466,1.3958563540688556,1.1648276017105812,0.620457457680755
2024-11-28,89.26566177246184,2.3959758119878334,3.0613709422223296,0.704129150289727,1.3918309260024588,1.3958080798474155,1.1647873173751477,0.6204359998132467
2024-11-29,89.26504434495864,2.3966509137880054,3.061349767511028,0.7041242800104442,1.3918212990677963,1.395798425403808,1.1647792608424246,0.6204317084178472
2024-12-02,89.23109898068716,2.4268530250100686,3.060185609314691,0.7107706295471085,1.3912920226713705,1.3952676366012304,1.1643363231102437,0.6201957730581287
2024-12-03,89.221845634278,2.4376627888286464,3.0598682652738485,0.710696921984075,1.390456405000458,1.395122946073797,1.1642155803707999,0.6201314581903845
2024-12-04,89.20149502608346,2.458533416044747,3.059170340009573,0.7119171826050293,1.3901392558391896,1.39480473252131,1.1639500344726887,0.6199900124239917
2024-12-05,89.18854947192742,2.4685428375457628,3.0628728600231856,0.7118138641299372,1.3899375089624622,1.3946023085574883,1.163781113781373,0.6199000350723821
2024-12-09,89.1238780227995,2.5012818897039653,3.06065194234345,0.7112977212576158,1.3889296523100776,1.3935910694154066,1.2009191623951396,0.6194505397748363
2024-12-10,88.94574789406306,2.5452158316146405,3.0545346779626557,0.8180804744453232,1.3875320262654143,1.3908057265633211,1.2398709128282532,0.6182124562573335
2024-12-11,88.8642916777842,2.5773133763115084,3.051737345394765,0.8634653951094395,1.3862613291101107,1.3895320313643131,1.2442439943881636,0.6231548505375141
2024-12-12,88.7817629911171,2.6189472960074296,3.048903182533472,0.9121944088536517,1.3842859722592462,1.3882415664152858,1.2430884591240938,0.6225761236897095
2024-12-13,88.51626974669024,2.6831321727232043,3.039785733514632,1.1364902889065311,1.3801463994279826,1.384090164763657,1.2393711237502123,0.6207143702235429
2024-12-16,88.22098911221205,2.745957880957223,3.0296453394081184,1.3938282597141594,1.374858797130997,1.3794729907323067,1.2366038851510122,0.6186437346941217
2024-12-17,88.21676786077423,2.750611351398461,3.0295003750989014,1.3937615669735244,1.3747930120527223,1.3794069848712958,1.2365447153776878,0.6186141334531827
2024-12-18,88.2029008783965,2.7549630854766423,3.0290241614568294,1.4044775838884893,1.3745769053993793,1.3791901529376989,1.2363503402697211,0.6185168921747362
2024-12-20,88.2029008783965,2.7604306381146513,3.0290241614568294,1.4044775838884893,1.3745769053993793,1.3791901529376989,1.2363503402697211,0.6130493395367275
2025-01-02,88.20350370002068,2.759766055492621,3.0290448632846205,1.4044871827729908,1.374586299928067,1.3791995789955696,1.2363587900906767,0.61305352941478
2025-01-03,88.20350370002068,2.716708784195931,3.0290448632846205,1.4079044265266965,1.4258449562336506,1.3791995789955696,1.2247401613280777,0.61305352941478
2025-01-06,88.20531221433392,2.714714098982495,3.0291069704658655,1.4079332940342244,1.4258741915916993,1.3792278579422645,1.2247652732569563,0.6130660993925724
2025-01-16,88.1721678978607,2.7512703360519235,3.0279687433280666,1.4074042444169264,1.4253384004440839,1.3787095947734747,1.2243050514539477,0.6128357316708655
2025-01-17,88.17156550448436,2.7512515393378756,3.027948056206969,1.4073946290131671,1.4253286625139416,1.3787001754119277,1.2249798882624314,0.6128315447693257
