date,TIGER SECURITIES ASSET MANAGEMENT CO LTD,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,ARISTO SECURITIES LTD,SUNFUND SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,CITIBANK N.A.
2024-04-29,0.0,79.7157965077302,2.235530923255343,0.0,0.0,10.366825212379021,6.595509054556691,0.0,1.086338302078748
2024-04-30,0.0,79.71044540793221,2.2457806457440377,0.0,0.0,10.36401153369868,6.593718955579171,0.0,1.0860434570459072
2024-05-03,0.0,79.70503718605009,2.2727676116530025,0.0,0.0,10.348381716531673,6.587843714971594,0.0,1.0859697707936318
2024-05-06,0.0,79.70621843603395,2.2720276757173483,0.0,0.0,10.350438735499356,6.585698936826136,0.0,1.0856162159232068
2024-05-07,0.0,79.72902276185361,2.250201175327275,0.0,0.0,10.349877140758595,6.585341609568649,0.0,1.0855573124918714
2024-05-08,0.0,79.7348087684258,2.276101412383284,0.0,0.0,10.316907054736529,6.581788314575325,0.0,1.0903944498790725
2024-05-09,0.0,79.7175168320819,2.291872905969083,0.0,0.0,10.325513051637216,6.580360934660298,0.0,1.0847362756514976
2024-05-10,0.0,79.76295631829461,2.29286740555676,0.0,0.0,10.275752993088506,6.583216313865332,0.0,1.0852069691947843
2024-05-13,0.0,79.90707489316001,2.3131545075302955,0.0,0.0,10.293619604147727,6.3990571597832275,0.0,1.087093835378742
2024-05-14,0.0,79.83638936381868,2.3379337488277683,0.0,0.0,10.326538980136503,6.396869575959996,0.0,1.1022683312570554
2024-05-16,0.0,79.83752786543913,2.337172586685981,0.0,0.0,10.323176964197724,6.394786944255991,0.0,1.107335639421177
2024-05-17,0.0,79.86786425132603,2.3380606573886893,0.0,0.0,10.327099529040819,6.348362689323979,0.0,1.1186128729204903
2024-05-20,0.0,79.85157954338872,2.3380606573886893,0.0,0.0,10.354240708936304,6.348362689323979,0.0,1.107756400962296
2024-05-21,0.0,79.82230806263672,2.3375213911357053,0.0,0.0,10.411549359965932,6.321120285789318,0.0,1.1075009004723158
2024-05-22,0.0,79.82664024160941,2.337648254931863,0.0,0.0,10.412114423747035,6.316036072080989,0.0,1.1075610076306994
2024-05-23,0.0,79.80931434653932,2.3371408823523185,0.0,0.0,10.431558938765424,6.314665214208071,0.0,1.1073206181348636
2024-05-27,0.0,79.82230806263672,2.342948375109442,0.0,0.0,10.433257295860878,6.293985365920636,0.0,1.1075009004723158
2024-05-28,0.0,79.82339221390097,2.342820912732686,0.0,0.0,10.432703266733663,6.293642957038506,0.0,1.1074406495941773
2024-05-30,0.0,79.81472962002353,2.3534188647638765,0.0,0.0,10.431571088947965,6.2929599583405755,0.0,1.1073204679240585
2024-05-31,0.0,79.81472962002353,2.3479927649470262,0.0,0.0,10.431571088947965,6.298386058157426,0.0,1.1073204679240585
2024-06-03,0.0,79.82448707618741,2.3481201762916113,0.0,0.0,10.42128435860576,6.298727833416859,0.0,1.1073805554983522
2024-06-04,0.0,79.8331511992534,2.370082973418066,0.0,0.0,10.422415481316294,6.266849595799645,0.0,1.1075007502125953
2024-06-05,0.0,79.85915485693926,2.370854968828519,0.0,0.0,10.42581032318793,6.2363183600872585,0.0,1.1078614909570446
2024-06-06,0.0,79.88520662961398,2.3764127292987975,0.0,0.0,10.42637634519197,6.204082658631896,0.0,1.1079216372633625
2024-06-11,0.0,79.91123713497696,2.377187080732618,0.0,0.0,10.42977376827968,6.1735193637192305,0.0,1.1082826522915172
2024-06-12,0.0,79.90255841516931,2.3714986826138618,0.0,0.0,10.526385096291598,6.06424439357108,0.0,1.135313412354147
2024-06-13,0.0,79.92860023172346,2.3722716007140576,0.0,0.0,10.524383857665224,6.039060876555014,0.0,1.135683433342241
2024-06-14,0.0,79.94162750669351,2.3726582487268657,0.0,0.0,10.536964949258122,6.012880761022628,0.0,1.1358685342988721
2024-06-17,0.0,79.97312945201566,2.373431922985987,0.0,0.0,10.540400833273393,5.976798874440173,0.0,1.1362389172847926
2024-06-18,0.0,79.97095243410128,2.373689926541884,0.0,0.0,10.541546625941482,5.977448581452013,0.0,1.1363624319633343
2024-06-19,0.0,79.98073351424576,2.3957238762464637,0.0,0.0,10.536041056537048,5.951000134892037,0.0,1.1365014180786912
2024-06-20,0.0,79.98138567132655,2.395743410804611,0.0,0.0,10.53531157392621,5.951048658914075,0.0,1.1365106850285498
2024-06-21,0.0,79.98573365700385,2.3958736493338546,0.0,0.0,10.530448052487618,5.95137217261813,0.0,1.1365724685565435
2024-06-24,0.0,79.9874729836433,2.4013621139219143,0.0,0.0,10.52850249584886,5.946065222737261,0.0,1.1365971838486568
2024-06-26,0.0,80.02336188430019,2.402276289509311,0.0,0.0,10.489003117773086,5.948328832892589,0.0,1.137029875524833
2024-06-27,0.0,80.01792344951652,2.402276289509311,0.0,0.0,10.489003117773086,5.948328832892589,0.0,1.142468310308496
2024-07-04,0.0,80.0183586241414,2.4022893542032953,0.0,0.0,10.489060161842717,5.948361182666951,0.0,1.1419306771456448
2024-07-05,0.0,80.02271063073927,2.3969812488138404,0.0,0.0,10.48963063666643,5.94868469976426,0.0,1.1419927840162019
2024-07-08,0.0,80.0183586241414,2.4022893542032953,0.0,0.0,10.489060161842717,5.948361182666951,0.0,1.1419306771456448
2024-07-10,0.0,80.0183586241414,2.418604747284486,0.0,0.0,10.472744768761526,5.948361182666951,0.0,1.1419306771456448
2024-07-11,0.0,80.01074302127068,2.423647783982023,0.0,0.0,10.465598800818475,5.9473908424729265,0.0,1.1526195514558881
2024-07-15,0.0,80.00965603088515,2.423779578867741,0.0,0.0,10.46616790677811,5.947714254027024,0.0,1.1526822294419652
2024-07-16,0.0,80.01182989345075,2.418078721886502,0.0,0.0,10.470467038288549,5.947067466088423,0.0,1.1525568802857684
2024-07-17,0.0,80.03794122267857,2.418867845815926,0.0,0.0,10.473884005659121,5.894617692427749,0.0,1.1746892334186367
2024-07-18,0.0,80.02488342809751,2.4347877253029853,0.0,0.0,10.472175243243163,5.893656014681097,0.0,1.1744975886752531
2024-07-23,0.0,80.0237970885018,2.4349201403656777,0.0,0.0,10.472744768761526,5.89397653906298,0.0,1.174561463308027
2024-07-24,0.0,80.02423229743711,2.434933382664099,0.0,0.0,10.472257875326713,5.894008593418656,0.0,1.1745678511534243
2024-07-25,0.0,79.83926082431655,2.4293051722856758,0.0,0.0,10.554399939424993,6.005181159773172,0.0,1.1718529041996022
2024-07-26,0.0,79.8381668587412,2.4294369916702405,0.0,0.0,10.554972644130988,6.005507013969553,0.0,1.1719164914880147
2024-07-29,0.0,79.83058624144425,2.4400577218772486,0.0,0.0,10.552614026086289,6.004936792330726,0.0,1.1718052182614926
2024-07-30,0.0,79.83924992159687,2.4511751135526043,0.0,0.0,10.532054092417933,6.00558848304421,0.0,1.1719323893883775
2024-07-31,0.0,79.83601194381565,2.4509091266200773,0.0,0.0,10.53091121660063,6.004936792330726,0.0,1.1772309206329072
2024-08-01,0.0,79.84034384324491,2.4510421128701196,0.0,0.0,10.53148262350308,6.00526262000711,0.0,1.1718688003747844
2024-08-05,0.0,79.81978372669448,2.450244411774302,0.0,0.0,10.528055111921274,6.00330818415817,0.0,1.1986085654517664
2024-08-07,0.0,79.73218719570067,2.474815012153888,0.0,0.0,10.6039143705401,5.997127521367281,0.0,1.19195590023806
2024-08-08,0.0,79.733285377299,2.4746809179459017,0.0,0.0,10.603339813051116,5.996802575841564,0.0,1.1918913158624147
2024-08-09,0.0,79.70758828926424,2.506382996817175,0.0,0.0,10.599651652618833,5.994869877809753,0.0,1.19150718349001
2024-08-13,0.0,79.70791803193401,2.5063422692076314,0.0,0.0,10.599479412991307,5.994772463839119,0.0,1.1914878220279352
2024-08-14,0.0,79.71806519972826,2.5066613375785463,0.0,0.0,10.736258974180693,5.847374984855517,0.0,1.1916395036569811
2024-08-15,0.0,79.70723078365305,2.5174957536537645,0.0,0.0,10.736258974180693,5.847374984855517,0.0,1.1916395036569811
2024-08-16,0.0,79.62417224855473,2.5042194795578787,0.0,0.0,10.834038891271792,5.847090709671096,0.0,1.1904786709445094
2024-08-19,0.0,79.59722158461373,2.476489695617146,0.0,0.0,10.89603363276029,5.840098468332011,0.0,1.1901566186768178
2024-08-22,0.0,79.59291523634062,2.4817658873211674,0.0,0.0,10.895444138369855,5.839782508836776,0.0,1.1900922291315856
2024-08-26,0.0,78.4219129166476,2.4505837475436367,0.0,0.0,12.201054883972384,5.75386532834345,0.0,1.1725831234929291
2024-08-27,0.0,69.81192928788538,13.171002188024117,0.0,0.0,10.86090396431117,5.107631649605245,0.0,1.0485329101740926
2024-08-28,0.0,69.83565465049017,13.208962768191796,0.0,0.0,10.88462932691597,5.022220344227964,0.0,1.0485329101740926
2024-08-30,0.0,69.83714587093834,13.211854668516745,0.0,0.0,10.880116575634856,5.0223275851167335,0.0,1.0485552997933216
2024-09-02,0.0,68.9713237932247,13.0284270507696,0.0,0.0,10.739811753429649,6.224952165631715,0.0,1.0354852369443388
2024-09-03,0.0,68.9842542737598,13.030869570546196,0.0,0.0,10.741825212345486,6.207371577584195,0.0,1.0356793657643228
2024-09-04,0.0,66.39964636207459,16.265576018382276,0.0,0.0,10.340067683602786,5.997766257485576,0.0,0.9969436784547705
2024-09-05,0.0,66.42826290633603,16.262641191533593,0.0,0.0,10.3382020067758,5.974130097223184,0.0,0.9967637981313898
2024-09-09,0.0,66.42841272879619,16.262677870332723,0.0,0.0,10.338225323580884,5.973918031055401,0.0,0.9967660462348008
2024-09-10,0.0,64.82025931298409,18.289859539772305,0.0,0.0,10.08794909862534,5.829296531116134,0.0,0.9726355175021288
2024-09-11,0.0,64.82025931298409,18.298662746657328,0.0,0.0,10.074744288297808,5.829296531116134,0.0,0.9770371209446405
2024-09-12,0.0,65.61448389298455,18.52287116372583,0.0,0.0,10.198187323481447,4.67544913519958,0.0,0.989008484608588
2024-09-13,0.0,65.63286998812232,18.49925616505374,0.0,0.0,10.189445069184487,4.679619176664495,0.0,0.9988096009749557
2024-09-16,0.0,65.68585922532951,18.52254686759569,0.0,0.0,10.096739051793852,4.691048567366397,0.0,1.0038062879145488
2024-09-17,0.0,65.67150127202058,18.518498113933582,0.0,0.0,10.045015827014568,4.730171466443377,0.0,1.0348133205878862
2024-09-19,0.0,65.6950761433879,18.527091430271163,0.0,0.0,9.989251912159943,4.753536331055652,0.0,1.0350441831253572
2024-09-20,0.0,65.61755963770506,18.50397373766502,0.0,0.0,10.097108972464596,4.747604974150168,0.0,1.0337526780151607
2024-09-23,0.0,65.63818135672368,18.53207775465469,0.0,0.0,10.001988825001163,4.793674506756132,0.0,1.034077556864336
2024-09-24,0.0,65.56066035458836,18.515900691889673,0.0,0.0,10.102174324974703,4.78833820353232,0.0,1.0329264250149397
2024-09-26,0.0,65.57416465681709,18.50452321614725,0.0,0.0,10.100825020217963,4.787698645422644,0.0,1.0327884613950495
2024-09-27,0.0,63.19303278349116,19.79138635066234,0.0,0.0,10.793312814717432,5.118187494127939,0.0,1.104080557001128
2024-09-30,0.0,63.21584493695022,19.79703981725071,0.0,0.0,10.763069785856507,5.119649519146218,0.0,1.104395940796345
2024-10-02,0.0,63.24490122917681,19.8109023235397,0.0,0.0,10.720386185878604,5.118906700229161,0.0,1.1049035611757236
2024-10-03,0.0,63.3041123193861,19.81750977612586,0.0,0.0,10.652491840046228,5.120613989112947,0.0,1.1052720753288663
2024-10-04,0.0,63.35717702537076,19.846933968291992,0.0,0.0,10.493728645198157,5.196045043969387,0.0,1.106115317169709
2024-10-07,0.0,63.44126307814499,19.852648894199113,0.0,0.0,10.446543833387121,5.196292818455167,0.0,1.063251375813605
2024-10-08,0.0,63.05306822952508,19.28688853017957,0.0,0.0,10.100805750567032,6.502944666198052,0.0,1.05629282353027
2024-10-09,0.0,64.04262264454044,18.503401464189853,0.0,0.0,9.799453068973815,6.588137778701666,0.0,1.0663850435942195
2024-10-10,0.0,64.12473512167706,18.21800735280597,0.0,0.0,10.06625995380844,6.471636856332933,0.0,1.1193607153756
2024-10-14,0.0,64.14684607679376,18.233167294833326,0.0,0.0,10.0333914320399,6.471945165848099,0.0,1.1146500304849087
2024-10-15,0.0,64.15304707763006,18.232272267288884,0.0,0.0,9.994329780427424,6.468247389361204,0.0,1.1521034852924246
2024-10-16,0.0,64.17443579199069,18.181196409895847,0.0,0.0,10.021476287970012,6.470403911960316,0.0,1.152487598183134
2024-10-17,0.0,64.1757861424615,18.135295165019397,0.0,0.0,10.07006430591557,6.471020325417408,0.0,1.1478340611861246
2024-10-18,0.0,64.20601796487956,18.065505301678485,0.0,0.0,10.0763038855589,6.50362756958605,0.0,1.1485452782970111
2024-10-21,0.0,64.23357194361891,18.03034315650118,0.0,0.0,10.080628126055887,6.506418597926713,0.0,1.1490381758973063
2024-10-22,0.0,64.20601796487956,18.017842481433185,0.0,0.0,10.100135295681548,6.527458979708698,0.0,1.1485452782970111
2024-10-23,0.0,64.23050922260228,17.977034350442196,0.0,0.0,10.113524172408015,6.5299488659407645,0.0,1.1489833886067393
2024-10-24,0.0,64.71955073600367,17.607424305345603,0.0,0.0,10.024491883195727,6.514449839290401,0.0,1.134083236164611
2024-10-25,0.0,64.84850247444481,17.568822146167967,0.0,0.0,10.025944056128644,6.524582960645693,0.0,1.032148362612881
2024-10-28,0.0,64.86735682384155,17.568822146167967,0.0,0.0,10.025944056128644,6.524582960645693,0.0,1.0132940132161448
2024-10-29,0.0,64.8904224116405,17.578507203267403,0.0,0.0,9.943911773647592,6.573577942167158,0.0,1.0135806692773497
2024-10-30,0.0,64.9181229963056,17.58719039345546,0.0,0.0,9.905468407064193,6.575204854064209,0.0,1.0140133491105325
2024-11-04,0.0,64.9229633038159,17.58594611737523,0.0,0.0,9.902409305209947,6.57473966491577,0.0,1.013941608683147
2024-11-05,0.0,64.9545688080871,17.574855046620605,0.0,0.0,9.90147527928362,6.574119515100044,0.0,0.9949813509086192
2024-11-06,0.0,64.96400111791736,17.57013889170548,0.0,0.0,9.90147527928362,6.574119515100044,0.0,0.9902651959934944
2024-11-07,0.0,60.91240782966574,16.471954910395397,6.241443521004482,0.0,9.282604727942655,6.16321822472327,0.0,0.9283707862684617
2024-11-08,0.0,60.98077429181908,16.404322779661005,6.237582498341681,0.0,9.290118350798476,6.15940559305219,0.0,0.9277964863275584
2024-11-11,0.0,61.04417920630188,16.38253086553807,6.230974704268711,0.0,9.280276847460938,6.152880615822372,0.0,0.9091577606080395
2024-11-13,0.0,61.0654174045521,16.346792633529034,6.210688517285393,0.0,9.338054949535763,6.13284867979588,0.0,0.9061978153018272
2024-11-14,0.0,61.06884303115291,16.345354374686885,6.210142075064215,0.0,9.337233348601519,6.13230908624753,0.0,0.9061180842469463
2024-11-15,0.0,57.62935017718907,21.223658565068412,5.862488726861723,0.0,8.768838329783128,5.722566011294983,0.0,0.7930981898026875
2024-11-18,0.0,57.68620124933399,21.12872993809257,5.874198401722016,0.0,8.836287861146792,5.713190062786282,0.0,0.7613924869183455
2024-11-19,0.0,57.83615694156783,21.041779790106716,5.875481985975759,0.0,8.787232508761091,5.71443846474715,0.0,0.7449103088414548
2024-11-20,0.0,56.86294720267865,20.592311404518917,5.762515535503488,0.0,10.447069397644148,5.604568358542153,0.0,0.7305881011126453
2024-11-21,0.0,55.68919384459796,20.185336810840383,5.650868892396072,0.0,12.246173249119314,5.511993980732805,0.0,0.7164332223134645
2024-11-22,0.0,55.67404759299506,20.181297499883335,5.649738090525001,0.0,12.243722653310554,5.534904307248418,0.0,0.7162898560376375
2024-11-25,0.0,55.68205203898453,20.181297499883335,5.649738090525001,0.0,12.243722653310554,5.526899861258937,0.0,0.7162898560376375
2024-11-26,0.0,55.61042158275096,20.36436598921195,5.646122563875998,0.0,12.231887671578491,5.447369370446035,0.0,0.6998328221365601
2024-11-27,0.0,52.305023595941236,25.09778567648909,5.3105257166529345,0.0,11.504843068538491,5.123586107560896,0.0,0.6582358348173513
2024-11-28,0.0,52.23186773803015,25.07515756078633,5.306533157477635,0.0,11.608966490407493,5.119734093313035,0.0,0.6577409599853605
2024-11-29,0.0,54.9791641393639,26.56613849457213,0.04639749534770522,0.0,12.323136929483056,5.388312387286943,0.0,0.6968505539462683
2024-12-02,0.0,54.8599349457527,26.552638466407153,0.046380870793085824,0.0,12.418251226983044,5.426193622658134,0.0,0.6966008674058889
2024-12-03,0.0,54.81192726492807,26.63282274694538,0.046340283102932624,0.0,12.407384071528076,5.40553435835653,0.0,0.6959912751390069
2024-12-04,0.0,54.81911591714864,26.628585918756176,0.04633291115367994,0.0,12.405410268184434,5.404674429967984,0.0,0.6958805547890851
2024-12-05,0.0,54.32293631349807,26.146182662084815,1.1320889101409672,0.0,12.233661033166342,5.478884786725274,0.0,0.6862462943845331
2024-12-06,0.0,54.26374151482357,26.19184786873009,1.1335560310482429,0.0,12.292713188450225,5.431005767567645,0.0,0.6871356293802329
2024-12-09,0.0,49.79502367099129,24.095703082649706,1.0431498680929492,0.0,11.45687000831195,4.997858769108452,7.979061110910339,0.6323334899353114
2024-12-10,0.0,49.76686013922792,24.122672452761957,1.0438477533676882,0.0,11.450069613958954,4.999394268149353,7.9843992405749935,0.6327565319591357
2024-12-11,0.0,49.769543202285796,24.125726066042173,1.0439798907736264,0.0,11.444285507613296,4.998218742088321,7.985409960577236,0.6328366306195522
2024-12-12,0.0,49.74604339963833,24.13208679927667,1.0439421338155515,0.0,11.454721518987341,4.994421338155516,7.9851211573236895,0.6436636528028933
2024-12-13,0.0,49.47005491508165,24.270000363676036,1.0497508819143906,0.0,11.496637815034367,5.022211513983343,8.029552314797977,0.6617921955122377
2024-12-16,0.0,49.47189250127282,24.287300894610517,1.0497127063786458,0.0,11.50712960942614,4.992935849879991,8.029260309840716,0.6617681285911703
2024-12-17,0.0,49.44631529172123,24.292601484068093,1.0499418012512731,0.0,11.524190673650518,4.994025534701004,8.031012658227848,0.6619125563800378
2024-12-18,0.0,49.449992725685604,24.290834363861205,1.0498654251836765,0.0,11.523352367789336,4.9936622535826,8.030428457117916,0.6618644067796611
2024-12-19,0.0,49.40279656702305,24.269117754018474,1.0497127063786458,0.0,11.594408684267947,4.992935849879991,8.029260309840716,0.6617681285911703
2024-12-20,0.0,49.38833902988873,24.269224056432257,1.0495600319976728,0.0,11.61090284342957,4.992209657479456,8.028092502363464,0.661671878408843
2024-12-23,0.0,49.38649867277554,24.270106541580304,1.049598196429221,0.0,11.611325042725719,4.9923911857750625,8.02838442238464,0.6616959383295153
2024-12-27,0.0,49.373840168702735,24.267459278650378,1.0494837114601512,0.0,11.62460187609075,4.995482475276323,8.027508726003491,0.6616237638161722
2024-12-30,7.3128425237006685,45.763293382129206,22.489547465938067,0.9725951725146795,0.0,10.783054686416902,4.626127963165851,7.439387718907832,0.6131510872267929
2025-01-02,7.273056566959207,45.531071100441935,22.685549100850736,0.9673037103595445,0.0,10.721037702911557,4.813253330910243,7.398913285469924,0.6098152020968558
2025-01-03,7.272812845537062,45.55300247092326,22.594311422720025,0.9672712958397667,0.0,10.77429472426309,4.829847127069373,7.398665346566704,0.6097947670807201
2025-01-06,7.280620041553952,45.403980274259574,22.645402812868216,0.9683096391559662,0.0,10.819406830590044,4.835031856011736,7.40660764232638,0.6406409032341324
2025-01-07,7.280131600770765,45.40764300112645,22.64388358260728,0.9682446773922952,0.0,10.818680980385556,4.834707484360282,7.4061107493121945,0.6405979240451716
2025-01-08,7.27866667156309,45.405213373495414,22.63932711464016,0.9680498443884609,0.0,10.816504014002835,4.833734630489942,7.40462047021466,0.6538838812054439
2025-01-09,7.277690379577716,45.40582967501881,22.642997018326884,0.9679199992743535,0.0,10.81505318974406,4.833086278725516,7.403627283969703,0.6537961753629603
2025-01-10,7.27866667156309,45.34820021792776,22.679571695040856,0.9680498443884609,0.0,10.833272589169791,4.833734630489942,7.40462047021466,0.6538838812054439
2025-01-13,7.271594483399737,45.32089072085891,22.694390510006315,0.9671092558219081,0.0,10.839498913103549,4.855841669087511,7.397425901263153,0.6532485464589118
2025-01-14,7.255328374358988,45.33397988073553,22.69591134325969,0.9671740653137186,0.0,10.82347190225313,4.872920481521673,7.397921629548744,0.6532923230085282
2025-01-15,5.053104330269046,34.071466832098665,17.05620305885665,25.899894296189352,0.0,8.22216954576059,3.6483805992695295,5.557970580983542,0.49081075657262385
2025-01-16,5.027298294716926,34.06717892098777,17.056573537171374,25.89663478156173,0.0,8.22113478161836,3.670574538614136,5.5572711076111245,0.5033340377185777
2025-01-17,4.965480502669986,34.09206383986451,17.06903278569829,25.915551395033425,0.0,8.219583496045704,3.6732557688338807,5.561330505690715,0.5037017061634927
2025-01-20,4.891462078088031,34.11538353283307,17.05550232652253,25.93711084108159,0.0,8.226421462339385,3.7015210330112707,5.565957040668335,0.5066416854557877
2025-01-21,4.889070547322404,34.121328609480166,17.055953796124776,25.93779741230598,0.0,8.226513170220324,3.6965769930112162,5.566104374963343,0.5066550965717922
2025-01-22,4.890180085019958,34.126550604846415,17.097648259586467,25.89829530784234,0.0,8.210729035128033,3.6948943203980464,5.567367560383305,0.5143348267954342
2025-01-23,4.907336195049677,34.12310883495092,17.095923908017948,25.895683383356705,0.0,8.219986271618012,3.676872378629829,5.566806073865422,0.5142829545114883
2025-01-24,4.904244891847013,34.096574011154054,17.15318757416777,25.87937078405713,0.0,8.214808213935124,3.6745561877457997,5.563299347454033,0.5139589896390673
2025-01-27,4.23528152457186,31.681148096937743,16.515762078416042,29.93249310650492,0.0,8.047165901182575,3.549530129337888,5.312084347936489,0.7265348151124766
2025-02-03,2.7707869291681004,41.49805711549575,21.780194229324586,7.717912147163009,0.0,10.597375211204922,4.66464125366505,6.980914906885184,3.9901182070933996
2025-02-04,2.770721225473121,41.499444372585245,21.748060410249597,7.7177291322439405,0.0,10.63822646423008,4.66453064098571,6.9807493683882,3.9805383858441052
2025-02-05,2.770721225473121,41.499444372585245,21.748060410249597,7.7177291322439405,0.0,10.647711667771008,4.642398499390212,6.9807493683882,3.993185323898676
2025-02-06,2.7715098755316743,41.511256654143374,21.760575984048177,7.719925884293943,0.0,10.61595342249074,4.6437198982428685,6.982736348654389,3.9943219325948345
2025-02-07,2.7715098755316743,41.511256654143374,21.760575984048177,7.719925884293943,0.0,10.60014025018779,4.659533070545819,6.982736348654389,3.9943219325948345
2025-02-10,2.7708964422514253,41.50206874304789,21.75575959799671,7.718217191317492,0.0,10.676842425217641,4.658501750873777,6.981190821827554,3.936523027467503
2025-02-11,2.7709840589511994,41.40219595070502,21.756447522607676,7.718461244003162,0.0,10.67718003065213,4.664973123181573,6.981411569485596,4.028346500413642
2025-02-12,2.7751083033239787,41.37514891994033,21.791995866516686,7.729949155761178,0.0,10.693071605169248,4.694083505495831,6.991802479994987,3.9488401637977635
