date,BOCI SECURITIES LTD,CHINA SECURITIES (INTERNATIONAL),THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CMBC SECURITIES CO LTD,HANG SENG SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-05-09,72.57124495397909,0.0,8.429602215421117,4.8434323146197755,4.9488477375605635,5.758306266061195,0.0,2.0801459032586966,1.3684206090995679
2024-05-10,72.58947084932471,0.0,8.430321500475667,4.843845597285743,4.949270015163219,5.733855445547613,0.0,2.082511308396075,1.3707252838069743
2024-05-13,72.59185321537261,0.0,8.427316209342916,4.844004570937944,4.949432448815208,5.736231610351026,0.0,2.082579655832383,1.3685822893479125
2024-05-14,72.57843459373446,0.0,8.425758417901735,4.853937660824359,4.948517545029005,5.742827785451093,0.0,2.082194690478901,1.368329306580453
2024-05-16,72.57740259754691,0.0,8.424435461496962,4.853868642455631,4.948447181824438,5.745589937352672,0.0,2.0819463290819273,1.368309850241451
2024-05-17,72.62075793033323,0.0,8.340723012688752,4.8845802799702565,4.95297073167615,5.74865263803594,0.0,2.0838495095468583,1.368465897748815
2024-05-20,72.61590855748187,0.0,8.340166046927294,4.891807531262727,4.952639988752443,5.746298302815815,0.0,2.083710357002518,1.3694692157573287
2024-05-21,72.5896854702885,0.0,8.337154242684939,4.900984042631539,4.950851489333481,5.773769413127802,0.0,2.080769278060012,1.3667860638737275
2024-05-22,72.59151252597829,0.0,8.335065988932076,4.900888532230093,4.950976100444885,5.7739147367807355,0.0,2.0808216502575765,1.3668204653763454
2024-05-23,72.5907181426384,0.0,8.333880456787144,4.903023540558018,4.950921920930041,5.773851551684939,0.0,2.080798879412959,1.3668055079885109
2024-05-24,72.58674648671744,0.0,8.333424485190397,4.902755281433799,4.950651041141764,5.77900694689203,0.0,2.0806850326650395,1.3667307259595207
2024-05-27,72.58198107324986,0.0,8.332877385131571,4.902433409230163,4.950326024519767,5.783004300233831,0.0,2.0805484330107444,1.3688293746240725
2024-05-29,72.52857185798979,0.0,8.406890637834199,4.8988259695133065,4.9466833431773525,5.774375363306568,0.0,2.079017468197239,1.3656353599815465
2024-05-30,72.53103028803733,0.0,8.407175597981915,4.895602418052093,4.946851016063429,5.774571091659343,0.0,2.079087938618512,1.3656816495873798
2024-05-31,30.1490438980365,0.0,3.494618856997858,2.031778297359724,2.0562623727811737,2.400321581582226,0.0,0.8642165054096312,0.5676742194429261
2024-06-03,72.51675785810218,0.0,8.435037792377486,4.884800232613013,4.945877590148398,5.773434789569274,0.0,2.0786788221780714,1.3654129150115708
2024-06-04,72.51747134619463,0.0,8.437416537084536,4.884848293873649,4.945926252345544,5.770211947097056,0.0,2.078699274176085,1.365426349228501
2024-06-06,72.4953597419077,0.0,8.434843849258987,4.883249546199197,4.944418169367828,5.799053232553321,0.0,2.0780654493207935,1.3650100113921615
2024-06-07,72.50803858239723,0.0,8.436319033879073,4.884103586268621,4.945282907324935,5.782578263916998,0.0,2.0784288858283513,1.3652487403847848
2024-06-11,72.50803858239723,0.0,8.436319033879073,4.897220467681445,4.945282907324935,5.769461382504173,0.0,2.0784288858283513,1.3652487403847848
2024-06-13,72.51596511002127,0.0,8.437241286324108,4.897755828368026,4.94582352216351,5.7591601665013314,0.0,2.0786560982078366,1.3653979884139127
2024-06-14,72.51954510325075,0.0,8.437149052005905,4.8977022870321525,4.945769455360743,5.755817665473419,0.0,2.0786333747344297,1.365383062142604
2024-06-17,72.52216133824979,0.0,8.436360212476748,4.897878977883149,4.945947880296089,5.753510906935627,0.0,2.0787083640821624,1.3654323200764367
2024-06-18,72.52057571874687,0.0,8.436175760482495,4.897771890997059,4.945839742434852,5.753385112572416,0.0,2.0786629153467393,1.3675888594195658
2024-06-20,72.51581927622534,0.0,8.435622452890703,4.897450658433029,4.945515357221105,5.753007762484928,0.0,2.0785265810639446,1.3740579116809444
2024-06-24,72.5149179374554,0.0,8.435899097613788,4.897611269447662,4.945677544508901,5.761941716774128,0.0,2.078594745969813,1.3653576882303207
2024-06-25,72.51650338125707,0.0,8.436083537509969,4.89771834931,4.9457856752774525,5.75988132493149,0.0,2.078640191724286,1.3653875399897304
2024-06-27,72.50540673029599,0.0,8.43479262757734,4.896968888587352,4.94502885917618,5.77430217611306,0.0,2.0783221131682916,1.3651786050817933
2024-07-03,72.44206238846685,0.0,8.436160070852308,4.901427151242004,4.940708635174461,5.808571703359286,0.0,2.0765063872479157,1.3945636636571743
2024-07-04,72.43810704187543,0.0,8.435699455349647,4.901159532643962,4.940438871801982,5.8082545545436615,0.0,2.078577015226332,1.3977635285589798
2024-07-05,72.43494307557468,0.0,8.435330999161462,4.905313279045783,4.9402230823130004,5.787253714286229,0.0,2.078486226718759,1.41844962290009
2024-07-08,72.4270343689089,0.0,8.434409999493782,4.915696057727125,4.939683691052892,5.7866218411862675,0.0,2.078259290143979,1.4182947514870488
2024-07-09,72.42624359322639,0.0,8.434317910588279,4.922193330474822,4.939629758405004,5.781099541887717,0.0,2.0782365992120235,1.4182792662057602
2024-07-10,72.42379530962691,0.0,8.43339713212052,4.920564267584845,4.939090496692504,5.7859269401244635,0.0,2.078009717141447,1.4192161367093088
2024-07-15,72.43644798357943,0.0,8.42176772884756,4.91596442903383,4.939953371958975,5.789121551377627,0.0,2.078372752236594,1.4183721829659848
2024-07-16,72.52139327743893,0.0,8.431974390376837,4.938773454148485,4.76056910504943,5.797572381713991,0.0,2.0740633933349697,1.4756539979373462
2024-07-18,72.83135547703935,0.0,8.471842072460758,4.988543919405259,4.702603417533484,5.39866050204422,0.0,2.1044707291906666,1.5025238823262632
2024-07-19,73.27310699481534,0.0,8.629614924914256,5.038531489230859,4.534670614580828,4.733554003345663,0.0,2.1162465764379164,1.6742753966751325
2024-07-22,73.67135716170857,0.0,8.675924519813739,5.051243951338212,4.468489571483238,4.256914679617981,0.0,2.1362234431700053,1.7398466728682536
2024-07-23,73.75280886336374,0.0,8.683425475027317,5.055167172771234,4.321968548596926,4.3027692948549054,0.0,2.141399903437043,1.7424607419488405
2024-07-24,73.75824784894321,0.0,8.684196525805486,5.0556160498409515,4.30570312844673,4.300931469921984,0.0,2.1526895120845855,1.7426154649570442
2024-07-25,73.75824784894321,0.0,8.680866687337415,5.060055834465046,4.301263343822635,4.300931469921984,0.0,2.1549094043966326,1.7437254111130678
2024-07-29,73.74544916117053,0.0,8.684028588572197,5.090710545738581,4.284257504346154,4.29724390325252,0.0,2.154730031822926,1.7435802650970955
2024-07-30,73.73562886933111,0.0,8.682872182366097,5.103349114373182,4.2814675804660345,4.296671661985905,0.0,2.1544430978088496,1.7455674936688277
2024-07-31,30.19994823156541,0.0,3.55670396378401,2.0901819300245887,1.7535633894753382,1.759336031798112,0.0,0.8819421215491622,0.7149331842944137
2024-08-01,73.78154645464396,0.0,8.68494566194451,5.103915498924063,4.237549585001371,4.292709202602375,0.0,2.1535723750495657,1.7457612218341516
2024-08-02,73.81792127868303,0.0,8.68922740155858,5.106431765349812,4.191892546701793,4.293715162304967,0.0,2.154189950942732,1.7466218944590808
2024-08-05,73.9155894785819,0.0,8.69850039315521,5.108740683363587,3.9906355753593905,4.36610688496444,0.0,2.175941523264069,1.7444854613114018
2024-08-06,73.93367409827883,0.0,8.700628619049821,5.1099906176878696,3.964921128786221,4.357166065127529,0.0,2.1875950763108527,1.7460243947588823
2024-08-07,73.93202967627413,0.0,8.704883471789396,5.1098769620212465,3.9648329415882957,4.354844968248218,0.0,2.1875464201399706,1.745985559938748
2024-08-08,73.96904687339229,0.0,8.664735958631086,5.161392017311972,3.9668181028665943,4.302505578591085,0.0,2.1886417077628595,1.7468597614441133
2024-08-09,74.04566666824529,0.0,8.673711203272836,5.160055560188725,3.8751400990341995,4.306962268364982,0.0,2.190908781434128,1.7475554194598353
2024-08-13,74.04583161304366,0.0,8.673730524910548,5.159844293868665,3.8751487313314166,4.306971862593178,0.0,2.1909136619223926,1.7475593123301312
2024-08-15,74.02521920686581,0.0,8.671315987147086,5.180677818919617,3.874069992151779,4.311340387641546,0.0,2.1903037693556353,1.7470728379185279
2024-08-16,74.01615338326751,0.0,8.670254016349201,5.1800433444563305,3.8735955371547846,4.31081238040502,0.0,2.1900355241844296,1.7591058141827314
2024-08-19,74.01928496217413,0.0,8.670620849578862,5.179371784800274,3.873759426650826,4.310994768282582,0.0,2.1901281832694917,1.7558400252438358
2024-08-20,74.022169545612,0.0,8.67040202545031,5.179573628550544,3.873910389771993,4.311162770771605,0.0,2.1879866368886565,1.7547950029548922
2024-08-21,74.02134535597405,0.0,8.670305486054744,5.179515957302323,3.8738672562510326,4.3111147687243125,0.0,2.19241601988679,1.7514351558067587
2024-08-22,74.01804878095054,0.0,8.669919349969618,5.1792852851515185,3.8736947317720474,4.315376317708097,0.0,2.192318379620222,1.7513571548279576
2024-08-23,74.0131044689329,0.0,8.673793459318151,5.185619188935906,3.873435973864612,4.315088056029497,0.0,2.192171935525986,1.7467869173929569
2024-08-26,74.01269247274763,0.0,8.67374517638444,5.182807057902571,3.873414412266075,4.317290648063067,0.0,2.1921597327345834,1.7478904999016263
2024-08-29,74.00033471968591,0.0,8.69010686091605,5.181941694845935,3.8727676759129803,4.316569798571689,0.0,2.191793712154276,1.7464855379131599
2024-08-30,74.0061011575299,0.0,8.690784033002648,5.170100219034145,3.873069459332906,4.321358992657469,0.0,2.1919645065467055,1.7466216318962204
2024-09-02,74.0062659261022,0.0,8.690803382327296,5.169889087965855,3.873078082407426,4.3213686138122185,0.0,2.1919693867776133,1.746625520607396
2024-09-03,74.00297069405083,0.0,8.690416412203898,5.169658891454633,3.8729056282121643,4.325628838116601,0.0,2.191871786288134,1.746547749673743
2024-09-09,74.01615338326751,0.0,8.674150769735048,5.170579800519271,3.8735955371547846,4.326399393948412,0.0,2.192262240404914,1.746858874970067
2024-09-10,74.01714227429528,0.0,8.674043985919644,5.170648881925686,3.8736472902343055,4.326457196702915,0.0,2.191178157086338,1.7468822138358315
2024-09-13,74.01549413726205,0.0,8.67385084129555,5.170533747273817,3.873561035870026,4.326360859636804,0.0,2.191129366201468,1.7490700124602812
2024-09-16,74.01467009626938,0.0,8.673754272209026,5.170476181870635,3.8735179101283364,4.3296527001080705,0.0,2.191104971573843,1.746823867840699
2024-09-19,74.00560685621512,0.0,8.671022354955575,5.17151284622613,3.88417558502339,4.329122525728834,0.0,2.190836666515999,1.7477231653349543
2024-09-20,74.00568923930904,0.0,8.671032007543795,5.17151860315789,3.8841799088904,4.329127344911092,0.0,2.190727785286168,1.7477251109016188
2024-09-24,73.9757139058978,0.0,8.682430732180789,5.1694239264382285,3.8826066570364546,4.32737387113256,0.0,2.1898404508602316,1.772610456453936
2024-09-25,73.9883104691604,0.0,8.68390917398576,5.168857353373109,3.8832677861800198,4.337014249464835,0.0,2.19021333626164,1.7484276315742322
2024-09-26,73.96493202105135,0.0,8.676603667459998,5.166667830433331,3.882040771076456,4.374584429048575,0.0,2.1895212838481592,1.7456499970821278
2024-09-27,73.9656298848104,0.0,8.676816049261173,5.1665717747116355,3.8821357938345304,4.374691508057372,0.0,2.1884622630476915,1.745692726277192
2024-09-30,30.21494682983732,0.0,3.5444778336775133,2.1105436634361525,1.5858517906166996,1.7661535764671623,0.0,0.8939864504644843,0.7131151723826669
2024-10-02,74.00185753423585,0.0,8.681065869758227,5.169102311547152,3.8840372263617744,4.327855157746523,0.0,2.1895341506767156,1.746547749673743
2024-10-03,74.04183142404904,0.0,8.68464139594078,5.17189452694714,3.8861352828334654,4.277846180777925,0.0,2.1901599998478156,1.7474911896038363
2024-10-04,74.31756809478811,0.0,8.727506252653408,5.273483630357332,3.899978810960948,3.832127965752854,0.0,2.195468194440395,1.7538670510469565
2024-10-07,52.76049836480047,29.159487490964597,6.241608766874882,3.6860357068232377,2.767225477324742,2.535864044062066,0.0,1.5865833220982135,1.2626968270517898
2024-10-08,53.10588265710312,29.274678181654185,6.33562179609651,3.791612222106639,2.778157034819558,1.8329681150529322,0.0,1.5918953678201322,1.2891846253469186
2024-10-09,53.11704912896372,29.27073915732737,6.321234297724243,3.8372007152749203,2.781764109591401,1.7451419713150067,0.0,1.6505982972769258,1.2762723225264077
2024-10-10,53.129340600922205,29.2620581871821,6.358567213322844,3.8232956856426954,2.782074213025226,1.718263466716663,0.0,1.6475972369495402,1.2788033962387342
2024-10-14,53.1365334405877,29.269205284713802,6.361817180613986,3.838148027720483,2.782450860157027,1.689826630017475,0.0,1.6478202945411584,1.274198281648371
2024-10-15,53.14318469353493,29.26047384674219,6.360611609407024,3.837261449933348,2.781923582722521,1.6847290679773788,0.0,1.6634324910670268,1.26838325861558
2024-10-16,53.14318469353493,29.26047384674219,6.3622040554316515,3.837261449933348,2.781923582722521,1.6831366219527515,0.0,1.6634324910670268,1.26838325861558
2024-10-17,53.15926881413101,29.26932971401404,6.364129616684229,3.830458181411875,2.7827655494704984,1.6637344340291575,0.0,1.6639359394196997,1.2663777508394893
2024-10-18,53.16053902778851,29.27002908974245,6.360299269193851,3.829753225234158,2.7828320422362074,1.6693495692936002,0.0,1.6639756983216298,1.2632220781895949
2024-10-21,53.16985578305853,29.275158866504736,6.393278860586977,3.7714743427237685,2.78331975296242,1.679201605824219,0.0,1.664267321669324,1.2634434666700243
2024-10-22,53.16980528028713,29.274692448863966,6.39158378175422,3.771414254846084,2.783275408559761,1.6815646822187835,0.0,1.6642408062320782,1.2634233372379806
2024-10-23,53.16980528028713,29.274692448863966,6.39158378175422,3.7730074746912763,2.783275408559761,1.6783782425283975,0.0,1.6658340260772713,1.2634233372379806
2024-10-24,53.15710163790076,29.267697967280277,6.390056666990157,3.7832558798555427,2.7826104120402753,1.6915163675957392,0.0,1.6646395956288473,1.2631214727083995
2024-10-25,53.15154055021324,29.26375921421254,6.389196713626956,3.782348585188313,2.782235937241848,1.7035519398887842,0.0,1.664415573762786,1.2629514858655286
2024-10-28,53.15132892489848,29.263642699202997,6.389171274745005,3.7819353709717847,2.7822248596409005,1.7043414663597354,0.0,1.6644089468152687,1.2629464573658287
2024-10-29,53.16153118237733,29.269259778279388,6.368813536658233,3.7826613034969627,2.782758900368692,1.7070579964850503,0.0,1.6647284257251846,1.2631888766091603
2024-10-30,53.16165820611373,29.26932971401404,6.368828754250236,3.782431402559283,2.7827655494704984,1.7070620753157413,0.0,1.6647324034139384,1.2631918948625347
2024-10-31,30.336753627924352,16.702572386773564,3.6343785227133907,2.1557212594430593,1.5879879546130016,0.9709551662691291,0.0,0.9499812173462846,0.7208417230075906
2024-11-01,53.158271114198655,29.26746487545596,6.368422976682156,3.7774119327861815,2.792145209951249,1.7085461396655992,0.0,1.6646263382185582,1.2631114130416388
2024-11-04,53.15657773008745,29.266532545285017,6.368220107287495,3.7772916013831024,2.792056264727193,1.7116772645638552,0.0,1.6645733106890104,1.2630711759768756
2024-11-05,53.157085733992545,29.26681223809927,6.368280966748754,3.7771684209010816,2.792082947699391,1.7116936226284973,0.0,1.6645892185931352,1.2622868513373269
2024-11-06,53.153699224686235,29.26494772030937,6.374246017004868,3.7769277866407145,2.7919050708508806,1.7115845747696363,0.0,1.6644831716418753,1.2622064340964219
2024-11-07,53.20791774709366,29.2939211713641,6.380556771657485,3.7964503306188724,2.7946691668503965,1.5889263370181872,0.0,1.6725081408778992,1.2650503345194042
2024-11-08,53.20306034131201,29.293967873750816,6.385349750601904,3.7964563831814653,2.7946736223044617,1.588928870193989,0.0,1.6725108073055692,1.2650523513497764
2024-11-11,53.17052571077583,29.276931389092546,6.381636224543138,3.787078441481552,2.7930483247518576,1.6350083772887312,0.0,1.691454896856786,1.2643166352095605
2024-11-12,53.16993268568104,29.276604855646056,6.3815650484474284,3.7865582060054677,2.7930171731368345,1.6365834655273033,0.0,1.6914360316079076,1.264302533947961
2024-11-13,53.160192024017114,29.27124142018238,6.380395954132586,3.7858645135275495,2.7925054960680313,1.6450453217532734,0.0,1.7006843549307284,1.2640709153883356
2024-11-14,53.14702662962695,29.263992247015135,6.409075928959697,3.7722654565704965,2.7918139177498826,1.6438415990829747,0.0,1.7082263592563485,1.2637578617385161
2024-11-15,53.14829631917915,29.264691367691643,6.409229042638152,3.7723555764952046,2.7918806145566064,1.6414918573450887,0.0,1.7082671690118265,1.2637880530823282
2024-11-18,53.155577043762825,29.26870030443337,6.394257742971619,3.772633413129292,2.7922630711024006,1.6361415953760041,0.0,1.7164656512560605,1.2639611779684274
2024-11-20,53.155577043762825,29.26870030443337,6.393461296104595,3.7718369662622666,2.7922630711024006,1.6377344891100538,0.0,1.7164656512560605,1.2639611779684274
2024-11-21,53.15851981487032,29.27382961540764,6.3826329472623495,3.772497976985085,2.7927524124624425,1.6388180869138866,0.0,1.716766460175157,1.2641826859231284
2024-11-22,53.16563478689127,29.277747754576772,6.374723603475098,3.76997547120686,2.7931262068296547,1.637444047469465,0.0,1.7169962398111065,1.2643518897397708
2024-11-25,53.167456187060914,29.278750780214303,6.366974791412596,3.7698656105966255,2.7932218964714197,1.6406870260490858,0.0,1.7170550623428977,1.2659886458521592
2024-11-26,53.17381088569256,29.282250244940712,6.342237688497662,3.770316193745702,2.7935557488810767,1.6416799403791986,0.0,1.7331966004169173,1.2629526974461642
2024-11-27,53.172539824444584,29.281550285074758,6.327743746677449,3.7702260684993325,2.793488972014847,1.6599670181372834,0.0,1.731561577195571,1.2629225079561688
2024-11-28,53.174234586279354,29.28248357233261,6.324758142352394,3.7703462364520095,2.7935780085459436,1.6600199260622874,0.0,1.7316167670451674,1.2629627609302378
2024-11-29,53.173090610191174,29.281853596908046,6.312670001389262,3.7692292760185953,2.793517908264913,1.667155455940154,0.0,1.7395475613965539,1.262935589891294
2024-12-02,53.176056575747374,29.28348692249047,6.298678832416788,3.7694395215408663,2.79367372914727,1.676013790521459,0.0,1.7396445923964685,1.2630060357393034
2024-12-04,53.18326101268245,29.289048243419558,6.285983922290783,3.7699502154708457,2.794052223670837,1.6746469470469076,0.0,1.7398802841826302,1.2631771512359957
2024-12-06,53.18235212050549,29.289118269940023,6.2859989513070245,3.7699592289592228,2.794058903906862,1.6754479100209076,0.0,1.7398844440228993,1.2631801713375672
2024-12-09,53.18319981720527,29.28958512196719,6.2845052029817925,3.770019319983205,2.794103439630037,1.6754746157156983,0.0,1.7399121767997017,1.263200305717108
2024-12-10,53.18404754092909,29.290051988877302,6.266274732427634,3.7700794129228514,2.794147976772983,1.6794862447878387,0.0,1.752691662543773,1.2632204407385204
2024-12-12,53.190406330379666,29.293553965169167,6.259850222425674,3.772124330629725,2.794482050607141,1.6812812070588705,0.0,1.744930419867887,1.2633714738618669
2024-12-13,53.18150445082846,29.2886514327951,6.277929295263219,3.770696086246776,2.794014369603391,1.6794059371572478,0.0,1.7446383905059304,1.263160037599867
2024-12-16,53.182097816765065,29.28897821723394,6.276883603065587,3.7707381573133603,2.7940455434667553,1.6794246749174353,0.0,1.7446578560889987,1.2631741311488653
2024-12-17,53.18663326520745,29.2914760248814,6.275027835279951,3.7657196756774023,2.794283823828537,1.673988735979606,0.0,1.7448066431072013,1.26806399603845
2024-12-18,53.18663326520745,29.2914760248814,6.275027835279951,3.751532661768235,2.794283823828537,1.6865817033821247,0.0,1.7448066431072013,1.269658042545098
2024-12-19,53.182394504698685,29.28914161218792,6.2753247005624235,3.7512336797210963,2.7940611306593026,1.695213846683172,0.0,1.7446675890434225,1.2679629364439802
2024-12-20,53.1836236756891,29.28981855356183,6.275549435981828,3.751320379608537,2.7941257080240347,1.6944560489334002,0.0,1.7447079124400715,1.2663982857612
2024-12-30,53.181453741866605,29.288184610531705,6.2831686891433245,3.751111110856092,2.7939698367195547,1.694361523095149,0.0,1.7414228485088228,1.2663276392787508
2025-01-02,53.1793347216842,29.28861142385483,6.282918335677502,3.7509616474700613,2.7938585107204243,1.6950909130357188,0.0,1.7413534613465242,1.2678709862107291
2025-01-03,53.191627389888055,29.295381632325267,6.2500959592086,3.751828700945232,2.794504325036465,1.7058448616660098,0.0,1.7417559838759613,1.2689611470544089
2025-01-06,53.1723007854841,29.28473747121471,6.286868084432558,3.7501467958176318,2.793488972014847,1.7044282647896207,0.0,1.7411231356154282,1.2669064906311094
2025-01-07,53.17102979071513,29.284037468627144,6.286717807383596,3.7524474873079283,2.793422198340995,1.7043875232874355,0.0,1.7410815169838323,1.266876207353941
2025-01-09,53.17115688745773,29.284107467379982,6.28649380094716,3.752456456926427,2.7934288755647296,1.7043915973500068,0.0,1.7410856787574578,1.2668792356165093
2025-01-10,53.17539379325914,29.286440950645737,6.286994735732389,3.75275546874905,2.79365146795695,1.7045274105816424,0.0,1.7364433586252486,1.2637928144498483
2025-01-13,53.17369894991359,29.285507512714787,6.28679435223861,3.7558231282487515,2.7935624267432893,1.7044730826917474,0.0,1.7363880134879335,1.2637525339612816
2025-01-14,53.17382605941692,29.285577518495614,6.2868093805575604,3.7555930605694026,2.7935691046374287,1.7044771571633612,0.0,1.7363921642508544,1.263755554908857
2025-01-15,53.17043668061682,29.28371081220521,6.292782798780667,3.7553536734790867,2.7933910383856357,1.7043685112529596,0.0,1.736281484030409,1.2636750012492137
2025-01-16,53.16908105007836,29.282964196319867,6.292781707992775,3.7552579271877202,2.793319818240873,1.7067153016268555,0.0,1.7362372158928867,1.2636427826606647
