date,GET NICE SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BOOM SECURITIES (H.K.) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HAITONG INTERNATIONAL SECURITIES CO LTD,DAIWA CAPITAL MARKETS HONG KONG LTD,ICBC (ASIA) SECURITIES LTD
2024-04-24,2.1944544844322817,24.500438890896888,25.881654360510147,9.549749574017659,12.13404244333144,7.887127588165437,0.0,6.880260236484742,5.808850105850158,5.163422316311251
2024-04-26,2.1978590267363085,24.538449604385377,25.92180793297823,9.409422350933443,12.152867559600764,7.899363913740498,0.0,6.890934477943839,5.817862129596111,5.171433004085432
2024-05-07,2.1865514225446314,24.926686217008797,25.788444718835212,9.36101250192931,12.090343159952667,7.858723053969234,0.0,6.855481813036992,5.787930236147554,5.144826876575603
2024-05-14,2.1893674016072535,24.830002060581084,25.821656707191426,9.373068205233876,12.105913867710695,7.868844014011951,0.0,6.864310735627447,5.795384298372141,5.151452709664126
2024-05-20,2.1893674016072535,24.958788378322687,25.821656707191426,9.373068205233876,12.105913867710695,7.868844014011951,0.0,6.864310735627447,5.795384298372141,5.022666391922522
2024-05-21,2.0016955538809342,22.937076111529766,23.608232856066316,8.569611906556142,11.068198944988698,7.194329314242652,8.45422004521477,6.275904295403165,5.298605877920121,4.592125094197438
2024-05-22,2.0016955538809342,23.172569706103992,23.608232856066316,8.569611906556142,11.068198944988698,7.194329314242652,8.218726450640542,6.275904295403165,5.298605877920121,4.592125094197438
2024-05-23,3.6480030125444234,21.982160088493494,23.594342065005062,8.3880533785215,11.061686554166961,7.1900962602085245,7.978535620984255,6.272211631245734,5.295488244016099,4.589423144813952
2024-05-29,3.6480030125444234,22.217515121560876,23.358987031937676,8.3880533785215,11.061686554166961,7.1900962602085245,7.978535620984255,6.272211631245734,5.295488244016099,4.589423144813952
2024-05-31,3.6609272774510497,22.29622806395994,23.087460733602587,8.417770849571317,11.100876260658023,7.215569569427714,8.00680223907036,6.294433028649708,5.314249273719266,4.6056827038900305
2024-06-13,3.663090230183864,22.309401143829465,23.101101290353075,8.422744245403413,11.107434891525264,7.219832679491421,7.952450725528195,6.298151911896772,5.317389043815286,4.608403837973247
2024-06-14,3.6665562757250316,22.448786488148745,23.12295973884657,8.217817097979847,11.117944836069451,7.226664143445144,7.959975398590149,6.304111274069168,5.322420400246014,4.612764346879879
2024-06-24,3.6752501541233933,22.857684829515815,22.585004979371178,8.237302603499787,11.144306918954806,7.243799497320625,7.978849528145303,6.319059135960544,5.335040546308152,4.6237018068003986
2024-06-25,3.6458578350660957,23.49814178858729,22.38086277461542,8.171425883238463,11.055181822458485,7.185868184598015,7.915039751611235,6.268523309968481,5.292374276708848,4.586724373147669
2024-06-27,3.680486299092938,22.77152490858147,22.593436861851167,8.249038324547657,11.160184261765684,7.254119770147695,7.990217029966281,6.328061927150117,5.342641401909104,4.63028921498789
2024-06-28,3.684861163940662,22.679726131608977,22.62029288702929,8.258843666793457,11.173449980981362,7.262742487637885,7.999714720426017,6.335583872194752,5.348992012171928,4.635793077215671
2024-07-02,3.690564061049072,22.821971951713135,22.393390318817115,8.271625514893213,11.190742636729446,7.27398271387414,8.012095526083954,6.34538917593276,5.357270411200267,4.642967689706897
2024-07-03,3.6984895845761057,22.87098236655611,22.441480350282756,8.313250137202033,11.214774869359804,7.1702975494523855,7.909995466367606,6.359015963158271,5.368775203416927,4.652938509628004
2024-07-04,3.698048384787899,22.987545927375102,22.43880326382593,8.312258433936154,11.213437037743953,7.062079496111084,7.909051868110893,6.358257384167581,5.368134752111466,4.652383451829937
2024-07-05,3.702465125167208,23.492738390980318,22.34616854576725,8.322186126504873,11.226829734377986,7.070514045480604,7.440760557997325,6.365851328110071,5.37454614943627,4.6579399961781
2024-07-17,3.7042347767899817,23.981932893604817,22.35684924959373,8.326163846668578,11.232195774782525,7.07389350922474,6.9185546314883855,6.368893987190518,5.377114998566103,4.660166332090622
2024-08-02,3.695403395002861,23.924756818615297,22.541960709517454,8.306313179477398,11.205416746137708,7.057028418844173,6.902059889376311,6.353709708182338,5.3642952508106045,4.649055884035858
2024-08-05,1.6688918558077435,25.951268357810413,22.541960709517454,8.306313179477398,11.205416746137708,7.057028418844173,6.902059889376311,6.353709708182338,5.3642952508106045,4.649055884035858
2024-08-07,1.6663096003237403,26.387202742269512,22.20952653002928,8.293460925039872,11.164274322169058,7.046109167083244,6.891380418481755,6.343878692661097,5.3559951438977365,4.641862458044705
2024-08-12,1.6770885742351278,26.53393708522006,21.730276240446585,8.347109418050264,11.236493447375356,7.091688828194255,6.935959174872422,6.384915786195165,5.390641845755768,4.671889599655
2024-08-27,1.649426235302434,27.74570560098023,21.37185136313297,8.209430005419543,11.051155776526308,6.9747166521360064,6.82155564457221,6.279601310115695,5.301727184900681,4.594830226913923
2024-08-30,1.6645265610881248,27.40524088077234,21.484282113473157,8.284586484044324,11.152327959290437,7.038569458315499,6.884006277643031,6.3370904075712176,5.350263946354686,4.399105911447187
2024-09-02,1.6825305259109702,26.740217286799346,21.71666185943659,8.254014037111816,11.2729545236035,7.114700509566388,6.9584655321603694,6.405634073646765,5.4081338332852615,4.446687818478992
2024-09-03,1.698864187942918,26.75711096010096,21.927482768663236,7.606057664304436,11.382390059217553,7.1837685661586255,7.026016891563926,6.467818658382682,5.4606348898165225,4.4898553538491415
2024-09-04,1.7050713694158912,26.48950163199688,22.007599746675112,7.633848102499148,11.423978175086472,7.210016076387197,7.051688020655722,6.491450284990501,5.480586544551079,4.506260047741999
2024-09-09,1.7071505219003025,26.39986342795825,22.03443566481319,7.64315676519364,11.437908496732026,7.2188079211784215,7.060286801287679,6.499365915520437,5.487269534679543,4.511754950736513
2024-09-13,75.69984143157743,6.526628039479316,5.4473980911497115,1.8895567922150742,2.8277030489753345,1.7846484061763306,1.7454584918515124,1.6067864873175408,1.3565739573975486,1.1154052538602066
2024-09-24,75.58591045638707,6.96831598528677,5.138192391742772,1.8867129415022665,2.8234472545136025,1.7819624463454717,1.7428315142466695,1.6043682160509065,1.3545322649585512,1.11372652896592
2024-09-25,75.56771331756435,6.990713155059615,5.136955383420905,1.8862587195830247,2.822767515904399,1.7815334428735654,1.7424119314591118,1.6039819679925849,1.35420616434646,1.1134584017959783
2024-09-26,75.54497921166794,7.018694456645347,5.135409960348738,1.8856912496465081,2.821918302757538,1.780997478925866,1.7418877369899939,1.6034994193707544,1.353798759318648,1.1131234243286663
2024-09-27,75.56771331756435,7.020806625378426,5.136955383420905,1.8862587195830247,2.822767515904399,1.751439972554755,1.7424119314591118,1.6039819679925849,1.35420616434646,1.1134584017959783
2024-09-30,74.80235211410256,7.962513926207484,5.084927524143724,1.8671544066393007,2.794178100554665,1.7337011242247495,1.7247645204916322,1.5877365965838344,1.3404905599675898,1.1021811270844628
2024-10-03,74.42545598966205,8.396611716726241,5.059306812725624,1.8873852245715743,2.7800994670982044,1.7249657674319347,1.7160741913111517,1.5797366907924766,1.3337364181174756,1.0966277215632576
2024-10-04,74.45414329257444,8.488798225743325,5.049396918770829,1.8317776960755243,2.7811710568450017,1.6663306332056407,1.7167356523595478,1.580345600531328,1.3342505070151927,1.0970504168791584
2024-10-07,74.37255285246329,8.38175797747884,5.25118618165017,1.8890053844650188,2.7781233155035867,1.664504587753748,1.7148543706573312,1.5786137816241064,1.2735533322671027,1.0958482161368093
2024-10-08,74.40560849570947,8.385483335703787,5.23870478357749,1.8898449722656807,2.7793580808799128,1.665244393874745,1.685985872090267,1.5793154126961553,1.2741193760963352,1.096335277106149
2024-10-09,74.38356813630817,8.412621301705038,5.237152979371305,1.889285164164603,2.7785347820420156,1.6647511167458557,1.6854864509401994,1.5788475893692904,1.2737419576525233,1.0960105217010083
2024-10-10,74.52485249949548,8.428600258793642,5.2471004427982955,1.83351733798687,2.712584731175137,1.6679131498035304,1.629331528900602,1.581846457020074,1.2761613067891782,1.0980922872371999
2024-10-14,74.54697667790813,8.401415475229184,5.248658148482402,1.8340616539210561,2.7133900156747255,1.6684083028547,1.6298152282335059,1.5823160594689591,1.2765401605471904,1.0984182776801406
2024-10-21,74.54697667790813,8.431102455707025,5.218971168004559,1.8340616539210561,2.7133900156747255,1.6684083028547,1.6298152282335059,1.5823160594689591,1.2765401605471904,1.0984182776801406
2024-10-24,74.50937338658468,8.4772920140764,5.216338593190868,1.8331365090291911,2.7120213163688587,1.667566717504703,1.6289931101602884,1.5815179011210083,1.2758962429306446,1.0978642090333455
2024-10-25,74.53370059482114,8.480059838294133,5.188360027069704,1.8307668562337491,2.712906787609674,1.6681111757512437,1.6295249741769264,1.582034264546998,1.2763128213043322,1.0982226601921
2024-10-31,74.49832081360438,8.523502676017895,5.1858972076850955,1.829897824771263,2.711619020494381,1.6673193539582516,1.628751468546406,1.5812833018856731,1.2757069790072033,1.097701354029454
2024-11-01,74.52042923957171,8.526032145485624,5.187436195721849,1.8007644642814749,2.7124237316303033,1.6678141544597707,1.6292348234847227,1.581752569976971,1.276085563020821,1.0980271123667529
2024-11-04,74.45414329257444,8.607398270811343,5.182821969472348,1.7991626836818198,2.7100110298041913,1.6663306332056407,1.6277856185585349,1.580345600531328,1.274950484481184,1.0970504168791584
2024-11-05,74.45193579183938,8.666441333262176,5.182668303298763,1.6834777246070007,2.709930680328987,1.666281227948458,1.6870356204673889,1.5802987446557437,1.2749126833057596,1.0970178902863514
2024-11-06,74.32412433625962,8.799554842566994,5.084976528600773,1.7930609901201096,2.705278548976197,1.6634207270510095,1.6841394905552036,1.5775858496764914,1.2727240438290643,1.0951346423645436
2024-11-07,73.64188769106245,8.777434983049256,4.988445341185027,2.6857250108508217,2.6804462327120016,1.6481518411205087,1.668680422771476,1.5631048599950732,1.2610414442736988,1.0850821729796944
2024-11-08,73.66349064795476,8.750674708408628,4.989908709018797,2.6865128722630307,2.6812325455868202,1.6486353289056814,1.6691699326464997,1.5635633991222924,1.2614113726502547,1.0854004834432422
2024-11-12,73.68510628308509,8.72389872882848,4.9913729356667496,2.687301196051504,2.6820193199291054,1.6491191004378087,1.6696597298026927,1.5640222073547192,1.2617815181285725,1.0857189807152834
2024-11-13,73.7716958294652,8.910419873791085,4.732834294981022,2.6610808841674793,2.685171040107172,1.6510570290374516,1.6716217963030424,1.565860136080003,1.263264274886306,1.0869948411812402
2024-11-14,73.92371823555733,8.869904147335202,4.595393419844092,2.666564612232402,2.6907044111066627,1.654459386260333,1.6750665316407998,1.5690869268269705,1.2658675019429595,1.0892348272532442
2024-11-18,75.93792148252983,6.105637508391849,4.663146626022899,3.0779187003671247,2.76401816873212,1.6995385238812377,1.7207071531822498,1.6118399167770459,1.3003586570621573,1.1189132630534842
2024-11-19,76.89598784901916,4.921024749049174,4.721978944016071,3.116751082502955,2.7988902430808618,1.7209806527477507,1.7424163548282388,1.6321756012714435,1.3167645563728343,1.1330299671115085
2024-11-20,76.95490150410042,4.924794978976918,4.658175711291173,3.1191389729948393,2.801034605342192,1.7222991774642364,1.7437513024504456,1.6334260882356546,1.3177733920100028,1.1247042671341185
2024-11-21,77.05171556744749,4.869621783502813,4.664035986719771,3.061694149703281,2.804558481488073,1.7244659371950732,1.745945050291809,1.63241259535192,1.3194312330851985,1.1261192152145763
2024-11-25,77.099030390116,4.8726120516552145,4.605493432566366,3.063574231343146,2.8062806649104384,1.7255248727348647,1.7470171754201747,1.6334150040835376,1.3202414506690245,1.1268107265012373
2024-11-28,77.10376506856466,4.87291128046721,4.599635222520403,3.0637623665092515,2.8064529995885508,1.7256308378214065,1.7471244603565486,1.6335153126707975,1.3203225271587273,1.1268799243424488
2024-11-29,77.12744718623495,4.843693369945144,4.601047982357531,3.0647033890496287,2.8073149905706156,1.7261608585346675,1.7476610827512915,1.634017040463422,1.320728059021187,1.1272260410715713
2024-12-02,78.72695381908142,4.504967748201726,4.27929086037171,2.8503847933770974,2.6109958921093077,1.6054482400059418,1.625444926269361,1.5197481560198596,1.2283678704671797,1.048397694096407
2024-12-03,78.52954083057406,4.522166308578724,4.2685602585072004,3.0654987490667867,2.60444864904912,1.601422473485345,1.6213690167493973,1.5159372880679778,1.2252876576489296,1.0457687682724583
2024-12-04,78.57432043291574,4.467722345454442,4.270994303440174,3.067246776796355,2.6059337739281174,1.602335646550987,1.6222935638567821,1.5168017152404358,1.2259863487845628,1.046365093032406
2024-12-05,78.58328248236374,4.3997969763158045,4.328510570348277,3.0675966215946486,2.6062310021728097,1.6025184061500208,1.6224785998209286,1.5169747189889877,1.2261261826414749,1.0464844396033055
2024-12-06,78.60569655274702,4.372529221501549,4.3297451782383245,3.0684715828384648,2.6069743695058154,1.6029754875954798,1.6229413744516512,1.5174074010690306,1.2264759068791038,1.0467829251735605
2024-12-09,78.56984017470735,4.427554040107425,4.3277701435177525,3.067071884319103,2.5943813113314595,1.6022442823827254,1.6222010617006597,1.516715228163007,1.2259164438159644,1.0463054299545556
2024-12-10,78.56984017470735,4.427554040107425,4.3277701435177525,3.0157544517872723,2.6456987438632904,1.6022442823827254,1.6222010617006597,1.516715228163007,1.2259164438159644,1.0463054299545556
2024-12-11,78.45576596786499,4.591935502237607,4.321486728082262,3.011375929489734,2.641857499117483,1.5999180113189928,1.5942243529157223,1.5145131352699364,1.224136556703144,1.0447863170001253
2024-12-12,78.40889045687071,4.6745457752690065,4.293298584833191,3.0095767018134847,2.6402790501823725,1.5989620972009628,1.5932718406272937,1.5136082485959292,1.223405163338815,1.0441620812682444
2024-12-20,78.38658846685514,4.701659375728857,4.292077433741588,3.0087206821814787,2.6395280705846216,1.5985073013669797,1.5928186632838233,1.513177730119632,1.22305718787865,1.0438650882592198
2025-01-02,78.38658846685514,4.786988946976205,4.2067478624942405,3.0087206821814787,2.6395280705846216,1.5985073013669797,1.5928186632838233,1.513177730119632,1.22305718787865,1.0438650882592198
2025-01-06,78.40889045687071,4.75989962387404,4.207944736228156,3.0095767018134847,2.6402790501823725,1.5989620972009628,1.5932718406272937,1.5136082485959292,1.223405163338815,1.0441620812682444
2025-01-09,78.36429916002707,4.814062864324751,4.205551669424872,3.007865149369594,2.638777518070508,1.5980527641763203,1.5923657436632372,1.5127474564800756,1.222709410312843,1.043568264150729
2025-01-23,78.38658846685514,4.815432137391987,4.2067478624942405,2.9802774917656967,2.6395280705846216,1.5985073013669797,1.5928186632838233,1.513177730119632,1.22305718787865,1.0438650882592198
2025-01-27,78.38658846685514,4.815432137391987,4.263634243325805,2.9802774917656967,2.6395280705846216,1.5985073013669797,1.535932282452258,1.513177730119632,1.22305718787865,1.0438650882592198
2025-02-04,78.43120514090239,4.932010541354325,4.095304771499639,2.981973828754219,2.641030457228398,1.5994171518990945,1.536806516059628,1.514039012118004,1.2237533368622964,1.0444592433220066
2025-02-07,78.43343730789371,4.932150907310853,4.095421324651078,2.979212677306983,2.6411056214567066,1.599462671614945,1.5368502538648938,1.5140821019557842,1.2237881651146376,1.0444889688304002
2025-02-12,78.45576596786499,4.9050867144174815,4.09658722115308,2.980060808271747,2.641857499117483,1.5999180113189928,1.537287768883018,1.5145131352699364,1.224136556703144,1.0447863170001253
2025-02-13,78.52282829203801,4.823801600145882,4.100088896993459,2.982608101023455,2.6441157028561006,1.6012855872900091,1.5386018098516105,1.5158077089649198,1.2251829226596158,1.0456793781769278
2025-02-21,78.38881809493469,4.986233104264325,4.093091521412643,2.977517862831657,2.6396031493196195,1.5985527693077868,1.5359759705092613,1.5132207709461614,1.223091976516634,1.0438947799572202
2025-02-24,78.36652752027481,5.0132511345928545,4.091927613544593,2.9766711784979014,2.638852554113539,1.5980982062627251,1.5355392017471023,1.5127904728323305,1.222744179168989,1.0435979389651602
2025-02-26,78.41112135386436,5.01610388427965,4.0942560915929755,2.921460844230485,2.640354171645783,1.5990075910182435,1.5364129878111235,1.5136513139176255,1.2234399717755244,1.0441917898642266
2025-02-28,78.41112135386436,5.044555976646523,4.0658039992261035,2.921460844230485,2.640354171645783,1.5990075910182435,1.5364129878111235,1.5136513139176255,1.2234399717755244,1.0441917898642266
2025-03-06,78.45576596786499,4.990491590466538,4.068118929136728,2.9231242242390425,2.641857499117483,1.5999180113189928,1.537287768883018,1.5145131352699364,1.224136556703144,1.0447863170001253
2025-03-10,78.52282829203801,4.909279478470972,4.071596270885095,2.9256228488067286,2.6441157028561006,1.6012855872900091,1.5386018098516105,1.5158077089649198,1.2251829226596158,1.0456793781769278
2025-03-12,78.56760023719382,4.855060894950509,4.073917803220362,2.9272909729507823,2.645623317976554,1.6021986042056287,1.5394790858915295,1.516671988322766,1.2258814943210328,1.0462756009670209
2025-03-14,78.59000536119635,4.82792841091859,4.075079562435124,2.9281257485712984,2.6463777704267284,1.6026555032110146,1.5399180991707255,1.5171044977015296,1.2262310789692814,1.0465739673993635
2025-03-18,78.6662784590441,4.832614007444453,4.079034504806923,2.8339156447671896,2.6489461304834325,1.6042109109177687,1.5414126190313078,1.5185768765271401,1.2274211595990043,1.047589687378685
2025-03-20,78.67750757969384,4.833303832955538,4.079616761543688,2.820045792199339,2.6493242510234727,1.6044399020206805,1.5416326460696932,1.5187936439056977,1.2275963663147558,1.0477392242732915
2025-03-25,78.74494968255148,4.7231540268245435,4.111687020326992,2.82246312625365,2.6515952431295684,1.605815222671139,1.5429541285452228,1.5200955488630714,1.2286486579156404,1.0486373429186977
2025-04-09,78.88018135085781,4.55953151028399,4.118748175328727,2.827310248498761,2.6561489275226258,1.608572949641935,1.5456039017911831,1.5227060662090917,1.2307586625374238,1.0504382073284522
2025-04-15,78.94797151352992,4.477509324563565,4.122287855436321,2.8297400580958985,2.658431639920018,1.6099553681412175,1.5469322042638034,1.5240146901265619,1.2318163848767323,1.0513409610459554
2025-04-22,78.99322972500416,4.422749499825153,4.124651024140244,2.83136225270725,2.659955629188427,1.6108783012973016,1.5478190083639554,1.524888356388193,1.2325225436972236,1.0519436593880955
2025-04-24,79.12931623588054,4.401656148249387,3.988193339803261,2.836240015160303,2.6645380988750365,1.613653460741132,1.550485531672974,1.5275153756481892,1.2346458863321828,1.0537559076370027
2025-04-29,79.24308035585919,4.350476453369678,3.9939271604299296,2.7540557482071897,2.6683689020007018,1.6159734083237005,1.5527146628021324,1.5297114826124714,1.2364209351942907,1.0552708912007085
