date,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,SINOPAC SECURITIES (ASIA) LTD,HANG SENG SECURITIES LTD,KGI ASIA LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,TOTAL_CCASS_PCT
2024-03-01,0.0,2.9426506024096386,1.9672289156626506,0.0,0.0,0.0,0.0,0.0,1.0881927710843373,0.0,5.998072289156626
2024-03-04,0.0,2.943614457831325,1.9672289156626506,0.0,0.0,1.4932530120481928,0.0,0.0,1.0833734939759037,0.0,7.487469879518072
2024-03-05,76.50698795180723,2.943614457831325,1.9672289156626506,0.0,0.0,1.5009638554216866,0.0,0.0,1.0727710843373495,0.29385253012048196,84.28541879518072
2024-03-06,76.51277108433734,2.943614457831325,1.9672289156626506,0.0,0.0,1.5009638554216866,0.9638554216867471,0.0,1.074698795180723,0.29385253012048196,85.25698506024096
2024-03-07,76.50506024096386,2.9455421686746988,1.9672289156626506,0.7496385542168675,0.0,1.5240963855421685,0.9667469879518072,0.0,1.0650602409638554,0.29385253012048196,86.01722602409639
2024-03-08,76.50409638554217,2.948433734939759,1.9672289156626506,0.7496385542168675,0.0,1.526987951807229,0.967710843373494,0.0,1.0718072289156626,0.29481638554216866,86.03072
2024-03-11,76.53493975903615,2.9127710843373493,1.9672289156626506,0.7689156626506024,0.0,1.5221686746987952,0.975421686746988,0.0,1.07855421686747,0.2986718072289157,86.05867180722892
2024-03-12,76.53493975903615,2.9127710843373493,1.9672289156626506,0.7698795180722892,1.7349397590361446,1.5048192771084337,0.975421686746988,0.0,1.0766265060240965,0.2986718072289157,87.77529831325302
2024-03-13,76.53493975903615,2.911807228915663,1.9672289156626506,0.7698795180722892,1.7474698795180723,1.5048192771084337,0.9725301204819277,0.0,1.105542168674699,0.2986718072289157,87.8128886746988
2024-03-14,76.57253012048193,2.886746987951807,1.9672289156626506,0.7467469879518072,1.7474698795180723,1.5202409638554217,0.9783132530120482,0.0,1.1151807228915662,0.3015633734939759,87.83602120481927
2024-03-15,76.56771084337349,2.887710843373494,1.9672289156626506,0.7467469879518072,1.7474698795180723,1.5125301204819277,0.9812048192771085,0.0,1.1132530120481927,0.3015633734939759,87.82541879518072
2024-03-18,76.56771084337349,2.8819277108433736,1.9672289156626506,0.7467469879518072,1.7474698795180723,1.5,0.9812048192771085,0.0,1.1132530120481927,0.3015633734939759,87.80710554216867
2024-03-19,76.56771084337349,2.837590361445783,1.9672289156626506,0.7467469879518072,1.7474698795180723,1.5115662650602408,0.9927710843373494,0.0,1.116144578313253,0.41626216867469884,87.90349108433735
2024-03-20,76.56771084337349,2.837590361445783,1.9672289156626506,0.7467469879518072,1.7474698795180723,1.5144578313253012,0.9927710843373494,0.0,1.1228915662650603,0.4239730120481928,87.92084048192771
2024-03-21,76.58216867469879,2.837590361445783,1.9672289156626506,0.7467469879518072,1.7474698795180723,1.5144578313253012,0.9937349397590362,0.0,1.1209638554216868,0.4239730120481928,87.93433445783133
