date,HALCYON SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HAITONG INTERNATIONAL SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,DEUTSCHE BANK AG,EVERBRIGHT SECURITIES INVESTMENT,BOCI SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-05-30,34.68657758736258,21.12573528876874,17.360477429782758,7.663828105325256,5.308120677943086,4.872472582878359,0.0,3.5458490067344672,2.339563203571024,3.0973761176337327
2024-05-31,21.290620195420352,12.966975633422923,10.655860481990437,4.704057441888276,3.2581242995480117,2.9906836460310138,0.0,2.1716404320386613,1.4360238182898513,1.9011693603041229
2024-06-03,34.69688283888444,21.131805492683547,17.324054163962746,7.666104999782393,5.309697700598517,4.87303224855901,0.0,3.5598679401355597,2.3402582789846584,3.098296336409126
2024-06-04,34.69147344102149,21.133707764969287,17.32135326711252,7.664909820025308,5.308869895186489,4.8722725212269085,0.0,3.5593129409410444,2.350287051242946,3.0978132982740063
2024-06-05,34.71503918602681,21.1192452108878,17.3330112355439,7.670116555063948,5.312476184046749,4.87558223166705,0.0,3.52272817983284,2.3518835895229664,3.099917627407945
2024-06-06,34.719131685552625,21.12078141545953,17.324219267556238,7.671020772633643,5.313102463226434,4.876157006129043,0.0,3.5231434685302925,2.3521608492553647,3.1002830716568273
2024-06-07,34.721336317670534,21.115772659471574,17.325319339141,7.67150787521805,5.3134398402219825,4.8764666375001555,0.0,3.5233671848178147,2.3523102092509345,3.1004799367079543
2024-06-11,34.769718400348296,21.00977428585204,17.607268011433014,7.682197657572222,5.128127979553651,4.80122726294075,0.0,3.507442641478976,2.3894434927967603,3.1048002680242983
2024-06-12,34.77530319284334,21.012931867158994,17.59707270093951,7.683431589907522,5.134161043540055,4.801998447155598,0.0,3.5080060150190024,2.381796175219874,3.1052989682161094
2024-06-13,34.77567306000329,21.013155358910854,17.596174564481647,7.683513310230854,5.134237355987652,4.802049520801683,0.0,3.508043325871899,2.381821507800931,3.1053319959111896
2024-06-14,34.77476727683595,21.013259202099178,17.595716246429756,7.683313181910966,5.136491219421532,4.801490336750423,0.0,3.507951953762741,2.3817594697829856,3.1052511130064637
2024-06-17,34.77553718952009,21.01151043716469,17.596214344570047,7.683483290318245,5.1366049412391455,4.801596641654885,0.0,3.507921090433826,2.381812201892211,3.105319863206869
2024-06-18,34.77840579178968,21.009770432787498,17.595495074789426,7.684117093830318,5.13442373658696,4.801992720972045,0.0,3.508210455637496,2.3820086754031986,3.105576018203379
2024-06-19,34.77848128771404,21.008947732118735,17.596184501602597,7.684133774282159,5.134434882240627,4.802003144994394,0.0,3.5082180711559516,2.3820138461964735,3.105582759695026
2024-06-20,34.776909530193116,21.005354387995258,17.595389270347354,7.683786502216091,5.142776994203768,4.801786126186236,0.0,3.5072997876752816,2.381254993305387,3.1054424078775043
2024-06-21,34.76434510864025,21.02319652575621,17.586710517032095,7.681010455291845,5.153938305976068,4.8000513065627795,0.0,3.506032648253178,2.3803946784595613,3.104320454028015
2024-06-24,34.632414484075106,21.389967825177536,17.477816748731808,7.651861035002429,5.225168548629209,4.6635494649472005,0.0,3.4693814077827865,2.397300921933793,3.0925395637201327
2024-06-25,34.6274667292177,21.44442532087057,17.44938365205553,7.6507678529887535,5.180330633105452,4.691412951653081,0.0,3.467156679717382,2.396958431886308,3.092097748505223
2024-06-26,34.627391887503556,21.485228290109106,17.406119146558584,7.66112574703028,5.167351399215794,4.691402811916617,0.0,3.4671491860144457,2.4021404662196195,3.0920910654319966
2024-06-27,34.621106338260546,21.494293984218483,17.405552732013863,7.659735102788395,5.158634013728031,4.682771820411177,0.0,3.466519830589342,2.4198563875949666,3.091529790395205
2024-06-28,34.62397944903478,21.495126841100472,17.404403819260455,7.660370763221561,5.159062114633311,4.678405952344254,0.0,3.4668075075739275,2.4200572048476388,3.0917863479835987
2024-07-02,34.62308514219422,21.50493440743967,17.403954278865644,7.660172902603462,5.1511490058806535,4.678285113246245,0.0,3.4667179629947578,2.4199946969052446,3.0917064898701017
2024-07-03,34.62398304072166,21.502898753958256,17.404405624690387,7.660371557863124,5.151282593314819,4.678406437654422,0.0,3.4668078672000378,2.420057455890062,3.0917866687072313
2024-07-04,34.62161867474682,21.495293205723996,17.40321713102624,7.659848454503098,5.163896703325921,4.678086963578182,0.0,3.4665711294869643,2.4198921975632213,3.091575540045564
2024-07-05,34.62131731611033,21.486894453619353,17.399181969298958,7.6597817805122705,5.163851754969113,4.67804624387868,0.0,3.469134107742599,2.430243743974216,3.091548629894479
2024-07-08,34.625245564825725,21.48922436716788,17.401156137803174,7.650277097679993,5.164437662600465,4.678577030416358,0.0,3.4695277271268026,2.429655005193118,3.0918994071864896
2024-07-09,34.62898758292967,21.491114461898995,17.403036714828257,7.651103878109494,5.164995793493542,4.679082653399327,0.0,3.4699026857835644,2.4195426747460456,3.0922335548111057
2024-07-10,34.63325596761958,21.481441744528922,17.405177497602864,7.652046956638027,5.165632433213824,4.679659399245933,0.0,3.4703303875598306,2.4198409086717345,3.0926147049192747
2024-07-11,34.65048392093077,21.426811481054976,17.413835522293986,7.655853387885127,5.163011349210123,4.692368595552625,0.0,3.4720566673513455,2.431425981751787,3.0941530939692576
2024-07-12,34.63520261650949,21.461463257227827,17.406155799195005,7.652477059101612,5.160734395493175,4.69029920128012,0.0,3.470525446170631,2.4303536919479924,3.0927885330741516
2024-07-15,34.01385656801312,21.07645048460232,18.88786674203305,7.515193716644264,5.068152233942588,4.606156518263393,0.0,3.4082651702294027,2.386753812378625,3.0373047538932414
2024-07-16,34.01799140534672,21.07885378486501,18.89610806108602,7.516107288543607,5.050932593567915,4.6066094434919025,0.0,3.408679490259256,2.387043954096304,3.037673978743261
2024-07-17,34.011055803468054,21.074564711088726,18.892255514914016,7.514574901542577,5.057545138281099,4.605670246091037,0.0,3.4079845273028977,2.3992945007705933,3.037054656540997
2024-07-18,34.01400908240815,21.076394676864936,18.896443649267297,7.515227413947037,5.047793640303338,4.605836633896819,0.0,3.4082804525158883,2.398696077962552,3.037318372833985
2024-07-19,34.01848691372139,21.066004646380332,18.898931303306448,7.516216768673166,5.045910165342877,4.606442976990717,0.0,3.411277141542593,2.3990118583335995,3.0377182257088755
2024-07-22,34.016990609129735,21.067413621410928,18.897615084965448,7.515886167559384,5.045688220769956,4.606240362400739,0.0,3.4136749845249765,2.3989063376951254,3.0375846115437066
2024-07-23,33.81024328522455,21.121703795122816,19.046129673266368,7.470206366845271,5.111253008198941,4.611165944194692,0.0,3.405589478683973,2.404585566729604,3.0191228817337894
2024-07-24,33.802539137551484,21.124486389631155,19.04178974011755,7.468504173444504,5.1100883360716995,4.622774352255197,0.0,3.404813466395737,2.406569473143626,3.0184349313890446
2024-07-25,33.80004260579068,21.12271524253385,19.04544834831,7.46795257707481,5.112242562307256,4.622432931069454,0.0,3.404561999341031,2.4063917327348405,3.0182120008380737
2024-07-26,33.80432219275228,21.112729895775615,19.04785809671851,7.468898130689977,5.112889848077554,4.623018199672024,0.0,3.4049930674113376,2.406696417637283,3.01859415126542
2024-07-30,33.79149181335981,21.142681563897032,19.04062851096905,7.466063321693834,5.110949258463933,4.621263540102106,0.0,3.403700707439304,2.4057728356569728,3.0174484484179613
2024-07-31,21.290620195420352,13.318071989139568,11.996844729189766,4.704057441888276,3.220197560410744,2.9103379621159875,0.0,2.144530919831224,1.5157778769678802,1.9011693603041229
2024-08-01,33.79220796795702,21.14333044472825,19.04124296648116,7.466221552517157,5.111057576552633,4.619252270256467,0.0,3.403351001256262,2.4058238220202153,3.0175123982308354
2024-08-02,33.785060611732284,21.16416360487527,19.037637324909028,7.46462129180117,5.112507058348557,4.6182752568130505,0.0,3.395545715707792,2.4053149686216377,3.0168741671912076
2024-08-05,33.786058067131236,21.166475507213352,19.025968193016084,7.464841674025556,5.112657997777855,4.618411604758129,0.0,3.3956459643190184,2.412977755690028,3.0169632360687393
2024-08-06,33.792101056008015,21.152544045372235,19.029202449615077,7.46617683881789,5.113572449986215,4.619237655844067,0.0,3.3962533110166135,2.4134093419291966,3.017502851410694
2024-08-07,33.785651953182125,21.148507157244104,19.021880392572303,7.464751945406559,5.120188225135355,4.633539455381818,0.0,3.395605148098624,2.412948751302374,3.016926971676732
2024-08-08,33.77804446506369,21.15133513780161,19.032524197803532,7.463071113205643,5.119035316464512,4.632496125023653,0.0,3.3948405624142954,2.412405429569782,3.016247652653288
2024-08-09,33.77462648505351,21.149194846916377,19.030598308123373,7.4623159295269135,5.121047059327294,4.632027365526077,0.0,3.3944970405389525,2.419750524620654,3.0159424403668527
2024-08-12,33.77584406111038,21.146773911282352,19.03086272393315,7.462584946186761,5.12123167319085,4.632194350218493,0.0,3.394619412234862,2.419837756682382,3.016051165160772
2024-08-14,33.77644932163941,21.145466278845237,19.03120375553015,7.462718675135305,5.121323445268735,4.632171947472649,0.0,3.3946802435537653,2.419881119988955,3.016105212565791
2024-08-15,33.77667719004737,21.144934297022985,19.03133214706296,7.462769021393058,5.121357995609092,4.632203197816255,0.0,3.3947031453210665,2.4198974454011677,3.016125560326045
2024-08-19,33.78386744745526,21.13657254996033,19.0349617306637,7.464357668788344,5.145232177653528,4.632767546698611,0.0,3.3954257975020634,2.3900474590041285,3.0167676222740343
2024-08-21,32.41449023976754,20.27963170527021,18.263408776173808,7.161801388706866,4.93667808942492,4.444985425636497,4.053548818545796,3.2577974248852852,2.2931705540511182,2.894487577537962
2024-08-22,32.415277237363455,20.27769615923109,18.263852196961665,7.161975271449853,4.936797947974582,4.44509334628612,4.053647235431316,3.257876521570823,2.2932262303767286,2.8945578533543666
2024-08-23,32.41482470907643,20.279820728518192,18.262585608547035,7.161875287840965,4.936729028597388,4.445031291272278,4.05359064513822,3.2578310405073467,2.293194216159167,2.8945174443429775
2024-08-26,32.4070877746993,20.26041640412996,18.258226602207245,7.160165855208933,4.935550705133518,4.482807219813656,4.0526231136123005,3.2570534449103192,2.292242314011362,2.893826566273411
2024-08-27,32.40839885955063,20.257190401200265,18.258965270379985,7.160455532116992,4.935750381383586,4.482988579542065,4.052787069497795,3.2571852146472757,2.292335050643372,2.8939436410380366
2024-08-28,32.410824646211566,20.265787121119537,18.24576645055194,7.160991496191964,4.936119825041964,4.4833241337280185,4.0530904228617,3.257429016770303,2.292506633195548,2.8941602543274607
2024-08-29,32.411283619673945,20.264657995645123,18.246024830975543,7.161092903826509,4.936189726009667,4.483387622603203,4.0531478191472,3.2574751456019695,2.292539097648966,2.8942012388678755
2024-08-30,32.410496815982626,20.264166058704237,18.245581897586753,7.160919063925669,4.936069896991384,4.483278785632338,4.0530494265101495,3.257396068404689,2.2949110058957607,2.894130980366396
2024-09-02,32.40826774629172,20.270054549289682,18.24432703642767,7.160426563371447,4.935730413031539,4.482970442908877,4.052770673312268,3.256767471514753,2.294753170716756,2.893931933135294
2024-09-03,32.40833330278856,20.269893268965834,18.244363941645105,7.1604410477149205,4.935740397187367,4.482979511207128,4.0527788713884485,3.256774059409797,2.2947578126180197,2.8939377870748237
2024-09-04,32.40974283162355,20.266890855883247,18.24515743993492,7.160752475273803,4.935955066308016,4.482709216786531,4.052955138048866,3.2569157056000795,2.2948576180376925,2.894063652503305
2024-09-05,32.408478839159514,20.270708472425945,18.243737877211608,7.160473203166877,4.935762562157674,4.482534389399041,4.052797071236114,3.2567886846320566,2.2947681177059467,2.893950782905228
2024-09-09,32.41952899686747,20.27762007499094,18.235388928420146,7.162914674071798,4.94230195964355,4.483961600272325,4.0541789332796165,3.257899135658323,2.2712681778975714,2.8949375188982645
2024-09-10,32.43060638659915,20.284386772702145,18.224616285712138,7.165362161740949,4.943990688834647,4.485493719699258,4.055564200785825,3.2590123232816124,2.2550407740394443,2.8959266866048288
2024-09-11,32.429030940659906,20.2834013777826,18.223730952352053,7.1650140757204035,4.943750514785431,4.490133717461401,4.0553671855935916,3.258854003771041,2.254931226447643,2.8957860054259323
2024-09-12,32.4291294015467,20.283159342582486,18.22378628316702,7.165035830105884,4.9437655249798675,4.490147350386433,4.055379498482315,3.258863898289806,2.254938072860311,2.895794797599174
2024-09-13,32.4330683273506,20.273476729251044,18.225999791311086,7.165906113861195,4.944366007507586,4.490692735279217,4.055872075349037,3.2592597283147633,2.2552119634619174,2.8961465283135515
2024-09-16,32.435432142161225,20.27495431823744,18.22732815432042,7.166428385600414,4.937438080948272,4.491020029813625,4.05616767890973,3.2594972724884963,2.2553763297619702,2.8963576077584032
2024-09-17,32.43393370623719,20.25923932416837,18.226486097301233,7.166097314514541,4.937209983645275,4.510247087640272,4.0559802940974246,3.259346691858463,2.255235697263667,2.8962238032735637
2024-09-19,32.446689940084646,20.22828240767395,18.233654556143765,7.168915733456428,4.939151783418185,4.511615918012088,4.057575507110461,3.2606285896685723,2.2561226792189237,2.8973628852129836
2024-09-20,32.44728135795895,20.224600589074626,18.23398690774075,7.1690464039473785,4.941672127384668,4.511495626560916,4.057649466046972,3.260688022357484,2.256163802405344,2.897415696522915
2024-09-23,32.44860884102414,20.223807740771736,18.23469238962411,7.169339703949612,4.939443885417342,4.511680200854733,4.057815472588205,3.260821423614827,2.256256106571198,2.897534235584093
2024-09-25,32.49550177663759,20.150809096062527,18.218856074636303,7.179700437341154,4.84192319509964,4.613022007771175,4.06367960317758,3.263099854522504,2.271686362876978,2.9017215918745487
2024-09-26,32.561069015305435,20.011644317905194,18.192207044550564,7.194187154160442,4.839498707382834,4.622329853424477,4.071879022661626,3.2696839180162494,2.329924475986184,2.9075764906069907
2024-09-27,32.527650056930675,20.061353109104026,18.222246000860252,7.186803421122311,4.827222694384113,4.62489474623012,4.067699861482937,3.264622652342701,2.3129151496009297,2.9045923079419387
2024-09-30,21.290620195420352,13.081638770438186,11.927173282816653,4.704044152911703,3.1707689462706425,3.022390612573395,2.662468781735571,2.136823313419306,1.502332090472054,1.9011693603041229
2024-10-02,32.535887359555666,19.985668767728882,18.217112791364823,7.188623407336578,4.845503810228569,4.61875509612532,4.068729965861459,3.2654493854358293,2.3689415494180284,2.905327866944844
2024-10-03,32.63284786384796,19.998584473487767,18.16843921426563,7.210046291643988,4.864832372216306,4.601233536764281,4.080855226345655,3.2751807818982592,2.253994177651201,2.9139860618789584
2024-10-04,32.597173602845416,19.958837697495515,18.1891070761318,7.202164262030096,4.971621658431735,4.570974183960368,4.076394031445791,3.2716003510841474,2.2513266470912954,2.910800489483838
2024-10-07,32.60311057812826,19.933168977780287,18.213990780290995,7.203476003708305,4.962759196257781,4.572111951274332,4.077136471600348,3.271178717925751,2.251736684808683,2.911330638225257
2024-10-08,32.650467959232444,19.873768005709834,18.102845261749483,7.213939353748631,4.969967811460991,4.586089739965858,4.083058682772091,3.2759302417668112,2.328373475906936,2.915559467686922
2024-10-09,32.6474938973158,19.856613412113685,18.172110366395803,7.213282251304411,4.969515107627972,4.546547007214976,4.082686765611607,3.2829677808922,2.313489515968378,2.9152938955551724
2024-10-10,32.614091253786256,19.857264962763022,18.177946031316665,7.205902122940619,4.962720678397748,4.54678091744954,4.078509644663106,3.2796088767493883,2.3648643421914795,2.9123111697421784
2024-10-14,32.61018125148816,19.869926173687663,18.162943516905212,7.205038229673094,4.962125713199841,4.546235817980177,4.078020684785018,3.2792156946078044,2.374350895888954,2.9119620217840807
2024-10-15,32.599047198109126,19.81426764408344,18.188484051879428,7.202578222486123,4.972639918538926,4.58375053905251,4.076628331285507,3.2780960760965323,2.373540224233636,2.91096779423477
2024-10-16,32.59091737650811,19.83231216943883,18.1834598414828,7.2007819836064915,4.971399800225709,4.585048479823225,4.075611667796369,3.2772785572246557,2.3729482910256317,2.910241832868181
2024-10-17,32.51709708248122,20.01389657280924,18.142273263749583,7.184471800093937,4.960139295013835,4.5746630824746966,4.066380173997639,3.269855333634248,2.3675734272704805,2.903649968475112
2024-10-18,32.5144574011979,20.00821296667777,18.152977244256952,7.183888577191438,4.959736639548421,4.574291719296561,4.0660500723403805,3.2695898924756635,2.367381231784918,2.9034142552299946
2024-10-21,32.51449039456886,20.008131796671734,18.15299566461393,7.183895866893304,4.959741672338259,4.574296360964165,4.0660541982803196,3.269593210224162,2.367383634035899,2.903417201409363
2024-10-22,32.51406148596907,20.0067516758276,18.155191520962806,7.18380110192298,4.959676246867025,4.574236020020068,4.066000561714231,3.2695500800188695,2.367352405153412,2.903378901543938
2024-10-23,32.49671667071904,20.04475933653966,18.1430725094891,7.179968861433443,4.96433253553765,4.5717958672045995,4.063831530060654,3.267805919508097,2.3658866923292314,2.9018300771785217
2024-10-24,32.49258197308726,20.042208955225817,18.140764088004612,7.179055322981285,4.976728547672325,4.571214177868517,4.063314471221339,3.267390142445651,2.3652814566898566,2.90146086480333
2024-10-25,32.49264787113529,20.042046793217317,18.14080087920034,7.179069882788593,4.976738640951372,4.571223448725837,4.063322712009726,3.2673967690237635,2.3652862537057153,2.901466749242048
2024-10-28,32.56966728330833,20.05479111284643,17.964247718176747,7.1950704424290235,5.008051188289233,4.582058913546334,4.072954267061488,3.2702627236967263,2.374552068235136,2.9083442824105523
2024-10-29,32.576733525198,20.08766996505081,17.949845109243128,7.196631468758128,4.9798575769736635,4.580409680169459,4.073837926074835,3.2709722325549966,2.375067245720611,2.9089752702563656
2024-10-30,32.576732200404244,20.08766914814817,17.94984437927913,7.19663117609366,4.979857374458447,4.580409493898538,4.073837760404602,3.270972099534797,2.3750671491340625,2.9089792186443475
2024-10-31,21.290620195420352,13.12319977888844,11.731094433492762,4.70337970408309,3.2561952717087803,2.99354024443499,2.662468781735571,2.137753541779365,1.55223219750094,1.9011720180994371
2024-11-01,32.59286292308566,20.079449027636713,17.95861037861391,7.200194666164665,4.955469781199443,4.582677533395528,4.075854965407175,3.2725917568875245,2.3718693363179586,2.9104196312914254
2024-11-04,32.584841956215804,20.095964673105694,17.958258539190915,7.19842272845517,4.95425026086969,4.581142985747237,4.074851914594456,3.2717863857815104,2.370777166812963,2.9097033892265585
2024-11-05,32.58003789609493,19.99305290589668,18.026378443142434,7.197361448010434,4.960840623277151,4.612190953610638,4.074251149563658,3.276184538070179,2.370427637542332,2.9092744047915704
2024-11-06,32.58885194610843,19.97140820323047,18.02393245492925,7.199308588279892,4.962182705735803,4.613438714029659,4.075353378281572,3.2770708616055932,2.3783916816118094,2.910061466187527
2024-11-07,32.58818906977808,19.97059516138314,18.023565837589555,7.199162150127793,4.964522642297712,4.613344873984906,4.075270483207614,3.277004204065444,2.3783433037323847,2.910002273833375
2024-11-08,32.5921733625564,20.046271864266334,17.933005022183796,7.200042333119959,4.972453120162672,4.613888567061483,4.075768733377981,3.2774048567116165,2.3786340844207237,2.9103580561390356
