date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,CITIBANK N.A.,FIRST SHANGHAI SECURITIES LTD,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-04-17,54.26909886820208,12.5223424780985,9.982105861019337,3.709590095333591,3.2342336353552623,0.0,2.8060352116817424,1.8498040284106325,1.0399359881455523,10.586853833753306
2024-04-18,54.273467481123724,12.52457176389841,9.983882922051494,3.7102504938602627,3.2348094087083306,0.0,2.80653475515473,1.850133339149447,1.0401211223994062,10.576228713654192
2024-04-19,52.79873628973358,12.181929297548255,9.710747653824319,3.6087468733007477,3.146312724361216,2.725934252794692,2.729754645740089,1.799518095582389,1.0116658846954631,10.286654282419246
2024-04-22,52.82566557858702,12.176762318969987,9.71483941024665,3.610267468184045,3.148106648160124,2.72708286249843,2.7309048652186787,1.8002763471596306,1.058910351261503,10.207184149713926
2024-04-23,52.85428000219793,12.169013974982656,9.70865764242032,3.6079701749055046,3.1446997861882604,2.725347559176653,2.7291671298717857,1.7991307913834191,1.0582365431146084,10.20349639575886
2024-04-24,55.72503183624335,12.155990310851731,9.679287124893186,3.597055385738727,3.296831813906973,2.717102869621983,2.7185785427894698,1.7936880819597132,1.0550351783037206,7.2613988556911435
2024-04-25,56.59547411178876,12.247807325028067,9.666681584773736,3.595663256848705,3.2852975414900487,2.716051299102119,2.7165938251775725,1.7883310106440584,1.0546268596112898,6.333473185535646
2024-04-26,54.54720568928623,14.59671988568221,9.666209677010244,3.59548772387072,3.0111923517134835,2.715918706993561,2.7164612065839933,1.7882437079559321,1.0499127226099394,6.31264832829369
2024-04-29,52.19508866571303,16.931184041242634,9.672464645645194,3.5969468280370167,3.0100820676216395,2.7170208685374275,2.71756358828253,1.7847713147384192,1.0503387933256414,6.324539186856463
2024-04-30,51.92013204145637,17.175549200752616,9.671381943465258,3.596544198271543,3.036796458820545,2.7167167346351526,2.717259393630087,1.7845715336212018,1.0502212220402591,6.330827273306968
2024-05-02,51.901382009714936,17.18031384085425,9.67560929943445,3.5972488595257492,3.0406569054806694,2.7172490136552385,2.7177917789718937,1.7849211799332658,1.0527594571223517,6.332067655307198
2024-05-03,51.90141748967938,17.180634427102127,9.675789847200338,3.597315984522722,3.0402471421041817,2.717299717773563,2.717842493218269,1.784954486727841,1.0527791017113506,6.331719309960223
2024-05-06,51.908699863991046,17.188677763445543,9.674044753007616,3.596753890026054,3.028577785604671,2.7168751292126108,2.717417819846561,1.7846755807050985,1.045151730144384,6.339125684016417
2024-05-07,51.76610707354465,17.17154836074317,9.662074246133402,3.593169539522108,3.20303089098585,2.7141676232123926,2.7147097730271743,1.7852268825798767,1.0441101826142536,6.345855427637115
2024-05-08,51.8153654215999,17.18429146411826,9.633120262772401,3.5910611722094976,3.198357298550846,2.712575028642395,2.713116860339443,1.7841793634012175,1.0258012640083607,6.342131864357671
2024-05-09,51.82566163940457,17.181977406719316,9.633389433846501,3.591161514545783,3.196118146855037,2.7126508240974623,2.7131926709345087,1.7842292173906347,1.0258299272057998,6.335789219000388
2024-05-10,51.863052120612274,17.153900262769305,9.633747363599008,3.5918158589789724,3.3019136412371024,2.7131450953683993,2.713687040935191,1.7845543212466446,1.0260168433607952,6.218167451892305
2024-05-13,51.97757051316528,16.94985338412894,9.63796726769492,3.5933891946585375,3.3164077964781526,2.7143335438161977,2.714875726773304,1.7830060503890066,1.026466273111894,6.286130249783758
2024-05-14,51.98094840817904,16.950347055663677,9.628927844311724,3.5934938536144836,3.3211644548312975,2.7144125999104296,2.7149547986588405,1.7830579811823528,1.0264961693693375,6.286196834278823
2024-05-16,51.97534079066386,16.945884860662527,9.627716467714311,3.593041770638311,3.334725073513553,2.714071110603166,2.714613241139737,1.7828336618453349,1.0263670300241257,6.285405993195072
2024-05-17,51.96559652415904,16.952147225098084,9.626774496619431,3.592690229179649,3.3409214398651703,2.7138055672062227,2.7143476447010064,1.782659230267289,1.026266610773282,6.284791032130832
2024-05-20,51.83425691624486,17.18729763941638,9.595218107173489,3.580047147566997,3.336128304209999,2.7042553797204256,2.7047955495834426,1.7763858516295312,1.0226550629668605,6.258960041488017
2024-05-21,51.84780556576296,17.19132819367913,9.597236074173692,3.5808866963194657,3.339696882637116,2.704889548527935,2.7054298450649643,1.7768024278544146,1.0228948834907055,6.233029882489613
2024-05-22,51.84158059378425,17.206287751772663,9.596255703550987,3.5805209039086954,3.3430703226424394,2.704613240408541,2.705153481753549,1.7766209250874558,1.0227903933972933,6.2231066836941205
2024-05-23,51.867320703624685,17.201735056941832,9.593716583877573,3.5795735165787788,3.3412573605872575,2.7038976137203985,2.702116704815052,1.7761508403708288,1.0225197683441603,6.21171185113943
2024-05-24,51.86485294022217,17.200916626152317,9.593260130327272,3.5794032062484784,3.337965178173072,2.70376896663617,2.7019881424635943,1.776066333980644,1.0224711185039825,6.2193073572922986
2024-05-27,51.905581113848754,17.195648594975594,9.58336149652521,3.5783069618974124,3.327198096252065,2.702940898020964,2.7011606192517212,1.7755223878048274,1.0198377857688492,6.210442045654598
2024-05-28,52.06317568105076,17.16204415918619,9.655877680591459,3.583692787576196,3.1407959944359893,2.7070091818914666,2.705226223567001,1.7809831979496031,1.0213727766439402,6.179822317107404
2024-05-29,52.06503462365413,17.162508894837035,9.655877680591459,3.583692787576196,3.141725465737679,2.7070091818914666,2.705226223567001,1.7809831979496031,1.026484868803232,6.171457075392199
2024-05-30,52.086926093415734,17.164822255241337,9.657179210876567,3.5841758389206566,3.1430785402281725,2.7073740637332677,2.7055908650811658,1.7812232593553166,1.0215104490177171,6.148119424130067
2024-05-31,52.11209751074186,17.260961288983285,9.652199389235962,3.582327622581636,3.036002974466611,2.705977979052908,2.704195699925136,1.780304753657121,1.0209836968751875,6.1449490844802845
2024-06-03,52.1786093564881,17.257914710057936,9.650495765274918,3.5816953377594904,3.035467116554386,2.705500370920578,2.7037184063670603,1.7799905278818358,1.02080349211359,6.0858049165821
2024-06-04,52.18256754527604,17.254279039188212,9.650540589779686,3.5817119739742136,3.035481215654944,2.7055129373956297,2.7037309645652647,1.7799987955600818,1.020808233529172,6.0853687050767595
2024-06-05,52.202130995468806,17.25107393609438,9.64874793432122,3.581046645906728,3.0349173537738725,2.7050103694316854,2.700906765128031,1.7796681483256356,1.0206186112551805,6.075879240294462
2024-06-06,52.466403809762404,17.32961993197867,9.692679721892548,3.597351536613986,3.0384725066673695,2.717326572708735,2.713204284253129,1.3212642424477177,1.0252655976130185,6.09841179606242
2024-06-07,52.75194784540629,17.306442548113374,9.675809274621919,3.591090220739152,3.0327182442907157,2.712596970991016,2.70848185752231,1.3189645359297735,1.023481087064934,5.878467415320515
2024-06-11,52.74836218671014,17.307449011686547,9.674809952463066,3.5907193312424535,3.033420133865602,2.7123168126927064,2.7082021242348655,1.3188283126485898,1.0233753814541224,5.882516753001902
2024-06-12,52.74705736211682,17.310287533638437,9.674314422910836,3.5905354198735333,3.0318678975190485,2.712177891810301,2.708063414100758,1.3187607641999437,1.0233229656705538,5.883612328159763
2024-06-13,44.34879739003819,20.418124777280514,11.382737153138219,4.224601262355507,3.5689201367763315,3.191131351066874,3.1862902826207984,1.5516455730661545,1.2040353281688203,6.923716745488591
2024-06-14,44.355247880175455,20.4399388116957,11.372029377659466,4.224693842141863,3.5794077084148714,3.191201282935084,3.186360108399686,1.5516795765156484,1.1985831030177807,6.9008583090444375
2024-06-17,44.35148734911579,20.447351554953485,11.37036301864466,4.224074791976333,3.577239870470763,3.1907336718474504,3.185893206695977,1.5514522067855367,1.1984074729967547,6.902996856513245
2024-06-18,44.34115678611838,20.459986997913308,11.365270887344673,4.223403877089963,3.5887209569304024,3.1902268837756687,3.185387187441105,1.5512057877630794,1.1982171284945455,6.8964235071288735
2024-06-19,44.33780860032688,20.461306516147,11.365395382478205,4.223450140239768,3.5849263691137576,3.1902618295086684,3.18542208016009,1.5512227796653049,1.1982302537603569,6.901976048599967
2024-06-20,44.33849077797925,20.461031884667637,11.364026086000377,4.222941301329489,3.587232628294675,3.189877468548096,3.185038302289811,1.551035889212572,1.1980858916496793,6.902239770028405
2024-06-21,44.3382479667378,20.46146746457244,11.363963853090924,4.222918175201333,3.5844748293937636,3.189859999795898,3.185020860038379,1.551027395261984,1.198079330562064,6.904940125345411
2024-06-24,44.339038411800146,20.461579518488527,11.364026086000377,4.222941301329489,3.58449445919023,3.189877468548096,3.185038302289811,1.551035889212572,1.1980858916496793,6.903882671491073
2024-06-25,44.339828865520026,20.46169157363191,11.36408831959145,4.222964427710939,3.584514089201697,3.1898949374916246,3.185055744732283,1.5510443832561915,1.1980924528091563,6.902825206054721
2024-06-26,44.33971003626984,20.46605990661312,11.363777158452177,4.22284879833659,3.5898921595447226,3.1898075946872564,3.1849685344302943,1.5510019139683977,1.1980596477303775,6.893874249967223
2024-06-27,44.32956355050203,20.46805261344825,11.362299375710991,4.222299645270159,3.597638577386966,3.189392781676988,3.184554350707245,1.5508002166077361,1.1979038481361373,6.897495040553501
2024-06-28,44.299610027042746,20.520923356745538,11.354902367773374,4.2195508720722055,3.5931076902569767,3.187316444578118,3.1824811634912553,1.5497906250512568,1.197123996806739,6.895193456181794
2024-07-02,44.29742125045163,20.52420652163222,11.354902367773374,4.217362095481084,3.5931076902569767,3.187316444578118,3.1824811634912553,1.5497906250512568,1.197123996806739,6.896287844477354
2024-07-03,44.29699525158667,20.52672505581635,11.35493343453899,4.217373634091941,3.593117520921376,3.187325165006505,3.1792066968210686,1.5497948652446591,1.1971272721119264,6.897401103860511
2024-07-04,44.3138896587711,20.52905512215736,11.355616946394186,4.217627499505887,3.5971644092324744,3.187517026504346,3.1793980696265467,1.549888155370015,1.1971993333606674,6.872643779077419
2024-07-05,44.314194387416315,20.528942781914584,11.355554805552485,4.217604419568968,3.5922196943288154,3.1874995835955287,3.1788334455579013,1.5498796739854306,1.1971927819795658,6.878078426100406
2024-07-08,44.303261592051804,20.565419143011127,11.34910943153033,4.215210521743005,3.631353343209816,3.185690369747017,3.1748414906377946,1.545718477677014,1.1877626196886528,6.841633010703443
2024-07-09,44.302597019327024,20.56704438171404,11.348799090115858,4.214001456744796,3.626878843606575,3.185603257039066,3.174754674592459,1.5456762100029175,1.1877301403180314,6.84691492653924
2024-07-10,44.27945370467786,20.563662010570553,11.345292283239129,4.203465857871115,3.684832345798413,3.1850793658891643,3.1742325675556042,1.5454220144795912,1.1875348111264228,6.831025038792143
2024-07-11,44.28651529632058,20.568424208140428,11.344299774827721,4.2020046059306875,3.6828697026812662,3.184800728901882,3.173954879467505,1.5452868179319614,1.176495678190216,6.835348307607755
2024-07-12,44.29295908195922,20.57332939467509,11.343989651560648,4.201889734195763,3.6805820335024384,3.1847136648409324,3.1738681119035035,1.5452445738617189,1.165528569776106,6.8378951837245765
2024-07-15,44.272048875379014,20.562270161095483,11.337947838403435,4.193842919981624,3.7316135844038367,3.1831709047236596,3.1723306056609215,1.5444960162358623,1.1649639566955505,6.837315137420608
2024-07-16,44.272048875379014,20.562270161095483,11.337947838403435,4.193842919981624,3.7266952423795567,3.1831709047236596,3.1723306056609215,1.5444960162358623,1.1649639566955505,6.8422334794448885
2024-07-17,44.26870517879124,20.564387226694773,11.337664678932684,4.193940326359465,3.727874789044679,3.1832448371893705,3.1724042863493755,1.5445318887674286,1.1649910141990147,6.842255773671966
2024-07-18,44.26749558023202,20.566557726201655,11.337354888465466,4.193825731090511,3.728319408762627,3.1831578581744404,3.172317603541769,1.5444896859620887,1.164959181972466,6.841522335596949
2024-07-19,44.2442280677547,20.560745308516534,11.32782988306841,4.190302315521719,3.7963699431652933,3.18048354868364,3.1696524014208007,1.5431920929397995,1.1503299219109855,6.836866517018121
2024-07-22,44.23383122847174,20.592027324173472,11.322513078509978,4.18833556472458,3.708903012984937,3.1789907641340647,3.168164700553955,1.5424677837968328,1.1443323576031876,6.92043418504725
2024-07-23,44.22005598780173,20.628172433923993,11.320711046593003,4.186256477300128,3.701061482831694,3.1774127149023292,3.1665920253741064,1.5417021036543614,1.1437643116629042,6.914271415955753
2024-07-24,44.21897053478261,20.629848003959076,11.3201604211236,4.186153718842894,3.7009706342728053,3.177334720152044,3.166514296235202,1.5416642600748904,1.1437362361121721,6.914647174444699
2024-07-25,44.20708799469102,20.63066665708215,11.318514702810942,4.185545138259368,3.731877968052863,3.1768728010855405,3.1660539502356095,1.5414401338248735,1.1408429544195238,6.90109769953811
2024-07-26,44.20611189321957,20.635592600505973,11.318823367801775,4.185659281438543,3.7319797393637675,3.1769594369595726,3.1661402910708856,1.541482170135933,1.1408740661236045,6.896377153380369
2024-07-29,44.18841640109336,20.640165858611727,11.316247179535415,4.181434864888152,3.7637058002683825,3.1762363542363734,3.1654196708082964,1.54113132551627,1.1378879410954714,6.889354603946549
2024-07-30,44.17782996724797,20.666910539802945,11.312977675539399,4.180226759605284,3.76316352016507,3.1753186721384385,3.164505113879786,1.54068605996602,1.137559181117768,6.880822510537318
2024-07-31,44.17573929627242,20.67337873606062,11.311744391371494,4.179771052219595,3.762208203966265,3.1749725147996095,3.1641601353809214,1.540518102087912,1.1374351701130299,6.880072397728138
2024-08-01,44.17651649002195,20.701867940195854,11.307060362821492,4.178040269922569,3.7606503283611654,3.173657804937871,3.1628499027679733,1.5398801959858717,1.136964174780546,6.8625125302047065
2024-08-02,44.17497514855632,20.71406772512215,11.301876303371692,4.177533831847558,3.7607392671082174,3.173273112343823,3.1597426042077186,1.5396935405417354,1.1368263585052512,6.8612721083955375
2024-08-05,44.15475036465361,20.721364341054876,11.297537879824427,4.169939897264466,3.7955040998395986,3.1720549957742414,3.1585296815611215,1.5391025021572622,1.1331225232600524,6.858093714610343
2024-08-06,44.14893674665964,20.728237871885167,11.297722453229785,4.1700080236133354,3.7950215258675963,3.172106819189111,3.1585812840063143,1.5391276472280768,1.133141035637265,6.857116592683707
2024-08-07,44.145124665799635,20.736951199565183,11.29554412130978,4.1700080236133354,3.7950215258675963,3.172106819189111,3.1585812840063143,1.5391276472280768,1.1304181207372597,6.857116592683707
2024-08-08,44.13307038403259,20.737467777064943,11.287711650888864,4.1691265157396495,3.8191697991649445,3.1714362600147754,3.1579135840268986,1.5388022873889693,1.12963469111376,6.855667050564603
2024-08-09,44.12811931170147,20.74062769442496,11.286808930176171,4.169597584702913,3.8196013265726707,3.1717946001096173,3.158270396196663,1.5389761564225548,1.1297623283636251,6.856441671329358
2024-08-12,44.15132428343543,20.729791233298645,11.287442792278158,4.167419073868781,3.8170614351860914,3.170137416470283,3.156620278616858,1.5381720797311884,1.129172055700056,6.85285935141451
2024-08-13,44.190218625104045,20.725895489489687,11.286951363042899,4.167237634050554,3.8168952491316808,3.1699993959961232,3.156482846647715,1.5381051112651904,1.1291228941521287,6.8190913911199775
2024-08-14,44.23952708373185,20.704199847114626,11.284963885516154,4.166704745941323,3.8164071612732346,3.1695940303480032,3.1560792094367662,1.537908425115631,1.1289785068584361,6.7956371046639745
2024-08-15,44.25246162055445,20.70029719839552,11.28520952010333,4.166795440675532,3.8186668849705243,3.169663021434644,3.1561479063525537,1.5379419000567076,1.1290030808112,6.783813426645535
2024-08-16,44.26650480239493,20.685484499308433,11.285737670677399,4.16699044772437,3.816668843921103,3.16981136244164,3.1562956148488484,1.5380138761149238,1.129055918432353,6.785436964136
2024-08-19,44.31668763578784,20.68604735517529,11.282235331744852,4.1671038323067195,3.8167726961876878,3.169897613596272,3.156381498237484,1.5380557257575322,1.1290866402531412,6.737731670953183
2024-08-20,44.32914118715141,20.675097264580884,11.282496280737414,4.167200214053329,3.8168609750580202,3.1699709307683106,3.1564545027926885,1.5380912997444542,1.129112755115367,6.735574589998125
2024-08-21,44.35991182129225,20.669934768363284,11.283540197429625,4.167585785628536,3.817214131379508,3.170264233374942,3.1567465547873597,1.5382336121496165,1.1085350940453715,6.728033801549511
2024-08-22,44.380899782776225,20.656292382373394,11.282926105393225,4.167358970179025,3.8170063844527204,3.1700916958570238,3.156574752951561,1.5381498957809225,1.1084747634610503,6.722225266774854
2024-08-23,44.39505236475174,20.646573293282604,11.282373479707855,4.167154857381903,3.816819431551534,3.169936428147234,3.1564201472872173,1.5380745588397409,1.108420471549524,6.71917496750064
2024-08-26,44.40297285910508,20.636082148824883,11.28422104547247,4.167778452941047,3.815259471072792,3.169996808227015,3.156480269912587,1.5381038556621465,1.1084415844387003,6.72066350434328
2024-08-27,44.732791523549324,20.62265816350465,11.29783385870081,4.17280628688974,3.517632245886457,3.1738209600502505,3.160288115948225,1.5399593599480466,1.0683680902319797,6.713841395290523
2024-08-28,44.74077821275012,20.62068645942557,11.297649183736395,4.17273807798685,3.5175747464916203,3.1737690806121046,3.160236457718634,1.5344855041465695,1.068350626633071,6.7137316504990645
2024-08-29,44.74024785004769,20.619518129069192,11.298203226742766,4.172942711385526,3.5177472503157334,3.173924724014935,3.1603914374741033,1.5345607561700765,1.0684030191426461,6.714060895637333
2024-08-30,44.77107184435668,20.61614803780717,11.296356628013706,4.172260678096459,3.517172303355476,3.173405972028989,3.159874897392937,1.5343099447901483,1.054608247004893,6.704791447153539
2024-09-02,44.78420402070032,20.61537860414434,11.293509542490758,4.164043215928617,3.5171339802403896,3.173371394592403,3.159840467390963,1.5342932269465168,1.0545967559917337,6.703628791573957
2024-09-03,44.78444800640915,20.6149461143068,11.293571069875046,4.164610704811677,3.51715314169354,3.173388683216507,3.15931287924949,1.5343015858227929,1.0546025014670117,6.703665313147984
2024-09-04,44.88586842438465,20.583991718924747,11.284963754154663,4.166336166546268,3.514472568176077,3.170970107362072,3.156905031170001,1.5331322286657207,1.053798743591538,6.649561257024274
2024-09-05,44.942479795024624,20.572285088449046,11.275265528751786,4.148069804330577,3.5114522530132697,3.1682449960088648,3.1541920072529774,1.5318146646708393,1.0528931157164942,6.643302746781522
2024-09-09,44.96587948978169,20.56013604720997,11.271587023868213,4.146716515133642,3.510306657441422,3.167211370267594,3.1531629662363536,1.5313149169965736,1.0525496140527713,6.641135399011771
2024-09-10,44.99836832810976,20.574738968175815,11.239609578398541,4.146152905209816,3.5098295465367855,3.1667808918993186,3.152734397287228,1.5311067850250315,1.052406554500561,6.628272044857142
2024-09-11,45.03279600672716,20.565586034243243,11.235449808577073,4.144417948881378,3.5083608595098665,3.1654557534698426,3.151415136608833,1.5304660938911236,1.0519661753217018,6.614086182769779
2024-09-12,45.06019331214431,20.549215393367877,11.231848537957685,4.143089548964325,3.5072363333804444,3.1644411378562123,3.150405021399,1.52997553742282,1.0516289912352326,6.611966186272094
2024-09-13,45.04830180968667,20.56577632750593,11.22063226848276,4.138952206060983,3.6148160850311988,3.161281085936015,3.1472589861265554,1.528447684028093,1.0505788208992033,6.523954726242591
2024-09-16,45.127107227167095,20.48424543707313,11.2303842747808,4.142549426521916,3.617957771558659,3.1640285989390495,3.149994312329204,1.502616272888543,1.0514918934456383,6.529624785295961
2024-09-17,45.12708995008306,20.494598742575718,11.227364891622534,4.144643185840711,3.6197863877124474,3.165627786705295,3.1515864067779424,1.48978897009485,1.0520233465977584,6.527490331989682
2024-09-20,45.12942265371275,20.493930471570074,11.226998798949966,4.144508040727374,3.6196683566975487,3.165524564520216,3.151483642442622,1.4897403922824344,1.051989043086447,6.526734036010567
2024-09-23,45.120691472323784,20.485525117720602,11.222665787369145,4.142808217618156,3.757793915144874,3.1642262604139884,3.1501910970618177,1.4891293921056574,1.051557581675705,6.41541115856627
2024-09-24,45.12098959160298,20.485413834795473,11.222604822806638,4.142785712760992,3.7577735017897607,3.164209071479265,3.1501739843699057,1.4891213027511647,1.0515518693298924,6.415376308313933
2024-09-25,45.146204859987925,20.486749309698727,11.212471190890467,4.1430557871853395,3.758018476689669,3.1644153510222455,3.1503793489444725,1.489218380806007,1.0516204215760068,6.397866873199141
2024-09-26,45.234093126788096,20.48989392776745,11.206042062998453,4.143691726440082,3.7585953145581734,3.1649010736490677,3.150862917112085,1.470429861947677,1.0516460038059043,6.3298439849330075
2024-09-27,45.24569583235046,20.485552938640797,11.20366795081809,4.142813843870651,3.7577990185183063,3.164230557676849,3.1501953752638463,1.4701183366628356,1.0514232020733185,6.328502944124848
2024-09-30,45.3500341746954,20.47419661160407,11.142678634120822,4.143263993588572,3.7310428422841526,3.164574376527189,3.15053766907984,1.4702780767282835,1.0507225128471134,6.322671108524556
2024-10-02,45.3869398786263,20.47074893125524,11.130481533563842,4.142566303216554,3.733130558119097,3.1640414891520536,3.1500071453666996,1.470030494421216,1.0505455801240209,6.301508086154982
2024-10-03,45.46452883506028,20.491465809433794,10.94030561480369,4.14686871608521,3.7440766490220905,3.1673276194933644,3.153278699829947,1.4726447730323253,1.0592493373458765,6.360253945893418
2024-10-04,45.49222451827314,20.464614679456254,10.935664474539923,4.146420776985991,3.7343752251993436,3.1728385684293916,3.1560704487887863,1.4618033052991823,1.059817592124284,6.376170410903706
2024-10-07,45.53234548031046,20.478002886523853,10.909681390111848,4.1427488376839765,3.731068180426177,3.1700288027869306,3.1532755324635655,1.4523593758025888,1.0588790511322344,6.371610462758369
2024-10-08,45.584452630413594,20.499253597246998,10.901139514371074,4.084162568055122,3.732142834385889,3.1709418614180183,3.1539120406783407,1.4500604467200797,1.067335788384985,6.356598718325904
2024-10-09,45.63497032121125,20.18479487369878,10.90346866666282,4.022540898467221,3.7331484890178,3.1833635353074956,3.1554511004973493,1.660098401411826,1.073837498661543,6.448326215063917
2024-10-10,45.81555317852391,20.265243089195284,10.879201635451077,3.9895926068006244,3.7339313901143583,3.1831039300141653,3.1551937714805884,1.6637687152879246,1.0601581553178507,6.254253527814218
2024-10-14,45.91300455199975,20.242286111986814,10.852780868498941,3.985047578854946,3.7309313585476076,3.1807780265044223,3.1528882620067042,1.6625529945388156,1.0539507587305947,6.225779488331408
2024-10-15,45.82003352533401,20.369679152771244,10.843554926800463,3.9853714593016445,3.7286929596068314,3.1788696959882206,3.1509966641540954,1.6615555339842456,1.0533184334382604,6.207927648620984
2024-10-16,45.855695689869094,20.352648332501737,10.839407222230964,3.9838470382492788,3.727266719141299,3.177653765193117,3.1497913949088505,1.6609199821262701,1.0474881351208893,6.205281720658502
2024-10-17,46.32942498155275,20.290264360794918,10.830443097888585,3.978925547425401,3.724184292063639,3.175025864710718,3.1471865364384897,1.658461829079523,1.0363183374056957,5.829765152640283
