date,TIGER BROKERS (HK) GLOBAL LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CHINA INTERNATIONAL CAPITAL CORPORATION,MERRILL LYNCH FAR EAST LTD,BOCI SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING
2024-03-01,26.099431009002537,1.85499366980975,4.9318639858507405,20.546704252350303,17.27987725970226,0.09149815809233963,0.0,2.855685584002777,26.339946081189293,0.0
2024-03-04,26.17726927848509,1.8364169309525238,4.9489921718709615,20.68150264031501,17.29178364008591,0.09567997168663582,0.0,2.9120698539704692,26.056285512633398,0.0
2024-03-05,26.36002585953905,1.8309498900324472,4.965079115618465,20.671113000324233,17.131422002916704,0.09266810679951887,0.0,2.8889489760660756,26.059793048703504,0.0
2024-03-06,27.264371729779036,1.843531259868898,5.241815588723766,21.357074176376948,17.622958134113404,0.09635568459777398,0.0020414339957155504,2.8698846569888437,23.701967335555615,0.0
2024-03-07,27.285705145645938,1.796901977080545,5.301104659963268,21.373065195116684,17.55707323495049,0.09652997863362552,0.012155626939049138,2.963371260370531,23.61409292129987,0.0
2024-03-08,27.24204829675872,1.8457263618658668,5.230887697785784,21.36830683828967,17.71819906562729,0.10089987935264577,0.025531345990041948,2.90388729397691,23.564513220353074,0.0
2024-03-11,27.169243831996386,1.8657630440733886,5.406494880000146,21.391955801190605,17.703865190028463,0.09917125698806556,0.02555960231651174,2.7509319452738037,23.58701444813263,0.0
2024-03-12,27.213142374468664,1.9056943239226491,5.409057609893612,21.431681187384545,17.639913698652666,0.09587285931384625,0.025607067124424742,2.792228912717221,23.486801966522375,0.0
2024-03-13,27.26043419931856,1.8723263273650463,5.427138782278794,21.46836017617956,17.663331477833307,0.09880723608585958,0.025650892026443297,2.7166680188961916,23.467282890016232,0.0
2024-03-14,27.109384954940342,1.8811561553862575,5.445451757660073,21.554248981357098,17.705977621854903,0.09899650763293205,0.025753513952375663,2.7614632843766413,23.417567222839384,0.0
2024-03-15,27.170853716977216,1.9619996664793895,5.510577377156017,21.608459041058794,18.05062082778122,0.09315237365957595,0.02581828538236584,1.9742029372482186,23.604315774257202,0.0
