date,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,JIN YI FINANCIAL GROUP LTD,CHINA CONSTRUCTION BANK (ASIA),BANK OF COMMUNICATIONS TRUSTEE LTD,CITIBANK N.A.,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-03-01,0.0,20.671644726508827,45.08454321221295,34.24381206127822,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,0.0,15.409857720228725,34.6996205497733,26.363820951399823,0.0,0.0,0.0,0.0,23.526700778598144,0.0
2024-03-05,3.09641011382427,14.929625403827481,33.6067163521883,25.59066269148893,0.0,0.0,0.0,0.0,22.776585438671017,0.0
2024-03-06,3.0532056978017126,14.89634039723805,33.735703555067566,25.6094769710711,0.0,0.0,0.0,0.0,22.705273378821573,0.0
2024-03-07,3.049866272420001,14.888225139615654,33.80000220588742,25.581466759551084,0.0,0.0,0.0,0.0,22.680439622525846,0.0
2024-03-08,3.049990979309821,14.865322562533512,33.769695058555975,25.63362438982818,0.0,0.0,0.0,0.0,22.68136700977251,0.0
2024-03-11,3.0470630610006877,14.869434729027201,33.81591329635158,25.609016724202423,0.0,0.0,0.0,0.0,22.658572189418106,0.0
2024-03-12,38.45494242013315,9.471282644807905,21.386646011803112,16.281166719555017,0.0,0.0,0.0,0.0,14.405962203700815,0.0
2024-03-13,38.46193490343784,9.461964834901158,21.384690148082555,16.283477804326303,0.0,0.0,0.0,0.0,14.40793230925214,0.0
2024-03-14,15.383531651428548,4.347956418684148,9.846015584015264,7.487099767740854,0.0,0.0,0.0,54.0191951159105,8.916201462220682,0.0
2024-03-15,17.680178219951102,4.3521617077523524,9.829515089571416,7.488172599469125,0.0,0.0,0.0,54.026935563914904,6.623036819341101,0.0
2024-03-18,17.676378929021855,4.354211053670888,9.845907230658899,7.48447426022608,0.0,0.0,0.0,54.015325723580176,6.6237028028421,0.0
2024-03-19,17.66418638094259,4.333312535208679,9.860590031263996,7.535761639652567,0.0,0.0,0.0,53.97806784069893,6.628081572233239,0.0
2024-03-20,17.664239064935796,4.3524136613783995,9.840934732546256,7.535784115299421,0.0,0.0,0.0,53.97822883198935,6.628399593850784,0.0
2024-03-21,17.661131246946425,4.3692417448509095,9.834133922641495,7.534458281486176,0.0,0.0,0.0,53.968731988678876,6.632302815396125,0.0
2024-03-22,17.662237294095938,4.365936740994461,9.833258698969152,7.534930134958573,0.0,0.0,0.0,53.972111837984336,6.6315252929975355,0.0
2024-03-25,11.834272308195542,4.364557049877882,9.825381263265824,7.568920265960992,0.0,0.0,0.0,53.95505596941283,12.45181314328692,0.0
2024-03-26,17.65786658248626,4.360682304917995,9.823669859368318,7.569439293151739,0.0,0.0,0.0,53.95875585528063,6.629586104795063,0.0
2024-03-27,17.654497872004537,4.3851879258345825,9.815237780570008,7.567995220088411,0.0,0.0,0.0,53.94846177895031,6.628619422552149,0.0
2024-03-28,17.65502414828756,4.387107232610061,9.811357004505803,7.567922722618069,0.0,0.0,0.0,53.9500699694605,6.628518922518004,0.0
2024-04-02,17.695747605894244,4.41186710131542,9.7984326566925,7.375631870863618,0.0,0.0,0.0,54.07451235871047,6.643808406523748,0.0
2024-04-03,13.723292637420684,4.307796672863149,9.582500025789875,7.36594476103017,0.0,0.0,0.0,52.78466326856296,10.068353275213966,2.1674493591191952
2024-04-05,13.316232784388651,4.107003136066009,9.29317009989619,7.204057757082505,2.986856211041128,0.0,0.0,51.21896632977896,9.770555133942686,2.103158547803868
2024-04-08,13.315705203040288,4.106557423186778,9.29393389321245,7.206885290539823,2.9867378735463803,0.0,0.0,51.216937064313605,9.7701680302674,2.103075221893272
2024-04-09,13.313067923248207,4.121588714388206,9.273136192200713,7.228093091971488,2.9861463266986514,0.0,0.0,51.20679314845843,9.76851591167391,2.1026586913603897
2024-04-10,13.306479291928042,4.166493699274051,9.259780129251983,7.235827901662306,2.984668484226269,0.0,0.0,51.181450929588344,9.763681477548115,2.10161808652089
2024-04-11,13.299671621808681,4.310777418973245,9.13152251178955,7.232126011153609,3.011407017009681,0.0,0.0,51.15526620960985,9.758686322842545,2.1005428868128355
2024-04-12,13.299446072464447,4.317487918842154,9.126279945343692,7.232003361412649,3.0113559465098048,0.0,0.0,51.15439866663015,9.758520825124757,2.100507263672345
2024-04-15,13.287052628845144,4.377001598741748,9.10139693933464,7.23740666164355,3.0424361587737243,0.0,0.0,51.10672907555849,9.74942708716041,2.0985498499422985
2024-04-16,13.291293843034211,4.3507159864256355,9.091873107903666,7.247908668041777,3.043407301416593,0.0,0.0,51.12304229343807,9.752539094740447,2.099219704999598
2024-04-17,13.29001744074359,4.3610312698259515,9.08987018888675,7.2472126299182245,3.0431150340048054,0.0,0.0,51.11813279635995,9.751602529543192,2.099018110717535
2024-04-18,13.279647519562682,4.436276194083303,9.072424478269864,7.2526928220695925,3.0406759324948607,0.0,0.0,51.077160860203776,9.743786476522388,2.097335716793532
2024-04-19,13.274684743969129,4.479661981040712,9.062352685506635,7.249828321430242,3.0394749967367396,0.0,0.0,51.056987586148225,9.740502325462147,2.0965073597061608
2024-04-22,13.274272812445604,4.490524998735401,9.053890473420665,7.249603349396379,3.039380677693367,0.0,0.0,51.055403218376895,9.740482167700518,2.096442302231168
2024-04-23,13.272495597763234,4.491238668883207,9.050793561600164,7.263991971728859,3.0389091702683295,0.0,0.0,51.047482854244016,9.738971100100716,2.0961170754114673
2024-04-24,13.850621988839853,4.590282696931595,8.533176961346909,7.292385371142901,3.0483019543457734,0.0,0.0,51.20526249071292,9.377372697347957,2.10259583933209
2024-04-25,13.849081134516247,4.578168462808524,8.533273534557944,7.304634085942535,3.048336453139045,0.0,0.0,51.205842000155066,9.378044693671272,2.1026196352093622
2024-04-26,14.952129434381026,4.580511747079006,8.527958949880636,7.31212294190742,3.0695108205574044,0.0,0.0,51.19092381063442,8.264835232607767,2.102007062952318
2024-04-29,14.945200450869237,4.59509072474867,8.525619805227413,7.309834515950965,3.0686688805497053,0.0,0.0,51.17688258735591,8.277272534523345,2.101430500774751
2024-04-30,17.23233601472982,4.640598881471939,8.462842907047213,7.3041816070541055,3.17944111212216,0.0,0.0,51.13928428486124,5.94142855736482,2.099886635348701
2024-05-02,16.984346376992967,4.6094200326547945,8.347757069161732,7.209831394723161,3.1363087472863453,0.0,1.3454527602428348,50.44552768128483,5.849956408458101,2.071399529195237
2024-05-03,16.974634180622918,4.598213329862565,8.319806009883083,7.2141144306377125,3.1451443627258815,0.0,1.3462520330937462,50.475495095910574,5.853710502957335,2.0726300543061873
2024-05-06,16.96135241604534,4.621493293116376,8.317532653128886,7.223574935790102,3.1442849634596697,0.0,1.345884174618603,50.46170285032681,5.852110997837481,2.0720637156767396
2024-05-07,16.94694380768547,4.643541087623754,8.305478459020323,7.244886959279468,3.143732740466095,0.0,1.340072323248519,50.4528403862268,5.850804432199841,2.0716998042497394
2024-05-08,16.925537949010263,4.6741643631493845,8.304413534475621,7.24479423760471,3.143329652531568,0.0,1.3399004998050241,50.44637134674371,5.850054244805239,2.0714341718744724
2024-05-09,16.891042669701026,4.680074018248547,8.286134465511646,7.324577389197861,3.141683323619801,0.0,1.3391987226529065,50.41994989916344,5.846990260271873,2.070349251632896
2024-05-10,16.891326545129697,4.678627464733667,8.291470423014792,7.279951580954975,3.143706448971309,0.0,1.3400611160285014,50.45241844177429,5.8507555010702195,2.071682478322538
2024-05-13,16.883144419336457,4.688001145970715,8.291285513072518,7.280067994425998,3.1436363404684324,0.0,1.3400312310248812,50.45129329107054,5.85090378736369,2.0716362772667627
2024-05-14,13.857734510113778,4.686127621287377,8.263728962714506,7.829344793122914,3.1367369653510613,0.0,1.3321288751120024,50.15377479551566,8.681003935071024,2.059419541711672
2024-05-16,13.579931260322484,4.5167463633706255,8.458719641770642,8.607828216975841,3.1132015618903908,0.0,1.316632872197652,49.7782886984328,8.636941973644205,1.9917094113953502
2024-05-17,13.510683792513237,4.486718006724626,8.420558914741077,8.835644424105753,3.109165247529177,0.0,1.314925837151945,49.701389523278884,8.63178712486348,1.9891271290918242
2024-05-20,13.295862521942015,4.363747992182804,9.62636705782498,8.523504847000037,3.237598428148531,0.0,1.2940183802547272,48.92302627713222,8.778374693637485,1.9574998018771956
2024-05-21,13.24813638825976,4.290174363580839,9.603394702751977,9.359400738736054,2.854277144266547,0.0,1.2893734394619494,48.74741473719718,8.657355222919517,1.9504732628261787
2024-05-22,13.252241267448584,4.204477405737025,9.588857251598771,9.449596390976675,2.855161530002417,0.0,1.2897729463845202,48.76251891807209,8.648721561077632,1.9486527287022846
2024-05-23,13.251205884165834,4.195797202446423,9.59349628584953,9.459634506828886,2.8549384593188956,0.0,1.289672177818639,48.75870915518794,8.64804584581251,1.9485004825713497
2024-05-24,13.234626116270457,4.176286597554679,9.586336318985978,9.716871694762986,2.743737197860673,0.0,1.2880585537035,48.697702776769404,8.61031820460536,1.9460625394869646
2024-05-27,13.24617408396937,4.165118719304991,9.594700945322227,9.725350220675224,2.6823053254094047,0.0,1.2743705314116254,48.74019430571302,8.624025277916118,1.9477605902780204
2024-05-28,13.2633639045137,4.167881848721185,9.603152629551296,9.712230924768548,2.6816572960873177,0.0,1.2740626509239956,48.72841895904569,8.621941763708557,1.9472900226797127
2024-05-30,13.261792822512502,4.169541838094725,9.603361163700546,9.718079965258452,2.6813396463913888,0.0,1.2739117346923612,48.72264694355063,8.622266524988556,1.9470593608108406
2024-05-31,13.26564977931004,4.166176560499115,9.603191950522156,9.702594637131211,2.6764643952195453,0.0,1.274282229284634,48.7368170596758,8.62719775992829,1.9476256284292084
2024-06-03,13.275408666160956,4.140848896784344,9.604407540799393,9.703553486799144,2.6768031871663234,0.0,1.2744435303495671,48.742986258549095,8.633676270810628,1.947872162580542
2024-06-04,13.27533715903787,4.138133374976938,9.617821894258727,9.691381740964239,2.676788768740511,0.0,1.2744366656425976,48.742723707632166,8.635515018252796,1.9478616704941596
2024-06-05,13.390331378799674,4.133555319885114,9.604412253284135,9.678140550032834,2.673131512002793,0.0,1.2726954217549042,48.676127248181864,8.623716442342369,1.947889873716308
2024-06-06,13.392384480201796,4.116973425703493,9.608574820552354,9.67881748675856,2.673541375649935,0.0,1.2728905605218968,48.683590620243095,8.625038692241823,1.948188538127051
2024-06-07,13.367393932731405,4.091302008527812,9.594672358891273,9.872060589044981,2.668552475968851,0.0,1.2705153127066657,48.592745738644695,8.608944139461393,1.9338134440229244
2024-06-11,13.367580314823183,4.06236139943528,9.5948061377799,9.888308043499027,2.668589683699467,0.0,1.270533027550921,48.593423269182175,8.620557716771314,1.933840407258737
2024-06-14,13.466924741469644,4.08308459997842,9.66611227487374,9.96179541144068,2.688421957442218,0.0,1.2799753029803398,48.95455712136577,7.950916377526286,1.9482122129229107
2024-06-17,13.47232064566597,4.086073606171598,9.669695733462328,9.930879411831242,2.6894991497188623,0.0,1.2804881612788108,48.97417214894419,7.947878323692195,1.9489928192348085
2024-06-19,13.472430015086644,4.085294968931554,9.66977423285737,9.93096003153713,2.689520983296881,0.0,1.2804985563883144,48.974569725351174,7.947942845230149,1.9490086413207839
2024-06-20,13.472393558415781,4.085554516082908,9.66974806625074,9.930933158156394,2.6895137053981535,0.0,1.2804950913330604,48.974437199164946,7.947921337934434,1.9490033672635823
2024-06-21,13.321056075359595,4.041801348178076,9.561126288851748,9.819377448175237,2.6593019814713514,0.0,1.266111091686086,48.42403220003456,8.980083655609482,1.9271099106338612
2024-06-24,13.323266253926471,4.028288792139188,9.562712634279567,9.821006641645582,2.6597432026635044,0.0,1.266321159985649,48.43206652985683,8.979165136179226,1.9274296493239778
2024-06-25,13.323551491680899,4.027036971505686,9.562114525005082,9.821216899537848,2.659800145095189,0.0,1.2663482706503442,48.43310341177722,8.979357371090039,1.927470913657701
2024-06-26,13.318525964929261,4.068052338477005,9.558507779282845,9.817512422672722,2.6587968918115936,0.0,1.2658706151907608,48.41483487001396,8.971155229085461,1.926743888536386
2024-06-27,13.309233391103662,4.0708278076838855,9.551838637409679,9.874820535463888,2.656941801656009,0.0,1.2649873946169305,48.38105497361487,8.964895893593926,1.9253995648571443
2024-06-28,16.04773905746837,4.075443551067546,9.551379039614922,9.874345397020495,2.6568139598195635,0.0,1.2649265282812407,48.37872706303997,6.2253184816639955,1.925306922023903
2024-07-02,16.04975549481535,4.090392302166645,9.552579193564439,9.848851573718573,2.6571477949394753,0.0,1.2650854693684355,48.38480596747005,6.225833362447268,1.9255488415097615
2024-07-03,16.05074244670456,4.079414628593558,9.558513853411583,9.849457211771462,2.6573111916365137,0.0,1.2651632636061365,48.387781307229844,6.225948847248834,1.925667249797508
2024-07-04,16.04863995621483,4.087702056310338,9.562608321571034,9.848167029078324,2.656963109824895,0.0,1.2649975395757047,48.38144298049166,6.2240640007370525,1.925415006196159
2024-07-05,16.04392208519873,4.0840951454399566,9.559797170422916,9.877074493134245,2.65618203371621,0.0,1.2646256641243467,48.36722012994623,6.222234292348583,1.9248489856687823
2024-07-08,16.04413647370385,4.084149719567677,9.558588654214443,9.877206476524858,2.6562175272129074,0.0,1.2646425628106048,48.36786644173742,6.222317437573382,1.9248747066548622
2024-07-09,16.00911713743362,4.0860975094234595,9.557346497442609,9.947913557726672,2.6566151191919682,0.0,1.2648318589560452,48.37510631405378,6.177809177102789,1.9251628286690508
2024-07-10,16.0094166806561,4.084302884574005,9.55752532294208,9.948099691044234,2.656664826558518,0.0,1.2648555249588407,48.376011450490026,6.177924768790506,1.9251988499856882
2024-07-11,16.01112857127322,4.076987178306149,9.558547311328638,9.946490187873527,2.6569489043409966,0.0,1.2649907762517751,48.381184308548974,6.178318050134089,1.9254047119426303
2024-07-12,16.00958785324464,4.066170163962692,9.557627511946352,9.965313246611924,2.656693231603144,0.0,1.2648690487866387,48.37652868651857,6.177990823125625,1.9252194342004152
2024-07-15,15.85879201628096,4.084141758419464,9.569826120236637,10.051577755058885,2.658299743780987,0.0,1.2656339197570918,48.40578215151489,6.179562913471057,1.9263836214800272
2024-07-16,15.857901326920137,4.0750866442310105,9.569021196368176,10.06545532993825,2.658150443676841,0.0,1.265562836999599,48.40306350086859,6.179483292461361,1.9262754285360277
2024-07-17,15.857731683147087,4.073438388355728,9.57159326549398,10.06534765227117,2.6581220074631635,0.0,1.2655492983320116,48.40254569727338,6.179417185929379,1.9262548217341
2024-07-18,15.85815579938542,4.0735473327748215,9.571849258482873,10.06294234316317,2.65819309913815,0.0,1.2655831455441198,48.40384022703446,6.1795824549113725,1.9263063395656155
2024-07-19,15.855908241793054,4.0708306909155,9.570492651652545,10.077828318391221,2.657816356586398,0.0,1.265403775947584,48.39698000823107,6.178706630027326,1.9260333264552965
2024-07-22,15.677937381693441,4.021436864010407,10.57730033597533,9.976875059945357,2.627984330835787,0.0,1.2512005530893,47.85375964980431,6.109090799864987,1.9044150247810805
2024-07-23,15.676072162616514,4.015406452268292,10.576041944524418,9.993137174069107,2.627671677047957,0.0,1.251051696573046,47.848066442641375,6.108363995539573,1.9041884547197179
2024-07-24,15.676983992046017,4.015111225719995,10.576657120710943,9.988430539194852,2.627824520715768,0.0,1.2511244664444099,47.85084961910769,6.108719300490932,1.9042992155693952
2024-07-25,15.658896073073603,4.017748074996387,10.578726875015327,9.99012073597653,2.6283387617515555,0.0,1.2513692999698038,47.860213589295746,6.109914720548724,1.9046718693723197
2024-07-26,15.616483722187702,4.008448329564014,10.550074237303479,10.232331436587096,2.621219867463591,0.0,1.2479799477708688,47.73058349514665,6.093365926444619,1.8995130375319813
2024-07-29,15.617019151638672,4.006212105834493,10.55043595896612,10.232682264065335,2.6213097390594946,0.0,1.247758996439729,47.73221999415437,6.092783625278596,1.8995781645631933
2024-07-30,15.61080219528272,4.018326288036167,10.54623595131701,10.254708595207706,2.620266225692127,0.0,1.2472622778823468,47.7132183443776,6.090358157939609,1.8988219642647148
2024-07-31,15.610226039459263,4.012641855263291,10.549801091988797,10.259602620751602,2.620169518192663,0.0,1.2472162445385258,47.711457368339275,6.090133377990716,1.8987518834758657
2024-08-01,15.619902864532461,3.9507649130143485,10.574542350320913,10.26596257861708,2.6217937689899022,0.0,1.247989397559907,47.74103384120865,6.078081360399009,1.8999289253577294
2024-08-02,15.621963311562828,3.951286064900074,10.56274609139078,10.267316778594662,2.622139614110221,0.0,1.2481540218901883,47.74733143936005,6.078883130089768,1.9001795481014243
2024-08-05,15.62493131045376,3.9409540821165914,10.564752895405052,10.261351252124966,2.6226377914078713,0.0,1.2483911572411552,47.75640290009329,6.080038050123081,1.9005405610342332
2024-08-06,15.62155117867039,3.957249598960935,10.566952306403918,10.259131420317807,2.62207043778699,0.0,1.2481210935496851,47.74607178681703,6.078722759230022,1.9001294182632158
2024-08-07,15.623859402991172,3.943058421031492,10.568513668398717,10.260647299015359,2.6224578722156253,0.0,1.2483055146376079,47.75312669723276,6.079620945047273,1.9004101794299975
2024-08-08,15.638949130633462,3.948127799653563,10.5566985149736,10.259421865881055,2.6221446710426117,0.0,1.248156429020025,47.747423522567836,6.078894853531507,1.9001832126963425
2024-08-09,15.61209428132771,3.9560969265604142,10.53857079133835,10.300009556934768,2.716142647829698,0.0,1.2460131230644043,47.66543272812726,6.068719683704569,1.8969202611128297
2024-08-12,15.614273782075239,3.969029364755449,10.54004201118264,10.276423757723741,2.7165218304572605,0.0,1.2461870706773392,47.672086982475854,6.068250123106142,1.897185077546333
2024-08-13,15.61324566159296,3.979040241518684,10.539348003044505,10.275747107506293,2.7163429613165344,0.0,1.246105015599402,47.668948018106214,6.064162833753455,1.897060157561957
2024-08-14,15.617961528598242,3.979302268807272,10.529505737820672,10.276423784792614,2.7165218376127833,0.0,1.2461870739598897,47.67208710804772,6.064825577817142,1.8971850825436614
2024-08-15,15.616727459524963,3.978987840201837,10.53657533968504,10.275611782742699,2.716307188884103,0.0,1.2460886052240894,47.66832024972558,6.064346359471858,1.8970351745398306
2024-08-16,15.616850857656212,3.9777023368467668,10.536658596161791,10.275692977173138,2.716328652230497,0.0,1.2460984513974094,47.66869690876979,6.064921055490249,1.8970501642741433
2024-08-19,15.617097659769104,3.97592144806516,10.536825113062546,10.275855369883509,2.7163715799408785,0.0,1.2461181442108635,47.6694502447159,6.065280295898599,1.8970801444534429
2024-08-20,15.607560321920333,3.9708610378213702,10.536707860464167,10.326701287321603,2.714712695937903,0.0,1.245357141750628,47.640338583768795,6.061839470527995,1.8959216004872068
2024-08-22,15.602056992438307,3.969460885832991,10.532992547255954,10.358320688328378,2.713755470202001,0.0,1.244918020547026,47.62354028381325,6.0597020256496545,1.895253085932442
2024-08-23,15.603576180587192,3.9603734595336095,10.534018155447097,10.359066123633594,2.714019711330674,0.0,1.245039239480149,47.62817743634014,6.060292064995595,1.895437628651949
2024-08-26,15.605054593587756,3.9604855085158484,10.53501623622095,10.350835983455475,2.71427686020338,0.0,1.2451572048860637,47.632690127270735,6.060866267631735,1.8956172182280517
2024-08-27,15.60509566461468,3.96049593213891,10.53504396338671,10.350863225876243,2.714284003923213,0.0,1.2451604820219926,47.63281549200348,6.06061902872159,1.89562220731318
2024-08-28,15.604479621909928,3.960339583553895,10.534628071224475,10.354665486966923,2.7141768520738956,0.0,1.2451113267942593,47.63093509029873,6.060116593384286,1.8955473737936122
2024-08-29,15.623023251580298,3.9650458648516835,10.562956501609648,10.234170064076018,2.717402252191313,0.0,1.2465909585347525,47.68621998888687,6.066791165128467,1.8977999531409502
2024-08-30,10.265887072407137,3.962932363155679,10.57075823996705,10.239381404333878,2.717037132998014,0.0,1.2464234624326251,47.679812709964594,11.420222656305913,1.897544958435115
2024-09-02,15.61923693822213,3.9635580592108974,10.569616535647294,10.14844618844537,2.7167436769411006,0.09931274762016824,1.2462888413374302,47.67466300859971,6.064793991603004,1.8973400123728932
2024-09-03,15.614450538163469,4.006059275992021,10.517394768351384,10.139438849777788,2.7159111508614906,0.10955289816332592,1.2459069253061361,47.686388290733426,6.068138716143003,1.8967585865079524
2024-09-04,15.614975128628771,4.006193865454167,10.517748115720337,10.139779499160943,2.7160023958970347,0.10955657875430683,1.245948783384464,47.687990385188236,6.064982936905223,1.896822310906517
2024-09-05,15.616003316327443,4.003823913318057,10.506325443016916,10.140447165709391,2.7161812344946,0.13063375276925449,1.2460308244509208,47.68006873189552,6.063538408457965,1.8969472095599298
2024-09-09,15.57908451945721,3.9883388361655925,10.509937969285449,10.150257048764662,2.717115174349493,0.14938468960110177,1.2464592634050673,47.69646318890274,6.065359848523819,1.8975994615448621
2024-09-11,15.565378145076595,3.9531625854204497,10.499039769924474,10.149909409719397,2.7170221150978358,0.21155519814055676,1.2464165730666643,47.69482961914724,6.06515211428647,1.8975344701203167
2024-09-12,15.582702752127892,3.964947521583585,10.51072543131571,9.815958687095064,2.720046220266051,0.4473187617154294,1.2478038620325567,47.73868378548534,6.072166510800959,1.8996464675774118
2024-09-13,15.587142737445717,3.948137194998557,10.501584332917671,9.643839961373573,2.7208212440519697,0.6239447534357517,1.2481593992532223,47.75228598649448,6.073896655473819,1.900187734555244
2024-09-16,15.557167073179382,3.945513820922436,10.505838887585082,9.647747014159009,2.7219235427486326,0.6241975350141099,1.248665071752668,47.77163208750007,6.076357400876198,1.9009575662624152
2024-09-17,15.558522178927179,3.945065631694136,10.498835368985365,9.648587380362617,2.7221606356731027,0.6242519056886344,1.2487738366201948,47.77579323155148,6.076886681483706,1.9011231490135834
2024-09-20,15.558809655950629,3.944874566060691,10.499029357457204,9.647181903653959,2.722210933421686,0.6242634400797332,1.248796910391687,47.77667599166669,6.076998964981774,1.9011582763359476
2024-09-23,15.559138214128934,3.9439020117040964,10.497931243619297,9.647385624927123,2.722268418838954,0.6242766227629328,1.248823281460363,47.777684900315656,6.077391258805874,1.901198423436771
2024-09-24,11.048273844317126,3.9278105302725486,10.511157226636419,9.650050745112543,2.7222756046868213,0.6242782706374801,1.2488265779222594,47.77781101689284,10.588312741578369,1.9012034419435953
2024-09-25,11.034614881888388,3.9106468494517697,10.503244650099584,9.763684418155465,2.7198848125485218,0.6237300088894845,1.2477298172711864,47.73585096892132,10.563717186530157,1.8968964062441265
2024-09-26,10.434104880274319,3.907848842754755,10.50879647477174,9.764733147853555,2.7199565469468814,0.623746459180585,1.2477627249690948,47.73130766435464,11.164796823795468,1.8969464350989607
2024-09-27,10.433692112081228,3.917715995493369,10.519457417747665,9.4043552168719,2.7198489467682307,0.9665709677014998,1.2477133640731384,47.729419436677745,11.164355149778954,1.8968713928062684
2024-09-30,10.421406589608372,3.8846536241246565,10.479411849565732,9.540533281764205,2.7166463637324902,0.9656962638847386,1.2725861598039394,47.6732187314234,11.151209282082826,1.8946378540096371
2024-10-02,11.904627132607965,4.1081545939420465,10.666203969056218,10.506726130122427,3.2132368971138368,0.9740946386189799,1.2836534651786635,45.576854527194776,9.855333687211871,1.911114958953217
2024-10-03,15.77027038154738,4.514933410664008,10.786534521317709,10.810567932335235,4.895476780433563,1.502924484716279,1.2928530542962058,42.346355857315935,6.155272186434978,1.9248113909387072
2024-10-04,16.388138704659305,6.160327954507054,11.296113236322743,11.947236238923315,7.477413120018148,1.5837335043179772,1.3421204443843884,35.38327848066595,6.420987244914535,2.0006510712865837
2024-10-07,16.58215075896135,6.761041359275062,11.61693061055216,12.130593253448504,8.522473056424952,2.7503283464698227,1.370669288211226,31.716904089408242,6.5245733271114466,2.0243359101372302
2024-10-08,16.681975152051116,7.0643930881110855,11.72082782841984,12.315417780278327,9.394560523701195,3.7028601009725772,1.3789207045571135,29.077555905269808,6.6269665231813795,2.036522393457559
2024-10-09,16.33299060354757,7.367107162739667,11.701597278757013,12.353308598098605,9.389349525592316,3.7573804642075963,1.3781558414040567,29.075570663225342,6.609147092257511,2.035392770170315
2024-10-10,16.386970170240694,7.91223947959402,11.768934795772926,11.570813627755031,9.42038076973028,4.55026556445894,1.382710564844504,29.171663702390827,5.793901702474495,2.042119622738285
