date,YUET SHEUNG INTERNATIONAL SECURITIES LTD,CMB WING LUNG BANK LTD,FUTU SECURITIES INTERNATIONAL,LONG BRIDGE HK LTD,CHIEF SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS BANK CO LTD,USMART SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-05-14,5.811393412344875,26.00437323477134,24.43397135649459,0.15764569059381908,4.052210819582031,9.917347080992982,0.5768399133092016,2.877033853337198,23.37813934374249,2.791045294831479
2024-05-20,5.797269278869025,26.198510366282342,24.37458651566603,0.15726254517277255,4.045936389444966,9.893243750868965,0.5754379493821905,2.8700414494030992,23.303449875601753,2.78426187930886
2024-05-21,5.7970620832468125,26.197574026016728,24.373715362822104,0.15725692457636234,4.049365807841331,9.892890164258432,0.5754173831089623,2.869938873518613,23.30261700540642,2.7841623692042337
2024-05-22,5.796440585233228,26.20548632029301,24.3711022778725,0.15724006519744885,4.048931678834308,9.89182955605769,0.5753556931088469,2.8696311898534415,23.3001187519856,2.783863881563924
2024-05-23,5.794990941307318,26.220369000156847,24.365007258029653,0.15720074070130824,4.051491817165535,9.889355687755028,0.5752118012025141,2.8689135177988754,23.2942915766484,2.7831676592345254
2024-05-24,5.791473394392554,26.275864802302596,24.350217751544363,0.15710532019313955,4.038320844055474,9.883352870332054,0.5748626488885333,2.867172093524797,23.280151992256137,2.7814782825103572
2024-05-27,5.791266612848115,26.27492663622027,24.352918787661533,0.15709971082941862,4.038176657910738,9.88299999035979,0.5748421237167364,2.86706972263689,23.279320786541124,2.781378971275389
2024-05-28,5.786721151750162,26.332792121496883,24.33380461931616,0.1569764060894002,4.0350071656161735,9.875243001260449,0.574390940463487,2.864819411131554,23.261049265974755,2.7791959169009717
2024-05-29,5.782801264515384,26.396954724088715,24.328016745167062,0.1568700712938822,4.0394043358174665,9.868553575942405,0.574001851779887,2.8628788011133497,23.238161924852818,2.7523567054290234
2024-05-30,5.781564508465429,26.39130926059065,24.34063609328779,0.15683652180794014,4.042104902959184,9.866443008281326,0.5738790911608719,2.8622665229949074,23.233192026003497,2.751768064448404
2024-05-31,5.781770597735984,26.399379190402406,24.33080995762055,0.15684211239234483,4.042248987566341,9.866794706863875,0.5738995476174436,2.862368551160293,23.23402019484781,2.7518661537929594
2024-06-03,5.7797103659568645,26.38284559158115,24.322140103457528,0.15678622447725155,4.044371926856376,9.863278848932554,0.5736950486553978,2.861348596709841,23.225741162334675,2.7900821310383632
2024-06-04,5.773538470738447,26.461458071189654,24.29616757357257,0.15661879945283086,4.04005312224916,9.852746292850814,0.5730824252705857,2.8582930900141634,23.200939428035262,2.7871027266265127
2024-06-05,5.779916323060975,26.41585678350864,24.287372308214216,0.15679181147637664,4.044516046038352,9.86363032196842,0.5737154919931055,2.8614505594438735,23.226568800068705,2.790181554227339
2024-06-06,5.7801222948439674,26.40254382398209,24.288237807487718,0.1567973988736958,4.055350907233313,9.874672551795705,0.5737359367878414,2.861552529444948,23.216705765048363,2.790280984502359
2024-06-07,5.783419840980914,26.406909582185357,24.298528579614192,0.1568868514199508,4.018442762506467,9.87674041893781,0.5740632517866382,2.863185038414102,23.22995084093135,2.7918728332232154
2024-06-11,5.782182820357704,26.401261385677653,24.628427021687465,0.15685329475692908,3.8536002643690987,9.874627874470308,0.5739404649060359,2.8625726293139557,23.224982166849838,2.64155207761101
2024-06-12,5.802854961815716,26.423332187751264,24.455821751712755,0.15702682553498862,3.9542209702901676,9.885552425725418,0.5745754297984811,2.8657395660135423,23.236401387688883,2.6444744936687856
2024-06-13,5.711069394156701,26.18769257370849,24.55792125683705,0.1578436264716676,3.9496780169387735,9.936973757420892,0.5775641786804201,2.8806461831079337,23.382380848689305,2.6582301639887658
2024-06-14,5.713939104196479,26.19726226226765,24.53795875268155,0.15792294006573185,3.9624301325583624,9.941966908683572,0.5778543943314279,2.882093656199606,23.369005971999545,2.659565877016075
2024-06-17,5.71065967086943,26.924755960770064,24.592030401371133,0.1578323024612154,3.2068654181892398,9.936260859490151,0.57752274309672,2.8804395199171813,23.355593666476672,2.658039457358196
2024-06-18,5.71455441731108,26.943119005236788,24.605212951506335,0.15793994620709015,3.212642087621492,9.874836182175112,0.5779166213486707,2.882404018279395,23.37152249441736,2.659852275896677
2024-06-19,5.71250388877267,27.360453612997237,24.62150176416617,0.15788327330778734,3.211489309328856,9.806704226140518,0.57770925005804,2.8813697378671193,23.011487084610003,2.6588978527516005
2024-06-20,5.25452691491435,27.798026609297573,24.627687695900715,0.15792294006573185,3.2158853249749026,9.809168072719206,0.5778543943314279,2.882093656199606,23.017268514580415,2.659565877016075
2024-06-21,5.255092755617726,27.808199165143805,24.612392039970292,0.15793994620709015,3.2162316318534723,9.810224385999486,0.5779166213486707,2.882404018279395,23.019747159683387,2.659852275896677
2024-06-25,5.253772650165849,27.801213607127618,24.6062092846077,0.15790027090662387,3.2154236984621587,9.807760008813705,0.5777714458174192,2.8816799440458856,23.039084982284667,2.6591841077683704
2024-06-27,5.248122559434808,27.77131521034253,24.676536052702048,0.1577304594365653,3.22272006894255,9.797212400912112,0.5771500902110684,2.8785808847173167,23.01430794506248,2.65632432823852
2024-06-28,5.241733796544108,27.73750800671257,24.64649625541852,0.15753844743711798,3.3405311695188886,9.785285837400988,0.5764475008494544,2.8750766657274034,22.98629164877949,2.6530906716114644
2024-07-02,5.240983199856517,27.744275818912573,24.642966969276166,0.15751588852027784,3.343632724498625,9.783884621043622,0.5763649557219258,2.8746649654950707,22.98300009773145,2.65271075894377
2024-07-03,5.237982961528375,27.79279483958498,24.610970640461485,0.15742571742298395,3.3524522096667257,9.778283766295798,0.5760350114795549,2.873019342969457,22.969843314899023,2.651192195691616
2024-07-04,5.23704609137143,27.787823796293214,24.602991483718835,0.15739756012318507,3.373315890821898,9.77653481401511,0.5759319813598363,2.872505472248127,22.965734908882908,2.6507180011654574
2024-07-05,5.257546140892899,27.084981553698256,24.824990869323045,0.15801368183011447,3.285966338058062,10.030277576170676,0.5781864266965553,2.8837496933995888,23.091544867446274,2.8047428524845315
2024-07-08,5.257734957724435,27.09672831696097,24.76123813912096,0.15801935665292016,3.3363632347855194,10.030637798445593,0.5782071913890943,2.8838532589157935,23.09237416541538,2.804843580589333
2024-07-09,5.256979771759462,27.10360882325165,24.75768160010399,0.15799665980697836,3.3394748550111335,10.029197064565693,0.5781241415664435,2.883439041477355,23.089057330883428,2.8044407115738657
2024-07-10,5.255658718200841,27.096797817609257,24.683251429061713,0.1579569560115007,3.3386356611521744,10.02667677591185,0.5779788617693549,2.882714447209888,23.176593363869287,2.8037359692041375
2024-07-11,5.255658718200841,27.096797817609257,24.683251429061713,0.1579569560115007,3.342225591970617,10.023086845093408,0.5779788617693549,2.882714447209888,23.176593363869287,2.8037359692041375
2024-07-12,5.255281396267961,27.134338848626715,24.681479332995664,0.1579456157348294,3.4999312577604247,9.868011310341956,0.5779373666660804,2.882507487160637,23.13903270515251,2.803534679293222
2024-07-15,5.255281396267961,27.134338848626715,24.677889659910782,0.1579456157348294,3.5035209308453075,9.868011310341956,0.5779373666660804,2.882507487160637,23.13903270515251,2.803534679293222
2024-07-16,5.2409227039284305,27.152287214051128,24.6742999868259,0.1579456157348294,3.5035209308453075,9.868011310341956,0.5779373666660804,2.882507487160637,23.13903270515251,2.803534679293222
2024-07-17,5.2409227039284305,27.152287214051128,24.67071031374102,0.1579456157348294,3.5035209308453075,9.868011310341956,0.5779373666660804,2.882507487160637,23.14262237823739,2.803534679293222
2024-07-22,5.241110842673699,27.14608232349213,24.617748914174655,0.1579512856696183,3.561083531460486,9.868365552404109,0.5779581134729216,2.882610963470534,23.14345315254612,2.803635320635725
2024-07-24,5.100491917991077,26.41775334510173,26.552916380928494,0.15371345506274478,3.552876904518442,9.603597453806486,0.5624515060250435,2.8052705548950922,22.522514654307173,2.72841382736372
2024-07-25,5.098354593355587,26.40668317462668,26.576709808291394,0.15364904253948344,3.5583721442666736,9.599573135023636,0.5622158147467462,2.8040950263455726,22.513076755728402,2.7272705050758312
2024-07-26,5.097998546721237,26.404839048154788,26.57485380790811,0.15363831236694137,3.558123643225301,9.598902743107313,0.5691601117229873,2.80389920069668,22.51150454158343,2.727080044513209
2024-07-30,5.08432846294134,26.334035504631785,26.702092131514167,0.15322633723932805,3.6182310089014056,9.573163660702564,0.5676339311366017,2.796380654617737,22.451140822316997,2.7197674859980725
2024-07-31,5.08432846294134,26.31662342085459,26.719504215291362,0.15322633723932805,3.6182310089014056,9.573163660702564,0.5676339311366017,2.796380654617737,22.451140822316997,2.7197674859980725
2024-08-01,5.08432846294134,26.313141004099155,26.719504215291362,0.15322633723932805,3.6182310089014056,9.573163660702564,0.5676339311366017,2.796380654617737,22.45462323907244,2.7197674859980725
2024-08-02,5.082381576157922,26.268254365539505,26.69534847210034,0.15316766393900585,3.5994401025666374,9.55557357983116,0.5674165732285898,2.7953098668868566,22.44602493360704,2.837082866142949
2024-08-05,5.07284571704153,26.19464647998363,26.99271629693381,0.15288028188344338,3.457179101682413,9.537644858410275,0.566351953340938,2.790065144372842,22.403910399646428,2.83175976670469
2024-08-06,5.07284571704153,26.11125723531993,26.957970778323936,0.15288028188344338,3.4606536535434005,9.537644858410275,0.566351953340938,2.790065144372842,22.50467240361506,2.845657974148639
2024-08-07,5.0739034894902435,26.144504076325408,27.001820002231124,0.1529121599572402,3.520454955379189,9.393672008282278,0.5664700471143216,2.7906469192196335,22.509365000978292,2.8462513410222665
2024-08-08,5.073727163449425,26.14359551413016,26.997406491382137,0.1529068460217635,3.527282925274772,9.393345563564244,0.5664503613988057,2.790549939897184,22.50858276552187,2.8461524293596434
2024-08-09,5.011174362804159,26.14359551413016,27.03215804729617,0.1529068460217635,3.527282925274772,9.393345563564244,0.5664503613988057,2.790549939897184,22.536384010253098,2.8461524293596434
2024-08-12,5.004397962236952,26.144504076325408,26.998344725868463,0.1529121599572402,3.565633548093828,9.393672008282278,0.5664700471143216,2.7906469192196335,22.53716721187961,2.8462513410222665
2024-08-13,4.49607010811763,24.756182009534868,26.937123467158013,0.15288028188344338,3.109723915583678,11.82389998293995,0.566351953340938,2.790065144372842,22.601959855722708,2.76574328134593
2024-08-14,4.499196646533863,24.773397300273395,26.886316009803657,0.15298659385431992,3.111886397718553,11.832122247414787,0.5667457908694125,2.7920053378413385,22.617677114144342,2.7676665615463327
2024-08-20,4.506561156020003,24.740811786990804,26.88156764247298,0.15323700994194756,3.116980088591888,11.851489655282899,0.5676734686485784,2.7965754314405427,22.672112152774513,2.712991607835844
2024-08-22,4.505933450775463,24.73736571430362,26.877823390391082,0.1566978402510787,3.116545933882565,11.84983889720935,0.567594399131685,2.7961859049248043,22.67940074567279,2.712613723457562
2024-08-26,4.506561156020003,24.723398490406492,26.88156764247298,0.08358382360469867,3.116980088591888,11.851489655282899,0.5676734686485784,2.7965754314405427,22.759178635696074,2.712991607835844
2024-08-27,4.498727388593049,24.680421740047954,26.83483934084952,0.08343852961841822,3.1115618336868462,11.83088817881155,0.5666866803250905,2.791714136816243,22.893446564053498,2.708275607197825
2024-08-28,4.495757693252438,24.664129725192467,26.817125154042238,0.08338345026125077,3.109507832659143,11.82307838495985,0.5663125996909948,2.789871273324349,22.94434606355417,2.706487823063098
2024-08-29,4.3620896148525325,24.694158034958637,26.849774712333407,0.09392058979347558,3.1132936246355793,11.837472854340644,0.5670020791235748,2.793267911265218,22.979237636137025,2.7097829425599067
2024-08-30,4.3620896148525325,24.781121544026668,26.668890613471902,0.14609869523429533,3.1132936246355793,11.837472854340644,0.5670020791235748,2.793267911265218,23.020980120489682,2.7097829425599067
2024-09-02,4.361937883082673,24.78025955269614,26.664484538252005,0.14609361330898904,3.113185331227266,11.837061097392612,0.5669823564134574,2.7931707496932905,23.02713619298827,2.709688684945297
2024-09-03,4.361331061545894,24.776812186964072,26.66077504400458,0.14607328914268544,3.112752232921511,11.835414356013297,0.5669034792918506,2.7927821709899145,23.03784445907496,2.709311720051237
2024-09-09,4.366342394364285,24.805281672608583,26.49990302820121,0.13231340588982682,3.1163289018788154,11.835085963671615,0.5675548726326781,2.795991182356077,23.06431580563718,2.8168827727597336
2024-09-10,4.367558997746214,24.812193221645956,26.472457734114574,0.1323502726589762,3.117197211310097,11.838383599154213,0.5677130116687663,2.7967702353988915,23.07770806943095,2.8176676468713615
2024-09-11,4.370603474385789,24.829488956558503,26.525764080122155,0.1324425295268421,3.11937010332957,11.74207584147187,0.5681087450756648,2.798719768685637,23.09379475381199,2.81963174703198
2024-09-12,4.37197487404424,24.837279906452288,26.527114437313937,0.11505197036958527,3.120348893356934,11.731814554353166,0.5682870051588607,2.7995979456599085,23.108013927563977,2.8205164857271057
2024-09-13,4.42973518025737,23.929047935457277,26.849317294442095,0.08124713647999961,3.1615733543304194,11.812627147352986,0.5757949237495624,2.836584808410421,23.413305243019018,2.910766976500855
2024-09-16,4.42973518025737,23.929047935457277,26.849317294442095,0.08124713647999961,3.1615733543304194,11.80556217896342,0.5757949237495624,2.836584808410421,23.42037021140858,2.910766976500855
2024-09-17,4.430204669096567,23.93158407373217,26.855695798265295,0.08125574751931502,3.1619084360776935,11.806813400415251,0.5652573740474088,2.836885446000433,23.408721002738318,2.9216740521075444
2024-09-20,4.433493879551093,23.949352105326238,26.748357503653036,0.10252896531657232,3.1642559985631804,11.81204390078166,0.5656770500224679,2.8389916948002614,23.46145564968186,2.9238432523036315
2024-09-23,4.433337139733908,23.948505410332928,26.74741185383846,0.10252534055206007,3.164144130830819,11.811626302911472,0.5656570513217107,2.8388913263208355,23.464161560138713,2.9237398840190925
2024-09-25,4.434434551246893,23.851882813524956,26.725742953439497,0.1379130362827981,3.2215070782981816,11.81455010822637,0.5657970719294281,2.8395940547458176,23.46996978997259,2.9386085423334674
2024-09-26,4.41756330167413,23.803409273853347,26.606448303764896,0.13738833234871695,3.329024976141988,11.769600471206752,0.5706899959100551,2.8287905352825566,23.60965649746413,2.9274283123534306
2024-10-02,4.43553250619259,23.90023376741893,26.27253623677962,0.1379471832069466,3.165710999236339,11.32228034475477,0.580085590921519,2.840297131158413,24.406040105844397,2.9393361344864775
2024-10-03,4.426139069007179,23.849618571994824,26.220426667099634,0.13765504281601273,3.159006751803369,11.298302360360431,0.5788571031237459,2.8342820354168774,24.56260110145212,2.93311129692581
2024-10-04,4.422236868971661,23.832118628796238,26.190257043399633,0.13753368252782677,3.1562216887796137,11.288341481322398,0.5783467675529125,2.831783258201151,24.632635191201793,2.93052538924677
2024-10-07,4.42332879124957,23.806256787993096,26.203778595109856,0.1375676418331206,3.157001011298536,11.291128756610743,0.5784895707854301,2.8324824715896364,24.638717389855056,2.931248983674954
2024-10-08,4.422860758538255,23.803737846391297,26.2115869781668,0.1375530857918596,3.1566669688131883,11.289934041531861,0.5784283607657685,2.8321827664323913,24.636110365542034,2.930938828026547
2024-10-09,4.42973518025737,23.8018785044451,26.425419191068183,0.1377668835965211,3.1615733543304194,11.09553285581212,0.579327407944345,2.836584808410421,24.596687448271183,2.9354943658643338
2024-10-10,4.4351624761967265,23.791806346057697,26.394650424868804,0.1376064730084903,3.1578921369897137,11.082613633837642,0.5786528608562157,2.833281995533788,24.65625726623924,2.9320763864116786
2024-10-14,4.432972712002424,23.780059663510215,26.430991451803855,0.13753853283062412,3.1563329970104768,11.07714183643565,0.5783671636980091,2.8318831246920815,24.64408378001029,2.9306287380063756
2024-10-15,4.432660065047611,23.817172696365606,26.436180097885263,0.13752883256710965,3.1561103883990547,11.037570408591108,0.5783263728463073,2.8316833987535657,24.642345691768263,2.930422047776106
2024-10-16,4.43422374098207,24.023121460690447,26.30440081713889,0.13757734757223605,3.157223745567981,11.041464048746123,0.5785303846627362,2.832682310269373,24.559320353792497,2.931455790577645
2024-10-17,4.437594823605606,24.022274045114607,26.30347292943695,0.13757249453149334,3.157112374504783,11.041074561117286,0.5785099770042285,2.83258238740485,24.558454023801453,2.931352383478743
2024-10-22,4.438847466310806,24.02905504417853,26.310897864519177,0.1376113284468374,3.1580035630748577,11.044191231759001,0.5786732785969573,2.8333819677643697,24.537158410751466,2.932179844597997
2024-10-23,4.4049613701124075,24.0366882455653,26.322785545091026,0.13765504281601273,3.159006751803369,11.047699590105637,0.5788571031237459,2.8342820354168774,24.544953019039813,2.93311129692581
2024-10-24,4.40465043557687,24.034991559518016,26.320927489501017,0.13764532611177718,3.1587837658984763,11.046919762304169,0.5788162431367041,2.83408197096813,24.55027919060313,2.932904256381714
2024-10-25,4.403873291249525,24.04839461527685,26.316283497931625,0.13762104035154765,3.158226438836799,11.044970674367798,0.5787141184013799,2.8335819333921224,24.545947607317064,2.9323867828752848
2024-10-28,4.40309642110819,24.044152331612434,26.262247434967005,0.13759676315963093,3.157669308406915,11.043022274093458,0.5786120296969096,2.833082072235478,24.60865187278015,2.9318694919398287
2024-10-29,4.399991679502914,24.09771084086732,26.243729218588978,0.13749973998446607,3.155442750925567,11.035235542343043,0.5782040348064726,2.8310843899365703,24.59129965106797,2.9298021519766997
2024-10-30,4.4673543151013835,24.091300320712353,26.214667648920916,0.13740285354018453,3.153219331242696,11.0274597841225,0.5777966148869298,2.8290895228914916,24.573971883148385,2.9277377254331625
2024-10-31,5.066973154477335,23.912618824888554,25.823007482696287,0.13628410553421796,3.127545498798079,10.937673085182109,0.9120551678059202,2.8060547883071036,24.373888105158215,2.9038997871521826
2024-11-01,5.186244537161544,24.09015798072023,25.4403531509475,0.1354745726385132,3.463285869758914,10.872702880988367,0.9066375245808191,2.7893867135570796,24.229106260349475,2.8866505092975503
2024-11-04,6.263491362929486,23.938454268718328,24.87967549017536,0.08660801110245417,3.4019626761043997,10.84332299002726,0.9111162767978178,2.7818493166108276,24.115134611367335,2.7783849961667295
2024-11-05,6.410103154151893,23.942601510913285,25.060696747028572,0.0866230155966472,3.062989831497445,10.84520155270023,0.9112741240767285,2.782331260964308,24.11931246273045,2.7788663403404423
2024-11-06,6.5346138774271365,23.803179924668306,25.02171563758047,0.08662001428190795,3.0455597021518837,10.844825788094877,0.9112425502456717,2.7822348587348835,24.191237588651255,2.778770058163607
2024-11-07,8.660337008056297,23.776939660774012,24.902159678039233,0.09356906731393358,2.4674509602785446,9.887131446172315,0.9114320260579456,2.782813372336617,24.092302072832084,2.4258647081390188
2024-11-08,9.407978360628274,23.30713423036574,24.569328764749127,0.06469474804630373,2.468615385977379,10.327324780233644,0.8955115124304148,2.7273943781625944,23.848527121911122,2.383490717495401
2024-11-11,10.340042083295458,22.75147168197004,24.112200945539403,0.09799386288090468,2.517428546423241,10.586716289857737,0.8549119761678926,2.706658074744988,23.667207435098494,2.365369104021837
2024-11-12,11.077058422625544,22.51510728268125,23.704002548325086,0.2373177875698291,2.553673094413372,10.585710327234489,0.8456535247206586,2.6773457442737056,23.46437843296057,2.339752835195498
2024-11-13,11.205581958814014,22.719665729993245,23.30910322503814,0.2720123506876107,2.985501409985971,10.638336690916677,0.7961337093295924,2.6570962548875148,23.094512018135926,2.322056652211311
2024-11-14,9.971329533755183,23.157296648541887,23.103355559090627,0.27119370539566334,3.112113131430722,10.77168168870336,1.5544029455605095,2.6490994880722725,23.094459082657526,2.315068216792248
2024-11-15,9.928382780799883,23.449359463973092,22.88317063102408,0.27101444341730707,3.1100559909229992,10.764561490367916,1.5533754683674916,2.6473484046007676,23.079193394915308,2.3135379316111577
2024-11-18,9.85837363532719,23.582970030346388,22.906265686959888,0.2702730317943262,3.1345079662976123,10.73511298236732,1.549125913943089,2.6401060788689668,23.016055866094874,2.3072088080003454
2024-11-19,9.887963894089946,23.67768272037082,22.92137551538291,0.2704513139811126,3.1365756048297326,10.719106956568487,1.5501477752575967,2.6418475914496486,22.86962696518335,2.325221662886395
2024-11-20,10.020208519220837,23.82106808171348,22.90702070524469,0.2702819403210883,3.134611283479939,10.712393976140696,1.5491769750111162,2.6401930999657535,22.621279956385724,2.323765462516674
2024-11-21,10.039628204372312,24.344780859093092,22.07759697151058,0.27009498450082986,3.6825145447796075,11.166121920217236,1.5481053989681712,2.638366860794692,21.910632157311223,2.322158098452257
2024-11-22,10.092329664762717,24.47324066879471,22.031483193668976,0.27009498450082986,3.8175620370300223,11.166121920217236,1.5481053989681712,2.638366860794692,21.640537172810394,2.322158098452257
2024-11-25,10.13130580069048,24.507829319229522,22.162239659803838,0.2696420239067249,4.2057579094719655,11.147395866387773,1.545509161416594,2.633942209137642,21.07811430783057,2.318263742124891
2024-11-26,10.131509223648468,24.694732436499848,22.252821891418737,0.26938513499973227,4.234602914812864,11.136775703037712,1.5440367493887093,2.6314328431071408,20.788647979003727,2.316055124083064
2024-11-27,10.143418115948432,24.851374384073655,22.03965160303635,0.26830976951863594,4.217698694018558,11.327907586262409,1.5182406470322813,2.620928358346675,20.70566123797473,2.306809603788272
