date,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,BOCI SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,BRIGHT SMART SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-03-01,57.19150211571318,0.0,22.05670300394003,10.222602536411893,0.0,4.4629028599800735,7.44491118701278,0.0,0.0,4.6139803436479925,105.99260204670595
2024-03-04,57.19150211571318,0.0,22.05670300394003,10.240777600757907,0.0,4.461657992559114,7.448894762759852,0.0,0.0,4.6139803436479925,106.01351581937809
2024-03-05,57.20395078992277,0.0,22.057947871360987,10.241524521210483,9.8867981802538,4.451699053191435,7.452380391538539,0.0,0.0,4.6139803436479925,115.90828115112602
2024-03-06,57.13548308176999,0.0,22.082596246295992,10.256462930262002,9.8867981802538,4.447217530475979,7.453376285475308,0.0,0.0,4.6139803436479925,115.87591459818105
2024-03-07,57.142952286295746,0.0,22.07487806828604,10.244263229536594,9.910699634736229,4.471367958442601,7.456861914253995,9.121181312855954,0.0,4.671493218496338,125.0936976229035
2024-03-08,57.1720821839462,0.49988298619703203,22.159529052911314,10.276629782481551,9.923148308945828,4.484812526588968,7.374949637954835,9.096283964436756,0.0,4.7471811576907,125.73449960115319
2024-03-11,56.69255925339246,0.49988298619703203,22.232478283779564,10.240528627273715,9.975183767141951,5.334061081167803,6.982816400352469,9.034289566872955,19.58795924095922,4.8935775663955825,145.47333677353276
2024-03-12,56.731897063894785,0.49988298619703203,22.29472165482756,10.22484329776962,10.014770551128477,5.328334691031388,6.881484192286334,9.034289566872955,19.58795924095922,4.97125729346348,145.56944053843085
2024-03-13,56.602181878630766,0.49988298619703203,22.073384227380892,10.30401686574267,11.045769749167455,5.801135337511953,6.890945184685631,9.046738241082554,19.597669206842706,5.160228167965191,147.02195184520684
2024-03-14,56.627826147502546,0.49988298619703203,22.291733973017255,10.350076960318185,11.224781684301488,5.788188716333971,6.937005279261147,9.221019680016939,19.597669206842706,5.346958281109174,147.88514291490046
2024-03-15,56.94775707468923,0.49988298619703203,22.49614120353887,10.39987165715658,11.213079930544465,5.808106595069329,6.940490908039834,9.165000646073743,19.597669206842706,5.397250924915953,148.46525113306774
2024-03-18,56.90692542328175,0.49988298619703203,22.625607415318697,10.41605493362906,11.22876526004856,6.2266310219960435,7.131453570415081,8.956111892836674,19.597669206842706,5.491113928456329,149.08021563902193
2024-03-19,56.92360664672261,0.49988298619703203,22.67540211215709,10.41605493362906,11.223785790364719,6.3018210142220195,7.159089627160389,8.953622157994753,19.635015229471502,5.491860848908905,149.2801413468281
2024-03-20,56.96219753677237,0.49988298619703203,22.687103865914114,10.432238210101538,11.374663721785058,6.342403692145313,7.053773843347183,9.040762877461946,19.625305263588018,5.500574920855624,149.5189069181682
2024-03-21,56.97215647614004,0.49988298619703203,22.687103865914114,10.41356519878714,11.318644687841863,6.351366737576224,7.054271790315568,9.084831184163926,19.625305263588018,5.592197163038272,149.5993253535622
2024-03-22,57.103116528825026,0.49988298619703203,22.744865714246654,10.505685387938172,11.409520009571935,6.240324563626602,7.086638343260525,9.140352271138736,19.625305263588018,5.627551397793533,149.98324246618623
2024-03-25,57.15116841127408,0.49988298619703203,22.863626066206226,10.448670460058208,11.44811089962169,6.2687075408244874,7.083899634934412,9.140352271138736,19.62306450223029,5.674856359790009,150.20233913227517
2024-03-26,57.18477983164,0.49988298619703203,22.869850403311027,10.461119134267808,11.521309103974133,6.211941586428716,7.093858574302092,9.140352271138736,19.62306450223029,5.668383049201017,150.27454144269086
2024-03-27,57.224117642142325,0.49988298619703203,22.899727221414064,10.461617081236191,11.533010857731156,6.170114041084464,7.187721577842468,9.140352271138736,19.62231758177771,5.719422613460372,150.45828387402454
2024-03-28,57.19299595661833,0.49988298619703203,22.902216956255984,10.461617081236191,11.533010857731156,6.187542184977903,7.18797055132666,9.140352271138736,19.620325793904176,5.756021715636593,150.48193635502275
2024-04-02,57.23009300576294,0.49988298619703203,22.881054210099666,10.486514429655388,11.533010857731156,6.187791158462094,7.186725683905699,9.165249619557935,19.621570661325137,5.758511450478513,150.55040406317553
2024-04-03,57.21590151716399,0.49988298619703203,22.881054210099666,10.54701498631404,11.516329634290294,6.194015495566894,7.313951134327799,9.10549598335186,19.621570661325137,5.553108326020132,150.44832493465685
2024-04-05,57.60181041766156,0.49988298619703203,23.1345092170071,10.685195270040587,11.612931346156781,6.356097233775872,7.030121362348946,8.941173483785155,19.63974572567115,5.914119878098499,151.4155869207427
2024-04-08,57.49425387249063,0.49988298619703203,23.88491529836172,10.930185178485493,12.03718216321991,7.924879157669522,6.701974310183919,9.384595259131068,19.625305263588018,5.998272915755387,154.4814464050827
2024-04-09,57.59284737223065,0.6363204555342358,24.359707732715822,10.66776712614715,12.022243754168391,6.849064732475988,6.506530125093217,9.535722164035597,19.62729705146155,5.627302424309341,153.42480293817192
2024-04-10,57.48529082705971,0.8016388490377089,23.34514078463351,10.604029914194001,11.594507308326573,8.056337157322886,6.493085556946849,9.643278709206532,20.184250735599004,5.217492069329346,153.42505191165614
2024-04-11,57.879664826019805,0.49988298619703203,24.027079157835338,10.6164785884036,11.413503585319006,7.963470047719278,6.924058658083163,9.218529945175018,19.606134305305233,5.058398012930672,153.20720011298815
2024-04-12,58.23719074931949,0.49988298619703203,23.921265427053747,10.51813406214777,11.499150463881048,7.069157292501695,7.305735009349465,9.037028275199066,19.531691233531834,5.028023247859251,152.64725874704038
2024-04-15,58.26333296515964,0.49988298619703203,24.278293403385042,10.830595784808702,11.525541653205398,7.150571621832472,6.84936661282557,9.185167498293293,19.52870355172153,5.066614137909007,153.1780702153377
2024-04-16,58.59820230139785,0.49988298619703203,24.918902178211003,11.076830560674567,11.375410642237634,7.062186034944321,7.892814485074148,9.378868868994651,19.53517686231052,4.898557036079422,155.23683195612114
2024-04-17,58.678371763307666,0.49988298619703203,25.06654345433684,10.861966443816891,11.539733141804339,6.90981426261883,8.201043658503817,9.326086490345952,19.535923782763096,4.84527671046234,155.4646426941568
2024-04-18,58.162498704061896,0.49988298619703203,25.228625192545824,10.733496125973831,11.637579721091788,6.899108402798575,8.252830143215748,9.234464248163304,19.547376563035925,4.940384581423674,155.1362466685076
2024-04-19,57.88090969344076,0.49988298619703203,25.22688237815648,10.885120977846745,11.550439001624595,7.131151690065497,8.151746908633804,9.199358986892236,19.534678915342134,4.881626839154367,154.94179837735368
2024-04-22,58.09577381029845,0.49988298619703203,25.32149230214943,10.895079917214424,11.56014896750808,6.856782910485938,8.199549817598664,9.268324642013413,19.53517686231052,4.853492835440674,155.08570505121662
2024-04-23,58.11121016631835,0.49988298619703203,25.088951067914124,10.861468496848508,11.497905596460086,6.459670203199734,8.179133991894922,9.209317926259915,19.535674809278905,4.820130388558949,154.2633456329305
2024-04-24,26.10016807776663,32.333904927488256,25.109615867102058,10.927695443643573,11.5813117136644,6.855787016549171,8.23291226448039,9.238945770878761,19.547376563035925,4.906524187573566,154.83424183218273
2024-04-25,25.952526801640786,32.333904927488256,24.138121331784962,10.917736504275895,11.427695073917949,6.898112508861806,8.304118680959295,9.155539653674447,19.523226135069304,4.894075513363966,153.54505713103666
2024-04-26,26.146975092794722,32.333904927488256,24.169491990793148,10.929687231517109,11.572099694749296,6.958862039004648,8.302624840054143,9.273802058665638,19.52372408203769,4.926193092824732,154.1373650499294
2024-04-29,26.29312252801541,32.333904927488256,23.94566482850456,10.874913064994875,11.59127065303208,6.823918410572598,8.281462093897824,9.174212664988845,19.58422463869634,4.881128892185984,153.78382270237677
2024-04-30,26.334203152907087,32.333904927488256,23.83362676061817,10.853750318838557,11.853439731886231,6.7940415924695605,8.267270605298883,9.240688585268105,19.595926392453364,4.885859388385631,153.99271145561383
2024-05-02,26.312293486298195,32.333904927488256,23.82316987428211,10.918981371696853,11.807130663826523,6.803502584868855,8.33374652557814,9.296209672242915,19.595926392453364,4.899303956531998,154.1241694552672
2024-05-03,26.310052724940462,32.333904927488256,23.869976889310202,10.889851474046393,11.887798072704724,6.926993433028077,8.28071517344525,9.373391452342428,19.595179472000787,5.012586891839348,154.4804505111459
