date,GET NICE SECURITIES LTD,KINGSTON SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,HEAD & SHOULDERS SECURITIES LTD,FORTUNE ORIGIN SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,EVERBRIGHT SECURITIES INVESTMENT
2024-05-07,37.12545189272159,10.226845896286232,25.26467992647684,10.342951227494357,3.697329625401719,7.523603965703912,5.506760257850566,0.0,0.04700571094637758,0.2653714971184078
2024-05-08,37.12645325642202,10.227121739184524,25.25997586591221,10.343225714110378,3.6974293513710115,7.526499650799018,5.506908788563273,0.0,0.0470069788046865,0.2653786548328812
2024-05-09,37.14145518343174,10.23125427866496,25.262101298510586,10.32316057892955,3.6989233956544703,7.521459402529087,5.509134000950909,0.0,0.04702597321980352,0.26548588810890256
2024-05-10,37.1384538282,10.230427503612534,25.260059899229848,10.319632751445258,3.698624490212276,7.5316261050498,5.508688814620044,0.0,0.04702217310884789,0.2654644345213871
2024-05-13,37.13845299455761,10.23042727397136,25.26005933222033,10.319632519801706,3.6986244071896976,7.531628180676243,5.508688690967171,0.0,0.04702217205334684,0.26546442856253893
2024-05-14,37.13958503204804,10.23073911321838,25.260829297899267,10.317253370520207,3.6987371469824026,7.531503309321976,5.508856604318925,0.0,0.04702360536188163,0.2654725203289233
2024-05-16,37.13940221569987,10.230787134339367,25.260947867371776,10.317301797722473,3.698642269797672,7.531538660749437,5.508882461831914,0.0,0.04702382608163779,0.2654737664058565
2024-05-17,37.13941155306392,10.23078970650204,25.266341660253367,10.284954598680022,3.698643199687959,7.558477763917088,5.50888384684185,0.0,0.04702383790408396,0.26547383314966644
2024-05-20,37.14141260847281,10.231340937020331,25.25692753539926,10.285508523090403,3.7042302131814058,7.558885011425326,5.509180663117545,0.0,0.04702637152810356,0.2654881367648162
2024-05-21,37.15245793419006,10.220910255621837,25.248270581667224,10.288567286444469,3.7053317983490883,7.56103568330875,5.510819014773706,0.0,0.04704035649944279,0.26556708914542554
2024-05-22,37.170487110941785,10.2177822881038,25.24704307385565,10.293560075843704,3.7071299050055733,7.5377451197766145,5.51349328010065,0.0,0.0470631840308889,0.26569596234132886
2024-05-23,37.17249143299928,10.210244894758137,25.251100575382168,10.294115129358298,3.7073298023654435,7.538151573121232,5.513790580917886,0.0,0.04706572179095557,0.2657102893065989
2024-05-24,37.176500725651394,10.20056049127854,25.25382406923722,10.29522541598578,3.707729661765839,7.5389646113263025,5.514385278749783,0.0,0.04707079813223023,0.26573894787290536
2024-05-27,37.39503580011538,5.698631155703641,28.858960337130807,10.538077150820978,3.8348109980090825,7.759407909794064,5.597549327625093,0.0,0.0477806865347606,0.2697466342661903
2024-05-28,39.43827399118279,3.4220929190657583,27.686844377427427,10.993175723554028,4.011842692931145,8.18587552616804,5.930654678652669,0.0,0.0498441485814852,0.28139594243665883
2024-05-29,39.274596355794664,3.476132790893449,27.9159928310115,10.97598589218918,3.926950329869399,8.19443529083761,5.906041138660468,0.0,0.049637284245090146,0.2802280864986393
2024-05-30,39.455219286346214,3.4921194425700075,27.570197669277945,11.026464189141738,3.945010280639758,8.2464038375304,5.933202880789117,0.0,0.04986556492972782,0.2815168487750915
2024-05-31,39.40570109739018,3.48773666549914,27.66112431282206,11.01262544873905,3.940059103886881,8.236030431603854,5.9257564271467436,0.0,0.049802981258638086,0.28116353165345087
2024-06-03,39.273549434637395,3.680761634894189,27.500118970680365,10.981380019895708,3.9266916363085684,8.165759619287757,6.141882106590735,0.0,0.04963596109150266,0.2802206166137814
2024-06-04,39.28695424199225,3.682017948656127,27.481062035585175,10.97943952372579,3.92803189064474,8.16854674793231,6.143978447451703,0.0,0.04965290278650814,0.28031626122540015
2024-06-05,39.34738928833099,3.687681989802622,27.369506292441535,10.996329174481167,3.93407437456622,8.181112407723361,6.153429717710242,0.0,0.04972928375160592,0.28074747119225857
2024-06-06,39.360844557590866,3.688943032911582,27.415911359703188,10.957344374846006,3.935419674240623,8.155413285460831,6.155533950169398,0.0,0.04974628922300011,0.2808434758545055
2024-06-07,38.9128394662434,4.779485687891402,27.202466861130993,10.832627892698474,3.89062673164842,7.969654698444042,6.085471669224102,0.0,0.049180077011396296,0.27764691570777267
2024-06-11,38.860289673213124,4.773031237711591,27.137596977748352,11.00649911402829,3.9022532484890813,7.916690567185776,6.077253551988357,0.0,0.04911366184088673,0.2772719677945372
2024-06-12,38.859196395071145,4.7728969553692036,27.139646856255855,11.006189462067322,3.9021434642281574,7.916467842527089,6.0770825772342425,0.0,0.049112280098923024,0.2772641671480592
2024-06-13,38.83515982976849,4.769944654241198,27.125671096865013,11.058425447672315,3.8997297723636977,7.9115710686893435,6.0733235650629105,0.0,0.049081901433451966,0.2770926639035766
2024-06-14,38.61368350231742,6.604598544975675,25.595548052485896,11.087613581477596,3.8774896726236503,7.8580647564888615,6.038687492892527,0.0,0.04880198809405935,0.27551240864432164
2024-06-17,38.614785499586965,6.604787033845497,25.57670890064897,11.087930011270986,3.877600332437591,7.875004738644688,6.03885983120696,0.0,0.048803380855711447,0.2755202715026277
2024-06-19,35.163178878863256,6.605156349350519,25.572547422739554,11.088550007714591,3.8778171536488895,7.8754450800723825,9.49296332026146,0.0,0.048806109762056966,0.27553567758728903
2024-06-20,35.18186356974694,6.608666137389056,25.532998838424792,11.116820560964241,3.879877712936461,7.857251442432542,9.498007604961096,0.0,0.04883204390974255,0.27568208923513465
2024-06-21,35.192692476563266,6.61070027152866,25.54085784409158,11.120242295964433,3.8810719314896893,7.828890089829583,9.50093107259069,0.0,0.04884707431460161,0.27576694362749343
2024-06-25,35.199324205726654,6.6119459953052715,25.545670776547237,11.120376151135348,3.881803282690805,7.813482967265663,9.502721432953578,0.0,0.048856279082537285,0.2758189092929101
2024-06-26,35.209165845180664,6.613794678200286,25.5528132796227,11.095490646168786,3.882888624787613,7.815702590187961,9.50537836913873,0.0,0.04886993917103741,0.27589602754222636
2024-06-28,35.19832934448372,7.770384366486674,24.453490194960086,11.092075731636337,3.8816935687765253,7.776915160134918,9.502452851397845,0.0,0.04885489822595467,0.2758038838979419
2024-07-03,35.1924199493645,7.76907980822198,24.466173586036604,11.090213499552846,3.881041877021353,7.775609505424999,9.500857498733485,0.0,0.048846696049814405,0.2757575795944218
2024-07-04,35.194440821290414,7.769525935976115,24.461981914281548,11.090850338427408,3.881264740029463,7.7759102632134205,9.50140307122378,0.0,0.04884950099806357,0.27577341455978543
2024-07-05,35.19475228188842,7.769594694028176,24.462198395729683,11.090063518228668,3.88129908809719,7.775979077764926,9.501487155886398,0.0,0.048849933301985386,0.27577585507455443
2024-07-08,35.18884408770279,7.7682904008816225,24.460889748495386,11.088201813157642,3.880647528781718,7.7886630005702004,9.499892127436713,0.0,0.048841732792727875,0.2757295601812011
2024-07-09,35.19188204672983,7.76896106081831,24.463001530872656,11.06653529404904,3.8809825567855207,7.803325914779853,9.500712281772346,0.0,0.04884594944680905,0.27575336474563317
2024-07-10,35.19385156440985,7.769395851607401,24.458774094164877,11.06715463395502,3.881199756415574,7.803762628801902,9.501243990215414,0.0,0.04884868311592356,0.2757687973140439
2024-07-11,35.19335916432308,7.769287149347733,24.452835456365868,11.064201575945292,3.8811454542289168,7.813447203583884,9.501111057525264,0.0,0.04884799966995969,0.2757649390100025
2024-07-12,35.192341581138116,7.769062507649695,24.443734018535814,11.06129338941251,3.881033234524791,7.827095374187006,9.500836341752738,0.0,0.04884658727556872,0.2757569655237652
2024-07-15,34.56655090386838,9.389875587792984,24.009075221217838,10.872846463434502,3.8120206508994565,7.698907378665554,9.33189234593403,0.0,0.047977996623167325,0.27085345156408447
2024-07-16,34.567500949854484,9.390133664268042,24.00973509976943,10.870396844011788,3.8121254225594465,7.699118979645728,9.332148828765964,0.0,0.04797931527666098,0.27086089584845047
2024-07-17,34.59888179118887,9.398658153644773,23.987516263328448,10.836249939943327,3.8155861211851785,7.703357393430349,9.340620678730739,0.0,0.04802287154305737,0.2711067870052524
2024-07-19,38.25008168598976,7.150049317838928,18.32180204952666,8.243700347903122,2.9027153128615524,5.860345633978241,7.1058971845094225,11.92262989622781,0.03653350236852136,0.2062450687959847
2024-07-22,38.26770067125538,7.153342817042764,18.27371016662238,8.247497611296081,2.9040523792434616,5.863045062027158,7.109170346089069,11.938590545117155,0.036550330652581425,0.2063400706539691
2024-07-23,38.24207841852537,7.1485532750972665,18.32843024690069,8.241975474755863,2.902107962341035,5.859119442778766,7.104410379952794,11.930597026331819,0.036525858270052065,0.2062019150463447
2024-07-24,38.23727806542839,7.147655949918508,18.326129562928042,8.240940897292202,2.9017436740094147,5.8562918839330145,7.1035185958296525,11.943744065850973,0.0365212733462164,0.20617603146358904
2024-07-25,38.241278342654496,7.148403717719018,18.328046791414014,8.241802867151014,2.902047246327383,5.84644300651304,7.104261746103463,11.944993586993645,0.03652509409982196,0.2061976010241059
2024-07-26,38.254197474117014,7.1469083634613835,18.324212799394825,8.240078787832799,2.9014401753116688,5.845220005716353,7.102775625779417,11.942494847733373,0.036517453519193124,0.2061544671339702
2024-07-30,38.31982265002827,7.159168903468557,18.19429759973592,8.254492138418348,2.9064176035280007,5.844770194984491,7.114960455959565,11.962982228908526,0.03658009930630314,0.20650812566202353
2024-08-01,38.29334273219065,7.154221745803429,18.194288976158397,8.248788086089796,2.9609475279462067,5.840731318396872,7.110043847393488,11.954715520854904,0.036554821579081666,0.20636542358716606
2024-08-02,38.29294180275844,7.1541468414504035,18.194098482839497,8.24556073630072,2.960916526969888,5.844858146731028,7.109969405580905,11.954590355566001,0.0365544388518812,0.2063632629512381
2024-08-08,38.29296265088198,7.154150736438101,18.19410838839376,8.24551078171913,2.9609181390046557,5.8448613288925175,7.1099732765167385,11.954596864096423,0.03655445875349809,0.2063633753031912
2024-08-09,38.27693233750699,7.193018140687587,18.18649191688427,8.242059021588348,2.959678630688763,5.842414535741782,7.106996878457663,11.94959239537066,0.036539156217770714,0.20627698685617052
2024-08-12,38.27692859866672,7.193017438083063,18.18649014045172,8.242067984383008,2.9596783415912578,5.842413965062436,7.10699618425558,11.949591228150235,0.036539152648674134,0.20627696670730647
2024-08-14,38.272464410414855,8.935539634601488,18.065075456544086,8.240212369427512,2.9593331581670506,5.831268219549354,7.10616730456138,10.347151646705548,0.03653489113496446,0.20625290889375877
2024-08-15,38.26685827995438,8.934230761454748,18.07707724120405,8.239005347452922,2.958899676602268,5.8304140584470465,7.1051263969115315,10.3456360013736,0.036529539523323634,0.20622269707612634
2024-08-16,38.25965281075197,8.93254848787671,18.092502941756507,8.237453981546288,2.9583425297276333,5.829316218937253,7.103788535071461,10.343687966835676,0.036522661183061474,0.20618386631344005
2024-08-19,38.28047601823179,8.937410118780853,18.026990862669667,8.241937300153793,2.959952637916476,5.832488883929608,7.1076548446611,10.37025071064948,0.03654253901507661,0.2062960839921647
2024-08-20,38.28087935782115,8.937504287184755,18.00206083516782,8.242024140756417,2.958937159934295,5.828363676271399,7.107729733975042,10.399666604998309,0.036535946274222623,0.2062982576165931
2024-08-22,37.361902284948584,8.722949092361496,17.569900408095595,8.044164756476892,2.8879044288250317,5.688447021254373,6.937100407395502,10.15001050159014,2.436275271267697,0.20134582778468876
2024-08-23,36.48674104342734,8.518623656810183,17.158344922047764,7.8557390933083475,2.820258461388748,5.555201440783639,6.774606502272808,9.912257730752135,4.721597624766595,0.19662952444244272
2024-08-26,36.47949290547777,8.516931421284639,17.154936394801297,7.854178540652345,2.8196150957328134,5.554097892885719,6.7732607179939635,9.930236894099579,4.720659673336898,0.19659046373498132
2024-08-27,36.468649187176524,8.514399719285308,17.149837001061837,7.851843845381139,2.8187769505344886,5.552446908505973,6.771247331146808,9.959192785887003,4.719256432786754,0.19434983823416171
2024-08-28,36.474468755257455,8.515758424088995,17.132628226822877,7.853095491616377,2.8192267633116055,5.557322052655694,6.772327868422377,9.960782046847864,4.720009518922766,0.1943808520539859
2024-08-29,36.508702154208905,8.52375095600117,17.05287993978219,7.860466076031801,2.821872770719435,5.564510385696843,6.778684089901718,9.970130817023689,4.7244395209058005,0.19456328972844625
2024-08-30,36.50869911726035,8.523750246959445,17.052878521251376,7.860465422164922,2.8218725359840993,5.564518241241053,6.77868352602205,9.970129987665958,4.7244391279069005,0.19456327354384734
2024-09-02,36.51302606657565,8.524760467432554,17.044916308011786,7.861397031241628,2.822206979547761,5.565177738538303,6.779486924136766,9.97131163062138,4.724999060447471,0.1927177934467055
2024-09-03,36.51302849671038,8.524761034800388,17.04491744244099,7.861397554459121,2.8222071673805416,5.565171453402111,6.779487375347427,9.971312294264834,4.724999374921114,0.19271780627309254
2024-09-04,36.5349888523529,8.529888157687733,17.055168918813795,7.866125704745499,2.8239045525508284,5.568310453645873,6.783564822767328,9.977309429348397,4.727841173340912,0.13289793474672812
2024-09-05,36.55689951504249,5.380490994601773,17.03741039310277,7.870843155945143,5.948125861384492,5.571649865424368,6.787633043542356,9.983292993825163,4.730676541202049,0.13297763592939837
2024-09-10,36.551054102429944,5.379630659334322,17.01270001175741,7.869584615793614,5.947174761854927,5.608734982627046,6.786547707632354,9.981696675002864,4.729920110632537,0.13295637293498258
2024-09-11,36.566256735327904,5.381868202191807,17.063766603543268,7.827867496057291,5.965644915823321,5.554478176587291,6.78937042768728,9.985848349256186,4.731887420217565,0.13301167330808564
2024-09-12,36.575764385454754,5.3832675502373455,17.042202222598306,7.829902832239786,5.967196052573554,5.555922405224704,6.791135742607951,9.988444785446296,4.733117765734108,0.13304625788319688
2024-09-13,36.57795916073774,5.383590580056667,17.04322486162812,7.824372048276873,5.967554121765682,5.556255795418295,6.791543253349606,9.9890441547855,4.733401782488324,0.13305424149319664
2024-09-16,36.59186552326866,5.385637336191838,16.971666614958277,7.867366141583249,5.9698228916190095,5.558368196142077,6.7941252908605145,9.99284183165269,4.735201347108715,0.13310482661497308
2024-09-17,36.60651522758092,5.387793498316399,16.93842587917624,7.87051587407276,5.972212934840588,5.560593511778974,6.796845346948069,9.996842507102807,4.737097104501845,0.13315811568139702
2024-09-19,36.60138649695524,5.387038645215856,16.93605273267439,7.883423612048546,5.97137620205705,5.559814448651455,6.795893079607894,9.995441906362544,4.7364334167717885,0.13313945965523044
2024-09-20,36.594839563097885,6.654792848935546,16.915013171185063,7.8820134946213845,5.97030809484107,5.582710474277928,6.794677490070115,8.736943012878966,4.735586205251483,0.13311564484055832
2024-09-23,36.594473411209684,6.654726264001814,16.91684503913228,7.881934630657001,5.970248358561087,5.581654060060419,6.794609505512117,8.736855594865403,4.735538823056302,0.13311431294389503
2024-09-24,36.590194554203585,6.653948151367746,16.918868771053916,7.881013025068173,5.969550279407711,5.588692293217109,6.793815036845779,8.735834026516729,4.7349851139417325,0.133098748377515
2024-09-25,36.59458783288765,6.654747071650473,16.926903525810356,7.8819592754763415,5.952256960464682,5.589363311314244,6.79463075054035,8.736882912806724,4.7355536298904415,0.13311472915873923
2024-09-26,36.599714658245595,6.655679387822292,16.91526515842358,7.8830635215159015,5.953090859238492,5.59014636944541,6.7955826641235495,8.738106931863076,4.736217071067713,0.13313337825439467
2024-09-27,36.608506844615476,6.657278252024986,16.89530608278487,7.884957234740006,5.9545209437295865,5.591489265398944,6.797215136666923,8.74020604835571,4.737354831390871,0.13316536029263168
2024-09-30,36.60557564650582,6.656745211944694,16.90196017339686,7.884325895913778,5.954044172562485,5.591041561731748,6.79667089201242,8.739506230809049,4.736975517217105,0.13315469790604437
2024-10-02,36.60545352343773,6.6567230037937675,16.895898647581102,7.890638348790372,5.954024308754062,5.59102290896814,6.796648217043172,8.739477074176607,4.736959713778056,0.13315425367699044
2024-10-03,36.738561056063,6.68092868598365,16.631880200202954,7.8811598847259505,5.977683775882095,5.60934442011727,6.821362705929733,8.77125622503548,4.754184606764085,0.13363843929578503
2024-10-04,36.808302850434906,6.693611271834528,16.647350503256117,7.8377495545754625,5.894429534795896,5.59923573657305,6.834311881441729,8.787906935636153,4.763209602728001,0.1338921287241578
2024-10-07,37.00794333354159,6.729916009748344,16.79127086224969,7.7699455853675286,5.477133372887319,5.593177814236143,6.871379749831555,8.83557069218738,4.7890442485167775,0.13461833143367383
2024-10-08,37.059942657549406,6.739372117048938,16.931729316340746,7.762623932698459,5.2071897258271385,5.639541453662026,6.881034625779995,8.8479854243187,4.79577326507741,0.13480748169718673
2024-10-09,37.16690543813269,6.758823360880751,17.043602700024987,7.7850103738849725,4.809638585788675,5.710693551963163,6.900894737374455,8.873522569162413,4.809614874283871,0.14129380850403092
2024-10-10,37.22932942307728,6.770175198833068,17.074264252855677,7.798085752764225,4.622277141630081,5.743697019732693,6.912485192488002,8.888426167746507,4.817692902921509,0.14356694795094938
2024-10-14,37.23632360742259,6.771447095322328,17.0876530073217,7.799098382181711,4.623145517690694,5.724405482804159,6.913783824412609,8.890096014937425,4.818597991269978,0.13544907663680866
2024-10-15,37.28263827146584,6.779869443903593,17.108906687375224,7.8108376702445,4.506571199472982,5.727431041255487,6.9223832118943385,8.901153546142304,4.824591379593649,0.13561754865207906
2024-10-16,37.27427907564561,6.778349319284069,17.1274918227862,7.809086390704404,4.505560774436536,5.726146885416726,6.92083113405077,8.899157805256792,4.82350965077926,0.13558714163963564
2024-10-18,37.285678908690194,6.780422385550514,17.132730034016422,7.811474693933667,4.478394004159389,5.725859240189312,6.92294777644908,8.901879492053508,4.824984855828733,0.13562860912917576
2024-10-22,37.300104365251855,6.783045663212481,17.139358516053544,7.814496875430101,4.4413723790274044,5.728139788260125,6.925626195760483,8.90532354026956,4.826851594251784,0.1356810824826663
2024-10-23,37.30238693390373,6.783460749648795,17.14040735393558,7.814975081212674,4.435524697592287,5.728490320049159,6.9260500073695415,8.905868498861333,4.827146971981253,0.13568938544564188
2024-10-24,37.322484003706194,6.787115413475791,17.171279964248892,7.81918548469141,4.423627929243681,5.7315766069945155,6.9297814927219425,8.910666633125244,4.82974765031893,0.07453482147339427
2024-10-25,37.37053432784207,6.795853392853925,17.209735293592384,7.829252188638034,4.284231031025877,5.738955647300309,6.938703145602361,8.92213854962324,4.835965643206789,0.07463078031500969
2024-10-28,37.37740876159464,6.7971035126282775,17.2272085617079,7.830692405548791,4.252316317600968,5.7400113472284975,6.939979543062583,8.923779806605348,4.8368552351283896,0.07464450889460872
2024-10-29,37.37740876159464,6.7971035126282775,17.221076784470196,7.830692405548791,4.250272391855067,5.7481870502121035,6.939979543062583,8.923779806605348,4.8368552351283896,0.07464450889460872
2024-10-30,37.38180208518797,6.934861562273924,17.18630595420393,7.832123863062772,4.148563667535092,5.738641859558584,6.940795265095597,8.92482870361734,4.8374237568886205,0.07465328257616946
2024-10-31,37.3375832044616,10.554844426088676,17.329316132995267,7.8228592548412195,3.881291726266991,5.722534239874866,6.9325850082098,5.512719456767641,4.831701575179957,0.07456497531397421
2024-11-01,37.352073273056334,10.597748844150265,17.280892751614036,7.825895170866872,3.882797988282981,5.702287112729421,6.935275424238006,5.514858847596304,4.833576674777866,0.07459391268791048
2024-11-04,37.335424003157286,12.812276689289048,17.26910672673591,7.822406865413278,3.881067274402714,5.699403408869249,6.932184102599225,3.3421481043430887,4.831422161906578,0.07456066328362472
2024-11-05,37.337329728352344,12.812930670839945,17.26998819983188,7.822806147281571,3.8812653770863204,5.694589990309487,6.932537944513542,3.3423186987857165,4.8316687738893735,0.07456446910981725
2024-11-06,37.32970799462903,12.81643909704139,17.258297578044722,7.813043995113536,3.880473087669029,5.724047303350608,6.931122793547356,3.3416364254864224,4.830682476982183,0.0745492481357168
2024-11-07,37.352964016420685,14.260363689035199,17.265985435312164,7.817911440672864,3.9155720066129365,5.707187435359504,6.935440811324257,1.8362875315392342,4.833691942177287,0.07459569154586736
2024-11-08,37.35067525404259,14.259489900708921,17.27105487236785,7.8174324066242455,3.915332084182858,5.706837733636207,6.935015849706821,1.8361750150113436,4.833395762943433,0.0745911207757324
2024-11-11,37.260096337954344,14.22490929057557,17.33919651033913,7.891181131249132,3.8997245018962547,5.683874989054111,6.918197781105685,1.8317221171326086,4.821674321597187,0.12942301909597645
2024-11-12,37.241884960593005,14.217956673258861,17.35312340611424,7.891397239133832,3.897818458662626,5.703498581278062,6.9148164181239755,1.8308268381082695,4.819317662886816,0.1293597618403155
2024-11-13,37.253264984620984,14.222301262388589,17.364537421337456,7.857140149448082,3.899009517272124,5.70524140259248,6.916929382520663,1.8313862849093858,4.820790304533718,0.1293992903765202
2024-11-14,37.26693019715922,14.266238078972785,17.336263032170944,7.874287490020544,3.9004397487904656,5.652311315922192,6.919466644963651,1.8320580725455358,4.822558662935081,0.12944675651958237
2024-11-15,37.266178666369385,14.26595038376648,17.33795126965772,7.874107468363188,3.900361091907551,5.652197330521055,6.91932710590837,1.8320211269736042,4.822461410456763,0.1294441460758819
