date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,HAITONG INTERNATIONAL SECURITIES CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CMB INTERNATIONAL SECURITIES LTD,CITIC SECURITIES BROKERAGE (HK) LTD,CITIBANK N.A.
2024-03-01,3.7332223831240405,0.0,10.400451618550175,70.85791122664976,0.13527709270596647,0.0,0.24832735431576844,0.0,13.415517424532627,1.209292900121665
2024-03-04,3.2993823253048014,24.434684791938405,7.773069592355608,53.75349460086344,0.10598498671848414,0.0,0.19077297609327143,0.0,10.064287879614993,0.37832284711099445
2024-03-05,3.2950462703044603,24.417205967048638,7.801192191133569,53.7112135310357,0.20048772774288828,0.0,0.20338914203728606,0.0,10.056371578325855,0.3150935923716015
2024-03-06,3.3065853071409537,24.394008585126564,7.77572932924043,53.71676502552945,0.2741999975942283,0.0,0.23130190071902137,0.0,10.046340089445431,0.2550697652039333
2024-03-07,2.7397294002333994,20.26371534510275,6.474433921079956,44.78152039745223,0.342048571621338,16.639202604396928,0.19407695948027928,0.0,8.366609445344222,0.19866335528889284
2024-03-08,2.6659285078008272,20.27221982325956,6.465139316822381,44.75449477544562,0.4546292447806667,16.64261735102291,0.21995073924332842,0.0,8.368326465808103,0.1566937758165973
2024-03-11,2.650763143045934,20.26712871915436,6.461612778572758,44.65918099491447,0.546037170822891,16.63229704904671,0.2864101289291965,0.0,8.363137158480955,0.13343285703272592
2024-03-12,2.648663658100383,20.25452282666976,6.4574294783631245,44.59576364383685,0.6081597825286209,16.63300125285256,0.3113141472023987,0.0,8.358034901185489,0.1331103092608242
2024-03-13,2.6343696129300107,20.145229322612835,6.420347402811098,44.34298231911104,0.7620049650210229,16.53872072601953,0.7190852391749678,0.0,8.31065920982387,0.1266012024956262
2024-03-14,2.631234019307413,20.115982422899613,6.411747540112414,44.29020249205703,0.8130672236556341,16.519035292745514,0.7917526484257809,0.0,8.300767336682755,0.12621102411384955
2024-03-15,2.6291624474898696,20.10038440125619,6.408374675582546,44.25533279418804,0.9088654222293694,16.506029848260397,0.7698315069278255,0.0,8.29423213853904,0.1277867655267202
2024-03-18,2.6675019521857863,20.048097279125784,6.386154450953783,44.10188305295267,1.102929822781236,16.448797287818063,0.8942674238766778,0.0,8.26547294286597,0.08489578744002596
2024-03-19,2.6671363577767884,20.060267220692293,6.388661682041935,44.10766818040289,1.1307408021772425,16.45095498227747,0.9017783111225804,0.0,8.266557178075457,0.026235285433346692
2024-03-20,2.6661252152501875,20.05624910802993,6.387382020005644,44.098833324013725,1.1202607551172703,16.44765982225816,0.9340275389089714,0.0,8.264901369720267,0.024560846695844796
2024-03-21,2.6136291284534963,20.03586681650645,6.375660453187187,44.00124578218591,1.1201090880572118,16.417476510377014,0.9425482338942963,0.0,8.249734343018295,0.2437296443201413
2024-03-22,2.620576285260692,20.04343255975904,6.375190057611391,43.989431386658666,1.137876421765403,16.416265230640125,0.9246287175399689,0.0,8.249125678462683,0.2434736623020304
2024-03-25,2.6238297771952257,20.079278413688247,6.383104969133033,44.03689619136435,1.0539794515708596,16.43664631506932,0.9758186421394234,0.0,8.259367114292193,0.15107912554734906
2024-03-26,2.647441359663866,20.086483376752966,6.3837286658826775,44.04119906107303,1.1119938161132574,16.438252348955864,0.9933112356536772,0.0,8.154837393544645,0.14275274236001742
2024-03-27,2.6443793671063975,20.095432193113048,6.386118095461517,44.05768368146212,1.123376786701336,16.444405186653512,0.9579218864528795,0.0,8.157889749103377,0.13279305394580732
2024-03-28,2.6434844449359276,20.09244464230878,6.383956878074194,44.04277349179851,1.1375345529397451,16.438840000748346,0.979285455275385,0.0,8.155128921178484,0.12655161274062532
2024-04-02,2.6442469812846263,20.096810110552433,6.385798386609409,44.055478017353536,1.1373858933872967,16.443581928795258,0.9602578869344017,0.0,8.157481339874433,0.11895945520860637
2024-04-03,2.666217201283553,20.1110041125844,6.390698738550592,44.08763954689404,1.1074407157187516,16.455586128267257,0.8982150570187635,0.0,8.163436492080141,0.11976200760250177
2024-04-05,2.6688404240546295,20.133178858689014,6.396747578791441,44.042658595712766,1.1027989912422047,16.471776357713797,0.8940838941556549,0.0,8.17146828802158,0.11844701161891154
2024-04-08,2.6719414517031184,20.156572368368362,6.404180204183145,43.94942795463133,1.115556308398004,16.490915543947864,0.8967963379341862,0.0,8.180963029206369,0.133646801627622
2024-04-09,2.6721331093293714,20.159930986440333,6.404639574269734,43.952580435024046,1.1156363269455223,16.492098432789188,0.8968606648891243,0.0,8.181549847436852,0.1245706228758288
2024-04-10,2.675853032957607,20.152171598339542,6.40209855267408,43.93514238019286,1.148415288478694,16.485555242061682,0.9067820196645504,0.0,8.178303842004825,0.11567804362615773
2024-04-11,2.677708985843887,20.166627343133484,6.406539003304493,43.884297688673136,1.1774338805582658,16.49866369745091,0.8868423378245073,0.0,8.183976256159674,0.11791080705164027
2024-04-12,2.6930343326692143,20.168556828579913,6.407151962703134,43.86242438963659,1.1730018694119313,16.500242242586307,0.8974516749660615,0.0,8.184759275690482,0.11337742375637344
2024-04-15,2.7115868160683276,20.16432620194432,6.40657897930921,43.8568645573406,1.1852896372179031,16.498150735311263,0.8755741246680274,0.0,8.183721807069238,0.11790714107111104
2024-04-16,2.73447919105174,20.17088700641272,6.408902708476155,43.78979240275447,1.1983550310396442,16.50351868760387,0.8969121603848326,0.0,8.186384519329605,0.11076829294696651
2024-04-17,2.7345688616674595,20.168408076192044,6.407670294352365,43.77973747723702,1.2119526226264883,16.499729182285975,0.9089046706099576,0.0,8.184504777908545,0.10452403712014512
2024-04-18,2.7341056975310862,20.147218907028233,6.401784625111996,43.79763081482005,1.2048202847576734,16.489693254714947,0.9400561285673714,0.0,8.176681804979454,0.10800848248918452
2024-04-19,2.732750094856967,20.150455032781636,6.399408680120093,43.81318199531764,1.184741720930505,16.482958051663577,0.946121362218897,0.0,8.173342045325208,0.11704101678547325
2024-04-22,2.732201901105135,20.134711067578465,6.398124949177969,43.80439300555129,1.208624001515019,16.47965154565242,0.94091653150942,0.0,8.17170246069972,0.12967453721056219
2024-04-23,2.735121606555586,20.156227568838304,6.4049621599562885,43.75533790675522,1.181466656259305,16.497262150644648,0.962003606796326,0.0,8.180434964766976,0.12718337942734728
2024-04-24,2.735075836004558,20.154934016956464,6.405333101920831,43.75460568851614,1.179773447638678,16.496986079270975,0.9677250083163869,0.0,8.180298070299436,0.12526875107652832
2024-04-25,2.7347358741482815,20.152428818127483,6.405015003490476,43.74916712013178,1.1626554773825384,16.494935552577473,0.9884005754475322,0.0,8.179281283386157,0.1333802953082764
2024-04-26,2.731099653588787,20.12539458090784,6.396976054383087,43.69099637594885,1.2685312930843202,16.473003188157637,1.0185967308225055,0.0,8.168405764823035,0.1269963582839402
2024-04-29,2.7303289270091646,20.12538111225165,6.396766332585162,43.68630351757643,1.290354457218699,16.471233819698625,0.9979600417372142,0.0,8.167528394779723,0.13414339714334236
2024-04-30,0.7728466230965472,5.698385465268388,1.8112781755650014,12.369084515833032,0.36933070025661696,4.663568825728887,0.28681417966863354,0.0,2.312506228865321,0.042170605116217556
2024-05-02,2.7246499116915306,20.09423943026517,6.392879602681657,43.65650134356008,1.2467779543801394,16.459997378593894,1.1103408030685955,0.0,8.161956623242522,0.1526569525164127
2024-05-03,2.7249464573109816,20.115888862368454,6.4002990772759185,43.707168386070464,1.2360459758476712,16.479100590285984,1.0103768399944932,0.0,8.171429260546718,0.15474455029932205
