date,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,CITIBANK N.A.,SHANGHAI COMMERCIAL BANK LTD,HANG SENG BANK LTD,CHINA MERCHANTS BANK CO LTD,TOTAL_CCASS_PCT
2024-03-26,5.845203977510461,13.373559088158993,3.3996331730751965,2.576619242033015,2.0496237951499774,1.6200918278216223,1.8392750889651133,0.0,0.0,0.5994400303747718,31.30344622308915
2024-03-27,5.846700986573971,13.373559088158993,3.3996331730751965,2.576619242033015,2.0496237951499774,1.6200918278216223,1.8392750889651133,0.0,0.0,0.5994400303747718,31.30494323215266
2024-04-02,5.8632561456292605,13.373559088158993,3.3996331730751965,2.576619242033015,2.0496237951499774,1.6200918278216223,1.8239527609033035,0.0,0.0,0.5989997335913865,31.30573576636275
2024-04-03,5.854450209961553,13.3823650238267,3.3996331730751965,2.576619242033015,2.0496237951499774,1.6200918278216223,1.8239527609033035,0.0,0.0,0.5989997335913865,31.30573576636275
2024-04-05,5.854450209961553,13.3823650238267,3.3996331730751965,2.576619242033015,2.04758478074612,1.6200918278216223,1.8166218194599373,0.0,1.3136324099193486,0.5901937979236797,32.60119228476717
2024-04-09,5.854450209961553,13.3823650238267,3.3996331730751965,2.576619242033015,2.047408662032766,1.6200918278216223,1.7962801080675346,0.0,1.3136324099193486,0.5901937979236797,32.58067445466141
2024-04-10,5.852689022828011,13.3823650238267,3.3996331730751965,2.576619242033015,2.047408662032766,1.6200918278216223,1.7961920487108576,0.0,1.3136324099193486,0.5901937979236797,32.578825208171196
2024-04-11,5.852689022828011,13.377081462426077,3.3996331730751965,2.576619242033015,2.047408662032766,1.6200918278216223,1.792141318303712,0.0,1.3136324099193486,0.5901937979236797,32.56949091636343
2024-04-12,5.852689022828011,13.377081462426077,3.3996331730751965,2.576619242033015,2.046528068465995,1.6200918278216223,1.792053258947035,1.4804917699782487,1.3136324099193486,0.5901937979236797,34.04901403341823
2024-04-17,5.854802447388262,13.377081462426077,3.3996331730751965,2.576619242033015,2.037722132798288,1.6200918278216223,1.792053258947035,1.490882774066143,1.3136324099193486,0.5901937979236797,34.052712526398665
2024-04-18,5.852160666687949,13.377081462426077,3.3996331730751965,2.576619242033015,2.0384266076517044,1.6200918278216223,1.7913487840936186,1.490882774066143,1.3136324099193486,0.5901937979236797,34.05007074569835
2024-04-19,5.878490414334394,13.377081462426077,3.3996331730751965,2.576619242033015,2.0384266076517044,1.6200918278216223,1.7913487840936186,1.490882774066143,1.3136324099193486,0.5901937979236797,34.07640049334479
2024-04-24,5.132627663279622,13.377081462426077,3.3996331730751965,2.576619242033015,2.0384120778578527,1.6200918278216223,1.7913487840936186,1.490882774066143,1.3136324099193486,0.5901937979236797,33.330523212496175
2024-04-25,5.132622820015005,13.377081462426077,3.3996331730751965,2.576619242033015,2.0388523746412384,1.6200918278216223,1.7913487840936186,1.490882774066143,1.3136324099193486,0.5901937979236797,33.33095866601494
2024-04-26,5.132622820015005,13.377081462426077,3.3996331730751965,2.576619242033015,2.0392926714246236,1.6200918278216223,1.7913487840936186,1.490882774066143,1.3136324099193486,0.5901937979236797,33.331398962798325
2024-04-29,5.132622820015005,13.377081462426077,3.3996331730751965,2.576619242033015,2.040173264991394,1.6200918278216223,1.7860652226929945,1.490882774066143,1.3136324099193486,0.5901937979236797,33.32699599496448
2024-04-30,5.176652498353539,13.384918745170335,3.3996331730751965,2.576619242033015,2.043695639258477,1.6200918278216223,1.7694220042810287,1.490882774066143,1.3136324099193486,0.5901937979236797,33.365742111902385
2024-05-02,5.220682176692073,13.384918745170335,3.3996331730751965,2.576619242033015,2.0445762328252477,1.6200918278216223,1.7694220042810287,1.490882774066143,1.3136324099193486,0.5901937979236797,33.41065238380769
2024-05-08,5.220682176692073,13.384918745170335,3.3996331730751965,2.576619242033015,2.0458971231754037,1.62106048074507,1.757005634989562,1.4917633676329136,1.3136324099193486,0.8455659322871786,33.656778285720094
2024-05-09,5.2373253951040395,13.38509486388369,3.3996331730751965,2.576619242033015,2.051356803289382,1.62106048074507,1.757005634989562,1.4917633676329136,1.3136324099193486,0.8455659322871786,33.67905730295939
2024-05-10,5.246131330771746,13.38509486388369,3.3996331730751965,2.576619242033015,2.047658310308945,1.62106048074507,1.768893648140966,1.4900021804993722,1.3136324099193486,0.8455659322871786,33.69429157166452
2024-05-13,5.246131330771746,13.38509486388369,3.3996331730751965,2.576619242033015,2.047658310308945,1.62106048074507,1.7715354288412781,1.4900021804993722,1.3136324099193486,0.8455659322871786,33.69693335236484
2024-05-14,5.246122524836078,13.38509486388369,3.3996331730751965,2.576619242033015,2.047658310308945,1.62106048074507,1.7715354288412781,1.4900021804993722,1.3136324099193486,0.8455659322871786,33.696924546429166
2024-05-16,5.246122524836078,13.38509486388369,3.3996331730751965,2.576619242033015,2.047658310308945,1.62106048074507,1.7715354288412781,1.4917633676329136,1.3136324099193486,0.8455659322871786,33.69868573356271
2024-05-17,5.246122524836078,13.38509486388369,3.3996331730751965,2.576619242033015,2.0477156369501417,1.62106048074507,1.7715354288412781,1.4917633676329136,1.3136324099193486,0.8455659322871786,33.69874306020391
2024-05-20,5.253519510796952,13.38509486388369,3.3996331730751965,2.576619242033015,2.0477156369501417,1.62106048074507,1.7712712507712471,1.4917633676329136,1.3136324099193486,0.8455659322871786,33.70587586809475
2024-05-22,5.260564259331117,13.38509486388369,3.3996331730751965,2.576619242033015,2.048243993090204,1.62106048074507,1.7712712507712471,1.4917633676329136,1.3136324099193486,0.8455659322871786,33.71344897276898
2024-05-23,5.261973209037951,13.388441119437417,3.3996331730751965,2.576619242033015,2.052294723497349,1.62106048074507,1.7830712045659742,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.72524892656371
2024-05-27,5.270779144705657,13.388441119437417,3.3996331730751965,2.576619242033015,2.0523827828540266,1.62106048074507,1.7830712045659742,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.73414292158809
2024-05-28,5.270779144705657,13.387120229087262,3.3996331730751965,2.576619242033015,2.0523827828540266,1.62106048074507,1.7830712045659742,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.73282203123794
2024-05-29,5.271483619559074,13.387120229087262,3.3996331730751965,2.576619242033015,2.0523827828540266,1.62106048074507,1.7830712045659742,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.73352650609135
2024-06-05,5.27940896166001,13.387120229087262,3.3996331730751965,2.576619242033015,2.0523827828540266,1.62106048074507,1.7830712045659742,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.74145184819229
2024-06-11,5.27940896166001,13.387120229087262,3.3996331730751965,2.576619242033015,2.0523827828540266,1.62106048074507,1.7877911860838651,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.74617182971018
2024-06-14,5.27852836809324,13.387120229087262,3.3996331730751965,2.576619242033015,2.0523827828540266,1.6224694304519032,1.7877911860838651,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.746700185850244
2024-06-18,5.27852836809324,13.387120229087262,3.3996331730751965,2.576619242033015,2.052118604783995,1.6224694304519032,1.7877911860838651,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.74643600778021
2024-06-19,5.281082089436874,13.387120229087262,3.3996331730751965,2.576619242033015,2.052118604783995,1.6224694304519032,1.7886717796506357,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.74987032269062
2024-06-20,5.281082089436874,13.387120229087262,3.3996331730751965,2.576619242033015,2.052118604783995,1.6224694304519032,1.7862941770203546,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.747492720060336
2024-06-24,5.281082089436874,13.387120229087262,3.3996331730751965,2.576619242033015,2.049124586656975,1.6224694304519032,1.7862941770203546,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.74449870193331
2024-06-27,5.285749235340759,13.387120229087262,3.3996331730751965,2.576619242033015,2.050445477007131,1.6224694304519032,1.7640151597810565,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.728207720948056
2024-06-28,5.285749235340759,13.387120229087262,3.4066779216093614,2.576619242033015,2.050445477007131,1.6224694304519032,1.7640151597810565,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.735252469482226
2024-07-02,5.285749235340759,13.387120229087262,3.4066779216093614,2.576619242033015,2.050445477007131,1.6224694304519032,1.765776346914598,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.73701365661576
2024-07-10,5.285749235340759,13.383509795463503,3.4066779216093614,2.576619242033015,2.050445477007131,1.6224694304519032,1.765776346914598,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.733403222992
2024-07-11,5.285749235340759,13.383509795463503,3.4066779216093614,2.576619242033015,2.050445477007131,1.6224694304519032,1.7648957533478271,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.73252262942523
2024-07-12,5.285749235340759,13.383509795463503,3.4066779216093614,2.576619242033015,2.050445477007131,1.6224694304519032,1.7649177681869965,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.7325446442644
2024-07-15,5.344484826244364,13.383509795463503,3.4066779216093614,2.576619242033015,2.050445477007131,1.6224694304519032,1.7649177681869965,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.79128023516801
2024-07-16,5.344484826244364,13.383509795463503,3.4066779216093614,2.576619242033015,2.050533536363808,1.6224694304519032,1.7649177681869965,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.79136829452468
2024-07-17,5.343604232677593,13.383509795463503,3.4066779216093614,2.576619242033015,2.0475395182367877,1.6224694304519032,1.9881482373633654,1.4917633676329136,1.3136324099193486,0.8367599966194718,34.01072415200726
2024-07-18,5.33259681309296,13.381114580961887,3.4066779216093614,2.576619242033015,2.0475395182367877,1.6224694304519032,1.9881482373633654,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.997321517921016
2024-07-19,5.33259681309296,13.381114580961887,3.4066779216093614,2.576619242033015,2.0475395182367877,1.6224694304519032,1.968422941467702,1.4917633676329136,1.3136324099193486,0.8367599966194718,33.97759622202535
2024-07-22,31.540561011032793,13.374862366637814,3.4066779216093614,2.576619242033015,2.0475395182367877,1.6224694304519032,1.968422941467702,1.4917633676329136,1.3136324099193486,0.8363196998360864,60.178867908857725
2024-07-23,31.5397684768227,13.374862366637814,3.4066779216093614,2.576619242033015,2.0471872808100793,1.6224694304519032,1.8872322146114446,1.4917633676329136,1.3136324099193486,0.8363196998360864,60.09653241036467
2024-07-24,31.5397684768227,13.369402686523834,3.4066779216093614,2.576619242033015,2.0471872808100793,1.6224694304519032,1.89639038770586,1.4917633676329136,1.3136324099193486,0.8363196998360864,60.1002309033451
2024-07-31,31.5397684768227,13.369402686523834,3.4066779216093614,2.576619242033015,2.0471872808100793,1.6224694304519032,1.6640017454350757,1.4917633676329136,1.3136324099193486,0.8363196998360864,59.86784226107432
2024-08-01,31.551480371260748,13.365087778046657,3.4066779216093614,2.576619242033015,2.050621595720485,1.6224694304519032,1.8904023514518191,1.4917633676329136,1.3136324099193486,0.835879403052701,60.10463387117896
2024-08-02,31.551480371260748,13.365087778046657,3.4066779216093614,2.576619242033015,2.0505642690792882,1.6224694304519032,1.8904023514518191,1.4917633676329136,1.3136324099193486,0.835879403052701,60.10457654453776
2024-08-05,31.551480371260748,13.365087778046657,3.4066779216093614,2.5762670046063065,2.0505642690792882,1.6224694304519032,1.8904023514518191,1.4917633676329136,1.3136324099193486,0.835879403052701,60.10422430711105
2024-08-06,31.551480371260748,13.365087778046657,3.4066779216093614,2.5762670046063065,2.050554582550054,1.6224694304519032,1.8904023514518191,1.4917633676329136,1.3136324099193486,0.835879403052701,60.10421462058182
2024-08-08,31.551480371260748,13.365087778046657,3.4066779216093614,2.5762670046063065,2.050554582550054,1.6224694304519032,1.8818605938541435,1.4917633676329136,1.3136324099193486,0.8571897673685517,60.11698322729999
2024-08-15,31.551480371260748,13.365087778046657,3.4066779216093614,2.5762670046063065,2.050554582550054,1.6224694304519032,1.643660034042673,1.4917633676329136,1.3136324099193486,0.8571897673685517,59.878782667488515
2024-08-16,31.551128133834037,13.365087778046657,3.4066779216093614,2.5762670046063065,2.0513334675598625,1.6224694304519032,1.8920754792286836,1.4917633676329136,1.3136324099193486,0.8571897673685517,60.12762476025764
2024-08-20,31.550863955764008,13.365087778046657,3.4066779216093614,2.5762670046063065,2.048427508789519,1.6224694304519032,1.8918113011586524,1.4917633676329136,1.3136324099193486,0.8571897673685517,60.124190445347224
2024-08-22,31.550423658980627,13.365087778046657,3.4066779216093614,2.5762670046063065,2.0458737874458843,1.6224694304519032,1.8916351824452984,1.4917633676329136,1.3136324099193486,0.8571897673685517,60.12102030850686
2024-08-23,31.550423658980627,13.365087778046657,3.4066779216093614,2.5762670046063065,2.0458737874458843,1.6224694304519032,1.6396973629922047,1.4917633676329136,1.3136324099193486,0.8571897673685517,59.86908248905376
2024-08-26,31.550247540267268,13.365087778046657,3.4066779216093614,2.5762670046063065,2.0458737874458843,1.6224694304519032,1.6395212442788507,1.4917633676329136,1.3136324099193486,0.8580703609353223,59.86961084519382
2024-08-28,31.542322198166335,13.369490745880514,3.4066779216093614,2.5762670046063065,2.0458737874458843,1.6224694304519032,1.6405779565589755,1.4917633676329136,1.3136324099193486,0.8580703609353223,59.86714518320686
2024-08-29,31.54478786015329,13.369490745880514,3.4066779216093614,2.5762670046063065,2.0458737874458843,1.6224694304519032,1.6327406738147163,1.4917633676329136,1.3136324099193486,0.8571897673685517,59.860892968882794
2024-08-30,31.542234138809654,13.369490745880514,3.4066779216093614,2.5762670046063065,2.0458737874458843,1.6224694304519032,1.6309794866811749,1.4917633676329136,1.3136324099193486,0.8571897673685517,59.85657806040562
2024-09-02,31.541969960739625,13.369490745880514,3.4066779216093614,2.5762670046063065,2.0458737874458843,1.6224694304519032,1.631155605394529,1.4917633676329136,1.3136324099193486,0.8563091738017811,59.85560940748217
2024-09-03,31.54047295167611,13.369490745880514,3.4066779216093614,2.5762670046063065,2.0447290158090823,1.6224694304519032,1.631155605394529,1.4917633676329136,1.3136324099193486,0.8545479866682396,59.85120643964831
2024-09-04,31.539592358109342,13.369490745880514,3.4066779216093614,2.5760028265362753,2.0447290158090823,1.6224694304519032,1.8970948625592763,1.4917633676329136,1.3136324099193486,0.8544599273115625,60.115912865819574
2024-09-09,31.540737129746145,13.369490745880514,3.4066779216093614,2.575738648466244,2.0447290158090823,1.6237022614453822,1.8970948625592763,1.4917633676329136,1.3136324099193486,0.8526106808213441,60.11617704388961
2024-09-11,31.539328180039313,13.369490745880514,3.4066779216093614,2.575474470396213,2.0447290158090823,1.6237022614453822,1.6315959021779145,1.4917633676329136,1.3136324099193486,0.8508494936878027,59.84724376859785
2024-09-12,31.537831170975807,13.369490745880514,3.4066779216093614,2.5752102923261817,2.0447290158090823,1.6237022614453822,1.6323003770313311,1.4917633676329136,1.3136324099193486,0.8500569594777092,59.84539452210763
2024-09-13,31.516520806659955,13.369490745880514,3.4066779216093614,2.5749461142561505,2.0447290158090823,1.6237022614453822,1.929764883886469,1.4917633676329136,1.3136324099193486,0.8500569594777092,60.12128448657689
2024-09-20,31.516520806659955,13.369490745880514,3.4066779216093614,2.5749461142561505,2.0447290158090823,1.6237022614453822,1.6483271799465575,1.4917633676329136,1.3136324099193486,0.8500569594777092,59.839846782636975
2024-09-23,31.525326742327657,13.369490745880514,3.4066779216093614,2.5746819361861193,2.0452573719491447,1.6237022614453822,1.9339917330069682,1.4917633676329136,1.3136324099193486,0.8482957723441678,60.13282026230158
2024-09-24,31.525326742327657,13.369490745880514,3.4066779216093614,2.574417758116088,2.0452573719491447,1.6237022614453822,1.9305574180965628,1.4917633676329136,1.3136324099193486,0.8482957723441678,60.12912176932114
2024-09-25,31.525326742327657,13.364383303193241,3.4066779216093614,2.574153580046057,2.0498364584963524,1.6237022614453822,1.9305574180965628,1.4917633676329136,1.3136324099193486,0.8465345852106263,60.1265680479775
2024-09-26,31.525326742327657,13.364383303193241,3.4066779216093614,2.5738894019760257,2.051685704986571,1.6237022614453822,1.9305574180965628,1.4917633676329136,1.3136324099193486,0.8447733980770851,60.12639192926416
2024-09-27,31.525326742327657,13.364383303193241,3.4066779216093614,2.5736252239059945,2.0517737643432477,1.6237022614453822,1.9305574180965628,1.4917633676329136,1.3136324099193486,0.8430122109435436,60.12445462341726
2024-09-30,31.525414801684338,13.361125106996191,3.4066779216093614,2.5733610458359633,2.054591663756914,1.6237022614453822,1.7839385892292434,1.4892977056459558,1.3136324099193486,0.8449495167904392,59.97669102291313
2024-10-02,31.525414801684338,13.361125106996191,3.4066779216093614,2.573096867765932,2.055648376037039,1.6237022614453822,1.7839385892292434,1.4892977056459558,1.3136324099193486,0.8416913205933876,59.974225360926184
2024-10-03,31.525414801684338,13.352231111971808,3.4066779216093614,2.572832689695901,2.0572334444572262,1.6246709143688298,1.7584013757928934,1.4892977056459558,1.3136324099193486,0.8389614805363984,59.93935385568206
2024-10-04,31.526295395251108,13.352231111971808,3.4066779216093614,2.5725685116258696,2.0578498599539654,1.6266082202157255,1.7584013757928934,1.4892977056459558,1.3136324099193486,0.8501450188343862,59.953707530820424
2024-10-07,31.523301377124085,13.348268440921341,3.4066779216093614,2.5725685116258696,2.0629573026412356,1.6372634023736505,1.603769145467961,1.4892977056459558,1.3136324099193486,0.8377286495429195,59.795464866871725
2024-10-08,31.522122702634963,13.348268440921341,3.4066779216093614,2.5725685116258696,2.0633975994246208,1.6372634023736505,1.608172113301814,1.4892977056459558,1.3136324099193486,0.8698703147300495,59.831271122186976
2024-10-09,31.521242109068194,13.34131175174385,3.390298881267427,2.5723043335558384,2.0666557956216725,1.6521454336520753,1.5993661776341075,1.4943170889765485,1.3136324099193486,0.8645867533294254,59.81586073476849
2024-10-10,31.56527178740673,13.336732665196644,3.390298881267427,2.5720401554858072,2.0761662061427955,1.650120068448503,1.83360406639511,1.4943170889765485,1.3136324099193486,0.8646748126861025,60.09685814192501
2024-10-14,31.568441924247104,13.336732665196644,3.390298881267427,2.571775977415776,2.0761662061427955,1.650120068448503,1.83360406639511,1.4943170889765485,1.3136324099193486,0.8646748126861025,60.09976410069535
2024-10-15,31.568441924247104,13.339990861393694,3.390298881267427,2.571775977415776,2.0752856125760255,1.650120068448503,1.83360406639511,1.4943170889765485,1.3136324099193486,0.8629136255525612,60.1003805161921
2024-10-16,31.59045676341637,13.339990861393694,3.390298881267427,2.571775977415776,2.080569173976649,1.650032009091826,1.8380070342289632,1.4943170889765485,1.3136324099193486,0.8629136255525612,60.131993825239164
2024-10-17,31.59943881779743,13.339990861393694,3.390298881267427,2.571511799345745,2.080569173976649,1.6500183598915408,1.603870854024923,1.4943170889765485,1.3136324099193486,0.8629136255525612,59.90656187214587
2024-10-18,31.59943881779743,13.339990861393694,3.390298881267427,2.571511799345745,2.080569173976649,1.6500183598915408,1.603694735311569,1.4943170889765485,1.3136324099193486,0.8629136255525612,59.90638575343251
2024-10-22,31.59063288212972,13.339990861393694,3.390298881267427,2.571511799345745,2.080569173976649,1.6500183598915408,1.603694735311569,1.4943170889765485,1.3136324099193486,0.8611524384190198,59.89581863063127
2024-10-23,31.59063288212972,13.339990861393694,3.390298881267427,2.571511799345745,2.0858527353772733,1.6770525823914009,1.8369639711491235,1.4943170889765485,1.3136324099193486,0.8593912512854783,60.159644463235765
2024-10-25,31.59063288212972,13.34016698010705,3.390298881267427,2.571511799345745,2.0858527353772733,1.6857704587024305,1.8347624872321968,1.4943170889765485,1.3136324099193486,0.8593912512854783,60.16633697434322
2024-10-29,31.599350758440753,13.331713281866051,3.390298881267427,2.571511799345745,2.0858527353772733,1.6857704587024305,1.8347624872321968,1.4943170889765485,1.3136324099193486,0.8593912512854783,60.16660115241326
2024-10-30,31.599702995867464,13.33532371548981,3.390298881267427,2.571511799345745,2.085588557307242,1.6857704587024305,1.5793022935120207,1.4943170889765485,1.3136324099193486,0.8593912512854783,59.91483945167351
2024-11-04,31.599350758440753,13.33532371548981,3.390298881267427,2.5712476212757136,2.085588557307242,1.6857704587024305,1.5793022935120207,1.4943170889765485,1.3136324099193486,0.8593912512854783,59.91422303617677
2024-11-05,31.599350758440753,13.33532371548981,3.390298881267427,2.5710715025623596,2.085588557307242,1.6857704587024305,1.5793022935120207,1.4943170889765485,1.3136324099193486,0.8593912512854783,59.914046917463416
2024-11-06,31.599350758440753,13.33532371548981,3.390298881267427,2.5708953838490056,2.085588557307242,1.6857704587024305,1.5793022935120207,1.4943170889765485,1.3136324099193486,0.8593912512854783,59.91387079875007
2024-11-07,31.599350758440753,13.33532371548981,3.390298881267427,2.5708953838490056,2.0896392877143875,1.6857704587024305,1.5793022935120207,1.4943170889765485,1.3136324099193486,0.8593912512854783,59.91792152915721
2024-11-11,31.603753726274608,13.335411774846486,3.390298881267427,2.5708953838490056,2.0896392877143875,1.6857704587024305,1.5793022935120207,1.4943170889765485,1.3136324099193486,0.8593912512854783,59.92241255634774
2024-11-12,31.603753726274608,13.335499834203162,3.390298881267427,2.5708953838490056,2.0887586941476166,1.6857704587024305,1.570760535914345,1.4943170889765485,1.3136324099193486,0.8593912512854783,59.913078264539976
2024-11-13,31.603753726274608,13.33682072455332,3.390298881267427,2.5708953838490056,2.0887586941476166,1.6857704587024305,2.067063070146304,1.4943170889765485,1.3136324099193486,0.8593912512854783,60.41070168912208
2024-11-14,31.603753726274608,13.331537163152696,3.390298881267427,2.570631205778974,2.0887586941476166,1.6884122394027428,2.067063070146304,1.4943170889765485,1.3136324099193486,0.8593912512854783,60.407795730351744
2024-11-18,31.688141095837597,13.330128213445864,3.390298881267427,2.570631205778974,2.087878100580846,1.6902614858929612,2.067063070146304,1.4943170889765485,1.3136324099193486,0.8593912512854783,60.49174280313135
2024-11-19,31.687876917767564,13.330128213445864,3.390298881267427,2.570631205778974,2.087878100580846,1.6902614858929612,2.067063070146304,1.4943170889765485,1.3136324099193486,0.8593912512854783,60.49147862506131
2024-11-20,31.687876917767564,13.329952094732509,3.390298881267427,2.570631205778974,2.0858527353772733,1.6931674446633043,1.570760535914345,1.4943170889765485,1.3136324099193486,0.8593912512854783,59.99588056568278
2024-11-21,31.687876917767564,13.329952094732509,3.390298881267427,2.570631205778974,2.0858527353772733,1.6931674446633043,1.570672476557668,1.4943170889765485,1.3136324099193486,0.8593912512854783,59.9957925063261
2024-11-22,31.692984360454833,13.329952094732509,3.390298881267427,2.570631205778974,2.0847079637404713,1.6931674446633043,1.570672476557668,1.4943170889765485,1.3136324099193486,0.8593912512854783,59.99975517737657
2024-11-26,31.692984360454833,13.329952094732509,3.390298881267427,2.570631205778974,2.0852363198805337,1.6931674446633043,1.569263526850835,1.4943170889765485,1.3136324099193486,0.8593912512854783,59.998874583809794
2024-11-27,31.68417842478713,13.329952094732509,3.390298881267427,2.570631205778974,2.0852363198805337,1.6931674446633043,1.5735784353280113,1.4943170889765485,1.3136324099193486,0.8593912512854783,59.99438355661927
2024-11-28,31.68400230607378,13.329952094732509,3.390298881267427,2.570631205778974,2.0852363198805337,1.6931674446633043,1.5735784353280113,1.4943170889765485,1.3136324099193486,0.8593912512854783,59.994207437905914
2024-11-29,31.68382618736042,13.329952094732509,3.390298881267427,2.570631205778974,2.0852363198805337,1.6931674446633043,1.5734903759713341,1.4943170889765485,1.3136324099193486,0.8593912512854783,59.99394325983588
2024-12-03,31.669120274795354,13.329952094732509,3.390298881267427,2.570543146422297,2.099942232445604,1.6966898189303872,1.5734903759713341,1.4916753082762366,1.3136324099193486,0.8593912512854783,59.99473579404597
2024-12-04,31.66735908766181,13.347563966067922,3.390298881267427,2.5703670277089428,2.103640725426041,1.6966898189303872,1.8242834237876255,1.4916753082762366,1.3136324099193486,0.8593912512854783,60.264901900331225
2024-12-05,31.68056799116337,13.365175837403337,3.390298881267427,2.5703670277089428,2.104345200279458,1.6966898189303872,1.8187356843169702,1.4916753082762366,1.3136324099193486,0.8593912512854783,60.29087941055096
2024-12-06,31.683209771863684,13.38278770873875,3.390298881267427,2.5703670277089428,2.10698698097977,1.6966898189303872,1.7958402515809324,1.4916753082762366,1.3136324099193486,0.8593912512854783,60.29087941055096
2024-12-10,31.683121712507006,13.38278770873875,3.390298881267427,2.5703670277089428,2.10698698097977,1.6966898189303872,1.796720845147703,1.4916753082762366,1.3136324099193486,0.8593912512854783,60.29167194476105
2024-12-12,31.683121712507006,13.38278770873875,3.390298881267427,2.5703670277089428,2.10698698097977,1.6966898189303872,1.5158114973478543,1.4916753082762366,1.3136324099193486,0.8593912512854783,60.0107625969612
2024-12-13,31.683121712507006,13.383051886808781,3.390298881267427,2.5703670277089428,2.10698698097977,1.6966898189303872,1.5158114973478543,1.4916753082762366,1.3136324099193486,0.8593912512854783,60.011026775031226
2024-12-16,31.683121712507006,13.38331606487881,3.390298881267427,2.5703670277089428,2.108572049399957,1.6966898189303872,1.5158114973478543,1.4916753082762366,1.3136324099193486,0.8593912512854783,60.01287602152146
2024-12-17,31.683121712507006,13.383580242948845,3.390298881267427,2.5703670277089428,2.108572049399957,1.6966898189303872,1.5158114973478543,1.4916753082762366,1.3136324099193486,0.8593912512854783,60.01314019959148
2024-12-18,31.683121712507006,13.391505585049778,3.390298881267427,2.5703670277089428,2.108572049399957,1.6966898189303872,1.5158114973478543,1.4916753082762366,1.3136324099193486,0.8593912512854783,60.02106554169242
2024-12-19,31.682945593793647,13.391505585049778,3.390298881267427,2.5703670277089428,2.108572049399957,1.6966898189303872,1.5158114973478543,1.4916753082762366,1.3136324099193486,0.8593912512854783,60.02088942297906
