date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIC SECURITIES BROKERAGE (HK) LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,BOCI SECURITIES LTD,UBS SECURITIES HONG KONG LTD
2024-04-10,28.0210943930644,22.02896469757476,13.3080742224961,8.217498478004364,6.53259685346873,0.0,6.24931293872483,5.542547374239349,5.763302762730309,4.336608279697156
2024-04-11,28.08464699058374,22.13862466153218,13.142702773218065,8.199136206991511,6.531171841203304,0.0,6.257206062323234,5.527131291234796,5.773046532700567,4.346333640212601
2024-04-12,28.090868269323003,22.13376432143895,13.131683789937945,8.20095247022537,6.532618618886918,0.0,6.254624649608699,5.528355655009168,5.77983579052219,4.347296435047753
2024-04-15,28.160915822025736,22.19008413368597,12.938115246276565,8.244824851458155,6.571667933912654,0.0,6.194341356314699,5.553189514862369,5.788724262709312,4.35813687875454
2024-04-16,28.20157701820303,22.24642126270997,12.755426669959366,8.286602987367303,6.558364282113607,0.0,6.220147240108055,5.561207696149531,5.8058233049883565,4.364429538400786
2024-04-17,28.204697662818567,22.27101393344568,12.734707127602771,8.28751994115953,6.55908999770641,0.0,6.209770033458499,5.561823071411761,5.806465748183068,4.364912484213714
2024-04-18,27.753329281670858,22.415767473521512,12.81139967851987,8.339314104030608,6.600082065060607,0.0,6.248578970605972,5.596582561834238,5.842754171595857,4.392191693160477
2024-04-19,27.750165240000456,22.41098526847907,12.80993910411355,8.338363373505274,6.5993296171481415,0.0,6.261493856889842,5.59594451872749,5.842088063487484,4.391690957648693
2024-04-22,27.745630547903154,22.400755436444758,12.808958970977594,8.357571919925329,6.598251211754749,0.0,6.261695129700227,5.595030077852398,5.841133399962272,4.390973305479519
2024-04-23,27.404282879186077,23.38107929880648,12.627625131123699,8.25475076810193,6.517074549906912,0.0,6.184659034555443,5.526195798877209,5.767380298599797,4.3369522408424555
2024-04-24,27.393699302542196,21.9982534084161,12.641431949374898,8.259981392910221,6.514557645585901,0.0,6.193788415968124,5.524061573470021,5.76515292736393,5.709073384368605
2024-04-25,27.393036971477734,21.986731426741997,12.638049073152638,8.259781681209807,6.514400135136064,0.0,6.210123815532591,5.5239280114584925,5.765013536191057,5.708935349099619
2024-04-26,27.40913942849921,22.008485711292128,12.631301801495983,8.26795413929498,6.520845664099081,0.0,6.147952218876456,5.529393539711116,5.770343567965255,5.714583928765788
2024-04-29,27.434231358493765,22.011566442821533,12.640663024692145,8.231478917191973,6.526815227767278,0.0,6.147304116834986,5.534455470092868,5.753603982553276,5.719881459552172
2024-04-30,12.241606990675301,9.912614273566755,5.6279534306469765,3.65558937182304,2.9172860282709654,0.0,2.737525684584874,2.469565408519969,2.573838664014716,2.5522662400400846
2024-05-02,27.33178143147134,22.12390753199073,12.704956298954004,8.16181811668872,6.513411528284053,0.0,6.134001265793699,5.513787693707569,5.817902661031017,5.698433472078865
2024-05-03,27.33436019282679,22.12380073629777,12.709994852358184,8.162588186550515,6.514026070515169,0.0,6.134470300925384,5.514307921145447,5.8074806184822645,5.698971120898473
2024-05-06,27.332129236009166,22.121907290758248,12.688114367819791,8.161921978099475,6.513494413261453,0.0,6.163062242061205,5.513857858193017,5.807006627564328,5.698505986233315
2024-05-07,27.341427292739475,22.052616295101085,12.72041389889421,8.164698564326086,6.51571022455241,0.0,6.179973470312282,5.515733605330228,5.808982100334491,5.700444548409736
2024-05-08,27.352052813413017,22.037473840397645,12.693740524791398,8.195316719058857,6.5182423825466715,0.0,6.171397088660779,5.517877148928947,5.81123960718439,5.702659875018293
2024-05-09,27.338841198181434,22.015307878370788,12.725487155676737,8.21330373283065,6.515093934752573,0.0,6.168416174418879,5.5152118985258385,5.808432656560523,5.6999053706825755
2024-05-10,27.34135528348539,21.995275131014587,12.728435144903255,8.21405902988446,6.515693064093737,0.0,6.180066931793996,5.515719078514989,5.808966801189222,5.700429535120361
2024-05-13,27.343935851833862,22.000643560465377,12.718661690463994,8.214834300185627,6.51586904468279,0.0,6.18065022713361,5.516239670487313,5.808198094065476,5.70096756068195
2024-05-14,27.343713783775232,22.015105159973487,12.709559130167861,8.214767585126213,6.515816127414522,0.0,6.175771156578044,5.516194871500029,5.808150923998889,5.700921261465724
2024-05-16,27.316660496681727,21.911094939516037,12.842233772053554,8.206640069323342,6.509150240753304,0.0,6.1882556857867375,5.529375826851787,5.801308077445975,5.695280891587532
2024-05-17,27.330342334370805,21.913732636112922,12.886532139003007,8.210750451608718,6.51241041734402,0.0,6.20232448965924,5.532145273087504,5.713628825688029,5.698133433125758
2024-05-20,27.329892647604986,21.935156844972933,12.865544498761167,8.210615353929722,6.512303263736413,0.0,6.191253267910511,5.553992588960952,5.703201856690893,5.69803967743242
2024-05-21,27.33185339030465,21.925760593150674,12.874651106270926,8.21120441237655,6.512770479295837,0.0,6.19169745021314,5.5543910519393185,5.699223041592946,5.698448474855958
2024-05-22,27.471335032891623,22.237339800283625,12.340650743860722,8.206358758056698,6.53902267137771,0.0,6.171075809170188,5.53102558257861,5.772120086736993,5.73107151504383
2024-05-23,27.337811626518565,22.60080987192328,12.270876079816844,8.189528238283007,6.507239993892703,0.0,6.210799029522658,5.49228477206327,5.6874345337524765,5.703215854227199
2024-05-24,27.376260240367422,22.73464789791962,12.062195622169572,8.234029933476679,6.5163919465495255,0.0,6.179183965541872,5.500009265129284,5.686044122557657,5.711237006288368
2024-05-27,27.409717029941394,22.65618279023457,12.07803774811788,8.244092820241027,6.524355691495804,0.0,6.186735605388178,5.506730879075918,5.675930671826741,5.718216763678485
2024-05-28,27.411261956759926,22.683308058502423,12.077177308433805,8.208229002590558,6.524723431595798,0.0,6.198092948941191,5.507041261565755,5.671626965209172,5.718539066401373
2024-05-29,25.87459864270275,21.411691764807408,11.364119131192169,7.7497419264672045,6.158950299825413,5.698856064749141,5.838846624471721,5.18273170457382,5.322503564913725,5.397960276296649
2024-05-30,25.86456996164844,21.3856941333672,11.394047628269265,7.746987121671814,6.156760974557356,5.696830289418249,5.8574428088782735,5.180889396237819,5.320611571801794,5.396166114149793
2024-05-31,12.215654880299242,10.135914446298877,5.3856682229862125,3.6642367997408476,2.9120779182750125,2.694535935133953,2.7656396519403836,2.4554150719271925,2.5156060982863866,2.5524431192474943
2024-06-03,25.85029453840278,21.44920779109059,11.364190294732603,7.754115637673857,6.162426218146713,5.702072320318939,5.808350470771032,5.196054034378261,5.311886879133647,5.401401815351576
2024-06-04,25.881682494773905,21.35541212997468,11.35477466423632,7.763530843484003,6.169908762107212,5.708995893160605,5.827332929597398,5.202363189467028,5.327809765649696,5.40818932754915
2024-06-05,25.868024323986667,21.387612501628343,11.348782571116173,7.759433906192785,6.166652804244675,5.7059831662658915,5.833621795212042,5.199617820615781,5.324998196667815,5.40527291406983
2024-06-06,25.904132995374912,21.385599478278746,11.34773649387549,7.733313256044803,6.1660843912797345,5.705457215655017,5.833084079474473,5.199138544373742,5.320658057070114,5.404795488572969
2024-06-07,25.905410462037832,21.407046038589932,11.332690043674335,7.723873208319223,6.166388472765573,5.705738581234441,5.83337173899409,5.199394940762979,5.320920446214499,5.4051660674070945
2024-06-11,25.87004374880042,21.476524084402808,11.340076020152438,7.713328383745181,6.157969965243897,5.697948964447405,5.840992634171793,5.19229659695764,5.313136700756587,5.397682901321831
2024-06-12,25.931383291379845,21.437386496214877,11.361785734378813,7.620506684849633,6.166933841689906,5.706243209271795,5.849495101152029,5.199854786657956,5.320870791892976,5.40554006251217
2024-06-13,25.942679755944635,21.43411700519861,11.360052908579648,7.61934445464261,6.165993300976285,5.705372930102613,5.848602974134293,5.199061738563502,5.320059287223044,5.404715644634758
2024-06-14,25.911472668578273,21.44840332626182,11.380666222747774,7.610032474841792,6.158457533901773,5.698400110091979,5.85704109945438,5.223879694423041,5.313557378178679,5.398089491520489
2024-06-17,25.926790632064783,21.444985792531448,11.37747904000029,7.608429206572867,6.157160080890597,5.697199581170407,5.855807148327943,5.222779136628781,5.3124379272475934,5.396931454565295
2024-06-18,25.923085046421214,21.449274756712235,11.381108730506776,7.607341772094836,6.156280069001555,5.696385309119687,5.857047605043287,5.2220326711034915,5.311242393715914,5.396201646281002
2024-06-19,26.03100752786612,21.44344374104053,11.388371373341672,7.499253110088086,6.15281874353525,5.693182556269695,5.864135669663036,5.219096619710804,5.315522988886193,5.393167669598615
2024-06-20,26.028435175727328,21.504020668452238,11.334826367994602,7.498512043121837,6.152210729556629,5.692619962973624,5.863556182990617,5.21858087500373,5.314997715443948,5.392240278735446
2024-06-21,26.040187834915372,21.466126443597997,11.342332905759212,7.501897857745932,6.154988646687235,5.695190360381698,5.866203763491843,5.220937228816593,5.317397604500402,5.394737354103716
2024-06-24,26.027457166830974,21.51280353591578,11.284951418797014,7.52936948780979,6.151979562497021,5.69240606486835,5.865432568053657,5.228764521584885,5.314798006355994,5.392037667286535
2024-06-25,26.025134014962063,21.5108833518033,11.283944149596222,7.528697433344952,6.151430450736833,5.691897973597527,5.873523442116436,5.228297813907966,5.314323619525109,5.391867750409588
2024-06-26,26.16080652313378,21.512748761523447,11.285162265341917,7.386267176057975,6.152094505272309,5.692512421032982,5.874157496246154,5.228862215132031,5.314897307341431,5.392491328917974
2024-06-27,26.16090971149811,21.512999695629244,11.285206778397518,7.386296310359615,6.152118771518406,5.6925348745091435,5.874180666200923,5.228882839792009,5.31491827135717,5.391952080737863
2024-06-28,26.162267175909115,21.50373547814137,11.290982610071312,7.386679578161884,6.152437999036743,5.6928302546616605,5.874486821244461,5.229154161486958,5.315194057347808,5.392231863938685
2024-07-02,26.273722805018153,21.506414949186055,11.297323993430025,7.245752542557512,6.156176396375672,5.696289381186517,5.878056327496057,5.232331545152624,5.318423721315653,5.395508338281733
2024-07-03,26.26490405604744,21.481099604802246,11.355505966664088,7.26041322804255,6.150997532460925,5.691497395768173,5.883489507151878,5.227929862795837,5.293193462302832,5.390969383964033
2024-07-04,26.26043451839446,21.477444134243274,11.369739874191351,7.259177712762171,6.149950808093836,5.690528865220415,5.88333916243294,5.227040218222264,5.292292711725796,5.3900519947134855
2024-07-05,26.411928642789274,21.477444134243274,11.369739874191351,7.107683588367363,6.149950808093836,5.690528865220415,5.88333916243294,5.227040218222264,5.292292711725796,5.3900519947134855
2024-07-08,26.40312334373453,21.470304656202728,11.409639838175814,7.094941153916105,6.147900516471077,5.688631737255411,5.88137775471197,5.229965392456917,5.285860566320757,5.388255040754691
2024-07-09,26.407621148046346,21.471451491359893,11.440632413617463,7.065025932923328,6.148947818833439,5.689600802620258,5.88237965459632,5.230856323449686,5.2867610191246674,5.376723395428595
2024-07-10,26.37114059076997,21.447384513030094,11.461544713253637,7.148508591390214,6.1404534133041855,5.6817409576612565,5.879951654265463,5.220522120978495,5.2794576733562835,5.3692957719904015
2024-07-11,26.363842371748742,21.44144894459801,11.482774806191829,7.146530240048317,6.138754041456931,5.68016853458808,5.878324376337937,5.222350284566862,5.277996582271472,5.367809818191821
2024-07-12,26.478568096634465,21.45044804563547,11.486360809990867,7.04311622969678,6.140826230689708,5.682085924338223,5.845081545196072,5.224113133828519,5.279778215419593,5.369621768570307
2024-07-15,26.471042286654612,21.396414656657544,11.475203352482092,7.101957131581724,6.139080868509896,5.680470946564512,5.856471282477619,5.222628322315488,5.288635552555529,5.368095600200989
2024-07-16,26.47270944410696,21.397762211912912,11.469628023303494,7.102404415849187,6.139467510422582,5.680828705030116,5.856840125518906,5.222957245658744,5.288968633062096,5.368433685135003
2024-07-17,26.47106422157358,21.396432386545804,11.475129997446778,7.101963016535271,6.139085955587312,5.680475653620191,5.8564761353739145,5.222632649985243,5.2886399349214015,5.368100048410499
2024-07-18,26.47366376688474,21.398533586369897,11.466436564919485,7.102660452592437,6.1396888339596005,5.68103349495694,5.857051260535117,5.223145529637663,5.289159296705655,5.368627213438465
2024-07-19,26.46730291437713,21.393392140243638,11.462852992703077,7.1009538895738675,6.138213645052642,5.679668507606853,5.8556439812281855,5.221890559466841,5.312744081503404,5.367337288244364
2024-07-22,26.464216809163553,21.39607530599707,11.467998833653661,7.100125913603258,6.137497925238149,5.67900625446193,5.854961209225396,5.221281683536702,5.31212461199186,5.366711453128417
2024-07-23,26.464178442935694,21.395422970206855,11.468748499066283,7.100115620268276,6.137489027463255,5.67899802138065,5.854952721055219,5.221274114036941,5.312116910793492,5.366703672793334
2024-07-24,26.46141088710669,21.39009993984768,11.481092421987302,7.099373108407805,6.136847184620106,5.678404126349642,5.85434042513352,5.220728086596856,5.311561383246981,5.3661424367034165
2024-07-25,26.47620896403952,21.367065923960524,11.487513020256168,7.08707812065434,6.140279108078402,5.681579673620192,5.857614361673478,5.223647686621226,5.309869783959966,5.369143357136181
2024-07-26,26.479242995614655,21.369452308066865,11.486757191885383,7.087890261804257,6.140982751138454,5.682230752184717,5.858285612869312,5.22424628863559,5.301153205626568,5.3697586321742
2024-07-29,26.486367198072625,21.375222456581213,11.458755788039499,7.089797248542258,6.142634973764956,5.683759548241998,5.8598617762350695,5.2256518646279515,5.306745787839951,5.371203358054482
2024-07-30,26.48221735058097,21.3837072115271,11.455924211715816,7.088686428885181,6.141672554187089,5.682869024633077,5.863813962225899,5.224833116699234,5.305914334227162,5.37036180531847
2024-07-31,12.556560072713552,10.139108098654885,5.439203663095551,3.361105144731144,2.9120779182750125,2.694535935133953,2.7803310915084944,2.47735792026863,2.5201361713206016,2.546360439837127
2024-08-01,26.4789905903427,21.412433591978424,11.429682479749118,7.063660659973488,6.140924214101665,5.68217658806082,5.883821638292196,5.224196490108288,5.314406300798239,5.369707446595061
2024-08-02,26.47451942511525,21.409418791978453,11.446109230525442,7.06246791080831,6.137815409422507,5.681217112272267,5.882828113307779,5.223314347505147,5.313508925629212,5.368800733435628
2024-08-05,26.46566384525878,21.402568136141802,11.473348166619237,7.060105554477544,6.135762344223112,5.6793167766698796,5.882931513019084,5.2215671778369455,5.311731586375064,5.367004899378549
2024-08-06,26.465658363762877,21.402584415026894,11.47334579029075,7.060104092207794,6.1357610734008,5.679315600385324,5.882930294562402,5.221566096360235,5.311730486223747,5.367003787779176
2024-08-07,26.454108412802093,21.437320086379426,11.489062066095444,7.057022972708619,6.133083348987869,5.676837074600183,5.869556105800949,5.208935994499762,5.309412379272105,5.364661558853554
2024-08-08,26.453511464727836,21.439258504032825,11.488637192817928,7.056863728019372,6.132944953384537,5.67670897438578,5.8694236568006115,5.208818452669877,5.309292570150371,5.364540503010861
2024-08-09,26.461504040197497,21.43012189948435,11.44882761778598,7.075355560734398,6.134797940858678,5.678424116247289,5.880308753977985,5.210392227654201,5.3141065157250225,5.366161327334602
2024-08-12,26.461553358255745,21.430161840222357,11.449180291947389,7.075368747543324,6.134809374688052,5.67843469950253,5.879802000650794,5.2104019386074025,5.314116419977415,5.366171328604994
2024-08-13,26.456655328798306,21.429176594594317,11.462589561025156,7.074059097876181,6.133673822416189,5.677383622112864,5.878713650204651,5.209437494009806,5.313132777845265,5.365178051117263
2024-08-14,26.4539002994053,21.426945095160537,11.471809289109004,7.073322449932583,6.13303510027018,5.67679241515341,5.878101478004572,5.208895016011788,5.312579501673731,5.364619355278888
2024-08-15,26.441682117625277,21.428471213291047,11.47892661749551,7.092403916143605,6.130202454162412,5.6741704924550245,5.875386577306873,5.2064891996498,5.310125796876418,5.36214161499403
2024-08-16,26.43265164490089,21.42216648199828,11.508041662512365,7.08998168900124,6.128108842046094,5.672232626261879,5.873379990963555,5.204711057907603,5.308415690213426,5.360310314194667
2024-08-19,26.433100014629407,21.420833588032316,11.508236870226874,7.0901019543914785,6.128212791454377,5.672328842768528,5.873479619477084,5.204799343975735,5.3085057353944345,5.360401239649768
2024-08-20,26.432990654756466,21.42115868829107,11.508189257978549,7.090072620993261,6.128187437614993,5.672305375026903,5.873455319527985,5.204777810512215,5.308483772873489,5.360379062425071
2024-08-21,26.42146919593329,21.4037163170992,11.52695185131015,7.113862529084666,6.12551631877924,5.669832963423371,5.871929089077732,5.202509182114814,5.30616994172205,5.3580426114554855
2024-08-22,26.419262250785856,21.41286577234055,11.525472137114443,7.113268318964418,6.125004663715132,5.669359370897058,5.86937107403099,5.202074624433377,5.305726725414982,5.357595062303188
2024-08-23,26.764575429452446,21.692700914461213,11.6782104784733,7.2062423494507115,6.205061586187003,5.743460777922891,5.94608673562321,5.270068382441153,5.3750752690381045,4.118518076949965
2024-08-26,26.758970587633247,21.688158187543042,11.696706182272592,7.2047332708334935,6.203762167529656,5.74225802433392,5.944841549586753,5.268964763228593,5.3739496600506325,4.117655606988068
2024-08-27,26.75602898528846,21.686297491646602,11.70588985191821,7.203941257545327,6.2030801905724795,5.741626780332457,5.944188035663847,5.2683855481555995,5.3733589040322345,4.117202954844785
2024-08-28,26.762052960103404,21.6911800439114,11.686010911880713,7.205563185848949,6.204476780435035,5.742919476462386,5.945526337361824,5.269571696588724,5.374568686647112,4.118129920760453
2024-08-29,26.777977133934662,21.706657260754188,11.684772437936394,7.188058570962023,6.20938346694543,5.747461149599804,5.9397481158736465,5.242298665449112,5.3822565370073825,4.121386661537365
2024-08-30,26.787145859421617,21.714089576521275,11.655435080840975,7.190519747752626,6.2115095473497455,5.749429068732159,5.940880274565872,5.244093617963402,5.384099410815265,4.122797816037059
2024-09-02,26.787067230429006,21.714319371151294,11.65540086834504,7.190498641236573,6.21149131454731,5.749412192286341,5.940862836148445,5.244078224841623,5.384083606730911,4.122785714283453
2024-09-03,26.780834607275523,21.701830049375467,11.662485559907164,7.188403607610732,6.209681525849767,5.74773703560074,5.9619167774844835,5.2425503029594624,5.38297604019917,4.121584493737491
2024-09-04,26.773611855345365,21.696396209493802,11.680295801936122,7.186464905669848,6.208006783823084,5.746186879327545,5.96590400173512,5.241136394809291,5.381524259433021,4.120472908426803
2024-09-05,26.775115572633624,21.698138688612232,11.675104875855936,7.186868527399278,6.20835545127882,5.746509609058545,5.966239071692657,5.241137363966594,5.381826508196086,4.120704331306229
2024-09-09,26.765226679719962,21.674685444787727,11.723165477874227,7.184214190649199,6.206062510205937,5.74438724219155,5.964035551819243,5.239201646976038,5.379838830276448,4.119182425499673
2024-09-10,26.764946329830785,21.67550585604438,11.723042684662655,7.184138940262709,6.205997505378676,5.744327073139146,5.963973082080951,5.239146769443384,5.379782479652637,4.119139279504674
2024-09-11,26.759424634241956,21.67103412859923,11.741254508433817,7.182656829003932,6.204717187883268,5.743141999757354,5.96274269501223,5.238065916403383,5.378672613007636,4.118289487657191
2024-09-12,26.73873715210579,21.647876377490128,11.815890649236957,7.177103978489721,6.199920374134886,5.738702025836038,5.958132949673096,5.234016412478885,5.374514407249522,4.115105673304978
2024-09-13,26.742738864746578,21.646615935064194,11.807193295861056,7.178178102056276,6.200848252650312,5.739560878530085,5.959024642343717,5.234799734051657,5.3753187557166635,4.115721538979463
2024-09-17,26.74284522030128,21.646722954914964,11.807240252928498,7.178206649585295,6.200872913350133,5.739583704695501,5.959048341313913,5.2348205527879985,5.3749215029672985,4.115737907155119
2024-09-20,26.741272363879858,21.646098661192852,11.81177839203342,7.177784469808607,6.200508214579309,5.739246136235157,5.958697865238088,5.23451267151906,5.374605381786814,4.1154958437268325
2024-09-23,26.749561517572616,21.635153753163173,11.79693613058728,7.180751296535444,6.2030710992087315,5.741618365284454,5.962207748109277,5.236676276759806,5.3768268921929785,4.117196920586233
2024-09-24,26.763162235198223,21.653276926871932,11.802934240016253,7.1844023235124554,6.206225028232072,5.744537670337321,5.9340243325454045,5.239338845837439,5.3795607203431866,4.092537677105713
2024-09-25,26.810539066818627,21.39225427179432,11.941458371085245,7.19712033553895,6.217211445889929,5.754706797272057,5.9460819070559685,5.248613656942347,5.392231756037299,4.099782391565254
2024-09-26,26.818384896804037,21.37103490800751,11.94495291671612,7.199226499178421,6.219030849217337,5.756390853345481,5.948136859245965,5.248050329045826,5.393809737498035,4.1009821509412685
2024-09-27,26.811934545901334,21.365894752295635,11.973561560841874,7.197494943108717,6.217535049548322,5.755006327726953,5.94670621492838,5.239148524457509,5.392722297401535,4.099995783789738
2024-09-30,12.553513819697052,9.963211543681942,5.6110221598488135,3.3837260300343197,2.9110952560116257,2.694535935133953,2.783849022411421,2.4530075493818937,2.524911909920664,1.9196479281166312
2024-10-02,26.8176074868067,21.25591540752193,12.048134094090743,7.2288230718014646,6.2191183222523465,5.756471819172932,5.938311776413889,5.2404826545886625,5.394095534535837,4.101039832815495
2024-10-03,26.901047306940356,20.9861477781567,12.100592979724677,7.251314701496092,6.238468374804721,5.774382401741959,5.958156930023398,5.256787797779662,5.4193019951655845,4.113799734166853
2024-10-04,26.99293959474316,20.917049393381788,12.195316026152616,7.257962261255756,6.2451123719761,5.780532145242876,5.786369211273965,5.262386300675027,5.4441517457188215,4.118180949579887
2024-10-07,26.95983629555657,20.93677863614739,12.201089961024483,7.276149163630169,6.242792204626726,5.788921086566398,5.793660187082432,5.2604312330721745,5.42369025822244,4.116650974071215
2024-10-08,26.94590665055314,20.937659586893325,12.249884237574546,7.272439724474947,6.238922956099283,5.774803166274178,5.777959832730692,5.257170846511944,5.431153502616615,4.114099496271327
2024-10-09,26.89393945120504,20.99979843356465,12.242715215707637,7.287080983163199,6.246418635737289,5.7817412347214905,5.756120314572782,5.2529443820539,5.420199017189533,4.119042332084483
2024-10-10,26.970155843887916,21.024298118500955,12.18776112924851,7.2769760290108705,6.251866848690406,5.786784149601765,5.763251247561439,5.232518247378335,5.383753368194556,4.122635017925248
2024-10-14,26.976919264156052,20.979141207069905,12.200210985189582,7.285999056537079,6.253434655832598,5.7882353259847,5.773140099520419,5.2338304281522445,5.385420108978889,4.123668868578531
2024-10-15,26.97557541909841,20.976323076218172,12.201714025383188,7.289224448715706,6.253123143343969,5.789002381776218,5.772852512723948,5.233569706863629,5.385151836307502,4.12346344956926
2024-10-16,26.978565087310034,20.946982509464192,12.2236488002231,7.2900323040545905,6.2538161689122695,5.789643969439464,5.773492310518049,5.234149736640303,5.385748665735964,4.123920447702034
2024-10-17,26.934493415884432,21.039239463157365,12.203680479750828,7.299199190877529,6.243600053619983,5.780186117034542,5.779867651988072,5.225599329061579,5.376950609026534,4.117183689599138
2024-10-18,26.93975101540042,21.044421384891475,12.206062632019034,7.280028968549453,6.244818801198157,5.781314406446263,5.780995879235578,5.226619363412291,5.37800018707068,4.117987361776647
2024-10-21,26.94346056703433,21.0493496497413,12.200558487503352,7.27343082386035,6.246900721869482,5.783241802316885,5.782923168914426,5.228361833008326,5.372412714195068,4.119360231556487
2024-10-22,26.941150592598827,21.04353108457647,12.219730439233272,7.271412981818222,6.245167666422219,5.781637378114455,5.781318833109327,5.226911347182093,5.370922264845252,4.118217412099865
2024-10-23,26.94143456928435,21.04375289664008,12.219859242883885,7.271489627088086,6.244179431474872,5.781698320211707,5.781379771848914,5.226966442117803,5.3709788777466825,4.118260820703625
2024-10-24,26.957261838660294,21.03882976894506,12.218265020285926,7.269788482233222,6.2427186229944285,5.780345707906085,5.780027234066799,5.22574360779835,5.369722352116855,4.117297364992979
