date,YUET SHEUNG INTERNATIONAL SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),THE HONGKONG AND SHANGHAI BANKING,SHANGHAI COMMERCIAL BANK LTD,FUTU SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-19,14.968497999415046,13.34678331274054,10.80392012516174,0.0,3.7595262397293028,0.0,1.9018323938907382,2.190230990795253,0.0,2.3522873255166936,49.32307838724931
2024-03-20,14.971150855313903,13.34678331274054,10.817847618630742,0.0,3.7601894537040166,0.0,1.9137702454355956,2.1908942047699673,0.0,2.3522873255166936,49.352923016111454
2024-03-21,14.973140497238047,13.34678331274054,10.817516011643384,0.0,3.7575365978051596,0.0,1.8978531100424523,2.1975263445171107,0.0,2.3522873255166936,49.342643199503385
2024-03-22,14.965181929541474,13.34678331274054,10.817516011643384,0.0,3.7575365978051596,0.0,1.9044852497895954,2.1975263445171107,0.0,2.3522873255166936,49.341316771553956
2024-03-25,14.986404776732332,13.34678331274054,10.817516011643384,0.0,3.7575365978051596,0.0,1.905811677739024,2.1975263445171107,0.0,2.3522873255166936,49.36386604669424
2024-03-26,14.984415134808188,13.34678331274054,10.817516011643384,0.0,3.751567672032731,0.0,1.899179537991881,2.202832056314825,0.0,2.366878032960408,49.36917175849196
2024-03-27,14.885596252575759,13.34678331274054,10.817516011643384,0.0,3.751567672032731,0.0,1.9137702454355956,2.208800982087254,0.0,2.3688676748845507,49.292902151399815
2024-03-28,14.8922283923229,13.34678331274054,10.817516011643384,0.0,3.751567672032731,0.0,1.9051484637643095,2.2227284755562544,0.0,2.3522873255166936,49.28825965357681
2024-04-02,14.87034233115733,13.34678331274054,10.817516011643384,0.0,3.744935532285588,0.0,1.895200254143595,2.362666624220972,0.0,2.3522873255166936,49.389731391708104
2024-04-03,14.87034233115733,13.34678331274054,10.781702457008812,0.0,3.746925174209731,0.0,1.868671695155023,2.6029490472599646,0.0,2.3522873255166936,49.5696613430481
2024-04-05,14.865699833334329,13.34678331274054,10.77838638713524,0.0,3.746925174209731,3.989749364806815,1.8825991886240234,2.6261615363749655,0.0,2.3502976835925504,53.58660248081819
2024-04-08,14.859067693587185,13.34678331274054,10.74913865085034,0.0,3.7462619602350165,3.989749364806815,1.86668205323088,2.6460579556163943,0.0,2.3502976835925504,53.55403867465972
2024-04-09,14.859067693587185,13.34678331274054,10.697341639425153,0.0,3.7459303532476595,3.989749364806815,1.8633659833573086,2.681871510250967,0.0,2.3502976835925504,53.53440754100818
2024-04-10,14.859067693587185,13.34678331274054,10.697341639425153,0.0,3.7459303532476595,3.989749364806815,1.8627027693825942,2.6865140080739667,0.0,2.3502976835925504,53.53838682485647
2024-04-11,14.859067693587185,13.34678331274054,10.703973779172296,0.0,3.7459303532476595,3.989749364806815,1.8547442016860225,2.6865140080739667,0.0,2.3502976835925504,53.53706039690703
2024-04-12,14.859067693587185,13.34678331274054,10.702647351222867,0.0,3.7463282816324877,3.989749364806815,1.8547442016860225,2.792628244028256,0.0,2.3502976835925504,53.64224613329672
2024-04-15,14.859067693587185,13.34678331274054,10.70927949097001,0.0,3.7463282816324877,3.989749364806815,1.8587234855343082,2.7959443139018267,0.0,2.3502976835925504,53.65617362676572
2024-04-16,14.859067693587185,13.34678331274054,10.705963421096438,0.0,3.7463282816324877,3.989749364806815,1.860049913483737,2.7946178859523987,0.0,2.3502976835925504,53.65285755689215
2024-04-17,14.852435553840044,13.34678331274054,10.704636993147009,0.0,3.745864031850188,3.989749364806815,1.86668205323088,2.7700789688879692,0.0,2.3502976835925504,53.62652796209599
2024-04-18,14.852435553840044,13.34678331274054,10.701320923273439,0.0,3.723646363697259,3.989749364806815,1.8680084811803086,2.791301816078827,0.0,2.3502976835925504,53.62354349920978
2024-04-19,14.852435553840044,13.34678331274054,10.709942704944725,0.0,3.723646363697259,3.989749364806815,1.8680084811803086,2.7919650300535412,0.0,2.3502976835925504,53.63282849485578
2024-04-22,14.845803414092899,13.34678331274054,10.727186268287296,0.0,3.723646363697259,3.989749364806815,1.8792831187504517,2.7714053968373977,0.0,2.3502976835925504,53.63415492280521
2024-04-23,14.845803414092899,13.34678331274054,10.727186268287296,0.0,3.7229831497225447,3.989749364806815,1.8792831187504517,2.792628244028256,0.0,2.3502976835925504,53.654714556021354
2024-04-24,14.845803414092899,13.34678331274054,10.727186268287296,0.0,3.7229831497225447,3.989749364806815,1.8766302628515947,2.792628244028256,0.0,2.3502976835925504,53.6520617001225
2024-04-25,14.845803414092899,13.34678331274054,10.726523054312583,0.0,3.7229831497225447,3.989749364806815,1.8865784724723091,2.782680034407541,0.0,2.3502976835925504,53.651398486147784
2024-04-26,14.845803414092899,13.34678331274054,10.726191447325224,0.0,3.7229831497225447,3.989749364806815,1.8865784724723091,2.7674261129891122,0.0,2.3502976835925504,53.63581295774199
2024-04-29,14.845803414092899,13.34678331274054,10.72731891108224,0.0,3.7229831497225447,3.989749364806815,1.8859152584975951,2.7654364710649695,0.0,2.3502976835925504,53.63428756560015
2024-04-30,14.845803414092899,13.34678331274054,10.73527747877881,0.0,3.7229831497225447,3.989749364806815,1.8965266820930238,2.74554005182354,0.0,2.3502976835925504,53.632961137650724
2024-05-02,14.845803414092899,13.34678331274054,10.734945871791455,0.0,3.7229831497225447,3.989749364806815,1.8965266820930238,2.745208444836183,0.0,2.3502976835925504,53.632297923676006
2024-05-03,14.835855204472184,13.34678331274054,10.752189435134026,0.0,3.722717864132659,3.989749364806815,1.8985163240171667,2.745208444836183,0.0,2.3502976835925504,53.64131763373212
2024-05-06,14.835855204472184,13.34678331274054,10.756168718982313,0.0,3.7147592964360867,3.989749364806815,1.9018323938907382,2.745208444836183,0.0,2.3502976835925504,53.640654419757404
2024-05-07,14.835855204472184,13.34678331274054,10.756168718982313,0.0,3.7048110868153725,3.989749364806815,1.9018323938907382,2.745208444836183,0.0,2.3502976835925504,53.630706210136694
2024-05-08,14.835855204472184,13.34678331274054,10.750199793209884,0.0,3.7047447654179013,3.989749364806815,1.8965266820930238,2.745208444836183,0.0,2.349966076605193,53.61903364418173
2024-05-09,14.835855204472184,13.34678331274054,10.751194614171954,0.0,3.6981126256707584,3.989749364806815,1.8792831187504517,2.7385763050890395,0.0,2.3791474914926227,53.61870203719437
2024-05-10,14.835855204472184,13.34678331274054,10.751194614171954,0.0,3.6981126256707584,3.989749364806815,1.8792831187504517,2.7385763050890395,0.0,2.3831267753409087,53.622681321042656
2024-05-13,14.835855204472184,13.34678331274054,10.751526221159311,0.0,3.6981126256707584,3.989749364806815,1.8792831187504517,2.7385763050890395,0.0,2.3831267753409087,53.623012928030015
2024-05-14,14.835855204472184,13.34678331274054,10.77739156617317,0.0,3.6954597697719005,3.989749364806815,1.8825991886240234,2.764441650102898,0.0,2.3831267753409087,53.67540683203244
2024-05-16,14.835855204472184,13.34678331274054,10.760148002830597,0.0,3.6954597697719005,3.989749364806815,1.940298804424168,2.764441650102898,0.0,2.3831267753409087,53.71586288449001
2024-05-17,14.835855204472184,13.34678331274054,10.760811216805312,0.0,3.6954597697719005,3.989749364806815,2.001314490097884,2.764441650102898,0.0,2.3831267753409087,53.777541784138435
2024-05-20,14.835855204472184,13.34678331274054,10.768769784501883,0.0,3.6953934483744297,3.989749364806815,2.029832691010599,2.7909702090914696,0.0,2.3632303560994794,53.820584371097404
2024-05-21,14.835855204472184,13.34678331274054,10.768769784501883,0.0,3.6953934483744297,3.989749364806815,2.034475188833599,2.7909702090914696,0.0,2.3597816434309653,53.82177815625189
2024-05-22,14.835855204472184,13.34678331274054,10.727650518069597,0.0,3.694730234399715,3.989749364806815,2.0941644465578864,2.7909702090914696,0.0,2.3272841586699644,53.80718744880817
2024-05-23,14.809326645483612,13.34678331274054,10.706361349481266,0.0,3.694730234399715,3.989749364806815,2.0946950177376578,2.7909702090914696,0.0,2.3272841586699644,53.75990029241105
2024-05-24,14.809326645483612,13.34678331274054,10.65728351535241,0.0,3.694730234399715,3.989749364806815,2.0946950177376578,2.774389859723612,0.0,2.3272841586699644,53.694242108914324
2024-05-27,14.743005248012182,13.346120098765827,10.653304231504123,0.0,3.694730234399715,3.989749364806815,2.093368589788229,2.7903069951167554,0.0,2.3272841586699644,53.637868921063614
2024-05-28,14.660103501172895,13.346120098765827,10.57617244624485,0.0,3.688098094652572,3.989749364806815,2.080104310293943,2.8997373009446155,0.0,2.3272841586699644,53.56736927555148
2024-05-29,14.666072426945323,13.34545688479111,10.543542318688907,0.0,3.716616295565287,3.989285115024516,1.9083318908429383,3.068856864496763,0.0,2.3272841586699644,53.565445955024806
2024-05-30,14.666072426945323,13.259239068078251,10.542547497726835,0.0,3.720595579413573,3.989285115024516,1.9097909615873099,3.179613598274052,0.0,2.333916298417107,53.601060545466964
2024-05-31,14.666072426945323,13.25592299820468,10.604226397375264,0.0,3.707331299919287,3.989285115024516,1.9164231013344528,3.242618925871911,0.0,2.3272841586699644,53.7091644233454
2024-06-03,14.666072426945323,13.25592299820468,10.588972475956835,0.0,3.704015230045715,3.989285115024516,1.9880502106035975,3.3427642360537706,0.0,2.3272841586699644,53.862366851504405
2024-06-04,14.666072426945323,13.25592299820468,10.62345960264198,0.0,3.704015230045715,3.989285115024516,1.9880502106035975,3.275779624607626,0.0,2.3272841586699644,53.8298693667434
2024-06-05,14.666072426945323,13.25592299820468,10.620873068140593,0.0,3.704015230045715,3.989285115024516,1.9853973547047405,3.2653008438071405,0.0,2.3272841586699644,53.81415119554267
2024-06-06,14.666072426945323,13.25592299820468,10.62485235198888,0.0,3.720595579413573,3.989285115024516,1.9860605686794548,3.2653008438071405,0.0,2.3272841586699644,53.835374042733534
2024-06-07,14.666072426945323,13.25592299820468,10.625515565963592,0.0,3.720595579413573,3.989285115024516,1.9900398525277405,3.2328033590461396,0.0,2.3272841586699644,53.807519055795524
2024-06-11,14.666072426945323,13.25592299820468,10.63281091968545,0.0,3.720595579413573,3.989285115024516,1.9741227171345972,3.228824075197853,0.0,2.3272841586699644,53.79491799027596
2024-06-12,14.676683850540751,13.25592299820468,10.654696980851023,0.0,3.730543789034287,3.989285115024516,1.9708066472610257,3.0875594985837065,0.0,2.3272841586699644,53.69278303816996
2024-06-13,14.653471361425751,13.25592299820468,10.656686622775165,0.0,3.7239116492871447,3.989285115024516,1.9880502106035975,2.3062934363702565,0.0,2.3272841586699644,52.900905552361074
2024-06-14,14.653471361425751,13.25592299820468,10.653901124081367,0.0,3.7484505663515737,3.9846426172015157,1.9502470140448824,2.2406352528735405,0.0,2.320652018922821,52.807922953106136
2024-06-17,14.653471361425751,13.25592299820468,10.696346818463082,20.1996406706685,3.7484505663515737,3.9846426172015157,1.9718677896205687,2.230687043252826,0.0,2.310703809302107,73.0517336744906
2024-06-18,14.653471361425751,13.25592299820468,10.73017073117351,20.1996406706685,3.782937693036718,3.9846426172015157,1.9360542349859962,2.263847741988541,0.0,2.310703809302107,73.11739185798731
2024-06-19,14.653471361425751,13.25592299820468,10.736802870920654,20.1996406706685,3.796201972531003,3.9846426172015157,1.9314117371629962,2.263847741988541,0.0,2.310703809302107,73.13264577940575
2024-06-20,14.653471361425751,13.25592299820468,10.794502486720798,20.1996406706685,3.812782321898861,3.9846426172015157,1.9340645930618534,2.263847741988541,0.0,2.310703809302107,73.2095786004726
2024-06-21,14.653471361425751,13.25592299820468,10.809756408139227,20.1996406706685,3.8107926799747185,3.9846426172015157,1.933401379087139,2.263847741988541,0.0,2.310703809302107,73.22217966599219
2024-06-24,14.653471361425751,13.25592299820468,10.806440338265656,20.1996406706685,3.819414461646004,3.9846426172015157,1.924116383441139,2.263847741988541,0.0,2.310703809302107,73.21820038214389
2024-06-25,14.653471361425751,13.25592299820468,10.806440338265656,20.1996406706685,3.8227305315195754,3.9846426172015157,1.924116383441139,2.263847741988541,0.0,2.310703809302107,73.22151645201747
2024-06-28,14.653471361425751,13.25592299820468,10.806440338265656,20.1996406706685,3.8227305315195754,3.9846426172015157,1.924116383441139,2.2605316721149697,0.0,2.310703809302107,73.21820038214389
2024-07-04,14.653471361425751,13.25592299820468,10.804848624726342,20.1996406706685,3.8306890992161473,3.9846426172015157,1.9174842436939958,2.2605316721149697,0.0,2.310703809302107,73.21793509655402
2024-07-05,14.653471361425751,13.25592299820468,10.81081755049877,20.1996406706685,3.8558912302552906,3.9846426172015157,1.9208003135675673,2.2605316721149697,0.0,2.310040595327392,73.25175900926443
2024-07-08,14.653471361425751,13.25592299820468,10.81081755049877,20.1996406706685,3.8565544442300053,3.9846426172015157,1.9174842436939958,2.2588736371781835,0.0,2.310040595327392,73.24744811842879
2024-07-09,14.653471361425751,13.442949339074115,10.803588518174385,20.1996406706685,3.8565544442300053,3.9846426172015157,1.9141681738204241,2.1587283269963238,0.0,2.310040595327392,73.3237840469184
2024-07-10,14.653471361425751,13.470141112037401,10.803256911187027,20.1996406706685,3.8897151429657204,3.9846426172015157,1.8783546191858518,2.122914772361751,0.0,2.310040595327392,73.3121778023609
2024-07-11,14.653471361425751,13.470141112037401,10.812011335653256,20.1996406706685,3.8897151429657204,3.9846426172015157,1.8783546191858518,2.122914772361751,0.0,2.310040595327392,73.32093222682714
2024-07-12,14.653471361425751,13.470141112037401,10.81963829636247,20.1996406706685,3.8897151429657204,3.9846426172015157,1.8810074750847088,2.12424120031118,0.0,2.310040595327392,73.33253847138464
2024-07-15,14.653471361425751,13.470141112037401,10.817582333040857,6.935361176382419,3.8897151429657204,3.9846426172015157,1.8816706890594233,2.126230842235323,0.0,2.310040595327392,60.068855869675794
2024-07-16,14.653471361425751,13.470141112037401,10.820235188939712,6.935361176382419,3.8917047848898636,3.9846426172015157,1.879017833160566,2.1302101260836084,0.0,2.3053317761069207,60.070115976227754
2024-07-17,14.653471361425751,13.470141112037401,10.80896055136957,6.935361176382419,3.8917047848898636,3.9846426172015157,1.9135049598457097,2.1302101260836084,0.0,2.3053317761069207,60.09332846534276
2024-07-18,14.653471361425751,13.470141112037401,10.796691092837357,6.935361176382419,3.8996633525864346,3.9846426172015157,1.9214635275422813,2.1302101260836084,0.0,2.304270633747378,60.09591499984415
2024-07-19,14.653471361425751,13.470141112037401,10.794701450913212,6.935361176382419,3.9003265665611493,3.9846426172015157,1.9234531694664245,2.1302101260836084,0.0,2.304270633747378,60.096578213818866
2024-07-22,14.653471361425751,13.470141112037401,10.794701450913212,6.935361176382419,3.96200546620958,3.9846426172015157,1.9055463921491382,2.0313912438511776,0.0,2.308249917595664,60.04551073776586
2024-07-23,14.671378138743037,13.470141112037401,10.796691092837357,6.935361176382419,3.96200546620958,3.9846426172015157,1.9055463921491382,2.0539405189914635,0.0,2.3029442057979495,60.08265072034986
2024-07-24,14.650818505526894,13.470141112037401,10.796691092837357,6.935361176382419,3.96200546620958,3.9846426172015157,1.9088624620227097,2.0539405189914635,0.0,2.295648852076092,60.05811180328543
2024-07-25,14.362320426526171,13.470141112037401,10.796691092837357,6.935361176382419,4.100948793912226,3.9846426172015157,1.9267692393399962,2.061899086688036,0.0,2.295648852076092,59.93442239700121
2024-07-26,14.329159727790456,13.470141112037401,10.79602787886264,6.935361176382419,4.100948793912226,3.9846426172015157,1.950644942429711,2.061899086688036,0.0,2.295648852076092,59.9244741873805
2024-07-29,14.295999029054741,13.470141112037401,10.79503305790057,6.935361176382419,4.114213073406512,3.9846426172015157,1.950644942429711,2.061899086688036,0.0,2.295648852076092,59.90358294717699
2024-07-30,14.297988670978883,13.470141112037401,10.801731519045184,6.935361176382419,4.114876287381226,3.9846426172015157,1.950644942429711,2.061899086688036,0.0,2.295648852076092,59.91293426422046
2024-07-31,14.297988670978883,13.470141112037401,10.801731519045184,6.935361176382419,4.114876287381226,3.9846426172015157,1.9486553005055682,2.0638887286121785,3.576911929826656,2.295648852076092,63.489846194047125
2024-08-01,14.297988670978883,13.470141112037401,10.801731519045184,6.935361176382419,4.1135498594317985,3.984311010214158,1.9486553005055682,2.07370429543795,3.576911929826656,2.295648852076092,63.498003725936115
2024-08-02,14.297988670978883,13.470141112037401,10.801731519045184,6.931381892534135,4.1135498594317985,3.984311010214158,1.9486553005055682,2.07370429543795,3.576911929826656,2.295648852076092,63.49402444208783
2024-08-05,14.297988670978883,13.470141112037401,10.801731519045184,6.931381892534135,4.1135498594317985,3.984311010214158,1.9486553005055682,2.07370429543795,0.8475874596848805,2.295648852076092,60.764699971946044
2024-08-06,14.297988670978883,13.470141112037401,10.801731519045184,6.931381892534135,4.111560217507655,3.984311010214158,1.9493185144802823,2.07370429543795,0.8475874596848805,2.2953172450887345,60.76304193700926
2024-08-07,14.297988670978883,13.470141112037401,10.801134626467942,6.931381892534135,4.139415204445656,3.984311010214158,1.9532977983285682,2.0113621818148055,0.8475874596848805,2.2953172450887345,60.731937201595166
2024-08-08,14.297988670978883,13.470141112037401,10.805113910316228,6.931381892534135,4.141404846369799,3.984311010214158,1.9393703048595679,2.002077186168805,0.8475874596848805,2.2953172450887345,60.71469363825259
2024-08-09,14.297988670978883,13.470141112037401,10.815062119936941,6.931381892534135,4.1573219817629425,3.984311010214158,1.9453392306319965,1.9890781922644047,0.5159804723277285,2.2943224241266633,60.40092710681525
2024-08-12,14.297988670978883,8.43163822473536,10.621934210500136,6.931381892534135,4.1573219817629425,2.627176253756278,1.9453392306319965,1.9890781922644047,0.5159804723277285,0.8729885549164383,52.3908276844083
2024-08-13,14.297988670978883,8.43163822473536,10.615302070752994,6.931381892534135,3.8169605699395612,2.627176253756278,1.9460024446067106,1.9887465852770476,0.5159804723277285,0.8729885549164383,52.04416573982513
2024-08-15,14.309926522523742,8.43163822473536,10.623923852424278,6.931381892534135,3.8169605699395612,2.627176253756278,1.946665658581425,1.9900730132264763,0.5159804723277285,0.8729885549164383,52.066715014965425
2024-08-16,14.309926522523742,8.43163822473536,10.623923852424278,6.931381892534135,3.8169605699395612,2.627176253756278,1.9393703048595679,1.9900730132264763,0.5155162225454285,0.8729885549164383,52.05895541146126
2024-08-19,14.309926522523742,8.43163822473536,10.625250280373708,6.931381892534135,3.8169605699395612,2.627176253756278,1.9393703048595679,1.9900730132264763,0.5155162225454285,0.8729885549164383,52.06028183941069
2024-08-20,14.309926522523742,8.43163822473536,10.635397454186837,6.931381892534135,3.8169605699395612,2.627176253756278,1.9433495887078533,1.992062655150619,0.5155162225454285,0.8729885549164383,52.07639793899625
2024-08-21,14.309926522523742,8.43163822473536,10.586319620057978,6.931381892534135,3.8166289629522043,2.627176253756278,1.9433495887078533,1.9257412576791886,0.5155162225454285,0.871993733954367,51.959672279446536
2024-08-22,14.309926522523742,8.43163822473536,10.585192156300964,6.931381892534135,3.8166289629522043,2.627176253756278,1.942951660323025,1.9409951790976179,0.5155162225454285,0.871993733954367,51.97340080872313
2024-08-23,14.309926522523742,8.43163822473536,10.597461614833179,6.931381892534135,3.8166289629522043,2.627176253756278,1.9264376323526389,1.8713577117526157,0.5155162225454285,0.871993733954367,51.899518771939945
2024-08-26,14.30661045265017,8.43163822473536,10.454504847762548,6.931381892534135,3.8166289629522043,2.623130648510521,1.9264376323526389,1.854777362384758,0.5155162225454285,0.8524289217002949,51.713055168128065
2024-08-27,14.256869404546595,8.43163822473536,10.459147345585547,6.931381892534135,3.697383090298572,2.623130648510521,1.9264376323526389,1.8169741658260428,0.5155162225454285,0.8623771313210096,51.520855758255856
2024-08-28,14.22370870581088,8.43163822473536,10.459014702790606,6.931381892534135,3.697383090298572,2.623130648510521,1.9370490559480678,1.8202902356996145,0.5155162225454285,0.859061061447438,51.498173840320625
2024-08-29,14.028723797244878,8.682996321152082,10.452382563043463,6.931381892534135,3.697383090298572,2.623130648510521,1.9483236935182109,1.766569903747756,0.5155162225454285,0.859061061447438,51.50546919404248
2024-08-30,13.998879168382732,8.73671665310394,10.439250926344119,6.931381892534135,3.697383090298572,2.623130648510521,1.9410283397963535,1.775191685419042,0.5155162225454285,0.859061061447438,51.517539688382286
2024-09-02,13.502795115296435,9.068323640461093,10.479043764826978,6.931381892534135,3.697383090298572,2.623130648510521,1.9715361826332114,1.7674984033123557,0.5155162225454285,0.859061061447438,51.41567002186617
2024-09-03,13.332349123794856,9.074955780208235,10.44853592199012,6.931381892534135,3.729880575059573,2.6397109978783786,1.946334051594068,1.8278508750113573,0.5155162225454285,0.8922217601831532,51.3387372007993
2024-09-05,13.332349123794856,10.730767292143767,10.559092696754032,6.93268975049227,3.8916016551167956,3.087037880792594,1.9527639110789232,1.8321226362224923,1.5215876148769505,1.3657465899195456,55.205759151192225
2024-09-27,13.332349123794856,10.730767292143767,10.559092696754032,6.93268975049227,3.8916016551167956,3.087037880792594,1.952896553873866,1.8321226362224923,1.5215876148769505,1.3657465899195456,55.20589179398717
2024-10-04,13.332349123794856,10.730767292143767,10.55902637535656,6.93268975049227,3.8916016551167956,3.087037880792594,1.952896553873866,1.8321226362224923,1.5215876148769505,1.3657465899195456,55.205825472589694
2024-10-09,13.332349123794856,10.730767292143767,10.55902637535656,6.93268975049227,3.892037386698183,3.087037880792594,1.952896553873866,1.8321226362224923,1.5215876148769505,1.3657465899195456,55.20626120417108
2024-10-10,13.332349123794856,10.730767292143767,10.558694768369204,6.93268975049227,3.892037386698183,3.087037880792594,1.952896553873866,1.8321226362224923,1.5215876148769505,1.3657465899195456,55.205929597183726
2024-10-24,13.332349123794856,10.730767292143767,10.558694768369204,6.93268975049227,3.892037386698183,3.087037880792594,1.9534271250536375,1.8321226362224923,1.5215876148769505,1.3657465899195456,55.206460168363506
2024-10-30,13.332349123794856,10.730767292143767,10.558716654430368,6.93268975049227,3.892037386698183,3.087037880792594,1.9534271250536375,1.8321226362224923,1.5215876148769505,1.3657465899195456,55.20648205442467
2024-11-06,13.332349123794856,10.730767292143767,10.559048261417727,6.93268975049227,3.892037386698183,3.087037880792594,1.9534271250536375,1.8321226362224923,1.5215876148769505,1.3657465899195456,55.20681366141203
2024-11-14,13.332349123794856,10.730767292143767,10.559379868405083,6.93268975049227,3.892037386698183,3.087037880792594,1.9534271250536375,1.8321226362224923,1.5215876148769505,1.3657465899195456,55.20714526839938
2024-11-18,13.332349123794856,10.730767292143767,10.559379868405083,6.93268975049227,4.033567248902215,3.087037880792594,1.9534271250536375,1.8321226362224923,1.5215876148769505,1.3657465899195456,55.34867513060341
2024-11-19,13.332349123794856,10.730767292143767,10.559379868405083,6.93268975049227,4.033567248902215,3.087037880792594,1.9534271250536375,1.8321226362224923,1.5215876148769505,1.3674046248563312,55.3503331655402
2024-11-26,13.332349123794856,10.730767292143767,10.558053440455655,6.93268975049227,4.033567248902215,3.087037880792594,1.9534271250536375,1.8321226362224923,1.5215876148769505,1.3674046248563312,55.34900673759077
2024-12-09,13.332349123794856,10.730767292143767,10.558053440455655,6.93268975049227,4.033567248902215,3.0863746668178793,1.9534271250536375,1.8321226362224923,1.5215876148769505,1.3674046248563312,55.34834352361605
2024-12-11,13.332349123794856,10.730767292143767,10.558053440455655,6.93268975049227,4.033567248902215,3.0863746668178793,1.954753553003066,1.8321226362224923,1.5215876148769505,1.3674046248563312,55.34966995156548
2024-12-12,13.332349123794856,10.730767292143767,10.558053440455655,6.93268975049227,4.033567248902215,3.0863746668178793,1.954753553003066,1.8321226362224923,1.5215876148769505,1.3666750894841457,55.348940416193294
2024-12-16,13.332349123794856,10.730767292143767,10.558053440455655,6.93268975049227,4.035026319646587,3.0863746668178793,1.954753553003066,1.8321226362224923,1.5215876148769505,1.3666750894841457,55.350399486937675
2025-01-17,13.332349123794856,10.730767292143767,10.564022366228084,6.93268975049227,4.035026319646587,3.0863746668178793,1.954753553003066,1.8321226362224923,1.5215876148769505,1.3666750894841457,55.3563684127101
2025-01-21,13.332349123794856,10.730767292143767,10.563690759240727,6.93268975049227,4.035026319646587,3.0863746668178793,1.954753553003066,1.8321226362224923,1.5215876148769505,1.3666750894841457,55.35603680572274
2025-02-03,13.332349123794856,10.730767292143767,10.56435397321544,6.93268975049227,4.035026319646587,3.0863746668178793,1.954753553003066,1.8321226362224923,1.5215876148769505,1.3666750894841457,55.356700019697456
2025-03-19,13.332349123794856,10.730767292143767,10.56435397321544,6.93268975049227,4.035026319646587,3.0863746668178793,1.955085159990423,1.8321226362224923,1.5215876148769505,1.3666750894841457,55.357031626684815
2025-04-02,13.332349123794856,10.730767292143767,10.56435397321544,6.93268975049227,4.035026319646587,3.0863746668178793,1.9557483739651376,1.8321226362224923,1.5215876148769505,1.3666750894841457,55.35769484065952
2025-04-11,13.332349123794856,10.730767292143767,10.564022366228084,6.93268975049227,4.035026319646587,3.0863746668178793,1.9557483739651376,1.8321226362224923,1.5215876148769505,1.3666750894841457,55.357363233672174
2025-04-30,14.327170085866314,10.730767292143767,10.564022366228084,6.93268975049227,4.035026319646587,3.0863746668178793,1.9557483739651376,1.8321226362224923,1.5215876148769505,1.3666750894841457,56.352184195743625
