date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA INTERNATIONAL CAPITAL CORPORATION,BANK OF CHINA (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,CAITONG INTERNATIONAL SECURITIES CO LTD
2024-08-13,62.74402488470032,15.183610006390511,0.0,5.054177993396839,4.873710818041388,1.207072613992482,9.855613184668822,1.0817904988096345
2024-08-14,62.74211048428,15.179756592975666,0.0,5.044983405135958,4.873562114893069,1.2225174334072049,9.85531247730971,1.0817574919983974
2024-08-15,62.740408893087285,15.178214895184357,0.0,5.044846583163231,4.873429941934464,1.226326335045327,9.855045197283847,1.081728154301485
2024-08-19,62.75001700398746,15.168615795878571,0.0,5.045619154561801,4.874176262466517,1.2231235662603452,9.856554405923896,1.0818938109214167
2024-08-20,62.727862507820966,15.16326037038953,0.0,5.043837750260185,4.872455387724528,1.2579976911573976,9.853074454726642,1.0815118379207547
2024-08-22,62.727933377258815,15.163164522518958,0.0,5.043843448747774,4.872460892585692,1.2579991124331376,9.853085586651432,1.0815130598041878
2024-08-23,62.727933377258815,15.162825584916003,0.0,5.043843448747774,4.872460892585692,1.2583380500360908,9.853085586651432,1.0815130598041878
2024-08-26,62.73016584652353,15.159693270844377,0.0,5.044022957698079,4.872634302079685,1.2584958171504121,9.853436255158275,1.081551550545639
2024-08-28,62.7210243603221,15.150367186752097,0.0,5.043457356911428,4.871924227131915,1.2798325874230614,9.85200034230283,1.0813939391565723
2024-08-29,62.69984619540718,15.145138637370989,0.0,5.041754400482777,4.870279189988669,1.313279027521662,9.848673749822574,1.0810287994061454
2024-09-03,62.70232450569991,15.141784615167367,0.0,5.041953683775836,4.870471695453634,1.3133309369461441,9.849063034182983,1.0810715287741244
2024-09-04,62.70228909988773,15.141776065130566,0.0,5.041950836760729,4.8704689452684145,1.313386661860599,9.849057472761158,1.0810709183307987
2024-09-05,62.679460678244645,15.13248142375973,0.0,5.040115181615477,4.868695722627292,1.3471711795151637,9.851398488279736,1.080677325957952
2024-09-09,62.663755887052005,15.122990258982135,0.0,5.038852344385264,4.867475835779559,1.3773068110213018,9.849212308324393,1.0804065544553396
2024-09-10,62.64844659075921,15.10779073469169,0.0,5.033994620754678,4.862783328285245,1.4279026008980475,9.839717139960088,1.0793649846510438
2024-09-11,62.64876446847253,15.107303614617484,0.0,5.034020163202832,4.862808002008679,1.4279662237526103,9.83976706660559,1.0793704613402806
2024-09-12,62.65218931569008,15.107993535154895,0.0,5.026356820091333,4.8630300767875845,1.4307940690159977,9.840216429215607,1.0794197540445083
2024-09-16,62.64486134086595,15.10594099376572,0.0,5.032438661824484,4.862369395375047,1.4362369445546663,9.838879557350232,1.0792731062638938
2024-09-17,62.644065971196625,15.106034666080548,0.0,5.032469868101463,4.862399547048285,1.436809580223441,9.838940568486436,1.0792797988631986
2024-09-19,62.59340982791265,15.093832990459513,0.0,5.028404965149725,4.858472015877834,1.5164788639377966,9.83099331006124,1.0784080266012406
2024-09-23,62.54905662286233,15.089375928183197,0.0,5.023652588318728,4.68295160255644,1.7522358965812994,9.824541153509557,1.0781862079884499
2024-09-24,62.54859862916541,15.086956147403296,0.0,5.02474228928651,4.682635692044388,1.754419712028798,9.824469216726392,1.0781783133452045
2024-09-25,62.54962031661978,15.087202582242096,0.0,5.023190935117038,4.682712179611572,1.7544483692433284,9.824629692535035,1.078195924631156
2024-09-26,62.60692342841834,15.038502473241419,0.0,5.057954363230742,4.608074644246057,1.7768586856440844,9.83250272108947,1.0791836841298892
2024-09-27,62.68761919607548,15.056557300376333,0.0,5.0739610324376,4.402222507482443,1.8548532771708637,9.844307363024312,1.0804793234329684
2024-09-30,62.792795705923524,14.993998561715472,0.0,5.102291373150543,4.285056458756229,1.883165416722783,9.860442247576836,1.0822502361546151
2024-10-02,62.856827927016056,14.954150371023198,0.0,5.1469223483881255,4.090096632371934,2.0230891805890594,9.846907997689911,1.0820055429217166
2024-10-03,63.063753644760176,15.005694807237424,0.0,5.077489232147666,3.788328011644451,2.0911869351898025,9.887763086344489,1.0857842826759845
2024-10-04,64.00925335082674,15.055471893304597,0.0,4.531210461601986,3.6280029104734046,2.249048479948908,9.437626843417759,1.0893860604265941
2024-10-07,63.12079962706905,14.987628880833057,1.0116012145006807,4.222766561673232,4.29036085290573,3.398663388809817,8.912016344683751,0.05616312952468755
2024-10-08,62.710634957746414,14.924771625155747,0.9738476953068929,4.382258213187859,4.330870399434774,3.4734335533449836,9.035424584924188,0.16875897089913586
2024-10-09,62.45864264841231,14.868102680984126,0.9701500226012022,4.505223387310715,4.53928834339918,3.48733413787032,9.03703007671217,0.13422870270997195
2024-10-10,62.730790847864704,14.316851187096265,0.9755824982005414,4.692991512314712,4.570301755477231,3.405358818711586,9.17314304732533,0.13498033300963194
2024-10-14,62.941347170470806,14.149376356155956,0.977095573344071,4.744647500222843,4.57388060536019,3.310055311488706,9.168407802827362,0.13518968013006405
2024-10-15,62.862012202584836,14.086237201941918,0.9759956432802889,4.906212834550098,4.569240585535961,3.3065552967322005,9.158708740146038,0.13503749522866365
2024-10-16,63.099746972465844,14.106286902251428,0.9797325360371133,4.968076009554897,4.587019079906897,2.9648271887681745,9.158756784137003,0.13555452687864486
2024-10-17,63.15655026112291,14.111380462982565,0.9805439472514934,5.022972982482204,4.590818033789828,2.8300451225852505,9.18338311946482,0.12430607032093102
2024-10-18,63.28058588204861,13.6209444964765,0.9811213228437312,4.9913737371575495,4.6266572598150155,3.246963100987594,9.15917848068715,0.09317571998385037
2024-10-21,63.170831099460436,13.419176159055787,0.9791268021710247,5.100512125178014,4.606077593776383,3.529755525117479,9.191437994311418,0.0030827009294630316
2024-10-22,63.03207596281091,13.298997607977684,0.9756034504092967,5.361749724069028,4.6331342299747345,3.4388902582302627,9.256477158584463,0.0030716079436244035
2024-10-23,63.22092010190795,13.291340878526912,0.9753526343885914,5.281945291118059,4.632169117879302,3.3310462174784052,9.267093089949443,0.00013266875133497932
2024-10-24,63.30053155017973,13.28964182185947,0.9756095156903227,5.452041915223189,4.58291874827122,3.1142171255634588,9.284906619519946,0.0001327036926683396
2024-10-25,63.40929772135374,13.277647522607047,0.9758952207069864,5.289745575013939,4.55633289751337,3.194107544883509,9.296840775366764,0.00013274255464140912
2024-10-28,63.45667218374159,13.281104910478673,0.9761534919448811,5.263549465689815,4.567321757307278,3.1568952088583826,9.298170204294347,0.00013277768503571898
2024-10-29,63.45355405062729,13.272519106529998,0.976058555859587,5.240420049734136,4.579656453127061,3.188196151486721,9.289462867863504,0.00013276477170422372
2024-10-30,62.88751857712259,13.290604403338834,0.9782428875831359,5.338286511843577,4.561910181507771,3.6592342051725764,9.284070171544133,0.00013306188738530897
2024-10-31,60.715657931327236,12.838361258392625,0.9449559409119432,5.240339607902822,4.406680776972269,3.4720955933940005,8.918562269341548,3.4633466217575486
2024-11-01,58.711214308764106,12.428090124620987,4.287366513303319,5.064132082205118,4.23697701332882,3.342167666521554,8.577382656736608,3.3526696345194953
2024-11-04,58.70575036652579,12.430995215602131,4.288368693820661,5.046234036929835,4.213850144873979,3.4294000431575107,8.531948171322448,3.35345332776764
2024-11-05,58.482243257461455,12.378947350919475,4.289435019063924,5.205642009539712,4.2240700840483685,3.5928064896462226,8.472568607892098,3.354287181428743
2024-11-06,58.59222939889443,12.379367403016547,4.289580571518743,5.127614197542169,4.224213418489228,3.6011464987142796,8.43256092945057,3.353287582374024
2024-11-07,58.72959140635796,12.41745351192173,4.303164840755009,5.085611636037711,4.252536474865531,3.4951649957912756,8.418523303007998,3.29795383126278
2024-11-08,58.760776917980564,12.421437350988002,4.304545406922199,5.18567236426771,4.230118191425697,3.4364839858918472,8.361953882688677,3.299011899835305
2024-11-11,59.10129479433538,12.499733102261155,4.33645176447722,5.448798139462642,4.29899238945399,3.5315279548064558,8.365565114548499,2.417636740654654
2024-11-12,58.93505675323178,12.48717021784833,4.3321119802878965,5.459997855731741,4.301543938472399,3.745978112858407,8.32292389553216,2.415217246037288
2024-11-13,58.89392245591316,12.462319846811718,4.323490764415591,5.552803928553978,4.29939624777412,3.7930312325125204,8.269968645289348,2.405066878729565
2024-11-14,59.079181247260735,12.490735013840498,4.333367278981006,5.5579365404523955,4.3088427929422535,3.646529234777268,8.172846915919074,2.4105609758267703
2024-11-15,59.16278221604026,12.507979324363008,4.339349787687182,5.506879188569384,4.321334929174249,3.671891229150775,8.075894405560183,2.4138889194549504
2024-11-18,59.18886857062895,12.506247506251672,4.338748974049834,5.582107171483187,4.314301285961436,3.691278706133606,7.964893086012354,2.4135546994789614
2024-11-19,59.27391770142466,12.51945373761024,4.343330565988535,5.5722185208249915,4.299530703736294,3.6027858597356555,7.97265956807314,2.4161033426064815
2024-11-20,59.34240008899781,12.545416864822531,4.352337863461191,5.557683418973352,4.3084471680608445,3.590998552553533,7.881602130593894,2.4211139125368364
2024-11-21,59.35862895568577,12.539446939590926,4.350266738052802,5.582999143177314,4.327904952866622,3.6386506373657235,7.78214084417999,2.4199617890808534
2024-11-22,59.500310363028674,12.549778163264161,4.353850913569121,5.577158978178889,4.33147070455567,3.578739525348011,7.686735761601707,2.4219555904537624
2024-11-25,59.62587003894012,12.566407228980506,4.359619977533362,5.582447443699416,4.33721011365577,3.501844741899392,7.601435656025231,2.425164799266203
2024-11-26,59.61417073292715,12.576091148622462,4.36297958611222,5.586264042343227,4.339473908885406,3.5611129580036405,7.5328739443257104,2.427033678780185
2024-11-27,59.749835135451754,12.583969905686216,4.365712935912795,5.611024389283976,4.341868766817,3.4997239556014295,7.419310727524797,2.428554183722037
2024-11-28,59.80757338205489,12.583969905686216,4.365712935912795,5.627428526636643,4.341868766817,3.5227113322864163,7.322180966884008,2.428554183722037
2024-11-29,59.90502613983212,12.5840717630094,4.365748272919858,5.69978237221069,4.341903910824298,3.4742824952745526,7.200611204974054,2.428573840955026
2024-12-02,59.946834643940115,12.59960730978057,4.37113796615766,5.704657863329693,4.347264167230402,3.4888369640356647,7.110089071705679,2.431572013820211
2024-12-03,59.739242164348624,12.598851742580866,4.370875839855513,5.7208473556618245,4.347003472580763,3.7056453387399815,7.0861078877548795,2.431426198477543
2024-12-04,59.813099093124166,12.589051200710133,4.367475771932219,5.914243997544652,4.332825421353932,3.5970105073429037,6.9567591957098465,2.429534812282145
2024-12-05,59.9588239416511,12.61767257239824,4.377405284920475,5.919736600067167,4.342676156319349,3.5133713280677767,6.835255725289828,2.4350583912860655
2024-12-06,60.021773145386895,12.625610367904683,4.380159116722748,5.882152249103183,4.345408139978124,3.5681510838319745,6.740155607138189,2.4365902899342013
2024-12-09,60.14779095601516,12.64900351762656,4.38827482083822,5.865605533342644,4.353459456331081,3.5289296018194576,6.625831228773935,2.4411048852529516
2024-12-10,60.281476802723766,12.682035113977278,4.3997343577381764,5.838722934959732,4.364828076419639,3.5495651580558985,6.436157971782073,2.4474795843434425
2024-12-11,60.24791910438767,12.647967621645451,4.387915441046397,5.85590514802128,4.353102927759604,3.7424365649876514,6.3238482223102395,2.4409049698417036
2024-12-12,60.20878576663651,12.608001611215961,4.379140712474341,5.8810713566858865,4.347714843306986,3.8163134204806237,6.3199338217513805,2.43903846744831
2024-12-13,60.31842110891308,12.621360153474646,4.293723293530733,5.893053165200276,4.352321372894622,3.8758560485021154,6.203642158256861,2.4416226992276733
2024-12-16,60.34012659392934,12.623154390254648,4.294333683866063,5.966489542977622,4.3529400934596545,3.862191160373823,6.1187947378808,2.441969797258042
2024-12-17,60.29984298526067,12.657899896220194,4.3061539303763965,5.9219206025652635,4.364921655382222,3.950462732081362,6.050106826078648,2.4486913720352477
2024-12-18,60.39130343318865,12.67834582576867,4.3131095328544715,5.934973868027659,4.371972183620102,3.894609024421992,5.9630394616775435,2.452646670440913
2024-12-19,60.41038684147115,12.679496524549707,4.314242764311698,5.958610029814593,4.3731208807192266,3.954176700976459,5.8566751764535105,2.4532910817036533
2024-12-20,60.36651524110886,12.694928311247653,4.3194934833740115,5.996425150189981,4.378443258347149,4.0448387535675066,5.743078902798205,2.456276899366643
2024-12-23,60.43007481950361,12.712328821745109,4.325414067552069,6.011694325993147,4.384444642995526,4.033878044248364,5.642521642610568,2.459643635351613
2024-12-27,58.63957998006104,12.337379800064902,7.250808257602436,5.885085995614907,4.255125833471803,3.8709821968256306,5.373941273925762,2.3870966624335197
2024-12-30,58.667019704435354,12.353432783677217,7.260242765417031,6.007405438061135,4.263424119300687,3.8804270216420154,5.177845495148923,2.390202672317633
2025-01-02,58.79566391470205,12.36080491821169,7.264575446652834,6.035913372097696,4.265968394785516,3.888163070211422,4.99728181432856,2.39162906901024
2025-01-03,58.86512257265508,12.375944347586408,7.273473049004754,6.046285631753778,4.271299734938478,3.9443218859698432,4.82899445814506,2.3945583199465976
2025-01-06,58.94929517953103,12.383837823996032,7.280616144987562,6.008552090102752,4.275494471589379,3.9674215943521163,4.7378727396528175,2.3969099557883156
2025-01-07,58.911441681476006,12.382116672358377,7.2796042579958895,6.012083537078028,4.286189345247552,4.0995703359825795,4.632417345494579,2.3965768243669943
2025-01-08,58.89881057818106,12.395304584888757,7.287357599912343,6.062092141926277,4.291980533681794,4.135121394072143,4.530203803177284,2.3991293641603435
2025-01-09,58.96542591883901,12.404092293586356,7.292524005894922,6.069163828672522,4.295023353195219,4.146961617416648,4.425978744340703,2.400830238054624
2025-01-10,59.060007465721085,12.395187008324475,7.30204795382579,6.109886670175317,4.305974065319941,4.082297495237362,4.340633648160237,2.4039656932357936
2025-01-13,59.1026249876551,12.402765469451115,7.306543937865226,6.117122711185494,4.324659577826614,4.090476466718452,4.250360997145636,2.4054458521523716
2025-01-14,59.16623549996223,12.388694720953323,7.300016430363596,6.130134129376758,4.351767891284557,4.103643053535105,4.1562113953992865,2.403296879125149
2025-01-15,59.23639533525782,12.382940378373181,7.296720048731468,6.146954886010833,4.355140381522558,4.110703755995999,4.068933563182746,2.4022116509253957
2025-01-16,59.29666138630502,12.389811435023073,7.3007688590528685,6.186147251523573,4.373578549702472,3.97402416720743,4.075463758984986,2.4035445922005847
2025-01-17,59.33141154028204,12.394080750381871,7.303284578100285,6.1908432279683785,4.380427977743852,4.0536592429298475,3.941919870375682,2.4043728122180443
2025-01-20,59.39733980225274,12.395987999660289,7.304408435893548,6.1824987476710485,4.386445245412196,4.093876076618268,3.8347008860481195,2.4047428064437963
2025-01-21,59.4893813879598,12.405545920867045,7.310072006345522,6.208788710411313,4.404765394151527,4.082719464727144,3.6921197597025195,2.4066073558351264
2025-01-22,59.584089286681774,12.415564196015934,7.315975359022213,6.213963255639122,4.408322525128785,4.065466180676903,3.5880683509820654,2.408550845853211
2025-01-23,59.50840917953087,12.431500115989893,7.333014991635052,6.263249306560052,4.418589945750215,4.151695557047097,3.4793803037007867,2.4141605997860305
2025-01-24,59.56276931048116,12.434821654000029,7.338774242919074,6.309665561914292,4.422060246826601,4.14486378422777,3.3709885506006385,2.4160566490304425
2025-01-27,59.60220102159257,12.435960860078414,7.3489646067660885,6.339822559304671,4.428200564184375,4.156425042325881,3.2690138454149142,2.4194115003330796
2025-02-03,59.569677102059536,12.431368065525007,7.347870441269083,6.437025830627585,4.427541262564295,4.098938884948542,3.2685271316599462,2.4190512813460017
2025-02-04,59.578939387590324,12.428635793970894,7.346255463956516,6.41551302852455,4.4265681399777375,4.117759837216974,3.267808747033362,2.418519601729637
2025-02-05,59.554277540178205,12.4255308802723,7.344420227201533,6.439698112969618,4.425462297608277,4.125703147851335,3.266992385180682,2.417915408738048
2025-02-06,59.78912162250188,12.462173994586301,7.3660790547034365,6.413481039940977,4.440506737571814,3.834131303767521,3.269460362109948,2.42504588481812
2025-02-07,59.84786750010031,12.480526206207793,7.376926587540908,6.318184773799255,4.446182577366513,3.8258013176185415,3.2758939493789248,2.4286170879877553
2025-02-10,59.79543899355026,12.458126381598463,7.364832978717114,6.318062891474706,4.439863311156565,3.9263613287275607,3.2726784606132076,2.4246356541621146
2025-02-11,59.827694426181424,12.447884275198428,7.359032770742702,6.4062693677261695,4.435505372737747,3.83848452043808,3.2624031457378346,2.4227261212376128
2025-02-12,59.80748034348038,12.444775843016025,7.357195104695187,6.377814419897682,4.434182485233522,3.891074939985163,3.265355735212873,2.422121128479172
2025-02-13,59.84011791920673,12.452979028819913,7.362044725066062,6.2726419764953345,4.437105352087337,3.9476548834864187,3.2637384039932966,2.423717710844903
2025-02-14,59.46788993554058,12.447731455343956,7.3597062833686335,6.41961491055723,4.4097468238534905,4.202123913304953,3.270238824307409,2.4229478537237505
2025-02-17,59.51995171078778,12.429002426668463,7.3486327676425836,6.506930621592713,4.404348232211386,4.108986359048618,3.2628456291311183,2.419302252917338
2025-02-18,59.607349465839086,12.439958508402157,7.356446835651018,6.483176514529297,4.409031535583254,4.1262706092589525,3.1558917459024145,2.421874784833818
2025-02-19,59.639895160082126,12.441431978345477,7.360629592153472,6.490093333450883,4.418484207513321,4.0712737713351235,3.1549401335154728,2.4232518236041254
2025-02-20,59.640157078379666,12.450200048437386,7.365848856053149,6.466245970272356,4.421617259493025,4.0727058276396715,3.1582548604480842,2.4249700992766634
2025-02-21,59.616844669557146,12.446457922681835,7.363634921127726,6.454068048824864,4.420288264957711,4.114358361563096,3.160106579260454,2.4242412320271707
