date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,THE BANK OF EAST ASIA LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD
2024-03-18,42.312102234997276,18.655668075198943,11.38680669614521,3.0376307082231997,0.0,5.32655919056068,1.8298337758403111,5.196716497637025,5.901065392342039,6.353617429055314
2024-03-19,42.342071322382886,18.511709275310448,11.383267915903481,3.01255728193917,0.0,5.327283432598545,1.8646739175401932,5.2707735329183585,5.919267905223727,6.36839541618319
2024-03-20,42.33717776623563,18.479678096903562,11.375942645600308,3.0747796245234533,0.0,5.323474766466057,1.871274123673598,5.260057198900922,5.9180746876042,6.359541090092277
2024-03-21,42.30338208190894,18.423886424390442,11.369251306730165,3.140202016289552,0.0,5.354325720811006,1.8990406141180332,5.236235784584261,5.910458871391772,6.363217179775827
2024-03-22,42.28967954714134,18.409601093144104,11.356716321581027,3.1892324117357704,0.0,5.353975407081637,1.91550435896845,5.234639281432847,5.905840855665228,6.3448107232496
2024-03-25,42.168964344958944,18.576174827728824,11.325137631775764,3.1154753997861926,0.0,5.340413277407872,1.9667843560670755,5.281706977041251,5.898884901898128,6.326458283335948
2024-03-26,42.078009495453564,18.510828877850567,11.264872735377681,3.3121874973037153,0.0,5.323422944581367,2.0439234461588343,5.191548612311437,5.925042968732877,6.350163422229957
2024-03-27,42.09788816791134,18.526407429049236,11.268165643560089,3.2225893681386544,0.0,5.331569134995439,2.082884517473705,5.191042095922681,5.934024029211899,6.345429613736952
2024-03-28,42.08633053381187,18.537908981215413,11.296026727521753,3.1568492703899107,0.0,5.3444213792549995,2.053728664791846,5.211380136075592,5.949875897516222,6.363478409422399
2024-04-02,42.16555125403976,18.54091424945015,11.283296100880516,3.1931206651212274,0.0,5.352538746218371,1.9577566548448597,5.199567885138948,5.949062273330955,6.358192170975209
2024-04-03,42.07769097724025,18.699510913225705,11.298724554904217,3.0435690882100097,0.0,5.366748788941355,1.948680944990749,5.229050214885073,5.978106253817987,6.357918263784655
2024-04-05,42.19018295304376,18.649083157030404,11.345258739845606,2.925439009514959,0.0,5.386482230516106,1.9267536774263867,5.2487852675657365,6.002442925935414,6.3255720391216315
2024-04-08,42.04983549384793,18.576998483077272,11.36910181922798,2.9815503003880583,0.0,5.398134861188917,1.9484705250839542,5.271214513674692,6.015057598412525,6.389636405098667
2024-04-09,42.02943321594536,18.586103210618464,11.376633400584662,2.982279635304131,0.0,5.389340292790236,1.948947152155011,5.245330979192407,6.047977401067999,6.393954712341723
2024-04-10,42.16170049504502,18.508378783775754,11.381800519409841,2.8697125343970975,0.0,5.390457312082645,2.013565706841586,5.224187600295844,6.055001720955405,6.39519532719681
2024-04-11,42.124026281172654,18.47644669999313,11.384791215426224,2.8601030302640194,0.0,5.3916360191515045,2.0128587737381585,5.22479968653769,6.121331671729294,6.404006621987328
2024-04-12,42.191756607556826,18.45059259313942,11.435207935735011,2.7587423626288836,0.0,5.414891740455723,1.992024472248408,5.246648088635855,6.159421988777679,6.350714210822199
2024-04-15,42.179106904540255,18.518117044355037,11.432322903540586,2.8002464869960466,0.0,5.387055035109464,1.9967253074819489,5.180401102573126,6.160254890361082,6.345770325042458
2024-04-16,42.16205460575401,18.513893352081702,11.418706232671466,2.810309523695544,0.0,5.38245056015181,2.050515118196927,5.117776763086826,6.163168993133137,6.381124851228584
2024-04-17,42.19802398622512,18.446107163623072,11.423706505964997,2.746952016654698,0.0,5.392201314213283,2.076885768296615,5.149640623727258,6.171830573288781,6.394652048006185
2024-04-18,42.064644839277264,18.27464488901078,11.321559929629538,3.265156377764188,0.0,5.362234463936178,2.1770703281222383,5.074898386208031,6.119008097428972,6.340782688622809
2024-04-19,42.25599967452875,18.412805887784764,11.37648539002273,2.859034663523864,0.0,5.388311450147673,2.1156960998277996,5.073092156579864,6.1531097531528935,6.365464924431663
2024-04-22,42.30140651979246,18.421566435327975,11.382837719032377,2.77666118899797,0.0,5.391320140965998,2.110367050183311,5.086427012911137,6.154359513936121,6.375054418852654
2024-04-23,42.317923877672044,18.376166004946064,11.352529433152506,2.8396963809293356,0.0,5.409003816727107,2.1246062715184633,5.058428378673276,6.1311005105974665,6.390545325783736
2024-04-24,42.174797167562744,18.410520116454723,11.393823692493896,2.7177417492052784,0.0,5.4878997394506905,2.111642766648638,5.148511660256091,6.153402082773391,6.401661025154544
2024-04-25,42.079070304532635,18.60019048573921,11.417594039481507,2.6478448642081878,0.0,5.500416641057591,2.0852082323992405,5.175465372695885,6.168247676555834,6.325962383329917
2024-04-26,41.81499542428509,18.502380409219537,11.414828672822214,3.0546563453683175,0.0,5.4771527305478145,2.0979575639582646,5.164962408498575,6.160794012883099,6.312272432417093
2024-04-29,41.97932003361329,18.270152458756247,11.478904097993272,2.9208929743871033,0.0,5.502524968464275,2.108313365232283,5.200730138824724,6.195327388569152,6.343834574159649
2024-04-30,41.81283173723839,18.257947723420227,11.505559395907076,2.9434246893436558,0.0,5.881500058546967,1.8599492820289636,5.267122800658732,6.116789342188086,6.354874970667898
2024-05-02,41.86951559366751,18.17632065143652,11.52000412379134,2.955836471129513,0.0,5.889124810935409,1.9170871809445378,5.20385944818676,6.110888393749587,6.357363326158828
2024-05-03,42.040081719191576,18.16487185324508,11.55619417348194,2.6581222413192633,0.0,5.907625474411886,1.9448001815758742,5.21813009124351,6.132501147451673,6.3776731180791995
2024-05-06,41.79009871197314,18.231637469884284,11.545214011881221,2.6555966164183666,0.0,6.142552695674171,1.9429523223279042,5.219639242190004,6.147282422128245,6.325026507522664
2024-05-07,41.22478082454663,17.89556176237412,11.53667732591016,2.652524196696769,0.0,6.495308850381701,1.9407044037259835,5.836816247670982,6.121707103427645,6.2959192852660175
2024-05-08,41.15285269621537,17.916987693244412,11.52184917124347,2.746555037264911,0.0,6.475463137066867,2.0057443781453084,5.811425650179602,6.077111317539628,6.292010919100431
2024-05-09,41.37626321329687,17.683094577902132,11.54213641655998,2.6699358889131894,0.0,6.462220962986537,2.088078721546808,5.817558909427209,6.064132277696375,6.29657903167089
2024-05-10,41.3355602182632,17.708766313727043,11.5279872670098,2.6313077692817926,0.0,6.457381861245011,2.1291108226146624,5.820205396094632,6.061756058305201,6.327924293458666
2024-05-13,41.49154890401253,17.594601133877582,11.57405316835087,2.51511869460407,0.0,6.43569585205651,2.126882790891536,5.840222834061308,6.0857370681482195,6.336139553997369
2024-05-14,41.72294820711702,17.586522287929633,11.690325614205582,2.581074231313405,0.0,6.461393852425912,2.155869349051843,5.6541747439617565,5.748632262309805,6.3990594516850425
2024-05-16,41.70112339916116,17.71721285662008,11.694889895308991,2.6175580454686695,0.0,6.5687322784065065,2.1085789239647275,5.548732450558336,5.648308820971,6.394863329540529
2024-05-17,41.71795639604107,17.598468110629657,11.716978936704749,2.6491838224333235,0.0,6.574138239343825,2.1242134253318943,5.572578145115188,5.644436864639345,6.402046059760955
2024-05-20,41.909645374383516,17.54887661703533,11.660605215325903,2.6476438750312967,0.0,6.5414363075323765,2.1208142916388306,5.604525460761935,5.611287081920097,6.355165776370712
2024-05-21,41.9877217793851,17.417243363283905,11.662779792358387,2.688651130706847,0.0,6.554088206761893,2.1026655633870917,5.60044665728708,5.613450253165433,6.372953253664269
2024-05-22,42.41577300256653,17.050137140022724,11.65356812402149,2.6832643546119725,0.0,6.5570451734930355,2.1124016043459326,5.555501277352281,5.607458018648144,6.364851304937893
2024-05-23,42.46442401636985,17.073461561964322,11.646687461430131,2.7498744585494075,0.0,6.410554416727017,2.16255571289753,5.531485351887894,5.5993769845797825,6.361580035594066
2024-05-24,42.32122013906932,16.848392022548857,11.607690451005773,2.7477982999908805,0.0,6.869363795891363,2.1570126906745033,5.51558376298376,5.592756527935994,6.3401823098995465
2024-05-27,42.05152961016629,16.852364016765073,11.6281722321296,2.81752529894825,0.0,7.034617508839733,2.2013495837322146,5.54689358650744,5.536444016171786,6.3311041467396105
2024-05-28,42.016722634117585,16.997308726370086,11.58506237342153,2.8868240909530236,0.0,7.020157936871171,2.1689309826464895,5.491661976822264,5.523326354981724,6.31000492381613
2024-05-29,41.82066334997799,17.077311881982055,11.503471161557606,2.862646625483235,0.0,6.993841427540424,2.2580788120466986,5.704668233712849,5.501157486545205,6.278161021153932
2024-05-30,41.94381896982012,17.023342548749635,11.49475592938275,2.767227600498848,0.0,6.987544056740296,2.293361603176066,5.724280118652435,5.494693291481765,6.270975881498081
2024-05-31,42.00982035932051,17.0991020446292,11.507669881741556,2.8890549457558956,0.0,6.996404419257643,2.0484028507312275,5.684896000018729,5.500961916507545,6.2636875820377
2024-06-03,41.903986674686514,17.156731325745028,11.496878751733961,2.947738388107933,0.0,6.9855826644982955,2.084282680556062,5.675184011967993,5.498939267118675,6.250676235585535
2024-06-04,42.00436971516272,17.119831878844,11.447028987960973,2.923394948765799,0.0,6.961595056205532,2.11150228324441,5.729804541629789,5.480298365169918,6.222174223016861
2024-06-05,41.73709351769707,17.213732797786033,11.385272842317995,3.311237468377362,0.0,6.924037601022127,2.026364531030904,5.759700058427358,5.454192251286302,6.188368932054848
2024-06-06,41.85046134835939,16.90285066107746,11.419841910429044,3.3894143272879664,0.0,6.945108573307192,2.006038118641443,5.78931058643238,5.471038030266998,6.225936444198126
2024-06-07,41.85487264566033,16.867666939991427,11.422867342340087,3.425761653446173,0.0,6.947671571589225,2.019808830934059,5.750025563859415,5.48218784178376,6.229137610395521
2024-06-11,41.97767593325204,16.84752918364015,11.370594756453617,3.4663461542787544,0.0,6.906698737859104,2.011403309895992,5.759531572243148,5.459373482061687,6.200846870315506
2024-06-12,42.10132082275918,16.857510315033075,11.383162109130618,3.508482593426533,0.0,6.907613950936212,1.8272014802359058,5.749006710210359,5.4597225426284375,6.205979475639684
2024-06-13,41.98442463421121,16.98349070196154,11.364020473913133,3.473315431495541,0.0,6.880655364030479,1.8721671362033412,5.740048552940242,5.5060976378660715,6.1957800673784424
2024-06-14,41.99937773063772,16.9895395111649,11.367689474297324,3.4574304011924233,0.0,6.889018286196996,1.8558537395221089,5.741667231135607,5.501436880698328,6.197986745154597
2024-06-17,42.05451964653913,17.08978536573688,11.337078844477794,3.4136381724910425,0.0,6.872826270065375,1.830667069744564,5.711111429516706,5.503840236808854,6.186532964619655
2024-06-18,42.0283245454712,17.078389057602152,11.335567523256678,3.4548318181146107,0.0,6.869259479200986,1.8612764453936608,5.691134543446562,5.49961477689783,6.181601810616323
2024-06-19,41.983313137826556,17.118094929017346,11.317513771281078,3.4629741167962727,0.0,6.868434943404256,1.8295641164063403,5.757351500683087,5.490808686983094,6.17194479760197
2024-06-20,42.01008267762723,17.13676677229119,11.316017654594578,3.467597126879682,0.0,6.865833372782039,1.8768841657598365,5.665747634327254,5.4900828305215965,6.170987765216591
2024-06-21,41.973509534762314,17.210191125609843,11.344570537019957,3.2519445208388786,0.0,6.827316291528236,1.8394561384426324,5.727489704437549,5.499030591475678,6.326491555884911
2024-06-24,41.98229945816385,17.235325930481178,11.323065103952597,3.228833405581684,0.0,6.836875267768548,1.8579996576563844,5.719503835949034,5.502728422128389,6.313368918318331
2024-06-25,41.95931236609007,17.166560750618054,11.311563593039955,3.261763632412392,0.0,6.841922251957615,1.9254285573375958,5.722205883986745,5.504992299214533,6.306250665343044
2024-06-26,42.0380656265472,17.195804107512537,11.300372094274218,3.175242056829894,0.0,6.835152952222151,1.9450401200933787,5.713114921125445,5.504243676385153,6.292964445010024
2024-06-27,42.013828346687546,17.20356526466712,11.270002401808014,3.193227475348378,0.0,6.816830366584075,2.0494022801187515,5.69560571038787,5.493761536482444,6.2637766179158
2024-06-28,42.0009160310901,17.241336851146357,11.298100365702016,3.140268713804163,0.0,6.832604624201504,1.9884720522742458,5.71168458657624,5.508162933760713,6.278453841444659
2024-07-02,41.965719092713606,17.261345068097082,11.244645269971187,3.206845546355283,0.0,6.8071491960476465,2.0427810417736874,5.675544892664649,5.58714405496922,6.208825837407639
2024-07-03,42.091081470097045,17.247684633848674,11.192370600036561,3.2314882235393814,0.0,6.80328241572229,2.04207870043446,5.642180578697148,5.562100867506552,6.187732510117885
2024-07-04,42.036124967213425,17.38742253310901,11.15862906462977,3.2639518656829973,0.0,6.751446826331859,2.0449665178409697,5.6259185675635335,5.544348985391316,6.187190672237124
2024-07-05,42.139557458257386,17.351703783325327,11.192271289973196,3.180907947612857,0.0,6.761104052594819,2.025457286913057,5.584182065572708,5.561064680201925,6.203751435548725
2024-07-08,42.17066302020254,17.292380001845352,11.20633404324122,3.1791299306071585,0.0,6.770344303869683,2.00886176937919,5.595715753930034,5.576667519487539,6.199903657437282
2024-07-09,42.23604211093625,17.282573578600545,11.226373224844197,3.1839284347165675,0.0,6.772423996106842,1.894466810487584,5.611926962512399,5.577308983771837,6.214955898023782
2024-07-10,42.24596263724874,17.326213797753063,11.224844077748623,3.1266782840326086,0.0,6.772667706187216,1.8942087646910566,5.6110692658505466,5.576549297124793,6.221806169363357
2024-07-11,42.20493266713893,17.325880128515355,11.209387503344086,3.2247159559783993,0.0,6.761897687926408,1.8939296008987188,5.611122221183419,5.568870406573213,6.199263828441478
2024-07-12,42.29300537771816,17.254902474899364,11.221916696485545,3.191779002197902,0.0,6.771103742727001,1.8602109595491314,5.620895771356335,5.577412780322051,6.208773194744507
2024-07-15,42.29660994045263,17.27800198029745,11.259651195215518,3.161504759330444,0.0,6.7592678714820815,1.9055536111770497,5.645039318187329,5.5959331730723125,6.098438150785183
2024-07-16,42.097567053727374,17.227163167333124,11.218861153176697,3.252943614180244,0.0,6.7321226633390365,1.8639022225867958,5.674309411271754,5.859583726902252,6.073546987482725
2024-07-17,42.21417902766993,17.18877601019175,11.217338648164583,3.4379250486589936,0.0,6.735686062371153,1.9198917294482212,5.3520339716932135,5.859954414650029,6.074215087152127
2024-07-18,42.258959716196465,17.3309304215848,11.204170221931108,3.261229959313973,0.0,6.723585858085192,1.9651359127338137,5.340929748516208,5.8517549909193,6.063303170719143
2024-07-19,41.13623227421739,17.34367352328544,11.183720196203144,3.334642790737664,0.0,7.755654992784555,2.0036015619783925,5.342565764280889,5.848044295360702,6.051864601151824
2024-07-22,41.388289819731376,17.27220681286784,11.11928534413379,3.308731425954238,0.0,7.712218266819269,2.046665143344625,5.31520337558518,5.813103492574401,6.024296318989282
2024-07-23,41.50324015097387,17.261352381185432,11.022990890373844,3.4014446881660243,0.0,7.647948400080875,2.128049757444348,5.296927208586754,5.764501623467474,5.973544899721374
2024-07-24,41.318606201419044,17.410698643672855,10.978399410059618,3.2787592258436256,0.0,7.733855941794348,2.0796203534266713,5.496771581206963,5.74118239339457,5.962106249182303
2024-07-25,41.371379459584496,17.3060464807068,10.97436972705962,3.2493312150045397,0.0,7.732385095723256,2.117204068175266,5.539986153796366,5.741218117786979,5.968079682162679
2024-07-26,41.4121362810676,17.291065185116764,10.949003273334911,3.2699344167295994,0.0,7.714557744156496,2.139741725449269,5.531275122366934,5.727492795868874,5.964793455909549
2024-07-29,41.486700780381476,17.293063541253353,10.91749553926057,3.2448297999246534,0.0,7.698708204243969,2.196907720384025,5.500706384623578,5.707835654546286,5.953752375382091
2024-07-30,41.4327030958096,17.32624243277696,10.921711530240888,3.2720845485374053,0.0,7.702815656048993,2.190404831124586,5.490306205050004,5.707317148985499,5.956414551426067
2024-07-31,41.415867170166884,17.335848997290977,10.917787729745584,3.2777586432552344,0.0,7.697780201714977,2.221008313142667,5.4755870362962735,5.704722360976019,5.953639547411379
2024-08-01,41.37590457404014,17.353049634120428,10.878918134301383,3.2856157052973116,0.0,7.673176926529797,2.2373736662059653,5.487326270781313,5.772575706090127,5.936059382633532
2024-08-02,41.399676573944575,17.344775203173484,10.902128088544947,3.324786239516038,0.0,7.684791330425105,2.140727488821907,5.470586971646198,5.786250285355781,5.946277818571963
2024-08-05,41.37788789207947,17.28161994530915,10.898178841513745,3.4046337785684786,0.0,7.7015234044935905,2.1562529662911416,5.447097082862777,5.786418262461022,5.946387826420621
2024-08-06,41.52571791784157,17.112835128353677,10.916231025972225,3.536280235342162,0.0,7.723510115758627,2.228953691070499,5.20506117912543,5.798668231778718,5.952742474757094
2024-08-07,41.57056656156083,17.165052283613118,10.860840090458215,3.544622697218817,0.0,7.6867543663805895,2.205740395983537,5.262963945993956,5.777135103251721,5.926324555539207
2024-08-08,41.512564524452934,17.240730675155216,10.879232900131369,3.546063928204741,0.0,7.6884966363631415,2.220676524051441,5.186697160784062,5.789176877244196,5.936360773612901
2024-08-09,41.42447941676446,17.22555859749006,10.862175422744203,3.549612933935103,0.0,7.672834425586244,2.2028550559048705,5.37472102860448,5.756200591572845,5.931562527397731
2024-08-12,41.4937108244885,17.251949525073485,10.88026975039835,3.5592748994586145,0.0,7.685661083459179,2.2162358149344716,5.222874567249987,5.746592735046565,5.943430799890844
2024-08-13,41.42113470274226,17.33551771638428,10.895063783074008,3.550364604728362,0.0,7.646257864890847,2.1966795474653784,5.260913409587487,5.742963286334823,5.951105084792556
2024-08-14,41.390348705396505,17.307403117100723,10.902027057553774,3.5058813940406006,0.0,7.653407695511266,2.2976980831190787,5.2189264705860055,5.769263133615065,5.955044343076983
2024-08-15,41.294590196140675,17.31367828291925,10.87640040732883,3.5494753133091166,0.0,7.635688267288843,2.4371459402777336,5.197131540274338,5.754843825298682,5.941046227162537
2024-08-16,41.2879860817488,17.31503636107939,10.873935641637601,3.566276391033835,0.0,7.637343561200289,2.4502265788095654,5.197353194629162,5.753539685961423,5.918302503899939
2024-08-19,41.22765457855061,17.323237549137787,10.879426397755084,3.5639671583881474,0.0,7.642374300377801,2.4686264978225747,5.200609889582056,5.780942391323052,5.913161237062892
2024-08-20,41.175583568383146,17.5324324467321,10.888312267458938,3.489854106663987,0.0,7.626693380840057,2.4178922107033567,5.194596714475889,5.782409494927242,5.892225809815287
2024-08-21,41.123153534474,17.547192315814662,10.917660646118724,3.4807686016415746,0.0,7.649244627708461,2.3827569328042513,5.157971681197637,5.841120902306884,5.900130757933805
2024-08-22,41.19066871720493,17.42706530305641,10.931067127015606,3.488627824094697,0.0,7.660906582588545,2.380282727698,5.166392928253667,5.848293581357042,5.906695208731107
2024-08-23,41.210736695356026,17.423492235601046,10.922398161646152,3.5121149442816995,0.0,7.644900847888554,2.4481784506256132,5.1177231628446895,5.825382175678397,5.8950733260778225
2024-08-26,41.102150731890404,17.50374559132119,10.892935748338518,3.5668551410481024,0.0,7.624279256810938,2.4455993316474265,5.176136467490604,5.809668610324458,5.878629121128358
2024-08-27,40.97503118657533,17.459775991056713,10.857550116206104,3.5590544630799887,0.0,7.599511834392472,2.463031561303735,5.435536179803432,5.790795938989044,5.859712728593187
2024-08-28,40.98764573409298,17.457298240355527,10.860355048289732,3.523003559723681,0.0,7.601475087090923,2.463577687617371,5.461016203884449,5.793419073985367,5.852209364959966
2024-08-29,41.01651469628786,17.38108978048594,10.864263843077799,3.5305407185770923,0.0,7.608721166678567,2.5002753647215687,5.45774986668577,5.788648700682966,5.852195862802436
2024-08-30,41.064196349067146,17.3860832945511,10.833958824947644,3.5656237814539873,0.0,7.593119257319758,2.519072408177002,5.427323940208305,5.769128500254237,5.841493644020819
2024-09-02,41.03299183175386,17.398266601861774,10.831883450765151,3.5401186329611063,0.0,7.592878829634604,2.430318467050478,5.559253440486188,5.7735094010011885,5.84077934448565
2024-09-03,40.96421633454749,17.589365615379148,10.876260379756758,3.5733986858742655,0.0,7.623628983964167,2.324161379669678,5.398425258140101,5.787419533483946,5.863123829184451
2024-09-04,41.05496837340496,17.422907604275235,10.845748867964659,3.619003277021341,0.0,7.609404152803558,2.338947079590388,5.484269204800063,5.777940483179459,5.846810956960337
2024-09-05,41.21766685101934,17.517016493715577,10.873745572489911,3.6168293691187237,0.0,7.631620836950999,2.363274578473347,5.127435599650024,5.791139301386753,5.861271397195334
2024-09-09,41.18575696384467,17.511450394357965,10.867208589159462,3.613526710810871,0.0,7.6281161172940735,2.3674052019493583,5.168402918771319,5.800295068575001,5.857838035237283
2024-09-10,41.20192492074744,17.486471688318435,10.871629516943262,3.6362630227634356,0.0,7.630090554891796,2.3737864550663046,5.137545018254642,5.80265470724509,5.859634115769603
2024-09-11,41.136685274222415,17.540464168342773,10.856449645231887,3.709459049110285,0.0,7.6085603652373655,2.389048354537535,5.1220753052470185,5.79613064929301,5.841127188777706
2024-09-12,40.907795917493566,17.41319009966159,10.793795258193514,3.7272757122117013,0.0,7.5588224398916,2.3775918170962433,5.651252166790563,5.762725037784526,5.807551550876698
2024-09-13,40.94854881217665,17.410702697000527,10.800199769758523,3.7147458229717434,0.0,7.519811972114912,2.3785660251646594,5.653989747752829,5.766127240990479,5.807307912069679
2024-09-16,41.022386369783106,17.577548438935146,10.849770757362325,3.696508591234563,0.0,7.552073229113736,2.382317607864154,5.31508028520076,5.77111843698387,5.83319628352234
2024-09-17,41.00897832917545,17.64928625027485,10.860386757459276,3.733236802175948,0.0,7.559462584329195,2.336154455505707,5.227668315914783,5.776765210105317,5.848061295059472
2024-09-19,41.003490967014436,17.644751040611304,10.861538193968185,3.733632606233982,0.0,7.565001190431786,2.3364021385386042,5.230478342662696,5.777377672489472,5.84732784804954
2024-09-20,41.03273038657728,17.516499002841172,10.891561478307487,3.7439530517688246,0.0,7.583876427336294,2.3428603827102497,5.244800623483976,5.7915377916076425,5.852180855367075
2024-09-23,40.86000645537542,17.775773546182304,10.901994030108497,3.7490058797735646,0.0,7.588315211005256,2.377881331924774,5.068576217107194,5.8308888026304695,5.847558525892519
2024-09-24,40.703844388214364,17.771003662941084,10.899312459468215,3.9575529202105386,0.0,7.590159124039084,2.36020277496594,5.041244127716548,5.822276477274438,5.854404065169792
2024-09-25,40.0951467532774,17.716350567751277,10.92003696159893,4.120989679966441,0.0,7.605272470454335,2.3367227360336784,5.162655790927265,6.177697736966413,5.865127303024261
2024-09-26,37.42483471740316,16.680064033310032,10.227606977155327,9.566688231820823,0.0,7.110421533835389,3.1687599500341856,4.69836824092292,5.6917285621261975,5.43152775339197
2024-09-27,37.68442054259205,16.448550649000566,10.14781796967993,9.706267148478345,0.0,7.0505820841520395,3.190427336903078,4.753139893383943,5.624870156474831,5.393924219335214
2024-09-30,37.25598505527495,16.333655521212957,9.992596462641137,9.632032216712554,0.7295677733919842,6.933051725522178,3.460959561294188,4.971962742445503,5.477899634338186,5.212289307166366
2024-10-02,35.576744965220165,17.53959065709491,9.555694485499018,10.508752122428655,0.6976256709182477,6.594810890104743,4.241941105286656,5.016707809803184,5.281067835345843,4.987064458298582
2024-10-03,32.686603619959605,18.76665743665085,8.858280374127277,12.365456729079714,0.6467100636756877,6.137037105899677,5.581079172629052,5.353056707917727,4.905839221124335,4.699279568936075
2024-10-04,31.850834301336178,22.34303027221809,8.197655750265147,11.421899575422778,0.7287251495542895,6.014270231187747,5.155209971528238,5.11569901460303,4.887280591397961,4.285395142486541
2024-10-07,30.762336342754715,22.456445041052238,7.735267648878113,10.773801788565567,3.8674426641237902,5.466152815112913,4.862694689698857,5.286232758485161,4.647558119978585,4.142068131350056
2024-10-08,30.759749222372935,21.633395209376165,7.739452686112672,10.77918344547585,3.9141614411425003,5.515587544609593,4.865123670201096,5.363962481713774,5.237360936175795,4.1920233628196195
2024-10-09,29.51435345350814,22.82049539832457,7.305778588776919,10.168091666789682,4.632044826141058,5.841540093366914,4.589310841503094,6.087724678856057,4.983617205207644,4.057043247525922
2024-10-10,30.33030677163964,23.783481447769102,7.307561483702192,7.480437395335598,5.583456800447518,5.635913711736595,4.725638675815926,6.314017580546569,4.705634874576852,4.13355125843001
2024-10-14,30.881848757510088,23.570142011814777,7.380923141499498,7.433083844517534,5.670028971398268,5.252967417879612,4.747879015030895,6.349739102433408,4.488381813321751,4.2250059245941705
2024-10-15,30.860438006776715,23.59280791033581,7.482652633035783,7.0115150666803725,5.7481776193652445,5.348393250917433,4.640093685559217,6.508413879369483,4.528397122456714,4.279110825503228
2024-10-16,31.151664300957854,23.289693891388783,7.538123312506921,6.7265389832767415,5.7912705841975844,5.3623200649102385,4.753449228709435,6.464754732231041,4.605304135990443,4.316880765830958
2024-10-17,31.725160191368122,22.975221408266822,7.675754643389515,6.647670493531871,5.89700781413675,5.464714394940865,4.671315372019077,6.151536241793677,4.408018637405417,4.383600803147883
2024-10-18,31.901752195651667,22.86962163875431,7.707726973616758,6.37358430212527,5.915437262466214,5.480675084239552,4.782519527221558,6.12978774060272,4.435846341599624,4.403048933722334
2024-10-21,31.87561602753496,22.77470670843743,7.6995855200870915,6.605573926065304,5.909188953756673,5.476991527390156,4.778712061204903,5.953818265555428,4.497580622693611,4.428226387274445
2024-10-22,31.786714160256523,22.6810937578057,7.685064214046271,6.237921458237432,5.898044309538269,5.451027713831366,5.015963387543012,6.32590014672317,4.493173992115206,4.425096859903052
2024-10-23,31.791161682442738,22.770522511321737,7.666607794135623,6.388522268000572,5.88217356622467,5.291774553461664,4.972869556753163,6.321993354609439,4.496802783966052,4.417571929084345
2024-10-24,31.887541256519867,22.702847290227023,7.684837585492672,6.272853484552063,5.896160299303705,5.2518353604892845,5.013501688133978,6.3532281600305565,4.509277925725009,4.427916949525841
2024-10-25,31.880644978023696,22.766367490367006,7.6801278253856,6.086147435489934,5.893157009829976,5.23955966944739,5.083900569309753,6.395424363498872,4.530874384606601,4.443796274041171
