date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD
2024-03-25,59.57036189406028,5.0909411856060585,6.996573263718448,10.043651675023828,4.110872094521997,3.6752623333629963,4.5099252561657055,3.632818848892648,0.8998531131543268,1.4697403354937164
2024-03-26,59.488175090700764,5.136056604577631,7.026098209815156,10.000389403533449,4.129600271992868,3.695323316363772,4.5128810948830544,3.640070364998492,0.8995401474272977,1.471865495707508
2024-03-27,59.380716413375445,5.29455681190116,7.0264996328977345,9.952842724725883,4.127412221527936,3.6882976167685237,4.507462186097063,3.639542248722398,0.9118283850189597,1.470841758964897
2024-03-28,59.27297669789198,5.413485950664778,7.019299826191661,9.932144148888025,4.117780214836408,3.7014580908263697,4.511639342009321,3.64401658798066,0.9180279987190744,1.4691711419917253
2024-04-02,59.015913727935065,5.651878331833009,6.934098303351195,10.050264402613509,4.103667335436351,3.745652485538179,4.491727555231287,3.6334752536956874,0.90989754997184,1.463425054393873
2024-04-03,59.027791213419576,5.698191262895021,6.503491363212937,10.208981984623367,4.2126290424331785,3.839263954813573,4.48907993947682,3.647760434384818,0.9121833374111928,1.460627467329514
2024-04-05,58.97493012654302,5.783360737393971,6.569683471526078,10.11752951159431,4.228605241055411,3.807205952085023,4.479992974871045,3.6686857942194555,0.9119458608308095,1.458060329880873
2024-04-08,58.91121822161027,5.839627779255459,6.566925838746493,10.161558177508356,4.196531225416448,3.8494502776119384,4.468607738680299,3.6339972570728714,0.9156985392130463,1.4563849448848123
2024-04-09,59.01912975782662,5.833850688547573,6.560429238675994,10.1278823512759,4.1946689160471635,3.774203952500394,4.4682204804660115,3.638687192996094,0.9267841180642046,1.4561433036000428
2024-04-10,58.83721108213218,5.823200122810331,6.668743028967489,10.205585773826966,4.188667970053521,3.7994238110126193,4.454187467529615,3.6395116147431668,0.9344205620298531,1.449048566894264
2024-04-11,58.69470224234132,5.967703982677156,6.68877784170247,10.140346918701502,4.189459220231121,3.808356331097685,4.453394961751493,3.6652975013122866,0.9438940049409755,1.448066995243992
2024-04-12,58.56645418228458,5.9722970550338905,6.727631933137464,10.129055925813244,4.191608994724061,3.9071772737932524,4.450634995196323,3.6646510636164824,0.9441428156028652,1.4463457607978463
2024-04-15,58.55571689603502,6.012235754363955,6.72321400040949,10.07350068025214,4.192721151569563,3.9326428644011644,4.442832975012048,3.674132166371015,0.9520855787047592,1.4409179328808357
2024-04-16,58.42416018750577,6.0871768510869595,6.804808383763547,10.044661313408652,4.1926368734158626,3.948793158129221,4.438037710329418,3.666906895617217,0.9516476012441953,1.4411710254991559
2024-04-17,58.28100123700675,6.107090987990155,6.945132283846557,10.007552222335656,4.1810237863449835,4.002729212638558,4.418099734027604,3.662913376071861,0.9499518468838506,1.4445053128540286
2024-04-18,58.15740540654966,6.274857630724162,7.031688651251658,9.967032892954611,4.172781949452967,3.939645166881532,4.417763621337654,3.658380938041815,0.9464735095091797,1.4339702332967659
2024-04-19,58.08066820519664,6.300663766024226,7.105719888433036,9.933211464824183,4.168741275632689,3.919550483746924,4.40303000452239,3.6939312971650193,0.962074552232445,1.4324090622224495
2024-04-22,57.99988262722218,6.3292350600522225,7.249566302187533,9.87392356653616,4.165161148722128,3.8891817149993755,4.395955746670889,3.7053434224590056,0.9604161450847791,1.4313342660657284
2024-04-23,57.922639223647856,6.327897545096199,7.279949610099414,9.953364886043403,4.165422560089816,3.8717156858541073,4.390290292931915,3.7003858880922653,0.9591311640444873,1.4292031441005446
2024-04-24,57.80717778453657,6.297961099932206,7.308686653039455,9.909102796114261,4.1648325980218805,3.873113860339471,4.387372750090409,3.8789904804934756,0.9439986120279279,1.4287633654043423
2024-04-25,57.82513457785754,6.30997966306302,7.3549495112908065,9.904768271276797,4.152366325961164,3.820230483485285,4.383693302450011,3.8776350940543334,0.944559285528165,1.4266834850328802
2024-04-26,57.85524957408851,6.169930570757163,7.402387378954797,9.943444166198798,4.150384826684162,3.879344278386153,4.348287839271354,3.8785152810452597,0.9487824613907422,1.4236736232230631
2024-04-29,57.89015258268927,6.174830103272557,7.465465015114268,9.859889607833999,4.138709766425654,3.8611968221641293,4.356263579988193,3.8787282829777765,0.9531834113680147,1.4215808281661333
2024-04-30,58.07755419515661,6.153755110676724,7.5688073311676245,9.786587754437681,4.110567426531502,3.7342233879427456,4.337930035844305,3.870109642295881,0.9473063627127203,1.4131587532342105
2024-05-02,58.26749096427365,6.1241574024456185,7.382414405743173,9.802056327753023,4.14459858494446,3.691849347269585,4.336321690533518,3.8846737338702795,0.9586010813808691,1.4078364617858223
2024-05-03,58.31042769829956,6.1561687668548934,7.366556425261166,9.73317902971391,4.212621157877066,3.6234928300939884,4.341814184425847,3.884777517767399,0.9605403759064546,1.4104220137997128
2024-05-06,58.2778439903666,6.157954629125924,7.36869341267745,9.73567903415319,4.216862767088786,3.627240013287042,4.347818732647881,3.8859044650398125,0.9696620097002678,1.4123409459130556
2024-05-07,58.20741759832132,6.149974981679478,7.359144856522781,9.846800474277213,4.215491099627439,3.6128465944454837,4.3401383794129,3.8891620236574207,0.9700210184565787,1.409002973599388
2024-05-08,58.13564257618088,6.183546157978462,7.362624732922883,9.84197026967865,4.213414656965858,3.6654295004671127,4.338301954552016,3.8858468915874473,0.9646990277132589,1.4085242319534326
2024-05-09,57.95320044646601,6.171754243487589,7.3961949920566985,9.924158677631466,4.21994962648025,3.7075761822371627,4.349391529852793,3.894203640041166,0.9724326230575296,1.4111380386893297
2024-05-10,57.84992277238108,6.213873014251898,7.399287186701745,9.968837266410219,4.214985678015388,3.7132875687697706,4.355528177553528,3.8941823442398937,0.9773508484563191,1.412745143220153
2024-05-13,57.71666148724205,6.132453958032321,7.567896751993633,10.029072435327219,4.199424715507282,3.7322416130531453,4.3433320748063435,3.892400981967359,0.9726662926330182,1.413849689437625
2024-05-14,57.671917330939515,6.148847421175947,7.686924516366503,10.01714646564834,4.190035118360796,3.703700726487883,4.321177152912297,3.8853974998253715,0.9769461281931586,1.3979076400901853
2024-05-16,57.66666194406517,6.233490075950534,7.7243218884731,9.10552414755688,4.181146837959847,4.523073414189437,4.310721206042961,3.8550305879653592,1.005444850732303,1.3945850470644137
2024-05-17,57.53273537031415,6.175926161846055,7.936169353239478,9.077500689099297,4.179415559053462,4.520490162322193,4.308372628516502,3.865691785126003,1.0102994958908593,1.3933987945920072
2024-05-20,57.79372011826901,6.196794664479955,7.96242590019272,8.665409454744893,4.19792509076258,4.53364045523473,4.331566429404141,3.896589496911861,1.0203805807469248,1.4015478092531788
2024-05-21,57.74006673132318,6.237481514165596,7.916579413642379,8.69342952638066,4.202285400917037,4.556277675071904,4.333446522953588,3.8930322228338214,1.0229581442832842,1.4044428484285545
2024-05-22,57.67256794638824,6.257181466633091,7.943394341383668,8.720237844828532,4.19631238556974,4.585279222659178,4.337874892337067,3.8513693396596036,1.032069715627287,1.403712844913587
2024-05-23,57.59221552998582,6.296174512532049,7.943808205868363,8.719369580176132,4.186824141259015,4.64622156197016,4.334122429424565,3.846703230160035,1.0338737575495933,1.4006870510742635
2024-05-24,57.59058291472764,6.300217595819024,7.936472590503861,8.755060178823724,4.159957330225794,4.635427412950368,4.341056787801915,3.846210075645888,1.032494264706644,1.4025208487951462
2024-05-27,57.55175322101127,6.366184131747353,7.9834716425612475,8.723848745691575,4.119788101462975,4.6370450944882515,4.3505778156244315,3.844909643158745,1.0194013400217603,1.4030202642323928
2024-05-28,57.465340286754305,6.356240147142832,8.031672948748344,8.793228610927418,4.11207897066207,4.6400204475545115,4.345987713681761,3.838620235069819,1.0150375968409664,1.4017730426179722
2024-05-29,57.439892751948854,6.41995265616166,8.01619974978158,8.906298227092428,4.029802721549839,4.604827316483185,4.341051379893963,3.8306005620945447,1.011731958396935,1.3996426765970171
2024-05-30,57.442453664466655,6.415807968812651,8.025629746209276,8.880349002518658,4.025205640359198,4.55807742999113,4.328881531494022,3.820506776281206,1.103621803938594,1.3994664359286095
2024-05-31,57.52969685002004,6.430871977546729,8.038728995977083,8.851417016435216,3.982104519148636,4.51065491905418,4.338759795647045,3.81177404913964,1.105142952375135,1.4008489246562938
2024-06-03,57.49823113728409,6.479922796810089,8.045342923116335,8.831426074261316,3.9639192727662906,4.533086442708757,4.336520381646445,3.807915912471164,1.1053642449171657,1.3982708140183515
2024-06-04,57.36615991866415,6.5497969201800235,8.037725544000777,8.945607815285769,3.8591179381700798,4.618194640682425,4.336205630607147,3.781567049912072,1.1073857459390621,1.3982387965584981
2024-06-05,57.41416646891248,6.641860882751291,7.962639093962698,8.868480841357052,3.844139741780371,4.656336610452333,4.321770559341134,3.787244545263587,1.106445523038755,1.3969157331403015
2024-06-06,57.51742714842305,6.668388580478984,7.856263963100093,8.916808805212762,3.8498517284655613,4.571510360031209,4.324301752963866,3.79106762664773,1.1081011064702886,1.3962789282064525
2024-06-07,57.208775738207194,6.666157672818744,7.8789213348879255,10.186618862223947,3.8121933537732877,3.6630814499126765,4.272019296866514,3.7954070801607203,1.139091828509132,1.377733382639853
2024-06-11,57.42299991332123,6.696360586468828,7.944895453120081,9.88774948250131,3.8215046624269555,3.6627278758796433,4.208421955789085,3.8313902065486074,1.1441705130744404,1.3797793508698237
2024-06-12,57.348109052088624,6.677375616265991,8.012124898137513,9.896078767544335,3.8109395718327885,3.6794565115354914,4.1646434891827795,3.8738567419723853,1.1716938127209249,1.365721538719172
2024-06-13,57.37580147428321,6.640115827956071,8.069636534019724,9.882723817046237,3.8072736613064526,3.638320086215997,4.148188293564489,3.8745137598173205,1.2002185726537309,1.3632079731367708
2024-06-14,57.34628086735513,6.747373779548929,8.059123045585446,9.886613467694644,3.806561747601272,3.6113179487148206,4.143985968973688,3.8752612758271785,1.1608216596982337,1.3626602390006648
2024-06-17,57.32607359776728,6.785277900820397,8.079466133190474,9.874349192256936,3.797041791871668,3.6428138898349003,4.13148075635846,3.8736967677884775,1.1287078733493212,1.3610920967620914
2024-06-18,57.13156721615522,6.832817248430491,7.908165930947009,10.157226891846387,3.7748472469974246,3.699459546031762,4.155749596846708,3.850660625114484,1.1353770576069262,1.3541286400235868
2024-06-19,57.10538998058687,7.069055056797946,7.909084422255626,10.117222913260944,3.7694348672835374,3.563487429156959,4.153112892618294,3.8428477647009838,1.1169285684425794,1.353436104896255
2024-06-20,57.10954408476787,7.0747455702925715,7.978481255321504,9.991920485773647,3.7849660359639077,3.589674823290549,4.144965972128406,3.8537266917490016,1.1180354127016667,1.3539396680108788
2024-06-21,57.13248908004387,6.976967985113442,8.056783171016523,9.98959676009531,3.789805853386515,3.584379375332114,4.12993745277939,3.863420622092591,1.1235980949296918,1.353021605210554
2024-06-24,57.04089235636379,6.970975366158876,8.179004067432064,9.988713703231879,3.781523000027461,3.581218080646717,4.1243417527656,3.86274298996648,1.1192231373958832,1.3513655460112481
2024-06-25,56.92530203283411,7.093453278928647,8.172155499776277,10.064986320249666,3.5971809712912943,3.687593530617029,4.117350189791474,3.888256864780406,1.1075411556796193,1.346180156051476
2024-06-26,56.82162181870971,7.172885449601823,8.20326198791077,10.055357590711553,3.5926261326021542,3.6715538720953496,4.134016526915121,3.8872575436281873,1.113342642847722,1.3480764349776138
2024-06-27,57.25647343577103,7.301698926517583,8.287950193494293,9.222321121318972,3.3657587690337922,4.00537999355293,4.165518801480377,3.9082521949426408,1.1253439951852606,1.3613025687031255
2024-06-28,57.36420509543632,7.374359815410925,8.456476638701842,8.943723007742621,3.37424617141917,3.9568342869280118,4.166043990716938,3.8982130450884047,1.1018157284534553,1.3640822201023144
2024-07-02,57.49344751528249,7.298258707404454,8.465151004595304,8.968673173028998,3.38311874168591,3.8688082105670922,4.173027347079379,3.8941303400545983,1.0904914187994865,1.3648935415022858
2024-07-03,57.390604370202915,7.391755744326707,8.484863594320895,8.9675462851666,3.3531283062605604,3.939983333982875,4.141318182318792,3.8892281759306035,1.0954953752828585,1.3460766322071953
2024-07-04,56.79802945191549,7.4391463999889735,8.624591972783776,9.617463195177,3.3176772249057485,3.8992957351048054,4.092673535686425,3.781464028807914,1.1118889613913088,1.3177694942385647
2024-07-05,56.66862538610238,7.46373821645898,8.760371582593276,9.62859448575716,3.3025542104894696,3.8743086024846267,4.074025612934356,3.7891493674172603,1.127538378524483,1.3110941572380113
2024-07-08,56.52008654412397,7.436636058167142,8.950689306419232,10.058783984320021,3.3016570074876594,3.463609045278388,4.056896148489595,3.7875985505542635,1.117321730869043,1.3067216242906816
2024-07-09,56.40819562652361,7.324186958951106,9.109324037944697,10.15084219795667,3.297407713041413,3.468073964801002,4.031571249215727,3.797334174761466,1.1101201047128815,1.3029439720914382
2024-07-10,56.337500902472605,7.232265269455167,9.194373649552794,10.196566736407155,3.2861998551456875,3.503199616297649,4.031362158316404,3.806951152190779,1.1091859271097717,1.3023947330519918
2024-07-11,56.737528548592564,7.219837071864545,9.205482967280343,10.268007759782936,3.292506561228522,3.0661355967623187,4.034215715318393,3.7815546324453377,1.0979803159012755,1.2967508308237692
2024-07-12,56.7513523052685,7.150663726860238,9.243366483798154,10.427543725373486,3.285436323393953,2.9831814976907025,4.029040398855722,3.765337169765939,1.067701305864171,1.296377063129135
2024-07-15,56.82333213059418,7.073789169787458,9.18924967671368,10.549947736572046,3.3009049355493847,3.005000692342137,4.032180541930529,3.673420993107731,1.0559541434296993,1.296219979973146
2024-07-16,56.91396118432818,7.056620768752178,9.180673176257153,10.589170826862265,3.309859964275188,2.9698448578784165,4.00402420449646,3.6684127914038265,1.013818406372154,1.2936138193741848
2024-07-17,57.019955625927665,7.082798265343493,9.175162916223973,10.483197279355478,3.313991920099959,2.9608118601040165,4.017533486757503,3.6408991888384685,1.0097990599302122,1.2958503974192324
2024-07-18,57.03573135461627,7.086298452605474,9.185626971827352,10.511385091299069,3.303986356677169,2.945724892474904,4.010243289912271,3.617410119380456,1.0092973100341665,1.294296161172874
2024-07-19,56.96796698611203,6.942677975664896,9.200571512349093,10.514446982050647,3.5303591832076813,3.0146122587087563,4.005259975862345,3.5498063726462186,1.0031899839790641,1.2711087694192749
2024-07-22,59.11893466357564,6.599803981768638,8.687975380424154,9.999430441685934,3.3738927308778726,2.862400194782342,3.803431406273458,3.3917248522252823,0.9532023443715171,1.2092040040151621
2024-07-23,59.14526584027012,6.594184679784905,8.704508117985814,10.026503980365545,3.351602198441196,2.8313498787478126,3.8054373068659704,3.3827765041935782,0.9530902528427787,1.205281240502277
2024-07-24,59.22753022500898,6.557105485160298,8.741482263126285,10.004137782937885,3.3459745430366366,2.7986635888783957,3.796030303330037,3.3713547363966403,0.9541614003167611,1.2035596718080928
2024-07-25,59.24466418711638,6.573437088792819,8.7787958941395,9.961734019650391,3.3266274495713213,2.7924202510111495,3.792427866609674,3.37357102110405,0.951496304109147,1.2048259178955678
2024-07-26,59.32586444154025,6.562392696751491,8.773660055562306,9.908069905591992,3.323473874890269,2.8022544968959893,3.78798495864212,3.372415322839257,0.9427733361809317,1.2011109111053992
2024-07-29,59.414522862289274,6.526344846423612,8.775352134287969,9.874927234260777,3.321289379647177,2.8099526645615764,3.784125502226849,3.356208993813728,0.9382903929448105,1.1989859895442205
2024-07-30,59.484416990101565,6.524475600332545,8.726285853697616,9.862786190107713,3.3323382009103155,2.839434662692307,3.7853638458338286,3.304378308832255,0.9397394650573053,1.2007808824345483
2024-07-31,59.585854535710766,6.4660537635551405,8.726687850334143,9.859703017966226,3.2716029368028954,2.85866694071017,3.789688326968603,3.3024042114813272,0.943732868486407,1.195605547984314
2024-08-01,59.64502295693902,6.487166229643589,8.732838327222133,9.917337439634307,3.0520694153564407,2.90485463011735,3.8000154975180096,3.3109502826709027,0.9505581278850619,1.1991870930131796
2024-08-02,59.69785732243593,6.462556950783224,8.792576321308642,9.851055874257128,3.032128007840763,2.9146138513422235,3.800157043558889,3.297021984601095,0.9552081553887867,1.1968244884833157
2024-08-05,59.71657104550046,6.4593517897513095,8.804222129231341,9.888391340926697,3.0313393990486057,2.8865811784554385,3.797861874488491,3.250551478244161,0.9678071750510436,1.197322589302453
2024-08-06,59.715065669541936,6.460554497939958,8.793419903355653,9.89123606216256,3.0315315155392075,2.8866713913523143,3.7978456810097234,3.2373329368265447,0.9890248581626765,1.1973174841094345
2024-08-07,59.71277070962149,6.48591371010464,8.681398222093314,9.901798451589965,3.0376829846068234,2.975047719904241,3.7990536686959056,3.186329460058871,1.023455034578772,1.196550038745977
2024-08-08,59.7597371128375,6.48971336392351,8.673623404378759,9.783442870198543,3.0274219246255627,3.073208341948062,3.796800397822776,3.177157652714387,1.022666592239625,1.1962283393112787
2024-08-09,59.55504478431647,6.471141722795197,8.704469066077966,10.148232894967082,3.0158931355330463,2.9421122647392597,3.7852416620055775,3.166355904906537,1.0191911080419522,1.1923174566169166
2024-08-12,62.263573199545306,6.039823105568396,8.229351230667916,9.422853249134157,2.7953707573537216,2.694383537260257,3.5333384135277175,2.949032297662643,0.9589022719057745,1.1133719373741047
2024-08-13,62.26343395136724,6.035719194653544,8.248081692070967,9.41975632332498,2.7895494382837906,2.6903463511075696,3.5315267332749354,2.944734651699102,0.964201032964949,1.112650631252923
2024-08-14,62.28639423480303,6.007191167801651,8.238022964561535,9.41450027322345,2.7902205621236362,2.7058520203489627,3.5322757949387897,2.9511643509458843,0.962851744664234,1.111526886588826
2024-08-15,62.32627178023641,5.947517447245272,8.259649496703169,9.410968467847526,2.789852631875028,2.703300277689143,3.5305693972522456,2.9502262727057844,0.9704547766181296,1.111189451827298
2024-08-16,62.292351020358495,5.945621543373647,8.290262033249215,9.432774599519597,2.7883369327301692,2.6865707659925473,3.527792852065543,2.9461435583770257,0.9789886593325704,1.1111580350011898
2024-08-19,62.29667468011326,5.9638512941615245,8.245988303608943,9.4530575589029,2.802785156221204,2.666877270976435,3.525198494936241,2.9463482764988753,0.9883074066172145,1.1109115579634044
2024-08-20,62.28316994030221,5.942384026758866,8.216575957598884,9.529851645520495,2.8042133578079795,2.6525224110361934,3.522115264955384,2.9452538669726827,0.9944866849849071,1.1094268440623989
2024-08-21,62.27404826992347,5.952522831172598,8.225900851295599,9.51785676494869,2.8033430484603854,2.643566070792963,3.5192621715265777,2.944845148113491,1.0107758468958816,1.1078789968703444
2024-08-22,62.29577392614228,5.938962110077513,8.233989557827591,9.516667117448772,2.802383264280047,2.631174151986783,3.5182105861029296,2.943594269858157,1.0118828863817948,1.1073621298941336
2024-08-23,62.28753497783106,5.947625634858132,8.226915707479879,9.508649522113588,2.813074439172304,2.6303558068277466,3.517753521708654,2.9432118561000786,1.0176602657272893,1.1072182681812666
2024-08-26,62.330807853966554,5.955571604548545,8.199435891296456,9.480068566369392,2.814063203053976,2.627498457382894,3.5220161806176558,2.9406974298250272,1.021658391401082,1.108182421538417
2024-08-27,62.33641729686207,5.955830145581035,8.183109912584698,9.48467442524907,2.8134227636133056,2.6214163761005795,3.522550378304743,2.94320822306566,1.0309492984790594,1.1084211801597876
2024-08-28,62.323630976000345,5.9539413743690455,8.170076806358422,9.515377947238033,2.8145958487575133,2.6075539639689795,3.520203477230817,2.940266597778217,1.0460704797569524,1.1082825285416724
2024-08-29,62.31628526293651,5.958544729941847,8.190345396315188,9.484344568426302,2.8234385115674434,2.577547843662571,3.516241961311727,2.9730671404360387,1.0521252141122313,1.1080593712901412
2024-08-30,62.30244450252383,5.969198021410846,8.269108576264008,9.449317566659223,2.826342691184762,2.507052924100924,3.520520108617542,2.9727732131692237,1.0755767209023257,1.1076656751673253
2024-09-02,62.40629096231171,5.934329231284289,8.261688859291153,9.41990487985664,2.820020090910625,2.491002318450573,3.5132836893477357,2.9532073765026774,1.0944434287638953,1.1058291632807025
2024-09-03,62.31918459911079,5.928554349091912,8.347916093022246,9.416191338453077,2.7598882937732383,2.450242596647584,3.514423811259652,2.9383590169751646,1.2189620310300067,1.106277870636335
2024-09-04,62.33146810380201,5.927478919716391,8.40659606098559,9.361024474174814,2.7592548025175296,2.3941258205415155,3.514092764251732,2.9153296384005225,1.2846054745833249,1.1060239410265704
2024-09-05,62.2560669811927,5.981460834178849,8.515996495283916,9.333213724404823,2.7575347557529204,2.326602675255909,3.516275444993259,2.8183701762384707,1.3872416212625578,1.1072372914365909
2024-09-09,62.1906372858003,6.018083541110745,8.671324359852047,9.279054149174469,2.760393456216547,2.3220908062327914,3.5275154235363844,2.7336682657804587,1.3882967242181663,1.108935988078094
2024-09-10,62.19086430882228,6.046469570953191,8.672857189176938,9.311775199245625,2.7445882603021454,2.315298295947505,3.527942148637038,2.6914724707591704,1.3899126213334048,1.1088199348226997
2024-09-11,62.1038419779764,5.999540731314638,8.840429921015275,9.314634608867072,2.7482216965321546,2.3167031367729725,3.5322460082866165,2.6392798908659705,1.3958327224171294,1.1092693059517633
2024-09-12,62.027659903066166,6.054870885057386,8.848588359024049,9.340582557330546,2.7457231495665297,2.3041262311408954,3.5356436520821224,2.6373798984943164,1.3964344438101088,1.1089909204278845
2024-09-13,62.02879113962775,6.017092799030766,8.885380708267403,9.333478817667281,2.746391121829186,2.319937644559756,3.5359050661244193,2.6280269363714868,1.3957735137456198,1.1092222527763382
2024-09-16,62.04484715476792,5.992275820487068,8.918999060218837,9.386309301130293,2.73702406870887,2.2525696417638437,3.5364586347133367,2.6261800117612886,1.3965658799386271,1.1087704265099159
2024-09-17,62.05106603207755,5.990552125399167,8.92312593631897,9.383300926432426,2.7350634247337537,2.249840272496198,3.5336523786483323,2.6281220372702885,1.3965858282783727,1.1086910383449453
2024-09-19,61.88821745850574,5.991690398136459,8.924821431287066,9.374559423149318,2.733582998560923,2.4072866487118763,3.5335618624442082,2.631288235808361,1.3965654640864613,1.1184260793095817
2024-09-20,61.81622263776351,5.9892090065307855,8.921125316249375,9.43979539554307,2.732450915716964,2.3998158036187673,3.5379059412419247,2.6342923032575,1.403032212306921,1.1261504677711804
2024-09-23,61.62527048050618,5.995280456329795,8.972530488837467,9.51925484692563,2.7368927967791254,2.431557670796262,3.5435327184561562,2.6343489614000233,1.41319972321131,1.128131856758051
2024-09-24,61.63134519147378,6.008547539098819,9.031752958191758,9.502698962832659,2.738370391301936,2.3572439862215737,3.5490020070291854,2.6348140809280327,1.417444665568576,1.1287802173536885
2024-09-25,61.559661563167566,5.967712614362298,9.078311300923323,9.597027636176204,2.734419179579266,2.3456820807748904,3.534950119585344,2.636716591477114,1.4199918736460244,1.125527040307971
2024-09-26,61.551695799531494,5.962277456031644,9.096163312011395,9.601286489679781,2.7436513984809245,2.3122470305497065,3.5351491399300867,2.643563048200562,1.429263649350358,1.1247026762340468
2024-09-27,61.43199955640759,6.062250458542919,9.139739558622884,9.595219952915915,2.7306104869650647,2.30504635576138,3.520966968408941,2.6458946891964414,1.4469339314243017,1.121338041754565
2024-09-30,61.395184170949605,6.066651673370388,9.091790911240558,9.629247630573714,2.7289372556264966,2.325474633707929,3.516265452658238,2.645889841824629,1.4509548426401746,1.1496035874082768
2024-10-02,61.35295387707666,6.077977366588229,9.053890717427086,9.671577699832202,2.725583852650527,2.34869231802803,3.4976699316576885,2.669941819388829,1.4524936269893665,1.1492187903613826
2024-10-03,61.10638907827147,6.092164300681518,9.143540220306537,9.62751500286007,2.7280596790157228,2.466586049818445,3.4932823427908923,2.7311610907556334,1.4647866424473406,1.146515593052367
2024-10-04,60.908305564922685,6.09752092030074,9.15157980435514,9.499935781276376,2.728264507257891,2.6038376655909268,3.5099956996150232,2.8717935978226383,1.4878252024592638,1.1409412563993133
2024-10-07,60.887077401737976,6.093176291890041,9.145059086486276,9.509693270690413,2.7320403246286884,2.6191416812425925,3.523700761055088,2.8859062053036717,1.4670318831076299,1.1371730938576219
2024-10-08,60.94372958854073,6.091954376622929,9.143225151805723,9.443450744643133,2.7323502394183725,2.6435747083899424,3.5066960468958546,2.8865899520177365,1.4771265198304844,1.1313026718350976
2024-10-09,60.887826195099706,6.093020971112044,9.144825970353722,9.416248620322829,2.7412174091167514,2.7061529633062933,3.4846221629060694,2.890336654722949,1.5094150376804258,1.1263340153792074
2024-10-10,60.79932422463226,6.252093072047971,9.21744947694179,9.319403235475141,2.751149404200483,2.6654648396270773,3.510718249551116,2.904909332679468,1.4721919180132796,1.1072962468314214
