date,SDICS INTERNATIONAL SECURITIES (HONG,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA GALAXY INTERNATIONAL SECURITIES,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,SINOLINK SECURITIES (HONG KONG) CO LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,GF SECURITIES (HONG KONG) BROKERAGE LTD,TOTAL_CCASS_PCT
2024-03-18,50.080144155093734,11.552595571010183,0.0,5.3796506412183,5.067601387616632,2.9724134151617436,3.7643978004952015,0.0,0.6679768755616428,1.1369580746337664,80.6217379207912
2024-03-19,50.07901409314144,11.55590503815617,0.0,5.347984448784823,5.065664138555566,2.978548037188453,3.7643978004952015,0.0,0.6679768755616428,1.1369580746337664,80.59644850651708
2024-03-20,50.08442224677025,11.562039660182881,0.0,5.391007521682669,5.066067732109954,2.977660131368798,3.7643978004952015,0.0,0.6679768755616428,1.1369580746337664,80.65053004280517
2024-03-21,50.08627877712044,11.569788656427145,0.0,5.359688661862098,5.070022948942965,2.9820189417561966,3.7643978004952015,0.0,0.6799232447715513,1.1369580746337664,80.64907710600937
2024-03-22,50.07820690603266,11.611923823505336,0.0,5.347580855230434,5.070991573473497,2.9682160421961,3.7643978004952015,0.0,0.6920310514032152,1.1369580746337664,80.67030612697022
2024-03-25,50.07748043763477,11.632184219935654,0.0,5.353392602413632,5.089556876975383,2.9738663519575432,3.7643978004952015,0.0,0.6860203325977028,1.1369580746337664,80.71385669664365
2024-03-26,50.084745121613764,11.637188780010074,0.0,5.352020384328711,5.104086244933379,2.961193514349735,3.7643978004952015,0.0,0.6877961442370135,1.1369580746337664,80.72838606460164
2024-03-27,50.0871666829401,11.606919263430914,0.0,5.353231164991876,5.124911672339842,2.958045484625502,3.7643978004952015,0.0,0.6788540447272644,1.1369580746337664,80.71048418818447
2024-03-28,50.088377463603265,11.636381592901298,0.0,5.347419417808678,5.135162948621317,2.9499736135377264,3.7643978004952015,0.0,0.6814370434753527,1.1369580746337664,80.7401079550766
2024-04-02,50.070942222053674,11.69248109696134,0.0,5.348953073315355,5.133467855692884,2.9552430924212483,3.7643978004952015,0.0,0.6819213557406193,1.1369580746337664,80.78436457131409
2024-04-03,50.05681644765006,11.721781989009965,0.0,5.354441945655044,5.124830953628964,2.93939946241274,3.7643978004952015,0.0,0.6827285428493969,1.1369580746337664,80.78135521633514
2024-04-05,50.074251689199656,11.840761368843784,0.0,5.353715477257143,5.015134225546088,2.951426550333526,3.7643978004952015,1.5860580937792759,0.6899125081175175,1.1369580746337664,82.41261578820595
2024-04-08,50.04809882687526,12.043365333146962,0.0,5.351858946906955,4.8513559611751145,2.940690961786784,3.7643978004952015,1.5852509066704983,0.6945134746375499,1.1369580746337664,82.4164902863281
2024-04-09,49.83427496176008,12.043365333146962,0.0,5.349033792026233,4.8513559611751145,2.9452919283068164,3.7643978004952015,1.5852509066704983,0.7011324089295261,1.1369580746337664,82.2110611671442
2024-04-10,49.8465442058135,12.157582309038991,0.0,5.379982395120007,4.721721711505432,2.9586105156016465,3.7643978004952015,1.5852509066704983,0.7214735240707215,1.1369580746337664,82.27252144294977
2024-04-11,49.84904648585071,12.272202878485409,0.0,5.380870300939663,4.598787114838604,2.9508615193573817,3.7643978004952015,1.5852509066704983,0.7290610828932309,1.1369580746337664,82.26743616416447
2024-04-12,49.84775498647666,12.399011973274371,0.0,5.387731391364273,4.477709048521964,2.943031804402239,3.7643978004952015,1.5852509066704983,0.750307781251764,1.1369580746337664,82.29215376709074
2024-04-15,49.851871640731424,12.597660720744539,0.0,5.386834364330288,4.337904241281684,2.9654716060262563,3.7643978004952015,1.5852509066704983,0.7307606153507622,1.1369580746337664,82.35710997026442
2024-04-16,49.84904648585071,12.73480181052585,0.0,5.374807276409502,4.183650784794286,2.9240629073459656,3.7643978004952015,1.5852509066704983,0.7343929573402613,1.1369580746337664,82.28736900406604
2024-04-17,49.85074157877914,12.839897572088693,0.0,5.386592208197655,4.0427159156017165,2.9213991898869995,3.7643978004952015,1.5852509066704983,0.7446442336217368,1.1369580746337664,82.2725974799754
2024-04-18,49.86131572990413,13.131292118357408,0.0,5.345909977915264,3.8567400057393586,2.9852476901913074,3.7643978004952015,1.5852509066704983,0.7531196982639017,1.1369580746337664,82.42023200217083
2024-04-19,49.85388960850337,13.272469143682608,0.0,5.393114683630132,3.6840019644609527,2.971283353209455,3.7643978004952015,1.5852509066704983,0.7721693140310529,1.1369580746337664,82.43353484931704
2024-04-22,49.84678636194613,13.368524409627142,0.0,5.39216179924822,3.6119201556471134,2.965875199580645,3.7643978004952015,1.5852509066704983,0.8403233503735806,1.1369580746337664,82.5121980582223
2024-04-23,49.854938951744785,13.48282210423005,0.0,5.393372579911387,3.5865744804314965,2.9654716060262563,3.7643978004952015,1.5852509066704983,0.8400004755300696,1.1369580746337664,82.6097869796735
2024-04-24,49.85429320205776,13.649856884272676,0.0,5.40319604702521,3.5727715808714,2.9928352490138166,3.7643978004952015,1.5852509066704983,0.852269719583489,1.1369580746337664,82.81182946462383
2024-04-25,49.854777514323025,13.72145438082125,0.0,5.378682016687767,3.561309523926758,2.987749970228518,3.7643978004952015,1.5852509066704983,0.834681193201936,1.1369580746337664,82.82526138098872
2024-04-26,49.86107357377149,13.891690142062446,0.0,5.393049947224008,3.5506546540908936,2.9724134151617436,3.7643978004952015,1.5852509066704983,0.8567981199824422,1.1369580746337664,83.01228663409249
2024-04-29,49.85041870393563,13.91170838236013,0.0,5.402090442842318,3.540484096520296,2.999777058149304,3.7643978004952015,1.5852509066704983,0.8593811187305305,1.1369580746337664,83.05046658433767
2024-04-30,49.84694779936788,13.974991851688292,0.0,5.4110502197497485,3.5292641957082878,2.974027789379299,3.7643978004952015,1.5852509066704983,0.8682601769270841,1.1369580746337664,83.09114881462007
2024-05-02,49.84751283034402,14.068221962752107,0.0,5.437203082074142,3.523694604657722,2.969588260281022,3.7643978004952015,1.5852509066704983,0.8735068931341384,1.1369580746337664,83.20633441504263
2024-05-03,49.791655482416616,14.314010437374883,0.0,5.414254510415463,3.486725435075708,2.911793663292546,3.7643978004952015,1.5852509066704983,0.8806345974607773,1.1369580746337664,83.28568090783546
2024-05-06,49.75993302904166,14.314010437374883,0.0,5.419848317079292,3.486725435075708,2.919542659536811,3.7643978004952015,1.5846051569834763,0.874338538012312,1.1369580746337664,83.26035944823312
2024-05-07,49.765906213646616,14.314010437374883,0.0,5.432278998554467,3.486725435075708,2.850608880447204,3.7643978004952015,1.5846051569834763,0.8661052295027805,1.1405904166232657,83.2052285687036
2024-05-08,49.825395903563525,14.3422619861821,0.0,5.446485491668953,3.4504827338915938,2.8932283597906614,3.7643978004952015,1.5825064705006546,0.8798274103519996,1.1369580746337664,83.32154423107845
2024-05-09,49.82886680813127,14.309490189565729,0.0,5.454371709721709,3.446043204793317,2.899685856660882,3.7643978004952015,1.5825064705006546,0.8903208427661085,1.1369580746337664,83.31264095726864
2024-05-10,49.83233771269901,14.311104563783283,0.0,5.454048834878199,3.4331282110528756,2.915426005282045,3.7643978004952015,1.5825064705006546,0.904608054591472,1.1369580746337664,83.3345157279165
2024-05-13,49.82943183910741,14.32071009037774,0.0,5.45832692655472,3.4294958690633766,2.902107417987215,3.7643978004952015,1.5825871892115324,0.9033165552174278,1.1369580746337664,83.32733176264838
2024-05-14,49.825960934539665,14.352190387620064,0.0,5.45832692655472,3.4307873684374206,2.9213991898869995,3.7643978004952015,1.5825871892115324,0.8914274962922426,1.1369580746337664,83.36403536767162
2024-05-16,49.84097461476293,14.44493618641861,0.0,5.458488363976476,3.4060874429088264,2.9128430065339566,3.7643978004952015,1.5825871892115324,0.8950025279970184,1.1369580746337664,83.44227520693832
2024-05-17,49.8414589270282,14.43702575275259,0.0,5.459941300772275,3.4283658071110876,2.9109864761837683,3.7643978004952015,1.5825871892115324,0.9159086741143583,1.1369580746337664,83.47763000230277
2024-05-20,49.844687675463305,14.488605009003477,0.0,5.463735080183529,3.4278814948458214,2.9132466000883457,3.7643978004952015,1.5825871892115324,0.9272900123481224,1.1369580746337664,83.5493889362731
2024-05-21,49.84517198772858,14.426048008073215,0.0,5.454533147143465,3.423119090904034,2.90695054063988,3.8456008236382275,1.5825871892115324,0.9347161337488762,1.1369580746337664,83.55568499572156
2024-05-22,49.83136908816847,14.451070808445321,0.0,5.447429900586222,3.4172266250099574,2.8934705159232945,3.8456008236382275,1.5825871892115324,0.9114691450160815,1.1369580746337664,83.51718217063288
2024-05-23,49.8291089642639,14.46293645894435,0.0,5.446784150899201,3.418275968251368,2.9005737624805374,3.8456008236382275,1.58266790792241,0.9130835192336366,1.1369580746337664,83.5359896302674
2024-05-24,49.83919880312362,14.458819804689584,0.0,5.446412764110452,3.41819524954049,2.884914332570252,3.8456008236382275,1.58266790792241,0.9120341759922258,1.1369580746337664,83.52480193622102
2024-05-27,49.83597005468851,14.459465554376608,0.0,5.443910484073241,3.4194867489145344,2.887335893896585,3.8456008236382275,1.5825871892115324,0.9120341759922258,1.1369580746337664,83.52334899942522
2024-05-28,49.84113605218469,14.454864587856575,0.0,5.472600900511499,3.448545484830528,2.8913718294404727,3.7424423111364504,1.5825064705006546,0.9079982404483378,1.1369580746337664,83.47842395154296
2024-05-29,49.838795209569234,14.47415635975636,0.0,5.454124549029002,3.451451358422127,2.8963763895148937,3.7424423111364504,1.5825064705006546,0.9079982404483378,1.1369580746337664,83.48480896301082
2024-05-30,49.84162036444995,14.490865132908054,0.0,5.415852740890843,3.4544379507246044,2.8964571082257717,3.7424423111364504,1.5825064705006546,0.918330235440691,1.1369580746337664,83.4794703889108
2024-05-31,49.83798802246046,14.545673137594054,0.0,5.425966795363825,3.46541569540398,2.874985931132288,3.7422808737146958,1.585735218935765,0.8878992814397756,1.1397832295144879,83.50572818555932
2024-06-03,49.83225699398813,14.58466027494801,0.0,5.399879638070086,3.4639627586081803,2.8771653363259873,3.7422808737146958,1.585735218935765,0.8883028749941645,1.1409940101776543,83.51523797976267
2024-06-04,49.83217627527725,14.593539333144564,0.0,5.386157457220867,3.4767970336377436,2.866429747779245,3.7422808737146958,1.5873495931533204,0.8908858737422528,1.1409940101776543,83.5166101978476
2024-06-05,49.830158307505314,14.600400423569177,0.0,5.40603395546225,3.46719150704329,2.8587614702458577,3.7422808737146958,1.5889639673708753,0.8747421315667008,1.1409940101776543,83.50952664665581
2024-06-06,49.82394296676772,14.601126891967075,0.0,5.427939157064124,3.462671259234136,2.826554704605632,3.7422808737146958,1.5889639673708753,0.8730470386382678,1.1409940101776543,83.48752086954018
2024-06-07,49.8378265850387,14.602095516497608,0.0,5.401766599374276,3.4638820398973023,2.83381938858463,3.7422808737146958,1.5889639673708753,0.8571454525953491,1.1409940101776543,83.4687744332511
2024-06-11,49.84549486257208,14.616302009612095,0.0,5.378035298376214,3.4650928205604683,2.8414069474071395,3.7422808737146958,1.5921927158059856,0.8613287805052999,1.1409940101776543,83.48312831873163
2024-06-12,49.83338705594042,14.625826817495668,0.0,5.375461662998588,3.4654964141148574,2.8585193141132246,3.7422808737146958,1.5905783415884307,0.8580099499888499,1.1409940101776543,83.49055444013239
2024-06-13,49.838795209569234,14.639548998344889,0.0,5.3618202008602465,3.4747790658657998,2.8572278147391805,3.7422808737146958,1.5905783415884307,0.8507452660098516,1.1409940101776543,83.49676978086997
2024-06-14,49.82935112039653,14.65278686692884,0.0,5.3642296543799475,3.4729225355156115,2.852626848219148,3.7422808737146958,1.5905783415884307,0.8197613888394236,1.1409940101776543,83.46553163976029
2024-06-17,49.83007758879443,14.649073806228463,0.0,5.367942715080325,3.476877752348621,2.848913787518771,3.7422808737146958,1.5905783415884307,0.8183891707545016,1.1409940101776543,83.46512804620589
2024-06-18,49.820472062199975,14.659809394775206,0.0,5.379371193041242,3.4761512839507214,2.8263932671838763,3.7422808737146958,1.5905783415884307,0.8309812896514321,1.1409940101776543,83.46703171628323
2024-06-19,49.805781256820225,14.714133087195938,0.0,5.3520492009084935,3.5060979256863702,2.833900107295508,3.7422808737146958,1.5889639673708753,0.8309812896514321,1.1409940101776543,83.5151817188212
2024-06-20,49.79908160381738,14.751667287754097,0.0,5.319323575394745,3.5202237000899785,2.819935770313655,3.7422808737146958,1.5889639673708753,0.8311427270731877,1.1409940101776543,83.51361351570627
2024-06-21,49.81982631251295,14.737380075928733,0.0,5.320848028968383,3.524098198212111,2.810733837273591,3.7422808737146958,1.5892061235035086,0.8854757828643818,1.14042897920151,83.57027821217987
2024-06-24,49.82652596551581,14.770151872545103,0.0,5.311460442893299,3.521676636885778,2.8166263031676673,3.7422808737146958,1.5892061235035086,0.8854757828643818,1.14042897920151,83.60383298029176
2024-06-25,49.81280378466659,14.770716903521247,0.0,5.356444980465475,3.5120711102913247,2.8145276166848454,3.7422808737146958,1.5892061235035086,0.8509281746087007,1.14042897920151,83.58940854665789
2024-06-26,49.818050500873646,14.783309022418178,0.0,5.408185512700697,3.502223427564238,2.816061272191523,3.7422808737146958,1.5892061235035086,0.8381886633457073,1.14042897920151,83.6379343755137
2024-06-27,49.81538678341468,14.7875871140947,0.0,5.383476708113906,3.4943129938982174,2.8270390168708985,3.7422808737146958,1.5892061235035086,0.8071208387159664,1.14042897920151,83.58683943152808
2024-06-28,49.808929286544455,14.787344957962068,0.0,5.367479066805043,3.495039462296117,2.8209043948441885,3.7422808737146958,1.5892061235035086,0.8179371459735861,1.14042897920151,83.56955029084517
2024-07-02,49.82773674617898,14.799452764593731,0.0,5.385817550729361,3.49568521198314,2.8027426848966925,3.7422808737146958,1.5892061235035086,0.8114796491033653,1.14042897920151,83.59483058390498
2024-07-03,49.81264234724483,14.791138737373322,0.0,5.39235576631046,3.501819834009849,2.8109759934062244,3.7422808737146958,1.5892061235035086,0.7913806900948032,1.14042897920151,83.57222934485921
2024-07-04,49.81708187634311,14.780322430115703,0.0,5.380155133161286,3.5412912836290737,2.791603502795562,3.7422808737146958,1.5891254047926309,0.7887976913467148,1.14042897920151,83.57108717510029
2024-07-05,49.77155652340806,14.746985602523186,0.0,5.374436212495596,3.5457308127273506,2.8020162164987927,3.7422808737146958,1.5891254047926309,0.7908156591186589,1.1401868230688768,83.50313412834784
2024-07-08,49.78979895206643,14.759658440130996,0.0,5.353368628956502,3.54863668631895,2.808392994658136,3.7422808737146958,1.5892061235035086,0.7834702564287828,1.1401868230688768,83.51499977884687
2024-07-09,49.77325161633649,14.746582008968797,0.0,5.348444787592959,3.553156934128104,2.795558719628572,3.7422808737146958,1.5892061235035086,0.7853267867789713,1.1389760424057105,83.47278389305781
2024-07-10,49.771798679540694,14.72381933250127,0.0,5.388183173989056,3.575758173173877,2.7773162909701985,3.7422808737146958,1.5892061235035086,0.7945287198190358,1.1389760424057105,83.50186740961803
2024-07-11,49.770668617588406,14.694357003030886,0.0,5.4314516317679695,3.5904489785536295,2.7016828588777373,3.7422808737146958,1.5892061235035086,0.7935600952885027,1.1389760424057105,83.45263222473103
2024-07-12,49.739672632611345,14.67595313695076,0.0,5.407490282443907,3.6488893252291272,2.685458397991308,3.7422808737146958,1.5896097170578973,0.8159070703950105,1.1389760424057105,83.44423747879975
2024-07-15,49.764130402007304,14.711307932315218,0.0,5.406264165225673,3.6604321008846465,2.6566418182079476,3.7422808737146958,1.5895289983470198,0.8266426589417526,1.1369580746337664,83.49418702427802
2024-07-16,49.76792418141856,14.697989345020387,0.0,5.407717102021473,3.6531674169056485,2.6430003560696065,3.7422808737146958,1.589367560925264,0.8379432784646389,1.1369580746337664,83.47634818917403
2024-07-17,49.770668617588406,14.689110286823833,0.0,5.424797181243207,3.6416246412501287,2.631296142992331,3.7422808737146958,1.589367560925264,0.838589028151661,1.1369580746337664,83.4646924073233
2024-07-18,49.76364608974204,14.66190808125803,0.0,5.444734702830014,3.6460641703484056,2.644372574154528,3.7422808737146958,1.5898518731905307,0.838589028151661,1.1369580746337664,83.46840546802366
2024-07-19,49.769457836925234,14.633252938896424,0.0,5.472049833872337,3.6679389409962786,2.5982014715324495,3.7422808737146958,1.5898518731905307,0.8435760722658217,1.1369580746337664,83.45356791602754
2024-07-22,49.75670428060655,14.524444116633203,0.0,5.490381941018495,3.7310609729026867,2.621529178976122,3.7422808737146958,1.5898518731905307,1.0593951424764836,1.1369580746337664,83.65260645415253
2024-07-23,49.76259674650063,14.492318069703854,0.0,5.500375401737427,3.7450253098845394,2.580120480295831,3.7422808737146958,1.5896097170578973,1.0561663940413732,1.1369580746337664,83.60545106757002
2024-07-24,49.71376192641958,14.402316707075153,0.0,5.514326743006829,3.8410805758290736,2.6116814962490356,3.7422808737146958,1.5896097170578973,1.0583457992350727,1.1369580746337664,83.6103619132211
2024-07-25,49.65281929970688,14.428227413266914,0.0,5.492242103710673,3.9653066718699455,2.5936005050124176,3.7422808737146958,1.5896097170578973,1.0625431722007161,1.1368773559228886,83.66350711246302
2024-07-26,49.63263962198744,14.430326099749735,0.0,5.527712488269109,3.98605138056553,2.568900579483823,3.7422808737146958,1.5896097170578973,1.0607673605614054,1.1368773559228886,83.67516547731252
2024-07-29,49.61149131973746,14.442191750248767,0.0,5.533201360608797,4.0453796330606835,2.5152226367501127,3.7422808737146958,1.5896097170578973,1.055520644354351,1.1369580746337664,83.67185601016652
2024-07-30,49.64878336416299,14.547691105365997,0.0,5.399928472890167,4.273087116446843,2.574873764088777,3.7422808737146958,1.5891254047926309,1.0257668396189892,1.1368773559228886,83.93841429700397
2024-07-31,49.67098100965437,14.823829815278813,0.0,5.418854831185809,4.25411821939057,2.5652682374943234,3.7422808737146958,1.5891254047926309,0.9591742260196809,1.1368773559228886,84.16050997345378
2024-08-01,49.66516926247117,14.811883446068904,0.0,5.44654134901688,4.217794799495578,2.585690071346397,3.7422808737146958,1.5891254047926309,0.9308419585015872,1.1368773559228886,84.12620452133072
2024-08-02,49.67170747805227,14.838682058080321,0.0,5.483808047767189,4.27680017714722,2.592309005638373,3.7422808737146958,1.5891254047926309,0.8444982835376001,1.1368773559228886,84.17608868465318
2024-08-05,49.670335259967345,14.901239059010585,0.0,5.420928171993414,4.309652692474469,2.550658150825449,3.7422808737146958,1.5891254047926309,0.8135830172714181,1.1368773559228886,84.1346799859729
2024-08-06,49.67073885352173,14.917059926342628,0.0,5.426174888200469,4.297464167131927,2.5319314099018086,3.7422808737146958,1.5891254047926309,0.8144709230910735,1.1368773559228886,84.12612380261986
2024-08-07,49.666299324423456,14.943777819643165,0.0,5.398611627840907,4.305374600797947,2.539680406146074,3.7422808737146958,1.5891254047926309,0.8144709230910735,1.1368773559228886,84.13649833637284
2024-08-08,49.65467583005706,15.005366196042896,0.0,5.393042036790343,4.256943374271292,2.5460571843054165,3.7422808737146958,1.5891254047926309,0.8063183332924196,1.1368773559228886,84.13068658918964
2024-08-09,49.63344680909621,15.02070275110967,0.0,5.406764217639561,4.220216360821911,2.5345951273607747,3.7422808737146958,1.5891254047926309,0.848211344237977,1.1368773559228886,84.13222024469633
2024-08-12,49.60487238544548,15.048308550229864,0.0,5.40175965756514,4.196323622402094,2.505778547577415,3.7422808737146958,1.5891254047926309,0.9061672172107867,1.1368773559228886,84.131493614861
2024-08-13,49.6106034139178,15.049277174760398,0.0,5.472839020708588,4.150233238490893,2.4935093035239952,3.7422808737146958,1.5891254047926309,0.8945437228443893,1.1368773559228886,84.13928950867628
2024-08-14,49.615123661726955,15.052183048351997,0.0,5.481823255385416,4.099622606770537,2.451858448711071,3.7422808737146958,1.5888832486599975,0.9187347169008995,1.1368773559228886,84.08738721614446
2024-08-15,49.61229850684624,15.057994795535196,0.0,5.487715721279493,4.1178650354289115,2.4629169121013246,3.7422808737146958,1.5888832486599975,0.9227706524447874,1.1368773559228886,84.12960310193353
2024-08-16,49.61310569395501,15.06388726142927,0.0,5.460888777000558,4.130214998193209,2.468647940573645,3.7422808737146958,1.5888832486599975,0.9167167491289554,1.1368773559228886,84.12150289857824
2024-08-19,49.613832162352914,15.071636257673537,0.0,5.458795095077811,4.135138839556752,2.46162541272728,3.7422808737146958,1.5888832486599975,0.9156624013274703,1.1368773559228886,84.12473164701333
2024-08-20,49.61867528500558,15.06897254021457,0.0,5.406905071790042,4.065882185623634,2.465015598584146,3.7422808737146958,1.5889639673708753,0.9337864156369863,1.1368773559228886,84.02735929386343
2024-08-21,49.60769754032621,15.064694448538049,0.0,5.410698851201298,4.038599261346952,2.489231211847474,3.7422808737146958,1.5889639673708753,0.9168354863526567,1.1368773559228886,83.99587899662109
2024-08-22,49.612863537822385,15.207647285502562,0.0,5.419408077230164,3.9259159409615987,2.4474189196127942,3.7422808737146958,1.5889639673708753,0.9166824436768325,1.1368773559228886,83.99805840181479
2024-08-23,49.6135092875094,15.253414794570253,0.0,5.407175318034062,3.8856373042335965,2.458719539135681,3.7422808737146958,1.5889639673708753,0.9151930220237161,1.1368773559228886,84.00177146251518
2024-08-26,49.60600244739777,15.327191696312523,0.0,5.440524172714497,3.845681542349105,2.4096425629220026,3.7422808737146958,1.5889639673708753,0.9346342042573353,1.1368773559228886,84.0317988229617
2024-08-27,49.63223602843304,15.332357693808701,0.0,5.424719449124632,3.8488295720733383,2.417714434009779,3.7422808737146958,1.5889639673708753,0.935586685045693,1.1368773559228886,84.05956605950364
2024-08-28,49.623356970236486,15.334375661580642,0.0,5.439006660949995,3.7466396841020946,2.412306280380969,3.7422808737146958,1.5889639673708753,0.9204115674006742,1.1368773559228886,83.94421902165932
2024-08-29,49.62456775089966,15.334456380291522,0.0,5.420602794869866,3.7475275899217495,2.3912386968418735,3.7422808737146958,1.5891254047926309,0.924124628101051,1.1368773559228886,83.91080147535594
2024-08-30,49.61924031598172,15.342608970090177,0.0,5.4411338411377566,3.748819089295794,2.38381257544112,3.7422808737146958,1.5891254047926309,0.8976203972282061,1.1368773559228886,83.90151882360499
2024-09-02,49.630944529059,15.522046664371436,0.0,5.431851189386815,3.583507169418142,2.3738034552922773,3.7422808737146958,1.5891254047926309,0.8993154901566389,1.1368773559228886,83.90975213211452
2024-09-03,49.622630501838586,15.600908844899006,0.0,5.426534247901296,3.5726908621605222,2.324968635211233,3.7422808737146958,1.5891254047926309,0.8968939288303063,1.1368773559228886,83.91291065527116
2024-09-04,49.626666437382475,15.61923199226826,0.0,5.4287205949041315,3.576484641571777,2.327067321694055,3.7422808737146958,1.5891254047926309,0.8909840276946801,1.1368773559228886,83.93743864994559
2024-09-05,49.619159597270844,15.760489736304336,0.0,5.43249726194868,3.4420879879603072,2.3284395397789766,3.7422808737146958,1.5891254047926309,0.8837364560823879,1.1368773559228886,83.93469421377576
2024-09-09,49.62618212511721,15.777521384299545,0.0,5.447845440509821,3.43910139565783,2.326663728139666,3.7422808737146958,1.5891254047926309,0.8701640891605578,1.1368773559228886,83.95576179731485
2024-09-10,49.61851384758382,15.793342251631588,0.0,5.421692578185427,3.443621643466985,2.317623232521357,3.7422808737146958,1.5891254047926309,0.895590483087052,1.1368773559228886,83.95866767090644
2024-09-11,49.62133900246455,15.795279500692653,0.0,5.430168042827591,3.444186674443129,2.2986543354650832,3.7422808737146958,1.5891254047926309,0.8968012637502185,1.1368773559228886,83.95471245407343
2024-09-12,49.622307626995074,15.80940527509626,0.0,5.428715106031792,3.4420072692494292,2.297362836091039,3.7422808737146958,1.5892868422143862,0.897931325702507,1.1368773559228886,83.96617451101808
2024-09-13,49.61770666047505,15.808920962830994,0.0,5.429280137007937,3.4431373312017177,2.3045468013591597,3.7422808737146958,1.5892868422143862,0.9026130109334172,1.1368773559228886,83.97464997566024
2024-09-16,49.61730306692066,15.810373899626793,0.0,5.40196290727913,3.4450745802627845,2.29445696249944,3.7422808737146958,1.5892868422143862,0.9264593360944793,1.1368773559228886,83.96407582453526
2024-09-17,49.624648469610534,15.812149711266105,0.0,5.410599809343051,3.438617083392563,2.2950219934755838,3.7422808737146958,1.5892868422143862,0.9305759903492451,1.1368773559228886,83.98005812928905
2024-09-19,49.61431647461818,15.812149711266105,0.0,5.404707343448974,3.438617083392563,2.2945376812103175,3.7422808737146958,1.5892868422143862,0.9520470060053075,1.1368773559228886,83.98482037179342
2024-09-20,49.620773971488404,15.812149711266105,0.0,5.404707343448974,3.438617083392563,3.0331138857418187,3.7422808737146958,1.5892868422143862,0.9520470060053075,1.1368773559228886,84.72985407319514
2024-09-23,49.62254978312771,15.812230429976982,0.0,5.42993242491054,3.4395049892122187,3.038764195503262,3.7422808737146958,1.5892868422143862,0.929243485870075,1.1368773559228886,84.74067038045276
2024-09-24,49.623922001212634,15.803189934358672,0.0,5.423152053196808,3.431755992967954,3.032468136054797,3.7422808737146958,1.5892868422143862,0.9525711933137476,1.1368773559228886,84.73550438295658
2024-09-25,49.62715074964775,15.803432090491306,0.0,5.422990615775052,3.4600882604860472,3.0397328200337954,3.7422808737146958,1.5892868422143862,0.9929305487526274,1.1368773559228886,84.81477015703854
2024-09-26,49.62359912636912,15.649097915293028,6.331055852753418,5.404883068082555,3.4492719532284277,3.2200584201347104,3.7422808737146958,1.5892868422143862,0.9813877730971078,1.142124072129943,91.1330458970174
2024-09-27,49.62561709414107,15.683484086126956,6.331055852753418,5.378576759488783,3.4491912345175497,3.222318544039288,3.7422808737146958,1.5892868422143862,1.0056841050713134,1.1409132914667766,91.16840868353422
