date,HOPE SECURITIES LTD,HAO TIAN INTERNATIONAL SECURITIES LTD,VALUABLE CAPITAL LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,ABCI SECURITIES CO LTD,KINGSTON SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,IMAGI BROKERAGE LTD,MORGAN STANLEY HONG KONG SECURITIES LTD
2024-03-01,0.0,15.397057730156707,4.89713145282943,0.0,0.0,0.0,79.70581081701387,0.0,0.0,0.0
2024-03-04,0.0,16.012294224055005,4.790711599843821,0.0,0.0,0.0,79.19699417610117,0.0,0.0,0.0
2024-03-05,0.0,16.029474249995076,4.788296544889343,0.0,0.0,0.0,79.18222920511559,0.0,0.0,0.0
2024-03-06,0.0,16.036502399983167,4.787895774904824,0.0,0.0,0.0,79.17560182511201,0.0,0.0,0.0
2024-03-07,0.0,16.018629824182863,4.899637361001396,0.0,0.0,0.0,79.08173281481574,0.0,0.0,0.0
2024-03-08,0.0,16.0022268595349,4.997327143583821,0.0,0.0,0.0,79.00044599688127,0.0,0.0,0.0
2024-03-11,0.0,16.05440620228822,4.764552782652002,0.0,0.0,0.0,79.18104101505978,0.0,0.0,0.0
2024-03-12,0.0,16.05472556803966,4.764534656209494,0.0,0.0,0.0,79.18073977575084,0.0,0.0,0.0
2024-03-13,0.0,16.312952329653765,4.6292294317941804,0.0,0.0,0.0,79.0530703596259,0.0,0.0,0.004747878926158891
2024-03-14,0.0,16.322805101572172,4.628684416250926,0.0,0.0,0.0,79.04376316223531,0.0,0.0,0.004747319941591292
2024-03-15,0.0,16.36119180091447,4.614007576859076,0.0,0.0,0.0,79.02005472619899,0.0,0.0,0.004745896027462252
2024-03-18,0.0,16.41655981962229,4.458300698281721,0.0,0.0,0.0,79.12038756014005,0.0,0.0,0.004751921955939205
2024-03-19,0.0,16.41133330268131,4.5994636337644295,0.0,0.0,0.0,78.98545544732163,0.0,0.0,0.003747616232632919
2024-03-20,0.0,16.44087163621491,4.592101928229144,0.0,0.0,0.0,78.96327987148598,0.0,0.0,0.003746564069959437
2024-03-21,0.0,16.473805603401157,4.54132726033836,0.0,0.0,0.0,78.9611079341069,0.0,0.0,0.02375920215358568
2024-03-22,0.0,16.538314748488467,4.176712883360234,0.0,0.0,0.0,79.27030871567521,0.0,0.0,0.014663652476090598
2024-03-25,0.0,16.563991544998217,4.028322537288109,0.0,0.0,0.0,79.39338096439653,0.0,0.0,0.014304953317153356
2024-03-26,0.0,16.584077395347855,3.913472940931008,0.0,0.0,0.0,79.48965507589138,0.0,0.0,0.01279458782976724
2024-03-27,0.0,16.584014056355493,3.913839920875592,0.0,0.0,0.0,79.48935148380507,0.0,0.0,0.01279453896384112
2024-03-28,0.0,16.581575872977684,3.9279665175817,0.0,0.0,0.0,79.47766495153115,0.0,0.0,0.01279265790946415
2024-04-02,0.0,16.595654719677853,3.928758863559139,0.0,0.0,0.0,79.46279615212295,0.0,0.0,0.012790264640053561
2024-04-03,0.0,16.614496906514344,3.9202321939503957,0.0,0.0,0.0,79.45248229500494,0.0,0.0,0.01278860453031181
2024-04-05,0.0,16.617002601097155,3.9057420438685835,0.0,0.0,0.0,79.46446482180654,0.0,0.0,0.012790533227718273
2024-04-08,0.0,16.61598754514106,3.911611998349935,0.0,0.0,0.0,79.45961070459589,0.0,0.0,0.012789751913106601
2024-04-09,0.0,16.53901591504352,4.3567302820414,0.0,0.0,0.0,79.09152329804044,0.0,0.0,0.012730504874637148
2024-04-11,0.0,16.5346630389041,4.447263686697296,0.0,0.0,0.0,79.00535663883676,0.0,0.0,0.012716635561855165
2024-04-12,0.0,16.541316049958894,4.446909195892509,0.0,0.0,0.0,78.9990591322281,0.0,0.0,0.01271562192050352
2024-04-15,0.0,16.541190478899644,4.447634573655119,0.0,0.0,0.0,78.99845942205359,0.0,0.0,0.012715525391659698
2024-04-16,0.0,16.536137825982415,4.489154078053954,0.0,0.0,0.0,78.97432864398387,0.0,0.0,0.0003794519797604905
2024-04-17,0.0,16.48777647681961,4.713624089779865,0.0,0.0,0.0,78.743361466361,0.0,0.0,0.055237967039529656
2024-04-18,0.0,16.502670737563875,4.718853638921165,0.0,0.0,0.0,78.76750033509875,0.0,0.0,0.01097528841622182
2024-04-19,0.0,16.550952597114218,4.775676061517466,0.0,0.0,0.0,78.66241069590883,0.0,0.0,0.010960645459485108
2024-04-22,0.0,16.624214435898036,4.317726951051375,0.0,0.0,0.0,79.01060532802656,0.0,0.0,0.04745328502402901
2024-04-23,0.0,16.674883574501635,4.067723558787608,0.0,0.0,0.0,79.20981993461571,0.0,0.0,0.047572932095054185
2024-04-24,0.0,16.67558148048056,4.065517421480735,0.0,0.0,0.0,79.21132726065288,0.0,0.0,0.04757383738582837
2024-04-25,0.0,16.670569196248746,4.094353051283403,0.0,0.0,0.0,79.18751821464905,0.0,0.0,0.04755953781880848
2024-04-26,0.0,16.669427578258038,4.1009207701584085,0.0,0.0,0.0,79.18209537069157,0.0,0.0,0.047556280891983445
2024-04-29,0.0,15.97058498227358,4.1353126869982395,0.0,0.0,0.0,79.84614722436521,0.0,0.0,0.04795510636297288
2024-04-30,0.0,15.97046810861406,4.149063329235822,0.0,0.0,0.0,79.83022163460423,0.0,0.0,0.05024692754589529
2024-05-02,0.0,15.971387016773878,4.14354826184808,0.0,0.0,0.0,79.83481490272642,0.0,0.0,0.050249818651617026
2024-05-03,0.0,15.981945253710183,4.142336184771094,0.0,0.0,0.0,79.82624122974381,0.0,0.0,0.04947733177490734
2024-05-06,0.0,15.971041656363328,4.218466506279052,0.0,0.0,0.0,79.77178020023428,0.0,0.0,0.03871163712334579
2024-05-07,0.0,15.983170102069188,4.211611695470483,0.0,0.0,0.0,79.76535992290404,0.0,0.0,0.03985827955628226
2024-05-08,0.0,15.983170102069188,4.203563389021619,0.0,0.0,0.0,79.76612642828013,0.0,0.0,0.0471400806290646
2024-05-09,0.0,15.983415129541687,4.205160865341996,0.0,0.0,0.0,79.76160039186962,0.0,0.0,0.04982361324670102
2024-05-10,0.0,15.967239822913864,4.321207476525131,0.0,0.0,0.0,79.65414136796028,0.0,0.0,0.05741133260072582
2024-05-14,0.0,15.964398556988355,4.3409116108398536,0.0,0.0,0.0,79.63996743431836,0.0,0.0,0.054722397853428605
2024-05-16,0.0,15.726286203257095,5.770699636336841,0.0,0.0,0.0,78.45024012295416,0.0,0.0,0.052774037451904246
2024-05-17,0.0,15.72178865986913,5.7618452393532245,0.0,0.0,0.0,78.4259243635205,0.0,0.0,0.09044173725715701
2024-05-20,0.047017455558557956,15.692545967224303,5.948037250346491,0.0,0.0,0.0,78.28005131744636,0.0,0.0,0.03234800942428787
2024-05-21,0.047009498597317886,15.689890251840819,5.970347350355164,0.0,0.0,0.0,78.26680365598098,0.0,0.0,0.02594924322571947
2024-05-22,0.04702470757984198,15.69496640184806,5.958735820979677,0.0,0.0,0.0,78.29663968596795,0.0,0.0,0.002633383624471151
2024-05-23,0.0470201084775908,15.693431405480704,5.950629828381503,0.0,0.0,0.0,78.28559668385532,0.0,0.0,0.023321973804885036
2024-05-24,0.04690808487327096,15.6564176719819,6.173244693577078,0.0,0.0,0.0,78.09908425351853,0.0,0.0,0.024345296049227624
2024-05-27,0.04693457027328167,15.665633127534864,6.057985788883285,0.0,0.0,0.0,78.14318082008084,0.0,0.0,0.08626569322772144
2024-05-28,0.046941796746512415,15.668045150863929,6.04690143149549,0.0,0.0,0.0,78.15521245478152,0.0,0.0,0.08289916611254418
2024-05-29,0.04703293516324343,15.53591914312257,6.024777895605993,0.0,0.0,0.0,78.30808111919893,0.0,0.0,0.08418890690927057
2024-05-30,0.0472594557091151,15.611499561126246,5.543392376312075,0.0,0.0,0.0,78.6909005058423,0.0,0.0,0.10694810101027176
2024-05-31,0.047177585274411245,15.584454809207912,5.498311675806258,0.0,0.0,0.0,78.7727286184679,0.0,0.0,0.09732731124352512
2024-06-03,0.047180055958046904,15.596216737939649,5.503883787897879,0.0,0.0,0.0,78.77685393540395,0.0,0.0,0.07586548280048347
2024-06-04,0.04717934366234321,15.611456100494719,5.503045824119375,0.0,0.0,0.0,78.77679691476722,0.0,0.0,0.06152181695635189
2024-06-05,0.047218284341911915,15.624341415601284,5.42467259662055,0.0,0.0,0.0,78.84181736159796,0.0,0.0,0.061950341838304085
2024-06-06,0.04708174037267217,15.86315662028369,5.402111808620033,0.0,0.0,0.0,78.60930586182522,0.0,0.0,0.07834396889838612
2024-06-07,0.045579416597263805,15.865403869781462,5.399230333634761,0.0,0.0,0.0,78.61670868475971,0.0,0.0,0.07307769522679423
2024-06-11,0.04557066260996628,15.871018950798257,5.400829676242935,0.0,0.0,0.0,78.60123293480254,0.0,0.0,0.08134777554629981
2024-06-12,0.04555899496996409,15.867331950613442,5.399446880102469,0.0,0.0,0.0,78.57131880894438,0.0,0.0,0.11634336536974399
2024-06-13,0.0454337948658736,15.82447810601138,5.655709553246801,0.0,0.0,0.0,78.35427149300371,0.0,0.0,0.12010705287224674
2024-06-14,0.04544556848231329,15.829329993847734,5.704874229471384,0.0,0.0,0.0,78.37457605135488,0.0,0.0,0.04577415684368489
2024-06-17,0.045378757963846036,15.806058951605415,5.814622152939714,0.0,0.0,0.0,78.25935588279917,0.0,0.0,0.07458425469186061
2024-06-18,0.04538675804246378,15.808845491385773,5.795016901093296,0.0,0.0,0.0,78.27315266851409,0.0,0.0,0.07759818096437966
2024-06-19,0.045378587780048385,15.805999674197679,5.797724012084178,0.0,0.0,0.0,78.25906238700988,0.0,0.0,0.09183533892823037
2024-06-20,0.04539476094233737,15.81163301384918,5.79791453420029,0.0,0.0,0.0,78.258817071196,0.0,0.0,0.08624061981218747
2024-06-21,0.04539799695830137,15.812760163674131,5.798327844978916,0.0,0.0,0.0,78.26439583791071,0.0,0.0,0.07911815647795192
2024-06-24,0.18783252240907147,15.551030195291846,5.825954389431567,0.0,0.0,0.0,78.3638535394408,0.0,0.0,0.07132935342671429
2024-06-25,0.18781629452523038,15.549686656332874,5.836344398297903,0.0,0.0,0.0,78.35708325548642,0.0,0.0,0.06906939535757985
2024-06-26,0.18821504085067478,15.582699662109064,5.641322365657063,0.0,0.0,0.0,78.52344048822624,0.0,0.0,0.06432244315695788
2024-06-27,0.1883788463337072,15.596261445660286,5.492514927840317,0.0,0.0,0.0,78.59178024492373,0.0,0.0,0.1310645352419652
2024-06-28,0.18913274769623134,15.658678447266382,5.122234922670109,0.0,0.0,0.0,78.90630839584405,0.0,0.0,0.12364548652322432
2024-07-02,0.1892945718435166,15.680783742373231,5.000168791603531,0.0,0.0,0.0,78.97382153794726,0.0,0.0,0.15593135623245385
2024-07-03,0.18919501006769318,15.678590484309735,5.042188914561574,0.0,0.0,0.0,78.93228429871581,0.0,0.0,0.1577412923451867
2024-07-04,0.18924943374144665,15.683100574153686,5.043639346284859,0.0,0.0,0.0,78.95498989167913,0.0,0.0,0.12902075414087283
2024-07-05,0.1893644708930748,15.692633702909106,5.01886859543233,0.0,0.0,0.0,79.00298346801064,0.0,0.0,0.096149762754841
2024-07-08,0.1894503918432293,15.699753972048411,5.025739994817187,0.0,0.0,0.0,79.03882974568143,0.0,0.0,0.04622589560974794
2024-07-09,0.18949068856636578,15.703093361494732,5.031688371519135,0.0,0.0,0.0,79.05564156543173,0.0,0.0,0.020086012988034772
2024-07-10,0.1893701187490684,15.693101740735296,5.094387592057751,0.0,0.0,0.0,79.00533975729547,0.0,0.0,0.017800791162412427
2024-07-11,0.18928337478038268,15.68591326805031,5.104925296983225,0.0,0.0,0.0,78.96915011574494,0.0,0.0,0.05072794444114256
2024-07-12,0.18888294788007473,15.652729890821792,5.325696377689617,0.0,0.0,0.0,78.80209174605194,0.0,0.0,0.030599037556572107
2024-07-15,0.18888366141813023,15.652789021720453,5.325716496430246,0.0,0.0,0.0,78.80238943460427,0.0,0.0,0.03022138582690084
2024-07-16,0.1888865156242633,15.6530255497827,5.3276858380690655,0.0,0.0,0.0,78.80358021130533,0.0,0.0,0.02682188521864539
2024-07-17,0.18878889725849854,15.644935915811772,5.376613399473409,0.0,0.0,0.0,78.76285376404562,0.0,0.0,0.02680802341070679
2024-07-18,0.18878556129665977,15.644659464654195,5.376895964070815,0.0,0.0,0.0,78.76146199854306,0.0,0.0,0.028197011435269103
2024-07-19,0.1584028327907241,13.127476364698468,4.780518292207658,0.0,0.0,15.826393687078447,66.08386658178466,0.0,0.0,0.023342241440041104
2024-07-22,0.15823389672967186,13.113475957574828,4.883651871716228,0.0,0.0,15.80951489417397,66.01338837175051,0.0,0.0,0.02173500805478773
2024-07-23,0.15815265520960728,13.154188944403874,4.901388013928544,0.0,0.0,15.801397865850507,65.97949533033034,0.0,0.0,0.005377190277126647
2024-07-24,0.158469945734047,13.180579266483624,4.709013672460074,0.0,0.0,15.833099096595523,66.11186534111442,0.0,0.0,0.006972677612298068
2024-07-25,0.15851114130726338,13.184005667090323,4.684241992341594,0.0,0.0,15.837215041673025,66.12905166737028,0.0,0.0,0.006974490217519588
2024-07-26,0.15853124448205994,13.185677728550854,4.67215357175303,0.0,0.0,15.839223596400773,66.13743848405608,0.0,0.0,0.006975374757210637
2024-07-29,0.1592117157294319,13.241638397216851,4.259152213335898,0.0,0.0,15.907211053846526,66.42132337633878,0.0,0.0,0.011463243532519096
2024-07-30,0.15928881209044293,13.248050501562139,4.206737882902553,0.0,0.0,15.914913929733942,66.45348710438097,0.0,0.0,0.017521769329948724
2024-07-31,0.15928830463354646,13.248008296372058,4.207043057828912,0.0,0.0,15.914863228540776,66.45327539911501,0.0,0.0,0.017521713509690107
2024-08-01,0.1592842450947695,13.247670664531979,4.2094843872420205,0.0,0.0,15.914457630624753,66.45158180554606,0.0,0.0,0.017521266960424647
2024-08-02,0.1592822154029745,13.247501855065389,4.208475054269691,0.0,0.0,15.914254839419288,66.45073504113269,0.0,0.0,0.019750994709968838
2024-08-05,0.1593756347943985,13.255271545850125,4.154524360002983,0.0,0.0,15.923588587058996,66.48970855246613,0.0,0.0,0.017531319827383835
2024-08-06,0.15959387030665972,13.273422193404889,4.0194514206083785,0.0,0.0,15.945393002249666,66.58075393480931,0.0,0.0,0.021385578621092402
2024-08-07,0.1595493735358665,13.269721396978017,4.025031820876072,0.0,0.0,15.940947226880814,66.56219038633854,0.0,0.0,0.042559795390692386
