date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,THE BANK OF EAST ASIA LTD,UBS SECURITIES HONG KONG LTD,SHANGHAI COMMERCIAL BANK LTD,HANG SENG SECURITIES LTD
2024-04-23,37.27928763242384,24.400193012027618,8.727677615349364,6.671824312444365,6.963736511140964,7.32564400543784,0.0,5.242432882167255,0.0,3.389204029008755
2024-04-24,36.78275685762033,24.413786138439406,8.732539725458423,6.689866320856446,6.967615945645751,7.329725055328083,0.0,5.762652122136458,0.0,3.3210578345151025
2024-04-25,36.7596454467124,24.399241766607293,8.820108145330215,6.65066778884424,6.963238040101809,7.325119628707899,0.0,5.763008042480285,0.0,3.31897114121586
2024-04-26,36.74503297318963,24.389542726533385,8.81660202890348,6.64802405532091,7.000221455046712,7.32220779113915,0.0,5.760717166129089,0.0,3.317651803737641
2024-04-29,36.62432089311696,24.493056700950458,8.855464718503157,6.553555351690235,6.995143765176856,7.3600730689081155,0.0,5.786109824475792,0.0,3.332275677178427
2024-04-30,36.57990412228417,24.45561395425242,8.874546388975821,6.658495818529202,6.979780997512351,7.348102964485591,0.0,5.7766995457800885,0.0,3.3268562081803594
2024-05-02,35.59085991374521,23.8315973118251,8.383184470463256,6.647809233932661,6.789730499659408,7.148023531166278,0.0,8.372524865012906,0.0,3.2362701741951696
2024-05-03,35.589479885321204,23.831448742411144,8.385961398059484,6.589389268616953,6.789467229226955,7.147746367993698,0.0,8.430362419899506,0.0,3.2361446884710543
2024-05-06,35.47037400314655,23.751692990567868,8.423592993300073,6.616029565304831,6.805390224592175,7.1238252924549785,0.0,8.55672899479208,0.0,3.25236593584144
2024-05-07,35.3497634052829,23.69674729639223,8.479675417086167,6.725644705133647,6.762658113279304,7.2037345603483764,0.0,8.536934388374828,0.0,3.244842114102544
2024-05-08,35.993596255194106,24.58552080547055,8.733428382295228,6.7096679018391665,7.020871051215039,7.3336742167830735,0.0,6.2568073188900675,0.0,3.3664340683127714
2024-05-09,35.8787220926409,24.732185722948728,8.800257029936628,6.688105232355836,6.998308276994732,7.310106195899124,0.0,6.236699994621286,0.0,3.355615454602761
2024-05-10,36.04667605681296,24.821311624637215,8.840696852926017,6.585463834073543,7.033198482972487,7.342367668079808,0.0,5.959860788965319,0.0,3.3704246915326532
2024-05-13,36.11030617768562,24.893209528131244,8.887595022207002,6.597890961647622,7.045613588012619,7.3553285230966505,0.0,5.974393074067966,0.0,3.1356631251512717
2024-05-14,35.82254581088715,24.677927356006236,8.6903428416779,6.612206572396523,6.984456383040283,7.291482936263555,0.878127758441689,5.922534257621129,0.0,3.120376083665531
2024-05-16,35.78495135232327,24.683817449834226,8.669344773465141,6.615375955634417,7.025903194733317,7.297201234525421,0.8783373487697409,5.923947839968367,0.0,3.1211208507460992
2024-05-17,35.74516126402539,24.67557210548219,8.644179648269432,6.696675780481855,7.0235562728545435,7.294763688667408,0.8780439503149604,5.921969013558581,0.0,3.120078276345643
2024-05-20,35.595305151419396,24.711163356622805,8.596357826801748,6.825366390565862,7.03323344166711,7.30481453142008,0.879253733393782,5.930128397725329,0.0,3.124377170383883
2024-05-21,35.6466909302339,24.74284879110528,8.559317961533347,6.85436137056122,6.9237504139913835,7.32732347118291,0.880523033872421,5.938689197102968,0.0,3.126494830416567
2024-05-22,34.34924482368379,23.88914600139591,8.232823724584588,6.529652748017406,6.672053521138144,7.071545419784971,0.8497862352718633,5.7313848032589,3.6454597918908918,3.0289029309735342
2024-05-23,34.36564531323009,23.89670167483584,8.266018446624559,6.459610779186701,6.675239179064177,7.074921820265642,0.8501919766597659,5.734121326784647,3.647200363641894,3.030349119706684
2024-05-24,34.29996891821317,23.968671228110793,8.297241263444494,6.3276397455528395,6.69858101055838,7.099661253345619,0.8531649095127424,5.754172277797295,3.6599538147213297,3.040945578743335
2024-05-27,34.23007766051772,23.977729342594795,8.300674923278144,6.34776726205004,6.708374301439936,7.109220752950593,0.854313672717694,5.761920113314185,3.664881842383151,3.0450401287537376
2024-05-28,34.27888586198009,23.998744910011848,8.331109260558572,6.239802781315371,6.717939680976522,7.119357693982155,0.8439077532106855,5.770135956716289,3.670107547480079,3.030008553768393
2024-05-29,34.36876942851772,24.034505404478708,8.316360179786596,6.117164895079213,6.707771655438929,7.1214292155857475,0.8451652589116041,5.778734027812379,3.6755763693345793,3.0345235650545197
2024-05-30,34.29522234146746,24.04551572253892,8.344239846809813,6.139378409482486,6.710844516650706,7.12469157523856,0.8455524330247157,5.781381292591113,3.677260167865063,3.035913694331165
2024-05-31,33.992073279012395,24.15731347210653,8.380695563389684,6.167922970466086,6.7420460647196645,7.1578172729223235,0.8494837631007421,5.808261373906987,3.6943573021534566,3.050028938222132
2024-06-03,33.756480250671146,24.239563749405423,8.411402853285203,6.190522550330878,6.766749260466648,7.1840438752796425,0.8525963143177344,5.8295431355994936,3.7078936130475575,3.0612043975962733
2024-06-04,33.728940282635655,24.263118791290257,8.40703787877927,6.172244249873858,6.773324917681532,7.191025042768222,0.8534248334322792,5.835208053258412,3.7114967962674696,3.06417915401305
2024-06-05,33.73607859848489,24.2682537823089,8.38765335357008,6.1735505295430375,6.77475840868975,7.192546934876449,0.8536054503139117,5.8364430033570835,3.71228228896849,3.0648276498874147
2024-06-06,33.584416918447765,24.346867326050397,8.363564944432506,6.189950125553581,6.792755070487506,7.21165342205176,0.8637322483473064,5.851947097303603,3.7221437017041343,3.0729691456214456
2024-06-07,33.52694975843537,24.36793384772361,8.370801654593516,6.195306080253205,6.798632611938606,7.2178934220928666,0.8644796066782976,5.8570105894032185,3.7253643468866406,3.0756280819946715
2024-06-11,33.50580501631893,24.372509557628135,8.369051178028752,6.198670457593866,6.802324627346848,7.2218131181921414,0.8649490646134659,5.86019125448348,3.7273874158411053,3.0772983099532776
2024-06-12,33.46077263467594,24.333464682860452,8.371950578990472,6.196627137493481,6.795540110447569,7.212106876413012,0.8637865581056996,5.85231505604729,3.72237774266478,3.1910586223013104
2024-06-13,33.52691444182272,24.16656924280812,8.417637948738262,6.208875991444446,6.809760362508895,7.21376256743165,0.8654940023588846,5.863883309357679,3.7297357553882415,3.1973663781411026
2024-06-14,33.53378073334801,24.171518541374656,8.398881937131236,6.21014756544138,6.811154997256673,7.215239941583337,0.8656712550000096,5.865084229064807,3.730499602984573,3.1980211968153225
2024-06-17,33.58865173209665,24.150705184120795,8.394010951189024,6.204800196815884,6.805290119465621,7.209027118573504,0.8649258518899869,5.860033983951966,3.727287383576868,3.1952674783196975
2024-06-18,34.13337712267682,22.952262013280684,8.517535463406409,6.269910567148021,6.919708573596546,7.330233668803558,0.8794679914863657,5.95855969230944,3.7899548750495247,3.2489900322426246
2024-06-19,33.768222660523236,22.73207818581344,8.654797872391343,6.356022779790947,7.014745242738011,7.406571535353075,0.8915467817473197,6.040395749422949,3.842006877484355,3.293612314735321
2024-06-20,33.91244372150547,22.413738341679228,8.692702785618017,6.380869412392373,7.042166918820275,7.435524918333422,0.8950319699067285,6.064008549306285,3.8570258502986956,3.3064875321395073
2024-06-21,33.914929567874744,22.415381311160758,8.757682751192766,6.309664178773221,7.042683122996262,7.4360699563959605,0.8950975774456912,6.064453052620742,3.857308577600358,3.306729903939496
2024-06-24,33.409189835321754,22.589985579193325,8.845600020553077,6.346501064467137,7.09754199488455,7.493993108973742,0.885653731060533,6.111692016418494,3.8873550234501244,3.3324876256772606
2024-06-25,29.14811858986255,32.3174877498162,7.71560391681397,5.622482060211815,6.207559036600046,6.55429790726939,0.7745988435863825,5.345327866010337,3.3999074357971346,2.914616594032172
2024-06-26,28.98447958170969,32.39379451011959,7.731941325867606,5.628372930232431,6.223598558531948,6.571233357163951,0.7766003058466487,5.359139495192528,3.4086923526318147,2.9221475827037944
2024-06-27,29.19270034609441,32.07412493599939,7.6671513182040965,5.657932766070903,6.2480105715266,6.603942024203194,0.7821793023178097,5.397638862379285,3.4331799590149648,2.9431399141893486
2024-06-28,29.386545035580408,31.569136788325245,7.701958530198251,5.756024425983475,6.291842045345793,6.650270452848378,0.7876665003977388,5.435504750052395,3.457264639373207,2.963786831895106
2024-07-02,29.38096855252545,31.563146129806306,7.701226840594802,5.663699865946939,6.2906480856439,6.64900847664647,0.7875170303294777,5.434473291604419,3.4566085779799876,3.072703148922244
2024-07-03,29.467280251353856,31.322183191366936,7.733455944731352,5.678607108329105,6.3169740148023426,6.6768341193699206,0.7908127348847579,5.457216188193203,3.4710742469084463,3.085562200060084
2024-07-04,29.650037009338654,30.925002641943923,7.744546109609442,5.721938001743498,6.356152034672924,6.718243999984956,0.7957173738730808,5.491061970011853,3.492601930178787,3.104698928642883
2024-07-05,29.490900499546406,30.96476574402271,7.784390896373626,5.7275751225726905,6.361594069775004,6.775662322837281,0.7963986542855584,5.495763328919804,3.4955922397557044,3.107357121911215
2024-07-08,29.47299186007507,30.968075365502145,7.787264745847286,5.729689634673956,6.36394264964624,6.778163768853982,0.7966926695635564,5.497792260503588,3.49688274611029,3.1085042992238856
2024-07-09,29.483876748154575,30.97951241390196,7.812299760734042,5.672714928126037,6.366292964260197,6.780667062525654,0.7969869020114576,5.4998226907267584,3.4981742056777234,3.1096523238815905
2024-07-10,29.472065027654093,30.97337449161107,7.825421217004942,5.678150932067625,6.371563973895439,6.786281155628278,0.7976467719959598,5.50437630121212,3.501070539548532,3.090049589381939
2024-07-11,29.652562681880678,30.388777798446732,7.921501104735265,5.721010491307179,6.436416841740838,6.855355216055331,0.8057656076387476,5.560402512405542,3.5367061332503322,3.121501612539356
2024-07-12,29.603964004825915,30.300468368204815,7.951051400105555,5.742643488263711,6.457383460579899,6.8776865260614315,0.8083903879760659,5.578515515794836,3.5482269485214526,3.1316698996663157
2024-07-15,29.641717048891934,30.23408741667565,7.979945105632293,5.749966908621623,6.469369161115836,6.8414479069314025,0.8094213039012045,5.585629628690542,3.55275189552929,3.1356636240102267
2024-07-16,29.633714252351943,30.22592468947031,7.977790646193411,5.7716631513093315,6.471372314533292,6.839600823796921,0.8092027729031664,5.584121596703313,3.55179270849805,3.1348170442402554
2024-07-17,29.682980076471537,30.097493641616936,7.995330692461794,5.782721961641153,6.483771804444062,6.852705858909474,0.8107532480003643,5.594821067547128,3.5585981302407097,3.1408235186668425
2024-07-18,29.751162279364802,29.974582605365228,7.976040116849448,5.796004951457141,6.498665115140809,6.868446616071871,0.8126155590725384,5.607672446492108,3.566772277819779,3.1480380323662747
2024-07-19,29.738253565143857,29.972110124865146,7.97237758522589,5.827218273361576,6.49568098189343,6.865292682219039,0.8122424127318358,5.605097449705615,3.56513444550322,3.1465924793503928
2024-07-22,30.56702069057155,29.58063301845673,7.88805882105839,5.765587494075023,6.4269802979425625,6.781510674790477,0.8036518416363454,5.545815901015119,3.5274282872935423,3.1133129731602627
2024-07-23,30.63478762233035,29.44093581971188,7.8868850339551075,5.780609161548917,6.441228881069938,6.796545249987459,0.8054335337437089,5.558110947088317,3.5352485781373537,3.120215172426972
2024-07-24,30.6297575468448,29.439833470560455,7.885590047759814,5.780406355476556,6.452112710535161,6.79542929200956,0.8053012856758172,5.5571983336905815,3.534668108397285,3.1197028490499683
2024-07-25,30.670273668389207,29.35546653720959,7.8907895755567665,5.7843158648987085,6.4606473710658054,6.804418081382783,0.8063665139826495,5.564549228414114,3.539343661002621,3.123829498097752
2024-07-26,30.676004924912426,29.36095209990468,7.873577420269159,5.785396761612951,6.461854651698186,6.80568960135477,0.8065171971292473,5.565589058035751,3.540005046899087,3.124413238183738
2024-07-29,30.66881924059655,29.360513179445075,7.881681734385193,5.785310275010032,6.461758052643633,6.805587862269552,0.8065051404051451,5.565505857365044,3.539952126931202,3.1243665309485698
2024-07-30,30.66210254519951,29.357660516298488,7.894368854078755,5.784748175113744,6.461130229180662,6.804926632352797,0.8064267804842028,5.564965113633679,3.5396081857026735,3.1240629679554845
2024-07-31,31.009510728253847,28.55651184207662,7.983813742468696,5.851046461284682,6.534336217259537,6.882027907246742,0.8155637684699871,5.628017359187889,3.5797127038682666,3.159459269883732
2024-08-01,31.009745115877447,28.556727688531197,7.983874088700752,5.8510906868414025,6.534385607511164,6.882079925551087,0.815569932967559,5.628059898963055,3.579739761384948,3.158727293671389
2024-08-02,31.083304428923654,28.37173855173141,7.947960996025745,5.928941237537248,6.552761058362249,6.9014331331854555,0.8178634102918294,5.643886656713847,3.5898064051363336,3.1623041220922263
2024-08-05,31.08354003680186,28.371953606251648,7.946505263623858,5.9297441667477715,6.552810727538602,6.901485445256099,0.8178696096025624,5.643929436726605,3.589833615456659,3.1623280919943375
2024-08-06,31.086660617748546,28.40597322063606,7.921883200834909,5.885249250740608,6.560667926841078,6.909760725724466,0.8188502825982097,5.6506968347604145,3.5941380337211504,3.166119906394561
2024-08-07,31.19388752877152,28.25314617426552,7.858320988513366,5.8550153539652054,6.5920423062626226,6.946822360939953,0.8232423204233067,5.681005274244219,3.6134157826921047,3.1831019099221836
2024-08-08,31.195077570849612,28.254224027506957,7.8731177246331745,5.836926794713835,6.592293791676802,6.947087381159407,0.823273726992971,5.681222003733802,3.613553633956173,3.18322334477727
2024-08-09,31.24705147486641,28.117491102065824,7.887199632617207,5.848131120434965,6.604084809901724,6.959512985434629,0.8247462395699028,5.691383473216614,3.620016858760945,3.2003823031317733
2024-08-13,32.72826240809971,24.64678154455887,8.321122927179813,6.126151975964221,6.919541496113273,7.289416327908289,0.8638418690623881,5.961173390275911,3.7916173233359314,3.352090737501593
2024-08-14,32.75277324270078,24.63311084873277,8.361315940828527,6.090747984180058,6.915703471790363,7.2853731471307706,0.8633627266067109,5.957866938760618,3.789514247645396,3.350231451624002
2024-08-15,35.15467165498222,18.82507143570648,9.029634887239252,6.577580715349058,7.468474792795838,7.867692119449972,0.9323712022939615,6.434078504445484,4.092409651588695,3.618015036149042
2024-08-16,35.15740583269039,18.826535568018095,9.033793868927622,6.597968292419881,7.437945395266262,7.868304034378914,0.9324437180774133,6.434578919132673,4.092727941440806,3.618296429647942
2024-08-19,35.15072303788579,18.822956979919724,9.032076706090853,6.615722350134059,7.43653157471645,7.8668084103396385,0.9322664771835772,6.433355820626055,4.091949986970734,3.6176086561331213
2024-08-20,35.62665001919269,18.370776054424397,9.021320284604148,6.6389109044866705,7.42767530936134,7.857439722520622,0.9311562285117793,6.425694250753209,4.087076828759765,3.613300397385375
2024-08-21,35.63992026534963,18.366496572521292,9.019218763319161,6.6390899261495075,7.425945028507967,7.855609327822126,0.9309393151806782,6.424197381912203,4.086124742072003,3.61245867716543
2024-08-22,35.6439181358002,18.368556814895044,9.021956237665181,6.602730969603968,7.429366655552817,7.856490522509686,0.9094718298435157,6.424918009475074,4.086583098803501,3.6560077258510204
2024-08-23,35.725609125386896,18.194441513550014,9.028795662998878,6.618728380809786,7.446393748696233,7.874496525189222,0.9115562149971926,6.4396430435806895,4.09594898882989,3.6643867959612004
2024-08-26,35.710475793305825,18.186734366430766,9.046583267805163,6.64013035091978,7.439781512825886,7.8711608963838815,0.9111700807016598,6.436915217266518,4.09421394895926,3.662834565401264
2024-08-27,35.71374241724584,18.193883705857093,9.08213816684314,6.582202704601232,7.442706145815032,7.874255107790596,0.9115282683812507,6.439445616117653,4.095823414661863,3.6642744526862994
2024-08-28,35.80571074268129,18.023972066620836,9.064774487541444,6.599152878944389,7.461872247562135,7.894532513833749,0.9138755924855323,6.456028169218025,4.106370783692107,3.6737105174204934
2024-08-29,35.86604050747885,17.83721213106056,9.070494237898657,6.66846246733893,7.474444906735976,7.907834171023828,0.9154153999186287,6.466906061400489,4.113289690715964,3.6799004264281123
2024-08-30,35.80386387972466,17.78418697148281,9.087779640764833,6.708145671964716,7.488688760270897,7.92290392310789,0.9171598830264379,6.479229874594919,4.121128278949914,3.68691311611292
2024-09-02,35.74328415682729,17.79735069412862,9.107568568933935,6.713110991393433,7.4942318318759735,7.928768397540174,0.917838757936007,6.4840257522565965,4.124178707386081,3.68964214172188
2024-09-03,35.72990508146535,17.788077498051518,9.131144666230002,6.719303093625816,7.495779108590736,7.925800578761892,0.917495201539268,6.48159871536744,4.122634985284605,3.6882610710833763
2024-09-04,35.76962563282956,17.764572428658493,9.152113685835914,6.719986966876506,7.488482242260572,7.915327468746519,0.9162828283425404,6.473033965882896,4.11718735771373,3.6833874228532673
2024-09-05,35.815395117040175,17.787303315630247,9.209958289297585,6.554495428544096,7.4980642259600065,7.925455627741567,0.9174552698121485,6.4813166196891565,4.12245555771379,3.688100548571226
2024-09-09,35.77304651053911,17.76627136815718,9.242539394692102,6.621515569799194,7.489198413635802,7.916084462056416,0.9163704583204242,6.473653023455214,4.1175811106314315,3.683739688713129
2024-09-10,35.777401301343595,17.768434124833806,9.243664524629084,6.626669270032077,7.473589079638591,7.9170481175229055,0.916482011627583,6.474441086184221,4.118082359647279,3.6841881245408623
2024-09-11,35.770247561930255,17.764881302580413,9.244424302486042,6.643600685520136,7.471225371808435,7.915465093124947,0.9162987598191866,6.473146512998554,4.117258943551867,3.6834514661801645
2024-09-12,35.773979590749924,17.75717088368195,9.244519359635097,6.644293834461358,7.472004869583998,7.91629093990718,0.9163943603143512,6.473821877889409,4.117688510862207,3.683835772914521
2024-09-13,35.83877913684093,17.76450583266311,9.16483685378329,6.642689373293092,7.47161211425791,7.919560919711091,0.9167728950439857,6.476496017452433,4.119389403157796,3.685357453796364
2024-09-16,35.834676540272355,17.764196805449956,9.164677424412238,6.65127170236155,7.471482139830746,7.919423152870656,0.9167569470758563,6.47638335383352,4.119317743217509,3.6818141906756163
2024-09-17,35.83187158719039,17.762806316030524,9.170917823217088,6.651620795516627,7.470897310863994,7.918803261398913,0.9166851880850582,6.475876416051402,4.118995304336656,3.6815259973093464
2024-09-20,35.830001862408814,17.761879444011612,9.17043928018921,6.656491760112873,7.470507475747266,7.918390054328158,0.9166373549985587,6.475538501617095,4.118780373124454,3.6813338934619537
2024-09-23,35.830001862408814,17.761009769101747,9.17043928018921,6.6573614350227395,7.470507475747266,7.918390054328158,0.9166373549985587,6.475538501617095,4.118780373124454,3.6813338934619537
2024-09-24,35.82813233274339,17.760083039184767,9.174308934760784,6.657883698268294,7.470117681311997,7.917976890377849,0.9165895269037071,6.475200622446034,4.118565464341515,3.6811418096616624
2024-09-25,35.80881377490663,17.748352825443884,9.185630572734723,6.66304589319512,7.499946009948336,7.912747209800648,0.9159841360933424,6.470923869508066,4.115845226316954,3.678710482052295
2024-09-26,35.79371210799246,17.501646858602303,9.217007925437894,6.869808795237755,7.451907759956093,7.8769874808383396,0.9143551547140539,6.459416012466808,4.1085256287720675,3.806632275982228
2024-09-27,35.62992862654778,17.37177469507365,9.586690965832409,7.0065589918892295,7.40533426088059,7.820473957757123,0.9077951047881068,6.413072869634637,4.079048971799311,3.779321555797165
2024-09-30,35.59295254420975,17.334013873592884,9.674578476709264,6.985441215623053,7.43968809983505,7.839837529027472,0.9050590093751318,6.393743861173222,4.066754713852585,3.7679306766015928
2024-10-02,36.18714346722024,14.670911347317015,10.410438974411457,7.968550117006585,7.48463358678715,7.973762862394946,0.9157056065552706,6.505445429310633,4.079842057289896,3.8035665517068074
2024-10-03,35.15096683344798,14.410979194449963,10.189793165755841,9.194001270511285,7.2786194811955225,7.747554873031525,0.8889530629409133,7.477604961403918,3.960648561262361,3.7008785960006896
2024-10-04,34.44982602049739,13.911687278291579,8.392430533087946,13.404345552038988,6.896309158696583,7.59000150516618,0.8561495704671611,7.201671879783604,3.814495619462798,3.4830828825077673
2024-10-07,33.74111619817812,14.451565999492594,7.536197545873065,13.57172280404069,7.518004296415091,7.51880664479251,0.8456751897995205,7.9159129272284465,3.7678279803591535,3.1331704138208036
2024-10-08,37.124602802342885,13.942544096405527,8.459354311532303,11.261716213424815,7.12815965434246,7.257499727054404,0.7159353436584753,7.519169910629814,3.5728293026782145,3.0181886379311065
2024-10-09,37.891034287149466,13.349483160873394,9.672138522448746,11.330488495589107,6.699625753208729,7.016265940721918,3.492230282372015,4.4279656472254425,3.3190676798257406,2.8017002305854417
2024-10-10,35.41192486325906,19.6887375397983,7.735619176899798,10.928749904838417,6.634915522175337,6.546659182093194,3.135388200251544,4.243449818736187,3.0700131335240304,2.6045426584241347
2024-10-14,32.02439877513385,25.07404374037045,7.933215339985443,9.917263919828676,7.255183528801079,6.469377074154655,3.089121111872334,2.6491532307450125,3.0247107467373815,2.5635325323711196
2024-10-15,31.83683310673685,24.81294939529597,8.346963621415318,9.816160346813925,7.585330436434082,6.450201761967714,3.0499031499947904,2.5913556803603566,2.9863105071675426,2.5239919938134534
2024-10-16,30.037311962839848,25.960164624894848,8.460016525522912,9.839569875974922,7.735213173441566,6.6716862112983595,3.11535580861949,2.548528362399666,3.0453186672100596,2.586834787798324
2024-10-17,29.81267036259632,25.831016411150486,9.315262559047572,9.714273878160984,7.698359104002228,6.636605333528074,3.0950637823773293,2.2709998289790425,3.0254828313996542,2.6002659087583058
2024-10-18,29.531618288022955,26.477366072505,9.162958379671911,9.638360083945313,7.665218062773518,6.598274016271666,3.0765901556992215,2.2574448246313192,3.0074245152297134,2.5847456012493875
2024-10-21,29.006189202432175,26.703875100078516,9.26930593553434,9.690915530236607,7.712138828550661,6.638663743884825,3.0954227531420653,2.2648197955249043,3.025833732047281,2.592835378568624
2024-10-22,29.012656771480284,26.694750404354423,9.28916396573057,9.674388560553073,7.684821951039958,6.651021213584683,3.102692044851732,2.2668354498463312,3.028526676912021,2.5951429616469275
2024-10-23,28.97864776746565,26.790782891127694,9.37620692112449,9.68389274310427,7.679817489272735,6.6639208665520835,2.940040924003101,2.265739540672269,3.0270625255686388,2.593888331109072
2024-10-24,29.060094589609207,26.869068936606965,9.450152521082057,9.538285007434128,7.702258884273432,6.68339368353355,2.7870100763893535,2.2723603172821227,3.0359079839305045,2.6014679998586776
2024-10-25,29.054944566149537,26.867052342269247,9.475794375034164,9.56457736725795,7.67674676617689,6.695979977875531,2.787136205911114,2.2724631557047443,3.036045377628994,2.5692598659918278
2024-10-28,29.082287145355,26.879952630115785,9.472342305026878,9.495856996238846,7.686536640080447,6.704519115825601,2.790690538604245,2.2753611447126465,3.039917135069713,2.572536348970835
