date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,HAITONG INTERNATIONAL SECURITIES CO LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,QUAM SECURITIES LTD,XIN YONGAN INTERNATIONAL SECURITIES,SINOPAC SECURITIES (ASIA) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-04-16,79.16409934566433,7.2662061031878045,2.6793902297965797,2.3642502393604947,2.3539790100425777,0.0,3.9502214208588358,1.6588035348435697,0.563050116245805
2024-04-17,79.16050084143892,7.269567758679589,2.6792526337055724,2.364128826813908,2.3538581249596615,0.0,3.950952263295044,1.6587183494608642,0.5630212016464402
2024-04-18,79.15857451816822,7.270543746858024,2.6794402682428315,2.3642943924693673,2.354022971333047,0.0,3.9512289580308564,1.6588345135157314,0.5630606313819229
2024-04-19,79.15260237495157,7.235960637763567,2.6794277584560535,2.3642833540375428,2.3946305929815472,0.0,3.9512105105094237,1.6588267687392158,0.5630580025610735
2024-04-22,79.14696218899468,7.1780651421599355,2.6792526337055724,2.364128826813908,2.4588993939235495,0.0,3.950952263295044,1.6587183494608642,0.5630212016464402
2024-04-23,67.784,6.10661,2.2956,2.0256,2.3012,0.0,3.3852,1.4212,0.4824
2024-04-24,67.7928,6.06381,2.2956,2.0256,2.2960000000000003,0.0,3.3852,1.4212,0.4824
2024-04-25,67.7928,6.05701,2.2956,2.0256,2.1292,0.0,3.3852,1.4212,0.4824
2024-04-26,67.7928,6.05901,2.2956,2.0256,2.1292,0.9296000000000001,3.3852,1.4212,0.4824
2024-04-29,78.4306557140545,7.009772826583551,2.651191433814908,2.34345146113435,2.4633080820730937,0.9829168450729384,3.9163960733767786,1.6442107111789783,0.5580968527109057
2024-04-30,67.7928,6.05741,2.2756,2.0256,2.1292,0.8496,3.3852,1.4212,0.4824
2024-05-02,78.00042821472542,6.963965650322064,2.618069395866336,2.9056934725786685,2.449636736543594,0.977461662299191,3.894660097946353,1.635085351294268,0.5549994184241169
2024-05-03,78.0007871731957,6.96353749789602,2.6180814442384666,2.9057068445986425,2.4496480097875475,0.9774661605840222,3.894678021197072,1.635092875967529,0.5550019725349957
2024-05-06,77.92275554318431,7.05491587866061,2.6152771675477156,2.905352733151971,2.4470241453430286,0.9764191780403143,3.890506357700179,1.6333414969761002,0.5544074993957717
2024-05-07,77.92427780014229,7.05442943231966,2.6150968405203487,2.9051524050076645,2.4468554195974366,0.9763518525690315,3.8902381018322574,1.63322887578991,0.5543692722213993
2024-05-08,77.92463600100255,7.054002181862227,2.6151088615485105,2.905165759357811,2.446866667256587,0.9763563406449353,3.8902559844058793,1.6332363833858075,0.5543718205356836
2024-05-09,77.9301871002444,7.06750498496954,2.614832405858392,2.904858640362988,2.4466079972550925,0.9762531253371812,3.872378804597812,1.6330637261407748,0.5543132152338234
2024-05-10,77.91801053788818,7.082025652281859,2.6144238392807186,2.9044047572955076,2.446225715677846,0.9761005861543763,3.8717737468694065,1.6328085605491989,0.5542266040029086
2024-05-13,77.92451544999398,7.078691010573222,2.6138712759140077,2.9037909059195868,2.4457087012990444,0.9758942854704433,3.870955440248816,1.6324634634070083,0.5541094671738959
2024-05-14,68.18090452261306,6.1931758793969856,2.2870351758793968,2.5407035175879398,2.138291457286432,0.8538693467336683,3.3869346733668344,1.4283417085427135,0.4848241206030151
2024-05-16,77.9169859824166,7.1013104798768785,2.6134029812041937,2.903270669926262,2.4314891860632444,0.9757194466650918,3.8716400642624262,1.6321709952924062,0.5540101942928911
2024-05-17,77.85253098151519,7.115617179632855,2.6102254169839694,2.899740663620792,2.4285328057824134,1.041061956606895,3.8687679233624235,1.6301864838361828,0.553336588659284
2024-05-20,77.82956860886297,7.143866948586735,2.609148001271782,2.898543745480341,2.427530386839786,1.0406322402681796,3.868088283129936,1.6295135961537426,0.5531081894065335
2024-05-21,77.82564235677783,7.148551242647811,2.6090163781243905,2.898397523245939,2.2696470478709103,1.1987992287602667,3.868351757686629,1.6294313924197505,0.5521630724664732
2024-05-22,77.82829440401318,7.143834184795764,2.609136034982327,2.899906336648489,2.269751140293116,1.1988542090778351,3.8685291712209406,1.62950612274428,0.5521883962240679
2024-05-23,77.82727545716558,7.144325578926211,2.609148001271782,2.8999196364987654,2.269761550060476,1.198859707386964,3.869005543808886,1.6295135961537426,0.552190928727584
2024-05-24,77.82656158471839,7.142884169039962,2.609124068802634,2.8998930369202065,2.2757028703460485,1.1988487108191397,3.868970055267889,1.6294986494033676,0.5485168546823607
2024-05-27,77.82620465340578,7.143310034086084,2.6091121027327,2.8998797373139147,2.2756924334258493,1.1988432126108766,3.8689523112415283,1.6294911761310042,0.5485143390522603
2024-05-29,77.80907579971299,7.141737855242197,2.608537860423508,2.899241499641034,2.275191573812875,1.2205884662414095,3.8681007893360366,1.6291325396527903,0.5483936159371622
2024-05-30,77.77804896242652,7.155848633590313,2.6074976902515954,2.8980854096433184,2.274284327479068,1.2430187618144362,3.866558360865259,1.628482913247305,0.5481749406821776
2024-05-31,68.21909547738694,6.272773869346733,2.2870351758793968,2.54391959798995,1.9947738693467336,1.090251256281407,3.391356783919598,1.4283417085427135,0.48080402010050255
2024-06-03,77.77214205996039,7.15509435600874,2.6072228413619016,2.9000713904268083,2.2800023968668413,1.2428877387543464,3.8661507979836527,1.628311259511133,0.5481171591261794
2024-06-04,77.76165396625333,7.1483830701430096,2.6069480504081746,2.899765734396718,2.285261017294,1.2560458087834079,3.865743321013071,1.6281396419582082,0.5480593897500751
2024-06-05,77.70882973992885,7.16120682873012,2.605944957944267,2.898649972556042,2.3072850682308443,1.2784658775922746,3.8642558736540407,1.6275131720119498,0.547848509351616
2024-06-06,77.68874973510827,7.1702626111643655,2.6052408662872373,2.897866795898337,2.321773807712479,1.278120453121406,3.863211803128693,1.6270734396060038,0.5477004879732003
2024-06-07,77.68981706163125,7.168987270253719,2.6052766583766296,2.897906608227687,2.32180570539102,1.278138012573242,3.8632648778458867,1.6270957931468033,0.5477080125537791
2024-06-11,77.68376926573802,7.176213738776665,2.605073849539241,2.897681019491003,2.321624963467033,1.2780385153918126,3.8629641403960338,1.626969131202834,0.5476653759973514
2024-06-12,77.67000070162499,7.172152561429098,2.604596776805766,2.8971503609820504,2.3211997993329643,1.2984068305539025,3.8622567075291685,1.6266711808737715,0.547565080868289
2024-06-13,77.66573377415395,7.171300742411221,2.604453689057117,2.8969912013277264,2.3210722804569492,1.3042869678544078,3.8620445281922726,1.6265818170539528,0.5475349994924085
2024-06-14,77.65400214060256,7.168386552585115,2.6040602788001506,2.8965536024340572,2.320721675780763,1.3269767530746415,3.8555105868050035,1.6263361171694382,0.5474522927482826
2024-06-17,77.64938156104103,7.174367941343703,2.603905331632335,2.896381251286591,2.3192104614837477,1.3268977951137526,3.8561965932505577,1.626239346684775,0.5474197181635213
2024-06-18,77.6653108749544,7.1558353091384825,2.6048233645650387,2.8946551785516217,2.32002812238549,1.3273656062355506,3.8575561340236333,1.6268126936719252,0.5476127164738595
2024-06-19,77.67773108796666,7.151251764500767,2.6033214656988144,2.89298616736648,2.3186904318326405,1.3266002687749803,3.856247142106505,1.6258746998818574,0.5472969718712922
2024-06-20,77.67382124583642,7.153637311145432,2.6031904297403408,2.8928405513830966,2.3185737225337157,1.3265334954855421,3.8569682074672764,1.6271656122616722,0.5472694241465017
2024-06-21,77.63296917820475,7.183718242281974,2.601821297775566,2.9064113811502414,2.317354282972191,1.3267504983032024,3.8558543437415715,1.6281391844051707,0.5469815911653326
2024-06-24,77.6255138749524,7.1976619239853195,2.601571437864388,2.9061322706324817,2.317131741195088,1.3257084897818354,3.85136836872805,1.6279828298114296,0.5469290630490083
2024-06-25,77.62409397953466,7.197530267179792,2.6015238509412346,2.9060791128021703,2.317089357131172,1.325684240442721,3.8517552111931836,1.6293249219377077,0.5469190588373557
2024-06-26,77.62231918330755,7.197365702945831,2.601464369735353,2.90829906688642,2.317036379231681,1.3256539300163102,3.851667144714515,1.629287669074892,0.5469065540874463
2024-06-27,77.61846736621443,7.201948735307035,2.600477378897988,2.9113096196521857,2.3161572998551776,1.32515097933297,3.8511200416972304,1.6286695203047163,0.5466990587382657
2024-06-28,77.62201551695193,7.197706684604335,2.6005962537745844,2.9114427035138566,2.3162631776895446,1.3252115555796309,3.851296086843184,1.6287439712073903,0.5467240498355428
2024-07-02,77.62272518602673,7.196858227923615,2.600620030054098,2.9114693217462735,2.31628435441802,1.3252236714935544,3.851331297803793,1.6287588622047373,0.5467290483291793
2024-07-04,77.6202414010352,7.199827758433488,2.6005368149777937,2.9113761600621495,2.316210237562398,1.3251812667640401,3.851208062258378,1.6287067449052346,0.546711554001308
2024-07-05,77.62201551695193,7.199992320264183,2.6005962537745844,2.9114427035138566,2.3162631776895446,1.3252115555796309,3.851296086843184,1.626458335547543,0.5467240498355428
2024-07-08,77.59789448694342,7.18907220718424,2.5997881188677603,2.910537973118081,2.3155433992446723,1.3645574482227336,3.8500992971455226,1.6259529138568274,0.5465541554167412
2024-07-09,77.61867197910678,7.184055914552085,2.6004536052267793,2.8916276158665153,2.316136125449831,1.3649067437523577,3.8510848345993347,1.626369120653345,0.5466940607929738
2024-07-10,77.57637170048865,7.20211213498805,2.5990517275938863,2.9225055196727174,2.3148875204285857,1.3641709366488566,3.849008754610387,1.6254923618876864,0.5463993436811897
2024-07-11,77.55828285173352,7.211075800224761,2.5986599474855088,2.9280032102974354,2.320020016396361,1.363965302019991,3.8484285564361773,1.6252473357626016,0.5463169796436401
2024-07-15,77.54453275620902,7.225560955310968,2.5986124670134605,2.927492933923232,2.3199776269926815,1.3639403808230257,3.8483582412705934,1.6252176406457888,0.5463069978112319
2024-07-17,77.49568302474373,7.22374810570635,2.6243648930824657,2.925648738870329,2.3376887489085596,1.376775877115449,3.8459339405496213,1.624193823201846,0.5459628478216436
2024-07-18,77.47446320272185,7.226333760073274,2.623646291041964,2.924847639465637,2.359866928331535,1.3763988891602998,3.8448808491961293,1.6237490874112552,0.54581335259805
2024-07-19,77.45452085890906,7.223932309075776,2.64985837652147,2.9240603194087638,2.358775448797521,1.3760283856041242,3.8438458715897705,1.6233120013194542,0.5456664287740493
2024-07-23,77.41002047239373,7.2225177863823875,2.703053622988997,2.922380342398192,2.357420248119621,1.3752378081873844,3.841637444953154,1.622379350640157,0.5453529239363766
2024-07-24,77.40649088576028,7.214437149972397,2.7029303745790494,2.921791133654276,2.370079636818809,1.3751751028560075,3.841462281684968,1.6223053766451174,0.5453280580291064
2024-07-25,77.40649088576028,7.191639154235395,2.7029303745790494,2.921791133654276,2.392877632555811,1.3751751028560075,3.841462281684968,1.6223053766451174,0.5453280580291064
2024-07-26,77.3484023459164,7.193034192429705,2.700886091564276,2.919581321650452,2.459410108344123,1.3741350290414738,3.8385569030750717,1.621078393013781,0.5449156149647223
2024-07-29,77.33420522563686,7.187656483087555,2.7004062567155693,2.9186070996586797,2.48174987965358,1.3738909025395003,3.837874951556793,1.6207903949719964,0.544818806179457
2024-07-30,77.31775473962182,7.188817806943805,2.69981592474673,2.9138701562971625,2.503979074604845,1.3735905582044765,3.8370359591753034,1.6204360762902943,0.5446997041155683
2024-07-31,68.24924623115578,6.345537688442211,2.3831155778894475,2.5716582914572865,2.23035175879397,1.212462311557789,3.3869346733668344,1.4303517587939698,0.48080402010050255
2024-08-01,77.26468163095011,7.185079270697973,2.6978991271081174,2.911346274647542,2.57046799424876,1.3726153453707968,3.834311765500319,1.6192856096914108,0.5443129817849711
2024-08-02,77.22461543430174,7.188176520229835,2.696500110705249,2.909836573579871,2.614167701792015,1.371903565095653,3.832323453557983,1.6184459166479883,0.5440307240896555
2024-08-05,77.23553243879854,7.1768046405456865,2.696500110705249,2.9025585705820163,2.6219005799772357,1.371903565095653,3.832323453557983,1.6184459166479883,0.5440307240896555
2024-08-06,77.18216789411368,7.172755074291729,2.7287290784084597,2.9005530983382277,2.654181090925703,1.3709556722438638,3.8296755764769737,1.6173276796563885,0.5436548355449804
2024-08-07,77.16392852764685,7.169696678433603,2.753079177952735,2.899867651785474,2.6535538659732616,1.3706316937447092,3.828770563593891,1.6169454795569214,0.5435263613125572
2024-08-08,77.1874110294369,7.167056892668411,2.7518911017910117,2.8831714795423493,2.6524087394119706,1.370040205183508,3.827118278737087,1.6176104677249576,0.5432918055038048
2024-08-09,77.1678096684816,7.165171928312968,2.7751342970831225,2.882778622518262,2.652047325804968,1.3698535253686903,3.826596800806106,1.6173900543229134,0.5432177773013772
2024-08-12,77.1145715335803,7.135719036076933,2.878066498495778,2.8694427382889622,2.6502176761893783,1.3689084623029912,3.8239568285486407,1.6162742156037635,0.542843010913255
2024-08-13,77.17021506764148,7.192505875217564,2.913231581364626,2.6544189252895265,2.7193491179539815,1.369436790741227,3.825432679706511,1.6123574416187323,0.5430525204663486
2024-08-14,77.13799200534747,7.1863255109614155,2.956948039297227,2.6533105506878876,2.7182136312127536,1.3688649710699057,3.8238353386153703,1.6116841884181814,0.5428257643897901
2024-08-15,77.04599093599269,7.004914369831604,3.2459144400644417,2.644113189012226,2.7262595136279506,1.3688028455305308,3.823661794958462,1.6116110425991097,0.5287318683829803
2024-08-16,77.05368446601997,6.987458158211238,3.2462385651734476,2.6511856067083484,2.717907791982467,1.3689395291615098,3.8240436117989787,1.6117719721659554,0.5387702987780876
2024-08-19,77.06802650907314,6.988304760594715,3.246842789274932,2.6435074890866788,2.718413677597636,1.369194330600279,3.824755383059466,1.6120719721358059,0.5288830885773624
2024-08-20,77.0344535211616,7.028823256543694,3.2454283737429326,2.6423559032865067,2.71722946056665,1.3685978712540106,3.823089212637613,1.611369708495687,0.5286526923113137
2024-08-21,68.45241935483871,6.346582661290324,2.9745967741935484,2.3596774193548384,2.414516129032258,1.2161290322580645,3.397177419354839,1.4318548387096774,0.46975806451612906
2024-08-22,76.90818195218823,6.98921277272428,3.3433413767047693,2.6957021158519683,2.730599402825842,1.3668859417299153,3.8169474142073425,1.609354104470467,0.5397749192971913
2024-08-23,68.63336703741153,6.183832153690597,3.0790697674418603,2.3595551061678464,2.43680485338726,1.2198179979777553,3.4062689585439836,1.4361981799797776,0.4816986855409504
2024-08-26,76.86637787872107,6.805133590187235,3.6300628908169355,2.64486364106315,2.724585511388054,1.366142959658582,3.814872681115576,1.608479326839398,0.5394815202100037
2024-08-27,68.90883248730965,6.078994923857868,3.0631472081218276,2.3707614213197967,2.4373604060913703,1.224771573604061,3.4201015228426397,1.442030456852792,0.47837563451776655
2024-08-28,77.11308586560499,6.685406289517172,3.4698683888875563,2.653883355735039,2.728435748736161,1.3710366908011098,3.8285381332649027,1.6142411435791582,0.5355043838739083
2024-08-29,69.1131498470948,5.978603465851172,2.768195718654434,2.380020387359837,2.4472986748216106,1.2297655453618757,3.434046890927625,1.4479102956167176,0.47054026503567786
2024-08-30,69.27361963190184,6.042341513292433,2.797137014314928,2.3873210633946833,2.423721881390593,1.2335378323108386,3.4445807770961143,1.452351738241309,0.4719836400817996
2024-09-02,69.48676923076923,6.040420512820513,2.80574358974359,2.3946666666666667,2.431179487179487,1.2373333333333334,3.4551794871794868,1.4568205128205127,0.4734358974358975
2024-09-03,69.62959917780061,6.062291880781089,2.8115107913669064,2.403699897225077,2.1200411099691676,1.239054470709147,3.462281603288798,1.4524152106885921,0.47440904419321683
2024-09-04,77.91948793425419,6.786350173281313,2.8177693364820273,2.684356584224103,2.3747469901910576,1.3865725355358092,3.874490343159451,1.625335357680164,0.5308907451918792
2024-09-05,78.06903218467926,6.835673178527352,2.5953248886931766,2.692130968022762,2.3754367942159753,1.3893977290446242,3.8823847624465246,1.6286470393877432,0.5319724549825801
2024-09-09,78.08941636690534,6.815358582470505,2.5953129247851345,2.6921185578588256,2.375425843946323,1.389391324210017,3.8823668654601073,1.6286395316635667,0.5319700027001857
2024-09-10,78.11374405288278,6.785123108539767,2.5960908083053233,2.6929254565724845,2.376137821527057,1.3898077613201145,3.8835305128858675,1.6305110298699153,0.5321294480966862
2024-09-11,78.10870163378324,6.792984690392928,2.595923224763724,2.6927516221350176,2.3759844364489293,1.3897180460813259,3.883279822195397,1.62856142626385,0.532095097935584
2024-09-12,78.1144799773982,6.7876936462218955,2.5958394411060857,2.6926647133320674,2.3759077513356415,1.3896731928052828,3.8831544889867593,1.6285088642960384,0.5320779245180147
2024-09-13,78.11411981449746,6.788123420761156,2.5958274724536254,2.6926522982467445,2.37589679672354,1.3896667854307685,3.883136584903096,1.6285013557204626,0.5320754712631409
2024-09-16,78.08999646352831,6.792019166316841,2.6199159474362075,2.6918207482455054,2.3751630677584057,1.3892376258924577,3.881937387281446,1.6279984388361517,0.531911154704677
2024-09-17,78.09127826468026,6.788363030114537,2.6199280234235576,2.6918331556638946,2.375174015605488,1.389244029310099,3.8819552803084454,1.6303105944491776,0.5319136064445436
2024-09-23,78.09365305838114,6.789691735519381,2.6200850213901776,2.68738488295298,2.375316346802179,1.3893272791115403,3.8821879046706678,1.6304082900522623,0.5319454811196808
2024-09-24,77.98635603458263,6.901949658900865,2.615635994952338,2.702609113011098,2.3712829489777265,1.3869681366619189,3.8765161191904456,1.6276397808139373,0.5310422129090425
2024-09-26,77.98825174027094,6.899775786997532,2.615684141874174,2.702658860877379,2.3713265980080256,1.3869936670669882,3.876587475571436,1.627669741345699,0.5310519879878249
2024-09-27,77.93660591627375,6.9600495105680755,2.6139519686325765,2.7008690907422803,2.369756244610075,1.3860751642256484,3.874020299746802,1.6279714934833427,0.5307003117174512
2024-09-30,69.66988694758479,6.220976361767729,2.3366906474820146,2.414388489208633,2.1183967112024664,1.239054470709147,3.463103802672148,1.4552929085303186,0.47440904419321683
2024-10-02,77.9387564598967,6.957482212828424,2.6140240967124533,2.7009436171696404,2.369821634475593,1.3861134108886934,3.8741271975203566,1.6280164149124006,0.5307149555957372
2024-10-03,77.95926573533085,6.9645111234161154,2.613555335332507,2.68896403958911,2.3689368556708437,1.3858648453012272,3.85595971887727,1.6277244699291125,0.5352178765529624
2024-10-04,77.95747345726362,6.9781449678319145,2.6134952498781243,2.6783268526636306,2.3679627967755703,1.3858329843653532,3.855871070632997,1.6276870486573822,0.5352055719314105
2024-10-07,77.96141657779651,6.9766586377938395,2.613627441524742,2.67524357051213,2.368082569291418,1.3859030803581232,3.8560661021510354,1.6277693777265279,0.535232642845672
2024-10-08,77.97760333704967,6.956566419765177,2.613507266747982,2.6751205626213514,2.367513883969979,1.3858393564353306,3.855888799955767,1.6276945327740777,0.5402658406806614
2024-10-09,78.02489366750468,6.930011417351407,2.6149380637151927,2.668764199087233,2.3389066002688317,1.3865980513788865,3.8579997541019715,1.6285856343335297,0.5493026122582583
2024-10-10,78.0345441373862,6.911783191782976,2.6148297974208456,2.6686537042291216,2.3411099294642304,1.3865406420525033,3.8578400213179473,1.6308183729516008,0.5538802033945635
2024-10-14,77.96659910526628,6.935099804072322,2.6635408937983733,2.6662986583130914,2.350534621377892,1.385317041226626,3.8544355367373875,1.6293792007791605,0.5487951384288625
2024-10-15,78.01114435071767,6.893052398852455,2.6631002415976486,2.665857549871952,2.3501457524642584,1.3850878564582076,3.8537978647174946,1.6291096387340234,0.5487043465862973
2024-10-16,77.11594594505571,6.824176047593103,2.6555202962733784,2.635530066498181,2.300693717763625,2.505139249555416,3.8099560657910265,1.6105764671153335,0.5424621443542196
2024-10-18,77.13644192543046,6.81516162497227,2.6557254111688815,2.635733637329458,2.2985996330373606,2.5053327488768544,3.7988913879868296,1.6107008695626492,0.5434127616352408
2024-10-21,77.17259790701397,6.77336791540086,2.65590642121608,2.635913284768945,2.3033001966029616,2.505503508397856,3.79915031442047,1.610810652388538,0.543449799790322
2024-10-22,77.17329924169661,6.772520683712409,2.655930557753369,2.6359372396111707,2.303321128700056,2.505526278092742,3.799184840611791,1.6108252912293743,0.5434547385924772
2024-10-23,77.17546749645373,6.770279479457965,2.6559426261865267,2.6359492171955585,2.303331594891275,2.5055376630953816,3.7992021039427795,1.6108326107495698,0.5434572080272174
2024-10-24,77.16354615111932,6.781954783030626,2.6555323609783943,2.6382679931910245,2.302975797741571,2.505150631041038,3.798615238689539,1.6105837843744069,0.5433732598340736
2024-10-25,77.1652990591501,6.779837168324936,2.655592686147904,2.6383279261695254,2.3030281139578657,2.505207540020452,3.7987015310320995,1.6106203716671204,0.5433856035300073
2024-10-28,77.16670144291719,6.778143007287338,2.6556409482569148,2.6383758745129007,2.3030699686423097,2.5052530690656334,3.7987705677290102,1.610649642698163,0.543395478890551
2024-10-29,77.17019302884444,6.776687606719703,2.655604751510702,2.638339913091984,2.3012212260738587,2.5052189221266055,3.7987187899710824,1.6106276893251388,0.5433880723364927
2024-10-31,69.82610483042137,6.1313566289825285,2.402877697841727,2.3872559095580677,2.0822199383350464,2.266803699897225,3.437204522096608,1.4573484069886948,0.49167523124357654
2024-11-01,77.19158637522054,6.755388605751627,2.6563409460186755,2.639071321391009,2.2973145392856122,2.505913426235582,3.7997718818925827,1.6110741922388716,0.543538711965498
2024-11-04,77.17580325104639,6.757642319467941,2.655797812226916,2.638531718665817,2.3136565371872466,2.505401049892081,3.798994954324935,1.6107447808972484,0.5434275762914271
2024-11-05,77.16444054656215,6.770196782861493,2.6553755283635105,2.6381121801893768,2.31328865533396,2.50500267979408,3.798390896945648,1.611851561100725,0.5433411688490606
2024-11-06,77.16991268194856,6.767935333520845,2.6548448477103554,2.6375849496414085,2.3128263412388588,2.5045020513729512,3.7976317830121955,1.6115294302269187,0.5432325813279016
2024-11-07,77.16255263624907,6.767744009257689,2.6545916430775507,2.641875036404125,2.317147401707727,2.5042631856167006,3.797269585589632,1.6113757313326174,0.5431807707648846
2024-11-08,77.17131475460806,6.768512513823784,2.6548930826408714,2.6421750319455857,2.3174105231195425,2.5045475547787452,3.7863453784250307,1.6115587095311912,0.5432424511271997
2024-11-11,77.17079628501844,6.768666235681506,2.654953378768844,2.642235039229832,2.3174631545729074,2.504604436361233,3.7864313713288427,1.6115953101577176,0.5432547888806737
2024-11-12,77.16063224984703,6.780945577104372,2.6546036993458073,2.641887034917803,2.31715792541699,2.5042745591433326,3.7859326668514366,1.6113830496627755,0.5431832377104509
2024-11-13,77.15117158909639,6.792375160088284,2.654278218536557,2.6415631132980586,2.3168738188149725,2.5039675101814503,3.7854684738615467,1.6111854780783073,0.543116638044435
2024-11-14,77.14791478146536,6.792128409723933,2.654181795105566,2.641467151775719,2.320876502101719,2.503876547170589,3.785330957057314,1.6111269476534729,0.5430969079463228
2024-11-15,77.13263214340971,6.807888437721956,2.6539528175318896,2.6412392711005994,2.321584389399581,2.5036605365048485,3.785004394687054,1.6109879549363806,0.5430500547079795
2024-11-19,77.13354025386909,6.806980327262576,2.6539528175318896,2.6412392711005994,2.321584389399581,2.5036605365048485,3.785004394687054,1.6109879549363806,0.5430500547079795
2024-11-20,77.13774322935545,6.8000859573385055,2.6540974303500926,2.6413831911627867,2.3235272114801404,2.503796959957298,3.785210638049336,1.6110757370200388,0.543079645286349
2024-11-21,77.14040278489028,6.801148530546823,2.654157690342442,2.637356349958752,2.3235799660363177,2.503853807450509,3.785296579417382,1.6111123157117169,0.5430919756457759
2024-11-25,77.13910546926837,6.801902277222406,2.6540974303500926,2.6372964714240097,2.324435371422091,2.503796959957298,3.785210638049336,1.6110757370200388,0.543079645286349
2024-11-26,77.13699032773445,6.802850603306101,2.6542902719580366,2.6374880923066337,2.324604260419707,2.503978881022517,3.785485664164618,1.6111927946804299,0.5431191044074956
2024-11-27,77.137444440698,6.80239649034255,2.6542902719580366,2.6374880923066337,2.324604260419707,2.503978881022517,3.785485664164618,1.6111927946804299,0.5431191044074956
2024-11-28,77.12971232166191,6.77838245656297,2.6782001523232015,2.637332398218575,2.333094673217465,2.5038310681434606,3.785262202401866,1.611097684035727,0.5430870434348167
2024-12-03,77.12936208790592,6.778805761101135,2.678187991042283,2.637320422511628,2.3330840790056375,2.50381969864482,3.785245014128259,1.6110903682973923,0.5430845773629316
2024-12-04,77.13006255859867,6.784770471460498,2.6782123137145653,2.6373443740342823,2.3308348264321577,2.5038424377453565,3.785279390831573,1.6065641176538032,0.5430895095290981
