date,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,BNP PARIBAS,TOTAL_CCASS_PCT
2024-06-24,29.286972396230222,16.367428631595242,0.0,8.591203685077545,1.8382920360660941,7.3639535275606,3.9623096459887424,2.812577152007253,0.0,1.3118009493178922,71.53453802384358
2024-06-25,29.286972396230222,16.364404656413893,0.0,8.575786655540266,1.8365440735335228,7.363499057302131,3.9854177106693354,2.811440976361082,0.0,1.3034631680375268,71.52752869408798
2024-06-26,29.286972396230222,16.375722932307607,0.0,8.546088772111878,1.8365440735335228,7.355965338786749,3.9417885658563545,2.817488926723779,0.0,1.334437064114691,71.4950080696648
2024-06-27,29.286972396230222,16.393674507517115,0.0,8.577324862568927,1.8363692772802656,7.35336432683922,3.9269308843294977,2.8187824189978814,0.0,1.287032320231356,71.48045099399448
2024-06-28,29.286972396230222,16.396890758577047,0.0,8.56435498057725,1.8396904060921513,7.35336432683922,3.915359372363876,2.82107224991555,0.0,1.2872245961099391,71.46492908670525
2024-07-02,29.286972396230222,16.39803049132697,0.0,8.625743424721154,1.8405643873584367,7.35371036224198,3.9040150955274875,2.8105495154694706,0.0,1.2824771298714752,71.5020628027472
2024-07-03,29.286972396230222,16.4072247742483,0.0,8.6042260059452,1.8405643873584367,7.35640222454214,3.9101329643914875,2.8080499290478933,0.0,1.2838580202722067,71.49743070203589
2024-07-04,29.286972396230222,16.43449308589435,0.0,8.59856260733967,1.8405993466090884,7.359041647966323,3.891377326416997,2.809221063944716,0.0,1.2985059462951545,71.51877342069652
2024-07-05,29.286972396230222,16.43265772523515,0.0,8.569179357167144,1.8420851147617738,7.36362130980166,3.8544428781037645,2.8137133276534243,0.0,1.3262635913123872,71.48893570026551
2024-07-08,29.287234590610105,16.432954878865687,0.0,8.564232623199969,1.8425221053949166,7.364705046571854,3.865018051425821,2.8131015407670246,0.0,1.3124022484290965,71.48217108526448
2024-07-09,29.287234590610105,16.433479267625458,0.0,8.570944799325042,1.8425221053949166,7.364792444698483,3.8663814622012267,2.813153979643002,0.0,1.2950624601059888,71.47357110960422
2024-07-10,29.287234590610105,16.43318211399492,0.0,8.61266866497752,1.8425221053949166,7.364512770693271,3.8748241212335466,2.812664550133882,0.0,1.2729856933196129,71.50059461035778
2024-07-11,29.287234590610105,16.411507378591036,0.0,8.62368082893272,1.8425221053949166,7.363306676545797,3.8697200706384383,2.8201807890239383,0.0,1.3314762078603937,71.54962864759736
2024-07-12,29.287234590610105,16.454524736517616,0.0,8.61854181908696,1.8425221053949166,7.363306676545797,3.8686013746175925,2.8201807890239383,0.0,1.3247640317353198,71.57967612353224
2024-07-15,29.287234590610105,16.452776773985043,0.0,8.602845115544469,1.8423473091416596,7.363306676545797,3.8178055834210696,2.8187998986232072,0.0,1.2821593590228664,71.46727530689422
2024-07-16,29.287234590610105,16.474556387140886,0.0,8.552171681725227,1.8419103185085168,7.366406364724243,3.9314231480382067,2.835475461183938,0.0,1.3057112401302922,71.59488919206142
2024-07-17,29.287234590610105,16.474993377774027,0.0,8.544061135574095,1.8419103185085168,7.355079567513181,3.970280355137267,2.8333779061448525,0.0,1.2950836279322584,71.6020208791943
2024-07-18,29.287234590610105,16.490707560941843,0.0,8.545372107473524,1.8410363372422311,7.355077330121139,3.9987546647928545,2.82633361713859,0.0,1.2709792246080995,71.61549543292838
2024-07-19,29.287234590610105,16.481967748278986,0.0,8.55346517399933,1.8419103185085168,7.355077330121139,3.9752795279804216,2.8195864817628644,0.0,1.2812922035502705,71.59581337481164
2024-07-22,29.287234590610105,16.486529930488995,0.0,8.565718391352654,1.8419103185085168,7.355077330121139,3.968008003844924,2.812821866761813,0.0,1.2792296077618364,71.59653003944999
2024-07-23,29.287234590610105,16.49100471457238,0.0,8.576276085049384,1.8427842997748023,7.355077330121139,3.9809953654619297,2.812577152007253,0.0,1.251926433003072,71.59787597060007
2024-07-24,29.287234590610105,16.492752677104953,0.0,8.492269005734006,1.8437806384183681,7.355077330121139,4.015779819860099,2.8194990836362357,0.0,1.2684621585611968,71.57485530404611
2024-07-25,29.287234590610105,16.492717717854298,0.0,8.513891302261914,1.8437806384183681,7.355077330121139,4.019677776307733,2.8197088391401444,0.0,1.2468923009092663,71.57898049562299
2024-07-26,29.287234590610105,16.492717717854298,0.0,8.470069881570351,1.8446196604340024,7.355077330121139,4.0514382555245545,2.8230998864533325,0.0,1.2471719749144778,71.57142929748227
2024-07-29,29.287234590610105,16.49280511598093,0.0,8.50301897530932,1.8446196604340024,7.355077330121139,4.038468373532876,2.8272250780302013,0.0,1.2475040877956665,71.59595321181425
2024-07-30,29.287234590610105,16.478559221340472,0.0,8.475803198677184,1.8446196604340024,7.368099650988796,4.039394793675139,2.82657833189315,0.0,1.2661024091422255,71.58639185676108
2024-07-31,29.287234590610105,16.483346305149738,0.0,8.487811701275948,1.8446196604340024,7.359043981496304,4.04028625456675,2.817855998855619,0.0,1.2637251800979286,71.58392367248639
2024-08-01,29.287234590610105,16.482961753392573,0.0,8.485853983239469,1.8450566510671451,7.3589391037443495,4.043292750122773,2.8175588452250815,0.0,1.2634629857180428,71.58436066311954
2024-08-02,29.287234590610105,16.486561332635898,0.0,8.449950832820456,1.8437806384183681,7.355077330121139,3.976118549996056,2.835423022307961,0.0,1.2367191851891393,71.47086548209913
2024-08-05,29.287234590610105,16.486561332635898,0.0,8.463934533081025,1.8433436477852252,7.355077330121139,3.9440958763993486,2.8349860316748177,0.0,1.2669064719072083,71.48213981421476
2024-08-06,29.287234590610105,16.443611454802884,0.0,8.464423962590145,1.8433436477852252,7.355674075789946,3.9511751246562627,2.8349860316748177,0.0,1.2624142081985,71.44286309610789
2024-08-07,29.287234590610105,16.44322690304572,0.0,8.461330068907493,1.8433436477852252,7.355079768528873,3.966644593069519,2.833937254155275,0.0,1.2731292185231624,71.46392604462537
2024-08-08,29.287234590610105,16.417157440242445,0.0,8.442539471682352,1.8433436477852252,7.3549574111515925,3.991308344404101,2.8334128653955037,0.0,1.2636377819713,71.43359155324262
2024-08-09,29.287234590610105,16.430197240735424,0.0,8.439917527883495,1.8433436477852252,7.353707617940803,4.017824936023208,2.832975874762361,0.0,1.2476439247982722,71.4528453605389
2024-08-12,29.287234590610105,17.493864079926926,0.0,8.474492226777757,1.8433436477852252,7.353707617940803,4.0402338156907724,2.8314027084830466,0.0,1.238082569745107,72.56236125695975
2024-08-13,29.287234590610105,17.49148685088263,0.0,8.425252122235221,1.8424696665189397,7.381342905580757,4.096081218606427,2.835423022307961,0.0,1.225637076513199,72.58492745325525
2024-08-14,29.287234590610105,17.52498025141443,0.0,8.506864492880977,1.8424696665189397,7.353705179533071,4.126478287047843,2.8362096054476176,0.0,1.2332397346708661,72.71118180812385
2024-08-15,29.287234590610105,17.5242810664014,0.0,8.544463166956588,1.8424696665189397,7.353705179533071,4.121094562447523,2.8379575679801894,0.0,1.248050221209343,72.75925602165717
2024-08-16,29.287234590610105,17.524718057034544,0.0,8.579020386225523,1.8442176290515109,7.353705179533071,4.083356051369307,2.8466973806430462,0.0,1.236950659127515,72.75589993359462
2024-08-19,29.287234590610105,17.53857957471409,0.0,8.58237647428806,1.8424696665189397,7.353705179533071,4.084474747390153,2.8468721768963032,0.0,1.2284555612192183,72.76416797116994
2024-08-20,29.287234590610105,17.5678882742846,0.0,8.592392299599693,1.8424696665189397,7.353705179533071,4.0850515750259015,2.844931938485149,0.0,1.2190864820446359,72.7927600061021
2024-08-21,29.287234590610105,17.569985829323684,0.0,8.549392421298437,1.8431688515319682,7.3519572170005,4.110571828001444,2.8525180958765084,0.0,1.2534646400317346,72.81829347367437
2024-08-22,29.287234590610105,17.620348186990817,0.0,8.521547378154576,1.8431688515319682,7.352582926408472,4.0927950490451925,2.8525180958765084,0.0,1.2532199252771747,72.82341500389482
2024-08-23,29.287234590610105,17.685005321070633,0.0,8.485696666611538,2.285508250024472,7.352582926408472,4.062730093484966,2.8524656570005313,0.0,1.256191461582546,73.26741496679327
2024-08-26,29.287234590610105,17.685442311703774,0.0,8.517684380957594,2.2859452406576146,7.352582926408472,4.058465064905492,2.8524656570005313,0.0,1.2212846498070962,73.26110482205068
2024-08-27,29.287234590610105,17.69446179837184,0.0,8.505448643229595,2.280421679054689,7.352582926408472,4.070683323008165,2.8533396382668172,0.0,1.2194667687732221,73.26363936772292
2024-08-28,29.287234590610105,17.69364025598153,0.0,8.501148655399469,2.281208262194346,7.352582926408472,4.06210082697324,2.852116064494017,0.0,1.2242736657377935,73.25430524779898
2024-08-29,29.287234590610105,17.69452815976939,0.0,8.495817369675127,2.281208262194346,7.3519572170005,4.050948826015435,2.854738008292874,0.0,1.2310382807388445,73.24747071429663
2024-08-30,29.287234590610105,17.72447075795234,0.0,8.49331778325355,2.281208262194346,7.3519572170005,4.052137440537583,2.856573368952074,0.0,1.2297797477153931,73.27667916821589
2024-09-02,29.287234590610105,17.732354068974235,0.0,8.48377390782571,2.281208262194346,7.3519572170005,4.052521992294749,2.855961582065674,0.0,1.2314403121213358,73.27645193308666
2024-09-03,29.287234590610105,17.725676852099813,0.0,8.523540055441709,2.298600489393431,7.3519572170005,4.048921189477652,2.8536892307733313,0.0,1.2354256666955985,73.32504529149215
2024-09-04,29.287234590610105,17.697643518431942,0.0,8.502232392169663,2.357401948989131,7.3519572170005,4.040740724825218,2.852902647633674,0.0,1.244113040482478,73.33422608014271
2024-09-05,29.287234590610105,17.69577319852209,0.0,8.491202748589139,2.3617718553205593,7.3519572170005,4.030480184759024,2.8446522644799375,0.0,1.2448996236221352,73.3079716829035
2024-09-09,29.287234590610105,17.695196370886343,0.0,8.487794221650624,2.373570602415416,7.352534044636248,4.039464712176441,2.8446522644799375,0.0,1.2400228081562612,73.32046961501138
2024-09-10,29.287234590610105,17.712432679827522,0.0,8.464249166336888,2.371822639882845,7.3519572170005,4.038398455031573,2.8440404775935373,0.0,1.2492870095788893,73.31942223586186
2024-09-11,29.287234590610105,17.71277326158718,0.0,8.471608088599012,2.371822639882845,7.351869818873872,4.063883748756463,2.8457884401261087,0.0,1.228381377689336,73.33336196612493
2024-09-12,29.287234590610105,17.73091711267527,0.0,8.429307395310786,2.376891731227302,7.351869818873872,4.024344836269699,2.8539689047785424,0.0,1.2345167261786614,73.28905111592424
2024-09-13,29.287234590610105,17.73755063048638,0.0,8.408192007917325,2.3735006839141133,7.351869818873872,3.9898050966260894,2.8553672748045997,0.0,1.2425748334538154,73.2460949366863
2024-09-16,29.287234590610105,17.743476223471795,0.0,8.408139569041348,2.3735006839141133,7.351869818873872,3.9819567448548443,2.8559790616909995,0.0,1.2526780568920777,73.25483474934916
2024-09-17,29.287234590610105,17.744420123239387,0.0,8.406653800888662,2.3755982389531987,7.351869818873872,3.9787929326708897,2.8542136195331027,0.0,1.2503008278477807,73.249083952617
2024-09-19,29.287234590610105,17.74277703845877,0.0,8.406653800888662,2.3755982389531987,7.351869818873872,3.9787929326708897,2.855087600799388,0.0,1.2493744077055178,73.2473884289604
2024-09-20,29.287234590610105,17.742829477334745,0.0,8.406653800888662,2.3738502764206273,7.351869818873872,3.9787929326708897,2.8549477637967824,0.0,1.2501085519691977,73.24628721256488
2024-09-23,29.287234590610105,17.695624569267945,0.0,8.362849859822424,2.4192798226421566,7.351869818873872,3.9747201799699985,2.8537241900239825,0.0,1.2794218836404192,73.2247249148509
2024-09-24,29.287234590610105,17.693876606735376,0.0,8.35169785886462,2.4563541079579947,7.351869818873872,3.9690218221138163,2.850577857465354,0.0,1.2802434260307276,73.24087608865186
2024-09-25,29.287234590610105,17.68978637440916,0.0,8.34793973941959,2.4656532686312747,7.351869818873872,3.967448655834502,2.8530774438869315,0.0,1.2829527679562132,73.24596265962164
2024-09-26,29.287234590610105,17.702214213219488,0.0,8.30712481428405,2.5814383067888,7.351869818873872,3.9219491911116697,2.842240076184989,0.0,1.229345562562115,73.22341657363509
2024-09-27,29.287234590610105,17.69478537245606,0.0,8.287040724784806,2.6859140273605893,7.351869818873872,3.8949082107327913,2.835038470550795,0.0,1.2461959213761027,73.28298713674512
2024-09-30,29.287234590610105,17.67940330216943,0.0,8.249232295205287,2.698639194597708,7.351520226367357,3.880802153094941,2.8340770911578805,0.0,1.24588128812024,73.22679014132295
2024-10-02,29.287234590610105,17.67711347125176,0.0,8.225739678767528,2.736045592794735,7.35171250224594,3.8566103516441532,2.8339197745299494,0.0,1.236652045948263,73.20502800779244
2024-10-03,29.287234590610105,17.716653013005036,0.0,8.146836650047257,2.754766271518574,7.352044999678885,3.8065836639619612,2.8348986335481894,0.0,1.2034502230465216,73.10246804541653
2024-10-04,29.287234590610105,17.714733496689707,0.0,8.146836650047257,2.7609016200078997,7.357460720733363,3.8065836639619612,2.802771082199528,0.0,1.1913018834451508,73.06782370769498
2024-10-07,29.287234590610105,17.758977496063334,0.0,8.146836650047257,2.772298335720265,7.359698112775055,3.8065836639619612,2.7866548676492204,0.0,1.1848463781383596,73.10313009496556
2024-10-08,29.287234590610105,17.770391691401024,0.0,8.146836650047257,2.7679109497635106,7.359698112775055,3.8065836639619612,2.7922658273787744,0.0,1.2034263109190761,73.13434779685677
2024-10-09,29.287234590610105,17.766441296077414,0.0,8.146836650047257,2.7629816954216597,7.36111423336063,3.8065836639619612,2.767881750049404,0.0,1.2264469774730404,73.12552085700148
2024-10-10,29.287234590610105,17.796820884893503,0.0,8.02682154256091,2.7550284658984596,7.361026835234003,3.7140989663636117,2.7966881725861796,0.0,1.2438829037354397,72.98160236188221
2024-10-14,29.287234590610105,17.790056269892453,0.0,7.970327393508205,7.032276570748043,7.360030496590436,3.7066526459748577,2.801127997418911,0.0,1.1884747900236585,77.13618075476667
2024-10-15,29.287234590610105,17.82052391232112,0.0,7.937710412650423,7.034933473797551,7.356581373222102,3.700657134488138,2.8107243117227276,0.0,1.178930914595819,77.12729612340799
2024-10-16,29.287234590610105,17.824159674388866,0.0,7.937553096022492,7.036873712208706,7.354066937858812,3.690116920416733,2.812594631632579,0.0,1.1956554201074616,77.13825498324576
