date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,BNP PARIBAS,CHINA INDUSTRIAL SECURITIES,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,CHINA INTERNATIONAL CAPITAL CORPORATION
2024-03-01,88.003758308153,7.48967285822281,0.9672743119052805,1.3300221199338829,1.2710653056979229,0.23080884522818432,0.3104249595821904,0.0,0.3459253594142374,0.05104793186249153
2024-03-04,87.98671918096248,7.472349332982913,0.9718837455886061,1.3774789143441533,1.2708486457357697,0.2262038071144881,0.29328943070215896,0.0,0.35018771210326605,0.05103923046616221
2024-03-05,87.89888412876486,7.486537430855483,0.9738001030568403,1.380254745062925,1.3079932077032284,0.24321908114756358,0.3063973941382396,0.0,0.3508782111885929,0.05203569808226492
2024-03-06,87.84620488175273,7.4897550854273405,0.9796467742154973,1.415203220066135,1.2752699537216423,0.25145735588054235,0.33590561661336754,0.0012543816911384966,0.35094021743612314,0.05436251319548313
2024-03-07,87.8057416850805,7.489653877392255,0.9807614385666649,1.416203506084889,1.2782339356299526,0.26170622081554556,0.3567507461738739,0.0018538132194605003,0.35133952518669515,0.05775525185015971
2024-03-08,87.90797571433582,7.481237740937598,0.9787914611405778,1.457900225256635,1.276289394646013,0.24294148537897337,0.2458672900239793,0.0018540462795417598,0.3513836953422589,0.05575894665860589
2024-03-11,87.78352128327647,7.558704636875321,0.9776622609915739,1.4580515933028662,1.2828481274712171,0.22389616444934818,0.3048046548492644,0.0018540258145188593,0.3513798167576457,0.057277436211764884
2024-03-12,87.74742711923598,7.565398668742061,0.9779671855368004,1.4837900167211333,1.278716582161032,0.22504949361004528,0.31038083051216037,0.001855398581460521,0.35163998713533656,0.057774717763994864
2024-03-13,87.64258388093369,7.590781807682399,0.978209773402377,1.5620752067976191,1.276359775034514,0.22623643811089836,0.3139854820560989,0.0018545309012093813,0.351475542106976,0.05643756297422356
2024-03-14,87.59353797427059,7.589401992236847,0.9791627678933955,1.6023013688008199,1.2770385779174225,0.23183079955875394,0.2964140010549889,5.985623491270851e-05,0.37473600415073777,0.055516657881537146
2024-03-15,87.40758062575681,7.748671358377268,0.9787904259187963,1.616650437026414,1.2765529640018074,0.25219970690537036,0.28499586981198977,5.983347364213097e-05,0.3800263843241043,0.05447239440379603
2024-03-18,87.2104143188206,7.950930744306555,0.9696654250552557,1.6141867522354665,1.2761659461902903,0.2539714144357955,0.2906067748466497,5.976463131915517e-05,0.3795891391251135,0.05440972035295887
2024-03-19,86.42865124198369,8.791288716960826,0.9672848347230298,1.6265693264044825,1.2716081474822265,0.21700544424026147,0.26441241453314196,5.964363799480961e-05,0.3788206620038718,0.05429956803047468
2024-03-20,86.38868833768541,8.814885217744115,0.9690994852918845,1.6231835949322897,1.2721510284340694,0.23638140868414625,0.25160980748732537,5.965511099124516e-05,0.3788935316049056,0.06504793302485373
2024-03-21,86.44936563878198,8.707107030080044,0.917916515559165,1.6447810711532684,1.2724083451242587,0.2494354828203385,0.31479084065651286,5.968117054646885e-05,0.37905904629001275,0.06507634836386962
2024-03-22,85.9293296732271,9.128928663441794,0.9391231087331621,1.7100230988203717,1.3236548921493345,0.24489656522948014,0.26239192835690295,6.202665771150594e-05,0.39395617581551645,0.06763386756862608
2024-03-25,85.88236761732107,9.196130381005144,0.9386971384019785,1.7024524231421694,1.3230545047160596,0.24248533907585812,0.2520865544175381,6.199852347044437e-05,0.39377748396870393,0.06888655942801075
2024-03-26,85.78473014584821,9.274043689699841,0.9388572749869938,1.703717639839473,1.324679398134644,0.24541763233743483,0.26285090354230356,6.207059411692835e-05,0.3942352335448529,0.07140601147211438
2024-03-27,85.7647128382297,9.2782188776571,0.9271227586308932,1.7476437306989798,1.3244620501276576,0.24027599952292922,0.2511921153093337,6.206040982634243e-05,0.39417054903144116,0.07213902038214044
2024-03-28,85.73936171555317,9.309189630533307,0.9174500699371502,1.750445532490443,1.3261593806969856,0.24127954609375868,0.24961519492303524,6.207569763093054e-05,0.39426764800878983,0.07216920606571985
2024-04-02,85.74588205081021,9.280458511837566,0.9412668374932192,1.7500281634189059,1.3247189342499106,0.24032130308826652,0.2513317413458622,6.207190277252303e-05,0.39424354534130557,0.07168684051198686
2024-04-03,85.77010426347533,9.24543585304386,0.9414935887734269,1.7498288768286359,1.32504426786617,0.23926163310926327,0.2627268015151289,6.208685590043317e-05,0.39433851865286706,0.07170410987941027
2024-04-05,85.81241273076604,9.234310458457406,0.9412883738919918,1.7305151077178889,1.3229863617466797,0.23918539743102712,0.2541550620770381,6.207332299173977e-05,0.394252565723059,0.07083186886587427
2024-04-08,85.75335919142594,9.286710547808,0.9411527692611129,1.7300426498235848,1.3343618080614215,0.23849718306705844,0.25087301455101624,6.205415012313625e-05,0.3941307911462378,0.07080999070551078
2024-04-09,85.71464695024021,9.330736489287041,0.9406937171088047,1.7291988125339066,1.3324889095932329,0.23704703122554302,0.2504120615582423,6.202388288905475e-05,0.39393855180542525,0.07077545276470038
2024-04-10,85.71144374969037,9.331518490220786,0.9374350469286351,1.7315121456061542,1.334717383736666,0.2393320602187885,0.2492601428657339,6.202454376570678e-05,0.3939427492980538,0.07077620689104801
2024-04-11,85.63902854109851,9.403735476185638,0.9376508658711026,1.733051007764666,1.3321614591190285,0.23934756938147855,0.2502139811745991,6.202856307151629e-05,0.3939682775209917,0.07078079332090724
2024-04-12,85.62855087790939,9.373295725820098,0.9394030685569092,1.7333197745990034,1.337797078181756,0.23938785207962152,0.2509785077823414,6.203818265020183e-05,0.4264133066660799,0.0707917702221453
2024-04-15,85.64557572275669,9.303074033567302,0.9516849356429926,1.7357693799223215,1.3408605088935954,0.2315986286576058,0.2637663766239522,6.203726347017661e-05,0.4567866366945209,0.07082173997755362
2024-04-16,85.65519004793697,9.300283866795823,0.9500658874388782,1.735367049811061,1.3426477187152213,0.23775808887451605,0.25057509392535454,6.202066734172317e-05,0.45666443772450926,0.07138578811032338
2024-04-17,85.58086746089006,9.368668623407132,0.948350338363373,1.734498043960947,1.3443310389373235,0.24032937772488386,0.25383654175157144,6.198960974917883e-05,0.4564357575337884,0.072620827821163
2024-04-18,85.7006591919087,9.260639100045314,0.9473918471941398,1.7348996552911995,1.3423789790652645,0.23926052049886484,0.2566903305370257,6.200396302545946e-05,0.45654144215672365,0.06147692933974306
2024-04-19,85.68923898945926,9.270009352113808,0.9460783995677016,1.7360518298729453,1.3417392340127523,0.24150684864118957,0.2572379317486567,6.201078947926012e-05,0.4565917060255297,0.06148369776868641
2024-04-22,85.80005966774878,9.163170206545269,0.9460761818481418,1.7359681114376584,1.3406948694792287,0.2360385160228782,0.2598800187160124,6.200779910410152e-05,0.45656968759120903,0.061480732811716655
2024-04-23,85.71318440928837,9.233090854662306,0.9516128542019084,1.735887794757193,1.3475091873604204,0.2264354327054794,0.2593222276542537,6.200493023770114e-05,0.47110732145795975,0.06178791298186919
2024-04-24,85.6965768861532,9.28326623917629,0.947539503313112,1.7385164448087853,1.3579330580264763,0.18490788058607255,0.25714172960563614,6.209882413082062e-05,0.47182071796238606,0.062235441543908414
2024-04-25,85.66223985281766,9.312218351943944,0.9485795058926109,1.7404431511811418,1.3570103851027755,0.18712686239560666,0.25771944175236994,6.216209400562623e-05,0.47230143620744147,0.0622988506124386
2024-04-26,85.55560368124702,9.42117121099708,0.9476941715393224,1.738782460543075,1.3556816632491346,0.17805074060551784,0.26887713966504395,6.210122775605283e-05,0.47183898046894157,0.06223785045711615
2024-04-29,85.53888003475437,9.452798796687848,0.9505841241245291,1.7320446069284516,1.3552725180040894,0.17694104606092165,0.25265495768227175,6.208231210542551e-05,0.4766618461965586,0.06409998724885184
