date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,DBS VICKERS (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCOM INTERNATIONAL SECURITIES LTD
2024-03-01,26.428084808735484,13.972615307197042,24.401628086264445,16.288612509996724,2.5953797810348274,11.869009314597104,2.54772728071022,0.7127534634653985,1.184189447998749,0.0
2024-03-04,26.286179782646123,14.112826297184384,24.40460935419436,16.321236477707792,2.606636105227583,11.869175862275151,2.5472154470505957,0.7344986175989385,1.1176220561150747,0.0
2024-03-05,26.147208005490274,14.681029414915148,24.24515465115646,16.263357654543327,2.412441763610124,11.798664884880377,2.5349825670308532,0.7573753582518432,1.159785700121594,0.0
2024-03-06,26.207563567641422,14.981876006367218,24.21442355876225,16.223576977176528,2.121334340979082,11.812034107341821,2.5369245716581883,0.7625733511606532,1.1396935189128377,0.0
2024-03-07,24.823215935366036,14.175884020088791,22.9545815174301,15.41243624443577,2.220380150097484,11.250543771110674,2.3915303654701328,0.7230363604198277,1.1262488148469887,4.922142820734197
2024-03-08,24.73061245014692,14.300696941900751,22.959230086153475,15.411777719090413,2.217264803965842,11.2386725365813,2.4180872718953346,0.7186483598191712,1.0827395562219992,4.9222702742247915
2024-03-11,24.769471260801264,14.896009707675606,22.836132961780546,15.336517070516301,2.1327320941164842,10.96480922688331,2.3806949987477966,0.7012817268939389,1.0828898442660617,4.899461108318691
2024-03-12,24.52118504742116,15.0495074908949,22.867789688519807,15.354131358541181,2.3474379231352263,10.9029320537307,2.3081414990097047,0.6627038556890182,1.0824123163671417,4.9037587666911575
2024-03-13,24.398098883692228,15.618882667692427,22.793612614748405,15.287665386464466,2.1094118035270983,10.907093345525173,2.285397351472809,0.6569522643267794,1.059684291619655,4.8832013909309575
2024-03-14,24.54821530461283,15.79718104716882,22.761311604341493,15.241323667897024,1.9207444936330027,10.922507384543918,2.2571338435345716,0.659145888801419,1.024037892699852,4.868398872767064
2024-03-15,24.698751300797333,15.983881370002392,22.72273477157657,14.995600658811043,1.8331718978397347,10.984536810587,2.2351758050200328,0.6564515827981964,1.0231726990383685,4.866523103529332
2024-03-18,24.683554701556226,15.943904739600608,22.76413147625514,14.997520892903859,1.8469427201295006,10.947232749208919,2.2183688673179534,0.6864661690030468,1.0438826175003495,4.867995066524395
2024-03-19,23.806461840283035,15.799334049440308,22.81825999700224,15.025356041042828,2.7292935563711205,10.961436607291072,2.220619074939663,0.6746387609895458,1.0875700886261517,4.8770299840140305
2024-03-20,23.856319993938143,15.951625435899613,22.851056017125444,15.067603836051537,2.288330308626311,11.097091316747028,2.2275680530165665,0.6713393356432242,1.096616244719117,4.892449458233012
2024-03-21,23.806187821674616,16.090237786215265,22.80654714568765,15.020162993520078,2.1887289705418733,11.249458068758925,2.220554482286865,0.667129358754911,1.0739479511508843,4.877045421408933
2024-03-22,23.75168092262183,16.129992822847136,22.770815701182737,14.99425557875603,2.1667907562025195,11.363501122420201,2.2191504289921684,0.675436357287684,1.0544146368430796,4.87396167284661
2024-03-25,23.8221908141807,16.21401786601715,22.785327004432517,15.015612060944175,1.9574718063650354,11.361343608101137,2.220759825470508,0.6757515015327644,1.070029092464825,4.877496420491187
2024-03-26,23.804851995051727,16.155325347970177,22.784302471495884,15.007342497940023,1.973130532165259,11.44181763397169,2.2195367841972464,0.6814905844227184,1.0573919207616738,4.874810232023606
2024-03-27,24.08102183422874,15.292877867025432,23.003178675159596,15.114024186917682,1.8757642278714275,11.686830825213903,2.238422645189917,0.6990929256962516,1.0924593079403366,4.916327504756711
2024-03-28,24.08731271984185,14.41143752344504,23.09377095085654,15.149656425236346,2.3872070477339493,11.87445051176392,2.2436998637628722,0.7049772982306697,1.1195696109711102,4.927918048157702
2024-04-02,24.21007911081851,14.504673494752412,23.067340168745957,15.130784141081532,2.207620194087585,11.864845491878947,2.2424199122657718,0.7105258426996094,1.1381541193228637,4.923557524346815
2024-04-03,24.345733324654365,14.56251354114145,23.028094703174283,15.116135710744476,2.102856835837058,11.827988652782894,2.2404251605603624,0.7103665142020219,1.1470946321411581,4.918790924761929
2024-04-05,24.49804268836479,14.85006522265227,22.83977217857943,15.063972177754936,1.961068571786181,11.724269410676865,2.2268949225748362,0.7098464612814274,1.2242514564599143,4.901816909869346
2024-04-08,24.50441979554335,15.040348078687703,22.84130609322535,15.02009821087852,1.833290529887565,11.730272671108432,2.2196864098804676,0.7170573565461372,1.2059805342526166,4.887540319989856
2024-04-09,24.513232523993345,15.045757164253363,22.769882949529226,15.025500013815673,1.8997526666938251,11.682766173224884,2.2204846941792855,0.7208177536614153,1.2325079938531267,4.889298066795856
2024-04-10,24.685074449441995,14.973261724618034,22.7836882761345,15.039930935852208,2.554426389993577,10.907932292333166,2.222617311494886,0.7190559319392069,1.2200187990179177,4.8939938891745065
2024-04-11,24.736532919666594,14.942639440962987,22.61840968956542,14.93016746176172,2.0361870321054485,11.512967666940327,2.42266838670188,0.7064995473426077,1.235651002894205,4.8582768520588075
2024-04-12,24.69357723244638,15.090509766622127,22.59786878798978,14.908121161613952,2.059081708841208,11.454222703702525,2.4152683375792074,0.6997223059850232,1.2305250097606657,4.851102985459135
2024-04-15,24.63546927035134,15.187645541330497,22.554988745501173,14.884109135902596,2.0900615826707023,11.439683459114528,2.411087391356359,0.7064182560516503,1.2469607620951175,4.84357585562604
2024-04-16,24.60672814244778,15.289068727812477,22.53196742941161,14.888442488722504,2.0824588220778675,11.37975743182122,2.4096828979319267,0.7129419905282813,1.2581976669049648,4.84075440234137
2024-04-17,24.797154169256494,15.365266022189564,22.512616922413272,14.863532706980909,1.9451062828969141,11.362968193996265,2.3741833703828896,0.7091528094278545,1.2375372538464737,4.8324822686093665
2024-04-18,24.658801434788078,15.315259069014783,22.502007791737377,14.86590067392749,2.118195527012975,11.375858045409048,2.376454140283376,0.7103044972720637,1.2439666704840413,4.833252150070766
2024-04-19,24.734846747053147,15.447267849422747,22.514177162045197,14.86748939925617,1.8889221076903249,11.37915800949339,2.3700212223852777,0.7136700075691613,1.2506788132355473,4.833768681849038
2024-04-22,24.893665819426296,15.42063286249578,22.49121134686111,14.86100917460248,1.913196150889587,11.275899372999024,2.3677484004535163,0.7161279253129177,1.228847137773228,4.8316618091860635
2024-04-23,24.95177792922143,15.554775369861298,22.486298527164443,14.861193579720302,1.8010747354838443,11.170994932021967,2.36777778102368,0.7190788911956486,1.2553064907027027,4.831721763604686
2024-04-24,24.86383180229478,15.670536037935726,22.500050820039178,14.861175730545115,1.7930677022294808,11.138458420553055,2.368338085172849,0.7221931670087223,1.2506322738009055,4.831715960420187
2024-04-25,24.964190544480797,15.673806296532684,22.474736511988443,14.846241495488796,1.7888671521974722,11.080234103436963,2.378888501512922,0.7188740826069723,1.2473008205914804,4.8268604911634725
2024-04-26,24.978797292506542,15.573442968454476,22.463392427598986,14.841874159121105,1.829285675601982,11.08025854998767,2.386257840720562,0.7691314615291487,1.252119056558668,4.8254405679208645
2024-04-29,24.921795030084485,15.553761139040201,22.442339573550605,14.82739541735135,1.8429319667526693,11.118149904510771,2.436866075192529,0.7680358083710875,1.2679918949567923,4.820733190189508
2024-04-30,22.230921579029,14.015822420492357,20.01865569268583,13.223143346552401,1.5677736564497058,9.87605826973883,2.1793377350438976,0.6887877661462146,1.1368068659645707,4.299153304751193
2024-05-02,25.111457480930326,15.70560938586845,22.408395741424815,14.805650777945,1.6576399916253763,11.009851665949615,2.4451722229872734,0.7689784705511332,1.2735807635932075,4.813663499124804
2024-05-03,25.03857566726724,15.745764538197871,22.386256755025336,14.794779696801195,1.7764025903596021,10.99780498622091,2.4497154027704404,0.7660017850425943,1.2345695220377317,4.810129056277082
2024-05-06,25.01728941759293,15.732378462259412,22.380308258837147,14.782202089405011,1.867884391423105,10.98054911944953,2.4475608500876596,0.7328154316490498,1.2529721974817398,4.806039781814421
2024-05-07,25.01648876628003,15.731874964487904,22.381684856524807,14.784311072808007,1.8239459163508436,11.0179768521325,2.446599105713545,0.7264228682270569,1.2648096277704564,4.805885969704848
2024-05-08,24.71697065608361,16.067975410284628,22.368412417022206,14.779166021072223,1.7763358816430617,11.05612959758274,2.4612505413279506,0.7132642014610797,1.2562817883743358,4.804213485148169
2024-05-09,24.73532002042566,16.042393853839112,22.367477546125965,14.7701888902278,2.2105439856337306,10.579512990798083,2.4833001077294794,0.7236652945516379,1.2859580436816274,4.8016392669869035
2024-05-10,24.711832912878965,16.143944544232408,22.355545569016005,14.779285314148238,2.22414377186494,10.489813781853845,2.4953572221474256,0.7240856815405028,1.2715625979281575,4.804428604389514
2024-05-13,24.692332433355165,16.04004610708088,22.372745842076718,14.776780303181233,2.31266765256382,10.524337188002505,2.50573625370354,0.7258554415412544,1.2457124550042746,4.803786323490609
2024-05-14,24.560157734757517,16.26733409597801,22.356989247755617,14.776941909030942,2.353437072132312,10.429767162936006,2.5064072780529094,0.7232983477740209,1.224008593733636,4.801658557849027
2024-05-16,24.53104834347828,16.593441111638352,22.334016051863852,14.770954394759098,2.0655706977053665,10.42655226321911,2.5026150494792523,0.7446876297253927,1.2339827983137028,4.797131659817591
2024-05-17,24.375505511957385,16.30387473980361,22.39056638861051,14.798677419021761,1.922519636736264,10.919697977920496,2.5058034126644193,0.7352400406899157,1.2419796647443822,4.806135207851258
2024-05-20,24.602001771617935,16.347043304067068,22.352817368634874,14.77855957388213,2.3091308426344526,10.339239424722631,2.5028156241499335,0.7483243596956854,1.2183436050296768,4.801724125565615
2024-05-21,24.367501239438518,16.49491597020194,22.37262989759669,14.793024484192962,2.2933774498809982,10.363665166506685,2.505265321858759,0.7571481994817836,1.2460483294065552,4.8064239414351135
2024-05-22,24.420717015597397,16.520991862255766,22.410452254421426,14.811308626686372,2.1687343164470905,10.377077582468159,2.508361823738926,0.7558432205411967,1.2141486280387195,4.812364669804951
2024-05-23,24.462367124955655,16.656739506839244,22.394237571978085,14.809704886125719,1.693910643565888,10.69918785727068,2.5080902230519837,0.7552443247275523,1.2086742654494904,4.811843596035701
2024-05-24,24.57145134044736,16.850362565809366,22.368022929135766,14.792368679749321,1.450564155241222,10.685716933279185,2.5049376940276247,0.7579753823712087,1.2123894569167155,4.8062108630222315
2024-05-27,24.65586424854035,16.9954211480657,22.33291561452088,14.768378697355288,1.3982660707093668,10.57200202592776,2.5010825095874902,0.7538243126400986,1.2238291310658556,4.79841624158721
2024-05-28,24.649464604789564,17.140595158717854,22.3282266124767,14.765368845296855,1.330482036426014,10.59979800251082,2.507432110510158,0.7547016936049005,1.12649262966093,4.797438306006201
