date,FUTU SECURITIES INTERNATIONAL,FIRST SHANGHAI SECURITIES LTD,KGI ASIA LTD,PHILLIP SECURITIES (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,METAVERSE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.
2024-04-12,22.660541232546745,21.68659082238423,25.767432505559025,8.68372870371405,7.518448932811246,6.7426599346485565,4.867038385592672,2.0735594827434833,0.0,0.0
2024-04-15,22.679268831825894,21.683129601521962,25.756935899093303,8.682342764208958,7.517248974158858,6.741583793385779,4.8662615970722625,2.0732285387329843,0.0,0.0
2024-04-16,22.722434891947998,21.67863166578638,25.726061890347523,8.67894601628559,7.515689600423816,6.74018532318263,4.865252142609811,2.0727984694162496,0.0,0.0
2024-04-17,22.753985565638366,21.678285748022574,25.695333804585612,8.678807529611504,7.515569675394408,6.74007777258301,4.865174509613068,2.0727653945514515,0.0,0.0
2024-04-18,22.79496831660733,21.67932353443365,25.65188321107315,8.679223002893075,7.515929461964769,6.740400434679232,4.865407416036216,2.0728646223125766,0.0,0.0
2024-04-19,22.80919012685337,21.680707404221636,25.621603851720877,8.67977702915122,7.529175955788832,6.740830698866475,4.865717992624025,2.0729969407735678,0.0,0.0
2024-04-22,22.8176727694009,21.679669485318172,25.60282386433451,8.679361502826897,7.543177389936154,6.740507995576542,4.865485056466117,2.071301936140708,0.0,0.0
2024-04-23,22.81736250376915,21.67482717745242,25.574769583231628,8.677422905907635,7.581377762249142,6.739002455332571,4.8643983158875495,2.0708392961699045,0.0,0.0
2024-04-24,22.831444395335073,21.67759394561199,25.554100003350783,8.678530569521588,7.582345516890345,6.739862681680306,4.865019251051907,2.071103636558011,0.0,0.0
2024-04-25,22.84115585097302,21.6762104732441,25.53970505409575,8.677976702368854,7.5914346662752346,6.73943254105645,4.8647087636555675,2.0693759483310172,0.0,0.0
2024-04-26,22.867048850496772,21.676556324780734,25.51298845311281,8.678115162529178,7.59155579027649,6.7395400710651305,4.864786381789201,2.0694089659496866,0.0,0.0
2024-04-29,22.888521194966245,21.67724806096415,25.4755085531386,8.678392096105334,7.606158323613556,6.739755141376895,4.864941625487252,2.069475004347972,0.0,0.0
2024-04-30,22.92019994288258,21.6595642164144,25.463903544949655,8.67769979530265,7.60555155804518,6.739217491332671,4.8645535348184925,2.0693099162543733,0.0,0.0
2024-05-02,22.94154158402729,21.66163783130877,25.428046700355345,8.678530569521588,7.606279688345176,6.739862681680306,4.874592919633839,2.0695080251276887,0.0,0.0
2024-05-03,23.00905147036533,21.660600974233706,25.372581368298952,8.678115162529178,7.596342395440598,6.7395400710651305,4.874359592117418,2.0694089659496866,0.0,0.0
2024-05-06,23.02500682091236,21.660600974233706,25.36141262291603,8.678115162529178,7.59155579027649,6.7395400710651305,4.874359592117418,2.0694089659496866,0.0,0.0
2024-05-07,23.04905279723684,21.66820689864316,25.33201176641464,8.681162404294135,7.5814527340314655,6.741906599694507,4.876071179466553,2.070135620218697,0.0,0.0
2024-05-08,23.054825411872855,21.66613202593726,25.32958606040004,8.680331126144889,7.582322702760502,6.741261017987868,4.875604263719918,2.0699373911766723,0.0,0.0
2024-05-09,23.06158041451455,21.661983472393086,25.324736041767395,8.678669047356907,7.588849051154522,6.739970225415623,4.874670700436726,2.0695410469611892,0.0,0.0
2024-05-10,23.102687649825594,21.644680284347643,25.313830287776785,8.674931696276909,7.585581016270082,6.737067748680578,4.872571489635219,2.0686498271871945,0.0,0.0
2024-05-13,23.146844336997415,21.641228617127986,25.292251853434735,8.673548308905257,7.570019088504,6.735993391582242,4.871794462898614,2.068319940549755,0.0,0.0
2024-05-14,23.184747300622398,21.637694171002842,25.263144465937053,8.673409994434602,7.565114361757262,6.7358859747181015,4.871716773855067,2.068286957672675,0.0,0.0
2024-05-16,23.193320991965354,21.635279091904923,25.260324734238047,8.672441916643148,7.564269985761187,6.735134152583316,4.871173019919988,2.0680561069840344,0.0,0.0
2024-05-17,23.207530023961777,21.6321747822635,25.256700289677624,8.671197562690415,7.559996109997784,6.734167770693935,4.8704740860487625,2.0677593746662013,0.0,0.0
2024-05-20,23.219800420586747,21.63320945315751,25.246747946092196,8.670017968205682,7.557169027086233,6.73448986717558,4.870707041719081,2.0678582759769712,0.0,0.0
2024-05-21,23.23685523821368,21.634244223033246,25.228822571824445,8.6704326765935,7.5575305051587325,6.734811994470566,4.87094001967509,2.066362771030742,0.0,0.0
2024-05-22,23.24175062058674,21.632864551862237,25.227213665184482,8.669879740892082,7.557048542079528,6.734382498258213,4.8706293873529445,2.0662309937837695,0.0,0.0
2024-05-23,23.251057344499017,21.631140210337026,25.225202820435566,8.669188670432137,7.5532578007553255,6.73384570502121,4.870241152660936,2.0660662958587808,0.0,0.0
2024-05-24,23.255098445876687,21.630450550694327,25.224398572291683,8.66891227309465,7.551422846202528,6.7336310116866125,4.870085876113304,2.0660004240402103,0.0,0.0
2024-05-27,23.931213278519976,22.250179149168535,23.075462385233845,8.917283098321327,7.764497144272065,6.92655458023341,5.00961748167923,2.1251928825716146,0.0,0.0
2024-05-28,23.937842185263346,22.24871980284226,23.073948910172216,8.91669823092576,7.762348184112273,6.926100280880913,5.009288910532953,2.12505349527028,0.0,0.0
2024-05-29,23.937519367389335,22.243616754410848,23.07205734550767,8.915967254560867,7.771549243585603,6.925532490486411,5.008878257205489,2.124879286853785,0.0,0.0
2024-05-30,23.95149007192546,22.22321321710275,23.071300806476735,8.915674897571387,7.77785246673017,6.92530540039381,5.010353528315219,2.124809611484465,0.0,0.0
2024-05-31,23.94664061103943,22.221755902271724,23.06978787724783,8.915090241107452,7.787178860842293,6.924851264883758,5.010024968154537,2.124670274452971,0.0,0.0
2024-06-03,23.93680417458363,22.221755902271724,23.06978787724783,8.915090241107452,7.797015297298095,6.924851264883758,5.010024968154537,2.124670274452971,0.0,0.0
2024-06-04,23.93107305160993,22.230138073660058,23.06208968637812,8.918453063319705,7.79339627747246,6.9274633577532985,5.011914777768484,2.1254717120379434,0.0,0.0
2024-06-05,23.93061043074082,22.231231866587287,23.05174367780462,8.918891879347305,7.78557921133903,6.927804210805998,5.028562431423103,2.12557629195184,0.0,0.0
2024-06-06,23.933288167622745,22.235243361706804,23.055903229457666,8.920501240963441,7.7869840733456135,6.929054292355567,5.013065794848156,2.1259598397000037,0.0,0.0
2024-06-07,23.92244879878328,22.238891431927772,23.059685942901396,8.92032413081392,7.78826166065361,6.930191121677027,5.013888273637546,2.1263086396054516,0.0,0.0
2024-06-11,23.91955989939245,22.23925630478903,23.060064282514926,8.920470486319047,7.790030139606922,6.930304825126293,5.01397053636031,2.1263435258910217,0.0,0.0
2024-06-12,24.09261959291103,22.38173631189349,22.547319510515724,8.977621169815245,7.839938442943313,6.974705135423874,5.046093488128635,2.1399663483686884,0.0,0.0
2024-06-13,24.098826505423304,22.38136674884046,22.546947213383817,8.977472933009922,7.834855447329792,6.974589970394318,5.046010167974678,2.1399310136437113,0.0,0.0
2024-06-14,24.05688427940045,22.328644591858755,22.493835010550903,8.956325353302901,7.806515697866923,6.958160436334644,5.034123649014837,2.1348901338754023,0.0,0.23062084779518233
2024-06-17,24.471532868721077,22.702623032641775,21.19569823316702,9.106333231165534,7.927216329429183,7.0747014104181005,5.118439277991883,2.170647023651008,0.0,0.2328085928144214
2024-06-18,24.482436938619305,22.701862573838884,21.194988251096593,9.10602820071783,7.918576665991154,7.0744644325606245,5.1182678281025735,2.170574314535646,0.0,0.232800794537388
2024-06-19,24.487495750414073,22.700341809059196,21.193568429637743,9.105418201123063,7.918046212048894,7.073990524470079,5.1179249627794885,2.170428910916956,0.0,0.23278519955050686
2024-06-20,24.490435033083415,22.69996164969931,21.19321350399496,9.105265713993841,7.916238924047983,7.07387205736803,5.117839253626113,2.1703925630561,0.0,0.2327813011302453
2024-06-21,24.496313303089522,22.699201369177104,21.192503688371538,9.104960755056963,7.91262452963843,7.073635135067245,5.117667843931226,2.1703198709865408,0.0,0.23277350468142688
2024-06-24,24.50229119334591,22.693880831158218,21.18753631001512,9.10282661434118,7.922489523461921,7.071977123225517,5.116468297485128,2.169811162807829,0.0,0.23271894415917305
2024-06-25,24.509021021986282,22.69236113552543,21.18444336184368,9.102217043595887,7.92195899398487,7.07150354830771,5.116125673207473,2.169665861412593,0.0,0.23270336013607287
2024-06-26,24.511958910966506,22.691981243418706,21.184088713741154,9.100390566798975,7.921826372717577,7.071385164488388,5.116040024307886,2.169629539104392,0.0,0.23269946445641237
2024-06-27,24.53299457552341,22.68666408916159,21.175777477626752,9.098258175628517,7.919970141110035,7.0697282071109,5.11484124075069,2.169121154454481,0.0,0.23264493863362104
2024-06-28,24.576737588177927,22.674519945734087,21.16444210994702,9.093387889199846,7.912384973494346,7.065943790283323,5.112103272515586,2.1679600265642014,0.0,0.23252040408366048
2024-07-02,24.643088171137155,22.640370275650763,21.148168763591567,9.086395980322838,7.914658750336394,7.060510783827017,5.108172574662728,2.1662930814014714,0.0,0.2323416190700652
2024-07-03,24.697624929636515,22.624486993821378,21.133332331123462,9.07835109750333,7.909106245938963,7.055557504296975,5.104588951972432,2.1647733251820265,0.0,0.23217862052492413
2024-07-04,24.712754037974406,22.61693135652229,21.126274677437937,9.07531930596767,7.916483685297648,7.053201241657302,5.1028842316535785,2.164050380963036,0.0,0.23210108252612807
2024-07-05,24.747937518880693,22.606361938523627,21.11640187797188,9.071078198201807,7.912784128367021,7.049905116688948,5.100499535180262,2.1630390698932,0.0,0.2319926162925577
2024-07-08,24.752547950875073,22.60447558189407,21.11463984900043,9.070321274617953,7.9137927293906785,7.0493168470995835,5.100073931045531,2.162858578087372,0.0,0.2319732579893092
2024-07-09,24.8152847974094,22.585629315649143,21.0970357191095,9.062758980635543,7.907194680068767,7.043439546311782,5.09582179297557,2.1610553153456604,0.0,0.23177985249463487
2024-07-10,24.836166555805065,22.580357991287777,21.092111821847904,9.060643797501697,7.902015013828527,7.041795657892763,5.094632464611809,2.160550940489825,0.0,0.23172575673463403
2024-07-11,24.846189619737068,22.577346910540783,21.089299198069096,9.059435564660367,7.900961283622841,7.04085663755757,5.093953097626878,2.1602628319778905,0.0,0.23169485620750524
2024-07-12,24.893340907614316,22.56418286890885,21.077002783714853,9.054153332544807,7.893022721177056,7.036751366452487,5.0909829961834285,2.1590032601615587,0.0,0.2315597632426363
2024-07-15,24.935014329319568,22.55516496618747,21.068579240887438,9.050534789189982,7.881542071248608,7.033939089151514,5.085617892582558,2.1581404023533057,0.0,0.23146721907955978
2024-07-16,24.64776345616749,22.26559071025945,20.798090500668227,8.932695737654255,7.775423415367063,6.943633933723145,5.020326239012899,2.130433138755965,1.2575473388490073,0.22849552954249935
2024-07-17,24.67120457231527,22.264492723844718,20.797064881311467,8.93225523828936,7.768464898077938,6.943291521261365,5.020078670911981,2.1303280803870095,1.2443351518927208,0.22848426170817465
2024-07-18,24.699980439760214,22.263760793060882,20.796381191267916,8.931961596181315,7.768209514823868,6.943063265047823,5.01991363907577,2.1302580472305825,1.2442942451802088,0.202177268371421
2024-07-19,24.796959779873333,22.263760793060882,20.783231450235625,8.931961596181315,7.761634644307723,6.943063265047823,4.9508774986562605,2.1302580472305825,1.2442942451802088,0.1939586802262413
2024-07-22,24.80477064763054,22.26339484571498,20.77795876637732,8.931814782367145,7.761507067047783,6.942949142568793,4.950796121547634,2.1302230323790616,1.2442737928325227,0.1923118015342208
2024-07-23,24.881622912479024,22.26156528942191,20.756528613480114,8.931080785685289,7.760869243652177,6.942378586443625,4.920805276470695,2.1300479753861126,1.2228053192031385,0.1922959977779129
2024-07-24,24.9054575754737,22.260833551097285,20.73941133062813,8.930787220789636,7.75568363910679,6.9421503902494335,4.920643529452369,2.1299779606447125,1.222765125555298,0.19228967700264768
2024-07-25,24.979829665427143,22.25680985002473,20.673220861466362,8.929172958770357,7.755924984430639,6.940895579287079,4.919754110886722,2.1295929618267175,1.2225441077153378,0.192254920164912
2024-07-26,25.02666011597356,22.256078424284446,20.641321618766092,8.915734315718213,7.755670101398813,6.940667480573853,4.91959243296357,2.1295229769942505,1.2225039312374402,0.19224860208975875
2024-07-29,25.066498865535102,22.25351881273032,20.609374409560722,8.91470894116062,7.754778142697775,6.939869253126145,4.917383682435263,2.1292780663000674,1.222363334357446,0.19222649209653384
2024-07-30,25.136715252806173,22.25022874856057,20.553760429209508,8.913390948949235,7.750346202938166,6.938843230438918,4.915013954894234,2.128963263884668,1.220539895884497,0.19219807243403253
2024-07-31,25.194611491564235,22.24913227667931,20.490327328397758,8.906381154347159,7.74996427263185,6.938501290291847,4.929555485834714,2.1288583504304532,1.2204797487421502,0.19218860108052704
2024-08-01,25.311116110059324,22.240364390484995,20.395227062627153,8.902871348418845,7.746910184773167,6.935766981874069,4.927612858097557,2.1280194148931804,1.219998784927186,0.19211286384452322
2024-08-02,25.340671935266172,22.240364390484995,20.382091140312998,8.902871348418845,7.730490281880472,6.935766981874069,4.927612858097557,2.1280194148931804,1.219998784927186,0.19211286384452322
2024-08-05,25.373511741051562,22.240364390484995,20.349251334527608,8.902871348418845,7.730490281880472,6.935766981874069,4.927612858097557,2.1280194148931804,1.219998784927186,0.19211286384452322
2024-08-06,25.45068528464723,22.240364390484995,20.260583858907058,8.902871348418845,7.730490281880472,6.935766981874069,4.939106790122443,2.1280194148931804,1.219998784927186,0.19211286384452322
2024-08-07,25.46832899034033,22.239999211857604,20.243831554266066,8.90272516653613,7.730363350064939,6.935653099123684,4.939025691800199,2.1279844735947666,1.2199787529945307,0.1921097094217498
2024-08-08,25.510182301201713,22.23926889057823,20.20376095769292,8.900790907762456,7.7317514083477965,6.935425344842024,4.938863503145077,2.1279145944401665,1.219938691102657,0.19210340088695946
2024-08-09,25.531527123522483,22.23926889057823,20.182416135372147,8.900790907762456,7.7317514083477965,6.935425344842024,4.938863503145077,2.1279145944401665,1.219938691102657,0.19210340088695946
2024-08-12,25.560242140848217,22.23853861726214,20.158767426243745,8.900498631513445,7.728213808989816,6.935197605517948,4.938701325141569,2.127844719874825,1.219898631841817,0.19209709276647727
2024-08-13,25.57994440677298,22.23853861726214,20.13906516031898,8.900498631513445,7.728213808989816,6.935197605517948,4.938701325141569,2.127844719874825,1.219898631841817,0.19209709276647727
2024-08-14,25.589795539735366,22.23853861726214,20.129214027356596,8.900498631513445,7.728213808989816,6.935197605517948,4.938701325141569,2.127844719874825,1.219898631841817,0.19209709276647727
2024-08-15,25.61358229612518,22.237808391904604,20.10720964328577,8.900206374458822,7.727960045116708,6.934969881149984,4.938539157788624,2.1277748498982905,1.2198585752117515,0.1920907850602623
2024-08-16,25.65256436987869,22.23744329720882,20.069118711797955,8.900060253128812,7.7278331694295,6.934856024574082,4.9384580781057865,2.1277399166306847,1.219838547883178,0.19208763136249235
2024-08-19,25.675504853587945,22.235983038298446,20.049742504559728,8.899475815785284,7.727325708338189,6.934400635653391,4.938133785995597,2.1276001950300176,1.2197584451445243,0.19207501760687662
2024-08-20,25.891296247355122,22.23379300948626,19.90659835816657,8.898599303673524,7.7265646416512235,6.933717664400843,4.937647427679388,2.127390647032077,1.219638310759902,0.12475438979509092
2024-08-21,25.94194261246751,22.237808391904604,19.87735742184614,8.900206374458822,7.727960045116708,6.934969881149984,4.938539157788624,2.1277748498982905,1.2198585752117515,0.09358269015756371
2024-08-22,25.962307140500375,22.234157984329936,19.865886829495704,8.898745377035294,7.72669147568809,6.933831483600274,4.937728480745649,2.127425568831902,1.2196583315139686,0.0935673282588105
2024-08-23,26.03298122508726,22.227225510644477,19.823590322575352,8.89597080296762,7.724282340816933,6.931669557597349,4.936188927379931,2.1267622506264594,1.2192780495489657,0.08205101275565044
2024-08-26,26.133477199271272,22.21082372541721,19.763047552830557,8.889406339830805,7.71858248322885,6.92655458023341,4.932546443499549,2.1251928825716146,1.21837832696814,0.08199046614859624
2024-08-27,26.20262946755989,22.15630778519944,19.730096459751557,8.89451119566448,7.723014978415921,6.930532243218365,4.935379021685806,2.126413301896544,1.2190779963805032,0.08203755022749012
2024-08-28,26.211104311890633,22.15376336853434,19.727830667692565,8.893489755506959,7.722128072158505,6.929736345187491,4.934812245815335,2.1261691059097987,1.218937998218349,0.08202812908602618
2024-08-29,26.21836691507807,22.151582905051942,19.725888974372012,8.892614422078486,7.721368028910429,6.929054292355567,4.934326541525934,2.1259598397000037,1.2188180253835668,0.0820200555439816
2024-08-30,26.225628088776332,22.149402870747473,19.72394766323255,8.89173926094081,7.720608135260725,6.928372373771255,4.933840932837106,2.125750614679817,1.218698076162889,0.08201198359104232
2024-09-02,26.23132853414949,22.148676287996956,19.721660458563164,8.891447578839633,7.718714684748075,6.928145097402439,4.933679084513857,2.125680882157566,1.2186580983357034,0.08200929329311597
2024-09-03,26.234958185518853,22.14758650324659,19.720690090648613,8.891010091567072,7.711774478979592,6.927804210805998,4.939996752591776,2.12557629195184,1.2185981365125131,0.08200525817715432
2024-09-04,26.242728302994617,22.14722326549423,19.72036665589682,8.89086427204306,7.705087686784413,6.927690589394926,4.939915732778768,2.1255414308370795,1.2185781505493443,0.08200391322673918
2024-09-05,26.237028605543316,22.147949752914105,19.721013536009917,8.891155915874347,7.710260830202048,6.92791783594415,4.940077775062448,2.125611154210137,1.2169779910678409,0.08200660317168738
2024-09-09,26.236167989936483,22.14722326549423,19.72036665589682,8.889224193778528,7.714928156371623,6.927690589394926,4.939915732778768,2.1255414308370795,1.2169380722848095,0.08200391322673918
2024-09-10,26.23288783340741,22.14722326549423,19.72036665589682,8.889224193778528,7.718208312900692,6.927690589394926,4.939915732778768,2.1255414308370795,1.2169380722848095,0.08200391322673918
2024-09-11,26.227967598613805,22.14722326549423,19.72036665589682,8.889224193778528,7.723128547694295,6.927690589394926,4.939915732778768,2.1255414308370795,1.2169380722848095,0.08200391322673918
2024-09-12,26.22675765970114,22.14758650324659,19.720690090648613,8.889369986403528,7.723255215124395,6.927804210805998,4.939996752591776,2.12557629195184,1.21695803134897,0.08200525817715432
2024-09-13,26.246787602071027,22.12353648316433,19.719719818219687,8.888932622874734,7.7294353231750215,6.9274633577532985,4.939753701125221,2.1254717120379434,1.2168981561204895,0.082001223458254
2024-09-16,26.264827871231837,22.103856189534348,19.719719818219687,8.888932622874734,7.731075347644187,6.9274633577532985,4.939753701125221,2.1254717120379434,1.2168981561204895,0.082001223458254
2024-09-17,26.28528601908598,22.080171606531675,19.71907302297435,8.888641071097648,7.735741684938674,6.927236141017798,4.93959168010076,2.125401997812279,1.2168582425746228,0.08199853386621447
2024-09-19,26.293832209735367,22.07908533495573,19.71810290965682,8.888203779290485,7.730441441988072,6.926895343860334,4.939348668491317,2.125297435048057,1.2167983771648598,0.08199449980895282
2024-09-20,26.287272649750655,22.07908533495573,19.71810290965682,8.888203779290485,7.7370010019727875,6.926895343860334,4.939348668491317,2.125297435048057,1.2167983771648598,0.08199449980895282
2024-09-23,26.28235297976212,22.07908533495573,19.71810290965682,8.888203779290485,7.741920671961325,6.926895343860334,4.939348668491317,2.125297435048057,1.2167983771648598,0.08199449980895282
2024-09-24,26.2757934197774,22.07908533495573,19.71810290965682,8.888203779290485,7.748480231946041,6.926895343860334,4.939348668491317,2.125297435048057,1.2167983771648598,0.08199449980895282
2024-09-25,26.29832061619496,22.05576518472238,19.717779559762352,8.88805802491608,7.749993030581807,6.926781752259322,4.939267669934914,2.1252625830795644,1.2167784233372196,0.08199315521140295
2024-09-26,26.276044528496236,22.060468083919847,19.721983935756146,8.889953204729718,7.758206394533499,6.928258733722939,4.940320858421755,2.1257157478468107,1.2170378741530352,0.08201063842001585
2024-09-27,26.286232567446334,22.059382621488684,19.721013536009917,8.889515783810912,7.751264131787891,6.92791783594415,4.940077775062448,2.125611154210137,1.2169779910678409,0.08200660317168738
2024-09-30,26.2980596552284,22.058297265870365,19.72004323175402,8.889078405935674,7.742682500815926,6.927576971710754,4.939834715623293,2.125506570865799,1.2169181138753264,0.0820025683204398
2024-10-02,26.339390343638502,22.043474769194965,19.706791969803998,8.883105218906264,7.74567440305369,6.9229218532583126,4.936515298772263,2.1240782958860733,1.2161003823668721,0.08194746511906147
2024-10-03,26.36026465319582,22.043113493740137,19.704830068326675,8.88295963170135,7.740630690133851,6.922808391938469,4.926600858467575,2.1207656390076655,1.2160804514247974,0.08194612206366558
2024-10-04,26.389765257138738,22.043113493740137,19.680246231707578,8.881320709260075,7.740630690133851,6.922808391938469,4.923323013585028,2.1207656390076655,1.2160804514247974,0.08194612206366558
2024-10-07,26.41985261947016,22.039501390397817,19.65244151234644,8.879865368197333,7.747555538076581,6.921673983256235,4.922516251349841,2.118779465045055,1.215881177929954,0.0819326939305899
2024-10-08,26.463133093130292,22.03733469655933,19.60954716974949,8.878992392478008,7.751709357596134,6.9209935164840575,4.9220323209086425,2.1185711687532875,1.215761645177834,0.0819246391629268
2024-10-09,26.483131726706283,22.036251509387284,19.598752840597232,8.878555968981578,7.751328342729627,6.920653333267797,4.921790391367534,2.1184670359647875,1.2091482386249135,0.08192061237296161
2024-10-10,26.492094100762326,22.035529443760886,19.594833927784432,8.8782650438179,7.74779763650394,6.920426563035026,4.921629118219039,2.118397619792682,1.2091086182575401,0.081917928066229
2024-10-14,26.502891167887636,22.037695782614325,19.58529068157501,8.87913787651133,7.742005253093935,6.921106918321435,4.922112969374429,2.1186058819577687,1.2092274871499098,0.08192598151422154
2024-10-15,26.62982302929413,22.036973622336877,19.460125473721465,8.878846913212097,7.741751552856092,6.9208801183627795,4.9219516750856505,2.1185364566863334,1.2091878615889515,0.08192329685562003
2024-10-16,26.75817702453148,22.03877911178039,19.325716027312186,8.879574357218116,7.742385834629192,6.921447146132002,4.9223549306298615,2.120348628573582,1.209286930361131,0.08193000883205495
2024-10-17,26.7912706228177,22.037695782614325,19.31493494257808,8.87913787651133,7.722343017530521,6.921106918321435,4.922112969374429,2.1202444015880535,1.2092274871499098,0.08192598151422154
2024-10-18,26.878112163222774,22.037695782614325,19.239563039584993,8.87913787651133,7.710873380118531,6.921106918321435,4.922112969374429,2.1202444015880535,1.2092274871499098,0.08192598151422154
2024-10-21,26.92071367361017,22.037695782614325,19.219900804021584,8.87913787651133,7.6879341052945485,6.921106918321435,4.922112969374429,2.1202444015880535,1.2092274871499098,0.08192598151422154
2024-10-22,27.0223018906878,22.037695782614325,19.128143704725655,8.87913787651133,7.678102987512841,6.921106918321435,4.922112969374429,2.1202444015880535,1.2092274871499098,0.08192598151422154
2024-10-23,28.187498258958783,22.039140245171378,18.967173384764376,8.879719860323432,7.660581352096705,6.921560562835611,4.922435589668129,2.1203833731792807,0.21957602164298576,0.08193135135932304
2024-10-24,28.2181697819187,22.03877911178039,18.95703098756794,8.879574357218116,7.640792623677445,6.921447146132002,4.9223549306298615,2.120348628573582,0.21957242366990726,0.08193000883205495
2024-10-25,28.291195348844834,22.039501390397817,18.882274189398892,8.879865368197333,7.641043035966814,6.921673983256235,4.922516251349841,2.120418118923667,0.21957961973398094,0.0819326939305899
2024-10-28,28.32863835916798,22.040584897095673,18.779962210783857,8.880301920432888,7.703690593828198,6.922014266822019,4.922758252256947,2.1205223629895102,0.21959041471452428,0.08193672190840458
2024-10-29,28.339890572487125,22.039140245171378,18.77873127663793,8.879719860323432,7.698269773721994,6.921560562835611,4.920796962640942,2.1203833731792807,0.21957602164298576,0.08193135135932304
2024-10-30,28.35277983047876,22.037695782614325,18.770946425323647,8.87913787651133,7.696126703445971,6.921106918321435,4.9204744497441455,2.1202444015880535,0.2195616304581137,0.08192598151422154
