date,THE HONGKONG AND SHANGHAI BANKING,KINGSWAY FINANCIAL SERVICES GROUP LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,KGI ASIA LTD,BRIGHT SMART SECURITIES INTERNATIONAL,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,BANK OF CHINA (HONG KONG) LTD
2024-06-13,46.90193946701366,31.28252836831638,0.0,0.0,16.93647909685622,0.0,0.0,4.879053067813739
2024-06-14,46.924943017545544,31.261825172837682,0.0,0.0,16.93647909685622,0.0,0.0,4.876752712760551
2024-06-17,46.93714935720683,31.254635496967577,0.0,0.0,16.93258400133912,0.0,0.0,4.87563114448648
2024-06-18,47.01656196848919,31.17572442515525,0.0,0.0,16.932194590323604,0.0,0.0,4.8755190160319515
2024-06-19,47.039559699696895,31.152726693947553,0.0,0.0,16.932194590323604,0.0,0.0,4.8755190160319515
2024-06-20,47.06255743090459,31.129728962739854,0.0,0.0,16.932194590323604,0.0,0.0,4.8755190160319515
2024-06-21,47.049297943665465,31.13617351488384,0.0,0.0,16.938000183623146,0.0,0.0,4.876528357827552
2024-06-24,47.03415130585032,31.126149808605714,0.0,0.0,16.96703994313591,0.0,0.0,4.8726589424080595
2024-06-25,47.08014147991741,31.06866209102185,0.0,0.0,16.97853748665268,0.0,0.0,4.8726589424080595
2024-06-26,37.779034107503904,24.918596305001987,19.767412863371423,0.0,13.626844403028823,0.0,0.0,3.9081123210938653
2024-06-27,37.80444964632242,24.84018326497291,19.77105927773501,0.0,13.651494004277087,0.0,0.0,3.932813806692577
2024-06-28,37.84538378712783,24.786152027423665,19.777991172567514,0.0,13.656280329552578,0.0,0.0,3.934192683328414
2024-07-02,37.884947964761714,24.758858115206177,19.784197515751867,0.0,13.6605656769171,0.0,0.0,3.911430727363147
2024-07-03,37.91531307604167,24.734920324474157,19.779816163374914,0.0,13.65938592312256,0.0,0.0,3.9105645129866993
2024-07-04,37.92937690961905,24.70309133577941,19.77945113827011,0.0,13.677588270558486,0.0,0.0,3.9104923457729397
2024-07-05,35.07302487124177,22.81623077825048,18.28369057804027,0.0,12.648380105934736,7.563900356692532,0.0,3.6147733098402064
2024-07-08,35.10307660603341,22.76956306556069,18.288682324391445,0.0,12.656952376869729,7.565965425112117,0.0,3.6157602020326065
2024-07-09,35.17046199545911,22.74472433964892,18.268731675086713,0.0,12.646554217194403,7.55771190962255,0.0,3.6118158629883137
2024-07-10,35.20275172719412,22.71288208954578,18.267797556337364,0.0,12.647611975805114,7.557325467885787,0.0,3.611631183231841
2024-07-11,35.216794581445235,22.70072110855887,18.266240904019064,0.0,12.648238494236116,7.556681486137388,0.0,3.6113234256033215
2024-07-12,35.24235845656749,22.673452975095135,18.266240904019064,0.0,12.6499427525776,7.556681486137388,0.0,3.6113234256033215
2024-07-15,35.26961949232985,22.632290857515336,18.27153460461354,0.0,12.65531355794727,7.558871471996309,0.0,3.612370015597695
2024-07-16,35.28606547482494,22.614857807728413,18.27122312552639,0.0,12.656802543070253,7.5587426141615985,0.0,3.612308434688414
2024-07-17,35.31433658595773,22.601652430360026,18.264684516971936,0.0,12.652273132159356,7.5560376141307675,0.0,3.611015720420184
2024-07-18,35.33137771724806,22.582907185940666,18.264684516971936,0.0,12.65397724528839,7.5560376141307675,0.0,3.611015720420184
2024-07-19,35.34110278763832,22.571747690269124,18.265307039962586,0.0,12.65440853616292,7.556295149766198,0.0,3.611138796200851
2024-07-22,35.359867719354455,22.539081529572353,18.270600199210143,0.0,12.65978036102296,7.558484911671746,0.0,3.6121852791683424
2024-07-23,35.38753549579892,22.496252139180324,18.269043069232815,0.0,12.67745113636616,7.5578407323174375,0.0,3.6118774271043415
2024-07-24,35.40518418203136,22.47618101269765,18.269354473994646,0.0,12.67937177855317,7.557969559404018,0.0,3.6119389933191504
2024-07-25,35.41612166659964,22.452143611102517,18.270600199210143,0.0,12.690464332247608,7.558484911671746,0.0,3.6121852791683424
2024-07-26,35.41370692623457,22.443794584725463,18.269354473994646,0.0,12.703235462322152,7.557969559404018,0.0,3.6119389933191504
2024-07-29,35.42833684142143,22.42862896626027,18.268108918639527,0.0,12.705778255219657,7.557454277406948,0.0,3.61169274105217
2024-07-30,35.43934077083603,22.424806809017625,18.264995773162923,0.0,12.7036130099675,7.556166379754095,0.0,3.611077257261824
2024-07-31,35.46248557869472,22.404534024703832,18.263750812045608,0.0,12.702747118486155,7.555651343591177,0.0,3.6108311224785075
2024-08-01,35.48117425292337,22.372382689500135,18.268108918639527,0.0,12.709187120477846,7.557454277406948,0.0,3.61169274105217
2024-08-02,35.50250492841277,22.333924937361214,18.265929605390117,0.0,12.707670964645612,7.556552702957619,0.0,3.6334168612326674
2024-08-05,35.52136331782399,22.312910745985885,18.266863533110044,0.0,12.708320701419268,7.556939065666164,0.0,3.633602635994646
2024-08-06,35.53170161788017,22.300416423504203,18.267797556337364,0.0,12.708970504637746,7.557325467885787,0.0,3.6337884297547354
2024-08-07,35.548139769900615,22.284696970123385,18.267486204648755,0.0,12.708753896181532,7.557196662755418,0.0,3.633726496390291
2024-08-08,35.559122908856374,22.280899470368748,18.264373271389083,0.0,12.706588217650333,7.555908852895987,0.0,3.633107278839478
2024-08-09,35.570102305211435,22.27710326464538,18.261261398888657,0.0,12.70442327709304,7.554621481869033,0.0,3.6324882722924627
2024-08-12,35.581077960878446,22.273308352291963,18.25815058660537,0.0,12.702259074132513,7.553334549450291,0.0,3.6318694766414117
2024-08-13,35.598112995947126,22.256273317223286,18.25815058660537,0.0,12.702259074132513,7.553334549450291,0.0,3.6318694766414117
2024-08-14,35.61148365646494,22.237158257800004,18.26063915163197,0.0,12.703990377505258,7.554364060303802,0.0,3.6323644962940245
2024-08-15,35.616968239924816,22.23526410714549,18.259083718999797,0.0,12.70290825759544,7.553720583135388,0.0,3.632055093199064
2024-08-16,35.635218302051754,22.215577945298445,18.25970586025374,0.0,12.703341083436742,7.5539779608476465,0.0,3.632178848111679
2024-08-19,35.65104005130568,22.201192295764635,18.259083718999797,0.0,12.70290825759544,7.553720583135388,0.0,3.632055093199064
2024-08-20,35.67843445441805,22.191740885643778,18.251310528877383,0.0,12.697500422103063,7.55050484092576,0.0,3.6305088680319626
2024-08-21,35.71054690241361,22.173971836166135,18.245096740367625,0.0,12.693177467754078,7.54793421783822,0.0,3.629272835460326
2024-08-22,35.72817795373241,22.155623846882712,18.2454073293038,0.0,12.69339354556076,7.548062707420511,0.0,3.6293346170998038
2024-08-23,35.74823574519694,22.142017618507584,18.24261240949837,0.0,12.691449110099374,7.546906458641144,0.0,3.6287786580565897
2024-08-26,35.77010029390825,22.134482802484996,18.23640454124331,0.0,12.687130274492237,7.544338284742754,0.0,3.627543803128451
2024-08-27,32.479899788563806,20.0451876429564,16.535389914354397,9.307520745782803,11.503728462948244,6.840634342251111,0.0,3.2876391031432375
2024-08-28,32.50925052604178,20.044259933532405,16.534624641545474,9.277778745498644,11.506281453647974,6.840317751503323,0.0,3.2874869482303977
2024-08-29,32.51542131336835,20.044259933532405,16.534624641545474,9.27006526134043,11.507824150479616,6.840317751503323,0.0,3.2874869482303977
2024-09-02,32.53781556711818,20.037150346410858,16.52875990247299,9.266777220933028,11.505284539129956,6.837891528976045,0.0,3.2863208949589424
2024-09-03,32.56750614702716,20.010003421811547,16.520352540053622,9.262063669824801,11.500973735327218,6.83441343185275,0.0,3.3046870541029083
2024-09-04,32.580408883859356,19.99921392577971,16.51907944331897,9.261349913687598,11.501628690029852,6.8338867560810135,0.0,3.3044323872435033
2024-09-05,32.6238041434193,19.935998160707584,16.525446889904398,9.264919794871762,11.50760394991099,6.836520946989748,0.0,3.305706114196215
2024-09-09,32.63620335952125,19.920278762262704,16.523918255083327,9.264062772419829,11.514247964545866,6.835888555984276,0.0,3.3054003301827444
2024-09-10,32.64240210739896,19.905482833784358,16.523154043719078,9.263634320648249,11.52450683070761,6.835572404352527,0.0,3.305247459389224
2024-09-11,32.638879919784564,19.898710607214515,16.521371158736166,9.262634753950888,11.538677913535874,6.834834830923321,0.0,3.3048908158546686
2024-09-12,29.657030365986348,20.73448792620816,17.252716527684115,9.672660348465557,12.073601693573528,7.137389912647076,0.0,3.472113225435215
2024-09-13,29.651302817687895,20.725655400319027,17.249384576845735,9.67079230474585,12.095410734886448,7.1360114959632375,0.0,3.4714426695518052
2024-09-16,29.6602364547453,20.720653275150717,17.24522144766776,9.66845826451162,12.1005364954523,7.13428922363863,0.0,3.470604838833677
2024-09-17,29.662077033764007,20.71632005267492,17.241615027532987,9.666436340776798,12.110875239366809,7.1327972599441365,0.0,3.469879045940348
2024-09-19,29.680220276359282,20.72899149237111,17.252161113156824,9.672348957730858,12.11828303307117,7.1371601395537745,0.0,3.4108349877569797
2024-09-20,29.69719464645631,20.723987756939735,17.24799664380184,9.670014166132232,12.115357821673292,7.135437312802516,0.0,3.4100116521940755
2024-09-23,29.714160823703274,20.71898643661148,17.24383418446978,9.667680501444199,12.112434022158048,7.133715317590876,0.0,3.4091887140223425
2024-09-24,29.725467059879897,20.707610524020918,17.241060327542627,9.666125350644116,12.11852864625478,7.132567782452323,0.0,3.408640309205339
2024-09-25,29.72164222221177,20.70333763171128,17.238841884453194,9.66488159019213,12.133053339939064,7.131650020121801,0.0,3.4065933113707656
2024-09-26,29.730075370922293,20.698011119436444,17.2344067105438,9.662395029264573,12.139579695986747,7.1298152038207885,0.0,3.405716870025356
2024-09-27,29.732943982506338,20.666237251117384,17.236069633295163,9.66332733965951,12.164873161461365,7.130503149284451,0.0,3.406045482675793
2024-09-30,29.733900309388595,20.645995434646622,17.236624012193683,9.66363814977345,12.182954565737436,7.130732493941666,0.0,3.40615503431855
2024-10-02,29.75649334752009,20.63935701634574,17.23108182748042,9.660530948062124,12.179037314626731,7.128439711051334,0.0,3.4050598349135597
2024-10-03,29.821847714671453,20.611191299302998,17.201145317084617,9.647347602236463,12.178471892851523,7.11871181033724,0.0,3.42128436351571
2024-10-04,29.858864460934253,20.597963426906425,17.190105947645694,9.64115611717407,12.178678243504015,7.1141431558578505,0.0,3.41908864797769
2024-10-07,29.886508390822613,20.589374410931523,17.182937952852495,9.637135911768773,12.175203716256986,7.111176673786444,0.0,3.4176629435811705
2024-10-08,29.931741657856577,20.55532076083528,17.174870131732398,9.636208648140054,12.174032245429792,7.110492452297054,0.0,3.4173341037088454
2024-10-09,30.038544607506058,20.4934364944552,17.135328972787683,9.636517716189163,12.174422710656655,7.110720511496546,0.0,3.411028986908695
2024-10-10,28.093003755090784,19.112404164563227,15.995616707006977,8.995569564099666,11.364672345538494,6.63776925398867,6.630284173639112,3.1706800360730725
2024-10-14,28.150544545466115,19.095365266420906,15.956216554937317,8.995300241919349,11.36433209378313,6.637570522993908,6.6300856667433505,3.1705851077359264
2024-10-15,28.200827747801622,19.07747066141443,15.92658201941542,8.9946270070176,11.36348155352379,6.637073747564659,6.629589451502904,3.1703478117595734
2024-10-16,28.24358533916555,19.033134683503718,15.927058830710147,8.994896288885084,11.363821754349402,6.637272448812857,6.629787928685643,3.1704427258876025
2024-10-17,28.26909606638221,19.003704773966763,15.92372175106366,8.99301165433661,11.376406680150184,6.63588178986995,6.628398837919263,3.1697784463113567
2024-10-18,25.80823031141277,19.611714953309864,16.478610684925922,9.306388308808259,11.788324169064653,6.867120279789618,6.859376571760987,3.2802347209279237
2024-10-21,25.862436267613187,19.557508997109448,16.478610684925922,9.306388308808259,11.788324169064653,6.867120279789618,6.859376571760987,3.2802347209279237
2024-10-22,25.921804121307762,19.490532346704452,16.48090790502546,9.307685676813723,11.789967534257194,6.868077598767189,6.860332811217836,3.280692005906384
2024-10-23,25.910271538299845,19.442772668112806,16.482439740954526,9.308550789792832,11.845281917405623,6.868715959717328,6.860970452320263,3.280996933396775
2024-10-25,25.908321090635127,19.442471484499404,16.48218441519191,9.30840659312859,11.848196579775948,6.86860955798505,6.860864170571896,3.280946108212074
2024-10-28,25.907919756883956,19.442170310216994,16.48192909733956,9.308262400931712,11.849562098360323,6.8685031595492125,6.860757892116251,3.2808952846019914
2024-10-30,25.90751843556634,19.44186914526514,16.481673787397106,9.308118213201995,11.850927574640126,6.86839676440966,6.8606516169531755,3.2808444625664546
2024-10-31,25.903487139511057,19.400876226019438,16.454162762799328,9.314466701993513,11.905512935263154,6.873081270866907,6.865330840926822,3.283082122619781
2024-11-04,25.922720184798337,19.374621703236656,16.451612621378857,9.313023103331659,11.919166221888382,6.872016049288164,6.8642668205451685,3.2825732955327767
2024-11-05,25.91158270000104,19.375173854645947,16.442547540006736,9.314033575405398,11.935959602111506,6.87276166972001,6.865011600178152,3.282929457931209
2024-11-06,25.91158270000104,19.359673715562227,16.442547540006736,9.314033575405398,11.951459741195224,6.87276166972001,6.865011600178152,3.282929457931209
2024-11-07,25.907968505964067,19.356973393543672,16.440254103980088,9.31273443729415,11.973039695795942,6.871803044593486,6.864054056045229,3.2731727627833656
2024-11-08,25.91881708993163,19.356973393543672,16.440254103980088,9.31273443729415,11.988537672892454,6.871803044593486,6.864054056045229,3.2468262017192946
2024-11-11,25.89890392601654,19.35212448923089,16.437451884198996,9.31114709390571,12.023683047514735,6.870631754764172,6.862884087020866,3.2431737173480863
2024-11-12,25.895804858919224,19.328881486000967,16.437451884198996,9.31114709390571,12.050025117841978,6.870631754764172,6.862884087020866,3.2431737173480863
2024-11-14,26.118432017323673,19.259061290161217,16.384643689632703,9.281233402243865,12.034480631594805,6.848558646288784,6.840835869285751,3.2327544534691977
2024-11-18,26.178968500284917,19.235890902368684,16.378066513550607,9.277507699842156,12.07287990252966,6.8458094759694,6.838089799068216,3.172787206386359
2024-11-19,26.173196856010367,19.230012059807553,16.37831938421827,9.277650940777486,12.083874017397575,6.8459151724758485,6.838195376386001,3.1728361929268987
2024-11-20,26.192276030731616,19.194080218295834,16.38059557165585,9.27894030826546,12.094818424281016,6.846866587926286,6.839145718972828,3.1732771398711135
2024-11-21,26.194555399394865,19.193487456690182,16.380089697551846,9.278653751186749,12.094444905784286,6.846655139417882,6.838934508904329,3.1731791410698573
2024-11-22,26.19212876241241,19.191709391524554,16.378572262694487,9.277794186136047,12.102588387042221,6.84602087224617,6.8383009569639785,3.1728851809801255
2024-11-25,26.198378705694836,19.182086182771624,16.379583854692214,9.278367211806703,12.103335880863279,6.8464437039692,6.838723311880828,3.173081148321314
2024-11-26,26.19392970272675,19.178828685072247,16.37680227732805,9.276791561506812,12.119806289430404,6.845281042389948,6.837561961376879,3.170998480168912
2024-11-27,26.219769793116825,19.139937794546054,16.376549453504158,9.276648347106569,12.13351331610941,6.84517536546356,6.8374564036170735,3.1709495265363445
2024-11-28,26.234802705927525,19.107223178937392,16.376296637486295,9.276505137128126,12.151851225189032,6.845069691799985,6.837350849116403,3.1709005744152385
2024-11-29,26.223008423541174,19.092894475912527,16.378572262694487,9.277794186136047,12.172067624581933,6.84602087224617,6.8383009569639785,3.1713411979236876
2024-12-02,26.226678984025565,19.08994702043774,16.3760438292741,9.276361931571273,12.17790729161201,6.844964021399072,6.837245297874716,3.170851623805524
2024-12-03,26.22465477542823,19.088473633932914,16.37477990528549,9.275645970103744,12.18468551294931,6.844435718329173,6.836717590545762,3.170606893425377
2024-12-04,26.2339927216764,19.068040232708125,16.375791028867212,9.27621873043581,12.193156507452782,6.844858354260673,6.837139749891863,3.1708026747071316
2024-12-05,26.249256135500616,19.03422311976788,16.378572262694487,9.277794186136047,12.204491268767132,6.84602087224617,6.8383009569639785,3.1713411979236876
2024-12-06,26.25861453767524,19.02981586277899,16.37477990528549,9.275645970103744,12.209383521856227,6.844435718329173,6.836717590545762,3.170606893425377
2024-12-09,26.256588020660242,19.02834723062466,16.37351617638436,9.274930119145326,12.216158790893932,6.84390749680319,6.836189964668771,3.17036220081952
2024-12-10,26.254406933555334,19.009097879938714,16.370231393926765,9.27306942365252,12.270806319794342,6.842534502325724,6.810127370041366,3.1697261767652316
2024-12-11,26.26902813571953,18.980734517814625,16.369726159754272,9.27278322906895,12.285859097585938,6.842323321300005,6.809917189196418,3.1696283495602633
2024-12-12,26.279593227370256,18.977220356044246,16.366695409505475,9.271066432477225,12.28667017612814,6.841056508837413,6.808656376522215,3.1690415131150305
2024-12-13,26.28560599998456,18.97487830435767,16.364675532733834,9.269922254543514,12.288239177014328,6.840212227766009,6.807816094075641,3.1686504095244437
2024-12-16,26.2969759667463,18.971951552553556,16.362151387763262,9.26849242921092,12.286343795889673,6.8391571694327205,6.806766032635678,3.1681616657678866
2024-12-17,26.30265963492093,18.97048851519974,16.360889607255192,9.267777681937824,12.285396324573112,6.838629762308589,6.806241123380199,3.167917350424412
2024-12-18,26.310452060872702,18.95931963667091,16.36189901609217,9.268349470936826,12.286154289935238,6.839051681500065,6.806661044307575,3.168112799684514
2024-12-19,26.31386169083283,18.958442385200858,16.36114194778805,9.267920622573378,12.285585807145843,6.838735237225888,6.806346098754587,3.1679662104785686
2024-12-20,25.26583457607865,18.14682183052824,15.700308782174666,12.96370707231032,11.78936600865869,6.562515944585451,6.531435016566439,3.0400107690975453
2024-12-27,25.262095674282165,18.136737292303323,15.697985410962275,12.96178867030718,11.8098187661628,6.561544806957648,6.530468478372599,3.0395609006520092
2024-12-30,25.03873838123708,18.181939526466362,15.737109537920624,12.994093367519488,11.876340239564522,6.57789816092949,6.546744380735644,3.0471364056267873
2025-01-02,25.06438342919177,18.197327233784048,15.75042814099063,13.005090505932968,11.893815247437075,6.583465156217237,6.4335035006516215,3.071986785794647
2025-01-03,25.13123699952838,18.20273260391692,15.755106679369346,13.008953563781683,11.89734820988142,6.58542072174997,6.365609655710502,3.053591566061781
2025-01-06,25.15509249598366,18.213552983640437,15.764472099417242,13.016686568513917,11.904420435142043,6.589335340197593,6.3010333429043275,3.055406734200778
2025-01-07,25.131011631882032,18.22303137394789,15.772675980323045,13.023460493179634,11.955221517117879,6.592764451051318,6.24483777501478,3.0569967774834255
2025-01-08,25.123577301197493,18.22303137394789,15.772675980323045,13.023460493179634,11.96265584780242,6.592764451051318,6.24483777501478,3.0569967774834255
2025-01-09,25.108348200243075,18.224928235952806,15.774317781248968,13.024816124242053,11.97133616269173,6.593450701551464,6.24548780931803,3.057314984751874
2025-01-10,24.965538849165036,18.25424423419557,15.799691811059613,13.045767399422243,12.01293403909237,6.60405670156847,6.255534088089214,3.0622328774074816
2025-01-13,24.975582566829683,18.26158797615834,15.806048078580911,13.051015754175172,12.025216941986349,6.606713535108198,6.210370323484657,3.063464823676693
2025-01-14,24.900993450568627,18.277928576716057,15.82019144433779,13.062693897148819,12.043433919525077,6.612625270003182,6.215927407616883,3.066206034083568
2025-01-15,24.897280406239155,18.2752031128027,15.817832459253514,13.060746088857607,12.056549325124175,6.611639246260377,6.2150005364035295,3.065748825058939
2025-01-16,24.899520087251354,18.274658117553166,15.817360746655023,13.060356596903407,12.056189779894092,6.611442076797546,6.214815195329765,3.065657399615642
2025-01-17,24.899520087251354,18.274658117553166,15.817360746655023,13.060356596903407,12.057680858395852,6.611442076797546,6.214815195329765,3.0641663211138837
2025-01-20,24.9006339512503,18.275475622617474,15.818068326103637,13.060940843546545,12.058220250985423,6.611737835401916,6.210619775473384,3.064303394621321
2025-01-21,24.95208274788988,18.273840685623437,15.816653230506972,13.015042048368716,12.057141514060724,6.611146344651953,6.210064169029179,3.064029259869139
2025-01-22,24.945012739812867,18.269754622650122,15.813116598977848,13.012131862035975,12.078296370573902,6.609668080681352,6.2086755877397,3.0633441375282313
2025-01-23,24.95135029869745,18.268937629321865,15.812409462454827,13.011549980935913,12.077756249058574,6.609372507213866,6.205416722492406,3.0632071498251006
2025-01-24,24.95396504508502,18.266487087693434,15.810288432298625,13.006823826232097,12.086569056952046,6.6084859454008384,6.204584346121717,3.062796260216221
2025-01-27,24.986384139974742,18.243576976697497,15.807225726440175,13.005794319416463,12.08422769512188,6.607205775927199,6.203382418850909,3.0622029475711314
2025-02-03,25.02437574062652,18.2386849572958,15.802987015191853,12.979960959970457,12.085456477195953,6.605434052164467,6.201718980415128,3.061381817139824
2025-02-04,25.191427804174033,18.18720652984443,15.75838331034793,12.943325205793885,12.09591101278974,6.586790309019866,6.184214717286806,3.052741110743307
2025-02-05,25.219883585141446,18.175596448136165,15.748323705123617,12.935062636005098,12.08967397330877,6.582585530591828,6.180266929150605,3.0686071925424696
2025-02-06,25.253173664809353,18.16750516554958,15.741312978530587,12.929304296939762,12.084291978347734,6.579655142044176,6.177515641932771,3.0672411318460333
2025-02-07,25.318463333437464,18.146232544373948,15.722881224431825,12.914165168596767,12.07310663251043,6.5719509190357,6.170282290470371,3.0829178871434952
2025-02-10,25.352386155830608,18.137629956093633,15.715427474821636,12.908042947598124,12.06886460171646,6.568835352880763,6.167357143446688,3.0814563676120854
2025-02-11,25.40763930603148,18.124204728673185,15.703795128789116,12.898488589473942,12.059931392009519,6.563973190144319,6.16279214942959,3.079175515448846
