date,CINDA INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,KGI ASIA LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD
2024-06-07,0.0,59.84654077603779,10.601724031243373,9.193163869595418,8.898649562468156,4.604291733413605,4.0738575886399016,0.0,2.7817724386017466,0.0
2024-06-20,0.0,59.8542505746537,10.601724031243373,9.193163869595418,8.890939763852261,4.604291733413605,4.0738575886399016,0.0,2.7817724386017466,0.0
2024-06-24,0.0,59.87733268348603,10.605812465156589,9.196709108353138,8.894368453331799,4.643088630684828,4.075428625338643,0.0,2.7072600336489723,0.0
2024-07-04,0.0,59.872714837613096,10.604994526128138,9.195999841869524,8.893682503894611,4.650442724461022,4.07511432106999,0.0,2.707051244963621,0.0
2024-07-15,0.0,59.87456189048689,10.603779203618197,9.196283535334592,8.893956870972703,4.6629260528877,4.058272724163923,0.0,2.7102197225360016,0.0
2024-07-25,0.0,78.4391431352125,5.697796121528664,4.941497522150219,4.779046412733674,2.505559713092941,2.18065749425985,0.0,1.4562996010221474,0.0
2024-07-31,0.0,78.40387296650447,5.695294286610724,4.939327769006347,4.776947989951458,2.5052880197039906,2.17969999333373,0.0,1.4995689748892886,0.0
2024-08-14,0.0,78.32017031641537,5.68921408665644,4.934054626133659,4.771848200987367,2.5108892545604697,2.17737298244845,0.0,1.5964505327982448,0.0
2024-08-15,0.0,78.27094073676125,5.685638026786846,4.930953235594623,4.764713450228215,2.4844990807994374,2.176004354721478,0.0,1.6872511151081533,0.0
2024-08-16,0.0,78.27094073676125,5.685638026786846,4.930953235594623,4.764713450228215,2.476228444711557,2.176004354721478,0.0,1.6955217511960343,0.0
2024-08-20,0.0,78.22435924174953,5.682254325033803,4.928018670462469,4.761877819613265,2.4747547633956115,2.174709346190332,0.0,1.7540258335549956,0.0
2024-08-22,0.0,78.34200825353814,5.691522090286207,4.936056276240884,4.769644449416929,2.325625977853177,2.178256300367287,0.0,1.756886652297378,0.0
2024-08-23,0.0,78.37380298282899,5.653247445663009,4.93805955106835,4.771580186800531,2.326569822031365,2.1791403352668284,0.0,1.7575996763409245,0.0
2024-08-27,0.0,78.34849487849418,5.651421925262823,4.936464975820326,4.803158893782911,2.32499054882648,2.178436657394042,0.0,1.7570321204192423,0.0
2024-08-30,0.0,78.3549825777088,5.65188989501314,4.936873743085049,4.8035566225488715,2.3169025047219,2.1786170442899637,0.0,1.7571776126322758,0.0
2024-09-09,0.0,78.3543337594381,5.651843094550588,4.93683286331226,4.803516846708222,2.3177113694080873,2.1785990042560477,0.0,1.7571630623266992,0.0
2024-09-12,0.0,78.35368495191238,5.651796294863092,4.936791984216475,4.803477071526295,2.3185202206987805,2.17858096452089,0.0,1.7571485122620882,0.0
2024-09-30,0.0,78.35368495191238,5.651796294863092,4.936791984216475,4.803477071526295,2.3176921777628166,2.17858096452089,0.0,1.7579765551980522,0.0
2024-10-04,0.0,78.33647543354199,5.651749495950632,5.0054781003936535,4.800953188764665,2.268818857746668,2.178562925084483,0.0,1.7579619985179065,0.0
2024-10-07,0.0,78.33388090235671,5.651562308050774,5.005312317226146,4.762705781420147,2.310144146412067,2.1784907703262184,0.0,1.757903774207935,0.0
2024-10-08,77.74001410159119,17.436533338520512,1.2579953075718038,1.1141449151205698,1.060142523039457,0.5149579640772328,0.4849156776976376,0.0,0.3912961723815923,0.0
2024-10-09,77.72798032217145,17.433834247216428,1.2522721767027956,1.141614447157918,1.0599784180875456,0.5082441719550506,0.48484061508837484,0.0,0.39123560162043874,0.0
2024-10-15,77.72783708533244,17.433802120210185,1.2522698690201899,1.1416123433949732,1.0599764647631778,0.5084275150002794,0.4848397216258554,0.0,0.39123488065289713,0.0
2024-10-22,77.72998569334987,17.43428403773696,1.2523044851523435,1.1388796297074046,1.0600057653846264,0.5084415693143575,0.48485312390941454,0.0,0.3912456954450332,0.0
2024-10-24,77.3275575589553,17.34402226376095,1.245820982638372,1.132983356852149,1.0545178428177282,0.5149757685109525,0.4823429145433663,0.5085591961015956,0.38922011581957194,0.0
2024-11-01,77.32287959345766,17.342973029305583,1.2457456161357046,1.1329148165125849,1.0544540492848522,0.5209941599561109,0.48231373499103725,0.5085284305834806,0.3891965697729843,0.0
2024-11-18,77.32259609858785,17.343276081173585,1.2457410487619451,1.1329106628191359,1.054450183258199,0.5209922497948194,0.48231196664678744,0.5085265661262593,0.38919514283141854,0.0
2024-11-27,77.32245435193249,17.343244287732837,1.2457387650876248,1.1329085859838333,1.054448250255503,0.5211746132608475,0.48231108247952503,0.5085256339027756,0.3891944293645594,0.0
2024-12-12,77.32089517302279,17.34289456757786,1.2484633678957464,1.132885741298047,1.0544269876935868,0.5211641039660757,0.4815680974741051,0.5085153796700296,0.3891865814017506,0.0
2025-01-07,77.32089517302279,17.34271125273299,1.2484633678957464,1.132885741298047,1.0544269876935868,0.5211641039660757,0.4815680974741051,0.5085153796700296,0.38936989624662083,0.0
2025-01-21,77.3207534326036,17.342679461027043,1.2484610792812556,1.132883664554115,1.0544250547759335,0.5213464631054858,0.4815672146899126,0.508514447487559,0.38936918247510804,0.0
2025-01-23,77.321887370508,17.34128394316347,1.2484793884321255,1.1329002787187663,1.0544405183155896,0.521354108847277,0.48157427705407757,0.5085219050430191,0.3895582099176884,0.0
2025-02-18,77.321887370508,17.34128394316347,1.2482960712349218,1.1329002787187663,1.0544405183155896,0.5215374260444806,0.48157427705407757,0.5085219050430191,0.3895582099176884,0.0
2025-02-20,77.321887370508,17.34128394316347,1.2482960712349218,1.1329002787187663,1.0540738839211823,0.5219040604388879,0.48157427705407757,0.5085219050430191,0.3895582099176884,0.0
2025-02-21,77.32160388291385,17.341220364285206,1.24829149456896,1.1328961251319187,1.0540700193379502,0.5222687800163166,0.4815725114436166,0.5085200406336476,0.3895567816685411,0.0
2025-02-25,77.31508424192648,17.339574877677975,1.2481862405133861,1.132800601039803,1.0539811417441534,0.5220414420325824,0.481531905975981,0.5084771629910054,0.3983223860986318,0.0
2025-03-03,77.31224995832711,17.33893922846181,1.248140483416629,1.1327590738501692,1.053942503986808,0.522022304583379,0.48151425356058164,0.50845852279294,0.4019736710205685,0.0
2025-03-05,77.31253337733587,17.339002791286223,1.2481450589753378,1.1327632264321215,1.0539463676350644,0.5234905784288251,0.47968306853929804,0.5084603867512467,0.4019751446160136,0.0
2025-03-06,77.3113997137685,17.338748542784714,1.248126756941782,1.1327466162869848,1.0442164195771768,0.5300814262624531,0.4842583430793227,0.5084529310000155,0.401969250299057,0.0
2025-03-07,77.29284070131936,17.334586284033104,1.24709414414964,1.132474694440644,1.0439657498751373,0.5480957623093796,0.484142094289997,0.5083308741712534,0.4084696954114753,0.0
2025-03-11,77.29071619209115,17.334109817025375,1.2470598659035093,1.1324435666813686,1.043753811620886,0.551012589807585,0.484128786921064,0.5083169019375593,0.4084584680115056,0.0
2025-03-12,77.26947752152802,17.329346587157072,1.246717187054492,1.1321323831779797,1.0434669991232641,0.5508611773812597,0.5114746947949709,0.5081772218342583,0.4083462279486854,0.0
2025-03-17,77.27245023270594,17.330013281742797,1.2429179509642436,1.1321759385726624,1.0435071433834764,0.5508823701113261,0.5114943722483614,0.508196772427276,0.4083619378439147,0.0
2025-03-21,77.00300748377819,17.2695849349837,1.2385839971632329,1.1282281331615462,1.039868518849218,0.5491440492799241,0.5097108329752487,0.5064247316165257,0.4069380129811884,0.3485093052112284
2025-03-26,77.00300748377819,17.2695849349837,1.2385839971632329,1.1282281331615462,1.0380429069832608,0.5509696611458813,0.5097108329752487,0.5064247316165257,0.4069380129811884,0.3485093052112284
2025-04-02,76.99485484598196,17.265018402282013,1.2384528629771923,1.128108682822894,1.0379330049402873,0.550911327630986,0.5096568677089839,0.5063711142638686,0.42022048435152803,0.3484724070402759
2025-04-16,76.99696312128896,17.26549115350734,1.2384867743287378,1.1281395727269579,1.035223222804948,0.5509264127006406,0.5096708231478424,0.5063849797321328,0.42023199084079177,0.3484819489216444
2025-04-24,77.03830863842447,17.257045753627274,1.239151811936383,1.1287453565415992,1.0209848775190193,0.5300354408873336,0.5099445041204118,0.5066568962858247,0.42045764531174573,0.3486690753459406
