date,ELSTONE SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CMBC SECURITIES CO LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FIRST SHANGHAI SECURITIES LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),EMPEROR SECURITIES LTD,FUTU SECURITIES INTERNATIONAL
2024-03-04,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2024-03-07,0.0,45.42667753601128,0.0,0.0,0.0,35.4652239849004,0.0,0.0,0.0,19.108098479088323
2024-03-08,0.0,34.208751858845574,0.0,0.0,0.0,26.70723708455398,0.0,0.0,24.694576591635787,14.389434464964662
2024-03-11,0.0,29.89358499145252,0.0,0.0,0.0,23.360016653121924,0.0,12.59448772635914,21.586954698830056,12.56495593023636
2024-03-12,0.0,22.408764849043965,0.0,25.03821520419411,0.0,17.511085411777678,0.0,9.441052785567525,16.192220737084792,9.408661012331933
2024-03-14,0.0,18.82640345357876,0.0,21.035498581341876,15.986429504694646,14.711688086916972,0.0,7.931765537501763,13.603662783706183,7.904552052259799
2024-03-18,0.0,18.826228627000525,0.0,21.03554388627347,15.986463935259355,14.711719772023923,0.0,7.931782620438669,13.603692082418045,7.904569076586015
2024-03-19,0.0,18.827850636541736,0.0,21.037356243573704,15.987841279471354,14.712987288227547,0.0,7.932465998259264,13.604864134388226,7.896634419538172
2024-03-20,0.0,18.822954862616744,0.0,21.038625079510116,15.988805561642849,14.713874679532191,0.0,7.9329444328023895,13.605684690941237,7.897110692954479
2024-03-21,0.0,18.81499724072376,0.0,21.039361527700592,15.989365243032639,14.71088927471473,0.0,7.9332221221737536,13.606160952190866,7.906003639463662
2024-03-26,0.0,18.801262467029936,0.0,21.05568741780404,15.988676409963235,14.710255519286749,0.0,7.9328803534004715,13.605574789233863,7.905663043281705
2024-03-27,0.0,18.801087561724948,0.0,21.055732772590844,15.988710850207118,14.710287205761272,0.0,7.932897441139761,13.605604096182224,7.905680072393828
2024-04-02,0.0,18.80270763288024,0.0,21.05754712429823,15.990088581637476,14.71155477668821,0.0,7.93358101108113,13.60677647765612,7.897744395758593
2024-04-03,0.0,18.739373204285563,0.0,21.07397215123993,16.002560957180705,14.723029887352098,0.0,7.939769257085376,13.617389853892012,7.903904688964316
2024-04-05,0.0,18.72267671693088,0.0,21.0648893685196,15.995663928794235,14.716684330829011,0.0,7.936347253938836,13.680480069274733,7.883258331712701
2024-04-12,0.0,18.722684786319824,0.0,21.0648984473916,15.995670822853006,14.716647574105874,0.0,7.936350674468589,13.68048596549974,7.88326172936137
2024-04-18,0.0,18.703418783942766,0.0,21.04322226215472,15.979210970240365,14.752739545689526,0.0,7.928184017137949,13.718074719259393,7.875149701575279
2024-04-19,0.0,18.705029481409635,0.0,21.045034458373173,15.97197528388709,14.754010019312028,0.0,7.928866774983495,13.719256089812868,7.875827892221709
2024-04-24,0.0,18.697749677625357,0.0,21.038054686882155,15.966678037262849,14.748923020812754,0.0,7.926237096311238,13.749141676742427,7.873215804363216
2024-04-30,0.0,3.5189566067470444,0.0,3.959407030788304,3.004963064312707,2.7756169356199725,0.0,1.491734827859257,2.5892381814981222,1.4817561069534988
2024-05-02,0.0,18.69315212474284,0.0,21.035012394359693,15.964369111560147,14.745929425481805,0.0,7.925090890913054,13.755761106712647,7.880684946229814
2024-05-03,0.0,18.68993458525477,0.0,21.03139176459328,16.02186464926477,14.743391297620958,0.0,7.923726792834897,13.753393410550224,7.836297499881099
2024-05-08,0.0,18.698733893589004,0.0,21.031608967230582,16.297431306202352,14.742510806188683,0.0,7.9238086254770685,13.753535449334631,7.552370951977681
2024-05-10,0.0,18.691736270894758,0.0,21.03341916369189,16.298834030669358,14.743779698213716,0.0,7.924490629899854,13.754719219974321,7.553020986656104
2024-05-13,0.0,18.621216007207085,0.0,20.91976596737345,16.554600265538973,14.782474410659827,0.0,7.894593077274889,13.702825355633166,7.5245249163126084
2024-05-14,0.0,18.617519185598713,0.0,20.912001796045487,16.58235596378291,14.776988036474064,0.0,7.891663074457835,13.69773968288213,7.521732260758865
2024-05-17,0.0,18.612733085292295,0.0,20.90662584142951,16.57809305323246,14.7817584104979,0.0,7.889634324510955,13.69421833530408,7.536936949732791
2024-05-20,0.0,18.576446217938777,0.0,20.885097564183653,16.672306507621727,14.783657812515848,0.0,7.881510094594814,13.68011692404701,7.520864879098174
2024-05-21,0.0,18.566143117572484,0.0,20.885544532876132,16.672663317017395,14.783974202333146,0.0,7.881678769328122,13.680409696630699,7.529586364242021
2024-05-23,0.0,18.558199717512178,0.0,20.87660879244521,16.66553002961574,14.777648977927264,0.0,7.878306645822711,13.674556624911869,7.569149211765024
2024-05-24,0.0,18.559718160390325,0.0,20.878413195691092,16.666970461669564,14.77892623699014,0.0,7.87898758218671,13.675738541697555,7.561245821374614
2024-05-27,0.0,18.554954580829218,0.0,20.873054494577858,16.66269267904643,14.800799272003113,0.0,7.8769653432774565,13.67222849547609,7.559305134789832
2024-05-28,0.0,18.56766289729692,0.0,20.88735048118398,16.674104982474443,14.81093636181943,0.0,7.882360288759614,13.510367247187762,7.667217741277854
2024-05-29,0.0,18.554954580829218,0.0,20.873054494577858,16.66269267904643,14.81791009060478,0.0,7.8769653432774565,13.697894723378592,7.516528088285663
2024-05-30,0.0,18.52325976705066,0.0,20.803236816225528,16.93315798511194,14.792598743230512,0.0,7.863510233559577,13.606170177994018,7.478066276827759
2024-05-31,0.0,3.515546047593527,0.0,3.9561665945379314,3.2301004738980046,2.812687526324241,0.0,1.491734827859257,2.5357709833669664,1.4250956614248653
2024-06-03,0.0,18.560949642946355,0.0,20.87766212704763,17.037482712919395,14.851792715521677,0.0,7.8722508203253865,13.304933264355304,7.494928716884251
2024-06-04,0.0,18.545093052960564,0.0,20.859826373243067,17.022927618327486,14.847647836662242,0.0,7.865525568874116,13.28502389664903,7.573955653283498
2024-06-05,0.0,18.535592096716126,0.0,20.849139541040454,16.962974847439632,14.840041142426408,0.0,7.861495930734474,13.423374087964648,7.527382353678259
2024-06-07,0.0,18.53402537451116,0.0,20.855915151857186,16.961541050816514,14.838701408063853,0.0,7.860831437246775,13.422239476340728,7.526746101163787
2024-06-11,0.0,18.520425721175236,0.0,20.890709603371473,16.949818750289676,14.90626275023288,0.0,7.8514465716821,13.320938047890923,7.560398555357708
2024-06-12,0.0,18.569588440710618,0.0,20.888497571931097,16.981368077809105,14.91150177120579,0.0,7.854206075787587,13.248843675664368,7.545994386891435
2024-06-13,0.0,18.573034528017914,0.0,20.977696724029563,16.98302628029634,14.939865820623552,0.0,7.855663635278098,13.11478598947894,7.555927022275588
2024-06-14,0.0,16.720697905895353,0.0,18.922931892384266,15.282244764584826,13.482087576981463,10.006918465754401,7.068950638194107,11.716937319360555,6.799231436845026
2024-06-17,0.0,16.702744259260452,0.0,18.90261362370887,15.265835639568898,13.467611348918485,9.996173658387535,7.06136043815868,11.827069299962787,6.776591732034294
2024-06-18,0.0,16.707869937191607,0.0,18.90841438961825,15.270520364164081,13.47174424092743,9.999241248115394,7.063527402987933,11.80001110892547,6.778671308069836
2024-06-19,0.0,16.70926952158112,0.0,18.977628230951584,15.31399076011474,13.60241907637462,9.973849715223562,7.083635056538287,11.50277082690264,6.836436812313446
2024-06-20,0.0,16.749217448816818,0.0,19.02299926950578,15.350602904516569,13.634939256074317,9.997694840360175,7.100570359271739,11.29119479917733,6.852781122277267
2024-06-21,0.0,16.69134782218845,0.0,19.001018482826876,15.332865516050301,13.834874788584797,9.986142655846399,7.092365758085852,11.208818906566266,6.8525660698510595
2024-06-25,0.0,16.686463313619857,0.0,19.00931983885858,15.328378549881236,13.85392912358868,9.98322033945294,7.090290268335951,11.182435856245538,6.865962710017216
2024-06-26,0.0,16.682868837726787,0.0,19.03931733261132,15.304627383178419,13.85334236003719,9.982797514291255,7.089989969131167,11.181962240008673,6.865094363015187
2024-06-27,0.0,16.69540729532572,0.0,19.07894782477604,15.317897634959948,13.865354239616531,9.991453343223377,7.0961375184744675,11.14541386196976,6.8093882816541536
2024-06-28,0.0,16.69540729532572,0.0,19.07894782477604,15.317897634959948,13.888476225665652,9.991453343223377,7.0961375184744675,11.14541386196976,6.786266295605034
2024-07-02,0.0,16.6761280353364,0.0,19.24937685070222,15.300209073922158,13.910930452088676,9.979915569794569,7.087943152340199,11.155638821758592,6.639858044057183
2024-07-03,0.0,16.66842879286507,0.0,19.24048955867126,15.354704076682808,13.904507880474595,9.975307918087141,7.084670702474302,11.150488347498058,6.621402723246769
2024-07-10,0.0,16.65705335652421,0.0,19.227358809105034,15.413431802542174,13.894057490234758,9.968500229035417,7.079835740428784,11.142878651830719,6.616883920298905
2024-07-11,0.0,16.728804057088965,0.0,19.221446582125786,15.408692321251449,13.889785201858565,9.965435011572014,7.077658759373362,11.093328774276651,6.6148492924532105
2024-07-18,0.0,16.736813154950728,0.0,19.230649059851963,15.416069401185052,13.89643508840042,9.970206072549855,7.081047265894363,11.098639826726227,6.5701401304413976
2024-07-22,0.0,52.75747261557724,0.0,10.911263395039605,8.746911933602487,7.884578678714939,5.656987667022211,4.017710041425571,6.297248839557308,3.7278268290606418
2024-07-23,0.0,52.79528266678193,0.0,10.905552694672231,8.742334004229493,7.863006186442723,5.654026931827881,4.01560726584598,6.293953006622154,3.7302372435776125
2024-07-24,0.0,52.79758541868402,0.0,10.90602835804484,8.742715315309578,7.863349144213521,5.654273541384913,4.0157824130713085,6.294227527593074,3.7260382816987403
2024-07-25,0.0,52.83215081817904,0.0,10.913168291132884,8.713522834000065,7.8684971032041275,5.657975267936651,4.018411456090835,6.298348217720824,3.6979260117355772
2024-07-29,0.0,52.83301553304902,0.0,10.913346909242385,8.712028729122425,7.8686258885430584,5.658067873202051,4.018477226272172,6.29845130410432,3.697986536464571
2024-08-01,0.0,52.86295836184849,0.0,10.919554542084358,8.716984227752574,7.8731016502771185,5.6612862450034696,4.0207629807168885,6.302033933108427,3.6433180592086716
2024-08-02,0.0,52.88836476318068,0.0,10.92480257574842,8.721173686809722,7.876885531967714,5.664007108815374,4.022695394662595,6.305062745877808,3.597008192937681
2024-08-06,0.0,52.89992120227042,0.0,10.927189713564069,8.723079317905597,7.878606680811597,5.6652447298583,4.023574378811815,6.306440441594171,3.575943535184032
2024-08-07,0.0,52.91148269277263,0.0,10.929577894816855,8.724985781968147,7.880328581983481,5.666482891875337,4.024453747172075,6.307818739512412,3.554869669899066
2024-08-08,0.0,52.914560017321776,0.0,10.932923102848154,8.710166558966717,7.882740508474644,5.668217228211245,4.025685508830777,6.309749369049111,3.5559577062975807
2024-08-09,0.0,52.91918771379442,0.0,10.9338792527181,8.710928315410463,7.883429901534586,5.668712947893401,4.026037579236788,6.310301194574806,3.547523094837432
2024-08-12,0.0,52.92176101073337,0.0,10.933281639451769,8.71045220201987,7.882999016742058,5.668403112931593,4.025817528016861,6.30995629231082,3.5473291977936574
2024-08-13,0.0,52.92176101073337,0.0,10.933281639451769,8.797903435386154,7.882999016742058,5.668403112931593,4.025817528016861,6.30995629231082,3.459877964427374
2024-08-14,0.0,52.924075148556625,0.0,10.933759724838405,8.798288145961092,7.883343720807775,5.668650978191376,4.025993567068344,6.310232211105664,3.455656503470719
2024-08-15,0.0,53.00819875151321,0.0,10.944075906427091,8.84220050922765,7.895222084678051,5.67719231564376,4.032059802186673,6.319740262126147,3.281310368197414
