date,CITIC SECURITIES BROKERAGE (HK) LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,REALINK FINANCIAL TRADE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,EAST ASIA SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL
2024-09-11,88.35754422797864,5.529655129828028,1.7000370496156103,1.842446509617463,0.44652505480255644,0.0,1.3314705609929298,0.7923214671647782
2024-09-25,88.37766789035449,5.53091452328288,1.700424237511243,1.8428661316410153,0.4458547092679876,0.0,1.3317738069043787,0.7704987010380115
2024-09-26,88.36027232308263,5.529825861430159,1.7000895393355566,1.8425033963196245,0.44576695072248984,0.0,1.3315116709892554,0.7900302581202915
2024-09-27,88.37937370680338,5.531021277909885,1.6985269139310089,1.8429017016151448,0.44586331490688985,0.0,1.3317995120595412,0.7705135727741577
2024-09-30,88.37425645499357,5.530701026391264,1.6984285675685065,1.8427949958118295,0.44583749898673297,0.0,1.3317223995707608,0.7762590566773333
2024-10-04,87.16335061790438,5.454919249834387,1.674395230372113,1.8175449817636353,0.4397286246202343,1.352689007165102,1.3134751125019988,0.7838971758381494
2024-10-07,87.2095016436655,5.457807506389916,1.6752817848340908,1.95601909166054,0.24950194840071155,1.3534052254469133,1.314170567912145,0.7843122316901757
2024-10-08,87.21780737377046,5.458327301541345,1.6731556049950858,1.9661102179826133,0.23238272291598414,1.3535341221647403,1.3142957279674512,0.7843869286623136
2024-10-09,87.20385465071989,5.457454102232041,1.7300220918717149,1.9657956882760723,0.23234554734516644,1.3506513293212463,1.3140854726898759,0.7457911175439933
2024-10-10,87.20485112574609,5.457516464345978,1.7300418607662922,1.9658181513462862,0.23234820234862133,1.3495240670838777,1.3141004886930223,0.745799639669837
2024-10-25,87.21514936801444,5.458160956320998,1.7184369119182037,1.9660502998026712,0.23237564093773094,1.3496834358071816,1.3142556741560194,0.7458877130427495
2024-10-28,87.24871858386845,5.460261809035651,1.673748594729521,1.97061793792039,0.23246508260132237,1.3502029305844019,1.314761532745184,0.7492235285150817
2024-10-29,87.25071360790247,5.460386663058929,1.6737868665658024,1.9706629979534984,0.23247039813413922,1.3502338042446806,1.314791596004558,0.7469540661359229
2024-10-30,87.25237619762648,5.4604907124400714,1.6738187610997202,1.9707005495552492,0.2324748279305167,1.3502595333734764,1.3148166497709552,0.7450627682035412
2024-10-31,87.17197946968427,5.455459266817953,1.7865029927351925,1.9688846921214154,0.23226061926011668,1.3490153672763825,1.3136051417170531,0.7222924503876087
2024-11-01,86.90131863627046,5.531515938266263,2.2800944377386565,1.5862351681887539,0.231539471786346,1.3448268008836457,1.3095265207588422,0.8149430261070244
2024-11-04,86.82387206140567,5.539859455646614,2.3815934680627557,1.491909029197274,0.23512546977689625,1.3436282893863605,1.308359468919826,0.8756527576046024
2024-11-05,86.93233596597813,5.443119684082625,2.3898845686512757,1.5055437424058322,0.2718712029161604,1.3453068043742407,1.3099939246658567,0.8019441069258809
2024-11-06,86.98386042765307,5.4531846020577195,2.3856020425221502,1.525432744183219,0.31686448534216805,1.3461041625507213,1.3107703530341483,0.6781811826567985
2024-11-07,87.02188232879368,5.455568267772503,2.360037857911201,1.5751323696543755,0.3170029913831441,1.346692564113285,1.311343309678474,0.6123403106933395
2024-11-08,87.02783659164255,5.449099292586412,2.360199337821349,1.5942464201679396,0.31702468154984775,1.3467847083106843,1.3114330351882193,0.5933759327329884
2024-11-11,87.02122079432591,5.448685055741169,2.3600199170629175,1.59412522663261,0.31700058154782945,1.346682326647434,1.3113333409352657,0.6009327571068566
2024-11-12,86.98848740453666,5.446635510467723,2.3975075040845018,1.5935255898780347,0.3168813404764619,1.34617576655648,1.3108400775105438,0.5999468064896083
2024-11-19,87.00204066897462,5.447484124963424,2.397881048379435,1.622654845733786,0.23560796354916796,1.3463855078301648,1.3110443132977896,0.6369015272716219
2024-11-25,86.97361673029802,5.445704408608278,2.4362261857275818,1.622124717457785,0.23553098942009992,1.345945637928087,1.310615989515072,0.6302353410450737
2024-11-26,86.97361673029802,5.445704408608278,2.4590195072843657,1.599331395901001,0.23553098942009992,1.345945637928087,1.310615989515072,0.6302353410450737
2024-11-28,86.9617238510888,5.444959756296744,2.4723573807977335,1.5991127013609552,0.23549878262322854,1.345761591667901,1.310436774274417,0.6301491618902196
2024-12-11,86.75576742353049,5.432064146481948,2.81247157971322,1.5809258192621336,0.2349410373783612,1.3425743474702154,1.3073331918634614,0.5339224543001788
2024-12-12,86.6293831187259,5.424150809176596,3.082703637416235,1.453377276459526,0.23081492805006792,1.3406185083301487,1.305428691430712,0.5335230304108127
2024-12-13,86.41651442634335,5.410822399710114,3.1189135325291018,1.6626908036779249,0.2302477616897921,1.3373242945359565,1.302220947261939,0.5212658342518081
2024-12-16,86.3826046272959,5.408699195580978,3.147874251045141,1.662038364599526,0.23015741257791394,1.3367995291205723,1.3017099563832837,0.5301166633966706
2024-12-17,86.38814575558733,5.409046143861383,3.14392552986767,1.6621449782845756,0.23017217633452694,1.3368852799233262,1.3017934563182263,0.5278866798229561
2024-12-18,86.39499166031442,5.40947478848897,3.1441746730164,1.677371149970943,0.23019041653144554,1.3369912225752647,1.3018966180876836,0.5049094710148756
2024-12-19,86.39759990943054,5.409638099550927,3.125400958526737,1.6921393260123023,0.2301973659383373,1.3370315860975888,1.3019359221102682,0.5060568323332956
2024-12-27,86.39238356867392,5.408934137340286,3.125212259345071,1.6999615103054269,0.2301834675441311,1.3369508614899284,1.3018573164381184,0.5045168788631201
2024-12-30,86.39336158458583,5.408995369863737,3.121474096519662,1.69998075493485,0.2301860733652072,1.3369659966113592,1.3018720542786308,0.5071640698407187
2025-01-02,86.39433962264151,5.4090566037735845,3.121509433962264,1.7000000000000002,0.23018867924528302,1.3369811320754716,1.3018867924528301,0.5060377358490565
2025-01-15,86.39499166031442,5.409097427150393,3.1215329927018316,1.7098242250884914,0.23019041653144554,1.3369912225752647,1.3018966180876836,0.4954754375504721
2025-01-20,86.39531768284169,5.409117839069876,3.1215447722049685,1.7098306773284226,0.23019128518436058,1.3369962678822778,1.3019015309607278,0.4950999445276739
2025-01-21,86.39466564024771,5.409077015384963,3.1215212132875974,1.7105724927263877,0.23018954788508633,1.3369861773063294,1.301891705251718,0.4950962079102185
2025-01-22,86.37641244270057,5.4079342023353645,3.120861707947407,1.7102110882646997,0.2301409141498934,1.3367037030050366,1.3016166456018563,0.5161192959951708
2025-01-23,86.39107958190257,5.408852496132221,3.085166597486887,1.7105014905097922,0.23017999320780347,1.3369306818610618,1.3018376665031508,0.5354514923965134
2025-02-03,86.39303557682149,5.408974958868545,3.085236449261143,1.7105402182608567,0.2301852047516264,1.3369609515328071,1.301867141628051,0.5331994988754887
2025-02-17,86.35458392739946,5.4065675424898725,3.0838632780380353,1.7210944395410415,0.230082754354599,1.3363658994726957,1.3012877090546993,0.5661544496495953
2025-02-18,86.34741876112602,5.4061189391425035,3.0496635790362974,1.7631928310653835,0.23006366351869173,1.3362550161421718,1.30117973629424,0.5661074736746824
2025-02-20,85.082780534032,5.326941301075868,3.0049984205734246,1.7373692327703143,1.6912871397513796,1.3166843190813313,1.2821227493171303,0.5578163033985544
2025-02-21,85.0669738235458,5.32595165994761,3.0230181878982667,1.7370464636706484,1.690972931800026,1.3164397049807717,1.2818845560778047,0.5577126720790682
2025-03-06,85.04846214452422,5.32711947553851,3.0337153815278954,1.7374273439474348,1.6913437095839094,1.3167283592739598,1.2821656335013156,0.5630379521027516
2025-03-10,85.04823987631563,5.32719866801451,3.033760480466195,1.7374531723850866,1.6913688529464233,1.3167479336385801,1.2821846940595827,0.5630463221739906
2025-03-11,85.02261922020378,5.328248190648244,3.034358168010438,1.7415126812604313,1.6917020730877745,1.3170073489233103,1.2824372999676603,0.5821150178983641
2025-03-12,85.02261922020378,5.328248190648244,3.032499563227876,1.7415126812604313,1.6935606778703365,1.3170073489233103,1.2824372999676603,0.5821150178983641
2025-03-17,85.03083723368266,5.328763202016409,3.004910908462302,1.741681010286513,1.6937243720096806,1.3171346466264922,1.2825612562408688,0.6003873706750733
2025-03-19,84.96494137066972,5.32906036924953,3.0311029154800764,1.7417781379889803,1.6938188253314397,1.3172080988036194,1.2826327803760902,0.6394575021005435
2025-03-20,84.87314735708183,5.324467887522752,3.0221759964340107,1.7543924817057317,1.6923591248467738,1.316072954199324,1.2815274321161918,0.7358567660933844
2025-03-21,84.78625812441969,5.323676880222841,3.0217270194986074,1.746703806870938,1.6921077065923864,1.3158774373259055,1.2813370473537604,0.8323119777158775
2025-03-24,84.78468366418451,5.323578020835268,3.0216709067612486,1.746671371005181,1.6920762845629607,1.3158530018012664,1.2813132532357803,0.8341534976137863
2025-03-25,84.78468366418451,5.323578020835268,3.005329520343169,1.746671371005181,1.6920762845629607,1.3158530018012664,1.2813132532357803,0.8504948840318657
2025-03-26,84.7824795180902,5.323439623860775,3.0063655473107977,1.7466259628168848,1.6920322956822724,1.3158187935913719,1.2812799429551887,0.8519583156925226
2025-03-27,84.75320673460675,5.321601603831375,3.005327541720035,1.7460229065731099,1.6914480889532402,1.3153644818176757,1.2808375563846968,0.886191086113122
2025-03-28,84.73967883948656,5.320752195636196,3.00484784593798,1.7457442148791007,1.69117810822649,1.3151545297292482,1.280633115316372,0.9020111507880534
2025-04-01,84.71357906494336,5.319113406882118,3.033237964828689,1.735929434728237,1.690657226297958,1.3147494628563796,1.2802386810201831,0.9124947584430814
2025-04-02,84.67932786824437,5.316962795355911,3.032011573129567,1.7352275677881228,1.6899736637115619,1.3142178864201195,1.2797210579027412,0.9525575874476055
2025-04-03,84.68749536288229,5.3174756273092845,3.03230401685685,1.7353949340416377,1.6901366651333263,1.314344645427431,1.2798444896202756,0.9430042587289104
2025-04-07,84.55832421099505,5.319034454607864,3.035419411098948,1.7355325899400709,1.690632131658534,1.3147299478635175,1.2802196782752286,1.0661075755607918
2025-04-08,84.44614090415537,5.309754190399603,3.031392328131543,1.7554652149583276,1.6883891744458817,1.3129856990916942,1.278521214187509,1.1773512746300627
2025-04-09,84.5119106340841,5.3138896203357895,2.959578389885511,1.7568324351989555,1.6897041534233568,1.3140083001709733,1.2795169730708036,1.1745594938305028
2025-04-11,84.45427827008676,5.310265846851755,2.963119447625613,1.755634374409322,1.68855187034175,1.313112220505009,1.2786444145476379,1.2363935556321508
2025-04-15,84.46930522039227,5.311210702489908,2.9458536748106714,1.7559467544454699,1.6888523143874945,1.313345862571311,1.278871923756992,1.2366135471458917
2025-04-16,84.45459127701841,5.31028552791532,2.9453405283600675,1.7556408811931095,1.688558128502387,1.313117087200166,1.278649153497198,1.2538174163133395
2025-04-24,84.45584332794687,5.310364253628452,2.945384193438394,1.755666908810579,1.688583161608824,1.3131365543415416,1.278668109646717,1.252353490578625
