date,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,WOCOM SECURITIES LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,DBS BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-04-23,0.0,73.79197527657134,0.0,13.461499658941467,3.162959462916354,3.0254078882335,2.7896174590388148,0.0,1.849132559740986,1.919407694557542
2024-04-24,0.0,72.01459176758917,0.0,13.214629912416859,3.0916702271379757,2.957218896626513,2.726742895168959,2.311544332528482,1.80745537462926,1.8761465939027837
2024-04-30,0.0,25.076962048527722,0.0,4.611502068323691,1.0782295622409666,1.0313392445196323,0.9509600255533605,0.8061582415502372,0.6672266322800459,0.6543119323940108
2024-05-02,0.0,71.90442602139844,0.0,13.224203647349267,3.091661487631919,2.957210537186289,2.7182548137673948,2.3115377982754057,1.9123242172286674,1.8803814771626157
2024-05-03,0.0,71.90434660085388,0.0,13.224241029516856,3.0916702271379757,2.957218896626513,2.7182624977277836,2.311544332528482,1.9123296229851334,1.8803867926233717
2024-05-06,0.0,71.9006460581795,0.0,13.224652247309479,3.091766364965733,2.946003305394219,2.732481459401923,2.311616211750575,1.9123890883234143,1.8804452646751446
2024-05-07,0.0,71.89800384021319,0.0,13.227841083508249,3.0916527481752727,2.9458950451310773,2.732381045678258,2.311531264059271,1.912318811502763,1.880376161731911
2024-05-09,0.0,71.8959714969942,0.0,13.2302938749538,3.0915653563262273,2.945811773419777,2.7323038093741423,2.3114659239296556,1.9122647559245616,1.8803230090776324
2024-05-10,0.0,71.89190715522659,0.0,13.229545954940008,3.091390587449149,2.9456452441194436,2.732149349864618,2.311335254751628,1.9121566539355852,1.8858697997129674
2024-05-13,0.0,71.88934503255562,0.0,13.232979465507933,3.091268260991735,2.9455286848114817,2.732041238598298,2.311243795117003,1.9120809898152222,1.8855125326027122
2024-05-16,0.0,71.92269146296984,0.0,13.198581692493857,3.0914867078862067,2.9457368329045783,2.732234300433686,2.3114071209712432,1.912216108516978,1.8856457738236156
2024-05-17,54.48510906294176,32.73553457836761,0.0,6.007320062577113,1.4070868034280593,1.3407489067892722,1.2435734619872882,1.052034430221459,0.8703430762723616,0.8582496174150667
2024-05-20,54.4851791602048,32.73544803995361,0.0,6.007327791233655,1.4070886137012784,1.3407506317161448,1.2435750618940804,1.0520357837056575,0.8703441960033965,0.8582507215873848
2024-05-22,54.481884783805945,32.735913011001024,0.0,6.010566659591212,1.4070035358949553,1.3406695649507245,1.2434998707247158,1.0519721737128118,0.8702915717591088,0.8581988285594996
2024-05-23,54.48609044103778,32.738440016625766,0.0,6.011030637356291,1.4071121476770079,1.333053688073875,1.2435958610570044,1.0520533793171631,0.8703587527690371,0.8582650760860674
2024-05-24,54.48784298985766,32.7394930507846,0.0,6.008007475738268,1.407157407535329,1.3330965658367857,1.2436358614027998,1.0520872186859531,0.8703867479177563,0.8582926822408503
2024-05-29,54.48797165013082,32.7394930507846,0.0,6.008007475738268,1.407157407535329,1.332967905563627,1.2436358614027998,1.0520872186859531,0.8703867479177563,0.8582926822408503
2024-05-30,54.48762113051989,32.73928243853352,0.0,6.0079688263927515,1.4071483553307405,1.3329593306180478,1.243627861127784,1.052080450638045,0.8703811487439388,0.858930458095275
2024-06-04,54.48734071807817,32.743874325668116,0.0,6.007937907274364,1.4071411136509242,1.3302506362903759,1.2436214609818812,1.0520750362624138,0.8703766694567525,0.8573821323369991
2024-06-05,54.481733075283756,32.753368997119516,0.0,6.007319591730404,1.4069962957056417,1.3301137316388174,1.243493471896109,1.0519667604515825,0.8702870933938617,0.8547209827803129
2024-06-06,54.4809621146632,32.752905510437614,0.0,6.005690858633987,1.406976385569234,1.3306094843402088,1.245920106171619,1.0519518742704599,0.8702747781270794,0.8547088877865952
2024-06-07,54.480880499687956,32.752779107255485,0.0,6.005924967341409,1.4069709556298273,1.3306043491233366,1.2459152977961896,1.0519478144759993,0.8702714194784475,0.8547055892113533
2024-06-11,54.48130101870501,32.75303191459541,0.0,6.005199459682962,1.406981815550553,1.330614619596718,1.2459249145841627,1.0519559340962565,0.8702781368016357,0.8547121863872974
2024-06-13,54.48010956501667,32.7520583544582,0.0,6.007512318437225,1.4069510462105732,1.3305855203339134,1.245897667403807,1.0519329288310697,0.8702591046552555,0.8546934946532914
2024-06-17,54.4731020686332,32.760708111436266,0.0,6.006739603015375,1.4067700773313487,1.3304143739596483,1.245737413992641,1.0517976241069553,0.8701471677010674,0.8545835598234873
2024-06-18,54.48760958305269,32.76943308628202,0.0,6.004479570704265,1.4071447344815153,1.3302540592677525,1.2405368423003647,1.0520777434432633,0.8536532242191509,0.8548111562489885
2024-06-20,54.487889997599645,32.76853038064018,0.0,6.004510472104261,1.4071519761986002,1.3308176161285137,1.2405432265880822,1.0520831578467589,0.8536576174524743,0.854815555441483
2024-06-25,54.48908179162461,32.766673863108466,0.0,6.002711867742412,1.4071827543277868,1.3305893994423204,1.2431436123577093,1.0521061696833587,0.8536762891985797,0.8548342525147495
2024-06-26,54.488871471243606,32.766547388242216,0.0,6.0026886980980425,1.4071773227953899,1.3309702498319629,1.2431388139938977,1.0521021086978697,0.853672994125209,0.8548309529717993
2024-07-04,54.489993198704504,32.7672219321447,0.0,6.002812271601586,1.4072062914527081,1.3315123086341296,1.2405911108406178,1.0521237676494157,0.853690568143798,0.8548485508285446
2024-07-05,54.48985298024618,32.76713761263807,0.0,6.0035688111053505,1.4072026703053166,1.3309942246225408,1.2405879184421102,1.0521210602317044,0.8536883713519042,0.8548463510568278
2024-07-09,54.48964265391177,32.76688247027676,0.0,6.003545637825329,1.407197238619173,1.331503742754803,1.2405831298751546,1.0521169991312638,0.8536850761852623,0.8548430514204796
2024-07-10,54.4897127625095,32.76692462948482,0.0,6.003424698151559,1.4071990491765618,1.3315054559218513,1.2405847260600324,1.0521183528279272,0.8536861745713165,0.8548441512964321
2024-07-12,54.49041385840938,32.76605957017198,0.0,6.003501941657309,1.4072171550067027,1.3315225878348034,1.2406006881347214,1.0521318899861534,0.8536971585873158,0.8548551502116241
2024-07-16,54.490694301820966,32.766228205806755,0.0,6.003018174023244,1.4072243974692173,1.331529440723425,1.2406070730796088,1.0521373049469835,0.8537015522728588,0.8548595498569517
2024-07-18,54.49125519730427,32.7665654822838,0.0,6.003079965597442,1.4072388826178956,1.3315431467122874,1.2395905013853563,1.0521481350358588,0.8537103397796231,0.8548683492834689
2024-07-19,54.50345753152164,32.77776385996245,0.0,6.00442424713048,1.4075540083955496,1.3324848044718813,1.2398680853304465,1.05238374464227,0.8270039369068118,0.8550597816384776
2024-07-22,54.490483968991654,32.79376489775833,0.0,6.002995002510877,1.4072189656153427,1.3321676305582617,1.2395729571521164,1.0521332437211355,0.826807083573575,0.8548562501187104
2024-07-25,54.49251725436165,32.79112845974193,0.0,6.003347671993272,1.4072714752927533,1.332217339732347,1.2396192112019109,1.0521725035510348,0.8268379354696199,0.8548881486554862
2024-07-26,54.4937793698807,32.791887943689474,0.0,6.001170590815534,1.407304069477386,1.332248195568413,1.2396479223483765,1.052196873195022,0.8268570860804317,0.8549079489446606
2024-07-29,54.49342877637208,32.79167697239731,0.0,6.001131981427864,1.4072950153857606,1.3328829886345814,1.239639946896507,1.0521901037362358,0.8268517663773336,0.8549024487723319
2024-07-30,54.49630377632006,32.788131151744295,0.0,6.001448593073009,1.407369262376396,1.3329533097468522,1.2397053486314111,1.0522456158697433,0.8268953899634928,0.8549475522747348
2024-07-31,41.75122236155639,25.099407304002174,0.0,4.597897269970463,1.0782295622409666,1.0221044454171546,0.9497769996096015,0.8061582415502372,0.6335103928829159,0.6551992018518299
2024-08-05,54.50894092446531,32.76891148539649,0.0,6.005042509663537,1.4076989411769167,1.3344239445592168,1.2399957518562519,1.0524921063124204,0.8270890917073115,0.8554052448625572
2024-08-06,54.505433233112534,32.77323785651691,0.0,6.004656080660754,1.407608354691112,1.3343380733745656,1.2399159571968346,1.052424377653643,0.8270358679020835,0.8553501988915727
2024-08-07,54.505433233112534,32.77182213996743,0.0,6.004656080660754,1.407608354691112,1.33575378992404,1.2399159571968346,1.052424377653643,0.8270358679020835,0.8553501988915727
2024-08-08,54.5041004287645,32.77333735126173,0.0,6.0045092506796305,1.407573934883321,1.3358498255108957,1.2398856379189036,1.052398643048792,0.8270156446521185,0.8553292832801089
2024-08-09,54.50388999193109,32.77359690909128,0.0,6.004486067654813,1.4075685003307032,1.3358446678804607,1.2398808508000374,1.052394579805179,0.8270124515977963,0.8553259809086453
2024-08-12,54.49975173107807,32.772266734674375,0.0,6.010464575660408,1.4074616293234465,1.3357432425749347,1.2397867116406487,1.052314675723247,0.826949659873134,0.8552610394517349
2024-08-14,54.50150515471448,32.77332111869056,0.0,6.010657950681725,1.4075069116671235,1.3364296786652583,1.2398265993695878,1.0523485319036285,0.8269762653719426,0.8514277889356943
2024-08-15,54.50164543347948,32.77340547234279,0.0,6.010416036099931,1.4075105343804917,1.3364331184364042,1.2398297904987812,1.052351240492171,0.8269783938858041,0.8514299803841394
2024-08-19,54.49813868097434,32.771296761296945,0.0,6.0100293130693885,1.4074199721405225,1.346255819042024,1.2397500171967237,1.0522835299612405,0.8269251843261404,0.8479007219926764
2024-08-21,54.497437384624284,32.77216187789251,0.0,6.009951974435024,1.407401861090983,1.3462384950688573,1.2397340637681649,1.0522699889006346,0.8269145432358651,0.8478898109836781
2024-08-22,54.49750751344708,32.7722040500247,0.0,6.009831025419079,1.4074036721749619,1.3462402274461103,1.2397356590925444,1.0522713429910129,0.8269156073325687,0.8478909020719414
2024-08-23,54.48797165013082,32.766469636238575,0.0,6.015212451035149,1.407157407535329,1.3570694485536035,1.2395187326617254,1.0520872186859531,0.8267709153169995,0.8477425398418472
2024-08-26,54.49372081527534,32.77533121182583,0.0,6.016233153019324,1.4073058803096914,1.347304750090076,1.2332158250294245,1.0521982270972317,0.8268581500292655,0.8478319873238142
2024-08-27,54.49077596937916,32.768413353990134,0.0,6.014750033149095,1.4072298293650263,1.3590692959417248,1.233020515033148,1.052141366204184,0.8268134665355819,0.8477861704019528
2024-08-28,54.48755102713888,32.76390082657592,0.0,6.0170959054603586,1.4071465449037985,1.3718547897741205,1.227801169650263,1.0520790970389124,0.8267645330119602,0.8458061064457869
2024-08-29,54.472272794936714,32.742880540373456,0.0,6.049365246159975,1.4067519830038737,1.377386791019992,1.227456895939766,1.05178409554891,0.8265327094068661,0.8455689436104478
2024-08-30,54.46736875769559,32.71986934643459,0.0,6.075314627696858,1.4066253357435392,1.3856225430372886,1.2206585858148216,1.051689405386199,0.8264582982068194,0.8463930999842948
2024-09-02,54.470801491043254,32.72193147260662,0.0,6.101421462296385,1.406713986431241,1.3858384897819098,1.1880661047893184,1.0517556867097801,0.826510384639952,0.8469609217015381
2024-09-03,54.473604043139765,32.71332492581791,0.0,6.113697634036932,1.4067863626240624,1.385909791919177,1.181310035013198,1.0518098001067584,0.8265529090447313,0.847004498297472
2024-09-05,54.47724779203058,32.71551312583711,0.0,6.114106580339716,1.4068804628096199,1.3849734160565497,1.175729115188835,1.0518801558480355,0.8266081973132136,0.8470611545763322
2024-09-09,54.47332377495283,32.69643527572087,0.0,6.137590556437984,1.4067791246696406,1.3848736558895605,1.1756444269691873,1.0518043885164872,0.8265486564073431,0.8470001404360961
2024-09-10,54.46897998681419,32.676079081583566,0.0,6.162824221136409,1.406666945899337,1.3847632238956396,1.1755506792416166,1.051720515987506,0.8264827461231727,0.8469325993185641
2024-09-11,54.47255305230904,32.675521471443034,0.0,6.165929592319685,1.4067592206790072,1.3848540618311953,1.1690679760589928,1.0517895069303658,0.826536961880159,0.8469881565485291
2024-09-12,54.46862971150559,32.673168043900546,0.0,6.171916226405809,1.4066579000038808,1.3855260064679717,1.168983774900144,1.0517137526567373,0.826477431235708,0.846927152923613
2024-09-13,54.46547743644378,32.657516176459175,0.0,6.178246609972533,1.4065764921799249,1.3983065374617079,1.1689161220434297,1.0516528865939736,0.8264296003244213,0.8468781385210573
2024-09-16,54.47115179428494,32.65037163739528,0.0,6.179790619984192,1.406723033048072,1.4005101456577134,1.1662082505678268,1.0517624505798981,0.8265156999512582,0.8469663685308179
2024-09-19,54.4719925404482,32.65087558625222,0.0,6.182458454076351,1.406744745403215,1.3964158407643872,1.166226250648235,1.051778684223136,0.8265284569773301,0.8469794412069279
2024-09-20,54.47067287131331,32.65286267762504,0.0,6.208047218422517,1.406713986431241,1.3698896432684715,1.1665866098881559,1.0517556867097801,0.826510384639952,0.8469609217015381
2024-09-23,54.46899148243932,32.65185475616719,0.0,6.246440317694611,1.4066705642900963,1.3343494081245502,1.1665505999466035,1.05172322134417,0.8264848720972989,0.8469347778961583
2024-09-24,54.48055312769653,32.65878547310185,0.0,6.24776619366749,1.4069691456593387,1.3134065336528817,1.166798213200385,1.0519464612181426,0.8266603026430384,0.8471145491603497
2024-09-25,54.47599795430388,32.65605483947053,0.0,6.257148499102713,1.4068515075655847,1.3117531307758559,1.1667006560378703,1.0518585069251787,0.8265911847505211,0.8470437210678775
2024-09-26,54.48125399121836,32.655346269672606,0.0,6.2519631987505235,1.4069872455737837,1.3118796933563859,1.1668132234427195,1.0519599939533897,0.8266709371909239,0.8471254468413061
2024-09-27,54.4794317835679,32.65425406240053,0.0,6.255098743132489,1.4069401867648328,1.3118358155628589,1.1667741976159138,1.051924809565944,0.826643287935523,0.8470971134540024
2024-09-30,41.75112377606108,25.02507384053599,0.0,4.7990116804094844,1.0782295622409666,1.005344911213903,0.8941747802529311,0.8061582415502372,0.6335103928829159,0.6442562118720596
2024-10-02,54.478730966927856,32.65383400213438,0.0,6.261964771211198,1.4069220880611175,1.3125907728134654,1.1667591883776365,1.0519112777359214,0.8266326540989979,0.840654278639426
2024-10-03,54.47599795430388,32.653739458000636,0.0,6.261521997434727,1.4068515075655847,1.3125249245991522,1.1665720237339876,1.0518585069251787,0.8265911847505211,0.8443424426863398
2024-10-04,54.47130341890352,32.66134380100144,0.0,6.261625509252886,1.406730270425315,1.310096634227855,1.1663428717517288,1.051767861738631,0.8265199522495268,0.8442696804490964
2024-10-07,54.46527878303791,32.66287567031862,0.0,6.2635051007218205,1.4065746832241928,1.3134241237144537,1.1659566578949068,1.0516515340948185,0.8264285374781626,0.8443049095151163
2024-10-09,49.74106713525519,29.806764527239626,8.674547448244912,5.7202479452252515,1.284577215494215,1.218768149740327,1.0648288888239952,0.9604378746822776,0.7547493084726914,0.774011506821512
2024-10-10,49.744747999387805,29.808970242894244,8.675189369144642,5.713623579237418,1.2846722748580448,1.2185059558385114,1.0649076867004779,0.9605089475709011,0.7548051603033551,0.7740687840645986
2024-10-14,49.74439741742827,29.808760160672104,8.675128229727704,5.713700772096221,1.2846632209791609,1.2190846697379112,1.0649001816383648,0.9605021782711753,0.7547998407252526,0.774063328723843
2024-10-15,49.745330518788265,29.809530476630442,8.67535241180304,5.713848425164051,1.2846964191589871,1.2168843700078342,1.0649277007166336,0.9605269995033215,0.7548193462115436,0.7740833320158842
2024-10-16,49.75123173465028,29.80110731794688,8.676422531342673,5.714553238127955,1.2848548886568685,1.217034474773613,1.0650590613676756,0.9606454821495269,0.754912454467316,0.7741788165172133
2024-10-17,49.75789554647162,29.805098957235206,8.677584674369397,5.715318660532471,1.2850269855255734,1.2038032225922488,1.0652017182008056,0.9607741535511561,0.7550135694420165,0.7742825120795034
2024-10-18,49.75848017653276,29.804274202714602,8.677686631592525,5.7153858126308705,1.2850420839415502,1.203817366670166,1.0652142337812733,0.9607854421606511,0.7550224404689039,0.7742916095067035
2024-10-21,49.76046802150654,29.806052377825203,8.678033304073145,5.715614141569385,1.2850934212098633,1.203982958648388,1.0605568038722462,0.96082382541724,0.7550526035196654,0.7743225423583248
2024-10-23,49.76005874632236,29.806629716463362,8.677961928062828,5.715567131178939,1.2850828514369577,1.2039730560014328,1.060548080891967,0.960815922731358,0.7550463932827914,0.7743161736280105
2024-10-25,49.76011721379361,29.80666473889521,8.677972124563846,5.715456348102956,1.2850843613938705,1.2039744706553102,1.0605493270232218,0.9608170516785249,0.7550472804532332,0.7743170834402127
2024-10-28,49.76058495851004,29.806944921312905,8.678053697434606,5.714570074122852,1.2850964411769148,1.2039857880060096,1.0605592961786818,0.9608260833513692,0.7550543778918217,0.7743243620148
2024-10-29,49.76187130182334,29.78421486199495,8.678278030736868,5.71213273476223,1.2851296617512997,1.2275174999450176,1.0605867123226067,0.960850921327221,0.7550738965359652,0.7743443788004998
2024-11-01,49.76181283022995,29.7840623619052,8.678267833516967,5.712361028451316,1.2851281516879305,1.227516057577553,1.060585466103496,0.9608497923004599,0.7550730093029754,0.7743434689241531
2024-11-06,49.76163741627425,29.78395737095132,8.678237242001048,5.7126933991344835,1.2851236215191153,1.2275117304954974,1.060581727463736,0.9608464052360963,0.7550703476165159,0.7743407393079428
2024-11-07,49.76175435877397,29.784027364838327,8.678257636321032,5.7157618935453804,1.28512664162811,1.2275146152134782,1.0572941452813356,0.9608486632763522,0.7550721220720705,0.7743425590499448
2024-11-12,49.760701896063146,29.783397431698234,8.678074090891919,5.717756008224501,1.2850994611581603,1.2274886532397464,1.057271783476037,0.960828341296111,0.7550561522723176,0.7743261816798277
2024-11-13,49.771111539927624,29.794211407517057,8.621127112722185,5.748333318801397,1.2892466134162217,1.2277454365896798,1.0574929584658297,0.9610293408894984,0.7552141055435405,0.7744881661269736
2024-11-15,49.771170033375576,29.7964793961913,8.621137244693012,5.745989576568735,1.2892481286019861,1.2277468794962492,1.0574942012833481,0.961030470338249,0.755214993108146,0.7744890763433991
2024-11-18,49.67985402024702,29.926456083547503,8.605319897395539,5.733335744742746,1.2868827231080338,1.2264327855739898,1.0555539986659896,0.9592672513705716,0.7538293873010232,0.7730681080475791
2024-11-19,49.68026197712553,29.926701831121637,8.605390561843192,5.731271241019862,1.2868932906241644,1.2283198204708545,1.054976115395433,0.959275128601317,0.7538355775342643,0.7730744562637415
2024-11-20,49.68037853746431,29.926772045455557,8.605410751898544,5.731050066764285,1.286896309946365,1.2283227023673804,1.0549785905911848,0.9592773792624351,0.7538373461910065,0.7730762700589375
2024-11-21,49.67956262657868,29.9261632434522,8.605269423500603,5.7077288447865495,1.2868751749884828,1.2284198379604552,1.0798306844372547,0.9592616248563874,0.7538249657680939,0.7730635736712945
2024-11-26,49.68049509835002,29.92719419247883,8.605430942048635,5.70783597729225,1.2868993292827333,1.228442895064055,1.0798509525631768,0.9592796299341141,0.7538391148560478,0.770731868130133
2024-11-28,49.67979574123989,29.91820933761454,8.605309802569183,5.714442248244076,1.2868812134770398,1.2285429112904414,1.0830030980486258,0.9592661260624543,0.7538285029902878,0.7707210184634595
2024-11-29,49.68078650295727,29.91868868351375,8.605481417838355,5.712327293064432,1.28690687768564,1.2285674120611572,1.0830246963260208,0.9592852566595169,0.7538435365549612,0.7710883233388982
2024-12-04,49.68364244902621,29.92052590528747,8.605976111915414,5.706789760570539,1.2869808567205372,1.228638037397789,1.0830869550047126,0.9593404020618063,0.7538868719495144,0.7711326500660065
2024-12-09,49.681252757439424,29.919086783163895,8.60556218033357,5.706515274506189,1.2869189553144798,1.2333887577770304,1.0830348605193538,0.9592942595574593,0.7538506113811164,0.7710955600074817
2024-12-10,49.68381731353425,29.917228972031708,8.60600640115559,5.706809845953469,1.2869853863255194,1.2316926460778654,1.0830907669930896,0.9593437785168965,0.7538895252987956,0.7711353641128204
2024-12-11,49.68335101091478,29.916948186798383,8.605925630322249,5.706756285246504,1.2869733074497542,1.2326196263891618,1.0830806017503791,0.9593347746894717,0.7538824497422171,0.7711281266971044
2024-12-12,49.68667360808175,29.918831571222924,8.60650115559453,5.707841879478561,1.2870593743872352,1.226835789600502,1.0817451287568625,0.9593989306479508,0.7539328659810732,0.7711796962486142
2024-12-13,49.689705137017,29.920657006435846,8.60702626334254,5.709363456909605,1.287137901635117,1.2196360253030942,1.0818111291835415,0.9594574663760949,0.7539788656250922,0.7712267481720715
2024-12-16,49.689646834895065,29.920621899811884,8.607016164512345,5.70947409037329,1.2871363914053686,1.2196345942749152,1.0818098598686163,0.9594563406216545,0.7539779809636189,0.7712258432732442
2024-12-17,49.68993834687288,29.92021076833047,8.607066658900312,5.709507585883732,1.2871439425895506,1.2196417494493919,1.081816206473029,0.9594619694202735,0.7539824042917458,0.7712303677886158
2024-12-18,49.68999664967889,29.920245874678,8.607076757849,5.709396951810299,1.287145452837019,1.2196431804943617,1.0818174758028476,0.9594630951879226,0.7539832889635991,0.7712312726980606
2024-12-20,49.68953023106164,29.91996502620447,8.606995966923048,5.70934336015783,1.2871333709565038,1.220570389199247,1.0818073212477015,0.9594540891206992,0.7539762116469001,0.7712240334819599
2024-12-27,49.69413649863943,29.92285597893865,8.60779384378524,5.704474843903039,1.2872526894666076,1.220683537256474,1.0819076058341348,0.9595430314440125,0.7540461059719618,0.7673058647604509
2025-01-02,49.694194811297514,29.922891091356185,8.60780394444046,5.704364194576881,1.2872541999692793,1.2206849696448152,1.081908875378446,0.9595441574018951,0.7540469907933081,0.767306765141214
2025-01-03,49.70621013738627,29.93306029442072,8.609885184949404,5.699170621588625,1.2875654391196567,1.1898766638014207,1.0927339007368573,0.9597761610794178,0.7542293082755619,0.7674922886420633
2025-01-06,49.706268478382995,29.933095427346117,8.609895290513315,5.699059939153529,1.2875669503563985,1.1898780603792398,1.0927351832966166,0.9597772875844904,0.7542301935269112,0.767493189460391
2025-01-07,49.70726029628122,29.9316973419103,8.610067088729362,5.699173655789756,1.2875926419237926,1.1899018027037616,1.0927569872731773,0.9597964385753267,0.7542452431178024,0.7675085036955042
2025-01-08,49.70603511521782,29.930959587534783,8.609854868400003,5.7010284915620355,1.2983590461143648,1.1889335053325345,1.0868614983562688,0.9597727815800658,0.7542266525339819,0.7639684533681432
2025-01-09,49.70603511521782,29.930959587534783,8.609854868400003,5.7010284915620355,1.3100961555531132,1.1771963958937859,1.0868614983562688,0.9597727815800658,0.7542266525339819,0.7639684533681432
2025-01-10,49.70819380810752,29.93225946489361,8.610228787431014,5.7012760826169275,1.3101530519691973,1.1727872252955045,1.0870260760635213,0.9598144637354524,0.7542594079872839,0.7640016318999737
2025-01-13,49.708777270804624,29.93261080248003,8.610329852203764,5.698995451420815,1.3101684302272825,1.1728009911869037,1.0882126110059187,0.9598257298043403,0.7542682613008885,0.7640105995654347
2025-01-14,49.708602230557304,29.932505400338083,8.610299532522822,5.6989753834644485,1.3101638167119507,1.172796861385552,1.0890304191597755,0.959822349955904,0.7542656052849844,0.7635384006191758
2025-01-15,49.705685074578554,29.93074880725018,8.609794235941687,5.698640938330878,1.3100869295729134,1.1727280356446836,1.094835022655531,0.9597660226527598,0.754221341106929,0.7634935922658843
2025-01-16,49.705218361395204,29.93011566399133,8.609713393992324,5.695066355778751,1.3100746284681113,1.1716607017837393,1.1006932009548107,0.9597570108977658,0.7542142593205592,0.7634864234174039
2025-01-17,49.70527670006382,29.930150792759637,8.609723499152972,5.696011994466774,1.3100761660935785,1.171662076953745,1.100811862134293,0.9597581373578851,0.7542151445365826,0.7623136264807195
2025-01-20,49.70696858102599,29.95523108912194,8.6100165591306,5.696205876784579,1.3101207588022716,1.1465840723910337,1.1008493318509134,0.9597908058516285,0.754240816705196,0.7599921083358457
2025-01-21,49.70755201496044,29.95558268767705,8.610117618921214,5.696272735816644,1.310136136302263,1.1465975303844627,1.100862253034306,0.9598020713651388,0.7542496695823636,0.7588272819561127
2025-01-22,49.717297386273955,29.964507943539054,8.611805668117926,5.7032593980655895,1.310392993914476,1.1219340157113866,1.1009606839474726,0.9599902445338782,0.7543975433519461,0.7554541225443158
2025-01-23,49.71723901938479,29.96459016349101,8.611795558069042,5.703252702578774,1.310391455545203,1.121932698588337,1.1009593914466007,0.9599891175288487,0.7543966577077114,0.7554532356596829
