date,UOB KAY HIAN (HONG KONG) LTD,CITIBANK N.A.,SPDB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,GRAND CAPITAL SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,CHINA INDUSTRIAL SECURITIES
2024-06-04,30.407267218013413,19.679335976672625,20.4172539957087,1.7331639729070771,0.0,26.434255741102962,1.3287230955952203,0.0
2024-06-05,30.922322854685554,18.301432257385077,20.767512681445595,1.7628964597265373,0.0,26.89431836132905,1.3515173854281852,0.0
2024-06-06,30.91574078949678,18.301432257385077,20.767512681445595,1.7628964597265373,0.0,26.900900426517826,1.3515173854281852,0.0
2024-06-07,30.910255735172804,18.301432257385077,20.767512681445595,1.7628964597265373,0.0,26.906385480841806,1.3515173854281852,0.0
2024-06-11,30.905867691713617,18.301432257385077,20.767512681445595,1.7628964597265373,0.0,26.910773524300986,1.3515173854281852,0.0
2024-06-12,30.905867691713617,18.301432257385077,20.767512681445595,1.7596054271321504,0.0,26.914064556895372,1.3515173854281852,0.0
2024-06-19,30.906964702578417,18.301432257385077,20.767512681445595,1.7585084162673545,0.0,26.914064556895372,1.3515173854281852,0.0
2024-06-24,30.911352746037597,18.301432257385077,20.767512681445595,1.7541203728081722,0.0,26.914064556895372,1.3515173854281852,0.0
2024-06-28,30.914643778631984,18.301432257385077,20.767512681445595,1.7508293402137856,0.0,26.914064556895372,1.3515173854281852,0.0
2024-07-02,30.912449756902394,18.301432257385077,20.767512681445595,1.7508293402137856,0.0,26.916258578624962,1.3515173854281852,0.0
2024-07-03,30.91574078949678,18.301432257385077,20.767512681445595,1.7475383076193987,0.0,26.916258578624962,1.3515173854281852,0.0
2024-07-04,30.919031822091164,18.301432257385077,20.767512681445595,1.744247275025012,0.0,26.916258578624962,1.3515173854281852,0.0
2024-07-08,30.922322854685554,18.301432257385077,20.767512681445595,1.740956242430625,0.0,26.916258578624962,1.3515173854281852,0.0
2024-07-09,30.92561388727994,18.301432257385077,20.767512681445595,1.7376652098362384,0.0,26.916258578624962,1.3515173854281852,0.0
2024-07-10,30.928904919874327,18.301432257385077,20.767512681445595,1.7343741772418513,0.0,26.916258578624962,1.3515173854281852,0.0
2024-07-17,30.93219595246871,18.301432257385077,20.767512681445595,1.7310831446474644,0.0,26.916258578624962,1.3515173854281852,0.0
2024-07-23,30.96616617320178,18.321531176145,20.790319888245577,1.7329842471951573,0.0,26.835996872281914,1.3530016429305665,0.0
2024-07-24,30.97165725129809,18.321531176145,20.790319888245577,1.7274931690988482,0.0,26.835996872281914,1.3530016429305665,0.0
2024-07-25,30.9771483293944,18.321531176145,20.790319888245577,1.722002091002539,0.0,26.835996872281914,1.3530016429305665,0.0
2024-07-26,30.97374674414825,18.319519297921964,20.78803691356235,1.7327939490571758,0.0,26.833050024816945,1.3528530704933084,0.0
2024-07-29,30.916033881065534,18.285384844711782,20.749302912859726,1.9158935867983093,0.0,26.783052452519158,1.3503323220454904,0.0
2024-07-31,30.919322027953633,18.285384844711782,20.749302912859726,1.9126054399102115,0.0,26.783052452519158,1.3503323220454904,0.0
2024-08-01,29.85960277237951,20.738863696985863,20.03814773886793,1.8470533941326153,0.34718252909770647,25.86509841777913,1.304051450757239,0.0
2024-08-02,29.85854428905909,20.738863696985863,20.03814773886793,1.8481118774530352,0.34718252909770647,25.86509841777913,1.304051450757239,0.0
2024-08-05,29.85960277237951,20.738863696985863,20.03814773886793,1.8470533941326153,0.34718252909770647,25.86509841777913,1.304051450757239,0.0
2024-08-06,29.86489518898161,20.738863696985863,20.03814773886793,1.8417609775305162,0.34718252909770647,25.86509841777913,1.304051450757239,0.0
2024-08-08,29.915559381984586,20.77404606700115,20.07214138184039,1.6752407893564956,0.3477715056385636,25.908977170072987,1.3062637041058245,0.0
2024-08-09,29.919800497907012,20.77404606700115,20.07214138184039,1.670999673434074,0.3477715056385636,25.908977170072987,1.3062637041058245,0.0
2024-08-12,29.925101892810034,20.77404606700115,20.07214138184039,1.665698278531047,0.3477715056385636,25.908977170072987,1.3062637041058245,0.0
2024-08-14,51.069185324042465,20.77404606700115,20.07214138184039,1.665698278531047,0.3477715056385636,4.764893738840564,1.3062637041058245,0.0
2024-08-15,50.98269591467778,20.738863696985863,20.03814773886793,1.8322346276467376,0.34718252909770647,4.7568240419667465,1.304051450757239,0.0
2024-08-21,50.983941865487715,20.7428157633966,20.04196627452973,1.8219969340481577,0.34724868934793474,4.757730518078105,1.304299955111755,0.0
2024-08-26,50.98288318045922,20.7428157633966,20.04196627452973,1.8230556190766571,0.34724868934793474,4.757730518078105,1.304299955111755,0.0
2024-08-28,50.98711792057321,20.7428157633966,20.04196627452973,1.818820878962658,0.34724868934793474,4.757730518078105,1.304299955111755,0.0
2024-08-29,51.02946532171321,20.7428157633966,20.04196627452973,1.818820878962658,0.34724868934793474,4.7153831169381135,1.304299955111755,0.0
2024-09-04,51.03264137679871,20.7428157633966,20.04196627452973,1.8156448238771588,0.34724868934793474,4.7153831169381135,1.304299955111755,0.0
2024-09-05,51.0358174318842,20.7428157633966,20.04196627452973,1.8124687687916592,0.34724868934793474,4.7153831169381135,1.304299955111755,0.0
2024-09-09,51.03899348696971,20.7428157633966,20.04196627452973,1.80929271370616,0.34724868934793474,4.7153831169381135,1.304299955111755,0.0
2024-09-10,51.042169542055206,20.7428157633966,20.04196627452973,1.8061166586206605,0.34724868934793474,4.7153831169381135,1.304299955111755,0.0
2024-09-11,51.0453455971407,20.7428157633966,20.04196627452973,1.8029406035351612,0.34724868934793474,4.7153831169381135,1.304299955111755,0.0
2024-09-12,51.0485216522262,20.7428157633966,20.04196627452973,1.7997645484496616,0.34724868934793474,4.7153831169381135,1.304299955111755,0.0
2024-09-13,51.0516977073117,20.7428157633966,20.04196627452973,1.7965884933641623,0.34724868934793474,4.7153831169381135,1.304299955111755,0.0
2024-09-16,51.0548737623972,20.7428157633966,20.04196627452973,1.7934124382786627,0.34724868934793474,4.7153831169381135,1.304299955111755,0.0
2024-09-17,51.059108502511194,20.7428157633966,20.04196627452973,1.7891776981646637,0.34724868934793474,4.7153831169381135,1.304299955111755,0.0
2024-09-19,51.064401927653705,20.7428157633966,20.04196627452973,1.7838842730221647,0.34724868934793474,4.7153831169381135,1.304299955111755,0.0
2024-09-20,51.067577982739195,20.7428157633966,20.04196627452973,1.7807082179366651,0.34724868934793474,4.7153831169381135,1.304299955111755,0.0
2024-09-23,51.072871407881706,20.7428157633966,20.04196627452973,1.7754147927941661,0.34724868934793474,4.7153831169381135,1.304299955111755,0.0
2024-09-24,51.28990183872416,20.7428157633966,20.04196627452973,1.7701213676516674,0.34724868934793474,4.503646111238154,1.304299955111755,0.0
2024-09-25,51.294136578838156,20.7428157633966,20.04196627452973,1.765886627537668,0.34724868934793474,4.503646111238154,1.304299955111755,0.0
2024-09-26,51.29943000398065,20.7428157633966,20.04196627452973,1.760593202395169,0.34724868934793474,4.503646111238154,1.304299955111755,0.0
2024-09-27,51.305782114151654,20.7428157633966,20.04196627452973,1.75424109222417,0.34724868934793474,4.503646111238154,1.304299955111755,0.0
2024-09-30,51.319517080462596,20.742376570525987,20.04154192092214,1.7414999978826748,0.34724133696384035,4.503550754402977,1.3042723388397905,0.0
2024-10-02,51.34069033271649,20.742376570525987,20.04154192092214,1.720326745628782,0.34724133696384035,4.503550754402977,1.3042723388397905,0.0
2024-10-03,51.349159633618044,20.742376570525987,20.04154192092214,1.7118574447272252,0.34724133696384035,4.503550754402977,1.3042723388397905,0.0
2024-10-04,51.36077611030184,20.74193739625326,20.041117585284056,1.701234797926759,0.3472339848910871,4.503455401605745,1.304244723737254,0.0
2024-10-07,51.37136251228023,20.74193739625326,20.041117585284056,1.6906483959483722,0.3472339848910871,4.503455401605745,1.304244723737254,0.0
2024-10-08,51.381948914258615,20.74193739625326,20.041117585284056,1.6800619939699855,0.3472339848910871,4.503455401605745,1.304244723737254,0.0
2024-10-09,51.39453449181105,20.740180885117628,20.03942042240401,1.6714513151432007,0.3472045797130905,4.503074030791118,1.3041342750199008,0.0
2024-10-10,51.406148778246816,20.73974180381663,20.038996176596367,1.6608306482002906,0.3471972291967465,4.502978698179755,1.3041066657633893,0.0
2024-10-14,51.41244014276823,20.738863696985863,20.03814773886793,1.656526396457045,0.34718252909770647,4.502788045065985,1.304051450757239,0.0
2024-10-15,51.42090800933159,20.738863696985863,20.03814773886793,1.648058529893686,0.34718252909770647,4.502788045065985,1.304051450757239,0.0
2024-10-16,51.42725890925411,20.738863696985863,20.03814773886793,1.6417076299711668,0.34718252909770647,4.502788045065985,1.304051450757239,0.0
2024-10-17,51.4325513258562,20.738863696985863,20.03814773886793,1.6364152133690677,0.34718252909770647,4.502788045065985,1.304051450757239,0.0
2024-10-18,51.538399657898196,20.738863696985863,20.03814773886793,1.6364152133690677,0.34718252909770647,4.396939713024002,1.304051450757239,0.0
2024-10-21,51.54157510785945,20.738863696985863,20.03814773886793,1.6332397634078084,0.34718252909770647,4.396939713024002,1.304051450757239,0.0
2024-10-22,51.55851084098617,20.738863696985863,20.03814773886793,1.616304030281091,0.34718252909770647,4.396939713024002,1.304051450757239,0.0
2024-10-23,51.56380325758827,20.738863696985863,20.03814773886793,1.6110116136789916,0.34718252909770647,4.396939713024002,1.304051450757239,0.0
2024-10-25,51.56415038026878,20.73644928655946,20.035814905520194,1.616115860796014,0.34714211024302066,4.396427823016793,1.3038996335957362,0.0
2024-10-28,51.56944218072981,20.73644928655946,20.035814905520194,1.6108240603349921,0.34714211024302066,4.396427823016793,1.3038996335957362,0.0
2024-10-29,51.56509366848471,20.74193739625326,20.041117585284056,1.6027812595277617,0.3472339848910871,4.3975913818218775,1.304244723737254,0.0
2024-10-30,51.57568007046309,20.74193739625326,20.041117585284056,1.5921948575493747,0.3472339848910871,4.3975913818218775,1.304244723737254,0.0
2024-10-31,51.60002879501339,20.74193739625326,20.041117585284056,1.5784325349774722,0.3472339848910871,4.3975913818218775,1.2936583217588673,0.0
2024-11-05,53.70142958772316,20.74193739625326,20.041117585284056,1.5731393339882789,0.3472339848910871,2.301483790101291,1.2936583217588673,0.0
2024-11-06,53.72413413404935,20.712809479845166,20.043663868678056,1.5765155301073173,0.34727810199811965,2.3017762004387565,1.2938226848832384,0.0
2024-11-07,53.7280534593592,20.675059921572615,20.04196627452973,1.612377298405197,0.34724868934793474,2.3015812519585674,1.2937131048267567,0.0
2024-11-08,53.736854474507155,20.666555157746306,20.040905424203224,1.617585097891423,0.3429957930083907,2.3014594259266707,1.2936446267168316,0.0
2024-11-11,53.75053724283799,20.65659014352588,20.040481115517267,1.6143750304349391,0.34298853105634114,2.301410699124956,1.29361723750262,0.0
2024-11-12,53.77276798096202,20.63435940540186,20.040481115517267,1.6143750304349391,0.34298853105634114,2.301410699124956,1.29361723750262,0.0
2024-11-13,53.78652986646737,20.62059751989651,20.040481115517267,1.6143750304349391,0.34298853105634114,2.301410699124956,1.29361723750262,0.0
2024-11-14,53.79923314539538,20.613187273855168,20.040481115517267,1.6090819975482673,0.34298853105634114,2.301410699124956,1.29361723750262,0.0
2024-11-15,53.81299503090072,20.608952847545833,20.040481115517267,1.5995545383522578,0.34298853105634114,2.301410699124956,1.29361723750262,0.0
2024-11-18,53.833108555870076,20.60365981465916,20.040481115517267,1.5847340462695763,0.34298853105634114,2.301410699124956,1.29361723750262,0.0
2024-11-19,53.84475322822075,20.594132355463152,20.040481115517267,1.5826168331149075,0.34298853105634114,2.301410699124956,1.29361723750262,0.0
2024-11-20,53.85281513601409,20.591610488160168,20.041117585284056,1.576315254581795,0.3429994240997324,2.301483790101291,1.2936583217588673,0.0
2024-11-21,53.854932416409774,20.591610488160168,20.041117585284056,1.5741979741861174,0.3429994240997324,2.301483790101291,1.2936583217588673,0.0
2024-11-22,54.07301229716454,20.585258646973138,20.041117585284056,1.5741979741861174,0.3429994240997324,2.0897557505335547,1.2936583217588673,0.0
2024-11-25,54.07936413835157,20.578906805786104,20.041117585284056,1.5741979741861174,0.3429994240997324,2.0897557505335547,1.2936583217588673,0.0
2024-11-26,54.08465733934076,20.57361360479691,20.041117585284056,1.5741979741861174,0.3429994240997324,2.0897557505335547,1.2936583217588673,0.0
2024-11-27,53.9447413360974,20.632789865846508,20.104969371543145,1.5792134306420507,0.3440922337108436,2.0964137942753247,1.2977799678847248,0.0
2024-11-28,53.954299453700486,20.62216973517642,20.104969371543145,1.5802754437090596,0.3440922337108436,2.0964137942753247,1.2977799678847248,0.0
2024-11-29,53.94267440181431,20.60948263414054,20.099846259693706,1.6106632917413426,0.34400455275161174,2.0958795899125975,1.2974492699458935,0.0
2024-12-02,53.89027595408755,20.583599727630833,20.078740992620155,1.7139741928093692,0.34364334063752205,2.0936788716619397,1.2960869205526293,0.0
2024-12-03,53.884380220656205,20.566735356721875,20.06746041841572,1.750112363361912,0.3434502760322589,2.0925026076780218,1.2953587571340135,0.0
2024-12-04,53.894980537817695,20.56143519814113,20.06746041841572,1.7448122047811672,0.3434502760322589,2.0925026076780218,1.2953587571340135,0.0
2024-12-05,53.89922066468229,20.558255102992682,20.06746041841572,1.743752173065018,0.3434502760322589,2.0925026076780218,1.2953587571340135,0.0
2024-12-06,53.907700918411486,20.55719507127653,20.06746041841572,1.7363319510519752,0.3434502760322589,2.0925026076780218,1.2953587571340135,0.0
2024-12-09,53.8811711723162,20.539152759948653,20.050881853268766,1.800565165630812,0.34316653744963715,2.0907739040913076,1.2942886072946191,0.0
2024-12-10,53.83490564041358,20.516173812939897,20.030515031086395,1.8939634412151838,0.34281796366129585,2.088650186010488,1.292973924673159,0.0
2024-12-11,53.845486441761146,20.51088341226611,20.030515031086395,1.8886730405413985,0.34281796366129585,2.088650186010488,1.292973924673159,0.0
2024-12-12,53.851834922569694,20.509825332131353,20.030515031086395,1.8833826398676132,0.34281796366129585,2.088650186010488,1.292973924673159,0.0
2024-12-13,53.85671725165254,20.50342358507334,20.03897554823912,1.8768355748152787,0.3427816946111332,2.0884292134641265,1.2928371321444592,0.0
2024-12-16,53.85605906830408,20.488683649649854,20.02456950505768,1.9093169593017354,0.34253526844615856,2.0869278392367807,1.2919077100037213,0.0
2024-12-17,53.81883333791113,20.473316022218512,20.00954998848508,1.9797210642743805,0.3422783483590711,2.0853625298173037,1.2909387089345212,0.0
2024-12-18,53.80333207326422,20.46169213906939,20.000253421721197,2.026317845746422,0.3421193236174261,2.0843936568543184,1.2818915397270225,0.0
2024-12-19,53.765994071158744,20.388556114354582,19.953479454479183,2.192238569493225,0.3413192198538227,2.079518950590882,1.2788936200695702,0.0
2024-12-20,53.80765090406561,20.360699321029138,19.950957363663367,2.1919614737227953,0.34127607760028145,2.0792561024165295,1.2681987575022804,0.0
2024-12-23,53.79416030429904,20.333263868277417,19.93541854801193,2.261824320768578,0.341010274513271,2.0776366724975213,1.2566860116322394,0.0
2024-12-27,53.80266035714211,20.321061616801636,19.93583819774381,2.265029502219771,0.34101745293643393,2.0776804077053104,1.2567124654509325,0.0
2025-01-02,53.66002465594888,20.23318321718201,19.855796244580304,2.6008252195134225,0.3396482753415352,2.0693385664326867,1.2411838210011656,0.0
2025-01-03,53.78626842188952,20.18980508992309,19.80588496204735,2.588061025516566,0.33893766057694724,2.065009080181771,1.2260337598647597,0.0
2025-01-06,53.78033502119766,20.180122521798964,19.799464150138355,2.611274599001504,0.33882778136823677,2.0643396309287017,1.225636295566585,0.0
2025-01-07,53.79079266877075,20.170710638983184,19.799464150138355,2.6102288342441944,0.33882778136823677,2.0643396309287017,1.225636295566585,0.0
2025-01-08,53.77143705351449,20.161231312157785,19.832998480093828,2.6070467616799666,0.33868610697045276,2.063476466542203,1.2251238190412674,0.0
2025-01-09,53.77931651592887,20.161442065254207,19.833205802046354,2.5987113067984633,0.3386896473864449,2.063498036854451,1.2251366257312142,0.0
2025-01-13,53.78550116150455,20.13971509161354,19.835486629629553,2.6115556633539567,0.3387285968481513,2.063735340056329,1.22527751699393,0.0
2025-01-14,53.84959610554997,20.113169907510994,19.837145742850034,2.572043352522589,0.33875692935663365,2.0639079584876385,1.225380003722144,0.0
2025-01-15,53.86632484280215,20.106896631041426,19.837145742850034,2.561587891739977,0.33875692935663365,2.0639079584876385,1.225380003722144,0.0
2025-01-16,53.93539842788776,20.084851447299982,19.816426755570596,2.5369788957613966,0.3384031133086424,2.061752301454507,1.2261890587171178,0.0
2025-01-17,54.79820554247894,19.71299341430809,19.450549901173613,2.478860995152996,0.33215507131082334,2.023685527060387,1.2035495485151437,0.0
2025-01-20,54.81358309207667,19.71299341430809,19.450549901173613,2.463483445555273,0.33215507131082334,2.023685527060387,1.2035495485151437,0.0
2025-01-21,54.83613683148666,19.71299341430809,19.450549901173613,2.440929706145279,0.33215507131082334,2.023685527060387,1.2035495485151437,0.0
2025-01-22,54.85869057089665,19.71299341430809,19.450549901173613,2.4183759667352844,0.33215507131082334,2.023685527060387,1.2035495485151437,0.0
2025-01-23,54.879193970360284,19.71299341430809,19.450549901173613,2.3978725672716537,0.33215507131082334,2.023685527060387,1.2035495485151437,0.0
2025-01-24,54.89457151995801,19.71094307436173,19.450549901173613,2.3845453576202935,0.33215507131082334,2.023685527060387,1.2035495485151437,0.0
2025-01-27,54.60089904522882,19.836372117214363,19.579413597955888,2.4003434369285515,0.3343556636134353,2.0370928394225967,1.2115232996363368,0.0
2025-02-03,54.61328258832562,19.82708445989177,19.579413597955888,2.3972475511543525,0.3343556636134353,2.0370928394225967,1.2115232996363368,0.0
2025-02-04,54.62876201719661,19.817796802569173,19.579413597955888,2.3920877415306885,0.3333237016887025,2.0370928394225967,1.2115232996363368,0.0
2025-02-05,54.63804967451921,19.817796802569173,19.579413597955888,2.382800084208093,0.3333237016887025,2.0370928394225967,1.2115232996363368,0.0
2025-02-06,54.643485870074436,19.805423299259708,19.578403389613634,2.391964320725473,0.33227459502743845,2.036987734733427,1.211460790565878,0.0
2025-02-12,54.65567660491292,19.80357397138429,19.57759529799261,2.3825787984538516,0.33226088051197067,2.0369036587907767,1.2114107879535825,0.0
2025-02-13,54.654619957125384,19.79907937169491,19.595847887940014,2.370690099841335,0.3321854709090121,2.0364413651378572,1.2111358473514915,0.0
2025-02-14,54.66118130575798,19.798466629804164,19.595241435657044,2.3654587318747886,0.33217519043335453,2.036378341352304,1.211098365120367,0.0
2025-02-17,54.674592105371744,19.798466629804164,19.595241435657044,2.3520479322610197,0.33217519043335453,2.036378341352304,1.211098365120367,0.0
2025-02-18,54.68387650510436,19.798466629804164,19.595241435657044,2.3427635325284104,0.33217519043335453,2.036378341352304,1.211098365120367,0.0
2025-02-19,54.69522410477755,19.798466629804164,19.595241435657044,2.331415932855221,0.33217519043335453,2.036378341352304,1.211098365120367,0.0
2025-02-20,54.70760330442103,19.79743502983387,19.595241435657044,2.320068333182032,0.33217519043335453,2.036378341352304,1.211098365120367,0.0
2025-02-21,54.714824504213055,19.79743502983387,19.595241435657044,2.3128471333900027,0.33217519043335453,2.036378341352304,1.211098365120367,0.0
2025-02-24,54.72410890394567,19.79743502983387,19.595241435657044,2.303562733657393,0.33217519043335453,2.036378341352304,1.211098365120367,0.0
2025-02-25,54.74474090335146,19.79743502983387,19.590083435805596,2.2880887341030447,0.33217519043335453,2.036378341352304,1.211098365120367,0.0
2025-02-26,54.75918330293552,19.79743502983387,19.584925435954148,2.278804334370435,0.33217519043335453,2.036378341352304,1.211098365120367,0.0
2025-02-27,54.103439603846596,20.77726642246065,19.345657218391022,2.237717316385919,0.32811701998008475,2.0114999920518235,1.1963024268839113,0.0
2025-02-28,54.68115095375232,19.94641113759515,19.548546475214817,2.2508887329375606,0.3315581756660085,2.0325957725611823,1.2088487522729625,0.0
2025-03-03,54.72374098718779,19.877393310087086,19.55383071233725,2.271066458820312,0.33164780033566466,2.0331452107534225,1.2091755204784793,0.0
2025-03-04,54.840023648834325,19.826342356428615,19.50361076196606,2.2652336966097004,0.330796031885861,2.0279234998220175,1.2060700044534185,0.0
2025-03-05,54.921920494506956,19.686035816362434,19.532737011270036,2.2891935659771305,0.3312900351661286,2.0309519547140926,1.2078711220032141,0.0
2025-03-06,54.92393536254665,19.683808128649435,19.530526670973636,2.29202072283009,0.3312525461181728,2.0307221305505374,1.2077344383314748,0.0
